timestamp,ltz1000-p17-back-in-town
1514444718.831,7071166.0
1514444722.183,7071165.5
1514444725.535,7071165.7
1514444728.887,7071166.8
1514444732.239,7071164.7
1514444735.592,7071166.5
1514444738.943,7071163.5
1514444742.296,7071160.4
1514444745.648,7071158.1
1514444749.000,7071156.6
1514444752.352,7071158.1
1514444755.704,7071158.1
1514444759.056,7071158.1
1514444762.409,7071159.7
1514444765.760,7071159.9
1514444769.113,7071159.1
1514444772.464,7071157.4
1514444775.817,7071157.6
1514444779.168,7071160.2
1514444782.521,7071160.2
1514444785.873,7071161.2
1514444789.225,7071159.7
1514444792.578,7071158.9
1514444795.929,7071159.1
1514444799.282,7071159.9
1514444802.634,7071159.7
1514444805.985,7071160.7
1514444809.338,7071160.4
1514444812.689,7071158.9
1514444816.042,7071158.6
1514444819.394,7071157.9
1514444822.746,7071160.4
1514444826.099,7071159.7
1514444829.450,7071158.6
1514444832.803,7071156.4
1514444836.155,7071157.4
1514444839.506,7071155.1
1514444842.859,7071157.4
1514444846.211,7071157.4
1514444849.563,7071155.3
1514444852.915,7071156.1
1514444856.268,7071156.4
1514444859.619,7071156.9
1514444862.972,7071156.1
1514444866.324,7071159.1
1514444869.676,7071157.9
1514444873.028,7071159.1
1514444876.380,7071160.9
1514444879.732,7071159.7
1514444883.084,7071159.1
1514444886.437,7071161.4
1514444889.788,7071161.7
1514444893.141,7071160.7
1514444896.493,7071161.2
1514444899.844,7071161.4
1514444903.197,7071163.7
1514444906.549,7071164.0
1514444909.901,7071164.0
1514444913.253,7071161.9
1514444916.605,7071162.4
1514444919.957,7071164.0
1514444923.310,7071164.2
1514444926.661,7071163.0
1514444930.013,7071161.2
1514444933.366,7071163.0
1514444936.717,7071160.2
1514444940.070,7071161.4
1514444943.422,7071160.2
1514444946.774,7071159.7
1514444950.126,7071161.9
1514444953.479,7071161.9
1514444956.831,7071164.2
1514444960.182,7071161.2
1514444963.535,7071161.9
1514444966.887,7071163.2
1514444970.239,7071162.7
1514444973.591,7071163.2
1514444976.943,7071164.2
1514444980.295,7071163.2
1514444983.648,7071163.7
1514444986.999,7071169.0
1514444990.352,7071172.6
1514444993.704,7071170.6
1514444997.056,7071167.0
1514445000.408,7071167.0
1514445003.760,7071164.0
1514445007.112,7071162.4
1514445010.465,7071162.4
1514445013.816,7071161.9
1514445017.169,7071164.0
1514445020.520,7071165.2
1514445023.873,7071166.5
1514445027.225,7071165.2
1514445030.577,7071167.3
1514445033.929,7071166.8
1514445037.281,7071167.8
1514445040.634,7071168.5
1514445043.985,7071169.0
1514445047.338,7071169.0
1514445050.690,7071170.0
1514445054.041,7071170.0
1514445057.394,7071170.8
1514445060.746,7071172.3
1514445064.098,7071171.8
1514445067.450,7071174.9
1514445070.802,7071174.6
1514445074.155,7071173.1
1514445077.507,7071173.1
1514445080.858,7071171.8
1514445084.211,7071173.1
1514445087.563,7071171.3
1514445090.915,7071173.6
1514445094.266,7071174.6
1514445097.619,7071175.1
1514445100.971,7071175.4
1514445104.324,7071174.6
1514445107.675,7071174.6
1514445111.027,7071172.8
1514445114.380,7071173.6
1514445117.731,7071173.6
1514445121.084,7071173.1
1514445124.436,7071171.1
1514445127.788,7071172.1
1514445131.140,7071171.6
1514445134.493,7071170.6
1514445137.844,7071169.8
1514445141.196,7071167.8
1514445144.549,7071168.5
1514445147.901,7071167.8
1514445151.252,7071168.5
1514445154.605,7071167.5
1514445157.957,7071167.5
1514445161.309,7071169.3
1514445164.662,7071170.3
1514445168.013,7071171.1
1514445171.366,7071169.8
1514445174.717,7071173.6
1514445178.070,7071171.7
1514445181.421,7071173.1
1514445184.774,7071173.3
1514445188.126,7071171.3
1514445191.478,7071173.1
1514445194.830,7071172.3
1514445198.182,7071172.6
1514445201.535,7071171.6
1514445204.886,7071173.3
1514445208.239,7071173.1
1514445211.591,7071171.3
1514445214.943,7071170.6
1514445218.295,7071171.8
1514445221.647,7071171.6
1514445224.999,7071171.1
1514445228.351,7071172.6
1514445231.703,7071172.6
1514445235.056,7071172.8
1514445238.408,7071173.6
1514445241.759,7071171.3
1514445245.112,7071171.6
1514445248.464,7071171.3
1514445251.816,7071170.6
1514445255.168,7071170.6
1514445258.520,7071171.1
1514445261.872,7071173.3
1514445265.224,7071172.1
1514445268.577,7071177.4
1514445271.929,7071176.4
1514445275.281,7071173.3
1514445278.633,7071172.8
1514445281.984,7071172.3
1514445285.337,7071171.3
1514445288.689,7071173.3
1514445292.041,7071173.3
1514445295.393,7071174.1
1514445298.746,7071174.6
1514445302.097,7071175.6
1514445305.450,7071174.4
1514445308.801,7071175.9
1514445312.154,7071175.4
1514445315.506,7071176.1
1514445318.858,7071177.4
1514445322.210,7071175.9
1514445325.562,7071173.1
1514445328.914,7071174.9
1514445332.267,7071175.9
1514445335.618,7071176.1
1514445338.971,7071175.9
1514445342.322,7071175.1
1514445345.675,7071173.6
1514445349.027,7071176.1
1514445352.378,7071174.6
1514445355.731,7071175.4
1514445359.083,7071176.6
1514445362.435,7071177.7
1514445365.787,7071175.9
1514445369.140,7071177.1
1514445372.492,7071175.9
1514445375.843,7071173.9
1514445379.196,7071171.6
1514445382.548,7071173.1
1514445385.900,7071174.9
1514445389.252,7071175.6
1514445392.604,7071176.6
1514445395.957,7071174.4
1514445399.308,7071172.8
1514445402.661,7071172.6
1514445406.012,7071173.1
1514445409.365,7071172.3
1514445412.717,7071176.6
1514445416.069,7071175.9
1514445419.421,7071176.4
1514445422.773,7071177.7
1514445426.125,7071176.9
1514445429.477,7071177.1
1514445432.830,7071176.4
1514445436.181,7071176.6
1514445439.534,7071176.4
1514445442.885,7071174.9
1514445446.238,7071174.6
1514445449.590,7071173.6
1514445452.942,7071176.9
1514445456.294,7071174.9
1514445459.646,7071174.1
1514445462.998,7071174.4
1514445466.351,7071177.7
1514445469.702,7071178.7
1514445473.055,7071176.4
1514445476.407,7071176.6
1514445479.759,7071176.4
1514445483.111,7071177.1
1514445486.464,7071176.6
1514445489.815,7071176.1
1514445493.167,7071176.4
1514445496.520,7071177.4
1514445499.871,7071175.6
1514445503.224,7071174.6
1514445506.576,7071175.6
1514445509.928,7071177.4
1514445513.280,7071175.6
1514445516.632,7071175.6
1514445519.984,7071177.4
1514445523.337,7071175.9
1514445526.688,7071176.4
1514445530.040,7071176.4
1514445533.393,7071176.4
1514445536.744,7071173.1
1514445540.097,7071172.1
1514445543.449,7071171.6
1514445546.801,7071172.6
1514445550.153,7071172.6
1514445553.506,7071174.1
1514445556.857,7071175.6
1514445560.210,7071177.1
1514445563.562,7071177.1
1514445566.913,7071176.9
1514445570.266,7071175.9
1514445573.618,7071176.1
1514445576.970,7071175.1
1514445580.322,7071176.0
1514445583.674,7071175.9
1514445587.026,7071176.9
1514445590.378,7071176.1
1514445593.731,7071176.9
1514445597.082,7071178.4
1514445600.435,7071176.4
1514445603.787,7071176.1
1514445607.139,7071178.7
1514445610.491,7071179.4
1514445613.844,7071180.2
1514445617.195,7071178.9
1514445620.548,7071176.6
1514445623.900,7071177.9
1514445627.251,7071180.2
1514445630.604,7071181.5
1514445633.955,7071181.0
1514445637.308,7071178.7
1514445640.660,7071176.1
1514445644.012,7071178.2
1514445647.364,7071176.1
1514445650.717,7071176.9
1514445654.068,7071176.8
1514445657.421,7071176.6
1514445660.773,7071178.7
1514445664.125,7071180.7
1514445667.477,7071178.9
1514445670.829,7071177.9
1514445674.181,7071178.4
1514445677.534,7071178.7
1514445680.885,7071179.4
1514445684.237,7071181.0
1514445687.590,7071179.2
1514445690.942,7071181.2
1514445694.294,7071179.7
1514445697.646,7071173.6
1514445700.998,7071175.6
1514445704.350,7071175.1
1514445707.702,7071174.6
1514445711.054,7071175.1
1514445714.407,7071175.4
1514445717.759,7071174.6
1514445721.111,7071172.6
1514445724.462,7071176.9
1514445727.815,7071177.9
1514445731.167,7071165.7
1514445734.519,7071168.5
1514445737.871,7071169.5
1514445741.223,7071167.5
1514445744.575,7071175.6
1514445747.928,7071174.1
1514445751.279,7071174.4
1514445754.632,7071174.4
1514445757.984,7071173.9
1514445761.336,7071177.9
1514445764.688,7071178.9
1514445768.040,7071178.7
1514445771.392,7071175.6
1514445774.744,7071173.9
1514445778.097,7071177.7
1514445781.449,7071177.7
1514445784.801,7071177.9
1514445788.153,7071179.9
1514445791.505,7071179.2
1514445794.857,7071179.4
1514445798.209,7071179.2
1514445801.561,7071180.2
1514445804.913,7071178.9
1514445808.266,7071176.9
1514445811.618,7071176.1
1514445814.970,7071178.2
1514445818.322,7071178.7
1514445821.674,7071179.7
1514445825.026,7071178.9
1514445828.378,7071176.1
1514445831.731,7071175.9
1514445835.082,7071178.4
1514445838.434,7071178.7
1514445841.787,7071176.4
1514445845.138,7071174.6
1514445848.491,7071171.8
1514445851.843,7071171.8
1514445855.195,7071172.8
1514445858.547,7071173.6
1514445861.900,7071171.8
1514445865.251,7071171.6
1514445868.604,7071172.1
1514445871.955,7071175.9
1514445875.308,7071171.6
1514445878.660,7071172.3
1514445882.012,7071171.1
1514445885.364,7071168.5
1514445888.716,7071172.3
1514445892.068,7071172.1
1514445895.420,7071173.6
1514445898.772,7071175.6
1514445902.125,7071175.1
1514445905.477,7071174.9
1514445908.828,7071175.6
1514445912.181,7071172.6
1514445915.533,7071170.8
1514445918.885,7071174.9
1514445922.237,7071174.4
1514445925.590,7071172.6
1514445928.941,7071174.4
1514445932.293,7071171.8
1514445935.645,7071175.4
1514445938.998,7071176.1
1514445942.349,7071177.1
1514445945.702,7071176.1
1514445949.054,7071177.1
1514445952.406,7071176.6
1514445955.758,7071175.4
1514445959.110,7071177.9
1514445962.462,7071177.7
1514445965.814,7071179.2
1514445969.167,7071176.9
1514445972.519,7071173.1
1514445975.871,7071172.3
1514445979.222,7071171.3
1514445982.575,7071170.6
1514445985.927,7071171.6
1514445989.279,7071171.8
1514445992.631,7071175.1
1514445995.984,7071172.6
1514445999.335,7071174.4
1514446002.688,7071174.1
1514446006.039,7071174.9
1514446009.392,7071174.1
1514446012.744,7071173.3
1514446016.096,7071174.9
1514446019.448,7071173.9
1514446022.800,7071172.6
1514446026.152,7071173.1
1514446029.504,7071172.8
1514446032.856,7071173.1
1514446036.209,7071171.6
1514446039.560,7071170.6
1514446042.913,7071171.6
1514446046.264,7071169.5
1514446049.617,7071170.6
1514446052.968,7071171.1
1514446056.321,7071170.0
1514446059.673,7071170.6
1514446063.026,7071167.0
1514446066.377,7071167.5
1514446069.730,7071168.5
1514446073.081,7071167.3
1514446076.434,7071167.3
1514446079.785,7071168.3
1514446083.138,7071169.0
1514446086.490,7071167.5
1514446089.842,7071171.3
1514446093.195,7071170.3
1514446096.546,7071171.6
1514446099.899,7071172.1
1514446103.251,7071171.8
1514446106.602,7071172.8
1514446109.955,7071172.6
1514446113.307,7071172.8
1514446116.659,7071172.6
1514446120.011,7071171.8
1514446123.363,7071173.9
1514446126.715,7071168.5
1514446130.068,7071169.3
1514446133.419,7071169.3
1514446136.772,7071170.6
1514446140.124,7071169.0
1514446143.476,7071167.5
1514446146.828,7071169.0
1514446150.180,7071166.5
1514446153.532,7071166.0
1514446156.884,7071165.0
1514446160.237,7071161.9
1514446163.588,7071163.7
1514446166.941,7071160.4
1514446170.293,7071161.7
1514446173.645,7071162.4
1514446176.997,7071161.7
1514446180.349,7071160.4
1514446183.701,7071161.2
1514446187.053,7071160.9
1514446190.405,7071159.7
1514446193.758,7071157.6
1514446197.110,7071154.3
1514446200.461,7071155.6
1514446203.814,7071160.9
1514446207.166,7071162.4
1514446210.518,7071160.9
1514446213.870,7071163.0
1514446217.222,7071162.7
1514446220.574,7071163.7
1514446223.926,7071164.5
1514446227.279,7071166.0
1514446230.630,7071166.2
1514446233.983,7071166.0
1514446237.335,7071165.7
1514446240.687,7071167.8
1514446244.039,7071170.8
1514446247.392,7071172.6
1514446250.743,7071172.1
1514446254.096,7071171.3
1514446257.447,7071170.3
1514446260.800,7071169.5
1514446264.152,7071170.6
1514446267.504,7071170.3
1514446270.856,7071170.6
1514446274.208,7071169.5
1514446277.561,7071168.3
1514446280.912,7071170.3
1514446284.265,7071171.1
1514446287.617,7071171.8
1514446290.969,7071171.1
1514446294.321,7071168.8
1514446297.673,7071166.5
1514446301.025,7071168.3
1514446304.378,7071167.5
1514446307.729,7071172.3
1514446311.081,7071175.4
1514446314.434,7071173.9
1514446317.785,7071173.6
1514446321.138,7071173.6
1514446324.490,7071173.1
1514446327.842,7071171.8
1514446331.194,7071171.1
1514446334.546,7071170.8
1514446337.898,7071171.8
1514446341.250,7071172.6
1514446344.602,7071173.9
1514446347.955,7071174.9
1514446351.307,7071174.9
1514446354.658,7071175.1
1514446358.011,7071174.4
1514446361.363,7071174.1
1514446364.715,7071174.6
1514446368.067,7071175.4
1514446371.419,7071174.1
1514446374.772,7071176.1
1514446378.123,7071174.6
1514446381.476,7071175.1
1514446384.828,7071175.1
1514446388.180,7071174.4
1514446391.532,7071172.3
1514446394.884,7071171.8
1514446398.236,7071176.6
1514446401.588,7071178.9
1514446404.940,7071177.7
1514446408.292,7071178.5
1514446411.645,7071179.2
1514446414.997,7071179.2
1514446418.349,7071178.9
1514446421.701,7071179.9
1514446425.053,7071179.2
1514446428.405,7071178.2
1514446431.757,7071178.9
1514446435.110,7071180.4
1514446438.462,7071180.7
1514446441.814,7071177.9
1514446445.166,7071177.7
1514446448.518,7071176.9
1514446451.870,7071173.6
1514446455.222,7071174.4
1514446458.575,7071173.9
1514446461.926,7071173.1
1514446465.279,7071175.4
1514446468.630,7071172.6
1514446471.983,7071177.1
1514446475.334,7071175.1
1514446478.687,7071175.6
1514446482.039,7071174.4
1514446485.391,7071174.1
1514446488.743,7071173.9
1514446492.095,7071172.5
1514446495.447,7071172.8
1514446498.800,7071173.9
1514446502.151,7071174.6
1514446505.504,7071173.1
1514446508.856,7071173.9
1514446512.208,7071170.6
1514446515.560,7071171.6
1514446518.912,7071170.8
1514446522.264,7071171.8
1514446525.748,7071170.6
1514446528.969,7071167.8
1514446532.320,7071169.8
1514446535.673,7071169.3
1514446539.025,7071169.0
1514446542.377,7071171.1
1514446545.729,7071172.1
1514446549.081,7071171.8
1514446552.433,7071172.1
1514446555.785,7071171.8
1514446559.138,7071170.3
1514446562.489,7071168.8
1514446565.842,7071167.3
1514446569.193,7071166.0
1514446572.546,7071166.5
1514446575.898,7071168.0
1514446579.250,7071170.3
1514446582.602,7071171.3
1514446585.954,7071168.8
