si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.479,23.003,231,231.108,23.0012,0.0012,83.06,1.5218
21.501,23.013,231,231.301,23.0034,0.0034,81.10,1.5026
21.512,23.024,231,231.654,23.0074,0.0074,77.50,1.4959
21.522,23.003,231,231.437,23.0050,0.0050,79.63,1.4827
21.490,23.024,231,231.494,23.0056,0.0056,79.01,1.5155
21.501,23.003,231,231.470,23.0053,0.0053,79.20,1.5045
21.501,23.003,231,231.483,23.0055,0.0055,79.03,1.5046
21.522,23.013,231,231.730,23.0083,0.0083,76.48,1.4860
21.522,23.013,231,231.692,23.0079,0.0079,76.79,1.4856
21.522,23.013,231,231.641,23.0073,0.0073,77.24,1.4850
21.533,23.003,231,231.463,23.0053,0.0053,78.97,1.4722
21.501,23.003,231,231.668,23.0076,0.0076,76.85,1.5067
21.544,23.024,231,231.826,23.0094,0.0094,75.19,1.4656
21.544,23.024,231,231.576,23.0065,0.0065,77.64,1.4628
21.533,23.013,231,231.636,23.0072,0.0072,76.97,1.4742
21.512,23.024,231,231.589,23.0067,0.0067,77.39,1.4951
21.554,23.024,231,231.547,23.0062,0.0062,77.75,1.4517
21.544,23.003,231,231.490,23.0056,0.0056,78.27,1.4618
21.554,23.013,231,231.534,23.0061,0.0061,77.78,1.4516
21.565,23.003,231,231.694,23.0079,0.0079,76.11,1.4427
21.565,23.003,231,231.824,23.0094,0.0094,74.73,1.4442
21.554,23.013,231,231.851,23.0097,0.0097,74.37,1.4552
21.544,23.013,231,231.819,23.0093,0.0093,74.60,1.4656
21.565,23.024,231,231.914,23.0104,0.0104,73.57,1.4452
21.576,23.013,231,231.612,23.0070,0.0070,76.52,1.4310
21.576,23.003,231,231.721,23.0082,0.0082,75.36,1.4323
21.587,23.013,231,231.400,23.0045,0.0045,78.54,1.4179
21.554,23.003,231,231.523,23.0059,0.0059,77.25,1.4515
21.576,23.003,231,231.901,23.0102,0.0102,73.38,1.4343
21.576,23.035,231,231.605,23.0069,0.0069,76.28,1.4309
21.587,23.035,231,231.685,23.0078,0.0078,75.41,1.4211
21.587,23.003,231,231.747,23.0085,0.0085,74.71,1.4218
21.554,23.013,231,231.631,23.0072,0.0072,75.81,1.4527
21.597,23.035,231,231.629,23.0072,0.0072,75.77,1.4098
21.576,23.013,231,231.335,23.0038,0.0038,78.68,1.4279
21.597,23.024,231,231.430,23.0049,0.0049,77.69,1.4075
21.597,23.013,231,231.421,23.0048,0.0048,77.74,1.4074
21.597,23.035,231,231.623,23.0071,0.0071,75.65,1.4097
21.576,23.013,231,231.368,23.0042,0.0042,78.16,1.4283
21.597,23.003,231,231.534,23.0061,0.0061,76.45,1.4087
21.608,23.024,231,231.401,23.0046,0.0046,77.74,1.3965
21.608,23.003,231,231.737,23.0084,0.0084,74.31,1.4003
21.587,23.013,231,231.745,23.0085,0.0085,74.15,1.4218
21.619,23.013,231,231.800,23.0091,0.0091,73.52,1.3903
21.619,23.003,231,231.560,23.0064,0.0064,75.87,1.3875
21.619,23.003,231,231.637,23.0072,0.0072,75.03,1.3884
21.630,23.013,231,231.450,23.0051,0.0051,76.85,1.3756
21.630,23.013,231,231.499,23.0057,0.0057,76.31,1.3761
21.619,23.003,231,231.995,23.0113,0.0113,71.26,1.3925
21.630,23.003,231,231.660,23.0075,0.0075,74.54,1.3779
21.640,23.003,231,231.541,23.0061,0.0061,75.67,1.3659
21.630,23.013,231,231.739,23.0084,0.0084,73.63,1.3788
21.640,23.035,231,231.810,23.0092,0.0092,72.84,1.3689
21.619,23.024,231,231.809,23.0092,0.0092,72.76,1.3904
21.630,23.013,231,231.424,23.0048,0.0048,76.57,1.3753
21.651,23.003,231,231.361,23.0041,0.0041,77.16,1.3531
21.640,23.035,231,231.714,23.0081,0.0081,73.56,1.3678
21.630,23.013,231,231.833,23.0095,0.0095,72.28,1.3799
21.651,23.003,231,231.457,23.0052,0.0052,76.00,1.3542
21.651,23.024,231,231.301,23.0034,0.0034,77.53,1.3524
21.630,23.035,231,231.515,23.0058,0.0058,75.34,1.3763
21.640,23.013,231,231.632,23.0072,0.0072,74.10,1.3669
21.651,23.013,231,231.725,23.0082,0.0082,73.10,1.3572
21.662,23.013,231,231.589,23.0067,0.0067,74.40,1.3450
21.651,23.003,231,231.650,23.0074,0.0074,73.73,1.3564
21.651,23.013,231,231.728,23.0083,0.0083,72.88,1.3573
21.662,23.013,231,231.695,23.0079,0.0079,73.14,1.3462
21.651,23.003,231,232.022,23.0116,0.0116,69.77,1.3606
21.651,23.013,231,231.858,23.0098,0.0098,71.32,1.3588
21.672,23.013,231,231.883,23.0100,0.0100,70.98,1.3376
21.651,23.003,231,231.699,23.0079,0.0079,72.75,1.3569
21.662,23.003,231,232.050,23.0119,0.0119,69.13,1.3502
21.662,23.013,231,231.691,23.0079,0.0079,72.66,1.3461
21.651,23.003,231,231.611,23.0069,0.0069,73.40,1.3559
21.662,23.013,231,231.491,23.0056,0.0056,74.55,1.3438
21.651,23.003,231,231.676,23.0077,0.0077,72.63,1.3567
21.651,23.003,231,231.776,23.0088,0.0088,71.55,1.3578
21.683,23.003,231,231.784,23.0089,0.0089,71.39,1.3257
21.662,23.035,231,231.709,23.0081,0.0081,72.08,1.3463
21.651,23.024,231,231.601,23.0068,0.0068,73.10,1.3558
21.672,23.003,231,231.352,23.0040,0.0040,75.54,1.3316
21.683,23.003,231,231.365,23.0041,0.0041,75.38,1.3210
21.683,23.024,231,231.730,23.0083,0.0083,71.66,1.3251
21.694,23.024,231,231.946,23.0107,0.0107,69.40,1.3169
21.683,23.024,231,231.775,23.0088,0.0088,71.03,1.3256
21.683,23.013,231,231.829,23.0094,0.0094,70.41,1.3262
21.694,23.013,231,232.056,23.0120,0.0120,68.04,1.3181
21.683,23.013,231,232.013,23.0115,0.0115,68.37,1.3283
21.672,23.024,231,231.863,23.0098,0.0098,69.78,1.3374
21.694,23.013,231,231.802,23.0091,0.0091,70.31,1.3152
21.705,23.024,231,231.715,23.0081,0.0081,71.11,1.3035
21.694,23.013,231,231.776,23.0088,0.0088,70.42,1.3149
21.694,23.003,231,231.734,23.0083,0.0083,70.77,1.3144
21.694,23.024,231,231.558,23.0063,0.0063,72.47,1.3124
21.694,23.013,231,231.430,23.0049,0.0049,73.71,1.3110
21.683,23.003,231,231.067,23.0008,0.0008,77.33,1.3176
21.694,23.013,231,231.527,23.0060,0.0060,72.68,1.3121
21.715,23.013,231,231.585,23.0066,0.0066,72.04,1.2913
21.715,23.003,231,231.620,23.0070,0.0070,71.63,1.2917
21.683,23.035,231,231.517,23.0059,0.0059,72.60,1.3227
21.694,23.035,231,231.405,23.0046,0.0046,73.69,1.3107
21.705,23.035,231,231.462,23.0052,0.0052,73.07,1.3006
21.694,23.013,231,231.696,23.0079,0.0079,70.66,1.3140
21.715,23.013,231,231.725,23.0082,0.0082,70.29,1.2929
21.705,23.003,231,231.732,23.0083,0.0083,70.15,1.3037
21.715,23.013,231,232.010,23.0115,0.0115,67.28,1.2961
21.705,23.013,231,231.757,23.0086,0.0086,69.73,1.3040
21.705,23.013,231,231.815,23.0093,0.0093,69.07,1.3046
21.726,23.035,231,232.017,23.0116,0.0116,66.94,1.2855
21.748,23.035,231,231.990,23.0113,0.0113,67.11,1.2637
21.705,23.013,231,231.984,23.0112,0.0112,67.08,1.3066
21.715,23.013,231,232.060,23.0120,0.0120,66.21,1.2967
21.726,23.013,231,231.866,23.0098,0.0098,68.06,1.2838
21.737,23.013,231,231.794,23.0090,0.0090,68.71,1.2722
21.726,23.024,231,231.693,23.0079,0.0079,69.64,1.2818
21.726,23.024,231,231.782,23.0089,0.0089,68.68,1.2828
21.726,23.013,231,231.683,23.0078,0.0078,69.60,1.2817
21.726,23.024,231,232.007,23.0114,0.0114,66.25,1.2854
21.726,23.024,231,231.992,23.0113,0.0113,66.31,1.2852
21.726,23.003,231,231.588,23.0067,0.0067,70.29,1.2806
21.726,23.003,231,231.804,23.0091,0.0091,68.05,1.2831
21.726,23.003,231,231.813,23.0092,0.0092,67.88,1.2832
21.726,23.013,231,231.925,23.0105,0.0105,66.66,1.2844
21.748,23.013,231,231.911,23.0103,0.0103,66.72,1.2628
21.748,23.035,231,231.826,23.0094,0.0094,67.49,1.2619
21.737,22.992,231,231.664,23.0075,0.0075,69.04,1.2707
21.748,23.013,231,232.037,23.0118,0.0118,65.21,1.2643
21.758,23.024,231,231.798,23.0091,0.0091,67.51,1.2508
21.758,23.003,231,231.826,23.0094,0.0094,67.15,1.2511
21.758,23.035,231,231.850,23.0097,0.0097,66.83,1.2514
21.758,23.024,231,231.755,23.0086,0.0086,67.70,1.2503
21.737,23.035,231,231.886,23.0101,0.0101,66.30,1.2733
21.758,23.024,231,231.780,23.0089,0.0089,67.28,1.2506
21.769,23.013,231,231.567,23.0064,0.0064,69.36,1.2375
21.780,23.024,231,231.692,23.0079,0.0079,68.04,1.2282
21.748,23.003,231,231.547,23.0062,0.0062,69.43,1.2587
21.758,23.013,231,231.835,23.0095,0.0095,66.47,1.2512
21.769,23.035,231,231.593,23.0067,0.0067,68.84,1.2378
21.769,23.003,231,231.498,23.0057,0.0057,69.73,1.2367
21.769,23.013,231,231.430,23.0049,0.0049,70.37,1.2359
21.769,23.003,231,231.526,23.0060,0.0060,69.35,1.2370
21.769,23.024,231,231.458,23.0052,0.0052,69.99,1.2362
21.769,23.003,231,231.783,23.0089,0.0089,66.66,1.2399
21.780,23.024,231,231.697,23.0079,0.0079,67.46,1.2282
21.790,23.003,231,231.560,23.0064,0.0064,68.76,1.2159
21.790,23.003,231,231.627,23.0071,0.0071,68.04,1.2167
21.790,23.013,231,231.727,23.0083,0.0083,66.96,1.2178
21.769,23.013,231,231.546,23.0062,0.0062,68.72,1.2372
21.780,23.013,231,231.444,23.0050,0.0050,69.69,1.2253
21.801,23.024,231,231.366,23.0042,0.0042,70.43,1.2030
21.780,23.003,231,231.339,23.0039,0.0039,70.67,1.2242
21.780,23.003,231,231.444,23.0050,0.0050,69.57,1.2253
21.780,23.024,231,231.205,23.0023,0.0023,71.94,1.2226
21.790,23.024,231,231.396,23.0045,0.0045,69.99,1.2141
21.780,23.003,231,231.643,23.0073,0.0073,67.46,1.2276
21.790,23.013,231,231.768,23.0087,0.0087,66.14,1.2183
21.780,23.024,231,231.723,23.0082,0.0082,66.51,1.2285
21.790,23.013,231,231.632,23.0072,0.0072,67.36,1.2168
21.790,23.035,231,231.444,23.0050,0.0050,69.20,1.2146
21.790,23.013,231,231.497,23.0056,0.0056,68.62,1.2152
21.769,23.003,231,231.687,23.0078,0.0078,66.64,1.2388
21.769,23.013,231,231.740,23.0084,0.0084,66.04,1.2394
21.780,23.035,231,231.785,23.0089,0.0089,65.52,1.2292
21.790,23.013,231,231.760,23.0086,0.0086,65.69,1.2182
21.790,23.035,231,231.688,23.0078,0.0078,66.34,1.2174
21.790,23.024,231,231.622,23.0071,0.0071,66.94,1.2166
21.812,23.003,231,231.697,23.0079,0.0079,66.12,1.1960
21.801,23.013,231,231.481,23.0055,0.0055,68.23,1.2043
21.812,23.013,231,231.616,23.0070,0.0070,66.82,1.1951
21.801,23.013,231,231.473,23.0054,0.0054,68.20,1.2042
21.790,23.013,231,231.422,23.0048,0.0048,68.67,1.2144
21.790,23.024,231,231.311,23.0035,0.0035,69.75,1.2131
21.801,23.024,231,231.209,23.0024,0.0024,70.74,1.2012
21.823,23.003,231,231.468,23.0053,0.0053,68.11,1.1827
21.790,23.013,231,231.451,23.0051,0.0051,68.24,1.2147
21.790,23.013,231,231.474,23.0054,0.0054,67.95,1.2150
21.790,23.024,231,231.536,23.0061,0.0061,67.28,1.2157
21.812,23.013,231,231.639,23.0073,0.0073,66.19,1.1954
21.790,23.013,231,231.425,23.0048,0.0048,68.29,1.2144
21.812,23.024,231,231.549,23.0062,0.0062,67.00,1.1944
21.801,23.035,231,231.715,23.0081,0.0081,65.26,1.2070
21.790,23.013,231,231.779,23.0089,0.0089,64.54,1.2184
21.801,23.013,231,231.798,23.0091,0.0091,64.27,1.2079
21.823,23.003,231,231.745,23.0085,0.0085,64.73,1.1859
21.844,23.013,231,231.892,23.0101,0.0101,63.17,1.1661
21.812,22.981,231,231.881,23.0100,0.0100,63.19,1.1981
21.833,23.035,231,232.059,23.0120,0.0120,61.31,1.1787
21.812,23.003,231,231.660,23.0075,0.0075,65.23,1.1956
21.833,23.003,231,232.052,23.0120,0.0120,61.20,1.1786
21.812,23.003,231,232.064,23.0121,0.0121,60.98,1.2002
21.833,23.003,231,231.837,23.0095,0.0095,63.16,1.1762
21.844,23.024,231,231.776,23.0088,0.0088,63.69,1.1648
21.833,23.013,231,231.827,23.0094,0.0094,63.11,1.1761
21.833,23.013,231,231.826,23.0094,0.0094,63.03,1.1761
21.833,23.003,231,231.456,23.0052,0.0052,66.68,1.1719
21.855,23.003,231,231.530,23.0060,0.0060,65.89,1.1512
21.823,23.003,231,231.286,23.0032,0.0032,68.31,1.1806
21.823,23.003,231,231.297,23.0034,0.0034,68.17,1.1808
21.844,23.035,231,231.491,23.0056,0.0056,66.18,1.1615
21.833,23.003,231,231.731,23.0083,0.0083,63.70,1.1750
21.833,23.003,231,231.652,23.0074,0.0074,64.42,1.1741
21.844,23.024,231,231.686,23.0078,0.0078,64.02,1.1637
21.823,23.035,231,231.708,23.0080,0.0080,63.73,1.1854
21.833,23.024,231,231.672,23.0076,0.0076,64.02,1.1743
21.833,23.003,231,231.662,23.0075,0.0075,64.05,1.1742
21.823,23.024,231,231.473,23.0054,0.0054,65.89,1.1828
21.855,22.981,231,231.450,23.0051,0.0051,66.09,1.1503
21.833,23.013,231,231.453,23.0051,0.0051,66.01,1.1718
21.833,23.024,231,231.468,23.0053,0.0053,65.80,1.1720
21.855,22.992,231,231.498,23.0057,0.0057,65.45,1.1509
21.833,22.992,231,231.281,23.0032,0.0032,67.60,1.1699
21.833,23.013,231,231.426,23.0048,0.0048,66.11,1.1715
21.833,23.013,231,231.562,23.0064,0.0064,64.69,1.1731
21.823,23.013,231,231.609,23.0069,0.0069,64.16,1.1843
21.855,23.035,231,231.573,23.0065,0.0065,64.46,1.1517
21.833,23.013,231,231.644,23.0073,0.0073,63.69,1.1740
21.844,23.013,231,231.563,23.0064,0.0064,64.45,1.1623
21.833,22.992,231,231.558,23.0063,0.0063,64.44,1.1730
21.855,23.024,231,231.445,23.0051,0.0051,65.52,1.1503
21.833,23.003,231,231.367,23.0042,0.0042,66.26,1.1708
21.823,23.003,231,231.402,23.0046,0.0046,65.88,1.1820
21.812,23.024,231,231.265,23.0030,0.0030,67.22,1.1911
21.823,23.003,231,231.253,23.0029,0.0029,67.32,1.1803
21.833,23.024,231,231.303,23.0034,0.0034,66.79,1.1701
21.833,23.013,231,231.282,23.0032,0.0032,66.97,1.1699
21.833,23.024,231,231.200,23.0023,0.0023,67.77,1.1689
21.833,23.003,231,231.227,23.0026,0.0026,67.47,1.1693
21.844,23.003,231,231.067,23.0008,0.0008,69.07,1.1567
21.844,23.003,231,231.232,23.0026,0.0026,67.39,1.1586
21.855,23.013,231,231.005,23.0001,0.0001,69.66,1.1453
21.855,23.013,231,231.182,23.0021,0.0021,67.88,1.1473
21.855,23.013,231,230.964,22.9996,-0.0004,70.06,1.1448
21.833,23.013,231,231.163,23.0018,0.0018,68.06,1.1685
21.833,23.013,231,231.378,23.0043,0.0043,65.86,1.1710
21.865,23.024,231,231.342,23.0039,0.0039,66.19,1.1384
21.855,23.003,231,231.526,23.0060,0.0060,64.30,1.1512
21.844,23.024,231,231.710,23.0081,0.0081,62.39,1.1640
21.855,23.024,231,231.535,23.0061,0.0061,64.08,1.1513
21.855,23.024,231,231.522,23.0059,0.0059,64.16,1.1512
21.855,23.003,231,231.452,23.0051,0.0051,64.82,1.1504
21.865,23.035,231,231.419,23.0048,0.0048,65.10,1.1393
21.844,23.024,231,231.726,23.0083,0.0083,61.96,1.1642
21.844,23.024,231,231.691,23.0079,0.0079,62.24,1.1638
21.855,23.003,231,231.324,23.0037,0.0037,65.88,1.1489
21.844,23.003,231,231.378,23.0043,0.0043,65.30,1.1602
21.865,23.013,231,231.142,23.0016,0.0016,67.64,1.1361
21.855,23.013,231,231.194,23.0022,0.0022,67.11,1.1474
21.844,23.035,231,231.372,23.0042,0.0042,65.29,1.1602
21.855,23.003,231,231.469,23.0053,0.0053,64.27,1.1506
21.844,23.003,231,231.607,23.0069,0.0069,62.83,1.1628
21.844,23.013,231,231.583,23.0066,0.0066,63.02,1.1626
21.865,23.003,231,231.633,23.0072,0.0072,62.45,1.1417
21.876,23.003,231,231.762,23.0087,0.0087,61.08,1.1324
21.865,23.013,231,231.532,23.0060,0.0060,63.34,1.1405
21.855,23.003,231,231.491,23.0056,0.0056,63.69,1.1508
21.865,23.003,231,231.297,23.0034,0.0034,65.60,1.1379
21.855,23.003,231,231.443,23.0050,0.0050,64.10,1.1503
21.844,23.013,231,231.351,23.0040,0.0040,64.99,1.1599
21.865,23.003,231,231.471,23.0053,0.0054,63.74,1.1399
21.855,23.013,231,231.234,23.0027,0.0027,66.08,1.1479
21.865,23.035,231,231.237,23.0027,0.0027,66.03,1.1372
21.855,23.013,231,231.485,23.0055,0.0055,63.50,1.1507
21.865,23.024,231,231.477,23.0054,0.0054,63.53,1.1399
21.876,23.024,231,231.551,23.0063,0.0063,62.74,1.1300
21.876,23.013,231,231.855,23.0097,0.0097,59.61,1.1335
21.865,23.003,231,231.709,23.0081,0.0081,61.00,1.1426
21.865,23.003,231,231.510,23.0058,0.0058,62.94,1.1403
21.865,23.013,231,231.426,23.0048,0.0048,63.74,1.1393
21.865,23.013,231,231.344,23.0039,0.0039,64.53,1.1384
21.876,23.003,231,231.227,23.0026,0.0026,65.67,1.1264
21.887,22.992,231,230.977,22.9997,-0.0003,68.18,1.1128
21.887,23.003,231,231.110,23.0013,0.0013,66.83,1.1143
21.887,23.003,231,231.094,23.0011,0.0011,66.99,1.1141
21.887,23.003,231,230.970,22.9997,-0.0003,68.22,1.1127
21.908,23.024,231,231.146,23.0017,0.0017,66.45,1.0933
21.887,23.003,231,230.986,22.9998,-0.0002,68.06,1.1129
21.898,23.013,231,230.768,22.9974,-0.0026,70.26,1.0997
21.919,23.003,231,231.000,23.0000,0.0000,67.93,1.0809
21.898,23.003,231,231.200,23.0023,0.0023,65.92,1.1046
21.898,23.024,231,231.036,23.0004,0.0004,67.55,1.1027
21.908,23.013,231,231.032,23.0004,0.0004,67.59,1.0920
21.898,23.013,231,231.166,23.0019,0.0019,66.23,1.1042
21.898,23.013,231,231.057,23.0006,0.0006,67.32,1.1030
21.898,23.013,231,231.093,23.0011,0.0011,66.95,1.1034
21.919,23.013,231,231.029,23.0003,0.0003,67.58,1.0812
21.919,23.003,231,231.119,23.0013,0.0013,66.68,1.0822
21.941,23.013,231,231.190,23.0022,0.0022,65.95,1.0616
21.930,22.992,231,231.589,23.0067,0.0067,61.89,1.0768
21.908,23.003,231,231.520,23.0059,0.0059,62.53,1.0975
21.930,23.024,231,231.620,23.0070,0.0070,61.47,1.0772
21.919,23.003,231,231.582,23.0066,0.0066,61.79,1.0875
21.930,23.013,231,231.553,23.0063,0.0063,62.03,1.0764
21.919,23.003,231,231.443,23.0050,0.0050,63.08,1.0859
21.919,23.003,231,231.322,23.0037,0.0037,64.26,1.0845
21.930,23.013,231,231.092,23.0010,0.0010,66.56,1.0712
21.941,23.003,231,231.265,23.0030,0.0030,64.79,1.0624
21.941,23.035,231,231.300,23.0034,0.0034,64.42,1.0628
21.919,23.003,231,231.345,23.0039,0.0039,63.93,1.0848
21.930,23.003,231,231.137,23.0016,0.0016,66.00,1.0717
21.951,22.981,231,231.451,23.0051,0.0051,62.81,1.0538
21.951,23.013,231,231.533,23.0061,0.0061,61.94,1.0547
21.919,23.013,231,231.455,23.0052,0.0052,62.68,1.0860
21.941,23.024,231,231.097,23.0011,0.0011,66.24,1.0605
21.951,23.024,231,231.040,23.0005,0.0005,66.81,1.0491
21.951,23.024,231,231.211,23.0024,0.0024,65.08,1.0511
21.941,23.013,231,230.942,22.9993,-0.0007,67.77,1.0588
21.941,23.013,231,231.162,23.0018,0.0018,65.56,1.0613
21.962,23.013,231,231.470,23.0053,0.0053,62.43,1.0433
21.941,23.024,231,231.548,23.0062,0.0062,61.59,1.0657
21.919,23.013,231,231.464,23.0053,0.0053,62.39,1.0861
21.930,23.013,231,231.487,23.0055,0.0055,62.11,1.0757
21.941,23.035,231,231.401,23.0046,0.0046,62.93,1.0640
21.930,23.013,231,231.490,23.0056,0.0056,62.00,1.0757
21.930,23.013,231,231.338,23.0038,0.0038,63.48,1.0740
21.919,23.024,231,231.098,23.0011,0.0011,65.87,1.0820
21.941,23.013,231,230.914,22.9990,-0.0010,67.72,1.0584
21.930,23.013,231,230.853,22.9983,-0.0017,68.35,1.0685
21.941,23.013,231,231.098,23.0011,0.0011,65.89,1.0605
21.941,23.013,231,231.092,23.0011,0.0011,65.93,1.0605
21.930,23.003,231,231.164,23.0019,0.0019,65.20,1.0720
21.930,23.003,231,231.350,23.0040,0.0040,63.30,1.0741
21.941,23.003,231,231.332,23.0038,0.0038,63.44,1.0632
21.908,23.003,231,231.459,23.0052,0.0052,62.13,1.0968
21.941,23.003,231,231.420,23.0048,0.0048,62.48,1.0642
21.919,23.013,231,231.926,23.0105,0.0105,57.32,1.0914
21.919,23.035,231,231.641,23.0073,0.0073,60.11,1.0882
21.930,23.035,231,231.528,23.0060,0.0060,61.19,1.0761
21.930,23.013,231,231.685,23.0078,0.0078,59.55,1.0779
21.919,23.013,231,231.522,23.0059,0.0059,61.13,1.0868
21.908,23.013,231,231.467,23.0053,0.0053,61.63,1.0969
21.919,23.024,231,231.452,23.0051,0.0051,61.74,1.0860
21.919,23.035,231,231.511,23.0058,0.0058,61.09,1.0867
21.930,23.013,231,231.418,23.0047,0.0047,61.99,1.0749
21.930,23.013,231,231.489,23.0056,0.0056,61.23,1.0757
21.930,23.024,231,231.664,23.0075,0.0075,59.41,1.0777
21.930,23.024,231,231.529,23.0060,0.0060,60.71,1.0762
21.941,23.003,231,231.588,23.0067,0.0067,60.06,1.0661
21.951,23.024,231,231.495,23.0056,0.0056,60.94,1.0543
21.941,23.013,231,231.608,23.0069,0.0069,59.75,1.0663
21.951,23.013,231,231.503,23.0057,0.0057,60.74,1.0544
21.951,23.024,231,231.576,23.0065,0.0065,59.96,1.0552
21.941,23.003,231,231.498,23.0057,0.0057,60.69,1.0651
21.941,23.003,231,231.342,23.0039,0.0039,62.22,1.0633
21.962,23.024,231,231.250,23.0028,0.0028,63.11,1.0408
21.951,22.992,231,231.410,23.0047,0.0047,61.47,1.0534
21.941,23.003,231,231.322,23.0037,0.0037,62.32,1.0631
21.930,23.003,231,231.488,23.0055,0.0055,60.61,1.0757
21.962,23.024,231,231.352,23.0040,0.0040,61.93,1.0420
21.962,23.003,231,231.518,23.0059,0.0059,60.23,1.0439
21.962,22.992,231,231.519,23.0059,0.0059,60.16,1.0439
21.951,23.013,231,231.495,23.0056,0.0056,60.36,1.0543
21.973,23.003,231,231.384,23.0044,0.0044,61.43,1.0316
21.962,23.013,231,231.318,23.0036,0.0036,62.05,1.0416
21.983,23.003,231,231.286,23.0032,0.0032,62.35,1.0198
21.994,23.003,231,231.376,23.0043,0.0043,61.40,1.0101
21.994,23.003,231,231.254,23.0029,0.0029,62.60,1.0087
21.973,23.024,231,231.246,23.0028,0.0028,62.66,1.0300
22.005,23.024,231,231.387,23.0044,0.0044,61.21,0.9995
21.973,23.013,231,231.472,23.0054,0.0054,60.31,1.0326
22.016,23.013,231,231.602,23.0068,0.0068,58.95,0.9912
21.994,23.013,231,231.181,23.0021,0.0021,63.14,1.0079
21.983,23.013,231,231.451,23.0051,0.0051,60.40,1.0216
21.983,23.024,231,231.471,23.0053,0.0053,60.15,1.0219
22.005,23.013,231,231.125,23.0014,0.0014,63.60,0.9965
21.994,23.013,231,231.282,23.0032,0.0032,61.99,1.0090
21.994,23.013,231,231.607,23.0069,0.0069,58.68,1.0127
22.005,23.013,231,231.322,23.0037,0.0037,61.50,0.9987
22.005,23.003,231,231.350,23.0040,0.0040,61.19,0.9991
22.005,23.024,231,231.106,23.0012,0.0012,63.62,0.9963
21.994,23.003,231,231.371,23.0042,0.0042,60.94,1.0100
21.973,23.024,231,231.382,23.0043,0.0043,60.78,1.0316
22.005,23.003,231,231.324,23.0037,0.0037,61.33,0.9988
21.983,23.024,231,231.130,23.0015,0.0015,63.26,1.0180
21.983,23.003,231,231.206,23.0023,0.0023,62.48,1.0189
21.983,23.013,231,231.522,23.0059,0.0059,59.27,1.0224
22.005,23.013,231,231.704,23.0080,0.0080,57.37,1.0031
21.973,23.035,231,231.337,23.0038,0.0038,61.02,1.0311
21.983,23.003,231,231.259,23.0029,0.0029,61.76,1.0195
21.994,23.013,231,231.301,23.0034,0.0034,61.31,1.0092
21.994,23.013,231,231.456,23.0052,0.0052,59.72,1.0110
21.994,23.003,231,231.442,23.0050,0.0050,59.81,1.0108
21.994,23.003,231,231.628,23.0071,0.0071,57.89,1.0129
21.994,23.024,231,231.177,23.0020,0.0020,62.39,1.0078
21.983,23.035,231,231.125,23.0014,0.0014,62.89,1.0179
21.994,23.013,231,231.210,23.0024,0.0024,62.02,1.0082
21.983,23.013,231,231.202,23.0023,0.0023,62.08,1.0188
21.962,23.035,231,231.098,23.0011,0.0011,63.11,1.0391
21.973,23.013,231,231.020,23.0002,0.0002,63.89,1.0275
21.983,23.003,231,231.378,23.0043,0.0043,60.28,1.0208
22.005,22.992,231,231.289,23.0033,0.0033,61.14,0.9984
21.994,23.024,231,231.266,23.0030,0.0030,61.34,1.0088
21.973,23.024,231,231.343,23.0039,0.0039,60.54,1.0311
21.973,23.024,231,231.248,23.0028,0.0028,61.46,1.0301
21.983,23.013,231,231.534,23.0061,0.0061,58.54,1.0226
21.973,23.003,231,231.633,23.0072,0.0072,57.49,1.0344
21.962,22.992,231,231.599,23.0068,0.0068,57.77,1.0448
21.962,23.013,231,231.661,23.0075,0.0075,57.08,1.0455
21.951,23.013,231,231.385,23.0044,0.0044,59.81,1.0531
21.973,23.013,231,231.468,23.0053,0.0053,58.92,1.0326
21.983,23.013,231,231.195,23.0022,0.0022,61.64,1.0187
21.962,23.013,231,231.259,23.0029,0.0029,60.97,1.0409
21.973,23.003,231,231.175,23.0020,0.0020,61.80,1.0292
21.962,23.003,231,231.295,23.0034,0.0034,60.56,1.0413
21.973,23.013,231,231.201,23.0023,0.0023,61.49,1.0295
21.983,23.003,231,231.273,23.0031,0.0031,60.74,1.0196
21.962,23.003,231,231.194,23.0022,0.0022,61.51,1.0402
21.962,23.024,231,230.981,22.9998,-0.0002,63.65,1.0378
21.973,23.003,231,231.064,23.0007,0.0007,62.80,1.0280
21.973,23.013,231,230.787,22.9976,-0.0024,65.60,1.0248
21.962,23.013,231,231.216,23.0025,0.0025,61.29,1.0404
21.951,23.035,231,231.095,23.0011,0.0011,62.49,1.0498
21.951,23.013,231,231.136,23.0015,0.0015,62.06,1.0502
21.962,23.003,231,231.035,23.0004,0.0004,63.07,1.0384
21.962,23.003,231,230.999,23.0000,-0.0000,63.43,1.0380
21.962,22.992,231,230.785,22.9976,-0.0024,65.59,1.0355
21.973,23.013,231,230.581,22.9952,-0.0048,67.68,1.0225
21.962,23.013,231,230.764,22.9973,-0.0027,65.87,1.0353
21.973,23.013,231,230.924,22.9991,-0.0009,64.27,1.0264
21.951,23.024,231,230.954,22.9995,-0.0005,63.98,1.0482
21.951,23.024,231,230.738,22.9970,-0.0030,66.17,1.0457
21.962,23.013,231,230.837,22.9982,-0.0018,65.19,1.0361
21.941,23.013,231,230.957,22.9995,-0.0005,64.00,1.0589
