timestamps,resistance,ppm,temp_c,ambient_c,savgol_151_2
1517951146.49,70003.365,0.42,25.001,20.89,0.740437605506
1517951147.49,70003.365,0.42,25.003,20.847,0.739777201427
1517951148.49,70003.365,0.42,25.0,20.868,0.731952609659
1517951149.49,70003.365,0.42,25.0,20.858,0.724166581696
1517951150.49,70003.37,0.49,24.995,20.858,0.716412407001
1517951151.49,70003.37,0.49,24.995,20.836,0.708683375035
1517951152.49,70003.37,0.49,24.993,20.847,0.709743413433
1517951153.49,70003.391,0.79,24.997,20.858,0.710276979631
1517951154.49,70003.391,0.79,24.998,20.847,0.710285293726
1517951155.49,70003.391,0.79,25.003,20.836,0.704838620279
1517951156.49,70003.373,0.54,25.003,20.836,0.699338349679
1517951157.49,70003.373,0.54,25.006,20.825,0.693781170231
1517951158.49,70003.373,0.54,25.001,20.836,0.688644227325
1517951159.49,70003.373,0.54,25.001,20.815,0.683205946408
1517951160.49,70003.396,0.87,24.995,20.825,0.677655460069
1517951161.49,70003.396,0.87,24.994,20.815,0.671989718062
1517951162.49,70003.396,0.87,24.993,20.815,0.670163789415
1517951163.49,70003.37,0.49,24.996,20.836,0.668384398784
1517951164.49,70003.37,0.49,24.997,20.825,0.666651894769
1517951165.49,70003.37,0.49,25.003,20.847,0.666142068188
1517951166.49,70003.381,0.65,25.003,20.815,0.665845279398
1517951167.5,70003.381,0.65,25.006,20.836,0.665762835647
1517951168.49,70003.381,0.65,25.002,20.858,0.667241324016
1517951169.49,70003.381,0.65,25.002,20.868,0.66371231314
1517951170.49,70003.386,0.72,24.996,20.868,0.659978543709
1517951171.49,70003.386,0.72,24.996,20.858,0.656038185575
1517951172.49,70003.386,0.72,24.994,20.858,0.654744463589
1517951173.49,70003.368,0.47,25.0,20.847,0.653387688691
1517951174.5,70003.368,0.47,24.998,20.858,0.65196847093
1517951175.5,70003.368,0.47,25.002,20.858,0.648853866272
1517951176.5,70003.383,0.68,25.001,20.858,0.645788414126
1517951177.49,70003.383,0.68,25.004,20.879,0.642771242992
1517951178.49,70003.383,0.68,25.0,20.847,0.645663057792
1517951179.5,70003.383,0.68,25.001,20.847,0.64635727601
1517951180.5,70003.393,0.82,24.995,20.847,0.646586419092
1517951181.5,70003.393,0.82,24.997,20.89,0.646353362982
1517951182.5,70003.393,0.82,24.994,20.868,0.646058378194
1517951183.5,70003.355,0.28,24.999,20.868,0.646300410737
1517951184.5,70003.355,0.28,24.999,20.89,0.647082249407
1517951185.49,70003.355,0.28,25.002,20.868,0.644041852841
1517951186.5,70003.358,0.32,24.998,20.879,0.641161550535
1517951187.5,70003.358,0.32,25.0,20.868,0.638440470993
1517951188.5,70003.358,0.32,24.998,20.89,0.639913582216
1517951189.5,70003.358,0.32,25.001,20.868,0.64568634423
1517951190.5,70003.378,0.61,24.999,20.9,0.651633362354
1517951191.5,70003.378,0.61,25.004,20.9,0.657761172828
1517951192.5,70003.378,0.61,25.001,20.9,0.659400731536
1517951193.5,70003.37,0.49,25.004,20.922,0.661618093702
1517951194.5,70003.37,0.49,25.0,20.911,0.664415525222
1517951195.5,70003.37,0.49,25.002,20.9,0.661215147689
1517951196.5,70003.416,1.15,24.997,20.9,0.657955638987
1517951197.5,70003.416,1.15,24.998,20.879,0.654633774573
1517951198.5,70003.416,1.15,24.998,20.9,0.651246329903
1517951199.5,70003.416,1.15,25.003,20.879,0.650643767174
1517951200.5,70003.358,0.32,25.003,20.89,0.650510985674
1517951201.5,70003.358,0.32,25.007,20.911,0.650847026753
1517951202.5,70003.358,0.32,25.005,20.9,0.647540108537
1517951203.5,70003.391,0.79,25.007,20.89,0.644624144516
1517951204.5,70003.391,0.79,25.001,20.89,0.642094602898
1517951205.5,70003.391,0.79,25.001,20.9,0.643117968642
1517951206.5,70003.391,0.79,24.996,20.9,0.644304435317
1517951207.5,70003.36,0.35,25.0,20.879,0.645652347076
1517951208.5,70003.36,0.35,24.999,20.9,0.647160048072
1517951209.5,70003.36,0.35,25.006,20.9,0.651975791517
1517951210.5,70003.391,0.79,25.005,20.89,0.657088890225
1517951211.5,70003.391,0.79,25.007,20.9,0.662500389996
1517951212.5,70003.391,0.79,25.003,20.89,0.6667950471
1517951213.5,70003.403,0.97,25.004,20.89,0.670941723772
1517951214.5,70003.403,0.97,24.999,20.89,0.67494042001
1517951215.5,70003.403,0.97,25.0,20.89,0.681844953458
1517951216.5,70003.403,0.97,24.998,20.879,0.688748876857
1517951217.5,70003.378,0.61,25.003,20.868,0.695654804702
1517951218.5,70003.378,0.61,25.004,20.858,0.702565351489
1517951219.5,70003.378,0.61,25.012,20.858,0.710582221955
1517951220.5,70003.403,0.97,25.01,20.847,0.718820365873
1517951221.5,70003.403,0.97,25.01,20.847,0.727283269235
1517951222.51,70003.403,0.97,25.002,20.825,0.731023853784
1517951223.51,70003.414,1.12,25.0,20.858,0.734432789606
1517951224.5,70003.414,1.12,24.995,20.847,0.737509466652
1517951225.5,70003.414,1.12,25.0,20.868,0.741598554707
1517951226.5,70003.414,1.12,25.002,20.847,0.745981965212
1517951227.51,70003.353,0.25,25.009,20.836,0.749988278346
1517951228.51,70003.353,0.25,25.011,20.868,0.753618714209
1517951229.51,70003.353,0.25,25.013,20.858,0.757456252958
1517951230.51,70003.396,0.87,25.005,20.89,0.761289172765
1517951231.51,70003.396,0.87,25.002,20.911,0.765119042328
1517951232.5,70003.396,0.87,24.996,20.89,0.767533746598
1517951233.5,70003.393,0.82,24.998,20.933,0.769703951984
1517951234.51,70003.393,0.82,24.998,20.954,0.771630094235
1517951235.51,70003.393,0.82,25.005,20.976,0.769661135266
1517951236.51,70003.393,0.82,25.005,20.954,0.771083856451
1517951237.51,70003.388,0.75,25.008,20.965,0.772727241037
1517951238.51,70003.388,0.75,25.002,20.976,0.774591289025
1517951239.51,70003.388,0.75,25.002,20.976,0.771813579515
1517951240.51,70003.393,0.82,24.995,20.986,0.769068115446
1517951241.51,70003.393,0.82,24.995,21.008,0.766350713627
1517951242.51,70003.393,0.82,24.995,21.008,0.769624044293
1517951243.51,70003.383,0.68,25.001,21.018,0.772731572384
1517951244.51,70003.383,0.68,25.005,21.029,0.775674430846
1517951245.51,70003.383,0.68,25.011,21.051,0.772688267627
1517951246.51,70003.383,0.68,25.009,21.051,0.770647959082
1517951247.51,70003.381,0.65,25.007,21.072,0.7688773793
1517951248.51,70003.381,0.65,24.999,21.072,0.767373042288
1517951249.51,70003.381,0.65,24.995,21.072,0.768080977891
1517951250.51,70003.393,0.82,24.991,21.083,0.768576355028
1517951251.51,70003.393,0.82,24.996,21.061,0.768857605001
1517951252.51,70003.393,0.82,24.999,21.061,0.770790980689
1517951253.51,70003.35,0.21,25.008,21.072,0.772666576031
1517951254.51,70003.35,0.21,25.009,21.072,0.774484391028
1517951255.51,70003.35,0.21,25.012,21.051,0.776244425678
1517951256.51,70003.35,0.21,25.003,21.072,0.777558340284
1517951257.51,70003.403,0.97,25.0,21.04,0.779031172628
1517951258.51,70003.403,0.97,24.994,21.061,0.780662486961
1517951259.51,70003.403,0.97,24.996,21.051,0.77902161229
1517951260.51,70003.398,0.89,24.997,21.061,0.777035493517
1517951261.51,70003.398,0.89,25.007,21.051,0.774700906097
1517951262.51,70003.398,0.89,25.009,21.029,0.768677745155
1517951263.51,70003.368,0.47,25.012,21.051,0.762579548198
1517951264.51,70003.368,0.47,25.006,21.051,0.756400040438
1517951265.51,70003.368,0.47,25.002,21.061,0.750132947086
1517951266.51,70003.368,0.47,24.996,21.061,0.748863470185
1517951267.51,70003.406,1.01,24.995,21.093,0.747544361449
1517951268.51,70003.406,1.01,24.993,21.093,0.746173790731
1517951269.51,70003.406,1.01,25.0,21.104,0.749379449544
1517951270.52,70003.394,0.84,25.005,21.115,0.752053930066
1517951271.51,70003.394,0.84,25.011,21.115,0.754199672491
1517951272.51,70003.394,0.84,25.01,21.083,0.759136127183
1517951273.51,70003.394,0.84,25.01,21.093,0.764222479605
1517951274.51,70003.414,1.12,25.003,21.104,0.769463784447
1517951275.51,70003.414,1.12,25.0,21.104,0.774865096401
1517951276.51,70003.414,1.12,24.994,21.115,0.771909758081
1517951277.52,70003.424,1.27,24.996,21.093,0.768571178327
1517951278.52,70003.424,1.27,24.996,21.104,0.764847178393
1517951279.52,70003.424,1.27,25.003,21.093,0.766041584419
1517951280.51,70003.401,0.94,25.003,21.104,0.767127096717
1517951281.51,70003.401,0.94,25.006,21.083,0.768106068331
1517951282.52,70003.401,0.94,25.002,21.061,0.764945012807
1517951283.52,70003.401,0.94,25.001,21.083,0.757437280437
1517951284.52,70003.398,0.89,24.994,21.072,0.749805751716
1517951285.52,70003.398,0.89,24.995,21.083,0.742045284802
1517951286.52,70003.398,0.89,24.994,21.061,0.745298579719
1517951287.52,70003.378,0.61,24.999,21.061,0.748258005367
1517951288.52,70003.378,0.61,25.0,21.051,0.750928267836
1517951289.52,70003.378,0.61,25.006,21.051,0.751318498687
1517951290.52,70003.375,0.57,25.005,21.051,0.751808690408
1517951291.52,70003.375,0.57,25.006,21.061,0.752401631794
1517951292.52,70003.375,0.57,24.999,21.029,0.752811837389
1517951293.52,70003.375,0.57,24.999,21.029,0.749653683955
1517951294.52,70003.383,0.68,24.995,21.04,0.746385852443
1517951295.52,70003.383,0.68,24.997,21.04,0.743007732806
1517951296.52,70003.383,0.68,24.995,21.018,0.739371222599
1517951297.52,70003.37,0.49,24.999,21.008,0.736122921368
1517951298.52,70003.37,0.49,24.999,21.04,0.733261870463
1517951299.52,70003.37,0.49,25.004,21.018,0.734152916601
1517951300.52,70003.36,0.35,25.001,21.008,0.735405939611
1517951301.52,70003.36,0.35,25.002,21.008,0.737022943939
1517951302.52,70003.36,0.35,24.996,20.986,0.741312128034
1517951303.52,70003.36,0.35,24.995,20.986,0.736881081425
1517951304.52,70003.378,0.61,24.991,20.954,0.732086271373
1517951305.52,70003.378,0.61,24.995,20.986,0.726924211882
1517951306.52,70003.378,0.61,24.994,20.976,0.72775703321
1517951307.52,70003.37,0.49,25.0,20.954,0.728628984818
1517951308.52,70003.37,0.49,25.001,20.965,0.729541984001
1517951309.52,70003.37,0.49,25.006,20.954,0.724795655406
1517951310.52,70003.396,0.87,25.003,20.976,0.720411477983
1517951311.52,70003.396,0.87,25.003,20.965,0.716386227188
1517951312.52,70003.396,0.87,24.996,20.954,0.719635260478
1517951313.52,70003.396,0.87,24.994,20.965,0.722050600942
1517951314.52,70003.403,0.97,24.99,20.943,0.724307328692
1517951315.52,70003.403,0.97,24.993,20.954,0.726407883924
1517951316.52,70003.403,0.97,24.995,20.965,0.727728125608
1517951317.52,70003.372,0.52,25.003,20.954,0.729034641191
1517951318.52,70003.372,0.52,25.005,20.976,0.730329260821
1517951319.52,70003.372,0.52,25.009,20.954,0.72950377751
1517951320.52,70003.414,1.12,25.003,20.954,0.7286221697
1517951321.52,70003.414,1.12,25.001,20.986,0.727684437391
1517951322.52,70003.414,1.12,24.993,20.954,0.726690580584
1517951323.52,70003.414,1.12,24.994,20.954,0.73052152209
1517951324.52,70003.381,0.65,24.992,20.965,0.73392573439
1517951325.53,70003.381,0.65,24.999,20.954,0.736907662127
1517951326.53,70003.381,0.65,25.001,20.965,0.740544520933
1517951327.52,70003.383,0.68,25.01,20.976,0.743926771473
1517951328.52,70003.383,0.68,25.011,20.954,0.747059729888
1517951329.52,70003.383,0.68,25.011,20.976,0.741187390464
1517951330.53,70003.383,0.68,25.003,20.965,0.734838515699
1517951331.53,70003.396,0.87,25.0,20.965,0.728010839698
1517951332.53,70003.396,0.87,24.994,20.954,0.720702096564
1517951333.53,70003.396,0.87,24.996,20.954,0.72186613087
1517951334.53,70003.381,0.65,24.996,20.954,0.722973343478
1517951335.53,70003.381,0.65,25.004,20.954,0.724029137679
1517951336.52,70003.381,0.65,25.005,20.954,0.719028610422
1517951337.53,70003.408,1.04,25.009,20.933,0.714284739453
1517951338.53,70003.408,1.04,25.003,20.922,0.70979752477
1517951339.53,70003.408,1.04,25.002,20.933,0.705771071307
1517951340.53,70003.408,1.04,24.995,20.933,0.701416106511
1517951341.53,70003.393,0.82,24.995,20.922,0.696733066132
1517951342.53,70003.393,0.82,24.993,20.933,0.691722385919
1517951343.53,70003.393,0.82,24.999,20.933,0.688373365614
1517951344.53,70003.35,0.21,25.001,20.922,0.685297821516
1517951345.53,70003.35,0.21,25.007,20.943,0.682497670921
1517951346.53,70003.35,0.21,25.003,20.943,0.675058403467
1517951347.53,70003.375,0.57,25.002,20.933,0.667999283629
1517951348.53,70003.375,0.57,24.994,20.922,0.661317871208
1517951349.53,70003.375,0.57,24.993,20.933,0.658182742763
1517951350.53,70003.375,0.57,24.991,20.9,0.658080977891
1517951351.53,70003.375,0.57,24.996,20.9,0.658324892871
1517951352.53,70003.375,0.57,24.998,20.922,0.658917363648
1517951353.53,70003.375,0.57,25.005,20.879,0.658230317862
1517951354.53,70003.372,0.52,25.005,20.879,0.658211842095
1517951355.53,70003.372,0.52,25.006,20.879,0.658863243595
1517951356.53,70003.372,0.52,25.0,20.89,0.656125039109
1517951357.53,70003.401,0.94,24.999,20.911,0.653884765249
1517951358.53,70003.401,0.94,24.995,20.89,0.65214024327
1517951359.53,70003.401,0.94,24.998,20.89,0.653772036927
1517951360.53,70003.401,0.94,24.997,20.868,0.655187088925
1517951361.53,70003.353,0.25,25.003,20.9,0.656865856348
1517951362.53,70003.353,0.25,25.001,20.879,0.658808339194
1517951363.53,70003.353,0.25,25.003,20.911,0.65669837178
1517951364.53,70003.381,0.65,24.998,20.911,0.654762834775
1517951365.53,70003.381,0.65,24.999,20.911,0.652997980738
1517951366.53,70003.381,0.65,24.995,20.9,0.65406430264
1517951367.53,70003.383,0.68,24.999,20.89,0.655059379546
1517951368.53,70003.383,0.68,25.0,20.922,0.655981904207
1517951369.53,70003.383,0.68,25.005,20.911,0.658560214877
1517951370.53,70003.383,0.68,25.005,20.9,0.662075874396
1517951371.53,70003.411,1.08,25.008,20.868,0.66547309728
1517951372.53,70003.411,1.08,25.004,20.879,0.668753103624
1517951373.54,70003.411,1.08,25.003,20.879,0.667564074743
1517951374.53,70003.398,0.89,24.996,20.879,0.666295913806
1517951375.53,70003.398,0.89,24.997,20.89,0.664946006315
1517951376.53,70003.398,0.89,24.994,20.868,0.667935916978
1517951377.53,70003.381,0.65,24.998,20.868,0.670349462155
1517951378.54,70003.381,0.65,25.0,20.879,0.672188123394
1517951379.54,70003.381,0.65,25.007,20.868,0.673453382242
1517951380.54,70003.381,0.65,25.007,20.868,0.672684241304
1517951381.54,70003.381,0.65,25.008,20.847,0.671797186629
1517951382.54,70003.381,0.65,25.001,20.868,0.670792218216
1517951383.54,70003.381,0.65,24.997,20.847,0.665746721641
1517951384.53,70003.419,1.19,24.992,20.858,0.660685102345
1517951385.54,70003.419,1.19,24.995,20.847,0.655603874334
1517951386.54,70003.419,1.19,24.996,20.847,0.657764257932
1517951387.54,70003.368,0.47,25.004,20.847,0.659924162207
1517951388.54,70003.368,0.47,25.006,20.836,0.662086463102
1517951389.54,70003.368,0.47,25.011,20.847,0.664254036563
1517951390.54,70003.368,0.47,25.005,20.825,0.667456470833
1517951391.54,70003.378,0.61,25.003,20.836,0.670736599187
1517951392.54,70003.378,0.61,24.996,20.825,0.674098169069
1517951393.54,70003.378,0.61,24.996,20.815,0.668120151746
1517951394.54,70003.383,0.68,24.994,20.815,0.662255690667
1517951395.54,70003.383,0.68,24.998,20.815,0.656500254042
1517951396.54,70003.383,0.68,25.0,20.804,0.661814154703
1517951397.54,70003.383,0.68,25.008,20.804,0.667303400849
1517951398.54,70003.345,0.14,25.006,20.815,0.672973047168
1517951399.54,70003.345,0.14,25.009,20.804,0.678828148354
1517951400.54,70003.345,0.14,25.0,20.815,0.67870293146
1517951401.54,70003.35,0.21,24.998,20.793,0.678550828839
1517951402.54,70003.35,0.21,24.993,20.804,0.678371579042
1517951403.54,70003.35,0.21,24.996,20.793,0.675974557475
1517951404.54,70003.368,0.47,24.997,20.815,0.673738675968
1517951405.54,70003.368,0.47,25.004,20.793,0.671661668623
1517951406.54,70003.368,0.47,25.004,20.793,0.671567006464
1517951407.54,70003.368,0.47,25.007,20.793,0.673454079441
1517951408.54,70003.36,0.35,25.003,20.804,0.675498196434
1517951409.54,70003.36,0.35,25.001,20.782,0.677700403243
1517951410.54,70003.36,0.35,24.994,20.815,0.674631961857
1517951411.54,70003.398,0.89,24.994,20.793,0.671791286585
1517951412.54,70003.398,0.89,24.993,20.793,0.669174629984
1517951413.54,70003.398,0.89,24.999,20.782,0.66943714274
1517951414.54,70003.365,0.42,25.002,20.793,0.670267088124
1517951415.54,70003.365,0.42,25.009,20.793,0.671662897436
1517951416.54,70003.365,0.42,25.005,20.804,0.679868944067
1517951417.54,70003.365,0.42,25.003,20.815,0.685956927062
1517951418.54,70003.391,0.79,24.996,20.804,0.692043036336
1517951419.54,70003.391,0.79,24.996,20.804,0.698129450634
1517951420.54,70003.391,0.79,24.992,20.815,0.692382101514
1517951421.54,70003.414,1.12,24.995,20.836,0.68660930464
1517951422.54,70003.414,1.12,24.995,20.825,0.680802867927
1517951423.54,70003.414,1.12,25.002,20.815,0.679996043397
1517951424.54,70003.391,0.79,25.004,20.825,0.679288308239
1517951425.54,70003.391,0.79,25.008,20.815,0.678675827858
1517951426.55,70003.391,0.79,25.004,20.804,0.683824161248
1517951427.55,70003.391,0.79,25.001,20.815,0.688677013096
1517951428.55,70003.414,1.12,24.994,20.825,0.69323569065
1517951429.55,70003.414,1.12,24.994,20.825,0.697501501156
1517951430.54,70003.414,1.12,24.991,20.815,0.697407013297
1517951431.54,70003.419,1.19,24.996,20.815,0.697229166612
1517951432.54,70003.419,1.19,24.999,20.825,0.696965608058
1517951433.55,70003.419,1.19,25.005,20.815,0.702271456074
1517951434.55,70003.398,0.89,25.004,20.793,0.707676001287
1517951435.55,70003.398,0.89,25.005,20.815,0.713181771042
1517951436.55,70003.398,0.89,25.002,20.793,0.716677281518
1517951437.55,70003.398,0.89,25.0,20.804,0.713337594961
1517951438.55,70003.408,1.04,24.996,20.815,0.709787615833
1517951439.55,70003.408,1.04,24.996,20.772,0.706021940845
1517951440.55,70003.408,1.04,24.994,20.782,0.703451456231
1517951441.55,70003.386,0.72,24.997,20.804,0.701102942266
1517951442.55,70003.386,0.72,24.997,20.804,0.698972041459
1517951443.55,70003.386,0.72,25.002,20.793,0.705337997593
1517951444.55,70003.373,0.54,24.999,20.793,0.711393961736
1517951445.55,70003.373,0.54,25.0,20.782,0.717143071283
1517951446.55,70003.373,0.54,24.996,20.793,0.722588463627
1517951447.55,70003.373,0.54,24.996,20.782,0.726362914605
1517951448.55,70003.391,0.79,24.994,20.761,0.730476683496
1517951449.55,70003.391,0.79,24.996,20.772,0.734931426146
1517951450.55,70003.391,0.79,24.995,20.772,0.737970227871
1517951451.55,70003.348,0.18,24.998,20.761,0.741213657426
1517951452.55,70003.348,0.18,24.998,20.782,0.744661889113
1517951453.55,70003.348,0.18,25.001,20.772,0.751136015631
1517951454.55,70003.348,0.18,24.997,20.761,0.757298189288
1517951455.55,70003.378,0.61,24.998,20.782,0.763151286027
1517951456.55,70003.378,0.61,24.992,20.761,0.768698181793
1517951457.55,70003.378,0.61,24.993,20.772,0.767695810446
1517951458.55,70003.398,0.89,24.991,20.761,0.766815013129
1517951459.55,70003.398,0.89,24.995,20.74,0.766053001049
1517951460.55,70003.398,0.89,24.996,20.761,0.773737882904
1517951461.55,70003.373,0.54,25.001,20.75,0.78170770117
1517951462.55,70003.373,0.54,25.001,20.772,0.78996690049
1517951463.55,70003.373,0.54,25.005,20.74,0.79045495704
1517951464.55,70003.373,0.54,25.0,20.761,0.790806711235
1517951465.55,70003.373,0.54,24.999,20.75,0.791019722881
1517951466.55,70003.373,0.54,24.994,20.772,0.791091551782
1517951467.55,70003.373,0.54,24.994,20.75,0.792457154959
1517951468.55,70003.408,1.04,24.992,20.75,0.793770032481
1517951469.55,70003.408,1.04,24.996,20.74,0.795028964251
1517951470.55,70003.408,1.04,24.997,20.75,0.80242863953
1517951471.55,70003.373,0.54,25.003,20.75,0.809448515795
1517951472.55,70003.373,0.54,25.001,20.75,0.816092950537
1517951473.55,70003.373,0.54,25.003,20.74,0.815735993495
1517951474.55,70003.373,0.54,24.998,20.74,0.809916057272
1517951475.55,70003.383,0.68,24.996,20.761,0.803815716429
1517951476.56,70003.383,0.68,24.992,20.772,0.797428609028
1517951477.55,70003.383,0.68,24.995,20.75,0.794638088491
1517951478.55,70003.401,0.94,24.994,20.782,0.791380488371
1517951479.55,70003.401,0.94,25.0,20.772,0.787652932723
1517951480.55,70003.401,0.94,25.001,20.793,0.783431437912
1517951481.56,70003.388,0.75,25.006,20.772,0.779089371293
1517951482.56,70003.388,0.75,25.002,20.761,0.774623682621
1517951483.56,70003.388,0.75,25.004,20.75,0.768878224653
1517951484.56,70003.388,0.75,24.998,20.782,0.761848901346
1517951485.56,70003.411,1.08,24.997,20.75,0.754683667858
1517951486.56,70003.411,1.08,24.994,20.761,0.74737738235
1517951487.56,70003.411,1.08,24.995,20.772,0.75046590306
1517951488.56,70003.421,1.22,24.995,20.782,0.753425485577
1517951489.56,70003.421,1.22,25.001,20.815,0.756260225945
1517951490.56,70003.421,1.22,25.003,20.793,0.754436946653
1517951491.56,70003.375,0.57,25.008,20.804,0.752164192047
1517951492.56,70003.375,0.57,25.004,20.793,0.749442223576
1517951493.56,70003.375,0.57,25.002,20.782,0.742812011689
1517951494.56,70003.375,0.57,24.994,20.761,0.739765680218
1517951495.56,70003.416,1.15,24.994,20.793,0.736748195345
1517951496.56,70003.416,1.15,24.992,20.772,0.733759905669
1517951497.56,70003.416,1.15,24.999,20.772,0.738032967043
1517951498.56,70003.406,1.01,25.002,20.761,0.742296224059
1517951499.56,70003.406,1.01,25.009,20.782,0.746556387256
1517951500.56,70003.406,1.01,25.007,20.761,0.739744703251
1517951501.56,70003.365,0.42,25.009,20.772,0.733242749787
1517951502.56,70003.365,0.42,25.001,20.772,0.72704738947
1517951503.56,70003.365,0.42,24.999,20.782,0.721155484906
1517951504.56,70003.365,0.42,24.995,20.782,0.726254996954
1517951505.56,70003.391,0.79,24.996,20.782,0.731378257335
1517951506.56,70003.391,0.79,24.996,20.761,0.736531627985
1517951507.56,70003.391,0.79,25.003,20.761,0.73994179262
1517951508.56,70003.381,0.65,25.005,20.761,0.743610269389
1517951509.56,70003.381,0.65,25.009,20.75,0.747541764384
1517951510.56,70003.381,0.65,25.005,20.74,0.749045212467
1517951511.56,70003.396,0.87,25.002,20.74,0.750595111417
1517951512.56,70003.396,0.87,24.994,20.74,0.752193901429
1517951513.56,70003.396,0.87,24.994,20.761,0.753844022698
1517951514.56,70003.396,0.87,24.992,20.75,0.758913720784
1517951515.56,70003.416,1.15,24.998,20.75,0.764016274362
1517951516.56,70003.416,1.15,24.999,20.761,0.76915708672
1517951517.56,70003.416,1.15,25.005,20.761,0.765771053877
1517951518.56,70003.358,0.32,25.004,20.761,0.762577840061
1517951519.56,70003.358,0.32,25.005,20.761,0.759575266526
1517951520.56,70003.358,0.32,25.0,20.772,0.753856066806
1517951521.56,70003.358,0.32,25.001,20.75,0.748274563837
1517951522.56,70003.398,0.89,24.996,20.761,0.742826051529
1517951523.56,70003.398,0.89,24.999,20.782,0.737505823789
1517951524.57,70003.398,0.89,24.999,20.761,0.74073753169
1517951525.56,70003.396,0.87,25.004,20.75,0.743858733591
1517951526.56,70003.396,0.87,25.002,20.772,0.746872218286
1517951527.56,70003.396,0.87,25.005,20.761,0.7414999098
1517951528.56,70003.358,0.32,24.999,20.772,0.735755122886
1517951529.57,70003.358,0.32,24.999,20.782,0.729633500051
1517951530.57,70003.358,0.32,24.997,20.793,0.727646980389
1517951531.57,70003.358,0.32,24.999,20.793,0.72938461753
1517951532.57,70003.403,0.97,25.0,20.793,0.73071796655
1517951533.56,70003.403,0.97,25.006,20.825,0.731650513444
1517951534.56,70003.403,0.97,25.004,20.815,0.734003533055
1517951535.56,70003.383,0.68,25.006,20.825,0.736220816786
1517951536.57,70003.383,0.68,25.001,20.815,0.738307332178
1517951537.57,70003.383,0.68,25.001,20.825,0.730716885892
1517951538.57,70003.388,0.75,24.998,20.825,0.72317480777
1517951539.57,70003.388,0.75,25.0,20.825,0.715677611816
1517951540.57,70003.388,0.75,24.998,20.836,0.710720188871
1517951541.57,70003.388,0.75,25.001,20.825,0.705631866863
1517951542.57,70003.388,0.75,25.0,20.847,0.700411425693
1517951543.57,70003.388,0.75,25.003,20.879,0.695057645264
1517951544.57,70003.388,0.75,25.001,20.868,0.692396672968
1517951545.57,70003.348,0.18,25.004,20.879,0.690089093285
1517951546.57,70003.348,0.18,25.0,20.9,0.688135952012
1517951547.57,70003.348,0.18,25.002,20.879,0.683710927458
1517951548.57,70003.396,0.87,24.998,20.879,0.679153260842
1517951549.57,70003.396,0.87,25.001,20.922,0.674461732069
1517951550.57,70003.396,0.87,24.998,20.922,0.672421772123
1517951551.57,70003.396,0.87,25.002,20.933,0.671494619805
1517951552.57,70003.373,0.54,25.002,20.922,0.670337522627
1517951553.57,70003.373,0.54,25.005,20.943,0.668953007934
1517951554.57,70003.373,0.54,25.001,20.954,0.667226403962
1517951555.57,70003.393,0.82,25.001,20.965,0.66563906544
1517951556.57,70003.393,0.82,24.999,20.965,0.664193258263
1517951557.57,70003.393,0.82,25.003,20.976,0.663727146043
1517951558.57,70003.401,0.94,25.001,20.986,0.663092137429
1517951559.57,70003.401,0.94,25.006,20.976,0.662291369813
1517951560.57,70003.401,0.94,25.004,20.986,0.656042952672
1517951561.57,70003.401,0.94,25.006,20.954,0.653380298384
1517951562.57,70003.365,0.42,25.002,20.986,0.651133610296
1517951563.57,70003.365,0.42,25.004,21.008,0.649304108505
1517951564.57,70003.365,0.42,24.999,21.029,0.650483507328
1517951565.57,70003.363,0.39,25.0,21.029,0.652097958167
1517951566.57,70003.363,0.39,24.999,21.008,0.654150947014
1517951567.57,70003.363,0.39,25.004,21.018,0.65448862651
1517951568.57,70003.388,0.75,25.003,21.018,0.654533308234
1517951569.57,70003.388,0.75,25.008,21.029,0.654286909484
1517951570.57,70003.388,0.75,25.004,21.04,0.653751347555
1517951571.57,70003.388,0.75,25.005,21.04,0.655039814406
1517951572.57,70003.36,0.35,25.001,21.051,0.656689343056
1517951573.57,70003.36,0.35,25.002,21.018,0.658703419499
1517951574.57,70003.36,0.35,25.0,21.051,0.660320772427
1517951575.57,70003.416,1.15,25.004,21.051,0.66217085901
1517951576.57,70003.416,1.15,25.003,21.029,0.664256555194
1517951577.58,70003.416,1.15,25.008,21.051,0.66465506528
1517951578.58,70003.416,1.15,25.005,21.061,0.664622401519
1517951579.58,70003.363,0.39,25.006,21.051,0.664160045458
1517951580.58,70003.363,0.39,25.001,21.029,0.663269478644
1517951581.57,70003.363,0.39,25.002,21.072,0.657102790625
1517951582.57,70003.381,0.65,24.998,21.029,0.651341872275
1517951583.57,70003.381,0.65,25.001,21.061,0.645983586199
1517951584.58,70003.381,0.65,25.0,21.061,0.644103694369
1517951585.58,70003.378,0.61,25.005,21.083,0.642221667368
1517951586.58,70003.378,0.61,25.004,21.083,0.640337243747
1517951587.58,70003.378,0.61,25.009,21.051,0.640997203362
1517951588.58,70003.378,0.61,25.006,21.061,0.641781438652
1517951589.57,70003.365,0.42,25.006,21.061,0.642691866915
1517951590.58,70003.365,0.42,24.999,21.083,0.643730405447
1517951591.58,70003.365,0.42,24.998,21.083,0.652001788315
1517951592.58,70003.403,0.97,24.995,21.083,0.660306113823
1517951593.58,70003.403,0.97,25.0,21.104,0.668651574057
1517951594.58,70003.403,0.97,25.003,21.115,0.666795003525
1517951595.58,70003.411,1.08,25.011,21.126,0.664559461902
