timestamp,run6-ltz1000-3
1517495203.846,7171985.900
1517495207.203,7171986.400
1517495210.544,7171986.900
1517495213.885,7171986.900
1517495217.242,7171984.700
1517495220.583,7171985.900
1517495223.923,7171985.900
1517495227.264,7171985.700
1517495230.621,7171986.200
1517495233.962,7171987.200
1517495237.303,7171987.400
1517495240.659,7171986.900
1517495244.000,7171986.700
1517495247.341,7171985.900
1517495250.682,7171986.200
1517495254.038,7171985.900
1517495257.379,7171985.900
1517495260.720,7171985.900
1517495264.077,7171986.700
1517495267.418,7171986.200
1517495270.759,7171986.900
1517495274.099,7171986.400
1517495277.456,7171986.200
1517495280.797,7171986.700
1517495284.138,7171986.400
1517495287.495,7171986.700
1517495290.836,7171985.900
1517495294.177,7171986.700
1517495297.518,7171986.700
1517495300.874,7171986.900
1517495304.215,7171986.700
1517495307.556,7171986.900
1517495310.913,7171985.700
1517495314.253,7171986.200
1517495317.594,7171984.700
1517495320.935,7171984.700
1517495324.292,7171987.400
1517495327.633,7171986.900
1517495330.974,7171988.000
1517495334.331,7171986.700
1517495337.672,7171987.200
1517495341.013,7171986.200
1517495344.353,7171985.400
1517495347.710,7171986.200
1517495351.051,7171985.400
1517495354.392,7171985.900
1517495357.748,7171986.900
1517495361.089,7171985.700
1517495364.430,7171986.700
1517495367.771,7171986.200
1517495371.127,7171985.700
1517495374.468,7171986.400
1517495377.809,7171985.700
1517495381.166,7171987.200
1517495384.507,7171986.200
1517495387.848,7171986.200
1517495391.189,7171986.900
1517495394.546,7171987.400
1517495397.887,7171986.700
1517495401.228,7171987.400
1517495404.584,7171986.900
1517495407.925,7171985.400
1517495411.266,7171986.200
1517495414.607,7171986.400
1517495417.964,7171986.200
1517495421.305,7171986.400
1517495424.646,7171987.400
1517495428.002,7171986.900
