timestamp,ambient_c,ambient_rh,set_c,err_c,duty_cycle
1521530223.02,23.539,60.849,29.000,-5.461,0.000
1521530223.42,23.550,60.849,29.000,-5.450,0.000
1521530223.83,23.539,60.856,29.000,-5.461,0.000
1521530224.24,23.550,60.841,29.000,-5.450,0.000
1521530224.65,23.528,60.833,29.000,-5.472,0.000
1521530225.06,23.539,60.841,29.000,-5.461,0.000
1521530225.46,23.539,60.849,29.000,-5.461,0.000
1521530225.87,23.539,60.818,29.000,-5.461,0.000
1521530226.28,23.550,60.818,29.000,-5.450,0.000
1521530226.69,23.539,60.849,29.000,-5.461,0.000
1521530227.10,23.528,60.826,29.000,-5.472,0.000
1521530227.50,23.550,60.818,29.000,-5.450,0.000
1521530227.91,23.550,60.818,29.000,-5.450,0.000
1521530228.32,23.550,60.811,29.000,-5.450,0.000
1521530228.73,23.539,60.803,29.000,-5.461,0.000
1521530229.13,23.550,60.795,29.000,-5.450,0.000
1521530229.54,23.528,60.818,29.000,-5.472,0.000
1521530229.95,23.507,60.803,29.000,-5.493,0.000
1521530230.36,23.550,60.788,29.000,-5.450,0.000
1521530230.77,23.539,60.818,29.000,-5.461,0.000
1521530231.18,23.550,60.803,29.000,-5.450,0.000
1521530231.58,23.550,60.811,29.000,-5.450,0.000
1521530231.99,23.560,60.803,29.000,-5.440,0.000
1521530232.40,23.539,60.795,29.000,-5.461,0.000
1521530232.81,23.550,60.803,29.000,-5.450,0.000
1521530233.21,23.560,60.795,29.000,-5.440,0.000
1521530233.62,23.528,60.795,29.000,-5.472,0.000
1521530234.03,23.550,60.788,29.000,-5.450,0.000
1521530234.44,23.550,60.780,29.000,-5.450,0.000
1521530234.85,23.571,60.780,29.000,-5.429,0.000
1521530235.25,23.528,60.780,29.000,-5.472,0.000
1521530235.66,23.550,60.788,29.000,-5.450,0.000
1521530236.07,23.539,60.772,29.000,-5.461,0.000
1521530236.48,23.560,60.788,29.000,-5.440,0.000
1521530236.89,23.560,60.780,29.000,-5.440,0.000
1521530237.29,23.550,60.765,29.000,-5.450,0.000
1521530237.70,23.560,60.765,29.000,-5.440,0.000
1521530238.11,23.550,60.788,29.000,-5.450,0.000
1521530238.52,23.528,60.780,29.000,-5.472,0.000
1521530238.93,23.550,60.780,29.000,-5.450,0.000
1521530239.33,23.550,60.750,29.000,-5.450,0.000
1521530239.74,23.560,60.780,29.000,-5.440,0.000
1521530240.15,23.550,60.772,29.000,-5.450,0.000
1521530240.56,23.560,60.780,29.000,-5.440,0.000
1521530240.96,23.571,60.765,29.000,-5.429,0.000
1521530241.37,23.550,60.765,29.000,-5.450,0.000
1521530241.78,23.539,60.765,29.000,-5.461,0.000
1521530242.19,23.571,60.765,29.000,-5.429,0.000
1521530242.60,23.550,60.765,29.000,-5.450,0.000
1521530243.00,23.550,60.757,29.000,-5.450,0.000
1521530243.41,23.560,60.742,29.000,-5.440,0.000
1521530243.82,23.539,60.757,29.000,-5.461,0.000
1521530244.23,23.550,60.765,29.000,-5.450,0.000
1521530244.64,23.539,60.750,29.000,-5.461,0.000
1521530245.04,23.550,60.757,29.000,-5.450,0.000
1521530245.45,23.550,60.742,29.000,-5.450,0.000
1521530245.86,23.560,60.750,29.000,-5.440,0.000
1521530246.27,23.550,60.765,29.000,-5.450,0.000
1521530246.68,23.560,60.734,29.000,-5.440,0.000
1521530247.08,23.550,60.750,29.000,-5.450,0.000
1521530247.49,23.550,60.750,29.000,-5.450,0.000
1521530247.90,23.528,60.734,29.000,-5.472,0.000
1521530248.31,23.539,60.750,29.000,-5.461,0.000
1521530248.71,23.560,60.742,29.000,-5.440,0.000
1521530249.12,23.550,60.750,29.000,-5.450,0.000
1521530249.53,23.539,60.727,29.000,-5.461,0.000
1521530249.94,23.550,60.742,29.000,-5.450,0.000
1521530250.35,23.550,60.750,29.000,-5.450,0.000
1521530250.76,23.550,60.719,29.000,-5.450,0.000
1521530251.16,23.550,60.719,29.000,-5.450,0.000
1521530251.57,23.528,60.711,29.000,-5.472,0.000
1521530251.98,23.550,60.719,29.000,-5.450,0.000
1521530252.39,23.550,60.719,29.000,-5.450,0.000
1521530252.80,23.539,60.719,29.000,-5.461,0.000
1521530253.20,23.550,60.727,29.000,-5.450,0.000
1521530253.61,23.560,60.719,29.000,-5.440,0.000
1521530254.02,23.550,60.727,29.000,-5.450,0.000
1521530254.43,23.550,60.727,29.000,-5.450,0.000
1521530254.83,23.539,60.727,29.000,-5.461,0.000
1521530255.24,23.550,60.727,29.000,-5.450,0.000
1521530255.65,23.528,60.727,29.000,-5.472,0.000
1521530256.06,23.571,60.711,29.000,-5.429,0.000
1521530256.47,23.539,60.711,29.000,-5.461,0.000
1521530256.87,23.560,60.711,29.000,-5.440,0.000
1521530257.28,23.550,60.734,29.000,-5.450,0.000
1521530257.69,23.550,60.711,29.000,-5.450,0.000
1521530258.10,23.539,60.719,29.000,-5.461,0.000
1521530258.51,23.550,60.711,29.000,-5.450,0.000
1521530258.91,23.560,60.711,29.000,-5.440,0.000
1521530259.32,23.560,60.711,29.000,-5.440,0.000
1521530259.73,23.550,60.689,29.000,-5.450,0.000
1521530260.14,23.550,60.711,29.000,-5.450,0.000
1521530260.55,23.560,60.711,29.000,-5.440,0.000
1521530260.95,23.550,60.689,29.000,-5.450,0.000
1521530261.36,23.550,60.689,29.000,-5.450,0.000
1521530261.77,23.550,60.681,29.000,-5.450,0.000
1521530262.18,23.550,60.689,29.000,-5.450,0.000
1521530262.58,23.550,60.681,29.000,-5.450,0.000
1521530262.99,23.539,60.689,29.000,-5.461,0.000
1521530263.40,23.550,60.673,29.000,-5.450,0.000
1521530263.81,23.550,60.689,29.000,-5.450,0.000
1521530264.22,23.560,60.681,29.000,-5.440,0.000
1521530264.62,23.560,60.673,29.000,-5.440,0.000
1521530265.04,23.560,60.689,29.000,-5.440,0.000
1521530265.44,23.528,60.689,29.000,-5.472,0.000
1521530265.85,23.571,60.696,29.000,-5.429,0.000
1521530266.26,23.550,60.689,29.000,-5.450,0.000
1521530266.66,23.560,60.696,29.000,-5.440,0.000
1521530267.08,23.560,60.666,29.000,-5.440,0.000
1521530267.48,23.539,60.689,29.000,-5.461,0.000
1521530267.89,23.539,60.689,29.000,-5.461,0.000
1521530268.30,23.571,60.689,29.000,-5.429,0.000
1521530268.71,23.550,60.681,29.000,-5.450,0.000
1521530269.11,23.571,60.704,29.000,-5.429,0.000
1521530269.52,23.550,60.711,29.000,-5.450,0.000
1521530269.93,23.539,60.681,29.000,-5.461,0.000
1521530270.34,23.550,60.689,29.000,-5.450,0.000
1521530270.74,23.560,60.689,29.000,-5.440,0.000
1521530271.15,23.560,60.696,29.000,-5.440,0.000
1521530271.56,23.550,60.673,29.000,-5.450,0.000
1521530271.97,23.550,60.681,29.000,-5.450,0.000
1521530272.37,23.571,60.673,29.000,-5.429,0.000
1521530272.79,23.560,60.681,29.000,-5.440,0.000
1521530273.19,23.528,60.673,29.000,-5.472,0.000
1521530273.60,23.550,60.681,29.000,-5.450,0.000
1521530274.01,23.560,60.666,29.000,-5.440,0.000
1521530274.42,23.560,60.666,29.000,-5.440,0.000
1521530274.83,23.550,60.666,29.000,-5.450,0.000
1521530275.23,23.560,60.650,29.000,-5.440,0.000
1521530275.64,23.550,60.673,29.000,-5.450,0.000
1521530276.05,23.560,60.681,29.000,-5.440,0.000
1521530276.46,23.560,60.673,29.000,-5.440,0.000
1521530276.86,23.560,60.666,29.000,-5.440,0.000
1521530277.27,23.560,60.673,29.000,-5.440,0.000
1521530277.68,23.550,60.666,29.000,-5.450,0.000
1521530278.09,23.560,60.673,29.000,-5.440,0.000
1521530278.50,23.560,60.658,29.000,-5.440,0.000
1521530278.90,23.571,60.673,29.000,-5.429,0.000
1521530279.31,23.539,60.673,29.000,-5.461,0.000
1521530279.72,23.571,60.689,29.000,-5.429,0.000
1521530280.13,23.550,60.673,29.000,-5.450,0.000
1521530280.54,23.571,60.673,29.000,-5.429,0.000
1521530280.94,23.560,60.696,29.000,-5.440,0.000
1521530281.35,23.550,60.689,29.000,-5.450,0.000
1521530281.76,23.560,60.673,29.000,-5.440,0.000
1521530282.17,23.571,60.673,29.000,-5.429,0.000
1521530282.57,23.528,60.666,29.000,-5.472,0.000
1521530282.98,23.560,60.666,29.000,-5.440,0.000
1521530283.39,23.550,60.673,29.000,-5.450,0.000
1521530283.80,23.550,60.681,29.000,-5.450,0.000
1521530284.21,23.539,60.689,29.000,-5.461,0.000
1521530284.61,23.539,60.673,29.000,-5.461,0.000
1521530285.02,23.560,60.689,29.000,-5.440,0.000
1521530285.43,23.550,60.673,29.000,-5.450,0.000
1521530285.84,23.550,60.650,29.000,-5.450,0.000
1521530286.25,23.550,60.650,29.000,-5.450,0.000
1521530286.66,23.539,60.673,29.000,-5.461,0.000
1521530287.06,23.571,60.666,29.000,-5.429,0.000
1521530287.47,23.550,60.650,29.000,-5.450,0.000
1521530287.88,23.560,60.673,29.000,-5.440,0.000
1521530288.29,23.550,60.658,29.000,-5.450,0.000
1521530288.70,23.560,60.650,29.000,-5.440,0.000
1521530289.10,23.550,60.643,29.000,-5.450,0.000
1521530289.51,23.550,60.658,29.000,-5.450,0.000
1521530289.92,23.550,60.673,29.000,-5.450,0.000
1521530290.33,23.539,60.643,29.000,-5.461,0.000
1521530290.74,23.582,60.635,29.000,-5.418,0.000
1521530291.14,23.560,60.635,29.000,-5.440,0.000
1521530291.55,23.539,60.635,29.000,-5.461,0.000
1521530291.96,23.550,60.635,29.000,-5.450,0.000
1521530292.37,23.550,60.635,29.000,-5.450,0.000
1521530292.78,23.571,60.635,29.000,-5.429,0.000
1521530293.18,23.539,60.628,29.000,-5.461,0.000
1521530293.59,23.550,60.628,29.000,-5.450,0.000
1521530294.00,23.550,60.628,29.000,-5.450,0.000
1521530294.41,23.560,60.650,29.000,-5.440,0.000
1521530294.82,23.550,60.643,29.000,-5.450,0.000
1521530295.22,23.539,60.635,29.000,-5.461,0.000
1521530295.63,23.550,60.650,29.000,-5.450,0.000
1521530296.04,23.550,60.643,29.000,-5.450,0.000
1521530296.45,23.550,60.635,29.000,-5.450,0.000
1521530296.85,23.550,60.650,29.000,-5.450,0.000
1521530297.26,23.550,60.643,29.000,-5.450,0.000
1521530297.67,23.550,60.658,29.000,-5.450,0.000
1521530298.08,23.550,60.643,29.000,-5.450,0.000
1521530298.49,23.550,60.635,29.000,-5.450,0.000
1521530298.89,23.550,60.650,29.000,-5.450,0.000
1521530299.30,23.550,60.650,29.000,-5.450,0.000
1521530299.71,23.539,60.650,29.000,-5.461,0.000
1521530300.12,23.539,60.666,29.000,-5.461,0.000
1521530300.52,23.528,60.658,29.000,-5.472,0.000
1521530300.93,23.550,60.643,29.000,-5.450,0.000
1521530301.34,23.560,60.628,29.000,-5.440,0.000
1521530301.75,23.560,60.650,29.000,-5.440,0.000
1521530302.16,23.550,60.658,29.000,-5.450,0.000
1521530302.56,23.560,60.673,29.000,-5.440,0.000
1521530302.97,23.550,60.658,29.000,-5.450,0.000
1521530303.38,23.571,60.650,29.000,-5.429,0.000
1521530303.79,23.528,60.650,29.000,-5.472,0.000
1521530304.20,23.560,60.666,29.000,-5.440,0.000
1521530304.60,23.550,60.666,29.000,-5.450,0.000
1521530305.01,23.550,60.681,29.000,-5.450,0.000
1521530305.42,23.550,60.650,29.000,-5.450,0.000
1521530305.83,23.539,60.673,29.000,-5.461,0.000
1521530306.24,23.539,60.658,29.000,-5.461,0.000
1521530306.64,23.528,60.673,29.000,-5.472,0.000
1521530307.05,23.550,60.650,29.000,-5.450,0.000
1521530307.46,23.571,60.650,29.000,-5.429,0.000
1521530307.87,23.550,60.643,29.000,-5.450,0.000
1521530308.27,23.550,60.666,29.000,-5.450,0.000
1521530308.69,23.550,60.650,29.000,-5.450,0.000
1521530309.09,23.550,60.666,29.000,-5.450,0.000
1521530309.50,23.539,60.673,29.000,-5.461,0.000
1521530309.91,23.539,60.658,29.000,-5.461,0.000
1521530310.32,23.560,60.681,29.000,-5.440,0.000
1521530310.72,23.539,60.681,29.000,-5.461,0.000
1521530311.13,23.550,60.666,29.000,-5.450,0.000
1521530311.54,23.550,60.650,29.000,-5.450,0.000
1521530311.95,23.550,60.673,29.000,-5.450,0.000
1521530312.36,23.550,60.666,29.000,-5.450,0.000
1521530312.76,23.560,60.673,29.000,-5.440,0.000
1521530313.17,23.528,60.650,29.000,-5.472,0.000
1521530313.58,23.539,60.681,29.000,-5.461,0.000
1521530313.99,23.539,60.666,29.000,-5.461,0.000
1521530314.40,23.550,60.681,29.000,-5.450,0.000
1521530314.80,23.539,60.673,29.000,-5.461,0.000
1521530315.21,23.528,60.681,29.000,-5.472,0.000
1521530315.62,23.560,60.681,29.000,-5.440,0.000
1521530316.03,23.539,60.673,29.000,-5.461,0.000
1521530316.43,23.539,60.673,29.000,-5.461,0.000
1521530316.84,23.528,60.658,29.000,-5.472,0.000
1521530317.25,23.539,60.658,29.000,-5.461,0.000
1521530317.66,23.539,60.673,29.000,-5.461,0.000
1521530318.07,23.528,60.681,29.000,-5.472,0.000
1521530318.47,23.539,60.666,29.000,-5.461,0.000
1521530318.88,23.550,60.658,29.000,-5.450,0.000
1521530319.29,23.550,60.658,29.000,-5.450,0.000
1521530319.70,23.550,60.666,29.000,-5.450,0.000
1521530320.11,23.528,60.635,29.000,-5.472,0.000
1521530320.51,23.560,60.635,29.000,-5.440,0.000
1521530320.92,23.550,60.650,29.000,-5.450,0.000
1521530321.33,23.550,60.666,29.000,-5.450,0.000
1521530321.74,23.550,60.635,29.000,-5.450,0.000
1521530322.15,23.539,60.635,29.000,-5.461,0.000
