timestamp,ltz1000-p17-hammond
1514543216.499,7071445.7
1514543219.850,7071445.2
1514543223.269,7071445.7
1514543226.554,7071445.4
1514543229.907,7071445.4
1514543233.259,7071446.7
1514543236.611,7071444.9
1514543239.963,7071444.4
1514543243.315,7071444.4
1514543246.668,7071444.4
1514543250.019,7071443.9
1514543253.372,7071443.1
1514543256.723,7071443.4
1514543260.076,7071442.4
1514543263.428,7071443.4
1514543266.780,7071443.3
1514543270.132,7071443.1
1514543273.484,7071444.9
1514543276.837,7071443.4
1514543280.189,7071443.4
1514543283.540,7071443.1
1514543286.893,7071443.6
1514543290.245,7071443.1
1514543293.597,7071441.6
1514543296.950,7071444.4
1514543300.301,7071443.9
1514543303.654,7071443.1
1514543307.005,7071442.4
1514543310.358,7071442.4
1514543313.710,7071442.6
1514543317.062,7071442.6
1514543320.414,7071443.4
1514543323.905,7071442.1
1514543327.118,7071441.9
1514543330.470,7071442.9
1514543333.822,7071442.4
1514543337.175,7071443.9
1514543340.527,7071445.2
1514543343.879,7071444.9
1514543347.231,7071445.2
1514543350.583,7071445.4
1514543353.935,7071444.4
1514543357.287,7071446.2
1514543360.640,7071445.7
1514543363.991,7071446.2
1514543367.344,7071444.7
1514543370.695,7071444.7
1514543374.048,7071444.9
1514543377.399,7071445.2
1514543380.752,7071444.7
1514543384.104,7071444.1
1514543387.456,7071444.9
1514543390.809,7071443.9
1514543394.161,7071444.4
1514543397.512,7071443.9
1514543400.865,7071444.1
1514543404.216,7071443.9
1514543407.569,7071445.2
1514543410.921,7071443.9
1514543414.273,7071444.7
1514543417.625,7071445.2
1514543420.977,7071444.4
1514543424.330,7071445.4
1514543427.681,7071445.9
1514543431.034,7071444.7
1514543434.386,7071444.4
1514543437.738,7071445.4
1514543441.090,7071444.1
1514543444.442,7071443.9
1514543447.794,7071443.4
1514543451.147,7071443.1
1514543454.498,7071442.9
1514543457.851,7071441.9
1514543461.203,7071442.9
1514543464.555,7071443.1
1514543467.908,7071442.6
1514543471.259,7071441.4
1514543474.611,7071442.1
1514543477.963,7071443.1
1514543481.316,7071443.6
1514543484.668,7071443.1
1514543488.020,7071442.6
1514543491.372,7071442.4
1514543494.724,7071442.1
1514543498.076,7071443.1
1514543501.428,7071443.1
1514543504.780,7071442.9
1514543508.133,7071441.9
1514543511.484,7071442.1
1514543514.837,7071441.9
1514543518.189,7071443.9
1514543521.541,7071443.1
1514543524.894,7071441.9
1514543528.245,7071441.6
1514543531.597,7071442.9
1514543534.949,7071443.6
1514543538.302,7071443.1
1514543541.654,7071442.4
1514543545.006,7071442.6
1514543548.358,7071442.6
1514543551.710,7071441.6
1514543555.062,7071442.4
1514543558.414,7071443.1
1514543561.767,7071442.6
1514543565.119,7071441.6
1514543568.471,7071443.4
1514543571.823,7071441.1
1514543575.175,7071441.6
1514543578.527,7071442.1
1514543581.879,7071442.1
1514543585.232,7071441.6
1514543588.583,7071442.1
1514543591.936,7071442.1
1514543595.287,7071442.9
1514543598.640,7071443.4
1514543601.992,7071444.4
1514543605.344,7071442.6
1514543608.696,7071442.9
1514543612.049,7071442.6
1514543615.400,7071442.9
1514543618.753,7071442.9
1514543622.104,7071442.9
1514543625.457,7071443.4
1514543628.809,7071442.1
1514543632.161,7071441.9
1514543635.513,7071441.9
1514543638.866,7071442.9
1514543642.217,7071442.6
1514543645.569,7071440.9
1514543648.921,7071442.1
1514543652.274,7071442.4
1514543655.626,7071442.6
1514543658.977,7071442.4
1514543662.330,7071442.6
1514543665.682,7071442.6
1514543669.034,7071440.9
1514543672.387,7071443.4
1514543675.739,7071441.6
1514543679.090,7071441.6
1514543682.443,7071442.4
1514543685.795,7071441.9
1514543689.147,7071441.1
1514543692.499,7071440.3
1514543695.851,7071440.3
1514543699.204,7071440.9
1514543702.555,7071441.4
1514543705.908,7071440.3
1514543709.259,7071440.3
1514543712.612,7071441.1
1514543715.963,7071441.4
1514543719.316,7071440.9
1514543722.668,7071441.5
1514543726.020,7071441.4
1514543729.373,7071441.1
1514543732.724,7071440.6
1514543736.077,7071440.3
1514543739.428,7071439.6
1514543742.781,7071439.8
1514543746.133,7071440.3
1514543749.485,7071440.9
1514543752.837,7071441.6
1514543756.190,7071440.3
1514543759.541,7071443.6
1514543762.894,7071441.6
1514543766.246,7071440.9
1514543769.598,7071442.6
1514543772.950,7071441.4
1514543776.302,7071440.9
1514543779.654,7071443.4
1514543783.007,7071441.9
1514543786.358,7071441.1
1514543789.710,7071443.9
1514543793.063,7071443.4
1514543796.415,7071442.1
1514543799.767,7071441.9
1514543803.119,7071441.4
1514543806.471,7071442.9
1514543809.823,7071443.6
1514543813.176,7071443.6
1514543816.527,7071442.6
1514543819.880,7071444.1
1514543823.231,7071444.1
1514543826.584,7071442.6
1514543829.936,7071441.1
1514543833.288,7071442.4
1514543836.641,7071442.4
1514543839.992,7071443.6
1514543843.345,7071443.1
1514543846.696,7071443.4
1514543850.049,7071444.9
1514543853.401,7071443.9
1514543856.753,7071443.4
1514543860.106,7071444.1
1514543863.457,7071443.4
1514543866.810,7071444.1
1514543870.161,7071443.1
1514543873.513,7071444.7
1514543876.866,7071443.1
1514543880.218,7071442.9
1514543883.570,7071442.6
1514543886.922,7071443.1
1514543890.274,7071443.1
1514543893.626,7071442.6
1514543896.979,7071442.6
1514543900.331,7071442.4
1514543903.683,7071443.4
1514543907.035,7071442.6
1514543910.387,7071443.9
1514543913.739,7071442.6
1514543917.091,7071442.6
1514543920.443,7071441.9
1514543923.795,7071442.1
1514543927.148,7071443.9
1514543930.500,7071443.6
1514543933.851,7071443.9
1514543937.204,7071443.4
1514543940.556,7071444.7
1514543943.908,7071442.9
1514543947.261,7071443.9
1514543950.612,7071443.6
1514543953.965,7071444.7
1514543957.317,7071443.6
1514543960.669,7071444.1
1514543964.020,7071443.6
1514543967.373,7071445.7
1514543970.725,7071444.1
1514543974.077,7071442.9
1514543977.429,7071444.1
1514543980.782,7071442.1
1514543984.133,7071443.6
1514543987.486,7071443.4
1514543990.838,7071444.4
1514543994.190,7071444.9
1514543997.542,7071446.4
1514544000.894,7071444.7
1514544004.246,7071445.9
1514544007.599,7071445.7
1514544010.950,7071447.4
1514544014.303,7071446.9
1514544017.655,7071446.4
1514544021.007,7071446.4
1514544024.359,7071444.9
1514544027.712,7071444.1
1514544031.063,7071443.4
1514544034.416,7071443.4
1514544037.768,7071443.6
1514544041.120,7071444.1
1514544044.472,7071443.6
1514544047.824,7071443.9
1514544051.177,7071444.4
1514544054.528,7071444.1
1514544057.881,7071443.1
1514544061.233,7071444.4
1514544064.585,7071444.7
1514544067.937,7071443.6
1514544071.289,7071443.6
1514544074.641,7071443.1
1514544077.993,7071442.1
1514544081.345,7071443.1
1514544084.698,7071443.9
1514544088.050,7071442.6
1514544091.402,7071443.6
1514544094.754,7071442.9
1514544098.105,7071443.1
1514544101.458,7071441.6
1514544104.810,7071443.6
1514544108.163,7071443.6
1514544111.514,7071443.4
1514544114.867,7071443.1
1514544118.218,7071442.6
1514544121.571,7071443.6
1514544124.923,7071443.1
1514544128.275,7071444.4
1514544131.628,7071442.9
1514544134.979,7071443.6
1514544138.332,7071442.1
1514544141.683,7071441.6
1514544145.036,7071443.1
1514544148.387,7071442.6
1514544151.740,7071443.1
1514544155.093,7071441.9
1514544158.444,7071441.1
1514544161.796,7071440.9
1514544165.148,7071442.1
1514544168.501,7071442.1
1514544171.853,7071441.6
1514544175.205,7071442.4
1514544178.557,7071443.6
1514544181.909,7071444.4
1514544185.262,7071439.6
1514544188.613,7071439.6
1514544191.966,7071440.9
1514544195.317,7071440.3
1514544198.670,7071441.1
1514544202.021,7071442.6
1514544205.374,7071441.4
1514544208.726,7071442.6
1514544212.078,7071443.9
1514544215.431,7071444.1
1514544218.782,7071443.4
1514544222.135,7071444.1
1514544225.486,7071444.1
1514544228.839,7071445.2
1514544232.191,7071445.2
1514544235.543,7071443.9
1514544238.895,7071444.4
1514544242.247,7071445.4
1514544245.600,7071444.9
1514544248.951,7071444.4
1514544252.304,7071445.2
1514544255.656,7071446.6
1514544259.008,7071443.6
1514544262.360,7071444.9
1514544265.712,7071444.1
1514544269.065,7071444.4
1514544272.416,7071445.7
1514544275.769,7071444.7
1514544279.120,7071445.2
1514544282.473,7071445.7
1514544285.824,7071444.9
1514544289.177,7071445.7
1514544292.529,7071445.7
1514544295.881,7071444.7
1514544299.233,7071445.2
1514544302.586,7071442.4
1514544305.937,7071443.1
1514544309.290,7071444.1
1514544312.642,7071444.1
1514544315.994,7071444.4
1514544319.346,7071444.1
1514544322.698,7071444.1
1514544326.050,7071443.9
1514544329.402,7071443.4
1514544332.754,7071443.4
1514544336.107,7071443.6
1514544339.459,7071442.6
1514544342.810,7071444.7
1514544346.163,7071444.4
1514544349.515,7071442.9
1514544352.867,7071442.1
1514544356.220,7071442.1
1514544359.571,7071442.4
1514544362.924,7071443.9
1514544366.275,7071442.9
1514544369.628,7071442.9
1514544372.980,7071443.4
1514544376.332,7071443.4
1514544379.684,7071441.6
1514544383.036,7071444.1
1514544386.389,7071444.1
1514544389.741,7071441.9
1514544393.093,7071443.9
1514544396.445,7071443.9
1514544399.797,7071443.9
1514544403.149,7071443.1
1514544406.501,7071442.1
1514544409.854,7071443.4
1514544413.205,7071441.4
1514544416.558,7071441.9
1514544419.909,7071442.4
1514544423.262,7071441.4
1514544426.613,7071441.6
1514544429.966,7071441.6
1514544433.318,7071442.1
1514544436.670,7071440.3
1514544440.022,7071440.9
1514544443.374,7071441.6
1514544446.727,7071440.6
1514544450.078,7071441.4
1514544453.430,7071442.6
1514544456.783,7071441.6
1514544460.135,7071441.9
1514544463.487,7071441.6
1514544466.839,7071441.9
1514544470.191,7071441.4
1514544473.544,7071441.6
1514544476.896,7071441.1
1514544480.248,7071442.1
1514544483.600,7071440.9
1514544486.952,7071441.9
1514544490.304,7071441.9
1514544493.657,7071440.9
1514544497.008,7071441.9
1514544500.360,7071440.3
1514544503.712,7071441.1
1514544507.065,7071442.6
1514544510.417,7071441.4
1514544513.769,7071442.1
1514544517.121,7071442.6
1514544520.473,7071440.9
1514544523.826,7071441.4
1514544527.177,7071441.4
1514544530.529,7071440.9
1514544533.882,7071440.6
1514544537.234,7071441.1
1514544540.586,7071440.9
1514544543.938,7071439.6
1514544547.290,7071442.6
1514544550.642,7071441.1
1514544553.994,7071441.9
1514544557.347,7071442.6
1514544560.699,7071441.6
1514544564.051,7071441.4
1514544567.403,7071443.1
1514544570.755,7071441.9
1514544574.107,7071444.1
1514544577.459,7071441.1
1514544580.812,7071443.4
1514544584.163,7071442.4
1514544587.516,7071443.4
1514544590.868,7071443.4
1514544594.220,7071442.6
1514544597.572,7071442.9
1514544600.924,7071443.1
1514544604.276,7071444.4
1514544607.628,7071443.1
1514544610.981,7071443.1
1514544614.333,7071444.7
1514544617.685,7071443.6
1514544621.037,7071445.2
1514544624.389,7071442.4
1514544627.741,7071442.9
1514544631.093,7071443.9
1514544634.445,7071444.4
1514544637.798,7071444.1
1514544641.150,7071442.6
1514544644.502,7071442.4
1514544647.854,7071443.4
1514544651.206,7071443.4
1514544654.558,7071443.4
1514544657.910,7071442.9
1514544661.262,7071443.9
1514544664.614,7071443.1
1514544667.967,7071443.1
1514544671.318,7071444.1
1514544674.671,7071443.9
1514544678.022,7071442.6
1514544681.375,7071443.1
1514544684.727,7071444.1
1514544688.079,7071445.4
1514544691.431,7071445.2
1514544694.783,7071445.2
1514544698.136,7071444.1
1514544701.487,7071444.7
1514544704.840,7071445.4
1514544708.192,7071445.9
1514544711.544,7071445.9
1514544714.896,7071445.7
1514544718.249,7071446.2
1514544721.600,7071445.9
1514544724.952,7071444.7
1514544728.305,7071444.7
1514544731.657,7071445.7
1514544735.009,7071443.6
1514544738.361,7071443.6
1514544741.713,7071444.7
1514544745.065,7071444.1
1514544748.417,7071444.4
1514544751.769,7071445.2
1514544755.122,7071444.7
1514544758.474,7071445.2
1514544761.826,7071445.9
1514544765.179,7071445.9
1514544768.530,7071445.9
1514544771.883,7071445.9
1514544775.235,7071445.4
1514544778.587,7071446.2
1514544781.939,7071444.9
1514544785.291,7071445.2
1514544788.643,7071445.4
1514544791.995,7071446.2
1514544795.347,7071444.9
1514544798.700,7071445.7
1514544802.051,7071444.7
1514544805.404,7071446.4
1514544808.756,7071446.4
1514544812.108,7071445.4
1514544815.461,7071445.4
1514544818.812,7071446.4
1514544822.164,7071444.7
1514544825.517,7071444.9
1514544828.869,7071445.7
1514544832.221,7071444.7
1514544835.573,7071445.2
1514544838.925,7071445.4
1514544842.277,7071445.9
1514544845.629,7071445.2
1514544848.982,7071444.4
1514544852.333,7071443.9
1514544855.686,7071442.6
1514544859.037,7071442.6
1514544862.390,7071441.6
1514544865.742,7071442.1
1514544869.094,7071443.6
1514544872.446,7071442.9
1514544875.799,7071442.9
1514544879.150,7071442.1
1514544882.503,7071443.1
1514544885.855,7071442.4
1514544889.207,7071442.9
1514544892.559,7071442.1
1514544895.911,7071441.9
1514544899.263,7071443.1
1514544902.615,7071443.9
1514544905.967,7071442.9
1514544909.320,7071442.9
1514544912.671,7071442.6
1514544916.024,7071441.6
1514544919.376,7071442.4
1514544922.728,7071443.6
1514544926.081,7071441.6
1514544929.432,7071443.1
1514544932.785,7071442.6
1514544936.136,7071442.4
1514544939.489,7071444.1
1514544942.841,7071443.4
1514544946.193,7071442.9
1514544949.544,7071444.4
1514544952.897,7071442.9
1514544956.249,7071443.9
1514544959.602,7071442.1
1514544962.953,7071443.4
1514544966.306,7071443.9
1514544969.657,7071443.4
1514544973.010,7071443.4
1514544976.361,7071442.4
1514544979.714,7071442.4
1514544983.066,7071441.4
1514544986.418,7071442.4
1514544989.771,7071442.6
1514544993.122,7071440.9
1514544996.475,7071441.1
1514544999.827,7071440.9
1514545003.179,7071441.9
1514545006.531,7071444.1
1514545009.883,7071443.6
1514545013.235,7071443.9
1514545016.587,7071441.6
1514545019.940,7071443.1
1514545023.292,7071442.9
1514545026.644,7071442.0
1514545029.996,7071441.6
1514545033.348,7071441.1
1514545036.700,7071442.1
1514545040.052,7071443.4
1514545043.404,7071441.6
1514545046.756,7071443.4
1514545050.108,7071441.6
1514545053.461,7071443.6
1514545056.813,7071443.9
1514545060.165,7071443.5
1514545063.517,7071443.9
1514545066.869,7071442.4
1514545070.221,7071442.1
1514545073.574,7071444.9
1514545076.925,7071444.1
1514545080.278,7071443.9
1514545083.630,7071442.4
1514545086.982,7071443.6
1514545090.334,7071443.9
1514545093.686,7071443.4
1514545097.038,7071443.9
1514545100.391,7071444.1
1514545103.742,7071445.4
1514545107.095,7071444.7
1514545110.447,7071442.9
1514545113.799,7071443.1
1514545117.150,7071443.1
1514545120.503,7071444.1
1514545123.856,7071444.4
1514545127.207,7071442.4
1514545130.560,7071442.9
1514545133.912,7071443.6
1514545137.263,7071443.1
1514545140.616,7071442.6
1514545143.968,7071443.4
1514545147.320,7071442.9
1514545150.673,7071443.1
1514545154.024,7071441.6
1514545157.376,7071441.9
1514545160.728,7071442.6
1514545164.176,7071443.1
1514545167.433,7071442.4
1514545170.785,7071443.9
1514545174.137,7071442.9
1514545177.489,7071443.1
1514545180.842,7071443.6
1514545184.193,7071441.6
1514545187.545,7071440.9
1514545190.898,7071440.9
1514545194.249,7071441.6
1514545197.602,7071442.4
1514545200.954,7071441.6
1514545204.306,7071441.6
1514545207.658,7071443.1
1514545211.010,7071442.1
1514545214.362,7071442.1
1514545217.715,7071441.9
1514545221.066,7071440.9
1514545224.419,7071442.4
1514545227.771,7071441.9
1514545231.123,7071441.9
1514545234.475,7071442.4
1514545237.827,7071443.1
1514545241.179,7071442.1
1514545244.532,7071442.9
1514545247.883,7071442.4
1514545251.236,7071442.9
1514545254.587,7071441.9
1514545257.940,7071442.6
1514545261.292,7071441.9
1514545264.644,7071441.9
1514545267.997,7071443.1
1514545271.349,7071442.1
1514545274.700,7071441.6
1514545278.053,7071441.6
1514545281.404,7071443.6
1514545284.757,7071442.6
1514545288.109,7071441.1
1514545291.461,7071442.6
1514545294.813,7071443.6
1514545298.165,7071442.9
1514545301.518,7071441.9
1514545304.869,7071443.1
1514545308.222,7071443.4
1514545311.574,7071441.9
1514545314.926,7071441.9
1514545318.278,7071441.6
1514545321.630,7071440.6
1514545324.982,7071442.4
1514545328.335,7071441.9
1514545331.686,7071441.9
1514545335.039,7071440.6
1514545338.391,7071441.6
1514545341.743,7071441.6
1514545345.095,7071442.5
1514545348.447,7071441.6
1514545351.799,7071441.4
1514545355.152,7071441.6
1514545358.503,7071442.4
1514545361.855,7071441.4
1514545365.428,7071442.1
1514545368.560,7071440.9
1514545371.912,7071441.6
1514545375.264,7071443.1
1514545378.616,7071441.6
1514545381.968,7071441.6
1514545385.320,7071442.9
1514545388.673,7071442.9
1514545392.024,7071440.9
1514545395.377,7071442.9
1514545398.729,7071443.1
1514545402.081,7071442.4
1514545405.433,7071443.1
1514545408.786,7071443.9
1514545412.137,7071444.1
1514545415.490,7071444.1
1514545419.020,7071443.6
1514545422.194,7071442.6
1514545425.546,7071444.1
1514545428.898,7071443.9
1514545432.251,7071443.9
1514545435.602,7071444.4
1514545438.954,7071442.1
1514545442.306,7071442.1
1514545445.659,7071444.1
1514545449.011,7071443.4
1514545452.363,7071444.1
1514545455.716,7071443.6
1514545459.067,7071442.6
1514545462.419,7071443.6
1514545465.771,7071442.6
1514545469.123,7071443.4
1514545472.476,7071445.4
1514545475.827,7071443.4
1514545479.180,7071443.4
1514545482.531,7071445.2
1514545485.884,7071443.9
1514545489.236,7071444.4
1514545492.588,7071444.9
1514545495.941,7071444.1
1514545499.293,7071443.6
1514545502.645,7071442.9
1514545505.997,7071442.4
1514545509.349,7071443.1
1514545512.701,7071442.9
1514545516.053,7071443.1
1514545519.405,7071442.6
1514545522.758,7071443.4
1514545526.109,7071443.1
1514545529.462,7071442.5
1514545532.813,7071442.6
1514545536.166,7071443.6
1514545539.518,7071441.9
1514545542.870,7071440.3
1514545546.223,7071442.9
1514545549.574,7071445.2
1514545552.927,7071443.9
1514545556.278,7071444.9
1514545559.631,7071444.4
1514545562.983,7071444.4
1514545566.335,7071444.4
1514545569.687,7071444.4
1514545573.040,7071445.4
1514545576.391,7071445.2
1514545579.743,7071443.6
1514545583.096,7071442.9
1514545586.448,7071443.4
1514545589.800,7071445.4
1514545593.152,7071444.7
1514545596.504,7071445.7
1514545599.856,7071446.7
1514545603.208,7071446.9
1514545606.561,7071445.2
1514545609.913,7071445.2
1514545613.265,7071445.2
1514545616.617,7071446.2
1514545619.969,7071443.1
1514545623.321,7071440.3
1514545626.828,7071442.1
1514545630.025,7071439.6
1514545633.378,7071441.9
1514545636.730,7071440.9
1514545640.082,7071440.6
1514545643.434,7071440.1
1514545646.786,7071440.6
1514545650.139,7071440.3
1514545653.490,7071442.1
1514545656.843,7071441.4
1514545660.194,7071440.9
1514545663.547,7071441.6
1514545666.899,7071440.1
1514545670.251,7071441.4
1514545673.603,7071441.9
1514545676.955,7071442.6
1514545680.307,7071443.1
1514545683.660,7071441.9
1514545687.011,7071442.1
1514545690.364,7071443.6
1514545693.716,7071443.0
1514545697.067,7071443.1
1514545700.420,7071441.6
1514545703.772,7071442.9
1514545707.124,7071441.9
1514545710.476,7071442.4
1514545713.829,7071443.4
1514545717.444,7071443.9
1514545720.533,7071443.1
1514545723.885,7071444.1
1514545727.237,7071444.1
1514545730.589,7071443.1
1514545733.942,7071444.4
1514545737.293,7071444.1
1514545740.646,7071445.7
1514545743.998,7071444.4
1514545747.349,7071444.9
1514545750.702,7071443.9
1514545754.054,7071444.9
1514545757.406,7071445.2
1514545760.758,7071444.1
1514545764.110,7071444.9
1514545767.463,7071445.7
1514545770.814,7071445.2
1514545774.167,7071445.2
1514545777.519,7071444.1
1514545780.871,7071444.1
1514545784.223,7071445.2
1514545787.575,7071444.4
1514545790.936,7071444.4
1514545794.279,7071444.7
1514545797.631,7071444.4
1514545800.984,7071443.9
1514545804.335,7071445.8
1514545807.688,7071445.4
1514545811.040,7071445.2
1514545814.393,7071444.7
1514545817.744,7071443.9
1514545821.097,7071444.4
1514545824.448,7071443.9
1514545827.801,7071444.1
1514545831.153,7071444.7
1514545834.504,7071444.1
1514545837.857,7071444.4
1514545841.210,7071445.4
1514545844.561,7071446.4
1514545847.914,7071446.2
1514545851.265,7071444.9
1514545854.618,7071445.7
1514545857.970,7071446.4
1514545861.322,7071445.7
1514545864.674,7071445.9
1514545868.026,7071445.4
1514545871.378,7071448.0
1514545874.731,7071445.7
1514545878.082,7071445.2
1514545881.435,7071444.4
1514545884.787,7071444.9
1514545888.139,7071446.2
1514545891.491,7071444.7
1514545894.844,7071443.6
1514545898.195,7071443.9
1514545901.547,7071443.4
1514545904.900,7071443.9
1514545908.252,7071444.9
1514545911.604,7071443.6
1514545914.956,7071443.4
1514545918.309,7071445.7
1514545921.660,7071444.7
1514545925.012,7071443.9
1514545928.365,7071444.1
1514545931.716,7071445.7
1514545935.069,7071445.7
1514545938.421,7071444.1
1514545941.773,7071442.9
1514545945.125,7071445.4
1514545948.477,7071442.4
1514545951.829,7071445.4
1514545955.182,7071441.4
1514545958.533,7071446.7
1514545961.886,7071447.4
1514545965.237,7071443.9
1514545968.590,7071445.7
1514545971.942,7071444.4
1514545975.294,7071445.7
1514545978.647,7071444.4
1514545981.998,7071445.2
1514545985.351,7071445.4
1514545988.702,7071445.2
1514545992.055,7071444.7
1514545995.408,7071445.7
1514545998.759,7071444.9
1514546002.112,7071446.4
1514546005.463,7071445.4
1514546008.816,7071445.4
1514546012.168,7071442.4
1514546015.519,7071441.6
1514546018.872,7071443.4
1514546022.224,7071443.6
1514546025.576,7071443.6
1514546028.928,7071443.9
1514546032.280,7071443.4
1514546035.633,7071444.7
1514546038.985,7071444.7
1514546042.337,7071443.1
1514546045.689,7071443.6
1514546049.041,7071442.6
1514546052.393,7071442.4
1514546055.745,7071442.6
1514546059.097,7071442.4
1514546062.450,7071443.9
1514546065.802,7071442.1
1514546069.154,7071442.1
1514546072.506,7071443.4
1514546075.858,7071442.1
1514546079.210,7071442.1
1514546082.563,7071442.6
1514546085.915,7071442.4
1514546089.266,7071442.6
1514546092.619,7071442.4
1514546095.971,7071443.6
1514546099.323,7071443.1
1514546102.675,7071441.1
1514546106.027,7071441.6
1514546109.379,7071442.6
1514546112.731,7071443.9
1514546116.083,7071442.4
1514546119.436,7071442.6
1514546122.788,7071442.6
1514546126.139,7071442.9
1514546129.492,7071443.6
1514546132.844,7071442.9
1514546136.197,7071442.1
1514546139.548,7071442.2
1514546142.901,7071442.9
1514546146.253,7071442.6
1514546149.605,7071443.6
1514546152.957,7071442.9
1514546156.309,7071443.6
1514546159.661,7071443.9
1514546163.013,7071443.1
1514546166.365,7071443.9
1514546169.717,7071443.1
1514546173.070,7071444.7
1514546176.422,7071443.9
1514546179.774,7071443.6
1514546183.126,7071442.6
1514546186.478,7071443.1
1514546189.830,7071443.6
1514546193.182,7071445.2
1514546196.534,7071444.9
1514546199.887,7071445.4
1514546203.238,7071442.9
1514546206.591,7071443.6
1514546209.943,7071443.6
1514546213.295,7071443.4
1514546216.647,7071444.1
1514546219.999,7071443.6
1514546223.351,7071443.9
1514546226.704,7071444.7
1514546230.055,7071443.9
1514546233.408,7071444.7
1514546236.760,7071444.7
1514546240.112,7071444.9
1514546243.464,7071445.9
1514546246.816,7071446.7
1514546250.168,7071445.2
1514546253.521,7071447.7
1514546256.872,7071445.7
1514546260.225,7071445.2
1514546263.577,7071445.2
1514546266.929,7071445.2
1514546270.281,7071444.1
1514546273.633,7071443.6
1514546276.985,7071444.9
1514546280.338,7071445.4
1514546283.689,7071444.9
1514546287.042,7071444.4
1514546290.394,7071443.4
1514546293.746,7071444.9
1514546297.098,7071443.4
1514546300.450,7071444.7
1514546303.802,7071443.9
1514546307.154,7071443.4
1514546310.507,7071441.4
1514546313.859,7071444.1
1514546317.211,7071443.4
1514546320.563,7071443.9
1514546323.915,7071443.6
1514546327.267,7071443.4
1514546330.619,7071443.6
1514546333.972,7071444.7
1514546337.324,7071443.4
1514546340.675,7071444.4
1514546344.028,7071443.9
1514546347.380,7071443.9
1514546350.732,7071443.6
1514546354.085,7071442.9
1514546357.436,7071443.9
1514546360.789,7071443.9
1514546364.140,7071442.9
1514546367.492,7071444.4
1514546370.845,7071444.1
1514546374.197,7071442.6
1514546377.549,7071444.7
1514546380.901,7071443.4
1514546384.253,7071443.4
1514546387.605,7071442.6
1514546390.959,7071443.9
1514546394.309,7071442.9
1514546397.662,7071442.6
1514546401.013,7071442.9
1514546404.366,7071443.1
1514546407.718,7071443.1
1514546411.070,7071443.4
1514546414.423,7071443.4
1514546417.774,7071443.4
1514546421.127,7071443.4
1514546424.478,7071444.1
1514546427.831,7071443.4
1514546431.183,7071442.4
1514546434.535,7071443.9
1514546437.887,7071443.1
1514546441.239,7071444.7
1514546444.592,7071443.1
1514546447.943,7071443.6
1514546451.296,7071443.4
1514546454.648,7071444.1
1514546458.000,7071443.9
1514546461.352,7071443.4
1514546464.704,7071443.9
1514546468.056,7071444.1
1514546471.408,7071445.2
1514546474.760,7071444.1
1514546478.113,7071444.4
1514546481.465,7071445.2
1514546484.817,7071443.6
1514546488.169,7071443.1
1514546491.521,7071444.9
1514546494.873,7071444.9
1514546498.225,7071444.4
1514546501.577,7071443.9
1514546504.929,7071443.4
1514546508.282,7071443.9
1514546511.634,7071444.1
1514546514.986,7071444.9
1514546518.338,7071443.9
1514546521.690,7071443.4
1514546525.043,7071444.4
1514546528.394,7071444.1
1514546531.746,7071445.2
1514546535.098,7071444.1
1514546538.451,7071443.4
1514546541.802,7071444.7
1514546545.155,7071444.7
1514546548.508,7071443.9
1514546551.859,7071443.6
1514546555.211,7071443.4
1514546558.564,7071442.9
1514546561.915,7071443.9
1514546565.268,7071443.1
1514546568.619,7071443.6
1514546571.972,7071444.4
1514546575.325,7071444.4
1514546578.676,7071444.1
1514546582.029,7071443.4
1514546585.380,7071443.9
1514546588.733,7071444.1
1514546592.084,7071444.7
1514546595.437,7071444.9
1514546598.789,7071443.4
1514546602.141,7071444.7
1514546605.493,7071443.9
1514546608.846,7071443.9
1514546612.197,7071443.6
1514546615.550,7071442.1
1514546618.902,7071443.1
1514546622.254,7071442.6
1514546625.606,7071443.1
1514546628.958,7071443.4
1514546632.310,7071443.9
1514546635.662,7071442.6
1514546639.014,7071442.6
1514546642.367,7071442.9
1514546645.719,7071442.9
1514546649.070,7071443.1
1514546652.423,7071442.6
1514546655.775,7071444.4
1514546659.127,7071442.1
1514546662.479,7071443.1
1514546665.832,7071444.1
1514546669.183,7071443.6
1514546672.536,7071443.9
1514546675.888,7071444.7
1514546679.240,7071443.1
1514546682.592,7071443.1
1514546685.944,7071442.9
1514546689.296,7071442.9
1514546692.648,7071443.4
1514546696.001,7071443.4
1514546699.352,7071444.7
1514546702.705,7071444.7
1514546706.057,7071443.6
1514546709.409,7071444.9
1514546712.761,7071444.9
1514546716.113,7071444.7
1514546719.465,7071444.4
1514546722.817,7071444.4
1514546726.170,7071443.6
1514546729.522,7071444.9
1514546732.874,7071443.6
1514546736.226,7071442.9
1514546739.579,7071444.1
1514546742.931,7071444.9
1514546746.282,7071444.7
1514546749.635,7071444.1
1514546752.986,7071444.4
1514546756.339,7071444.1
1514546759.691,7071443.9
1514546763.043,7071443.6
1514546766.395,7071444.4
1514546769.747,7071443.9
1514546773.106,7071444.9
1514546776.452,7071443.6
1514546779.803,7071443.1
1514546783.156,7071442.9
1514546786.508,7071441.7
1514546789.860,7071441.5
1514546793.212,7071442.4
1514546796.564,7071442.4
1514546799.916,7071442.9
1514546803.268,7071442.6
1514546806.620,7071442.4
1514546809.973,7071443.9
1514546813.324,7071441.6
1514546816.677,7071443.4
