time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
537,28.99,84.18,46.68,23.64,74.54,54.29
538,28.99,84.18,46.67,23.61,74.51,54.30
539,28.99,84.18,46.67,23.60,74.49,54.30
540,28.99,84.18,46.68,23.60,74.49,54.30
541,29.00,84.20,46.69,23.60,74.49,54.28
542,29.00,84.20,46.69,23.59,74.47,54.29
543,29.00,84.20,46.67,23.59,74.47,54.30
544,29.00,84.20,46.69,23.60,74.49,54.30
545,29.00,84.20,46.69,23.59,74.47,54.29
546,29.02,84.23,46.67,23.60,74.49,54.29
547,29.02,84.23,46.68,23.60,74.49,54.28
548,29.02,84.23,46.68,23.59,74.47,54.27
549,29.01,84.22,46.67,23.59,74.47,54.27
550,29.02,84.23,46.68,23.59,74.47,54.27
551,29.03,84.25,46.67,23.60,74.49,54.26
552,29.03,84.25,46.70,23.60,74.49,54.26
553,29.02,84.23,46.67,23.60,74.49,54.27
554,29.02,84.23,46.67,23.59,74.47,54.27
555,29.05,84.29,46.67,23.59,74.47,54.26
556,29.04,84.27,46.64,23.58,74.45,54.26
557,29.04,84.27,46.65,23.57,74.43,54.26
558,29.04,84.27,46.65,23.57,74.43,54.26
559,29.04,84.27,46.65,23.55,74.39,54.26
560,29.02,84.23,46.64,23.54,74.37,54.28
561,29.04,84.27,46.65,23.55,74.39,54.26
562,29.03,84.25,46.64,23.56,74.41,54.28
563,29.05,84.29,46.65,23.55,74.39,54.26
564,29.03,84.25,46.63,23.57,74.43,54.28
565,29.04,84.27,46.63,23.57,74.43,54.30
566,29.04,84.27,46.63,23.57,74.43,54.28
567,29.05,84.29,46.63,23.57,74.43,54.30
568,29.04,84.27,46.63,23.55,74.39,54.29
569,29.04,84.27,46.63,23.57,74.43,54.30
570,29.03,84.25,46.61,23.56,74.41,54.31
571,29.04,84.27,46.63,23.56,74.41,54.30
572,29.04,84.27,46.61,23.55,74.39,54.30
573,29.05,84.29,46.60,23.57,74.43,54.33
574,29.04,84.27,46.60,23.57,74.43,54.31
575,29.04,84.27,46.61,23.57,74.43,54.31
576,29.05,84.29,46.61,23.54,74.37,54.32
577,29.04,84.27,46.61,23.55,74.39,54.30
578,29.03,84.25,46.60,23.55,74.39,54.33
579,29.06,84.31,46.60,23.53,74.35,54.32
580,29.04,84.27,46.58,23.54,74.37,54.31
581,29.04,84.27,46.60,23.52,74.33,54.30
582,29.04,84.27,46.60,23.54,74.37,54.32
583,29.04,84.27,46.58,23.52,74.33,54.33
584,29.04,84.27,46.60,23.51,74.31,54.33
585,29.03,84.25,46.57,23.51,74.31,54.33
586,29.03,84.25,46.58,23.52,74.33,54.33
587,29.05,84.29,46.57,23.53,74.35,54.33
588,29.02,84.23,46.57,23.52,74.33,54.33
589,29.03,84.25,46.57,23.54,74.37,54.34
590,29.02,84.23,46.57,23.53,74.35,54.35
591,29.03,84.25,46.57,23.53,74.35,54.37
592,29.02,84.23,46.54,23.54,74.37,54.37
593,29.04,84.27,46.57,23.55,74.39,54.38
594,29.04,84.27,46.57,23.54,74.37,54.37
595,29.02,84.23,46.55,23.53,74.35,54.37
596,29.04,84.27,46.58,23.54,74.37,54.39
597,29.04,84.27,46.56,23.54,74.37,54.39
598,29.04,84.27,46.57,23.55,74.39,54.39
599,29.04,84.27,46.55,23.52,74.33,54.40
600,29.04,84.27,46.57,23.53,74.35,54.39
601,29.04,84.27,46.56,23.51,74.31,54.39
602,29.04,84.27,46.55,23.51,74.31,54.39
603,29.04,84.27,46.56,23.52,74.33,54.40
604,29.02,84.23,46.55,23.51,74.31,54.40
605,29.02,84.23,46.55,23.50,74.29,54.39
606,29.04,84.27,46.57,23.50,74.29,54.38
607,29.03,84.25,46.55,23.51,74.31,54.40
608,29.03,84.25,46.57,23.50,74.29,54.40
609,29.04,84.27,46.57,23.49,74.27,54.40
610,29.05,84.29,46.57,23.50,74.29,54.41
611,29.07,84.33,46.56,23.47,74.25,54.41
612,29.04,84.27,46.57,23.49,74.27,54.39
613,29.04,84.27,46.57,23.47,74.25,54.41
614,29.04,84.27,46.58,23.49,74.27,54.40
615,29.04,84.27,46.58,23.47,74.25,54.42
616,29.06,84.31,46.55,23.46,74.23,54.40
617,29.06,84.31,46.54,23.49,74.27,54.41
618,29.06,84.31,46.54,23.45,74.22,54.42
619,29.06,84.31,46.56,23.47,74.25,54.41
620,29.05,84.29,46.56,23.47,74.25,54.42
621,29.06,84.31,46.56,23.46,74.23,54.42
622,29.06,84.31,46.55,23.47,74.25,54.44
623,29.04,84.27,46.55,23.47,74.25,54.42
624,29.04,84.27,46.54,23.45,74.22,54.43
625,29.04,84.27,46.54,23.47,74.25,54.44
626,29.04,84.27,46.55,23.47,74.25,54.45
627,29.05,84.29,46.55,23.46,74.23,54.45
628,29.04,84.27,46.55,23.46,74.23,54.46
629,29.04,84.27,46.55,23.49,74.27,54.43
630,29.05,84.29,46.53,23.45,74.22,54.46
631,29.07,84.33,46.54,23.47,74.25,54.46
632,29.04,84.27,46.54,23.46,74.23,54.47
633,29.06,84.31,46.53,23.47,74.25,54.46
634,29.05,84.29,46.55,23.44,74.20,54.46
635,29.04,84.27,46.55,23.44,74.20,54.46
636,29.07,84.33,46.56,23.44,74.20,54.48
637,29.06,84.31,46.55,23.43,74.18,54.46
638,29.06,84.31,46.55,23.43,74.18,54.49
639,29.06,84.31,46.55,23.42,74.16,54.48
640,29.06,84.31,46.56,23.42,74.16,54.48
641,29.06,84.31,46.54,23.43,74.18,54.49
642,29.05,84.29,46.57,23.44,74.20,54.49
643,29.04,84.27,46.54,23.41,74.14,54.46
644,29.06,84.31,46.54,23.43,74.18,54.51
645,29.07,84.33,46.55,23.43,74.18,54.52
646,29.07,84.33,46.55,23.45,74.22,54.52
647,29.11,84.39,46.57,23.44,74.20,54.52
648,29.09,84.37,46.57,23.43,74.18,54.53
649,29.08,84.35,46.54,23.45,74.22,54.52
650,29.09,84.37,46.56,23.45,74.22,54.54
651,29.07,84.33,46.57,23.44,74.20,54.54
652,29.08,84.35,46.55,23.45,74.22,54.55
653,29.07,84.33,46.55,23.44,74.20,54.55
654,29.07,84.33,46.56,23.43,74.18,54.54
655,29.11,84.39,46.55,23.43,74.18,54.55
656,29.09,84.37,46.54,23.42,74.16,54.53
657,29.13,84.43,46.54,23.41,74.14,54.55
658,29.12,84.41,46.54,23.42,74.16,54.54
659,29.13,84.43,46.54,23.39,74.10,54.55
660,29.12,84.41,46.54,23.43,74.18,54.56
661,29.13,84.43,46.54,23.42,74.16,54.57
662,29.12,84.41,46.53,23.41,74.14,54.56
663,29.13,84.43,46.53,23.41,74.14,54.58
664,29.13,84.43,46.51,23.41,74.14,54.59
665,29.12,84.41,46.53,23.41,74.14,54.59
666,29.09,84.37,46.51,23.39,74.10,54.59
667,29.14,84.45,46.51,23.39,74.10,54.59
668,29.16,84.49,46.51,23.40,74.12,54.59
669,29.13,84.43,46.52,23.38,74.08,54.59
670,29.14,84.45,46.51,23.38,74.08,54.60
671,29.13,84.43,46.51,23.38,74.08,54.62
672,29.13,84.43,46.50,23.41,74.14,54.62
673,29.14,84.45,46.49,23.39,74.10,54.62
674,29.15,84.47,46.49,23.40,74.12,54.64
675,29.15,84.47,46.49,23.41,74.14,54.62
676,29.14,84.45,46.49,23.41,74.14,54.62
677,29.12,84.41,46.47,23.41,74.14,54.65
678,29.15,84.47,46.47,23.41,74.14,54.65
679,29.14,84.45,46.47,23.42,74.16,54.65
680,29.15,84.47,46.44,23.40,74.12,54.66
681,29.13,84.43,46.46,23.42,74.16,54.65
682,29.12,84.41,46.46,23.40,74.12,54.68
683,29.13,84.43,46.44,23.39,74.10,54.65
684,29.13,84.43,46.44,23.42,74.16,54.68
685,29.13,84.43,46.44,23.37,74.06,54.68
686,29.11,84.39,46.45,23.40,74.12,54.65
687,29.14,84.45,46.44,23.38,74.08,54.67
688,29.13,84.43,46.43,23.38,74.08,54.68
689,29.14,84.45,46.44,23.38,74.08,54.66
690,29.13,84.43,46.43,23.36,74.04,54.68
691,29.15,84.47,46.44,23.36,74.04,54.68
692,29.13,84.43,46.43,23.37,74.06,54.68
693,29.15,84.47,46.42,23.37,74.06,54.68
694,29.15,84.47,46.43,23.35,74.02,54.68
695,29.17,84.51,46.42,23.36,74.04,54.69
696,29.13,84.43,46.41,23.36,74.04,54.69
697,29.14,84.45,46.41,23.35,74.02,54.68
698,29.17,84.51,46.43,23.37,74.06,54.71
699,29.17,84.51,46.41,23.37,74.06,54.71
700,29.15,84.47,46.41,23.38,74.08,54.71
701,29.15,84.47,46.41,23.37,74.06,54.72
702,29.16,84.49,46.41,23.38,74.08,54.71
703,29.15,84.47,46.41,23.36,74.04,54.72
704,29.17,84.51,46.39,23.38,74.08,54.74
705,29.15,84.47,46.41,23.37,74.06,54.74
706,29.16,84.49,46.43,23.38,74.08,54.75
707,29.18,84.52,46.41,23.37,74.06,54.75
708,29.17,84.51,46.41,23.39,74.10,54.75
709,29.17,84.51,46.40,23.37,74.06,54.74
710,29.17,84.51,46.41,23.36,74.04,54.74
711,29.17,84.51,46.40,23.39,74.10,54.75
712,29.17,84.51,46.40,23.38,74.08,54.75
713,29.17,84.51,46.41,23.37,74.06,54.75
714,29.15,84.47,46.40,23.38,74.08,54.75
715,29.17,84.51,46.40,23.37,74.06,54.75
716,29.17,84.51,46.40,23.36,74.04,54.75
717,29.18,84.52,46.39,23.32,73.98,54.76
718,29.17,84.51,46.39,23.35,74.02,54.75
719,29.16,84.49,46.38,23.34,74.00,54.75
720,29.17,84.51,46.38,23.36,74.04,54.78
721,29.17,84.51,46.39,23.35,74.02,54.78
722,29.19,84.54,46.40,23.39,74.10,54.76
723,29.17,84.51,46.37,23.37,74.06,54.78
724,29.18,84.52,46.41,23.36,74.04,54.78
725,29.18,84.52,46.38,23.36,74.04,54.80
726,29.17,84.51,46.38,23.36,74.04,54.78
727,29.18,84.52,46.38,23.36,74.04,54.81
728,29.17,84.51,46.38,23.35,74.02,54.81
729,29.17,84.51,46.38,23.35,74.02,54.81
730,29.17,84.51,46.37,23.34,74.00,54.80
731,29.18,84.52,46.40,23.37,74.06,54.81
732,29.19,84.54,46.38,23.35,74.02,54.81
733,29.19,84.54,46.38,23.36,74.04,54.81
734,29.17,84.51,46.38,23.35,74.02,54.80
735,29.19,84.54,46.39,23.36,74.04,54.81
736,29.17,84.51,46.38,23.36,74.04,54.81
737,29.19,84.54,46.38,23.36,74.04,54.82
738,29.17,84.51,46.36,23.36,74.04,54.80
739,29.18,84.52,46.38,23.35,74.02,54.82
740,29.17,84.51,46.38,23.35,74.02,54.81
741,29.17,84.51,46.36,23.36,74.04,54.80
742,29.19,84.54,46.38,23.36,74.04,54.81
743,29.16,84.49,46.36,23.34,74.00,54.81
744,29.17,84.51,46.38,23.34,74.00,54.81
745,29.18,84.52,46.36,23.34,74.00,54.80
746,29.19,84.54,46.40,23.35,74.02,54.82
747,29.20,84.56,46.40,23.35,74.02,54.82
748,29.19,84.54,46.38,23.35,74.02,54.84
749,29.19,84.54,46.39,23.35,74.02,54.84
750,29.18,84.52,46.39,23.35,74.02,54.82
751,29.19,84.54,46.41,23.36,74.04,54.83
752,29.19,84.54,46.41,23.36,74.04,54.82
753,29.17,84.51,46.38,23.35,74.02,54.82
754,29.18,84.52,46.38,23.36,74.04,54.81
755,29.19,84.54,46.38,23.36,74.04,54.81
756,29.17,84.51,46.38,23.37,74.06,54.82
757,29.19,84.54,46.39,23.32,73.98,54.81
758,29.19,84.54,46.41,23.32,73.98,54.81
759,29.20,84.56,46.39,23.31,73.96,54.81
760,29.20,84.56,46.38,23.31,73.96,54.81
761,29.17,84.51,46.38,23.34,74.00,54.81
762,29.20,84.56,46.39,23.32,73.98,54.81
763,29.20,84.56,46.38,23.34,74.00,54.82
764,29.21,84.58,46.38,23.32,73.98,54.81
765,29.21,84.58,46.38,23.35,74.02,54.84
766,29.22,84.60,46.38,23.32,73.98,54.82
767,29.22,84.60,46.38,23.35,74.02,54.84
768,29.20,84.56,46.38,23.37,74.06,54.84
769,29.20,84.56,46.37,23.37,74.06,54.85
770,29.20,84.56,46.38,23.36,74.04,54.84
771,29.20,84.56,46.37,23.36,74.04,54.84
772,29.20,84.56,46.38,23.36,74.04,54.85
773,29.22,84.60,46.36,23.37,74.06,54.84
774,29.21,84.58,46.38,23.37,74.06,54.84
775,29.21,84.58,46.38,23.38,74.08,54.85
776,29.21,84.58,46.35,23.35,74.02,54.83
777,29.21,84.58,46.35,23.38,74.08,54.83
778,29.21,84.58,46.35,23.38,74.08,54.84
779,29.19,84.54,46.37,23.37,74.06,54.83
780,29.23,84.62,46.36,23.37,74.06,54.84
781,29.23,84.62,46.37,23.36,74.04,54.84
782,29.22,84.60,46.37,23.35,74.02,54.82
783,29.22,84.60,46.35,23.32,73.98,54.81
784,29.22,84.60,46.34,23.31,73.96,54.82
785,29.22,84.60,46.35,23.34,74.00,54.81
786,29.20,84.56,46.35,23.34,74.00,54.83
787,29.24,84.64,46.36,23.34,74.00,54.82
788,29.22,84.60,46.35,23.34,74.00,54.82
789,29.24,84.64,46.35,23.34,74.00,54.81
790,29.24,84.64,46.36,23.32,73.98,54.82
791,29.26,84.66,46.33,23.32,73.98,54.83
792,29.26,84.66,46.35,23.30,73.95,54.82
793,29.26,84.66,46.34,23.29,73.93,54.81
794,29.26,84.66,46.33,23.29,73.93,54.81
795,29.24,84.64,46.32,23.32,73.98,54.81
796,29.24,84.64,46.33,23.31,73.96,54.82
797,29.24,84.64,46.33,23.31,73.96,54.81
798,29.26,84.66,46.32,23.29,73.93,54.84
799,29.27,84.68,46.32,23.31,73.96,54.83
800,29.24,84.64,46.31,23.29,73.93,54.83
801,29.24,84.64,46.31,23.30,73.95,54.85
802,29.24,84.64,46.30,23.32,73.98,54.83
803,29.27,84.68,46.32,23.29,73.93,54.84
804,29.26,84.66,46.30,23.29,73.93,54.84
805,29.26,84.66,46.32,23.30,73.95,54.86
806,29.26,84.66,46.31,23.30,73.95,54.84
807,29.28,84.70,46.30,23.29,73.93,54.86
808,29.24,84.64,46.31,23.29,73.93,54.85
809,29.26,84.66,46.28,23.29,73.93,54.85
810,29.27,84.68,46.30,23.28,73.91,54.87
811,29.26,84.66,46.31,23.28,73.91,54.88
812,29.27,84.68,46.31,23.26,73.87,54.87
813,29.27,84.68,46.30,23.26,73.87,54.87
814,29.27,84.68,46.30,23.28,73.91,54.87
815,29.28,84.70,46.29,23.27,73.89,54.89
816,29.27,84.68,46.29,23.29,73.93,54.90
817,29.24,84.64,46.27,23.28,73.91,54.91
818,29.27,84.68,46.28,23.27,73.89,54.90
819,29.26,84.66,46.27,23.28,73.91,54.89
820,29.26,84.66,46.28,23.26,73.87,54.91
821,29.27,84.68,46.28,23.26,73.87,54.91
822,29.27,84.68,46.28,23.28,73.91,54.91
823,29.28,84.70,46.26,23.28,73.91,54.91
824,29.26,84.66,46.28,23.27,73.89,54.91
825,29.26,84.66,46.25,23.28,73.91,54.92
826,29.24,84.64,46.28,23.27,73.89,54.92
827,29.26,84.66,46.27,23.27,73.89,54.94
828,29.24,84.64,46.26,23.28,73.91,54.94
829,29.24,84.64,46.26,23.27,73.89,54.94
830,29.26,84.66,46.27,23.27,73.89,54.94
831,29.24,84.64,46.27,23.27,73.89,54.94
832,29.26,84.66,46.28,23.27,73.89,54.96
833,29.26,84.66,46.26,23.28,73.91,54.97
834,29.23,84.62,46.26,23.28,73.91,54.96
835,29.24,84.64,46.25,23.28,73.91,54.96
836,29.26,84.66,46.25,23.29,73.93,54.98
837,29.23,84.62,46.26,23.29,73.93,54.97
838,29.26,84.66,46.26,23.29,73.93,54.96
839,29.24,84.64,46.26,23.31,73.96,54.97
840,29.26,84.66,46.26,23.27,73.89,54.97
841,29.27,84.68,46.25,23.28,73.91,54.98
842,29.26,84.66,46.24,23.28,73.91,54.97
843,29.26,84.66,46.25,23.28,73.91,54.98
844,29.26,84.66,46.25,23.29,73.93,54.97
845,29.26,84.66,46.25,23.27,73.89,54.99
846,29.26,84.66,46.24,23.27,73.89,54.99
847,29.23,84.62,46.24,23.31,73.96,55.00
848,29.28,84.70,46.25,23.29,73.93,55.00
849,29.26,84.66,46.24,23.28,73.91,55.00
850,29.24,84.64,46.23,23.29,73.93,54.99
851,29.26,84.66,46.24,23.31,73.96,55.01
852,29.26,84.66,46.23,23.30,73.95,55.00
853,29.27,84.68,46.24,23.30,73.95,55.00
854,29.27,84.68,46.23,23.29,73.93,55.00
855,29.23,84.62,46.26,23.30,73.95,55.00
856,29.27,84.68,46.25,23.30,73.95,55.00
857,29.24,84.64,46.23,23.31,73.96,55.00
858,29.24,84.64,46.25,23.30,73.95,55.00
859,29.27,84.68,46.25,23.32,73.98,55.00
860,29.27,84.68,46.26,23.32,73.98,54.99
861,29.27,84.68,46.25,23.34,74.00,55.00
862,29.27,84.68,46.24,23.32,73.98,55.01
863,29.29,84.72,46.25,23.35,74.02,55.01
864,29.28,84.70,46.24,23.34,74.00,55.02
865,29.27,84.68,46.24,23.35,74.02,55.01
866,29.28,84.70,46.24,23.34,74.00,55.00
867,29.28,84.70,46.24,23.34,74.00,55.00
868,29.27,84.68,46.23,23.32,73.98,54.99
869,29.27,84.68,46.24,23.34,74.00,55.00
870,29.28,84.70,46.24,23.34,74.00,55.00
871,29.28,84.70,46.25,23.34,74.00,54.99
872,29.29,84.72,46.25,23.32,73.98,55.00
873,29.27,84.68,46.24,23.34,74.00,55.00
874,29.29,84.72,46.25,23.35,74.02,55.01
875,29.30,84.74,46.24,23.36,74.04,55.00
876,29.29,84.72,46.24,23.36,74.04,54.98
877,29.27,84.68,46.24,23.34,74.00,54.99
878,29.29,84.72,46.23,23.35,74.02,54.98
879,29.28,84.70,46.25,23.36,74.04,54.99
880,29.29,84.72,46.24,23.35,74.02,54.98
881,29.27,84.68,46.23,23.34,74.00,55.00
882,29.26,84.66,46.23,23.32,73.98,54.97
883,29.28,84.70,46.23,23.35,74.02,54.98
884,29.28,84.70,46.25,23.36,74.04,54.98
885,29.29,84.72,46.25,23.34,74.00,54.98
886,29.29,84.72,46.23,23.34,74.00,54.97
887,29.31,84.76,46.23,23.32,73.98,54.95
888,29.31,84.76,46.22,23.32,73.98,54.96
889,29.31,84.76,46.24,23.29,73.93,54.95
890,29.28,84.70,46.22,23.31,73.96,54.94
891,29.29,84.72,46.23,23.31,73.96,54.95
892,29.29,84.72,46.22,23.32,73.98,54.94
893,29.31,84.76,46.20,23.30,73.95,54.96
894,29.30,84.74,46.24,23.31,73.96,54.96
895,29.31,84.76,46.22,23.30,73.95,54.95
896,29.31,84.76,46.22,23.28,73.91,54.96
897,29.31,84.76,46.22,23.30,73.95,54.95
898,29.31,84.76,46.24,23.30,73.95,54.94
899,29.32,84.78,46.22,23.30,73.95,54.96
900,29.30,84.74,46.20,23.32,73.98,54.94
901,29.32,84.78,46.22,23.32,73.98,54.97
902,29.30,84.74,46.21,23.32,73.98,54.94
903,29.29,84.72,46.21,23.30,73.95,54.95
904,29.30,84.74,46.21,23.31,73.96,54.95
905,29.31,84.76,46.22,23.32,73.98,54.94
906,29.31,84.76,46.21,23.32,73.98,54.96
907,29.32,84.78,46.22,23.34,74.00,54.97
908,29.32,84.78,46.21,23.34,74.00,54.96
909,29.31,84.76,46.22,23.34,74.00,54.95
910,29.29,84.72,46.20,23.32,73.98,54.96
911,29.30,84.74,46.19,23.32,73.98,54.96
912,29.32,84.78,46.20,23.32,73.98,54.96
913,29.31,84.76,46.19,23.32,73.98,54.96
914,29.32,84.78,46.21,23.35,74.02,54.98
915,29.31,84.76,46.19,23.35,74.02,54.97
916,29.31,84.76,46.19,23.34,74.00,54.97
917,29.32,84.78,46.19,23.35,74.02,54.97
918,29.32,84.78,46.19,23.32,73.98,54.96
919,29.33,84.79,46.19,23.32,73.98,54.95
920,29.32,84.78,46.17,23.34,74.00,54.96
921,29.32,84.78,46.19,23.32,73.98,54.96
922,29.31,84.76,46.19,23.31,73.96,54.96
923,29.33,84.79,46.18,23.32,73.98,54.96
924,29.32,84.78,46.19,23.31,73.96,54.94
925,29.31,84.76,46.19,23.30,73.95,54.96
926,29.32,84.78,46.17,23.30,73.95,54.95
927,29.31,84.76,46.16,23.30,73.95,54.94
928,29.31,84.76,46.15,23.31,73.96,54.96
929,29.30,84.74,46.15,23.29,73.93,54.97
930,29.30,84.74,46.17,23.31,73.96,54.95
931,29.31,84.76,46.15,23.29,73.93,54.96
932,29.30,84.74,46.15,23.32,73.98,54.97
933,29.32,84.78,46.16,23.32,73.98,54.97
934,29.32,84.78,46.16,23.34,74.00,54.98
935,29.33,84.79,46.15,23.32,73.98,54.97
936,29.31,84.76,46.17,23.32,73.98,54.98
937,29.33,84.79,46.15,23.35,74.02,54.98
938,29.32,84.78,46.15,23.35,74.02,54.97
939,29.32,84.78,46.15,23.35,74.02,54.97
940,29.33,84.79,46.15,23.32,73.98,54.97
941,29.32,84.78,46.15,23.32,73.98,54.98
942,29.32,84.78,46.14,23.32,73.98,55.00
943,29.31,84.76,46.15,23.32,73.98,54.97
944,29.32,84.78,46.14,23.32,73.98,54.97
945,29.31,84.76,46.15,23.32,73.98,54.97
946,29.30,84.74,46.15,23.34,74.00,54.99
947,29.31,84.76,46.15,23.35,74.02,54.98
948,29.33,84.79,46.15,23.34,74.00,54.97
949,29.32,84.78,46.14,23.32,73.98,54.96
950,29.32,84.78,46.14,23.35,74.02,54.97
951,29.32,84.78,46.15,23.36,74.04,54.98
952,29.31,84.76,46.15,23.36,74.04,54.98
953,29.32,84.78,46.14,23.35,74.02,54.97
954,29.32,84.78,46.15,23.35,74.02,54.97
955,29.32,84.78,46.15,23.31,73.96,54.94
956,29.34,84.81,46.15,23.32,73.98,54.95
957,29.32,84.78,46.15,23.31,73.96,54.96
958,29.32,84.78,46.15,23.31,73.96,54.95
959,29.31,84.76,46.15,23.28,73.91,54.96
960,29.33,84.79,46.15,23.30,73.95,54.97
961,29.33,84.79,46.14,23.31,73.96,54.96
962,29.33,84.79,46.15,23.32,73.98,54.97
963,29.32,84.78,46.15,23.34,74.00,54.97
964,29.32,84.78,46.14,23.32,73.98,54.97
965,29.34,84.81,46.13,23.30,73.95,54.97
966,29.35,84.83,46.13,23.32,73.98,54.97
967,29.32,84.78,46.14,23.31,73.96,54.96
968,29.32,84.78,46.15,23.32,73.98,54.97
969,29.32,84.78,46.14,23.32,73.98,54.97
970,29.32,84.78,46.13,23.31,73.96,54.99
971,29.31,84.76,46.13,23.31,73.96,54.98
972,29.33,84.79,46.14,23.32,73.98,55.00
973,29.32,84.78,46.15,23.34,74.00,55.00
974,29.31,84.76,46.13,23.31,73.96,54.99
975,29.31,84.76,46.15,23.34,74.00,55.00
976,29.34,84.81,46.15,23.32,73.98,55.00
977,29.33,84.79,46.13,23.36,74.04,55.02
978,29.34,84.81,46.13,23.32,73.98,55.00
979,29.31,84.76,46.15,23.31,73.96,55.01
980,29.31,84.76,46.15,23.31,73.96,55.01
981,29.34,84.81,46.13,23.32,73.98,55.00
982,29.32,84.78,46.15,23.32,73.98,55.00
983,29.33,84.79,46.15,23.31,73.96,55.02
984,29.33,84.79,46.15,23.32,73.98,55.00
985,29.32,84.78,46.14,23.32,73.98,55.03
986,29.32,84.78,46.13,23.32,73.98,55.01
987,29.33,84.79,46.12,23.32,73.98,55.02
988,29.32,84.78,46.13,23.32,73.98,55.01
989,29.33,84.79,46.14,23.31,73.96,55.03
990,29.33,84.79,46.12,23.32,73.98,55.03
991,29.32,84.78,46.13,23.32,73.98,55.03
992,29.32,84.78,46.13,23.32,73.98,55.03
993,29.33,84.79,46.13,23.32,73.98,55.04
994,29.33,84.79,46.13,23.32,73.98,55.03
995,29.34,84.81,46.13,23.36,74.04,55.03
996,29.33,84.79,46.12,23.36,74.04,55.04
997,29.34,84.81,46.12,23.36,74.04,55.03
998,29.34,84.81,46.13,23.36,74.04,55.03
999,29.34,84.81,46.12,23.36,74.04,55.04
1000,29.33,84.79,46.12,23.36,74.04,55.02
1001,29.33,84.79,46.13,23.35,74.02,55.02
1002,29.34,84.81,46.12,23.34,74.00,55.03
1003,29.33,84.79,46.14,23.34,74.00,55.04
1004,29.32,84.78,46.12,23.31,73.96,55.01
1005,29.33,84.79,46.12,23.31,73.96,55.01
1006,29.33,84.79,46.10,23.32,73.98,55.01
1007,29.32,84.78,46.14,23.32,73.98,55.00
1008,29.34,84.81,46.12,23.32,73.98,55.04
1009,29.33,84.79,46.12,23.34,74.00,55.03
1010,29.32,84.78,46.12,23.32,73.98,55.01
1011,29.34,84.81,46.11,23.34,74.00,55.01
1012,29.32,84.78,46.12,23.34,74.00,55.04
1013,29.35,84.83,46.12,23.35,74.02,55.03
1014,29.35,84.83,46.12,23.32,73.98,55.04
1015,29.35,84.83,46.13,23.35,74.02,55.03
1016,29.35,84.83,46.11,23.36,74.04,55.04
1017,29.33,84.79,46.14,23.34,74.00,55.04
1018,29.37,84.87,46.12,23.36,74.04,55.04
1019,29.35,84.83,46.12,23.36,74.04,55.04
1020,29.37,84.87,46.12,23.35,74.02,55.04
1021,29.38,84.89,46.14,23.34,74.00,55.04
1022,29.33,84.79,46.13,23.38,74.08,55.04
1023,29.36,84.85,46.12,23.35,74.02,55.03
1024,29.35,84.83,46.11,23.38,74.08,55.03
1025,29.35,84.83,46.09,23.37,74.06,55.04
1026,29.35,84.83,46.10,23.38,74.08,55.03
1027,29.35,84.83,46.09,23.36,74.04,55.04
1028,29.35,84.83,46.09,23.36,74.04,55.03
1029,29.35,84.83,46.10,23.35,74.02,55.02
1030,29.35,84.83,46.12,23.35,74.02,55.02
1031,29.35,84.83,46.09,23.34,74.00,55.04
1032,29.37,84.87,46.10,23.34,74.00,55.03
1033,29.37,84.87,46.12,23.36,74.04,55.02
1034,29.38,84.89,46.09,23.36,74.04,55.04
1035,29.37,84.87,46.09,23.34,74.00,55.04
1036,29.36,84.85,46.11,23.36,74.04,55.04
1037,29.37,84.87,46.09,23.36,74.04,55.03
1038,29.38,84.89,46.09,23.35,74.02,55.03
1039,29.37,84.87,46.09,23.37,74.06,55.04
1040,29.38,84.89,46.08,23.36,74.04,55.04
1041,29.37,84.87,46.09,23.37,74.06,55.04
1042,29.37,84.87,46.08,23.37,74.06,55.04
1043,29.38,84.89,46.08,23.37,74.06,55.04
1044,29.37,84.87,46.06,23.37,74.06,55.05
1045,29.37,84.87,46.06,23.38,74.08,55.05
1046,29.37,84.87,46.07,23.38,74.08,55.05
1047,29.37,84.87,46.08,23.41,74.14,55.05
1048,29.37,84.87,46.06,23.40,74.12,55.07
1049,29.37,84.87,46.08,23.39,74.10,55.04
1050,29.37,84.87,46.07,23.39,74.10,55.04
1051,29.37,84.87,46.07,23.38,74.08,55.04
1052,29.39,84.91,46.07,23.39,74.10,55.04
1053,29.37,84.87,46.06,23.38,74.08,55.04
1054,29.36,84.85,46.08,23.37,74.06,55.05
1055,29.38,84.89,46.07,23.38,74.08,55.04
1056,29.37,84.87,46.08,23.39,74.10,55.04
1057,29.38,84.89,46.06,23.39,74.10,55.04
1058,29.39,84.91,46.06,23.40,74.12,55.05
1059,29.39,84.91,46.06,23.40,74.12,55.05
1060,29.39,84.91,46.06,23.41,74.14,55.04
1061,29.39,84.91,46.06,23.39,74.10,55.04
1062,29.41,84.93,46.06,23.41,74.14,55.05
1063,29.38,84.89,46.06,23.40,74.12,55.04
1064,29.42,84.95,46.06,23.40,74.12,55.04
1065,29.37,84.87,46.06,23.40,74.12,55.05
1066,29.39,84.91,46.05,23.39,74.10,55.04
1067,29.39,84.91,46.06,23.39,74.10,55.04
1068,29.37,84.87,46.06,23.39,74.10,55.04
1069,29.39,84.91,46.06,23.38,74.08,55.04
1070,29.37,84.87,46.06,23.38,74.08,55.03
