timestamp,ltz1000-3-to-4-lipo-3s
1515470664.908,17595.1
1515470668.253,17595.0
1515470671.599,17594.9
1515470674.944,17594.8
1515470678.290,17594.9
1515470681.634,17595.0
1515470684.980,17594.9
1515470688.326,17594.7
1515470691.672,17595.2
1515470695.016,17595.0
1515470698.362,17594.9
1515470701.708,17595.2
1515470705.053,17595.0
1515470708.398,17595.6
1515470711.744,17595.7
1515470715.089,17596.0
1515470718.435,17596.0
1515470721.780,17596.1
1515470725.125,17595.6
1515470728.471,17596.0
1515470731.816,17595.7
1515470735.161,17595.9
1515470738.507,17595.5
1515470741.852,17595.6
1515470745.198,17595.8
1515470748.544,17595.6
1515470751.888,17595.5
1515470755.234,17595.7
1515470758.580,17596.1
1515470761.925,17595.6
1515470765.270,17596.1
1515470768.616,17595.7
1515470771.961,17596.1
1515470775.306,17595.8
1515470778.652,17596.0
1515470781.998,17595.8
1515470785.342,17596.2
1515470788.688,17596.1
1515470792.034,17595.9
1515470795.379,17596.0
1515470798.724,17595.8
1515470802.070,17596.2
1515470805.415,17595.8
1515470808.761,17595.7
1515470812.106,17595.8
1515470815.451,17595.6
1515470818.797,17595.7
1515470822.143,17595.8
1515470825.487,17596.0
1515470828.833,17595.9
1515470832.179,17595.5
1515470835.524,17595.7
1515470838.869,17595.6
1515470842.215,17596.0
1515470845.560,17595.8
1515470848.905,17595.8
1515470852.251,17596.0
1515470855.597,17596.1
1515470858.942,17595.9
1515470862.287,17595.8
1515470865.633,17595.5
1515470868.978,17595.9
1515470872.324,17596.2
1515470875.668,17595.8
1515470879.014,17596.0
1515470882.360,17596.3
1515470885.705,17596.1
1515470889.050,17595.8
1515470892.396,17596.0
1515470895.741,17596.2
1515470899.087,17596.6
1515470902.432,17596.0
1515470905.777,17595.9
1515470909.123,17596.0
1515470912.469,17596.0
1515470915.814,17595.8
1515470919.159,17595.9
1515470922.505,17595.9
1515470925.850,17596.3
1515470929.196,17596.4
1515470932.541,17596.0
1515470935.886,17596.2
1515470939.232,17596.4
1515470942.577,17596.5
1515470945.922,17596.7
1515470949.268,17596.7
1515470952.614,17596.4
1515470955.958,17596.2
1515470959.304,17596.6
1515470962.650,17596.4
1515470965.995,17596.6
1515470969.340,17596.5
1515470972.686,17597.0
1515470976.032,17597.3
1515470979.376,17596.6
1515470982.722,17596.3
1515470986.068,17596.1
1515470989.412,17596.1
1515470992.758,17596.3
1515470996.104,17596.5
1515470999.449,17596.0
1515471002.795,17596.0
1515471006.140,17596.3
1515471009.485,17596.4
1515471012.831,17596.5
1515471016.176,17596.7
1515471019.522,17597.1
1515471022.867,17596.6
1515471026.212,17596.2
1515471029.558,17596.5
1515471032.904,17596.6
1515471036.248,17596.5
1515471039.594,17596.3
1515471042.940,17596.3
1515471046.285,17596.3
1515471049.630,17596.2
1515471052.976,17596.4
1515471056.321,17596.5
1515471059.667,17596.6
1515471063.011,17596.6
1515471066.357,17596.9
1515471069.703,17596.8
1515471073.048,17596.7
1515471076.393,17596.6
1515471079.739,17596.5
1515471083.085,17596.5
1515471086.429,17596.6
1515471089.775,17596.5
1515471093.121,17596.7
1515471096.466,17596.3
1515471099.811,17596.4
1515471103.157,17596.6
1515471106.502,17596.5
1515471109.848,17596.2
1515471113.193,17596.4
1515471116.538,17596.8
1515471119.884,17596.5
1515471123.229,17597.1
1515471126.574,17596.5
1515471129.920,17596.2
1515471133.266,17596.2
1515471136.611,17596.3
1515471139.956,17596.2
1515471143.302,17596.2
1515471146.647,17596.7
1515471149.992,17596.8
1515471153.338,17596.8
1515471156.684,17597.0
1515471160.029,17597.2
1515471163.374,17596.7
1515471166.720,17596.5
1515471170.065,17596.5
1515471173.410,17596.8
1515471176.756,17596.6
1515471180.101,17596.6
1515471183.447,17596.4
1515471186.792,17596.4
1515471190.137,17596.9
1515471193.483,17596.7
1515471196.828,17596.6
1515471200.173,17597.0
1515471203.519,17597.0
1515471206.865,17597.0
1515471210.210,17596.8
1515471213.555,17596.3
1515471216.900,17596.5
1515471220.246,17596.0
1515471223.592,17596.6
1515471226.937,17596.1
1515471230.282,17596.3
1515471233.628,17596.4
1515471236.973,17596.4
1515471240.319,17596.3
1515471243.664,17596.7
1515471247.009,17596.4
1515471250.355,17596.2
1515471253.701,17596.2
1515471257.045,17596.4
1515471260.391,17596.4
1515471263.737,17596.7
1515471267.081,17596.5
1515471270.427,17595.8
1515471273.773,17596.2
1515471277.118,17596.1
1515471280.463,17596.4
1515471283.809,17596.1
1515471287.154,17596.2
1515471290.500,17596.1
1515471293.845,17596.1
1515471297.190,17596.3
1515471300.536,17596.6
1515471303.882,17596.4
1515471307.226,17595.9
1515471310.572,17596.3
1515471313.918,17596.4
1515471317.263,17596.4
1515471320.609,17595.8
1515471323.954,17595.7
1515471327.299,17595.8
1515471330.645,17595.6
1515471333.990,17595.4
1515471337.335,17596.2
1515471340.681,17596.9
1515471344.027,17596.8
1515471347.372,17596.1
1515471350.717,17596.5
1515471354.063,17596.4
1515471357.408,17596.8
1515471360.754,17596.4
1515471364.098,17596.5
1515471367.444,17596.7
1515471370.790,17596.4
1515471374.135,17596.4
1515471377.480,17596.7
1515471380.826,17596.6
1515471384.171,17596.7
1515471387.517,17596.5
1515471390.863,17596.5
1515471394.207,17596.5
1515471397.553,17596.5
1515471400.898,17596.9
1515471404.244,17596.8
1515471407.589,17596.5
1515471410.935,17596.7
1515471414.280,17596.7
1515471417.626,17596.8
1515471420.970,17596.7
1515471424.316,17596.8
1515471427.661,17596.8
1515471431.007,17596.9
1515471434.353,17597.0
1515471437.697,17597.0
1515471441.043,17596.6
1515471444.389,17596.8
1515471447.734,17596.6
1515471451.079,17596.7
1515471454.425,17596.5
1515471457.770,17596.5
1515471461.115,17596.6
1515471464.461,17596.1
1515471467.806,17596.5
1515471471.152,17596.4
1515471474.498,17596.4
1515471477.842,17596.1
1515471481.188,17596.0
1515471484.534,17596.3
1515471487.879,17596.2
1515471491.225,17596.1
1515471494.569,17596.0
1515471497.915,17596.2
1515471501.261,17596.1
1515471504.606,17596.1
1515471507.951,17596.3
1515471511.297,17596.4
1515471514.643,17596.7
1515471517.987,17596.7
1515471521.333,17596.6
1515471524.679,17596.3
1515471528.024,17596.2
1515471531.370,17596.3
1515471534.714,17596.6
1515471538.060,17596.5
1515471541.406,17596.5
1515471544.751,17596.6
1515471548.097,17596.4
1515471551.441,17596.1
1515471554.787,17596.4
1515471558.133,17596.5
1515471561.478,17596.7
1515471564.823,17596.5
1515471568.169,17596.3
1515471571.514,17596.2
1515471574.860,17596.6
1515471578.205,17595.8
1515471581.550,17595.8
1515471584.896,17596.0
1515471588.242,17596.7
1515471591.586,17596.7
1515471594.932,17596.2
1515471598.278,17596.1
1515471601.623,17596.3
1515471604.968,17596.0
1515471608.314,17596.4
1515471611.659,17596.4
1515471615.005,17596.3
1515471618.350,17596.7
1515471621.695,17596.7
1515471625.041,17596.7
1515471628.386,17596.6
1515471631.731,17596.2
1515471635.077,17596.3
1515471638.423,17596.4
1515471641.768,17596.4
1515471645.113,17596.6
1515471648.459,17596.2
1515471651.804,17596.4
1515471655.150,17596.6
1515471658.495,17596.6
1515471661.840,17596.1
1515471665.186,17596.4
1515471668.531,17596.1
1515471671.876,17596.3
1515471675.222,17595.8
1515471678.567,17596.5
1515471681.912,17596.3
1515471685.258,17596.9
1515471688.604,17596.5
1515471691.949,17596.9
1515471695.294,17596.6
1515471698.640,17596.9
1515471701.985,17597.0
1515471705.331,17596.9
1515471708.676,17597.0
1515471712.021,17596.8
1515471715.367,17597.0
1515471718.713,17597.1
1515471722.057,17597.0
1515471725.403,17597.0
1515471728.749,17597.1
1515471732.093,17597.1
1515471735.439,17597.4
1515471738.785,17597.2
1515471742.130,17597.5
1515471745.475,17597.1
1515471748.821,17597.0
1515471752.166,17596.7
1515471755.511,17597.3
1515471758.857,17596.9
1515471762.203,17596.6
1515471765.548,17596.7
1515471768.893,17596.8
1515471772.239,17596.9
1515471775.584,17596.7
1515471778.929,17596.8
1515471782.275,17597.0
1515471785.620,17597.2
1515471788.966,17597.0
1515471792.311,17596.9
1515471795.656,17597.0
1515471799.002,17596.8
1515471802.348,17596.9
1515471805.692,17596.7
1515471809.038,17596.2
1515471812.384,17595.6
1515471815.728,17596.3
1515471819.074,17595.9
1515471822.420,17595.9
1515471825.765,17595.9
1515471829.110,17595.6
1515471832.456,17595.7
1515471835.802,17595.6
1515471839.147,17595.6
1515471842.492,17595.8
1515471845.837,17595.5
1515471849.183,17595.7
1515471852.529,17595.2
1515471855.873,17595.6
1515471859.219,17595.6
1515471862.565,17596.2
1515471865.910,17595.8
1515471869.255,17595.7
1515471872.601,17595.8
1515471875.946,17595.9
1515471879.292,17595.8
1515471882.637,17595.7
1515471885.982,17595.4
1515471889.328,17596.0
1515471892.673,17596.1
1515471896.019,17595.4
1515471899.364,17595.5
1515471902.710,17595.8
1515471906.056,17595.4
1515471909.400,17595.8
1515471912.746,17595.7
1515471916.091,17595.6
1515471919.437,17596.2
1515471922.782,17596.0
1515471926.127,17596.5
1515471929.473,17596.0
1515471932.818,17595.8
1515471936.163,17596.0
1515471939.509,17596.3
1515471942.855,17596.1
1515471946.200,17595.9
1515471949.545,17596.0
1515471952.891,17595.9
1515471956.236,17595.7
1515471959.582,17596.1
1515471962.927,17596.5
1515471966.272,17596.6
1515471969.618,17596.5
1515471972.963,17596.5
1515471976.308,17596.1
1515471979.654,17596.4
1515471983.000,17596.6
1515471986.344,17596.3
1515471989.690,17596.5
1515471993.036,17596.8
1515471996.381,17596.3
1515471999.726,17596.5
1515472003.072,17596.3
1515472006.417,17596.5
1515472009.763,17596.6
1515472013.108,17596.4
1515472016.453,17596.2
1515472019.799,17596.5
1515472023.144,17596.1
1515472026.490,17596.5
1515472029.835,17595.9
1515472033.180,17596.3
1515472036.526,17596.1
1515472039.872,17596.4
1515472043.216,17596.6
1515472046.562,17596.3
1515472049.908,17596.2
1515472053.252,17596.2
1515472056.598,17596.6
1515472059.944,17596.2
1515472063.290,17597.0
1515472066.634,17597.1
1515472069.980,17597.6
1515472073.326,17597.6
1515472076.671,17597.3
1515472080.017,17597.6
1515472083.361,17597.8
1515472086.707,17597.3
1515472090.053,17597.3
1515472093.398,17597.2
1515472096.743,17597.4
1515472100.089,17597.2
1515472103.434,17597.4
1515472106.779,17597.6
1515472110.125,17597.5
1515472113.470,17597.3
1515472116.815,17597.4
1515472120.161,17597.7
1515472123.507,17597.5
1515472126.851,17597.4
1515472130.197,17597.4
1515472133.543,17597.4
1515472136.889,17597.4
1515472140.234,17598.9
1515472143.579,17597.3
1515472146.924,17597.4
1515472150.270,17597.3
1515472153.616,17597.5
1515472156.960,17597.5
1515472160.306,17597.6
1515472163.651,17597.4
1515472166.997,17597.6
1515472170.342,17597.4
1515472173.688,17597.5
1515472177.033,17597.4
1515472180.379,17597.5
1515472183.723,17597.2
1515472187.069,17597.2
1515472190.415,17597.2
1515472193.760,17597.3
1515472197.105,17596.9
1515472200.451,17597.1
1515472203.796,17597.0
1515472207.142,17597.3
1515472210.487,17597.0
1515472213.833,17597.4
1515472217.178,17597.2
1515472220.523,17597.1
1515472223.869,17597.4
1515472227.214,17597.4
1515472230.559,17597.7
1515472233.905,17597.5
1515472237.251,17597.6
1515472240.595,17598.1
1515472243.941,17598.0
1515472247.287,17597.5
1515472250.632,17597.2
1515472253.977,17597.2
1515472257.323,17597.4
1515472260.668,17597.1
1515472264.014,17597.4
1515472267.359,17597.4
1515472270.704,17597.2
1515472274.050,17597.1
1515472277.395,17596.9
1515472280.741,17597.2
1515472284.086,17597.3
1515472287.431,17597.2
1515472290.777,17596.9
1515472294.123,17596.9
1515472297.467,17596.7
1515472300.813,17596.9
1515472304.158,17597.0
1515472307.504,17597.0
1515472310.850,17596.9
1515472314.194,17596.9
1515472317.540,17597.2
1515472320.885,17596.7
1515472324.231,17597.3
1515472327.577,17597.5
1515472330.921,17597.5
1515472334.267,17597.9
1515472337.613,17597.9
1515472340.958,17597.7
1515472344.304,17597.9
1515472347.649,17597.9
1515472350.994,17597.8
1515472354.340,17598.0
1515472357.685,17597.6
1515472361.030,17597.8
1515472364.376,17597.7
1515472367.722,17598.5
1515472371.066,17598.0
1515472374.412,17598.2
1515472377.757,17598.0
1515472381.103,17597.8
1515472384.449,17597.8
1515472387.793,17597.8
1515472391.139,17597.8
1515472394.485,17597.7
1515472397.830,17598.0
1515472401.175,17597.9
1515472404.521,17597.6
1515472407.866,17597.8
1515472411.211,17597.4
1515472414.557,17597.6
1515472417.902,17597.5
1515472421.248,17597.7
1515472424.593,17597.5
1515472427.938,17597.6
1515472431.284,17597.3
1515472434.629,17597.4
1515472437.975,17597.7
1515472441.320,17597.4
1515472444.666,17597.9
1515472448.011,17597.8
1515472451.356,17597.3
1515472454.702,17597.6
1515472458.047,17597.3
1515472461.393,17597.5
1515472464.738,17597.8
1515472468.083,17597.9
1515472471.429,17597.8
1515472474.774,17597.8
1515472478.120,17597.9
1515472481.465,17597.9
1515472484.810,17597.8
1515472488.156,17597.6
1515472491.501,17597.4
1515472494.847,17597.4
1515472498.192,17597.4
1515472501.538,17597.7
1515472504.883,17597.6
1515472508.229,17597.6
1515472511.573,17597.5
1515472514.919,17597.7
1515472518.265,17597.3
1515472521.610,17597.8
1515472524.955,17597.8
1515472528.301,17598.0
1515472531.646,17597.5
1515472534.992,17597.5
1515472538.337,17597.6
1515472541.683,17597.7
1515472545.028,17597.4
1515472548.373,17597.4
1515472551.719,17597.4
1515472555.064,17597.5
1515472558.410,17597.8
1515472561.755,17597.7
1515472565.100,17597.4
1515472568.446,17597.7
1515472571.791,17597.6
1515472575.137,17597.4
1515472578.482,17597.3
1515472581.827,17597.3
1515472585.173,17597.4
1515472588.518,17597.1
1515472591.863,17597.2
1515472595.209,17597.0
1515472598.554,17597.1
1515472601.900,17597.2
1515472605.245,17596.9
1515472608.591,17596.7
1515472611.936,17596.8
1515472615.281,17596.7
1515472618.627,17596.9
1515472621.972,17596.7
1515472625.317,17596.3
1515472628.663,17596.3
1515472632.009,17596.2
1515472635.354,17596.4
1515472638.699,17596.2
1515472642.045,17596.1
1515472645.390,17596.0
1515472648.736,17596.3
1515472652.080,17595.8
1515472655.426,17596.5
1515472658.772,17596.4
1515472662.117,17596.2
1515472665.462,17596.0
1515472668.808,17596.1
1515472672.153,17595.9
1515472675.499,17596.3
1515472678.844,17596.4
1515472682.190,17596.3
1515472685.535,17596.3
1515472688.881,17596.6
1515472692.226,17596.4
1515472695.571,17596.3
1515472698.917,17596.3
1515472702.263,17596.0
1515472705.607,17596.2
1515472708.953,17596.0
1515472712.299,17596.2
1515472715.643,17595.7
1515472718.989,17595.7
1515472722.335,17595.7
1515472725.679,17595.5
1515472729.025,17595.8
1515472732.371,17596.0
1515472735.716,17595.8
1515472739.061,17595.9
1515472742.407,17596.0
1515472745.752,17596.1
1515472749.098,17595.8
1515472752.444,17596.1
1515472755.788,17596.1
1515472759.134,17596.3
1515472762.480,17596.4
1515472765.824,17596.2
1515472769.170,17596.2
1515472772.516,17596.0
1515472775.861,17596.1
1515472779.206,17596.1
1515472782.552,17596.0
1515472785.897,17596.2
1515472789.243,17596.3
1515472792.588,17596.1
1515472795.933,17596.2
1515472799.279,17596.3
1515472802.624,17596.3
1515472805.970,17596.6
1515472809.315,17596.4
1515472812.660,17596.4
1515472816.006,17596.4
1515472819.351,17596.4
1515472822.697,17596.7
1515472826.042,17596.5
1515472829.387,17596.1
1515472832.733,17596.6
1515472836.078,17596.5
1515472839.424,17596.1
1515472842.769,17596.2
1515472846.115,17596.3
1515472849.460,17596.2
1515472852.805,17595.9
1515472856.151,17595.9
1515472859.496,17596.2
1515472862.842,17596.0
1515472866.187,17596.1
1515472869.532,17595.9
1515472872.878,17596.2
1515472876.223,17596.0
1515472879.569,17595.9
1515472882.914,17596.1
1515472886.259,17596.5
1515472889.605,17595.7
1515472892.950,17595.8
1515472896.296,17595.9
1515472899.641,17596.0
1515472902.987,17595.9
1515472906.331,17596.1
1515472909.677,17596.4
1515472913.023,17596.5
1515472916.368,17596.7
1515472919.713,17596.4
1515472923.059,17596.1
1515472926.405,17596.3
1515472929.750,17596.4
1515472933.095,17596.1
1515472936.440,17596.0
1515472939.786,17596.1
1515472943.132,17596.4
1515472946.476,17596.3
1515472949.822,17596.0
1515472953.168,17596.1
1515472956.513,17596.8
1515472959.859,17596.6
1515472963.203,17596.4
1515472966.549,17596.3
1515472969.895,17596.2
1515472973.240,17596.0
1515472976.586,17596.4
1515472979.930,17596.1
1515472983.276,17596.3
1515472986.622,17596.1
1515472989.967,17596.1
1515472993.313,17596.1
1515472996.658,17596.4
1515473000.003,17596.2
1515473003.349,17596.6
1515473006.695,17596.5
1515473010.039,17596.7
1515473013.385,17596.4
1515473016.731,17596.2
1515473020.076,17596.6
1515473023.421,17595.9
1515473026.766,17595.8
1515473030.112,17596.1
1515473033.457,17596.3
1515473036.803,17596.1
1515473040.148,17596.2
1515473043.494,17596.0
1515473046.839,17596.4
1515473050.184,17596.2
1515473053.530,17596.2
1515473056.876,17596.2
1515473060.221,17595.9
1515473063.566,17596.1
1515473066.912,17596.2
1515473070.257,17596.1
1515473073.602,17595.7
1515473076.948,17595.5
1515473080.293,17595.8
1515473083.638,17595.6
1515473086.984,17596.0
1515473090.330,17596.0
1515473093.675,17596.0
1515473097.020,17596.1
1515473100.365,17596.1
1515473103.711,17596.3
1515473107.057,17596.2
1515473110.401,17596.6
1515473113.747,17596.4
1515473117.093,17596.3
1515473120.438,17596.4
1515473123.783,17596.0
1515473127.129,17596.3
1515473130.474,17596.2
1515473133.820,17596.4
1515473137.165,17596.3
1515473140.510,17597.3
1515473143.856,17597.0
1515473147.202,17596.4
1515473150.546,17596.0
1515473153.892,17596.4
1515473157.237,17596.4
1515473160.583,17595.7
1515473163.928,17595.9
1515473167.274,17596.0
1515473170.619,17596.0
1515473173.965,17595.7
1515473177.310,17595.7
1515473180.655,17595.6
1515473184.001,17595.9
1515473187.346,17595.9
1515473190.691,17596.0
1515473194.037,17595.8
1515473197.382,17596.0
1515473200.728,17596.5
1515473204.073,17596.1
1515473207.418,17596.2
1515473210.764,17596.0
1515473214.109,17596.2
1515473217.455,17596.7
1515473220.800,17596.1
1515473224.145,17596.1
1515473227.491,17596.4
1515473230.836,17596.5
1515473234.182,17596.3
1515473237.527,17596.3
1515473240.873,17596.4
1515473244.218,17596.4
1515473247.564,17596.7
1515473250.908,17596.4
1515473254.254,17596.4
1515473257.600,17596.3
1515473260.945,17596.5
1515473264.290,17596.3
1515473267.636,17596.2
1515473270.981,17596.7
1515473274.327,17596.7
1515473277.672,17596.0
1515473281.017,17596.2
1515473284.363,17596.2
1515473287.708,17596.4
1515473291.054,17596.2
1515473294.399,17596.0
1515473297.744,17596.2
1515473301.090,17595.9
1515473304.436,17596.0
1515473307.780,17596.1
1515473311.126,17596.0
1515473314.472,17596.1
1515473317.817,17596.2
1515473321.162,17596.1
1515473324.508,17596.3
1515473327.853,17596.0
1515473331.199,17595.7
1515473334.544,17596.0
1515473337.889,17596.4
1515473341.235,17596.1
1515473344.580,17595.8
1515473347.925,17595.9
1515473351.271,17595.9
1515473354.617,17595.8
1515473357.961,17596.0
1515473361.307,17595.7
1515473364.653,17595.7
1515473367.998,17595.9
1515473371.343,17595.8
1515473374.689,17595.6
1515473378.034,17595.9
1515473381.379,17595.7
1515473384.725,17596.1
1515473388.070,17595.5
1515473391.416,17595.7
1515473394.761,17595.7
1515473398.107,17596.0
1515473401.452,17595.7
1515473404.798,17595.5
1515473408.143,17595.4
1515473411.488,17595.8
1515473414.834,17595.9
1515473418.180,17595.5
1515473421.524,17595.8
1515473424.870,17595.4
1515473428.216,17595.0
1515473431.560,17595.0
1515473434.906,17595.4
1515473438.251,17595.5
1515473441.597,17595.7
1515473444.943,17595.4
1515473448.288,17595.4
1515473451.633,17595.5
1515473454.979,17595.3
1515473458.324,17595.3
1515473461.669,17595.3
1515473465.015,17595.0
1515473468.360,17595.5
1515473471.705,17595.6
1515473475.051,17595.2
1515473478.397,17595.1
1515473481.742,17594.4
1515473485.087,17595.0
1515473488.433,17595.2
1515473491.778,17595.5
1515473495.123,17595.4
1515473498.469,17595.2
1515473501.815,17595.3
1515473505.159,17595.4
1515473508.505,17595.9
1515473511.851,17595.4
1515473515.195,17595.4
1515473518.541,17595.3
1515473521.887,17595.5
1515473525.232,17595.5
1515473528.577,17595.7
1515473531.923,17595.5
1515473535.268,17595.4
1515473538.614,17595.6
1515473541.959,17595.6
1515473545.304,17595.4
1515473548.650,17596.2
1515473551.996,17595.5
1515473555.340,17595.0
1515473558.686,17595.3
1515473562.032,17595.2
1515473565.377,17594.7
1515473568.722,17594.6
1515473572.068,17594.8
1515473575.413,17594.7
1515473578.759,17595.3
1515473582.104,17595.0
1515473585.449,17594.2
1515473588.795,17594.0
1515473592.140,17593.9
1515473595.485,17594.1
1515473598.831,17594.2
1515473602.177,17594.3
1515473605.522,17594.5
1515473608.867,17594.3
1515473612.212,17594.7
1515473615.558,17595.3
1515473618.904,17595.2
1515473622.249,17595.4
1515473625.594,17595.5
1515473628.940,17595.7
1515473632.285,17595.6
1515473635.630,17595.6
1515473638.976,17595.7
1515473642.321,17595.4
1515473645.667,17594.9
1515473649.012,17594.1
1515473652.357,17593.7
1515473655.703,17593.4
1515473659.048,17593.9
1515473662.394,17593.8
1515473665.739,17593.6
1515473669.084,17593.4
1515473672.430,17593.3
1515473675.776,17593.2
1515473679.121,17593.5
1515473682.466,17593.8
1515473685.812,17593.8
1515473689.157,17594.1
1515473692.502,17593.7
1515473695.848,17593.8
1515473699.193,17593.7
1515473702.538,17593.9
1515473705.884,17593.8
1515473709.230,17593.8
1515473712.574,17593.9
1515473715.920,17593.7
1515473719.266,17593.7
1515473722.611,17593.8
1515473725.956,17593.8
1515473729.302,17593.3
1515473732.647,17593.6
1515473735.992,17593.7
1515473739.338,17593.5
1515473742.683,17593.6
1515473746.029,17593.5
1515473749.374,17593.6
1515473752.720,17593.7
1515473756.065,17593.9
1515473759.411,17594.3
1515473762.756,17594.4
1515473766.101,17594.7
1515473769.447,17594.8
1515473772.792,17594.8
1515473776.137,17594.7
1515473779.483,17595.0
1515473782.829,17595.0
1515473786.174,17594.9
1515473789.519,17594.9
1515473792.865,17595.0
1515473796.210,17595.0
1515473799.556,17594.8
1515473802.901,17595.0
1515473806.246,17595.0
1515473809.592,17594.9
1515473812.937,17595.2
1515473816.283,17595.2
1515473819.628,17594.9
1515473822.974,17595.6
1515473826.319,17596.0
1515473829.665,17596.2
1515473833.010,17596.2
1515473836.355,17596.3
1515473839.701,17596.3
1515473843.046,17596.3
1515473846.391,17596.7
1515473849.737,17596.4
1515473853.082,17596.5
1515473856.428,17596.0
1515473859.773,17595.7
1515473863.118,17595.8
1515473866.464,17595.4
1515473869.810,17595.2
1515473873.154,17594.7
1515473876.500,17595.0
1515473879.846,17594.7
1515473883.191,17595.2
1515473886.536,17594.8
1515473889.882,17594.6
1515473893.227,17595.2
1515473896.573,17595.5
1515473899.918,17595.5
1515473903.264,17595.2
1515473906.609,17595.3
1515473909.954,17596.0
1515473913.300,17595.6
1515473916.646,17595.5
1515473919.990,17595.1
1515473923.336,17595.0
1515473926.682,17595.1
1515473930.027,17595.0
1515473933.372,17595.0
1515473936.718,17595.0
1515473940.064,17595.1
1515473943.409,17596.9
1515473946.754,17595.5
1515473950.099,17595.8
1515473953.445,17595.3
1515473956.791,17595.7
1515473960.135,17595.6
1515473963.481,17595.0
1515473966.827,17595.2
1515473970.172,17595.5
1515473973.517,17595.7
1515473976.863,17595.9
1515473980.208,17595.5
1515473983.554,17595.4
1515473986.899,17595.5
1515473990.244,17595.8
1515473993.590,17595.5
1515473996.936,17595.7
1515474000.280,17596.1
1515474003.626,17596.3
1515474006.972,17596.5
1515474010.317,17596.9
1515474013.662,17596.9
1515474017.008,17596.7
1515474020.354,17596.7
1515474023.698,17596.0
1515474027.044,17595.9
1515474030.390,17595.6
1515474033.734,17595.6
1515474037.080,17595.7
1515474040.426,17596.5
1515474043.771,17596.3
1515474047.116,17595.3
1515474050.462,17595.3
1515474053.808,17595.0
1515474057.153,17595.5
1515474060.498,17595.5
1515474063.844,17596.0
1515474067.190,17596.1
1515474070.534,17596.0
1515474073.880,17595.7
1515474077.226,17595.3
1515474080.570,17595.4
1515474083.916,17595.6
1515474087.262,17595.7
1515474090.607,17595.7
1515474093.952,17595.5
1515474097.298,17595.5
1515474100.643,17595.4
1515474103.988,17595.6
1515474107.334,17595.2
1515474110.680,17595.6
1515474114.025,17595.7
1515474117.371,17596.0
1515474120.715,17595.7
1515474124.061,17595.8
1515474127.407,17595.9
1515474130.752,17595.8
1515474134.097,17595.7
1515474137.443,17595.7
1515474140.788,17595.6
1515474144.134,17595.7
1515474147.479,17595.9
1515474150.824,17595.9
1515474154.170,17595.5
1515474157.515,17595.7
1515474160.861,17595.9
1515474164.206,17595.6
1515474167.552,17595.5
1515474170.897,17595.5
1515474174.243,17595.6
1515474177.588,17595.6
1515474180.934,17596.0
1515474184.279,17595.4
1515474187.624,17595.2
1515474190.970,17595.3
1515474194.315,17595.3
1515474197.660,17595.9
1515474201.006,17595.9
1515474204.352,17596.0
1515474207.696,17595.7
1515474211.042,17595.9
1515474214.388,17595.5
1515474217.732,17595.8
1515474221.078,17595.6
1515474224.424,17594.1
1515474227.769,17594.3
1515474231.114,17594.1
1515474234.460,17594.0
1515474237.806,17594.6
1515474241.151,17594.7
1515474244.496,17594.2
1515474247.842,17594.5
1515474251.187,17594.0
1515474254.532,17594.0
1515474257.878,17595.1
1515474261.224,17595.2
1515474264.569,17594.8
1515474267.914,17594.9
1515474271.260,17595.1
1515474274.605,17595.6
1515474277.951,17596.0
1515474281.295,17596.0
1515474284.641,17595.5
1515474287.987,17595.5
1515474291.332,17595.5
1515474294.677,17595.2
1515474298.023,17595.5
1515474301.369,17596.0
1515474304.714,17596.2
1515474308.059,17595.8
1515474311.405,17595.6
1515474314.750,17595.2
1515474318.095,17595.2
1515474321.441,17595.3
1515474324.787,17595.0
1515474328.131,17595.3
1515474331.477,17595.2
1515474334.823,17595.1
1515474338.168,17595.3
1515474341.513,17595.4
1515474344.859,17595.3
1515474348.204,17595.7
1515474351.550,17595.3
1515474354.895,17595.5
1515474358.240,17595.7
1515474361.586,17595.4
1515474364.931,17595.5
1515474368.277,17595.9
1515474371.622,17595.7
1515474374.967,17595.9
1515474378.313,17595.9
1515474381.659,17595.9
1515474385.004,17595.4
1515474388.349,17595.6
1515474391.695,17595.4
1515474395.041,17595.8
1515474398.385,17595.7
1515474401.731,17595.7
1515474405.077,17595.4
1515474408.421,17595.5
1515474411.767,17595.6
1515474415.113,17595.8
1515474418.459,17595.8
1515474421.803,17595.9
1515474425.149,17595.5
1515474428.495,17595.8
1515474431.839,17595.8
1515474435.185,17596.0
1515474438.531,17595.5
1515474441.876,17595.7
1515474445.221,17595.6
1515474448.567,17595.6
1515474451.912,17595.5
1515474455.258,17595.3
1515474458.603,17595.5
1515474461.948,17595.6
1515474465.294,17595.4
1515474468.640,17595.4
1515474471.984,17595.5
1515474475.330,17595.6
1515474478.676,17595.7
1515474482.021,17595.7
1515474485.366,17595.7
1515474488.712,17595.6
1515474492.057,17595.5
1515474495.403,17595.7
1515474498.748,17595.7
1515474502.093,17595.6
1515474505.439,17595.5
1515474508.784,17595.7
1515474512.130,17595.7
1515474515.475,17595.7
1515474518.820,17595.5
1515474522.166,17595.7
1515474525.511,17595.6
1515474528.857,17595.3
1515474532.202,17595.7
1515474535.547,17595.8
1515474538.893,17595.8
1515474542.238,17595.6
1515474545.584,17595.8
1515474548.929,17595.8
1515474552.275,17596.1
1515474555.620,17595.7
