timestamp,ltz1000-p17-cotton-rounds
1514632349.803,7071495.6
1514632353.155,7071494.9
1514632356.507,7071495.4
1514632359.859,7071494.9
1514632363.211,7071495.4
1514632366.563,7071494.6
1514632369.916,7071493.1
1514632373.268,7071493.3
1514632376.620,7071493.1
1514632379.972,7071493.1
1514632383.324,7071494.1
1514632386.676,7071492.8
1514632390.028,7071494.4
1514632393.380,7071493.6
1514632396.733,7071492.3
1514632400.084,7071492.6
1514632403.437,7071492.8
1514632406.789,7071494.1
1514632410.140,7071495.1
1514632413.493,7071493.8
1514632416.845,7071494.9
1514632420.197,7071493.8
1514632423.549,7071492.6
1514632426.901,7071494.9
1514632430.253,7071492.8
1514632433.606,7071493.1
1514632436.957,7071492.1
1514632440.310,7071493.1
1514632443.662,7071493.8
1514632447.013,7071492.8
1514632450.366,7071493.3
1514632453.718,7071493.8
1514632457.070,7071493.3
1514632460.422,7071492.6
1514632463.775,7071492.6
1514632467.126,7071494.1
1514632470.478,7071496.1
1514632473.831,7071495.6
1514632477.182,7071493.8
1514632480.535,7071493.8
1514632483.887,7071493.8
1514632487.239,7071495.1
1514632490.591,7071495.9
1514632493.943,7071496.1
1514632497.295,7071494.6
1514632500.647,7071494.6
1514632504.000,7071495.6
1514632507.351,7071494.1
1514632510.704,7071493.8
1514632514.055,7071495.4
1514632517.408,7071495.9
1514632520.760,7071494.1
1514632524.112,7071495.1
1514632527.464,7071494.4
1514632530.817,7071495.1
1514632534.168,7071495.9
1514632537.520,7071495.9
1514632540.873,7071496.4
1514632544.225,7071495.9
1514632547.577,7071494.6
1514632550.929,7071494.4
1514632554.281,7071494.1
1514632557.633,7071494.6
1514632560.985,7071494.4
1514632564.338,7071493.8
1514632567.689,7071494.6
1514632571.042,7071493.1
1514632574.394,7071494.4
1514632577.746,7071494.1
1514632581.098,7071493.6
1514632584.450,7071493.3
1514632587.802,7071492.6
1514632591.154,7071494.1
1514632594.506,7071493.8
1514632597.859,7071494.9
1514632601.210,7071493.1
1514632604.563,7071494.0
1514632607.914,7071493.3
1514632611.267,7071493.6
1514632614.619,7071495.6
1514632617.971,7071495.4
1514632621.323,7071494.4
1514632624.675,7071493.8
1514632628.027,7071494.9
1514632631.379,7071492.8
1514632634.732,7071493.3
1514632638.083,7071494.1
1514632641.436,7071494.9
1514632644.788,7071494.9
1514632648.140,7071493.8
1514632651.492,7071494.1
1514632654.844,7071494.1
1514632658.196,7071494.6
1514632661.549,7071495.4
1514632664.900,7071494.6
1514632668.253,7071494.9
1514632671.605,7071495.4
1514632674.956,7071493.8
1514632678.309,7071494.1
1514632681.661,7071493.6
1514632685.013,7071493.3
1514632688.365,7071495.4
1514632691.717,7071494.6
1514632695.070,7071493.6
1514632698.422,7071495.1
1514632701.773,7071495.4
1514632705.126,7071493.8
1514632708.478,7071495.4
1514632711.830,7071494.9
1514632715.182,7071496.1
1514632718.534,7071493.6
1514632721.887,7071494.6
1514632725.238,7071495.1
1514632728.591,7071494.4
1514632731.943,7071494.1
1514632735.294,7071494.4
1514632738.647,7071494.6
1514632741.998,7071493.1
1514632745.351,7071494.6
1514632748.703,7071495.4
1514632752.055,7071494.6
1514632755.407,7071494.9
1514632758.759,7071495.1
1514632762.112,7071494.9
1514632765.463,7071494.1
1514632768.816,7071495.1
1514632772.168,7071493.6
1514632775.519,7071495.9
1514632778.872,7071495.9
1514632782.224,7071494.4
1514632785.577,7071494.4
1514632788.928,7071493.3
1514632792.281,7071495.4
1514632795.632,7071492.6
1514632798.985,7071494.1
1514632802.337,7071494.6
1514632805.689,7071494.4
1514632809.041,7071495.1
1514632812.393,7071495.6
1514632815.745,7071494.4
1514632819.097,7071494.1
1514632822.450,7071494.6
1514632825.801,7071495.6
1514632829.153,7071493.6
1514632832.506,7071493.6
1514632835.858,7071494.1
1514632839.210,7071495.1
1514632842.562,7071494.9
1514632845.914,7071494.6
1514632849.267,7071493.6
1514632852.618,7071494.1
1514632855.971,7071496.1
1514632859.323,7071494.9
1514632862.674,7071494.9
1514632866.027,7071494.4
1514632869.379,7071494.4
1514632872.731,7071494.9
1514632876.083,7071493.8
1514632879.435,7071494.9
1514632882.787,7071494.6
1514632886.139,7071494.6
1514632889.491,7071494.1
1514632892.844,7071494.9
1514632896.195,7071495.1
1514632899.548,7071493.6
1514632902.900,7071495.1
1514632906.252,7071494.4
1514632909.604,7071494.4
1514632912.957,7071495.2
1514632916.308,7071494.6
1514632919.660,7071494.9
1514632923.013,7071494.9
1514632926.364,7071494.6
1514632929.717,7071494.1
1514632933.069,7071493.3
1514632936.421,7071494.4
1514632939.773,7071494.4
1514632943.125,7071495.4
1514632946.477,7071494.4
1514632949.830,7071494.6
1514632953.181,7071494.9
1514632956.533,7071494.9
1514632959.886,7071494.4
1514632963.237,7071493.6
1514632966.590,7071494.9
1514632969.942,7071494.4
1514632973.293,7071494.1
1514632976.646,7071494.6
1514632979.998,7071495.6
1514632983.350,7071495.4
1514632986.703,7071494.6
1514632990.054,7071495.6
1514632993.407,7071495.7
1514632996.759,7071495.1
1514633000.111,7071495.4
1514633003.463,7071494.4
1514633006.815,7071495.1
1514633010.168,7071495.6
1514633013.520,7071494.4
1514633016.871,7071494.4
1514633020.224,7071494.9
1514633023.575,7071494.6
1514633026.928,7071495.4
1514633030.280,7071495.1
1514633033.632,7071495.1
1514633036.984,7071495.9
1514633040.336,7071493.6
1514633043.688,7071494.1
1514633047.040,7071494.6
1514633050.392,7071495.1
1514633053.745,7071495.6
1514633057.096,7071494.6
1514633060.449,7071493.8
1514633063.801,7071495.1
1514633067.153,7071493.8
1514633070.505,7071494.1
1514633073.857,7071494.1
1514633077.209,7071495.4
1514633080.562,7071494.7
1514633083.914,7071495.1
1514633087.265,7071495.1
1514633090.618,7071494.7
1514633093.970,7071494.7
1514633097.321,7071495.1
1514633100.674,7071493.8
1514633104.026,7071495.1
1514633107.378,7071495.4
1514633110.731,7071495.1
1514633114.082,7071494.4
1514633117.435,7071494.6
1514633120.786,7071495.1
1514633124.139,7071494.9
1514633127.491,7071495.1
1514633130.843,7071495.6
1514633134.195,7071494.9
1514633137.547,7071494.4
1514633140.899,7071495.4
1514633144.252,7071494.9
1514633147.603,7071495.4
1514633150.956,7071495.4
1514633154.308,7071494.4
1514633157.660,7071494.6
1514633161.011,7071495.4
1514633164.364,7071494.6
1514633167.716,7071494.6
1514633171.069,7071494.1
1514633174.420,7071494.1
1514633177.772,7071494.1
1514633181.125,7071494.4
1514633184.476,7071494.1
1514633187.829,7071494.9
1514633191.180,7071495.1
1514633194.533,7071494.9
1514633197.884,7071493.8
1514633201.237,7071494.4
1514633204.589,7071494.4
1514633207.941,7071494.1
1514633211.293,7071494.6
1514633214.645,7071494.9
1514633217.997,7071495.6
1514633221.349,7071493.8
1514633224.702,7071494.9
1514633228.054,7071494.6
1514633231.405,7071495.4
1514633234.758,7071494.9
1514633238.110,7071495.6
1514633241.462,7071495.4
1514633244.814,7071494.9
1514633248.166,7071495.1
1514633251.518,7071494.9
1514633254.870,7071494.9
1514633258.222,7071495.6
1514633261.575,7071496.1
1514633264.927,7071494.9
1514633268.279,7071494.6
1514633271.631,7071495.9
1514633274.984,7071494.6
1514633278.335,7071494.6
1514633281.688,7071495.1
1514633285.040,7071494.1
1514633288.391,7071496.4
1514633291.743,7071495.6
1514633295.096,7071494.6
1514633298.448,7071494.9
1514633301.800,7071494.9
1514633305.152,7071494.9
1514633308.504,7071495.1
1514633311.856,7071494.6
1514633315.208,7071495.6
1514633318.561,7071495.9
1514633321.912,7071494.9
1514633325.265,7071495.4
1514633328.617,7071495.4
1514633331.969,7071495.6
1514633335.321,7071495.1
1514633338.674,7071494.9
1514633342.025,7071494.4
1514633345.520,7071495.4
1514633348.729,7071494.9
1514633352.082,7071494.1
1514633355.433,7071496.4
1514633358.786,7071493.3
1514633362.137,7071495.9
1514633365.490,7071494.1
1514633368.842,7071495.1
1514633372.195,7071494.6
1514633375.546,7071496.4
1514633378.899,7071495.1
1514633382.251,7071494.4
1514633385.603,7071495.4
1514633388.954,7071495.9
1514633392.307,7071495.1
1514633395.659,7071495.1
1514633399.011,7071496.1
1514633402.363,7071495.1
1514633405.715,7071495.1
1514633409.067,7071494.6
1514633412.420,7071495.1
1514633415.772,7071494.1
1514633419.124,7071495.4
1514633422.476,7071494.9
1514633425.827,7071494.4
1514633429.180,7071495.6
1514633432.532,7071494.6
1514633435.884,7071495.4
1514633439.237,7071494.9
1514633442.588,7071495.9
1514633445.940,7071494.9
1514633449.293,7071494.4
1514633452.644,7071496.4
1514633455.997,7071495.6
1514633459.349,7071495.1
1514633462.701,7071494.9
1514633466.053,7071494.4
1514633469.405,7071494.9
1514633472.758,7071494.9
1514633476.109,7071495.1
1514633479.462,7071493.8
1514633482.813,7071494.4
1514633486.166,7071493.1
1514633489.518,7071492.8
1514633492.869,7071492.6
1514633496.222,7071494.4
1514633499.574,7071494.6
1514633502.926,7071491.8
1514633506.278,7071491.3
1514633509.631,7071493.3
1514633512.982,7071493.8
1514633516.335,7071493.3
1514633519.687,7071494.1
1514633523.039,7071493.3
1514633526.391,7071493.8
1514633529.743,7071493.1
1514633533.095,7071493.6
1514633536.447,7071492.8
1514633539.799,7071493.1
1514633543.152,7071493.1
1514633546.503,7071493.8
1514633549.856,7071493.6
1514633553.208,7071493.3
1514633556.560,7071493.1
1514633559.912,7071492.8
1514633563.264,7071492.6
1514633566.616,7071493.3
1514633569.969,7071493.8
1514633573.320,7071494.4
1514633576.672,7071493.1
1514633580.025,7071492.3
1514633583.377,7071491.1
1514633586.729,7071492.8
1514633590.081,7071493.8
1514633593.433,7071492.1
1514633596.785,7071492.8
1514633600.137,7071494.6
1514633603.490,7071494.6
1514633606.841,7071494.6
1514633610.194,7071494.6
1514633613.545,7071494.1
1514633616.897,7071493.6
1514633620.250,7071495.1
1514633623.602,7071494.6
1514633626.954,7071493.3
1514633630.306,7071492.8
1514633633.658,7071493.6
1514633637.010,7071493.1
1514633640.362,7071493.3
1514633643.714,7071492.8
1514633647.067,7071493.8
1514633650.418,7071493.8
1514633653.809,7071495.4
1514633657.122,7071493.8
1514633660.475,7071493.1
1514633663.827,7071494.1
1514633667.179,7071494.4
1514633670.532,7071493.6
1514633673.883,7071493.1
1514633677.235,7071493.8
1514633680.588,7071493.6
1514633683.939,7071492.8
1514633687.291,7071493.3
1514633690.644,7071492.6
1514633693.996,7071493.1
1514633697.348,7071492.6
1514633700.700,7071494.4
1514633704.052,7071493.2
1514633707.404,7071493.6
1514633710.757,7071494.1
1514633714.108,7071493.8
1514633717.461,7071494.1
1514633720.813,7071493.1
1514633724.165,7071492.3
1514633727.517,7071492.3
1514633730.869,7071494.1
1514633734.221,7071493.1
1514633737.573,7071492.6
1514633740.925,7071493.8
1514633744.278,7071492.8
1514633747.629,7071493.3
1514633750.982,7071493.3
1514633754.333,7071493.1
1514633757.686,7071493.3
1514633761.037,7071493.6
1514633764.390,7071493.8
1514633767.742,7071494.1
1514633771.094,7071494.1
1514633774.446,7071493.8
1514633777.798,7071492.6
1514633781.151,7071493.3
1514633784.503,7071492.6
1514633787.855,7071494.4
1514633791.207,7071494.9
1514633794.558,7071492.6
1514633797.911,7071493.8
1514633801.263,7071494.1
1514633804.615,7071493.3
1514633807.967,7071492.1
1514633811.319,7071493.8
1514633814.672,7071493.3
1514633818.024,7071494.1
1514633821.375,7071494.9
1514633824.728,7071493.3
1514633828.080,7071494.6
1514633831.432,7071493.6
1514633834.784,7071493.3
1514633838.136,7071492.8
1514633841.489,7071493.1
1514633844.840,7071494.1
1514633848.193,7071493.6
1514633851.545,7071495.6
1514633854.897,7071494.4
1514633858.249,7071495.4
1514633861.601,7071495.1
1514633864.953,7071494.9
1514633868.305,7071494.6
1514633871.657,7071493.8
1514633875.009,7071494.9
1514633878.362,7071493.6
1514633881.713,7071494.4
1514633885.066,7071494.6
1514633888.417,7071494.9
1514633891.769,7071495.4
1514633895.122,7071494.6
1514633898.474,7071494.6
1514633901.826,7071495.4
1514633905.178,7071495.1
1514633908.530,7071494.9
1514633911.882,7071494.6
1514633915.235,7071494.6
1514633918.586,7071494.6
1514633921.939,7071495.9
1514633925.291,7071494.4
1514633928.643,7071495.1
1514633931.995,7071494.4
1514633935.347,7071495.1
1514633938.699,7071494.4
1514633942.051,7071494.1
1514633945.404,7071494.4
1514633948.755,7071494.9
1514633952.108,7071494.9
1514633955.459,7071493.8
1514633958.812,7071494.6
1514633962.164,7071494.9
1514633965.516,7071495.9
1514633968.868,7071495.4
1514633972.220,7071494.6
1514633975.572,7071494.6
1514633978.924,7071495.4
1514633982.277,7071494.6
1514633985.628,7071493.6
1514633988.981,7071495.6
1514633992.333,7071494.6
1514633995.684,7071495.9
1514633999.037,7071494.6
1514634002.389,7071494.9
1514634005.741,7071494.1
1514634009.094,7071494.6
1514634012.445,7071494.9
1514634015.798,7071494.6
1514634019.149,7071495.6
1514634022.502,7071494.6
1514634025.854,7071494.1
1514634029.205,7071495.6
1514634032.558,7071496.1
1514634035.910,7071494.4
1514634039.262,7071495.6
1514634042.615,7071494.4
1514634045.966,7071495.1
1514634049.319,7071494.4
1514634052.671,7071495.1
1514634056.022,7071493.8
1514634059.375,7071492.3
1514634062.727,7071494.4
1514634066.079,7071493.8
1514634069.431,7071494.6
1514634072.783,7071494.4
1514634076.136,7071494.1
1514634079.488,7071494.4
