timestamp,332B
1500614233.161,9999052.3
1500614236.507,9999052.3
1500614239.852,9999050.7
1500614243.197,9999050.7
1500614246.543,9999049.5
1500614249.888,9999051.5
1500614253.234,9999049.7
1500614256.579,9999050.7
1500614259.925,9999050.7
1500614263.270,9999051.7
1500614266.616,9999051.0
1500614269.961,9999050.5
1500614273.307,9999051.2
1500614276.652,9999050.0
1500614279.997,9999049.5
1500614283.343,9999050.2
1500614286.688,9999051.7
1500614290.034,9999049.0
1500614293.379,9999051.5
1500614296.724,9999051.2
1500614300.070,9999051.5
1500614303.415,9999051.2
1500614306.761,9999049.2
1500614310.106,9999052.0
1500614313.452,9999049.5
1500614316.797,9999050.2
1500614320.143,9999051.2
1500614323.488,9999050.2
1500614326.833,9999050.2
1500614330.179,9999050.2
1500614333.524,9999049.5
1500614336.870,9999048.7
1500614340.215,9999050.2
1500614343.561,9999049.2
1500614346.906,9999049.0
1500614350.251,9999049.7
1500614353.597,9999050.2
1500614356.942,9999051.0
1500614360.288,9999050.5
1500614363.633,9999050.2
1500614366.979,9999051.5
1500614370.324,9999048.5
1500614373.670,9999050.5
1500614377.015,9999051.5
1500614380.360,9999050.5
1500614383.706,9999049.7
1500614387.051,9999049.7
1500614390.397,9999050.0
1500614393.742,9999050.5
1500614397.087,9999049.5
1500614400.433,9999051.0
1500614403.778,9999050.0
1500614407.124,9999050.7
1500614410.469,9999050.7
1500614413.815,9999051.7
1500614417.160,9999050.2
1500614420.506,9999051.0
1500614423.851,9999049.0
1500614427.196,9999050.7
1500614430.542,9999051.0
1500614433.887,9999051.7
1500614437.233,9999050.7
1500614440.578,9999050.7
1500614443.924,9999052.8
1500614447.269,9999053.3
1500614450.614,9999053.0
1500614453.960,9999054.0
1500614457.305,9999054.0
1500614460.651,9999053.8
1500614463.996,9999052.5
1500614467.342,9999052.8
1500614470.687,9999053.3
1500614474.032,9999052.5
1500614477.378,9999052.8
1500614480.723,9999053.3
1500614484.069,9999053.3
1500614487.414,9999053.5
1500614490.759,9999053.5
1500614494.105,9999054.3
1500614497.451,9999053.8
1500614500.796,9999054.3
1500614504.141,9999052.3
1500614507.487,9999052.5
1500614510.832,9999054.0
1500614514.178,9999053.8
1500614517.523,9999052.8
1500614520.868,9999053.0
1500614524.214,9999053.8
1500614527.559,9999053.3
1500614530.905,9999052.8
1500614534.250,9999053.0
1500614537.596,9999053.0
1500614540.941,9999054.0
1500614544.286,9999053.3
1500614547.632,9999054.3
1500614550.977,9999053.8
1500614554.323,9999053.0
1500614557.668,9999054.3
1500614561.014,9999055.3
1500614564.359,9999054.8
1500614567.705,9999053.3
1500614571.050,9999055.8
1500614574.395,9999054.3
1500614577.741,9999055.8
1500614581.086,9999054.5
1500614584.432,9999054.3
1500614587.777,9999053.8
1500614591.123,9999055.3
1500614594.468,9999055.3
1500614597.814,9999055.3
1500614601.159,9999053.5
1500614604.504,9999053.3
1500614607.850,9999053.5
1500614611.195,9999054.3
1500614614.541,9999055.3
1500614617.886,9999054.0
1500614621.232,9999054.8
1500614624.577,9999055.3
1500614627.922,9999055.6
1500614631.268,9999055.3
1500614634.613,9999056.3
1500614637.959,9999055.0
1500614641.304,9999055.6
1500614644.649,9999054.5
1500614647.995,9999053.5
1500614651.341,9999052.3
1500614654.686,9999054.8
1500614658.031,9999054.5
1500614661.377,9999054.5
1500614664.722,9999055.0
1500614668.068,9999054.0
1500614671.413,9999054.8
1500614674.758,9999055.3
1500614678.104,9999055.0
1500614681.449,9999054.0
1500614684.795,9999055.6
1500614688.140,9999056.1
1500614691.486,9999055.8
1500614694.831,9999055.3
1500614698.177,9999053.5
1500614701.522,9999054.8
1500614704.867,9999053.5
1500614708.213,9999055.3
1500614711.558,9999055.0
1500614714.904,9999053.5
1500614718.249,9999053.3
1500614721.595,9999053.3
1500614724.940,9999052.8
1500614728.285,9999053.3
1500614731.631,9999055.3
1500614734.976,9999052.5
1500614738.322,9999054.0
1500614741.667,9999054.3
1500614745.013,9999055.0
1500614748.358,9999056.1
1500614751.703,9999056.1
1500614755.049,9999055.8
1500614758.394,9999055.3
1500614761.740,9999056.1
1500614765.085,9999055.0
1500614768.431,9999055.3
1500614771.776,9999055.0
1500614775.121,9999055.0
1500614778.467,9999053.0
1500614781.812,9999052.8
1500614785.158,9999052.8
1500614788.503,9999052.8
1500614791.849,9999052.8
1500614795.194,9999053.3
1500614798.539,9999054.5
1500614801.885,9999052.5
1500614805.230,9999052.3
1500614808.576,9999050.5
1500614811.921,9999052.5
1500614815.267,9999053.5
1500614818.612,9999054.8
1500614821.958,9999053.8
1500614825.303,9999051.2
1500614828.648,9999052.0
1500614831.994,9999054.3
1500614835.339,9999051.2
1500614838.685,9999052.0
1500614842.030,9999052.5
1500614845.376,9999052.3
1500614848.721,9999052.0
1500614852.066,9999051.7
1500614855.412,9999052.3
1500614858.757,9999053.0
1500614862.103,9999055.3
1500614865.448,9999053.8
1500614868.794,9999054.0
1500614872.139,9999053.8
1500614875.485,9999054.0
1500614878.830,9999054.8
1500614882.175,9999053.8
1500614885.521,9999054.8
1500614888.866,9999053.0
1500614892.212,9999053.5
1500614895.557,9999055.3
1500614898.902,9999055.3
1500614902.248,9999054.3
1500614905.593,9999054.3
1500614908.939,9999055.3
1500614912.284,9999053.8
1500614915.630,9999054.8
1500614918.975,9999054.3
1500614922.321,9999053.8
1500614925.666,9999055.3
1500614929.011,9999054.3
1500614932.357,9999054.5
1500614935.702,9999055.0
1500614939.048,9999056.8
1500614942.393,9999053.8
1500614945.739,9999054.0
1500614949.084,9999056.3
1500614952.430,9999055.3
1500614955.775,9999056.8
1500614959.120,9999055.0
1500614962.466,9999055.0
1500614965.811,9999054.8
1500614969.157,9999055.3
1500614972.502,9999055.8
1500614975.848,9999055.3
1500614979.193,9999056.1
1500614982.538,9999055.8
1500614985.884,9999054.8
1500614989.229,9999056.1
1500614992.575,9999055.8
1500614995.920,9999055.8
1500614999.266,9999053.8
1500615002.611,9999054.0
1500615005.956,9999053.5
1500615009.302,9999054.0
1500615012.647,9999054.0
1500615015.993,9999056.3
1500615019.338,9999056.6
1500615022.683,9999055.6
1500615026.029,9999055.8
1500615029.375,9999056.1
1500615032.720,9999055.6
1500615036.065,9999054.3
1500615039.411,9999056.3
1500615042.756,9999057.1
1500615046.102,9999054.8
1500615049.447,9999057.3
1500615052.792,9999056.3
1500615056.138,9999056.1
1500615059.483,9999056.1
1500615062.829,9999058.6
1500615066.174,9999055.8
1500615069.520,9999057.1
1500615072.865,9999057.1
1500615076.211,9999055.8
1500615079.556,9999057.3
1500615082.901,9999057.3
1500615086.247,9999056.1
1500615089.592,9999054.3
1500615092.938,9999053.8
1500615096.283,9999055.0
1500615099.629,9999055.3
1500615102.974,9999054.8
1500615106.319,9999053.8
1500615109.665,9999054.5
1500615113.010,9999053.0
1500615116.356,9999054.0
1500615119.701,9999054.8
1500615123.047,9999054.8
1500615126.392,9999055.0
1500615129.737,9999052.8
1500615133.083,9999053.0
1500615136.428,9999053.8
1500615139.774,9999053.0
1500615143.119,9999053.3
1500615146.464,9999052.8
1500615149.810,9999053.0
1500615153.155,9999051.7
1500615156.501,9999052.8
1500615159.846,9999053.0
1500615163.192,9999051.5
1500615166.537,9999050.7
1500615169.883,9999051.2
1500615173.228,9999051.7
1500615176.573,9999051.0
1500615179.919,9999051.5
1500615183.264,9999051.5
1500615186.610,9999051.2
1500615189.956,9999051.7
1500615193.301,9999051.7
1500615196.646,9999052.8
1500615199.991,9999051.2
1500615203.337,9999050.2
1500615206.682,9999052.0
1500615210.028,9999051.2
1500615213.373,9999052.5
1500615216.719,9999051.2
1500615220.064,9999052.8
1500615223.409,9999051.5
1500615226.755,9999051.7
1500615230.100,9999051.0
1500615233.446,9999051.7
1500615236.791,9999052.0
1500615240.137,9999050.7
1500615243.482,9999053.3
1500615246.827,9999052.5
1500615250.173,9999053.8
1500615253.518,9999051.5
1500615256.864,9999051.0
1500615260.209,9999051.7
1500615263.555,9999052.5
1500615266.900,9999052.0
1500615270.246,9999052.0
1500615273.591,9999050.0
1500615276.936,9999051.0
1500615280.282,9999049.5
1500615283.627,9999051.2
1500615286.973,9999050.7
1500615290.318,9999050.5
1500615293.663,9999052.5
1500615297.009,9999052.3
1500615300.355,9999052.0
1500615303.700,9999051.5
1500615307.045,9999052.5
1500615310.391,9999052.0
1500615313.736,9999053.8
1500615317.082,9999053.8
1500615320.427,9999053.5
1500615323.772,9999053.3
1500615327.118,9999052.0
1500615330.463,9999052.8
1500615333.809,9999053.3
1500615337.154,9999052.8
1500615340.500,9999052.0
1500615343.845,9999051.7
1500615347.191,9999053.5
1500615350.536,9999052.5
1500615353.881,9999053.5
1500615357.227,9999053.0
1500615360.572,9999052.8
1500615363.918,9999054.0
1500615367.263,9999054.0
1500615370.609,9999054.8
1500615373.954,9999054.0
1500615377.299,9999053.0
1500615380.645,9999055.0
1500615383.990,9999054.5
1500615387.336,9999052.0
1500615390.681,9999052.8
1500615394.026,9999053.5
1500615397.372,9999053.8
1500615400.717,9999053.8
1500615404.063,9999053.0
1500615407.408,9999052.0
1500615410.754,9999052.0
1500615414.099,9999053.3
1500615417.445,9999053.5
1500615420.790,9999052.0
1500615424.135,9999052.3
1500615427.481,9999054.3
1500615430.826,9999053.5
1500615434.172,9999054.0
1500615437.517,9999052.8
1500615440.863,9999051.0
1500615444.208,9999052.0
1500615447.553,9999051.2
1500615450.899,9999050.7
1500615454.244,9999051.0
1500615457.590,9999052.3
1500615460.935,9999049.7
1500615464.281,9999051.5
1500615467.626,9999050.7
1500615470.972,9999051.2
1500615474.317,9999052.0
1500615477.662,9999050.0
1500615481.008,9999051.5
1500615484.353,9999052.0
1500615487.699,9999051.2
1500615491.044,9999051.7
1500615494.389,9999052.3
1500615497.735,9999052.5
1500615501.080,9999052.3
1500615504.426,9999054.0
1500615507.771,9999053.0
1500615511.117,9999051.7
1500615514.462,9999052.5
1500615517.807,9999051.0
1500615521.153,9999052.8
1500615524.498,9999053.3
1500615527.844,9999052.0
1500615531.189,9999053.3
1500615534.535,9999053.5
1500615537.880,9999053.5
1500615541.225,9999051.2
1500615544.571,9999051.0
1500615547.916,9999050.0
1500615551.262,9999050.5
1500615554.607,9999047.4
1500615557.953,9999049.7
1500615561.298,9999048.5
1500615564.644,9999047.9
1500615567.989,9999049.7
1500615571.334,9999050.0
1500615574.680,9999049.0
1500615578.025,9999048.5
1500615581.371,9999048.2
1500615584.716,9999049.2
1500615588.061,9999049.7
1500615591.407,9999049.5
1500615594.753,9999049.5
1500615598.098,9999048.7
1500615601.443,9999048.2
1500615604.789,9999049.2
1500615608.134,9999050.5
1500615611.479,9999051.7
1500615614.825,9999051.5
1500615618.170,9999051.7
1500615621.516,9999051.0
1500615624.861,9999051.7
1500615628.207,9999052.5
1500615631.552,9999051.2
1500615634.898,9999051.5
1500615638.243,9999051.7
1500615641.588,9999051.5
1500615644.934,9999052.3
1500615648.279,9999054.0
1500615651.625,9999055.0
1500615654.970,9999054.3
1500615658.316,9999054.3
1500615661.661,9999054.8
1500615665.007,9999054.8
1500615668.352,9999053.5
1500615671.697,9999052.8
1500615675.043,9999054.5
1500615678.388,9999055.8
1500615681.734,9999054.0
1500615685.079,9999055.0
1500615688.424,9999056.1
1500615691.770,9999051.7
1500615695.115,9999055.3
1500615698.461,9999054.3
1500615701.806,9999055.0
1500615705.152,9999055.6
1500615708.497,9999055.3
1500615711.843,9999056.1
1500615715.188,9999055.6
1500615718.534,9999055.3
1500615721.879,9999054.8
1500615725.224,9999056.3
1500615728.570,9999056.1
1500615731.915,9999055.6
1500615735.261,9999055.6
1500615738.606,9999055.8
1500615741.951,9999056.3
1500615745.297,9999055.8
1500615748.642,9999053.3
1500615751.988,9999053.8
1500615755.333,9999054.5
1500615758.679,9999055.0
1500615762.024,9999053.5
1500615765.369,9999054.8
1500615768.715,9999053.0
1500615772.060,9999054.5
1500615775.406,9999054.3
1500615778.751,9999054.8
1500615782.097,9999054.5
1500615785.442,9999052.5
1500615788.788,9999052.8
1500615792.133,9999051.5
1500615795.478,9999052.5
1500615798.824,9999052.3
1500615802.169,9999053.3
1500615805.515,9999052.0
1500615808.860,9999051.7
1500615812.205,9999052.5
1500615815.551,9999052.0
1500615818.896,9999053.5
1500615822.242,9999053.3
1500615825.587,9999054.5
1500615828.933,9999052.5
1500615832.278,9999053.3
1500615835.623,9999052.3
1500615838.969,9999052.3
1500615842.314,9999052.8
1500615845.660,9999054.0
1500615849.005,9999054.5
1500615852.351,9999054.3
1500615855.696,9999052.8
1500615859.042,9999053.3
1500615862.387,9999051.7
1500615865.732,9999052.8
1500615869.078,9999052.8
1500615872.423,9999051.7
1500615875.769,9999052.8
1500615879.114,9999054.8
1500615882.460,9999052.8
1500615885.805,9999054.0
1500615889.150,9999054.8
1500615892.496,9999052.3
1500615895.841,9999053.8
1500615899.187,9999054.8
1500615902.532,9999054.8
1500615905.878,9999054.3
1500615909.223,9999052.8
1500615912.568,9999053.8
1500615915.914,9999054.8
1500615919.259,9999054.8
1500615922.605,9999054.3
1500615925.950,9999054.3
1500615929.296,9999054.3
1500615932.641,9999053.0
1500615935.987,9999053.3
1500615939.332,9999052.8
1500615942.677,9999055.3
1500615946.023,9999055.3
1500615949.368,9999055.3
1500615952.714,9999054.0
1500615956.059,9999054.5
1500615959.404,9999055.6
1500615962.750,9999054.3
1500615966.095,9999053.5
1500615969.441,9999055.8
1500615972.786,9999053.5
1500615976.132,9999053.5
1500615979.477,9999053.8
1500615982.823,9999051.7
1500615986.168,9999053.3
1500615989.513,9999054.3
1500615992.859,9999052.3
1500615996.204,9999051.7
1500615999.550,9999054.5
1500616002.895,9999055.3
1500616006.241,9999054.3
1500616009.586,9999054.3
1500616012.931,9999056.3
1500616016.277,9999055.3
1500616019.622,9999054.3
1500616022.968,9999054.8
1500616026.313,9999055.0
1500616029.658,9999055.6
