timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517209159.11,24.9954107244,21.308,-46.582,406,405.679,24.9963,-0.0037,167.57,3.6886,-0.0045892756,-0.000889275600002
1517209162.47,24.9961442136,21.308,-46.582,406,405.843,24.9982,-0.0018,166.02,3.6904,-0.0038557864,-0.0020557864
1517209165.81,24.9972647227,21.286,-46.582,406,405.916,24.9990,-0.0010,165.34,3.7127,-0.0027352773,-0.0017352773
1517209169.17,24.9985020459,21.319,-46.582,406,405.691,24.9965,-0.0035,167.77,3.6780,-0.0014979541,0.0020020459
1517209172.51,24.9995629343,21.308,-46.582,406,405.984,24.9998,-0.0002,164.90,3.6920,-0.000437065700002,-0.000237065700002
1517209175.87,25.000154768,21.286,-46.582,406,405.744,24.9971,-0.0029,167.45,3.7107,0.000154768000002,0.003054768
1517209179.23,25.0005459627,21.308,-46.582,406,405.795,24.9977,-0.0023,167.06,3.6899,0.000545962699999,0.0028459627
1517209182.57,25.0013063098,21.308,-46.582,406,405.781,24.9975,-0.0025,167.34,3.6897,0.0013063098,0.0038063098
1517209185.93,25.0026082553,21.297,-46.582,406,406.036,25.0004,0.0004,164.77,3.7033,0.0026082553,0.0022082553
1517209189.27,25.0041516706,21.319,-46.582,406,405.913,24.9990,-0.0010,166.05,3.6805,0.0041516706,0.0051516706
1517209192.63,25.0055140426,21.286,-46.582,406,405.906,24.9989,-0.0011,166.18,3.7126,0.0055140426,0.0066140426
1517209195.98,25.0064582875,21.308,-46.582,406,405.944,24.9994,-0.0006,165.83,3.6916,0.0064582875,0.0070582875
1517209199.33,25.0070455037,21.319,-46.582,406,405.950,24.9994,-0.0006,165.85,3.6809,0.0070455037,0.0076455037
1517209202.7,25.0072174874,21.297,-46.582,406,405.827,24.9980,-0.0020,167.19,3.7010,0.0072174874,0.0092174874
1517209206.04,25.0068647845,21.297,-46.582,406,405.990,24.9999,-0.0001,165.56,3.7028,0.0068647845,0.0069647845
1517209209.39,25.0067459154,21.276,-46.582,406,405.970,24.9997,-0.0003,165.78,3.7240,0.0067459154,0.0070459154
1517209212.75,25.0070094057,21.297,-46.582,406,405.967,24.9996,-0.0004,165.83,3.7026,0.0070094057,0.0074094057
1517209216.09,25.0073018703,21.297,-46.582,406,405.591,24.9953,-0.0047,169.84,3.6983,0.0073018703,0.0120018703
1517209219.45,25.0076313581,21.297,-46.582,406,405.941,24.9993,-0.0007,166.38,3.7023,0.0076313581,0.0083313581
1517209222.79,25.0080415587,21.286,-46.582,406,405.886,24.9987,-0.0013,166.99,3.7124,0.0080415587,0.0093415587
1517209226.15,25.0084000315,21.297,-46.582,406,406.205,25.0023,0.0023,163.68,3.7053,0.0084000315,0.0061000315
1517209229.51,25.0089233815,21.276,-46.582,406,405.784,24.9975,-0.0025,168.02,3.7219,0.0089233815,0.0114233815
1517209232.85,25.0094828482,21.276,-46.582,406,405.639,24.9959,-0.0041,169.69,3.7203,0.0094828482,0.0135828482
1517209236.22,25.0101844465,21.308,-46.582,406,405.675,24.9963,-0.0037,169.52,3.6885,0.0101844465,0.0138844465
1517209239.55,25.0110488891,21.297,-46.582,406,406.092,25.0010,0.0010,165.30,3.7040,0.0110488891,0.0100488891
1517209242.91,25.0120028334,21.286,-46.582,406,406.054,25.0006,0.0006,165.64,3.7143,0.0120028334,0.0114028334
1517209246.27,25.0124708536,21.297,-46.582,406,406.148,25.0017,0.0017,164.62,3.7046,0.0124708536,0.0107708536
1517209249.62,25.0122114287,21.308,-46.582,406,406.047,25.0005,0.0005,165.60,3.6927,0.0122114287,0.0117114287
1517209252.97,25.0115012479,21.286,-46.582,406,406.289,25.0033,0.0033,163.00,3.7169,0.0115012479,0.0082012479
1517209256.31,25.0108529546,21.286,-46.582,406,406.169,25.0019,0.0019,164.00,3.7156,0.0108529546,0.0089529546
1517209259.68,25.0110479692,21.286,-46.582,406,406.220,25.0025,0.0025,163.36,3.7162,0.0110479692,0.0085479692
1517209263.03,25.011729846,21.276,-46.582,406,406.206,25.0023,0.0023,163.37,3.7267,0.011729846,0.009429846
1517209266.37,25.0118068892,21.308,-46.582,406,406.290,25.0033,0.0033,162.36,3.6955,0.0118068892,0.0085068892
1517209269.74,25.0108805509,21.286,-46.582,406,406.310,25.0035,0.0035,161.98,3.7172,0.0108805509,0.0073805509
1517209273.07,25.0090201891,21.286,-46.582,406,406.280,25.0032,0.0032,162.11,3.7168,0.0090201891,0.0058201891
1517209276.43,25.0067206242,21.286,-46.582,406,406.129,25.0015,0.0015,163.54,3.7151,0.0067206242,0.0052206242
1517209279.79,25.0051337826,21.297,-46.582,406,406.070,25.0008,0.0008,164.08,3.7037,0.0051337826,0.0043337826
1517209283.14,25.0041535097,21.308,-46.582,406,406.367,25.0042,0.0042,160.90,3.6964,0.0041535097,-4.64903000008e-05
1517209286.5,25.003409832,21.276,-46.582,406,406.401,25.0046,0.0046,160.10,3.7289,0.003409832,-0.001190168
1517209289.83,25.0026420463,21.276,-46.582,406,406.481,25.0055,0.0055,159.00,3.7298,0.0026420463,-0.0028579537
1517209293.19,25.0019671557,21.286,-46.582,406,405.976,24.9997,-0.0003,164.07,3.7134,0.0019671557,0.0022671557
1517209296.56,25.0013297551,21.297,-46.582,406,406.371,25.0042,0.0042,159.90,3.7071,0.0013297551,-0.0028702449
1517209299.89,25.0006025051,21.276,-46.582,406,406.426,25.0048,0.0048,159.10,3.7292,0.000602505100002,-0.0041974949
1517209303.25,24.9997759923,21.297,-46.582,406,406.166,25.0019,0.0019,161.59,3.7048,-0.000224007700002,-0.0021240077
1517209306.6,24.9991602679,21.286,-46.582,406,406.083,25.0009,0.0009,162.38,3.7146,-0.000839732100001,-0.0017397321
1517209309.96,24.9988568946,21.308,-46.582,406,406.068,25.0008,0.0008,162.48,3.6930,-0.0011431054,-0.0019431054
1517209313.31,24.9990368496,21.276,-46.582,406,406.047,25.0005,0.0005,162.59,3.7249,-0.000963150400001,-0.0014631504
1517209316.66,24.9995983289,21.276,-46.582,406,405.866,24.9985,-0.0015,164.48,3.7229,-0.000401671100001,0.0010983289
1517209320.01,25.0005089575,21.297,-46.582,406,405.595,24.9954,-0.0046,167.44,3.6983,0.000508957499999,0.0051089575
1517209323.36,25.0013991717,21.286,-46.582,406,405.774,24.9974,-0.0026,165.78,3.7111,0.0013991717,0.0039991717
1517209326.72,25.0020354253,21.286,-46.582,406,406.079,25.0009,0.0009,162.68,3.7146,0.0020354253,0.0011354253
1517209330.07,25.0027719241,21.276,-46.582,406,406.245,25.0028,0.0028,160.88,3.7272,0.0027719241,-2.80759000013e-05
1517209333.41,25.003295122,21.276,-46.582,406,406.186,25.0021,0.0021,161.35,3.7265,0.003295122,0.001195122
1517209336.78,25.0025609019,21.286,-46.582,406,406.100,25.0011,0.0011,162.16,3.7148,0.0025609019,0.0014609019
1517209340.12,25.000208551,21.276,-46.582,406,405.924,24.9991,-0.0009,163.96,3.7235,0.000208551,0.001108551
1517209343.48,24.9979318654,21.276,-46.582,406,405.907,24.9989,-0.0011,164.22,3.7233,-0.0020681346,-0.000968134600001
1517209346.84,24.9965357869,21.276,-46.582,406,406.068,25.0008,0.0008,162.57,3.7251,-0.0034642131,-0.0042642131
1517209350.18,24.9958094064,21.276,-46.582,406,405.961,24.9996,-0.0004,163.66,3.7239,-0.0041905936,-0.0037905936
1517209353.54,24.9954003841,21.286,-46.582,406,405.823,24.9980,-0.0020,165.15,3.7116,-0.0045996159,-0.0025996159
1517209356.88,24.9951678427,21.286,-46.582,406,405.831,24.9981,-0.0019,165.17,3.7117,-0.0048321573,-0.0029321573
1517209360.23,24.9952763004,21.286,-46.582,406,405.778,24.9975,-0.0025,165.83,3.7111,-0.0047236996,-0.0022236996
1517209363.6,24.9957871167,21.308,-46.582,406,405.885,24.9987,-0.0013,164.83,3.6909,-0.0042128833,-0.0029128833
1517209366.94,24.9966231107,21.276,-46.582,406,406.035,25.0004,0.0004,163.31,3.7248,-0.0033768893,-0.0037768893
1517209370.3,24.9972624246,21.265,-46.582,406,405.916,24.9990,-0.0010,164.55,3.7341,-0.0027375754,-0.0017375754
1517209373.63,24.9972146247,21.276,-46.582,406,405.712,24.9967,-0.0033,166.84,3.7211,-0.0027853753,0.000514624699999
1517209376.99,24.9968007468,21.276,-46.582,406,405.771,24.9974,-0.0026,166.38,3.7218,-0.0031992532,-0.000599253199997
1517209380.36,24.9961357113,21.276,-46.582,406,405.860,24.9984,-0.0016,165.57,3.7228,-0.0038642887,-0.0022642887
1517209383.7,24.9955159665,21.276,-46.582,406,405.875,24.9986,-0.0014,165.50,3.7230,-0.0044840335,-0.0030840335
1517209387.06,24.9954137116,21.297,-46.582,406,405.708,24.9967,-0.0033,167.35,3.6996,-0.0045862884,-0.0012862884
1517209390.4,24.995929587,21.265,-46.582,406,405.620,24.9957,-0.0043,168.45,3.7308,-0.004070413,0.000229587
1517209393.76,24.9971633778,21.297,-46.582,406,405.889,24.9987,-0.0013,165.83,3.7017,-0.0028366222,-0.0015366222
1517209397.1,24.9991370551,21.297,-46.582,406,405.733,24.9970,-0.0030,167.55,3.6999,-0.0008629449,0.0021370551
1517209400.46,25.0012709121,21.308,-46.582,406,405.897,24.9988,-0.0012,166.08,3.6910,0.0012709121,0.0024709121
1517209403.82,25.0028289327,21.276,-46.582,406,405.957,24.9995,-0.0005,165.50,3.7239,0.0028289327,0.0033289327
1517209407.16,25.0031808724,21.286,-46.582,406,405.783,24.9975,-0.0025,167.37,3.7112,0.0031808724,0.0056808724
1517209410.52,25.0023489626,21.286,-46.582,406,406.035,25.0004,0.0004,164.83,3.7141,0.0023489626,0.0019489626
1517209413.87,25.0014805411,21.297,-46.582,406,406.003,25.0000,0.0000,165.14,3.7030,0.0014805411,0.0014805411
1517209417.22,25.0008507416,21.276,-46.582,406,405.815,24.9979,-0.0021,167.14,3.7223,0.000850741600001,0.0029507416
1517209420.58,25.0004806864,21.297,-46.582,406,405.881,24.9986,-0.0014,166.55,3.7016,0.0004806864,0.0018806864
1517209423.92,24.9999520485,21.308,-46.582,406,405.797,24.9977,-0.0023,167.51,3.6899,-4.79515000009e-05,0.0022520485
1517209427.28,24.9995606359,21.308,-46.582,406,406.007,25.0001,0.0001,165.41,3.6923,-0.0004393641,-0.0005393641
1517209430.62,24.9997884036,21.297,-46.582,406,406.099,25.0011,0.0011,164.43,3.7041,-0.0002115964,-0.0013115964
1517209433.98,24.9997987462,21.308,-46.582,406,406.045,25.0005,0.0005,164.94,3.6927,-0.0002012538,-0.000701253799999
1517209437.34,24.9994999597,21.276,-46.582,406,406.358,25.0041,0.0041,161.60,3.7284,-0.0005000403,-0.0046000403
1517209440.68,24.9994027401,21.286,-46.582,406,406.111,25.0013,0.0013,164.01,3.7149,-0.000597259900001,-0.0018972599
1517209444.04,24.9994179091,21.286,-46.582,406,405.893,24.9988,-0.0012,166.25,3.7124,-0.0005820909,0.000617909100001
