timestamp,LM399_P5
1500290833.855,7036076.9
1500290837.207,7036076.4
1500290840.559,7036076.9
1500290843.911,7036077.1
1500290847.263,7036074.6
1500290850.615,7036076.4
1500290853.967,7036076.4
1500290857.319,7036076.1
1500290860.671,7036076.6
1500290864.023,7036076.4
1500290867.376,7036076.9
1500290870.728,7036076.4
1500290874.079,7036075.1
1500290877.432,7036077.6
1500290880.784,7036078.2
1500290884.136,7036077.4
1500290887.488,7036077.9
1500290890.840,7036078.9
1500290894.192,7036078.7
1500290897.544,7036076.6
1500290900.896,7036077.4
1500290904.249,7036076.9
1500290907.601,7036076.6
1500290910.953,7036077.4
1500290914.305,7036076.6
1500290917.657,7036075.4
1500290921.009,7036075.6
1500290924.361,7036076.4
1500290927.713,7036075.9
1500290931.065,7036076.1
1500290934.417,7036074.9
1500290937.769,7036075.4
1500290941.122,7036076.4
1500290944.473,7036075.6
1500290947.826,7036077.1
1500290951.178,7036077.4
1500290954.530,7036075.4
1500290957.882,7036077.1
1500290961.234,7036076.6
1500290964.586,7036076.6
1500290967.938,7036074.9
1500290971.290,7036074.9
1500290974.642,7036075.4
1500290977.994,7036077.1
1500290981.347,7036076.6
1500290984.699,7036076.9
1500290988.051,7036077.1
1500290991.403,7036076.1
1500290994.755,7036076.1
1500290998.107,7036075.1
1500291001.459,7036074.6
1500291004.811,7036074.3
1500291008.163,7036075.9
1500291011.515,7036074.3
1500291014.868,7036076.4
1500291018.220,7036077.1
1500291021.572,7036075.9
1500291024.923,7036075.9
1500291028.276,7036076.6
1500291031.628,7036077.1
1500291034.980,7036075.9
1500291038.332,7036075.9
1500291041.684,7036075.9
1500291045.036,7036076.6
1500291048.388,7036076.9
1500291051.740,7036076.1
1500291055.093,7036076.6
1500291058.445,7036075.9
1500291061.797,7036076.1
1500291065.149,7036076.1
1500291068.501,7036077.4
1500291071.853,7036077.6
1500291075.205,7036076.4
1500291078.557,7036077.4
1500291081.909,7036078.2
1500291085.261,7036077.9
1500291088.613,7036077.6
1500291091.966,7036077.6
1500291095.317,7036077.1
1500291098.670,7036076.9
1500291102.022,7036076.1
1500291105.374,7036075.9
1500291108.726,7036075.6
1500291112.078,7036075.6
1500291115.430,7036075.6
1500291118.782,7036076.4
1500291122.134,7036076.6
1500291125.486,7036076.9
1500291128.839,7036076.1
1500291132.191,7036075.4
1500291135.543,7036075.9
1500291138.895,7036076.4
1500291142.247,7036077.1
1500291145.599,7036076.4
1500291148.951,7036075.9
1500291152.303,7036076.6
1500291155.655,7036075.4
1500291159.007,7036077.1
1500291162.359,7036076.6
1500291165.711,7036075.4
1500291169.064,7036076.6
1500291172.416,7036075.6
1500291175.768,7036076.9
1500291179.120,7036075.1
1500291182.472,7036075.4
1500291185.824,7036077.4
1500291189.176,7036076.1
1500291192.528,7036076.1
1500291195.880,7036075.4
1500291199.233,7036077.1
1500291202.585,7036076.9
1500291205.937,7036077.4
1500291209.289,7036078.7
1500291212.641,7036077.9
1500291215.993,7036078.2
1500291219.345,7036078.7
1500291222.697,7036079.4
1500291226.049,7036078.2
1500291229.401,7036078.7
1500291232.753,7036077.4
1500291236.105,7036078.9
1500291239.458,7036078.7
1500291242.810,7036077.6
1500291246.162,7036078.4
1500291249.514,7036078.2
1500291252.866,7036078.7
1500291256.218,7036077.4
1500291259.570,7036078.4
1500291262.922,7036077.9
1500291266.274,7036077.4
1500291269.626,7036078.7
1500291272.978,7036078.9
1500291276.331,7036078.2
1500291279.683,7036078.2
1500291283.034,7036078.4
1500291286.387,7036078.2
1500291289.739,7036077.9
1500291293.091,7036078.4
1500291296.443,7036077.6
1500291299.795,7036076.9
1500291303.147,7036078.4
1500291306.499,7036079.2
1500291309.851,7036078.7
1500291313.204,7036079.4
1500291316.556,7036079.4
1500291319.908,7036077.1
1500291323.260,7036078.9
1500291326.612,7036078.7
1500291329.964,7036077.6
1500291333.316,7036078.2
1500291336.668,7036079.2
1500291340.020,7036077.1
1500291343.372,7036077.1
1500291346.724,7036076.6
1500291350.076,7036076.1
1500291353.428,7036074.9
1500291356.781,7036077.9
1500291360.133,7036077.6
1500291363.485,7036074.3
1500291366.837,7036075.1
1500291370.189,7036076.6
1500291373.541,7036077.4
1500291376.893,7036077.6
1500291380.245,7036077.6
1500291383.597,7036076.1
1500291386.949,7036076.4
1500291390.302,7036077.4
1500291393.654,7036077.9
1500291397.006,7036078.4
1500291400.358,7036079.4
1500291403.710,7036078.4
1500291407.062,7036079.2
1500291410.414,7036078.7
1500291413.766,7036078.9
1500291417.118,7036078.9
1500291420.470,7036078.4
1500291423.822,7036077.9
1500291427.175,7036078.2
1500291430.527,7036076.9
1500291433.879,7036079.4
1500291437.231,7036077.4
1500291440.583,7036078.2
1500291443.935,7036077.9
1500291447.287,7036078.2
1500291450.639,7036077.9
1500291453.991,7036078.7
1500291457.343,7036078.2
1500291460.696,7036077.4
1500291464.048,7036077.4
1500291467.400,7036078.4
1500291470.751,7036077.4
1500291474.104,7036079.2
1500291477.456,7036077.6
1500291480.808,7036077.9
1500291484.160,7036078.2
1500291487.513,7036078.2
1500291490.864,7036077.1
1500291494.216,7036077.9
1500291497.569,7036078.2
1500291500.921,7036077.1
1500291504.273,7036078.2
1500291507.625,7036077.4
1500291510.977,7036077.6
1500291514.329,7036077.1
1500291517.681,7036077.1
1500291521.033,7036077.6
1500291524.385,7036078.7
1500291527.737,7036078.9
1500291531.089,7036077.6
1500291534.442,7036078.9
1500291537.794,7036078.7
1500291541.145,7036077.6
1500291544.498,7036077.6
1500291547.850,7036077.1
1500291551.202,7036078.2
1500291554.554,7036078.9
1500291557.906,7036077.1
1500291561.258,7036075.6
1500291564.610,7036075.9
1500291567.962,7036077.1
1500291571.314,7036076.4
1500291574.666,7036077.0
1500291578.019,7036077.9
1500291581.371,7036076.9
1500291584.723,7036076.1
1500291588.075,7036075.4
1500291591.427,7036075.4
1500291594.779,7036075.1
1500291598.131,7036076.6
1500291601.483,7036076.9
1500291604.835,7036074.9
1500291608.187,7036075.9
1500291611.539,7036075.4
1500291614.891,7036074.3
1500291618.244,7036074.9
1500291621.596,7036073.8
1500291624.948,7036075.4
1500291628.300,7036074.9
1500291631.652,7036073.8
1500291635.004,7036074.3
1500291638.356,7036074.6
1500291641.708,7036072.3
1500291645.060,7036073.3
1500291648.412,7036074.1
1500291651.765,7036075.6
1500291655.117,7036076.4
1500291658.468,7036075.9
1500291661.821,7036075.6
1500291665.173,7036075.1
1500291668.525,7036074.9
1500291671.877,7036075.6
1500291675.229,7036075.9
1500291678.581,7036076.1
1500291681.933,7036075.4
1500291685.285,7036075.1
1500291688.637,7036074.3
1500291691.990,7036075.9
1500291695.342,7036074.9
1500291698.694,7036075.6
1500291702.046,7036075.1
1500291705.398,7036075.6
1500291708.750,7036074.6
1500291712.102,7036074.6
1500291715.454,7036075.9
1500291718.806,7036075.6
1500291722.158,7036075.6
1500291725.511,7036074.9
1500291728.862,7036074.6
1500291732.215,7036075.6
1500291735.567,7036075.4
1500291738.919,7036074.3
1500291742.271,7036076.1
1500291745.623,7036075.4
1500291748.975,7036076.1
1500291752.327,7036074.9
1500291755.679,7036076.4
1500291759.031,7036076.1
1500291762.383,7036075.4
1500291765.736,7036076.4
1500291769.088,7036076.9
1500291772.440,7036075.1
1500291775.792,7036075.6
1500291779.144,7036075.6
1500291782.496,7036074.9
1500291785.848,7036075.9
1500291789.200,7036076.9
1500291792.552,7036076.4
1500291795.904,7036075.1
1500291799.256,7036074.9
1500291802.609,7036074.6
1500291805.961,7036075.9
1500291809.313,7036074.1
1500291812.665,7036075.4
1500291816.017,7036075.2
1500291819.369,7036074.9
1500291822.721,7036075.9
1500291826.073,7036075.4
1500291829.425,7036076.6
1500291832.777,7036075.6
1500291836.129,7036076.4
1500291839.481,7036076.9
1500291842.833,7036076.9
1500291846.185,7036075.1
1500291849.538,7036075.9
1500291852.890,7036074.9
1500291856.242,7036075.1
1500291859.594,7036075.4
1500291862.946,7036075.1
1500291866.298,7036074.9
1500291869.650,7036075.4
1500291873.002,7036074.3
1500291876.354,7036073.6
1500291879.707,7036074.9
1500291883.058,7036074.6
1500291886.411,7036076.1
1500291889.763,7036076.0
1500291893.115,7036075.1
1500291896.467,7036074.3
1500291899.819,7036075.6
1500291903.171,7036077.1
1500291906.523,7036075.6
1500291909.875,7036078.2
1500291913.227,7036076.6
1500291916.579,7036075.4
1500291919.931,7036076.9
1500291923.284,7036076.9
1500291926.636,7036076.9
1500291929.988,7036075.6
1500291933.340,7036078.7
1500291936.693,7036076.1
1500291940.044,7036076.6
1500291943.396,7036075.9
1500291946.748,7036076.4
1500291950.100,7036076.1
1500291953.452,7036075.9
1500291956.805,7036075.1
1500291960.157,7036075.6
1500291963.508,7036077.4
1500291966.861,7036076.6
1500291970.213,7036075.9
1500291973.565,7036077.1
1500291976.917,7036074.9
1500291980.269,7036075.1
1500291983.621,7036075.6
1500291986.973,7036076.4
1500291990.325,7036075.9
1500291993.677,7036075.6
1500291997.030,7036076.9
1500292000.382,7036075.4
1500292003.734,7036076.6
1500292007.086,7036075.6
1500292010.438,7036075.9
1500292013.790,7036078.2
1500292017.142,7036076.6
1500292020.494,7036076.6
1500292023.846,7036076.6
1500292027.198,7036076.1
1500292030.550,7036076.9
1500292033.902,7036076.6
1500292037.255,7036077.4
1500292040.607,7036077.9
1500292043.959,7036076.6
1500292047.311,7036078.7
1500292050.663,7036077.6
1500292054.015,7036079.2
1500292057.367,7036078.9
1500292060.719,7036076.9
1500292064.071,7036077.9
1500292067.424,7036077.9
1500292070.775,7036076.9
1500292074.128,7036075.9
1500292077.480,7036077.6
1500292080.832,7036077.1
1500292084.184,7036077.4
1500292087.536,7036075.6
1500292090.888,7036076.6
1500292094.240,7036076.9
1500292097.592,7036076.1
1500292100.944,7036076.4
1500292104.296,7036075.6
1500292107.648,7036077.4
1500292111.001,7036075.6
1500292114.353,7036075.6
1500292117.705,7036075.9
1500292121.057,7036076.6
1500292124.409,7036074.9
1500292127.761,7036074.6
1500292131.113,7036074.9
1500292134.465,7036074.3
1500292137.817,7036073.8
1500292141.169,7036074.3
1500292144.521,7036076.1
1500292147.874,7036074.3
1500292151.226,7036074.3
1500292154.578,7036075.4
1500292157.930,7036074.6
1500292161.282,7036075.4
1500292164.634,7036075.1
1500292167.986,7036076.6
1500292171.338,7036075.9
1500292174.690,7036075.6
1500292178.042,7036075.9
1500292181.394,7036076.1
1500292184.747,7036075.4
1500292188.098,7036074.7
1500292191.451,7036074.9
1500292194.803,7036075.4
1500292198.155,7036075.1
1500292201.507,7036076.1
1500292204.859,7036075.1
1500292208.211,7036075.1
1500292211.563,7036076.1
1500292214.915,7036075.1
1500292218.267,7036074.3
1500292221.620,7036075.6
1500292224.972,7036074.3
1500292228.324,7036075.4
1500292231.676,7036074.6
1500292235.028,7036074.9
1500292238.380,7036074.6
1500292241.732,7036075.6
1500292245.084,7036074.1
1500292248.436,7036074.3
1500292251.788,7036075.1
1500292255.140,7036074.3
1500292258.492,7036075.9
1500292261.844,7036075.4
1500292265.197,7036075.1
1500292268.549,7036075.6
1500292271.901,7036076.1
1500292275.253,7036076.6
1500292278.605,7036076.1
1500292281.957,7036077.6
1500292285.309,7036077.6
1500292288.661,7036078.4
1500292292.013,7036078.4
1500292295.365,7036076.9
1500292298.717,7036077.6
1500292302.070,7036077.6
1500292305.421,7036077.9
1500292308.774,7036078.7
1500292312.126,7036078.9
1500292315.478,7036078.9
1500292318.830,7036078.4
1500292322.182,7036079.2
1500292325.534,7036077.9
1500292328.886,7036077.4
1500292332.238,7036078.7
1500292335.590,7036076.4
1500292338.949,7036077.9
1500292342.295,7036077.6
1500292345.647,7036077.9
1500292348.999,7036076.9
1500292352.351,7036077.4
1500292355.703,7036075.9
1500292359.055,7036077.1
1500292362.407,7036075.4
1500292365.759,7036076.9
1500292369.111,7036076.1
1500292372.463,7036075.4
1500292375.815,7036075.4
1500292379.168,7036074.3
1500292382.520,7036076.6
1500292385.872,7036074.3
1500292389.224,7036074.1
1500292392.576,7036072.8
1500292395.928,7036074.6
1500292399.280,7036074.3
1500292402.632,7036073.8
1500292405.984,7036075.6
1500292409.336,7036074.6
1500292412.689,7036075.4
1500292416.041,7036075.1
1500292419.393,7036074.9
1500292422.745,7036074.1
1500292426.097,7036075.6
1500292429.449,7036074.3
1500292432.801,7036073.6
1500292436.153,7036073.6
1500292439.505,7036074.9
1500292442.857,7036075.6
1500292446.209,7036074.1
1500292449.561,7036074.6
1500292452.913,7036074.1
1500292456.265,7036073.8
1500292459.618,7036074.3
1500292462.970,7036074.9
1500292466.322,7036075.1
1500292469.674,7036075.4
1500292473.026,7036073.8
1500292476.378,7036075.4
1500292479.730,7036074.6
1500292483.082,7036077.4
1500292486.434,7036076.6
1500292489.786,7036075.1
1500292493.139,7036077.1
1500292496.491,7036076.6
1500292499.843,7036077.1
1500292503.195,7036075.4
1500292506.547,7036076.4
1500292509.899,7036076.4
1500292513.251,7036076.6
1500292516.603,7036076.6
1500292519.955,7036076.4
1500292523.307,7036076.9
1500292526.659,7036077.1
1500292530.012,7036076.9
1500292533.363,7036075.9
1500292536.716,7036076.6
1500292540.068,7036075.9
1500292543.420,7036075.9
1500292546.772,7036076.1
1500292550.124,7036077.1
1500292553.476,7036076.1
1500292556.828,7036076.4
1500292560.180,7036076.6
1500292563.532,7036076.4
1500292566.885,7036076.4
1500292570.237,7036075.9
1500292573.589,7036075.4
1500292576.941,7036076.4
1500292580.293,7036076.4
1500292583.645,7036075.6
1500292586.997,7036075.6
1500292590.349,7036076.6
1500292593.701,7036075.4
1500292597.053,7036076.1
1500292600.405,7036076.1
1500292603.757,7036076.4
1500292607.110,7036075.1
1500292610.461,7036075.6
1500292613.814,7036077.4
1500292617.166,7036075.6
1500292620.518,7036075.6
1500292623.870,7036076.9
1500292627.222,7036075.1
1500292630.574,7036076.9
1500292633.926,7036076.6
1500292637.278,7036076.4
1500292640.630,7036076.1
1500292643.982,7036075.6
1500292647.335,7036075.1
1500292650.687,7036075.6
1500292654.039,7036075.4
1500292657.391,7036076.6
1500292660.743,7036077.1
1500292664.095,7036077.4
1500292667.447,7036076.1
1500292670.799,7036075.6
1500292674.151,7036074.9
1500292677.503,7036074.3
1500292680.855,7036075.9
1500292684.208,7036074.6
1500292687.560,7036075.1
1500292690.912,7036076.1
1500292694.264,7036074.9
1500292697.616,7036074.6
1500292700.968,7036074.1
1500292704.320,7036075.9
1500292707.672,7036073.8
1500292711.024,7036075.9
1500292714.376,7036074.9
1500292717.728,7036075.6
1500292721.081,7036074.9
1500292724.433,7036075.6
1500292727.785,7036073.8
1500292731.137,7036074.6
1500292734.489,7036074.3
1500292737.841,7036074.9
1500292741.193,7036074.3
1500292744.545,7036074.9
1500292747.897,7036073.8
1500292751.249,7036074.6
1500292754.601,7036072.6
1500292757.953,7036075.1
1500292761.305,7036075.4
1500292764.658,7036074.3
1500292768.010,7036073.8
1500292771.362,7036073.8
1500292774.714,7036073.3
1500292778.066,7036073.8
1500292781.418,7036073.8
1500292784.770,7036073.0
1500292788.122,7036074.3
1500292791.474,7036076.4
1500292794.826,7036075.6
1500292798.178,7036076.4
1500292801.531,7036077.4
1500292804.883,7036076.4
1500292808.235,7036077.1
1500292811.587,7036076.1
1500292814.939,7036076.4
1500292818.291,7036077.1
1500292821.643,7036077.4
1500292824.995,7036077.6
1500292828.347,7036076.9
1500292831.699,7036075.1
1500292835.051,7036076.4
1500292838.404,7036076.4
1500292841.756,7036076.1
1500292845.108,7036074.6
1500292848.460,7036076.9
1500292851.812,7036074.9
1500292855.164,7036075.9
1500292858.516,7036076.1
1500292861.868,7036076.1
1500292865.220,7036076.6
1500292868.572,7036076.1
1500292871.924,7036074.6
1500292875.277,7036075.9
1500292878.628,7036076.1
1500292881.981,7036075.6
1500292885.333,7036077.1
1500292888.685,7036075.6
1500292892.037,7036075.9
1500292895.389,7036077.6
1500292898.741,7036077.1
1500292902.093,7036075.1
1500292905.445,7036076.6
1500292908.797,7036075.9
1500292912.150,7036074.6
1500292915.502,7036074.6
1500292918.854,7036076.6
1500292922.206,7036075.4
1500292925.558,7036075.6
1500292928.910,7036076.4
1500292932.262,7036075.1
1500292935.614,7036074.6
1500292938.966,7036075.4
1500292942.318,7036075.4
1500292945.670,7036076.6
1500292949.022,7036076.4
1500292952.375,7036076.6
1500292955.727,7036076.4
1500292959.079,7036077.6
1500292962.431,7036076.1
1500292965.783,7036076.6
1500292969.135,7036077.4
1500292972.487,7036075.9
1500292975.839,7036076.1
1500292979.191,7036075.9
1500292982.543,7036076.9
1500292985.895,7036076.1
1500292989.248,7036077.1
1500292992.600,7036075.6
1500292995.952,7036075.9
1500292999.304,7036075.1
1500293002.656,7036075.9
1500293006.008,7036074.9
1500293009.360,7036076.1
1500293012.712,7036075.6
1500293016.064,7036076.4
1500293019.416,7036075.6
1500293022.768,7036075.4
1500293026.121,7036075.6
1500293029.473,7036075.9
1500293032.825,7036075.4
1500293036.177,7036075.1
1500293039.529,7036076.4
1500293042.881,7036075.1
1500293046.233,7036074.1
1500293049.585,7036075.4
1500293052.937,7036075.6
1500293056.289,7036075.9
1500293059.641,7036075.9
1500293062.994,7036076.6
1500293066.345,7036076.1
1500293069.698,7036076.1
1500293073.050,7036074.9
1500293076.402,7036075.4
1500293079.754,7036075.4
1500293083.106,7036074.9
1500293086.458,7036075.6
1500293089.810,7036074.9
1500293093.162,7036072.8
1500293096.514,7036075.1
1500293099.866,7036075.4
1500293103.219,7036074.6
1500293106.570,7036074.3
1500293109.923,7036075.4
1500293113.275,7036075.9
1500293116.627,7036074.9
1500293119.979,7036075.4
1500293123.331,7036076.1
1500293126.683,7036077.1
1500293130.035,7036075.1
1500293133.387,7036077.1
1500293136.739,7036077.6
1500293140.092,7036076.6
1500293143.444,7036076.4
1500293146.796,7036076.4
1500293150.148,7036076.1
1500293153.500,7036076.1
1500293156.852,7036075.9
1500293160.204,7036077.9
1500293163.556,7036076.6
1500293166.908,7036078.2
1500293170.260,7036078.2
1500293173.612,7036077.6
1500293176.964,7036076.6
1500293180.317,7036076.4
1500293183.668,7036077.4
1500293187.021,7036077.1
1500293190.373,7036076.1
1500293193.725,7036077.4
1500293197.077,7036078.2
1500293200.429,7036078.4
1500293203.781,7036076.9
1500293207.133,7036075.9
1500293210.486,7036077.9
1500293213.838,7036076.6
1500293217.190,7036077.1
1500293220.542,7036076.1
1500293223.894,7036075.6
1500293227.246,7036078.2
1500293230.598,7036078.9
1500293233.950,7036077.6
1500293237.302,7036077.1
1500293240.654,7036076.1
1500293244.006,7036076.4
1500293247.358,7036075.4
1500293250.711,7036075.6
1500293254.062,7036076.1
1500293257.415,7036075.6
1500293260.767,7036073.6
1500293264.119,7036074.9
1500293267.471,7036075.4
1500293270.823,7036074.9
1500293274.175,7036074.3
1500293277.527,7036074.9
1500293280.879,7036074.9
1500293284.231,7036075.4
1500293287.583,7036073.8
1500293290.935,7036074.6
1500293294.288,7036076.6
1500293297.640,7036075.1
1500293300.992,7036074.6
1500293304.344,7036074.5
1500293307.696,7036075.1
1500293311.048,7036074.3
1500293314.400,7036074.3
1500293317.752,7036075.1
1500293321.104,7036074.6
1500293324.456,7036076.1
1500293327.808,7036075.6
1500293331.161,7036077.1
1500293334.513,7036076.9
1500293337.865,7036075.6
1500293341.217,7036076.1
1500293344.569,7036077.6
1500293347.921,7036077.4
1500293351.273,7036076.9
1500293354.625,7036077.6
1500293357.977,7036077.6
1500293361.329,7036077.6
1500293364.681,7036077.6
1500293368.033,7036077.1
1500293371.385,7036079.7
1500293374.738,7036079.9
1500293378.090,7036077.6
1500293381.442,7036079.4
1500293384.794,7036078.9
1500293388.146,7036077.4
1500293391.498,7036076.9
1500293394.850,7036076.9
1500293398.202,7036077.4
1500293401.554,7036077.6
1500293404.906,7036077.1
1500293408.259,7036078.2
1500293411.611,7036077.4
1500293414.963,7036076.9
1500293418.315,7036077.9
1500293421.667,7036076.6
1500293425.019,7036077.6
1500293428.371,7036077.6
1500293431.723,7036077.4
1500293435.075,7036077.1
1500293438.427,7036076.6
1500293441.779,7036077.1
1500293445.131,7036076.1
1500293448.484,7036076.9
1500293451.836,7036075.1
1500293455.188,7036076.6
1500293458.540,7036075.1
1500293461.892,7036077.1
1500293465.244,7036076.6
1500293468.596,7036076.6
1500293471.948,7036076.1
1500293475.300,7036075.6
1500293478.652,7036076.4
1500293482.004,7036075.6
1500293485.357,7036075.6
1500293488.708,7036075.6
1500293492.061,7036077.1
1500293495.413,7036076.9
1500293498.765,7036076.1
1500293502.117,7036075.4
1500293505.469,7036077.4
1500293508.821,7036078.9
1500293512.173,7036076.9
1500293515.525,7036076.9
1500293518.878,7036076.1
1500293522.230,7036077.9
1500293525.582,7036077.4
1500293528.934,7036078.2
1500293532.286,7036077.6
1500293535.638,7036077.4
1500293538.990,7036076.9
1500293542.342,7036077.9
1500293545.694,7036076.6
1500293549.046,7036076.6
1500293552.398,7036077.4
1500293555.750,7036076.4
1500293559.102,7036077.4
1500293562.455,7036077.4
1500293565.807,7036077.1
1500293569.159,7036077.9
1500293572.511,7036077.6
1500293575.863,7036077.4
1500293579.215,7036077.9
1500293582.567,7036077.6
1500293585.919,7036077.4
1500293589.271,7036077.9
1500293592.623,7036077.9
1500293595.975,7036076.9
1500293599.328,7036076.4
1500293602.679,7036076.6
1500293606.031,7036077.6
1500293609.384,7036077.6
1500293612.736,7036078.2
1500293616.088,7036076.9
1500293619.440,7036076.9
1500293622.792,7036077.4
1500293626.144,7036077.4
1500293629.496,7036077.9
1500293632.848,7036078.0
1500293636.200,7036077.1
1500293639.552,7036077.4
1500293642.905,7036077.4
1500293646.257,7036077.9
1500293649.609,7036076.4
1500293652.961,7036077.4
1500293656.313,7036077.9
1500293659.665,7036076.1
1500293663.017,7036075.9
1500293666.369,7036075.9
1500293669.721,7036077.4
1500293673.073,7036077.4
1500293676.425,7036078.2
1500293679.778,7036076.9
1500293683.130,7036076.1
1500293686.482,7036078.2
1500293689.834,7036078.2
1500293693.186,7036076.6
1500293696.538,7036077.1
1500293699.890,7036076.1
1500293703.242,7036077.1
1500293706.594,7036077.9
1500293709.946,7036074.6
1500293713.299,7036077.6
1500293716.651,7036077.1
1500293720.003,7036077.1
1500293723.354,7036076.1
1500293726.707,7036075.1
1500293730.059,7036076.9
1500293733.411,7036078.2
1500293736.763,7036076.4
1500293740.115,7036077.4
1500293743.467,7036077.6
1500293746.819,7036076.9
1500293750.171,7036076.9
1500293753.524,7036077.4
1500293756.876,7036077.4
1500293760.228,7036077.4
1500293763.580,7036077.4
1500293766.932,7036077.6
1500293770.284,7036077.1
1500293773.636,7036078.2
1500293776.988,7036076.6
1500293780.340,7036077.4
1500293783.692,7036078.2
1500293787.044,7036076.1
1500293790.397,7036077.4
1500293793.748,7036076.9
1500293797.101,7036076.9
1500293800.453,7036076.6
1500293803.805,7036077.1
1500293807.157,7036076.9
1500293810.509,7036076.6
1500293813.861,7036075.9
1500293817.213,7036076.9
1500293820.565,7036075.4
1500293823.917,7036076.1
1500293827.269,7036076.1
1500293830.622,7036077.4
1500293833.974,7036076.9
1500293837.326,7036076.9
1500293840.678,7036076.1
1500293844.030,7036076.1
1500293847.382,7036075.9
1500293850.734,7036076.6
1500293854.086,7036075.9
1500293857.438,7036077.6
1500293860.790,7036076.9
1500293864.142,7036076.1
1500293867.494,7036075.9
1500293870.847,7036076.4
1500293874.199,7036075.6
1500293877.551,7036077.6
1500293880.903,7036077.9
1500293884.255,7036076.1
1500293887.607,7036076.4
1500293890.959,7036078.2
1500293894.311,7036076.1
1500293897.663,7036076.4
1500293901.015,7036076.6
1500293904.367,7036077.1
1500293907.720,7036075.4
1500293911.071,7036076.1
1500293914.424,7036075.6
1500293917.776,7036075.6
1500293921.128,7036076.1
1500293924.480,7036078.2
1500293927.832,7036076.6
1500293931.184,7036076.1
1500293934.536,7036077.4
1500293937.888,7036078.2
1500293941.240,7036077.8
1500293944.593,7036078.7
1500293947.945,7036078.7
1500293951.297,7036077.9
1500293954.649,7036078.9
1500293958.001,7036076.1
1500293961.353,7036078.2
1500293964.705,7036077.4
1500293968.057,7036078.4
1500293971.409,7036078.7
1500293974.761,7036078.2
1500293978.113,7036076.4
1500293981.465,7036078.9
1500293984.817,7036077.6
1500293988.170,7036078.4
1500293991.522,7036078.7
1500293994.874,7036077.1
1500293998.226,7036077.6
1500294001.578,7036077.4
1500294004.930,7036078.2
1500294008.282,7036077.6
1500294011.634,7036078.2
1500294014.986,7036077.6
1500294018.338,7036079.2
1500294021.691,7036078.4
1500294025.043,7036077.6
1500294028.394,7036078.4
1500294031.747,7036078.2
1500294035.099,7036078.4
1500294038.451,7036077.4
1500294041.803,7036078.9
1500294045.155,7036077.4
1500294048.507,7036077.1
1500294051.859,7036077.6
1500294055.211,7036078.9
1500294058.564,7036077.9
1500294061.916,7036078.4
1500294065.268,7036078.9
1500294068.620,7036077.9
1500294071.972,7036077.9
1500294075.324,7036077.6
1500294078.676,7036077.1
1500294082.028,7036076.6
1500294085.380,7036077.4
1500294088.732,7036076.4
1500294092.084,7036077.6
1500294095.436,7036077.9
1500294098.788,7036076.9
1500294102.141,7036077.1
1500294105.493,7036076.9
1500294108.845,7036077.8
1500294112.197,7036076.4
1500294115.549,7036076.6
1500294118.901,7036077.1
1500294122.253,7036077.1
1500294125.605,7036077.9
1500294128.957,7036077.4
1500294132.309,7036076.6
1500294135.662,7036078.7
1500294139.014,7036077.1
1500294142.366,7036077.4
1500294145.718,7036077.9
1500294149.070,7036076.9
1500294152.422,7036076.6
1500294155.774,7036077.6
1500294159.126,7036076.9
1500294162.478,7036076.4
1500294165.830,7036076.6
1500294169.182,7036076.4
1500294172.534,7036077.4
1500294175.887,7036077.1
1500294179.239,7036076.4
1500294182.591,7036077.1
1500294185.943,7036078.2
1500294189.295,7036077.9
1500294192.647,7036076.6
1500294195.999,7036076.9
1500294199.351,7036076.6
1500294202.703,7036077.6
1500294206.055,7036076.4
1500294209.407,7036077.1
1500294212.759,7036076.4
1500294216.112,7036075.1
1500294219.464,7036074.3
1500294222.816,7036074.1
1500294226.168,7036075.1
1500294229.520,7036075.6
1500294232.872,7036074.9
1500294236.224,7036075.9
1500294239.576,7036076.6
1500294242.928,7036076.6
1500294246.280,7036076.9
1500294249.632,7036077.1
1500294252.984,7036075.1
1500294256.337,7036076.9
1500294259.689,7036076.9
1500294263.041,7036076.4
1500294266.393,7036077.9
1500294269.745,7036076.9
1500294273.097,7036077.6
1500294276.449,7036077.6
1500294279.801,7036077.6
1500294283.153,7036077.1
1500294286.505,7036076.0
1500294289.857,7036076.4
1500294293.210,7036076.6
1500294296.562,7036077.4
1500294299.914,7036076.9
1500294303.266,7036078.2
1500294306.618,7036076.4
1500294309.970,7036078.7
1500294313.322,7036076.1
1500294316.674,7036077.9
1500294320.026,7036077.1
1500294323.378,7036077.4
1500294326.731,7036077.9
1500294330.083,7036078.2
1500294333.435,7036076.6
1500294336.787,7036075.9
1500294340.139,7036074.3
1500294343.491,7036075.1
1500294346.843,7036075.1
1500294350.195,7036076.1
1500294353.547,7036076.6
1500294356.899,7036077.9
1500294360.251,7036075.1
1500294363.604,7036076.4
1500294366.956,7036076.6
1500294370.308,7036075.9
1500294373.660,7036075.6
1500294377.012,7036076.4
1500294380.364,7036077.1
1500294383.716,7036075.6
1500294387.068,7036075.4
1500294390.420,7036077.4
1500294393.772,7036076.1
1500294397.124,7036076.4
1500294400.477,7036076.6
1500294403.829,7036077.1
1500294407.181,7036075.1
1500294410.533,7036074.9
1500294413.885,7036075.1
1500294417.237,7036076.4
1500294420.589,7036075.6
1500294423.941,7036074.9
1500294427.293,7036075.1
1500294430.645,7036073.3
1500294433.997,7036074.9
1500294437.349,7036074.6
