time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid
51674,27.31,81.17,48.65,23.65,74.56,57.21
51675,27.32,81.18,48.66,23.62,74.52,57.21
51676,27.32,81.18,48.65,23.62,74.52,57.19
51677,27.30,81.15,48.65,23.61,74.51,57.20
51678,27.32,81.18,48.67,23.64,74.54,57.20
51679,27.32,81.18,48.66,23.64,74.54,57.23
51680,27.30,81.15,48.66,23.64,74.54,57.21
51681,27.31,81.17,48.66,23.64,74.54,57.21
51682,27.35,81.22,48.66,23.64,74.54,57.20
51683,27.31,81.17,48.64,23.62,74.52,57.21
51684,27.34,81.20,48.67,23.64,74.54,57.17
51685,27.35,81.22,48.66,23.64,74.54,57.19
51686,27.31,81.17,48.66,23.61,74.51,57.20
51687,27.31,81.17,48.66,23.60,74.49,57.17
51688,27.35,81.22,48.67,23.60,74.49,57.19
51689,27.35,81.22,48.69,23.60,74.49,57.19
51690,27.34,81.20,48.69,23.61,74.51,57.17
51691,27.32,81.18,48.68,23.59,74.47,57.19
51692,27.32,81.18,48.66,23.58,74.45,57.17
51693,27.34,81.20,48.69,23.57,74.43,57.17
51694,27.31,81.17,48.67,23.59,74.47,57.17
51695,27.32,81.18,48.66,23.57,74.43,57.19
51696,27.34,81.20,48.69,23.57,74.43,57.18
51697,27.34,81.20,48.67,23.59,74.47,57.16
51698,27.31,81.17,48.69,23.57,74.43,57.16
51699,27.34,81.20,48.69,23.57,74.43,57.18
51700,27.35,81.22,48.67,23.59,74.47,57.18
51701,27.32,81.18,48.67,23.56,74.41,57.17
51702,27.34,81.20,48.68,23.56,74.41,57.16
51703,27.34,81.20,48.69,23.56,74.41,57.17
51704,27.36,81.24,48.69,23.55,74.39,57.16
51705,27.35,81.22,48.69,23.55,74.39,57.16
51706,27.34,81.20,48.69,23.55,74.39,57.19
51707,27.32,81.18,48.69,23.55,74.39,57.18
51708,27.34,81.20,48.68,23.57,74.43,57.18
51709,27.34,81.20,48.69,23.56,74.41,57.18
51710,27.35,81.22,48.70,23.55,74.39,57.18
51711,27.35,81.22,48.68,23.56,74.41,57.19
51712,27.31,81.17,48.66,23.54,74.37,57.19
51713,27.34,81.20,48.70,23.52,74.33,57.20
51714,27.34,81.20,48.69,23.52,74.33,57.20
51715,27.36,81.24,48.70,23.52,74.33,57.19
51716,27.34,81.20,48.69,23.51,74.31,57.21
51717,27.35,81.22,48.69,23.51,74.31,57.20
51718,27.36,81.24,48.70,23.52,74.33,57.20
51719,27.34,81.20,48.70,23.50,74.29,57.22
51720,27.34,81.20,48.69,23.51,74.31,57.20
51721,27.35,81.22,48.69,23.54,74.37,57.20
51722,27.35,81.22,48.67,23.54,74.37,57.22
51723,27.35,81.22,48.67,23.51,74.31,57.21
51724,27.36,81.24,48.69,23.51,74.31,57.22
51725,27.35,81.22,48.67,23.50,74.29,57.21
51726,27.35,81.22,48.70,23.49,74.27,57.21
51727,27.30,81.15,48.68,23.47,74.25,57.21
51728,27.34,81.20,48.69,23.47,74.25,57.22
51729,27.34,81.20,48.69,23.46,74.23,57.22
51730,27.34,81.20,48.67,23.49,74.27,57.21
51731,27.35,81.22,48.69,23.46,74.23,57.22
51732,27.35,81.22,48.70,23.46,74.23,57.21
51733,27.35,81.22,48.69,23.47,74.25,57.22
51734,27.34,81.20,48.70,23.45,74.22,57.20
51735,27.36,81.24,48.70,23.45,74.22,57.21
51736,27.32,81.18,48.69,23.45,74.22,57.23
51737,27.36,81.24,48.70,23.46,74.23,57.22
51738,27.36,81.24,48.69,23.45,74.22,57.24
51739,27.34,81.20,48.68,23.45,74.22,57.26
51740,27.35,81.22,48.69,23.45,74.22,57.26
51741,27.35,81.22,48.66,23.47,74.25,57.28
51742,27.35,81.22,48.67,23.45,74.22,57.27
51743,27.35,81.22,48.69,23.45,74.22,57.26
51744,27.35,81.22,48.67,23.46,74.23,57.26
51745,27.35,81.22,48.69,23.45,74.22,57.28
51746,27.35,81.22,48.68,23.45,74.22,57.28
51747,27.34,81.20,48.69,23.46,74.23,57.30
51748,27.35,81.22,48.69,23.46,74.23,57.29
51749,27.35,81.22,48.69,23.47,74.25,57.29
51750,27.35,81.22,48.69,23.46,74.23,57.32
51751,27.35,81.22,48.67,23.49,74.27,57.32
51752,27.35,81.22,48.68,23.46,74.23,57.31
51753,27.37,81.26,48.67,23.49,74.27,57.31
51754,27.35,81.22,48.68,23.46,74.23,57.31
51755,27.32,81.18,48.67,23.45,74.22,57.33
51756,27.34,81.20,48.66,23.45,74.22,57.31
51757,27.35,81.22,48.68,23.44,74.20,57.33
51758,27.35,81.22,48.67,23.44,74.20,57.33
51759,27.34,81.20,48.68,23.44,74.20,57.35
51760,27.36,81.24,48.70,23.46,74.23,57.34
51761,27.36,81.24,48.67,23.45,74.22,57.35
51762,27.34,81.20,48.67,23.45,74.22,57.32
51763,27.35,81.22,48.67,23.45,74.22,57.36
51764,27.35,81.22,48.67,23.43,74.18,57.35
51765,27.35,81.22,48.67,23.44,74.20,57.37
51766,27.37,81.26,48.69,23.45,74.22,57.35
51767,27.34,81.20,48.69,23.43,74.18,57.35
51768,27.36,81.24,48.68,23.45,74.22,57.37
51769,27.36,81.24,48.68,23.45,74.22,57.38
51770,27.35,81.22,48.67,23.44,74.20,57.39
51771,27.35,81.22,48.67,23.41,74.14,57.39
51772,27.35,81.22,48.67,23.42,74.16,57.36
51773,27.35,81.22,48.68,23.42,74.16,57.39
51774,27.32,81.18,48.67,23.42,74.16,57.39
51775,27.32,81.18,48.66,23.43,74.18,57.36
51776,27.36,81.24,48.66,23.45,74.22,57.38
51777,27.37,81.26,48.67,23.44,74.20,57.39
51778,27.36,81.24,48.68,23.43,74.18,57.40
51779,27.36,81.24,48.67,23.43,74.18,57.37
51780,27.36,81.24,48.66,23.43,74.18,57.38
51781,27.34,81.20,48.67,23.43,74.18,57.39
51782,27.35,81.22,48.66,23.45,74.22,57.39
51783,27.35,81.22,48.67,23.42,74.16,57.41
51784,27.35,81.22,48.66,23.43,74.18,57.40
51785,27.35,81.22,48.64,23.43,74.18,57.39
51786,27.36,81.24,48.67,23.42,74.16,57.41
51787,27.35,81.22,48.67,23.44,74.20,57.42
51788,27.36,81.24,48.66,23.43,74.18,57.39
51789,27.36,81.24,48.66,23.45,74.22,57.39
51790,27.36,81.24,48.66,23.44,74.20,57.40
51791,27.36,81.24,48.66,23.44,74.20,57.42
51792,27.35,81.22,48.64,23.45,74.22,57.41
51793,27.36,81.24,48.66,23.44,74.20,57.41
51794,27.36,81.24,48.64,23.44,74.20,57.42
51795,27.37,81.26,48.66,23.44,74.20,57.42
51796,27.34,81.20,48.65,23.45,74.22,57.42
51797,27.36,81.24,48.66,23.47,74.25,57.42
51798,27.34,81.20,48.64,23.45,74.22,57.41
51799,27.35,81.22,48.63,23.45,74.22,57.40
51800,27.36,81.24,48.65,23.45,74.22,57.41
51801,27.35,81.22,48.64,23.46,74.23,57.41
51802,27.36,81.24,48.64,23.45,74.22,57.42
51803,27.34,81.20,48.66,23.45,74.22,57.41
51804,27.34,81.20,48.64,23.44,74.20,57.42
51805,27.34,81.20,48.64,23.45,74.22,57.41
51806,27.35,81.22,48.63,23.45,74.22,57.41
51807,27.35,81.22,48.63,23.45,74.22,57.41
51808,27.35,81.22,48.63,23.46,74.23,57.40
51809,27.34,81.20,48.64,23.45,74.22,57.42
51810,27.34,81.20,48.64,23.47,74.25,57.40
51811,27.35,81.22,48.65,23.47,74.25,57.41
51812,27.35,81.22,48.63,23.49,74.27,57.41
51813,27.36,81.24,48.64,23.47,74.25,57.41
51814,27.36,81.24,48.64,23.50,74.29,57.42
51815,27.36,81.24,48.63,23.50,74.29,57.42
51816,27.35,81.22,48.66,23.49,74.27,57.41
51817,27.36,81.24,48.62,23.49,74.27,57.41
51818,27.36,81.24,48.64,23.51,74.31,57.42
51819,27.36,81.24,48.63,23.50,74.29,57.38
51820,27.34,81.20,48.63,23.50,74.29,57.40
51821,27.36,81.24,48.64,23.51,74.31,57.40
51822,27.34,81.20,48.63,23.51,74.31,57.41
51823,27.36,81.24,48.64,23.51,74.31,57.39
51824,27.36,81.24,48.63,23.51,74.31,57.38
51825,27.35,81.22,48.63,23.47,74.25,57.38
51826,27.34,81.20,48.63,23.49,74.27,57.36
51827,27.36,81.24,48.62,23.47,74.25,57.35
51828,27.34,81.20,48.63,23.47,74.25,57.35
51829,27.35,81.22,48.64,23.49,74.27,57.35
51830,27.34,81.20,48.63,23.47,74.25,57.35
51831,27.35,81.22,48.63,23.46,74.23,57.34
51832,27.35,81.22,48.63,23.47,74.25,57.35
51833,27.35,81.22,48.64,23.47,74.25,57.36
51834,27.35,81.22,48.63,23.50,74.29,57.35
51835,27.35,81.22,48.63,23.49,74.27,57.33
51836,27.34,81.20,48.63,23.47,74.25,57.34
51837,27.35,81.22,48.64,23.45,74.22,57.32
51838,27.36,81.24,48.64,23.46,74.23,57.33
51839,27.34,81.20,48.63,23.47,74.25,57.32
51840,27.35,81.22,48.63,23.46,74.23,57.31
51841,27.35,81.22,48.63,23.45,74.22,57.33
51842,27.35,81.22,48.63,23.46,74.23,57.31
51843,27.35,81.22,48.63,23.46,74.23,57.33
51844,27.36,81.24,48.65,23.47,74.25,57.32
51845,27.35,81.22,48.64,23.46,74.23,57.33
51846,27.35,81.22,48.64,23.49,74.27,57.32
51847,27.35,81.22,48.63,23.47,74.25,57.31
51848,27.35,81.22,48.63,23.49,74.27,57.32
51849,27.35,81.22,48.64,23.46,74.23,57.31
51850,27.31,81.17,48.61,23.47,74.25,57.31
51851,27.36,81.24,48.63,23.47,74.25,57.32
51852,27.35,81.22,48.63,23.47,74.25,57.32
51853,27.34,81.20,48.64,23.50,74.29,57.30
51854,27.32,81.18,48.63,23.49,74.27,57.31
51855,27.34,81.20,48.63,23.47,74.25,57.32
51856,27.36,81.24,48.63,23.47,74.25,57.29
51857,27.36,81.24,48.63,23.47,74.25,57.29
51858,27.35,81.22,48.62,23.45,74.22,57.29
51859,27.35,81.22,48.63,23.44,74.20,57.30
51860,27.34,81.20,48.63,23.45,74.22,57.29
51861,27.35,81.22,48.63,23.45,74.22,57.29
51862,27.34,81.20,48.62,23.45,74.22,57.29
51863,27.36,81.24,48.63,23.45,74.22,57.30
51864,27.34,81.20,48.63,23.46,74.23,57.29
51865,27.36,81.24,48.63,23.45,74.22,57.31
51866,27.35,81.22,48.63,23.43,74.18,57.30
51867,27.35,81.22,48.63,23.43,74.18,57.32
51868,27.36,81.24,48.63,23.45,74.22,57.33
51869,27.35,81.22,48.61,23.43,74.18,57.30
51870,27.36,81.24,48.63,23.42,74.16,57.32
51871,27.36,81.24,48.63,23.42,74.16,57.32
51872,27.35,81.22,48.62,23.44,74.20,57.32
51873,27.37,81.26,48.63,23.45,74.22,57.33
51874,27.35,81.22,48.62,23.43,74.18,57.35
51875,27.35,81.22,48.62,23.45,74.22,57.32
51876,27.35,81.22,48.63,23.45,74.22,57.33
51877,27.35,81.22,48.62,23.44,74.20,57.34
51878,27.35,81.22,48.60,23.45,74.22,57.35
51879,27.36,81.24,48.63,23.45,74.22,57.35
51880,27.31,81.17,48.60,23.42,74.16,57.35
51881,27.35,81.22,48.61,23.43,74.18,57.36
51882,27.36,81.24,48.61,23.42,74.16,57.35
51883,27.35,81.22,48.61,23.41,74.14,57.35
51884,27.34,81.20,48.62,23.41,74.14,57.34
51885,27.35,81.22,48.62,23.42,74.16,57.35
51886,27.35,81.22,48.63,23.42,74.16,57.35
51887,27.35,81.22,48.62,23.42,74.16,57.37
51888,27.32,81.18,48.63,23.41,74.14,57.35
51889,27.35,81.22,48.62,23.40,74.12,57.35
51890,27.34,81.20,48.63,23.40,74.12,57.35
51891,27.36,81.24,48.62,23.40,74.12,57.38
51892,27.35,81.22,48.62,23.40,74.12,57.37
51893,27.36,81.24,48.63,23.41,74.14,57.37
51894,27.35,81.22,48.62,23.40,74.12,57.37
51895,27.36,81.24,48.61,23.41,74.14,57.39
51896,27.35,81.22,48.61,23.41,74.14,57.38
51897,27.34,81.20,48.59,23.44,74.20,57.41
51898,27.35,81.22,48.60,23.42,74.16,57.39
51899,27.34,81.20,48.60,23.43,74.18,57.39
51900,27.34,81.20,48.61,23.42,74.16,57.40
51901,27.32,81.18,48.61,23.43,74.18,57.42
51902,27.35,81.22,48.62,23.43,74.18,57.43
51903,27.34,81.20,48.62,23.41,74.14,57.40
51904,27.34,81.20,48.61,23.41,74.14,57.40
51905,27.32,81.18,48.61,23.41,74.14,57.42
51906,27.35,81.22,48.62,23.42,74.16,57.43
51907,27.34,81.20,48.62,23.41,74.14,57.42
51908,27.31,81.17,48.61,23.40,74.12,57.42
51909,27.35,81.22,48.61,23.41,74.14,57.43
51910,27.34,81.20,48.62,23.40,74.12,57.43
51911,27.35,81.22,48.62,23.40,74.12,57.43
51912,27.31,81.17,48.61,23.40,74.12,57.43
51913,27.32,81.18,48.60,23.41,74.14,57.42
51914,27.35,81.22,48.60,23.41,74.14,57.44
51915,27.35,81.22,48.61,23.39,74.10,57.44
51916,27.32,81.18,48.62,23.40,74.12,57.44
51917,27.34,81.20,48.60,23.39,74.10,57.44
51918,27.36,81.24,48.60,23.40,74.12,57.45
51919,27.32,81.18,48.60,23.38,74.08,57.45
51920,27.35,81.22,48.61,23.39,74.10,57.45
51921,27.34,81.20,48.60,23.40,74.12,57.45
51922,27.35,81.22,48.61,23.41,74.14,57.47
51923,27.35,81.22,48.61,23.40,74.12,57.46
51924,27.30,81.15,48.60,23.38,74.08,57.46
51925,27.32,81.18,48.62,23.38,74.08,57.48
51926,27.34,81.20,48.60,23.38,74.08,57.48
51927,27.31,81.17,48.59,23.39,74.10,57.48
51928,27.35,81.22,48.59,23.36,74.04,57.48
51929,27.34,81.20,48.59,23.39,74.10,57.48
51930,27.34,81.20,48.60,23.38,74.08,57.48
51931,27.35,81.22,48.58,23.39,74.10,57.48
51932,27.32,81.18,48.60,23.38,74.08,57.48
51933,27.35,81.22,48.60,23.38,74.08,57.49
51934,27.32,81.18,48.62,23.39,74.10,57.49
51935,27.35,81.22,48.62,23.39,74.10,57.50
51936,27.35,81.22,48.60,23.40,74.12,57.51
51937,27.34,81.20,48.60,23.41,74.14,57.51
51938,27.34,81.20,48.60,23.42,74.16,57.52
51939,27.32,81.18,48.60,23.41,74.14,57.54
51940,27.35,81.22,48.61,23.38,74.08,57.51
51941,27.34,81.20,48.60,23.38,74.08,57.50
51942,27.34,81.20,48.60,23.39,74.10,57.52
51943,27.34,81.20,48.61,23.38,74.08,57.51
51944,27.32,81.18,48.58,23.41,74.14,57.53
51945,27.35,81.22,48.61,23.40,74.12,57.54
51946,27.32,81.18,48.60,23.40,74.12,57.54
51947,27.34,81.20,48.60,23.40,74.12,57.54
51948,27.34,81.20,48.60,23.38,74.08,57.52
51949,27.35,81.22,48.59,23.39,74.10,57.55
51950,27.34,81.20,48.59,23.41,74.14,57.54
51951,27.35,81.22,48.60,23.39,74.10,57.53
51952,27.34,81.20,48.61,23.40,74.12,57.53
51953,27.35,81.22,48.61,23.41,74.14,57.55
51954,27.35,81.22,48.60,23.41,74.14,57.53
51955,27.35,81.22,48.60,23.41,74.14,57.55
51956,27.34,81.20,48.60,23.41,74.14,57.55
51957,27.34,81.20,48.62,23.41,74.14,57.54
51958,27.31,81.17,48.62,23.40,74.12,57.55
51959,27.35,81.22,48.60,23.42,74.16,57.55
51960,27.31,81.17,48.60,23.41,74.14,57.55
51961,27.35,81.22,48.60,23.43,74.18,57.55
51962,27.34,81.20,48.60,23.42,74.16,57.55
51963,27.32,81.18,48.59,23.41,74.14,57.55
51964,27.34,81.20,48.60,23.41,74.14,57.55
51965,27.32,81.18,48.59,23.44,74.20,57.55
51966,27.32,81.18,48.60,23.41,74.14,57.56
51967,27.34,81.20,48.60,23.43,74.18,57.55
51968,27.35,81.22,48.60,23.42,74.16,57.55
51969,27.35,81.22,48.60,23.41,74.14,57.54
51970,27.32,81.18,48.60,23.40,74.12,57.54
51971,27.32,81.18,48.60,23.41,74.14,57.55
51972,27.35,81.22,48.59,23.42,74.16,57.57
51973,27.32,81.18,48.60,23.42,74.16,57.54
51974,27.36,81.24,48.60,23.41,74.14,57.55
51975,27.34,81.20,48.60,23.42,74.16,57.54
51976,27.32,81.18,48.60,23.43,74.18,57.53
51977,27.35,81.22,48.60,23.43,74.18,57.55
51978,27.34,81.20,48.61,23.41,74.14,57.52
51979,27.34,81.20,48.62,23.44,74.20,57.55
51980,27.34,81.20,48.61,23.45,74.22,57.55
51981,27.30,81.15,48.61,23.45,74.22,57.53
51982,27.34,81.20,48.60,23.44,74.20,57.55
51983,27.35,81.22,48.61,23.45,74.22,57.55
51984,27.35,81.22,48.60,23.45,74.22,57.55
51985,27.35,81.22,48.60,23.46,74.23,57.54
51986,27.32,81.18,48.59,23.45,74.22,57.55
51987,27.31,81.17,48.60,23.45,74.22,57.55
51988,27.32,81.18,48.60,23.45,74.22,57.56
51989,27.34,81.20,48.61,23.45,74.22,57.55
51990,27.32,81.18,48.60,23.45,74.22,57.54
51991,27.35,81.22,48.60,23.44,74.20,57.55
51992,27.34,81.20,48.62,23.45,74.22,57.55
51993,27.34,81.20,48.60,23.45,74.22,57.55
51994,27.34,81.20,48.60,23.43,74.18,57.54
51995,27.32,81.18,48.61,23.45,74.22,57.55
51996,27.34,81.20,48.60,23.44,74.20,57.55
51997,27.34,81.20,48.60,23.42,74.16,57.55
51998,27.35,81.22,48.60,23.43,74.18,57.55
51999,27.32,81.18,48.60,23.43,74.18,57.53
52000,27.35,81.22,48.59,23.44,74.20,57.54
52001,27.34,81.20,48.60,23.42,74.16,57.54
52002,27.34,81.20,48.61,23.43,74.18,57.55
52003,27.32,81.18,48.60,23.43,74.18,57.55
52004,27.32,81.18,48.60,23.41,74.14,57.55
52005,27.35,81.22,48.60,23.42,74.16,57.55
52006,27.35,81.22,48.61,23.46,74.23,57.55
52007,27.32,81.18,48.60,23.44,74.20,57.53
52008,27.34,81.20,48.60,23.45,74.22,57.55
52009,27.35,81.22,48.61,23.45,74.22,57.55
52010,27.35,81.22,48.60,23.44,74.20,57.54
52011,27.31,81.17,48.59,23.45,74.22,57.56
52012,27.34,81.20,48.59,23.45,74.22,57.55
52013,27.35,81.22,48.60,23.44,74.20,57.54
52014,27.35,81.22,48.59,23.44,74.20,57.55
52015,27.35,81.22,48.59,23.44,74.20,57.55
52016,27.35,81.22,48.60,23.42,74.16,57.55
52017,27.36,81.24,48.60,23.42,74.16,57.54
52018,27.32,81.18,48.60,23.43,74.18,57.53
52019,27.34,81.20,48.59,23.43,74.18,57.56
52020,27.34,81.20,48.62,23.45,74.22,57.55
52021,27.32,81.18,48.60,23.43,74.18,57.53
52022,27.32,81.18,48.60,23.45,74.22,57.56
52023,27.37,81.26,48.61,23.44,74.20,57.54
52024,27.30,81.15,48.59,23.41,74.14,57.54
52025,27.34,81.20,48.60,23.43,74.18,57.55
52026,27.32,81.18,48.60,23.44,74.20,57.56
52027,27.31,81.17,48.60,23.44,74.20,57.57
52028,27.35,81.22,48.60,23.46,74.23,57.55
52029,27.35,81.22,48.61,23.45,74.22,57.56
52030,27.32,81.18,48.60,23.44,74.20,57.55
52031,27.34,81.20,48.62,23.45,74.22,57.55
52032,27.34,81.20,48.59,23.45,74.22,57.58
52033,27.32,81.18,48.60,23.45,74.22,57.56
52034,27.34,81.20,48.60,23.47,74.25,57.56
52035,27.32,81.18,48.60,23.45,74.22,57.55
52036,27.35,81.22,48.60,23.45,74.22,57.55
52037,27.31,81.17,48.60,23.44,74.20,57.55
52038,27.30,81.15,48.60,23.44,74.20,57.55
52039,27.34,81.20,48.62,23.43,74.18,57.55
52040,27.35,81.22,48.60,23.45,74.22,57.56
52041,27.32,81.18,48.60,23.44,74.20,57.56
52042,27.34,81.20,48.60,23.45,74.22,57.54
52043,27.31,81.17,48.60,23.44,74.20,57.55
52044,27.34,81.20,48.60,23.45,74.22,57.56
52045,27.34,81.20,48.59,23.45,74.22,57.57
52046,27.32,81.18,48.60,23.45,74.22,57.55
52047,27.31,81.17,48.60,23.45,74.22,57.56
52048,27.31,81.17,48.60,23.43,74.18,57.55
52049,27.32,81.18,48.62,23.45,74.22,57.56
52050,27.34,81.20,48.62,23.45,74.22,57.57
52051,27.34,81.20,48.61,23.43,74.18,57.56
52052,27.32,81.18,48.61,23.45,74.22,57.56
52053,27.32,81.18,48.62,23.44,74.20,57.56
52054,27.34,81.20,48.59,23.44,74.20,57.55
52055,27.32,81.18,48.60,23.45,74.22,57.55
52056,27.31,81.17,48.60,23.43,74.18,57.55
52057,27.32,81.18,48.60,23.46,74.23,57.53
52058,27.34,81.20,48.60,23.42,74.16,57.55
52059,27.34,81.20,48.62,23.42,74.16,57.55
52060,27.32,81.18,48.60,23.44,74.20,57.54
52061,27.35,81.22,48.62,23.41,74.14,57.54
52062,27.32,81.18,48.60,23.43,74.18,57.55
52063,27.32,81.18,48.63,23.41,74.14,57.52
52064,27.34,81.20,48.61,23.41,74.14,57.54
52065,27.35,81.22,48.60,23.38,74.08,57.53
52066,27.34,81.20,48.63,23.40,74.12,57.55
52067,27.30,81.15,48.60,23.41,74.14,57.54
52068,27.31,81.17,48.60,23.40,74.12,57.52
52069,27.32,81.18,48.63,23.39,74.10,57.55
52070,27.30,81.15,48.60,23.38,74.08,57.53
52071,27.30,81.15,48.60,23.37,74.06,57.54
52072,27.31,81.17,48.60,23.38,74.08,57.55
52073,27.30,81.15,48.60,23.36,74.04,57.57
52074,27.34,81.20,48.60,23.40,74.12,57.57
52075,27.32,81.18,48.61,23.39,74.10,57.55
52076,27.31,81.17,48.60,23.38,74.08,57.58
52077,27.34,81.20,48.60,23.39,74.10,57.58
52078,27.31,81.17,48.60,23.39,74.10,57.58
52079,27.34,81.20,48.62,23.39,74.10,57.58
52080,27.32,81.18,48.62,23.38,74.08,57.58
52081,27.31,81.17,48.60,23.38,74.08,57.59
52082,27.32,81.18,48.62,23.40,74.12,57.59
52083,27.32,81.18,48.62,23.39,74.10,57.58
52084,27.29,81.13,48.60,23.41,74.14,57.58
52085,27.32,81.18,48.63,23.41,74.14,57.61
52086,27.30,81.15,48.60,23.41,74.14,57.61
52087,27.30,81.15,48.60,23.43,74.18,57.61
52088,27.32,81.18,48.62,23.41,74.14,57.59
52089,27.35,81.22,48.62,23.43,74.18,57.62
52090,27.35,81.22,48.61,23.41,74.14,57.61
52091,27.34,81.20,48.62,23.42,74.16,57.61
52092,27.35,81.22,48.61,23.44,74.20,57.62
52093,27.35,81.22,48.60,23.44,74.20,57.61
52094,27.32,81.18,48.61,23.44,74.20,57.61
52095,27.30,81.15,48.63,23.44,74.20,57.60
52096,27.32,81.18,48.62,23.43,74.18,57.61
52097,27.32,81.18,48.60,23.43,74.18,57.61
52098,27.32,81.18,48.62,23.43,74.18,57.61
52099,27.34,81.20,48.61,23.43,74.18,57.61
52100,27.31,81.17,48.63,23.42,74.16,57.61
52101,27.30,81.15,48.60,23.42,74.16,57.61
52102,27.34,81.20,48.62,23.44,74.20,57.58
52103,27.30,81.15,48.60,23.44,74.20,57.59
52104,27.32,81.18,48.60,23.43,74.18,57.59
52105,27.32,81.18,48.60,23.41,74.14,57.60
52106,27.31,81.17,48.60,23.43,74.18,57.59
52107,27.34,81.20,48.62,23.44,74.20,57.60
52108,27.32,81.18,48.60,23.43,74.18,57.61
52109,27.32,81.18,48.63,23.43,74.18,57.61
52110,27.35,81.22,48.62,23.43,74.18,57.61
52111,27.31,81.17,48.60,23.45,74.22,57.60
52112,27.34,81.20,48.63,23.44,74.20,57.59
52113,27.32,81.18,48.62,23.44,74.20,57.59
52114,27.34,81.20,48.63,23.45,74.22,57.58
52115,27.34,81.20,48.60,23.47,74.25,57.58
52116,27.32,81.18,48.61,23.46,74.23,57.59
52117,27.34,81.20,48.63,23.45,74.22,57.59
52118,27.30,81.15,48.60,23.45,74.22,57.58
52119,27.32,81.18,48.62,23.45,74.22,57.58
52120,27.32,81.18,48.61,23.47,74.25,57.59
52121,27.34,81.20,48.61,23.45,74.22,57.58
52122,27.31,81.17,48.60,23.44,74.20,57.56
52123,27.31,81.17,48.61,23.45,74.22,57.56
52124,27.30,81.15,48.61,23.45,74.22,57.56
52125,27.30,81.15,48.61,23.45,74.22,57.55
52126,27.31,81.17,48.61,23.45,74.22,57.55
52127,27.32,81.18,48.61,23.44,74.20,57.55
52128,27.34,81.20,48.60,23.45,74.22,57.55
52129,27.34,81.20,48.63,23.45,74.22,57.55
52130,27.31,81.17,48.61,23.45,74.22,57.55
52131,27.35,81.22,48.62,23.42,74.16,57.54
52132,27.32,81.18,48.62,23.45,74.22,57.55
52133,27.32,81.18,48.63,23.45,74.22,57.53
52134,27.31,81.17,48.62,23.43,74.18,57.54
52135,27.32,81.18,48.60,23.43,74.18,57.55
52136,27.32,81.18,48.62,23.43,74.18,57.54
52137,27.34,81.20,48.60,23.42,74.16,57.52
52138,27.31,81.17,48.62,23.42,74.16,57.52
52139,27.32,81.18,48.62,23.43,74.18,57.54
52140,27.32,81.18,48.62,23.42,74.16,57.51
52141,27.32,81.18,48.62,23.43,74.18,57.53
52142,27.31,81.17,48.61,23.43,74.18,57.52
52143,27.34,81.20,48.61,23.43,74.18,57.55
52144,27.30,81.15,48.61,23.41,74.14,57.51
52145,27.34,81.20,48.60,23.41,74.14,57.52
52146,27.32,81.18,48.60,23.42,74.16,57.51
52147,27.31,81.17,48.60,23.42,74.16,57.51
52148,27.32,81.18,48.60,23.40,74.12,57.51
52149,27.30,81.15,48.62,23.40,74.12,57.51
52150,27.32,81.18,48.60,23.41,74.14,57.52
52151,27.30,81.15,48.61,23.40,74.12,57.51
52152,27.31,81.17,48.59,23.39,74.10,57.51
52153,27.31,81.17,48.61,23.41,74.14,57.51
52154,27.32,81.18,48.63,23.40,74.12,57.50
52155,27.30,81.15,48.60,23.40,74.12,57.51
52156,27.31,81.17,48.60,23.40,74.12,57.51
52157,27.32,81.18,48.62,23.40,74.12,57.52
52158,27.32,81.18,48.62,23.41,74.14,57.52
52159,27.34,81.20,48.62,23.41,74.14,57.52
52160,27.31,81.17,48.61,23.41,74.14,57.51
52161,27.32,81.18,48.60,23.40,74.12,57.53
52162,27.31,81.17,48.60,23.39,74.10,57.52
52163,27.34,81.20,48.61,23.39,74.10,57.54
52164,27.35,81.22,48.61,23.36,74.04,57.51
52165,27.31,81.17,48.63,23.38,74.08,57.55
52166,27.32,81.18,48.61,23.39,74.10,57.55
52167,27.34,81.20,48.60,23.40,74.12,57.54
52168,27.34,81.20,48.62,23.38,74.08,57.55
52169,27.30,81.15,48.61,23.37,74.06,57.55
52170,27.32,81.18,48.62,23.38,74.08,57.54
52171,27.35,81.22,48.63,23.39,74.10,57.55
52172,27.34,81.20,48.60,23.38,74.08,57.55
52173,27.35,81.22,48.60,23.39,74.10,57.54
52174,27.34,81.20,48.61,23.38,74.08,57.57
52175,27.31,81.17,48.60,23.39,74.10,57.58
52176,27.32,81.18,48.61,23.39,74.10,57.55
52177,27.34,81.20,48.62,23.40,74.12,57.55
52178,27.34,81.20,48.61,23.40,74.12,57.56
52179,27.32,81.18,48.60,23.37,74.06,57.56
52180,27.34,81.20,48.62,23.36,74.04,57.55
52181,27.34,81.20,48.62,23.35,74.02,57.56
52182,27.35,81.22,48.60,23.32,73.98,57.57
52183,27.32,81.18,48.60,23.32,73.98,57.57
52184,27.31,81.17,48.62,23.34,74.00,57.57
52185,27.34,81.20,48.61,23.32,73.98,57.55
52186,27.32,81.18,48.62,23.32,73.98,57.56
52187,27.31,81.17,48.60,23.34,74.00,57.55
52188,27.31,81.17,48.61,23.32,73.98,57.57
52189,27.32,81.18,48.60,23.31,73.96,57.58
