temp_c,ppm,resistance
28.018,-728.20,9768.4018
28.015,-728.20,9768.4018
28.014,-728.20,9768.4018
28.008,-728.20,9768.4018
28.012,-728.20,9768.4018
28.019,-728.20,9768.4018
28.017,-728.20,9768.4018
28.032,-728.20,9768.4018
28.024,-728.20,9768.4018
28.035,-726.85,9768.415
28.025,-726.85,9768.415
28.022,-726.85,9768.415
28.015,-726.85,9768.415
28.031,-726.85,9768.415
28.015,-726.85,9768.415
28.029,-726.85,9768.415
28.019,-726.85,9768.415
28.033,-726.85,9768.415
28.031,-726.85,9768.415
28.031,-726.85,9768.415
28.018,-726.85,9768.415
28.01,-726.85,9768.415
28.005,-726.85,9768.415
28.007,-726.21,9768.4213
28.022,-726.21,9768.4213
28.017,-726.21,9768.4213
28.017,-726.21,9768.4213
28.007,-726.21,9768.4213
28.012,-726.21,9768.4213
28.021,-726.21,9768.4213
28.021,-726.21,9768.4213
28.019,-726.21,9768.4213
28.007,-726.21,9768.4213
28.024,-726.21,9768.4213
28.026,-726.21,9768.4213
28.033,-726.21,9768.4213
28.019,-725.04,9768.4327
28.017,-725.04,9768.4327
28.008,-725.04,9768.4327
28.015,-725.04,9768.4327
28.017,-725.04,9768.4327
28.026,-725.04,9768.4327
28.017,-725.04,9768.4327
28.021,-725.04,9768.4327
28.015,-725.04,9768.4327
28.033,-725.04,9768.4327
28.042,-725.04,9768.4327
28.029,-725.04,9768.4327
28.026,-725.04,9768.4327
28.01,-725.04,9768.4327
28.004,-724.52,9768.4378
28.029,-724.52,9768.4378
28.017,-724.52,9768.4378
28.032,-724.52,9768.4378
28.014,-724.52,9768.4378
28.011,-724.52,9768.4378
28.033,-724.52,9768.4378
27.998,-724.52,9768.4378
27.994,-724.52,9768.4378
28.019,-724.52,9768.4378
28.022,-724.52,9768.4378
28.007,-724.52,9768.4378
28.012,-724.52,9768.4378
27.994,-722.86,9768.454
28.021,-722.86,9768.454
28.015,-722.86,9768.454
28.014,-722.86,9768.454
28.018,-722.86,9768.454
28.024,-722.86,9768.454
28.014,-722.86,9768.454
28.018,-722.86,9768.454
28.022,-722.86,9768.454
28.026,-722.86,9768.454
28.008,-722.86,9768.454
28.019,-722.86,9768.454
28.033,-722.86,9768.454
28.031,-721.09,9768.4713
28.014,-721.09,9768.4713
28.028,-721.09,9768.4713
28.026,-721.09,9768.4713
28.018,-721.09,9768.4713
28.021,-721.09,9768.4713
28.011,-721.09,9768.4713
28.007,-721.09,9768.4713
27.997,-721.09,9768.4713
28.001,-721.09,9768.4713
28.014,-721.09,9768.4713
28.008,-721.09,9768.4713
28.018,-721.09,9768.4713
28.019,-721.09,9768.4713
28.01,-720.01,9768.4819
28.015,-720.01,9768.4819
28.012,-720.01,9768.4819
28.026,-720.01,9768.4819
28.014,-720.01,9768.4819
28.011,-720.01,9768.4819
28.024,-720.01,9768.4819
28.015,-720.01,9768.4819
28.017,-720.01,9768.4819
28.004,-720.01,9768.4819
28.017,-720.01,9768.4819
28.017,-720.01,9768.4819
28.028,-720.01,9768.4819
28.014,-718.47,9768.4969
28.01,-718.47,9768.4969
28.01,-718.47,9768.4969
28.026,-718.47,9768.4969
28.01,-718.47,9768.4969
28.025,-718.47,9768.4969
28.015,-718.47,9768.4969
28.021,-718.47,9768.4969
28.015,-718.47,9768.4969
28.015,-718.47,9768.4969
28.003,-718.47,9768.4969
27.998,-718.47,9768.4969
28.022,-718.47,9768.4969
28.015,-718.47,9768.4969
28.019,-717.36,9768.5078
28.01,-717.36,9768.5078
28.026,-717.36,9768.5078
27.989,-717.36,9768.5078
28.024,-717.36,9768.5078
28.021,-717.36,9768.5078
28.015,-717.36,9768.5078
28.024,-717.36,9768.5078
28.015,-717.36,9768.5078
28.015,-717.36,9768.5078
28.01,-717.36,9768.5078
28.007,-717.36,9768.5078
28.011,-717.36,9768.5078
28.007,-715.57,9768.5253
28.005,-715.57,9768.5253
27.987,-715.57,9768.5253
28.0,-715.57,9768.5253
28.015,-715.57,9768.5253
28.017,-715.57,9768.5253
28.01,-715.57,9768.5253
28.01,-715.57,9768.5253
28.01,-715.57,9768.5253
28.014,-715.57,9768.5253
28.005,-715.57,9768.5253
28.01,-715.57,9768.5253
28.017,-715.57,9768.5253
28.015,-713.68,9768.5438
28.011,-713.68,9768.5438
28.026,-713.68,9768.5438
28.029,-713.68,9768.5438
28.033,-713.68,9768.5438
28.098,-713.68,9768.5438
28.157,-713.68,9768.5438
28.239,-713.68,9768.5438
28.333,-713.68,9768.5438
28.447,-713.68,9768.5438
28.539,-713.68,9768.5438
28.664,-713.68,9768.5438
28.754,-713.68,9768.5438
28.85,-713.68,9768.5438
28.93,-728.64,9768.3975
29.003,-728.64,9768.3975
29.069,-728.64,9768.3975
29.119,-728.64,9768.3975
29.145,-728.64,9768.3975
29.184,-728.64,9768.3975
29.194,-728.64,9768.3975
29.203,-728.64,9768.3975
29.199,-728.64,9768.3975
29.194,-728.64,9768.3975
29.185,-728.64,9768.3975
29.158,-728.64,9768.3975
29.154,-728.64,9768.3975
29.116,-833.65,9767.371
29.086,-833.65,9767.371
29.075,-833.65,9767.371
29.034,-833.65,9767.371
29.012,-833.65,9767.371
28.988,-833.65,9767.371
28.959,-833.65,9767.371
28.949,-833.65,9767.371
28.933,-833.65,9767.371
28.919,-833.65,9767.371
28.933,-833.65,9767.371
28.925,-833.65,9767.371
28.926,-833.65,9767.371
28.926,-833.65,9767.371
28.926,-901.80,9766.7048
28.933,-901.80,9766.7048
28.945,-901.80,9766.7048
28.946,-901.80,9766.7048
28.957,-901.80,9766.7048
28.969,-901.80,9766.7048
28.971,-901.80,9766.7048
28.987,-901.80,9766.7048
28.983,-901.80,9766.7048
28.997,-901.80,9766.7048
28.998,-901.80,9766.7048
29.018,-901.80,9766.7048
29.007,-901.80,9766.7048
29.011,-933.72,9766.3928
29.038,-933.72,9766.3928
29.004,-933.72,9766.3928
29.001,-933.72,9766.3928
29.015,-933.72,9766.3928
29.024,-933.72,9766.3928
29.014,-933.72,9766.3928
29.015,-933.72,9766.3928
29.008,-933.72,9766.3928
29.018,-933.72,9766.3928
29.027,-933.72,9766.3928
28.993,-933.72,9766.3928
29.003,-933.72,9766.3928
28.993,-933.72,9766.3928
29.02,-963.89,9766.0978
29.02,-963.89,9766.0978
29.005,-963.89,9766.0978
29.017,-963.89,9766.0978
29.011,-963.89,9766.0978
29.027,-963.89,9766.0978
29.008,-963.89,9766.0978
29.014,-963.89,9766.0978
29.011,-963.89,9766.0978
29.01,-963.89,9766.0978
29.018,-963.89,9766.0978
29.015,-963.89,9766.0978
29.01,-963.89,9766.0978
29.001,-984.46,9765.8968
29.015,-984.46,9765.8968
29.014,-984.46,9765.8968
29.012,-984.46,9765.8968
29.028,-984.46,9765.8968
29.018,-984.46,9765.8968
29.031,-984.46,9765.8968
29.011,-984.46,9765.8968
29.018,-984.46,9765.8968
29.021,-984.46,9765.8968
29.01,-984.46,9765.8968
29.012,-984.46,9765.8968
29.017,-984.46,9765.8968
29.011,-998.80,9765.7566
29.021,-998.80,9765.7566
29.02,-998.80,9765.7566
29.034,-998.80,9765.7566
29.035,-998.80,9765.7566
29.034,-998.80,9765.7566
29.012,-998.80,9765.7566
29.015,-998.80,9765.7566
29.015,-998.80,9765.7566
29.022,-998.80,9765.7566
29.007,-998.80,9765.7566
29.011,-998.80,9765.7566
29.029,-998.80,9765.7566
29.024,-998.80,9765.7566
29.022,-1010.02,9765.6469
29.034,-1010.02,9765.6469
28.998,-1010.02,9765.6469
29.015,-1010.02,9765.6469
29.02,-1010.02,9765.6469
29.028,-1010.02,9765.6469
29.031,-1010.02,9765.6469
29.032,-1010.02,9765.6469
29.031,-1010.02,9765.6469
29.039,-1010.02,9765.6469
29.018,-1010.02,9765.6469
29.012,-1010.02,9765.6469
29.02,-1010.02,9765.6469
29.021,-1018.19,9765.567
29.018,-1018.19,9765.567
29.032,-1018.19,9765.567
29.031,-1018.19,9765.567
29.031,-1018.19,9765.567
29.011,-1018.19,9765.567
29.034,-1018.19,9765.567
29.01,-1018.19,9765.567
29.025,-1018.19,9765.567
29.034,-1018.19,9765.567
29.031,-1018.19,9765.567
29.029,-1018.19,9765.567
29.015,-1018.19,9765.567
29.044,-1018.19,9765.567
29.031,-1023.84,9765.5118
29.029,-1023.84,9765.5118
29.036,-1023.84,9765.5118
29.015,-1023.84,9765.5118
29.027,-1023.84,9765.5118
29.025,-1023.84,9765.5118
29.034,-1023.84,9765.5118
29.0,-1023.84,9765.5118
29.027,-1023.84,9765.5118
29.021,-1023.84,9765.5118
29.027,-1023.84,9765.5118
29.024,-1023.84,9765.5118
29.028,-1023.84,9765.5118
29.01,-1027.76,9765.4735
29.028,-1027.76,9765.4735
29.025,-1027.76,9765.4735
29.012,-1027.76,9765.4735
29.01,-1027.76,9765.4735
29.021,-1027.76,9765.4735
29.017,-1027.76,9765.4735
29.031,-1027.76,9765.4735
29.025,-1027.76,9765.4735
29.02,-1027.76,9765.4735
29.034,-1027.76,9765.4735
29.052,-1027.76,9765.4735
29.038,-1027.76,9765.4735
29.032,-1030.89,9765.4429
29.024,-1030.89,9765.4429
29.039,-1030.89,9765.4429
29.056,-1030.89,9765.4429
29.018,-1030.89,9765.4429
29.028,-1030.89,9765.4429
29.022,-1030.89,9765.4429
29.018,-1030.89,9765.4429
29.01,-1030.89,9765.4429
29.024,-1030.89,9765.4429
29.029,-1030.89,9765.4429
29.029,-1030.89,9765.4429
29.027,-1030.89,9765.4429
29.034,-1030.89,9765.4429
29.027,-1032.85,9765.4237
29.027,-1032.85,9765.4237
29.014,-1032.85,9765.4237
29.01,-1032.85,9765.4237
29.035,-1032.85,9765.4237
29.024,-1032.85,9765.4237
29.027,-1032.85,9765.4237
29.022,-1032.85,9765.4237
29.029,-1032.85,9765.4237
29.017,-1032.85,9765.4237
29.01,-1032.85,9765.4237
29.018,-1032.85,9765.4237
29.024,-1032.85,9765.4237
29.015,-1033.39,9765.4184
29.029,-1033.39,9765.4184
29.022,-1033.39,9765.4184
29.008,-1033.39,9765.4184
29.029,-1033.39,9765.4184
29.031,-1033.39,9765.4184
29.042,-1033.39,9765.4184
29.031,-1033.39,9765.4184
29.008,-1033.39,9765.4184
29.036,-1033.39,9765.4184
29.036,-1033.39,9765.4184
29.029,-1033.39,9765.4184
29.021,-1033.39,9765.4184
29.028,-1033.39,9765.4184
29.028,-1033.32,9765.4191
29.021,-1033.32,9765.4191
29.027,-1033.32,9765.4191
29.038,-1033.32,9765.4191
29.021,-1033.32,9765.4191
29.012,-1033.32,9765.4191
29.034,-1033.32,9765.4191
29.018,-1033.32,9765.4191
29.028,-1033.32,9765.4191
29.024,-1033.32,9765.4191
29.02,-1033.32,9765.4191
29.032,-1033.32,9765.4191
29.012,-1033.32,9765.4191
29.015,-1033.67,9765.4157
29.025,-1033.67,9765.4157
29.017,-1033.67,9765.4157
29.022,-1033.67,9765.4157
29.034,-1033.67,9765.4157
29.015,-1033.67,9765.4157
29.027,-1033.67,9765.4157
29.02,-1033.67,9765.4157
29.029,-1033.67,9765.4157
29.022,-1033.67,9765.4157
29.027,-1033.67,9765.4157
29.025,-1033.67,9765.4157
29.021,-1033.67,9765.4157
29.021,-1033.67,9765.4157
29.024,-1033.24,9765.4199
29.028,-1033.24,9765.4199
29.007,-1033.24,9765.4199
29.025,-1033.24,9765.4199
29.032,-1033.24,9765.4199
29.022,-1033.24,9765.4199
29.022,-1033.24,9765.4199
29.025,-1033.24,9765.4199
29.035,-1033.24,9765.4199
29.015,-1033.24,9765.4199
29.014,-1033.24,9765.4199
29.007,-1033.24,9765.4199
29.015,-1033.24,9765.4199
29.029,-1032.08,9765.4312
29.017,-1032.08,9765.4312
29.012,-1032.08,9765.4312
29.004,-1032.08,9765.4312
29.027,-1032.08,9765.4312
29.031,-1032.08,9765.4312
29.028,-1032.08,9765.4312
29.027,-1032.08,9765.4312
29.024,-1032.08,9765.4312
29.015,-1032.08,9765.4312
29.004,-1032.08,9765.4312
29.031,-1032.08,9765.4312
29.027,-1032.08,9765.4312
29.012,-1031.18,9765.44
29.027,-1031.18,9765.44
29.028,-1031.18,9765.44
29.025,-1031.18,9765.44
29.027,-1031.18,9765.44
29.024,-1031.18,9765.44
29.014,-1031.18,9765.44
29.015,-1031.18,9765.44
29.029,-1031.18,9765.44
29.012,-1031.18,9765.44
29.014,-1031.18,9765.44
29.014,-1031.18,9765.44
29.004,-1031.18,9765.44
29.01,-1031.18,9765.44
29.021,-1029.60,9765.4555
29.014,-1029.60,9765.4555
29.011,-1029.60,9765.4555
29.012,-1029.60,9765.4555
29.021,-1029.60,9765.4555
29.011,-1029.60,9765.4555
29.014,-1029.60,9765.4555
29.021,-1029.60,9765.4555
29.02,-1029.60,9765.4555
29.014,-1029.60,9765.4555
29.028,-1029.60,9765.4555
29.008,-1029.60,9765.4555
29.012,-1029.60,9765.4555
29.022,-1027.86,9765.4725
29.001,-1027.86,9765.4725
29.021,-1027.86,9765.4725
29.003,-1027.86,9765.4725
29.018,-1027.86,9765.4725
29.015,-1027.86,9765.4725
29.018,-1027.86,9765.4725
29.01,-1027.86,9765.4725
29.014,-1027.86,9765.4725
29.018,-1027.86,9765.4725
29.0,-1027.86,9765.4725
29.018,-1027.86,9765.4725
29.027,-1027.86,9765.4725
29.044,-1027.86,9765.4725
29.034,-1027.13,9765.4796
29.025,-1027.13,9765.4796
29.031,-1027.13,9765.4796
29.018,-1027.13,9765.4796
29.024,-1027.13,9765.4796
29.024,-1027.13,9765.4796
29.014,-1027.13,9765.4796
28.995,-1027.13,9765.4796
29.014,-1027.13,9765.4796
29.011,-1027.13,9765.4796
29.005,-1027.13,9765.4796
29.031,-1027.13,9765.4796
29.017,-1027.13,9765.4796
29.007,-1026.15,9765.4892
29.012,-1026.15,9765.4892
29.003,-1026.15,9765.4892
29.003,-1026.15,9765.4892
29.011,-1026.15,9765.4892
29.015,-1026.15,9765.4892
29.027,-1026.15,9765.4892
29.014,-1026.15,9765.4892
29.015,-1026.15,9765.4892
29.005,-1026.15,9765.4892
29.036,-1026.15,9765.4892
29.008,-1026.15,9765.4892
29.012,-1026.15,9765.4892
29.015,-1026.15,9765.4892
29.032,-1024.85,9765.5019
29.012,-1024.85,9765.5019
29.012,-1024.85,9765.5019
29.027,-1024.85,9765.5019
29.021,-1024.85,9765.5019
29.017,-1024.85,9765.5019
29.005,-1024.85,9765.5019
29.015,-1024.85,9765.5019
29.02,-1024.85,9765.5019
29.007,-1024.85,9765.5019
29.01,-1024.85,9765.5019
29.004,-1024.85,9765.5019
29.021,-1024.85,9765.5019
29.008,-1023.28,9765.5173
29.003,-1023.28,9765.5173
29.017,-1023.28,9765.5173
29.02,-1023.28,9765.5173
29.012,-1023.28,9765.5173
29.018,-1023.28,9765.5173
29.02,-1023.28,9765.5173
29.017,-1023.28,9765.5173
29.007,-1023.28,9765.5173
29.025,-1023.28,9765.5173
29.028,-1023.28,9765.5173
29.01,-1023.28,9765.5173
29.024,-1023.28,9765.5173
29.008,-1022.28,9765.527
29.021,-1022.28,9765.527
29.007,-1022.28,9765.527
29.011,-1022.28,9765.527
29.001,-1022.28,9765.527
29.024,-1022.28,9765.527
29.012,-1022.28,9765.527
29.017,-1022.28,9765.527
29.035,-1022.28,9765.527
29.011,-1022.28,9765.527
29.007,-1022.28,9765.527
28.994,-1022.28,9765.527
29.004,-1022.28,9765.527
28.993,-1022.28,9765.527
29.008,-1020.73,9765.5422
29.029,-1020.73,9765.5422
29.099,-1020.73,9765.5422
29.155,-1020.73,9765.5422
29.216,-1020.73,9765.5422
29.313,-1020.73,9765.5422
29.423,-1020.73,9765.5422
29.526,-1020.73,9765.5422
29.624,-1020.73,9765.5422
29.745,-1020.73,9765.5422
29.827,-1020.73,9765.5422
29.915,-1020.73,9765.5422
29.993,-1020.73,9765.5422
30.065,-1046.67,9765.2886
30.112,-1046.67,9765.2886
30.158,-1046.67,9765.2886
30.168,-1046.67,9765.2886
30.193,-1046.67,9765.2886
30.193,-1046.67,9765.2886
30.185,-1046.67,9765.2886
30.183,-1046.67,9765.2886
30.166,-1046.67,9765.2886
30.15,-1046.67,9765.2886
30.143,-1046.67,9765.2886
30.128,-1046.67,9765.2886
30.09,-1046.67,9765.2886
30.072,-1046.67,9765.2886
30.052,-1156.78,9764.2122
30.01,-1156.78,9764.2122
29.985,-1156.78,9764.2122
29.975,-1156.78,9764.2122
29.953,-1156.78,9764.2122
29.935,-1156.78,9764.2122
29.933,-1156.78,9764.2122
29.935,-1156.78,9764.2122
29.933,-1156.78,9764.2122
29.912,-1156.78,9764.2122
29.925,-1156.78,9764.2122
29.937,-1156.78,9764.2122
29.935,-1156.78,9764.2122
29.946,-1214.03,9763.6526
29.956,-1214.03,9763.6526
29.953,-1214.03,9763.6526
29.963,-1214.03,9763.6526
29.972,-1214.03,9763.6526
29.987,-1214.03,9763.6526
29.996,-1214.03,9763.6526
29.996,-1214.03,9763.6526
29.996,-1214.03,9763.6526
30.003,-1214.03,9763.6526
30.012,-1214.03,9763.6526
30.016,-1214.03,9763.6526
30.005,-1214.03,9763.6526
30.033,-1245.93,9763.3407
30.01,-1245.93,9763.3407
30.026,-1245.93,9763.3407
29.986,-1245.93,9763.3407
30.026,-1245.93,9763.3407
30.019,-1245.93,9763.3407
30.022,-1245.93,9763.3407
30.026,-1245.93,9763.3407
30.027,-1245.93,9763.3407
30.005,-1245.93,9763.3407
30.003,-1245.93,9763.3407
29.997,-1245.93,9763.3407
30.019,-1245.93,9763.3407
30.002,-1245.93,9763.3407
30.012,-1275.10,9763.0556
30.02,-1275.10,9763.0556
29.99,-1275.10,9763.0556
29.995,-1275.10,9763.0556
30.009,-1275.10,9763.0556
30.017,-1275.10,9763.0556
30.009,-1275.10,9763.0556
30.005,-1275.10,9763.0556
30.0,-1275.10,9763.0556
30.023,-1275.10,9763.0556
30.023,-1275.10,9763.0556
30.003,-1275.10,9763.0556
30.036,-1275.10,9763.0556
30.013,-1294.02,9762.8706
30.006,-1294.02,9762.8706
30.0,-1294.02,9762.8706
30.019,-1294.02,9762.8706
30.005,-1294.02,9762.8706
30.019,-1294.02,9762.8706
30.015,-1294.02,9762.8706
30.015,-1294.02,9762.8706
30.026,-1294.02,9762.8706
30.03,-1294.02,9762.8706
30.012,-1294.02,9762.8706
30.026,-1294.02,9762.8706
30.033,-1294.02,9762.8706
30.016,-1294.02,9762.8706
30.022,-1308.42,9762.7299
30.009,-1308.42,9762.7299
30.032,-1308.42,9762.7299
30.02,-1308.42,9762.7299
30.039,-1308.42,9762.7299
30.016,-1308.42,9762.7299
30.032,-1308.42,9762.7299
30.025,-1308.42,9762.7299
30.02,-1308.42,9762.7299
30.026,-1308.42,9762.7299
30.015,-1308.42,9762.7299
30.027,-1308.42,9762.7299
30.022,-1308.42,9762.7299
30.03,-1318.99,9762.6265
30.002,-1318.99,9762.6265
30.016,-1318.99,9762.6265
30.017,-1318.99,9762.6265
30.015,-1318.99,9762.6265
30.022,-1318.99,9762.6265
30.02,-1318.99,9762.6265
30.015,-1318.99,9762.6265
30.035,-1318.99,9762.6265
30.022,-1318.99,9762.6265
30.019,-1318.99,9762.6265
30.01,-1318.99,9762.6265
30.026,-1318.99,9762.6265
30.019,-1326.31,9762.555
30.015,-1326.31,9762.555
30.032,-1326.31,9762.555
30.037,-1326.31,9762.555
30.023,-1326.31,9762.555
30.023,-1326.31,9762.555
30.025,-1326.31,9762.555
30.025,-1326.31,9762.555
30.033,-1326.31,9762.555
30.035,-1326.31,9762.555
30.036,-1326.31,9762.555
30.015,-1326.31,9762.555
30.029,-1326.31,9762.555
30.026,-1326.31,9762.555
30.035,-1332.61,9762.4934
30.04,-1332.61,9762.4934
30.025,-1332.61,9762.4934
30.027,-1332.61,9762.4934
30.016,-1332.61,9762.4934
30.023,-1332.61,9762.4934
30.027,-1332.61,9762.4934
30.03,-1332.61,9762.4934
30.015,-1332.61,9762.4934
30.025,-1332.61,9762.4934
30.023,-1332.61,9762.4934
30.013,-1332.61,9762.4934
30.016,-1332.61,9762.4934
30.012,-1336.11,9762.4592
30.022,-1336.11,9762.4592
30.036,-1336.11,9762.4592
30.015,-1336.11,9762.4592
30.016,-1336.11,9762.4592
30.009,-1336.11,9762.4592
30.035,-1336.11,9762.4592
30.025,-1336.11,9762.4592
30.03,-1336.11,9762.4592
30.037,-1336.11,9762.4592
30.029,-1336.11,9762.4592
30.035,-1336.11,9762.4592
30.033,-1336.11,9762.4592
30.032,-1336.11,9762.4592
30.025,-1339.24,9762.4286
30.046,-1339.24,9762.4286
30.029,-1339.24,9762.4286
30.032,-1339.24,9762.4286
30.042,-1339.24,9762.4286
30.02,-1339.24,9762.4286
30.036,-1339.24,9762.4286
30.02,-1339.24,9762.4286
30.022,-1339.24,9762.4286
30.039,-1339.24,9762.4286
30.027,-1339.24,9762.4286
30.026,-1339.24,9762.4286
30.032,-1339.24,9762.4286
30.015,-1341.06,9762.4108
30.017,-1341.06,9762.4108
30.012,-1341.06,9762.4108
30.012,-1341.06,9762.4108
30.023,-1341.06,9762.4108
30.012,-1341.06,9762.4108
30.005,-1341.06,9762.4108
30.022,-1341.06,9762.4108
30.033,-1341.06,9762.4108
30.019,-1341.06,9762.4108
30.04,-1341.06,9762.4108
30.015,-1341.06,9762.4108
30.013,-1341.06,9762.4108
30.022,-1341.06,9762.4108
30.043,-1341.52,9762.4063
30.026,-1341.52,9762.4063
30.042,-1341.52,9762.4063
30.026,-1341.52,9762.4063
30.012,-1341.52,9762.4063
30.023,-1341.52,9762.4063
30.025,-1341.52,9762.4063
30.045,-1341.52,9762.4063
30.033,-1341.52,9762.4063
30.025,-1341.52,9762.4063
30.04,-1341.52,9762.4063
30.03,-1341.52,9762.4063
30.035,-1341.52,9762.4063
30.029,-1342.48,9762.3969
30.019,-1342.48,9762.3969
30.023,-1342.48,9762.3969
30.015,-1342.48,9762.3969
30.027,-1342.48,9762.3969
30.012,-1342.48,9762.3969
30.02,-1342.48,9762.3969
30.027,-1342.48,9762.3969
30.026,-1342.48,9762.3969
30.017,-1342.48,9762.3969
30.02,-1342.48,9762.3969
30.052,-1342.48,9762.3969
30.02,-1342.48,9762.3969
30.015,-1342.28,9762.3989
30.025,-1342.28,9762.3989
30.017,-1342.28,9762.3989
30.016,-1342.28,9762.3989
30.026,-1342.28,9762.3989
30.025,-1342.28,9762.3989
30.032,-1342.28,9762.3989
30.017,-1342.28,9762.3989
30.03,-1342.28,9762.3989
30.015,-1342.28,9762.3989
30.03,-1342.28,9762.3989
30.015,-1342.28,9762.3989
30.029,-1342.28,9762.3989
30.027,-1342.28,9762.3989
30.02,-1341.50,9762.4065
30.019,-1341.50,9762.4065
30.017,-1341.50,9762.4065
30.036,-1341.50,9762.4065
30.02,-1341.50,9762.4065
30.03,-1341.50,9762.4065
30.03,-1341.50,9762.4065
30.022,-1341.50,9762.4065
30.017,-1341.50,9762.4065
30.017,-1341.50,9762.4065
30.026,-1341.50,9762.4065
30.01,-1341.50,9762.4065
30.032,-1341.50,9762.4065
30.005,-1339.84,9762.4227
30.006,-1339.84,9762.4227
30.013,-1339.84,9762.4227
30.015,-1339.84,9762.4227
30.005,-1339.84,9762.4227
30.019,-1339.84,9762.4227
30.003,-1339.84,9762.4227
30.017,-1339.84,9762.4227
30.035,-1339.84,9762.4227
30.025,-1339.84,9762.4227
30.03,-1339.84,9762.4227
30.016,-1339.84,9762.4227
30.026,-1339.84,9762.4227
30.017,-1339.84,9762.4227
30.042,-1338.26,9762.4382
30.02,-1338.26,9762.4382
30.012,-1338.26,9762.4382
30.012,-1338.26,9762.4382
30.013,-1338.26,9762.4382
30.0,-1338.26,9762.4382
30.02,-1338.26,9762.4382
30.012,-1338.26,9762.4382
30.015,-1338.26,9762.4382
30.007,-1338.26,9762.4382
30.017,-1338.26,9762.4382
30.007,-1338.26,9762.4382
30.016,-1338.26,9762.4382
30.04,-1337.71,9762.4435
30.022,-1337.71,9762.4435
30.012,-1337.71,9762.4435
30.035,-1337.71,9762.4435
30.025,-1337.71,9762.4435
30.033,-1337.71,9762.4435
30.027,-1337.71,9762.4435
30.02,-1337.71,9762.4435
30.015,-1337.71,9762.4435
30.013,-1337.71,9762.4435
30.023,-1337.71,9762.4435
30.005,-1337.71,9762.4435
30.019,-1337.71,9762.4435
30.037,-1336.96,9762.4509
30.006,-1336.96,9762.4509
30.039,-1336.96,9762.4509
30.023,-1336.96,9762.4509
30.016,-1336.96,9762.4509
30.015,-1336.96,9762.4509
30.015,-1336.96,9762.4509
30.007,-1336.96,9762.4509
30.025,-1336.96,9762.4509
30.005,-1336.96,9762.4509
30.019,-1336.96,9762.4509
30.006,-1336.96,9762.4509
30.012,-1336.96,9762.4509
30.017,-1336.96,9762.4509
30.013,-1335.74,9762.4628
30.009,-1335.74,9762.4628
30.022,-1335.74,9762.4628
30.012,-1335.74,9762.4628
30.01,-1335.74,9762.4628
30.013,-1335.74,9762.4628
30.009,-1335.74,9762.4628
30.007,-1335.74,9762.4628
30.025,-1335.74,9762.4628
30.015,-1335.74,9762.4628
30.029,-1335.74,9762.4628
30.026,-1335.74,9762.4628
30.015,-1335.74,9762.4628
30.023,-1333.88,9762.481
30.012,-1333.88,9762.481
30.007,-1333.88,9762.481
30.025,-1333.88,9762.481
30.012,-1333.88,9762.481
30.013,-1333.88,9762.481
30.017,-1333.88,9762.481
30.022,-1333.88,9762.481
30.026,-1333.88,9762.481
30.012,-1333.88,9762.481
30.009,-1333.88,9762.481
30.029,-1333.88,9762.481
30.005,-1333.88,9762.481
30.006,-1333.88,9762.481
30.032,-1332.09,9762.4985
30.013,-1332.09,9762.4985
30.0,-1332.09,9762.4985
30.017,-1332.09,9762.4985
30.013,-1332.09,9762.4985
30.025,-1332.09,9762.4985
30.007,-1332.09,9762.4985
30.01,-1332.09,9762.4985
30.013,-1332.09,9762.4985
30.012,-1332.09,9762.4985
30.02,-1332.09,9762.4985
29.993,-1332.09,9762.4985
30.007,-1332.09,9762.4985
30.012,-1330.48,9762.5142
30.02,-1330.48,9762.5142
30.023,-1330.48,9762.5142
30.003,-1330.48,9762.5142
30.022,-1330.48,9762.5142
30.03,-1330.48,9762.5142
30.025,-1330.48,9762.5142
30.006,-1330.48,9762.5142
30.007,-1330.48,9762.5142
30.019,-1330.48,9762.5142
29.999,-1330.48,9762.5142
30.002,-1330.48,9762.5142
30.003,-1330.48,9762.5142
30.016,-1330.48,9762.5142
30.027,-1329.42,9762.5246
30.027,-1329.42,9762.5246
30.017,-1329.42,9762.5246
30.03,-1329.42,9762.5246
30.007,-1329.42,9762.5246
30.009,-1329.42,9762.5246
30.04,-1329.42,9762.5246
30.009,-1329.42,9762.5246
30.003,-1329.42,9762.5246
30.007,-1329.42,9762.5246
30.006,-1329.42,9762.5246
30.027,-1329.42,9762.5246
30.047,-1329.42,9762.5246
30.09,-1328.22,9762.5363
30.135,-1328.22,9762.5363
30.242,-1328.22,9762.5363
30.311,-1328.22,9762.5363
30.427,-1328.22,9762.5363
30.531,-1328.22,9762.5363
30.617,-1328.22,9762.5363
30.712,-1328.22,9762.5363
30.806,-1328.22,9762.5363
30.889,-1328.22,9762.5363
30.956,-1328.22,9762.5363
31.034,-1328.22,9762.5363
31.087,-1328.22,9762.5363
31.128,-1368.60,9762.1416
31.147,-1368.60,9762.1416
31.18,-1368.60,9762.1416
31.182,-1368.60,9762.1416
31.193,-1368.60,9762.1416
31.198,-1368.60,9762.1416
31.179,-1368.60,9762.1416
31.151,-1368.60,9762.1416
31.14,-1368.60,9762.1416
31.122,-1368.60,9762.1416
31.098,-1368.60,9762.1416
31.072,-1368.60,9762.1416
31.056,-1368.60,9762.1416
31.037,-1368.60,9762.1416
31.015,-1478.24,9761.0698
