timestamp,EDC-501J
1500535951.699,10001391.0
1500535955.044,10001392.0
1500535958.389,10001389.0
1500535961.735,10001388.0
1500535965.080,10001395.0
1500535968.426,10001387.0
1500535971.771,10001386.0
1500535975.116,10001382.0
1500535978.462,10001384.0
1500535981.807,10001386.0
1500535985.153,10001389.0
1500535988.498,10001388.0
1500535991.844,10001388.0
1500535995.189,10001389.0
1500535998.534,10001383.0
1500536001.880,10001383.0
1500536005.225,10001385.0
1500536008.571,10001389.0
1500536011.916,10001386.0
1500536015.261,10001390.0
1500536018.607,10001389.0
1500536021.952,10001390.0
1500536025.298,10001394.0
1500536028.643,10001394.0
1500536031.989,10001391.0
1500536035.334,10001392.0
1500536038.680,10001384.0
1500536042.025,10001387.0
1500536045.370,10001386.0
1500536048.716,10001384.0
1500536052.061,10001384.0
1500536055.407,10001386.0
1500536058.752,10001385.0
1500536062.098,10001387.0
1500536065.443,10001392.0
1500536068.788,10001392.0
1500536072.134,10001394.0
1500536075.479,10001389.0
1500536078.825,10001389.0
1500536082.170,10001384.0
1500536085.515,10001384.0
1500536088.861,10001382.0
1500536092.206,10001385.0
1500536095.552,10001385.0
1500536098.897,10001386.0
1500536102.243,10001390.0
1500536105.588,10001393.0
1500536108.934,10001393.0
1500536112.279,10001395.0
1500536115.624,10001394.0
1500536118.970,10001392.0
1500536122.315,10001392.0
1500536125.661,10001393.0
1500536129.006,10001394.0
1500536132.352,10001394.0
1500536135.697,10001390.0
1500536139.042,10001393.0
1500536142.388,10001392.0
1500536145.733,10001390.0
1500536149.079,10001392.0
1500536152.424,10001390.0
1500536155.770,10001391.0
1500536159.115,10001382.0
1500536162.460,10001386.0
1500536165.806,10001388.0
1500536169.151,10001390.0
1500536172.497,10001389.0
1500536175.842,10001383.0
1500536179.187,10001391.0
1500536182.533,10001386.0
1500536185.878,10001384.0
1500536189.224,10001387.0
1500536192.569,10001390.0
1500536195.915,10001389.0
1500536199.260,10001388.0
1500536202.605,10001391.0
1500536205.951,10001388.0
1500536209.296,10001387.0
1500536212.642,10001389.0
1500536215.987,10001383.0
1500536219.333,10001389.0
1500536222.678,10001394.0
1500536226.024,10001394.0
1500536229.369,10001394.0
1500536232.714,10001395.0
1500536236.060,10001393.0
1500536239.405,10001392.0
1500536242.750,10001389.0
1500536246.096,10001391.0
1500536249.441,10001390.0
1500536252.787,10001385.0
1500536256.132,10001391.0
1500536259.478,10001392.0
1500536262.823,10001389.0
1500536266.169,10001393.0
1500536269.514,10001391.0
1500536272.859,10001384.0
1500536276.205,10001389.0
1500536279.550,10001388.0
1500536282.896,10001387.0
1500536286.241,10001384.0
1500536289.586,10001389.0
1500536292.932,10001391.0
1500536296.277,10001389.0
1500536299.623,10001388.0
1500536302.968,10001394.0
1500536306.314,10001391.0
1500536309.659,10001391.0
1500536313.005,10001389.0
1500536316.350,10001388.0
1500536319.695,10001389.0
1500536323.041,10001386.0
1500536326.386,10001393.0
1500536329.731,10001397.0
1500536333.077,10001394.0
1500536336.422,10001388.0
1500536339.768,10001389.0
1500536343.113,10001392.0
1500536346.459,10001390.0
1500536349.804,10001388.0
1500536353.149,10001392.0
1500536356.495,10001393.0
1500536359.840,10001392.0
1500536363.186,10001392.0
1500536366.531,10001393.0
1500536369.876,10001389.0
1500536373.222,10001394.0
1500536376.567,10001392.0
1500536379.913,10001388.0
1500536383.258,10001392.0
1500536386.604,10001399.0
1500536389.949,10001398.0
1500536393.295,10001400.0
1500536396.640,10001394.0
1500536399.985,10001389.0
1500536403.331,10001392.0
1500536406.676,10001389.0
1500536410.022,10001390.0
1500536413.367,10001393.0
1500536416.712,10001392.0
1500536420.058,10001397.0
1500536423.403,10001396.0
1500536426.749,10001392.0
1500536430.094,10001394.0
1500536433.440,10001401.0
1500536436.785,10001401.0
1500536440.131,10001399.0
1500536443.476,10001395.0
1500536446.821,10001399.0
1500536450.167,10001395.0
1500536453.512,10001397.0
1500536456.857,10001402.0
1500536460.203,10001406.0
1500536463.548,10001405.0
1500536466.894,10001401.0
1500536470.239,10001401.0
1500536473.585,10001396.0
1500536476.930,10001395.0
1500536480.276,10001394.0
1500536483.621,10001387.0
1500536486.966,10001398.0
1500536490.312,10001398.0
1500536493.657,10001394.0
1500536497.003,10001393.0
1500536500.348,10001396.0
1500536503.693,10001393.0
1500536507.039,10001398.0
1500536510.384,10001404.0
1500536513.730,10001402.0
1500536517.075,10001395.0
1500536520.421,10001396.0
1500536523.766,10001393.0
1500536527.112,10001393.0
1500536530.457,10001389.0
1500536533.803,10001392.0
1500536537.148,10001396.0
1500536540.493,10001400.0
1500536543.839,10001399.0
1500536547.184,10001401.0
1500536550.529,10001406.0
1500536553.875,10001404.0
1500536557.220,10001405.0
1500536560.566,10001404.0
1500536563.911,10001397.0
1500536567.257,10001398.0
1500536570.602,10001402.0
1500536573.948,10001404.0
1500536577.293,10001400.0
1500536580.638,10001399.0
1500536583.984,10001396.0
1500536587.329,10001396.0
1500536590.675,10001400.0
1500536594.020,10001393.0
1500536597.366,10001394.0
1500536600.711,10001395.0
1500536604.057,10001396.0
1500536607.402,10001393.0
1500536610.747,10001392.0
1500536614.093,10001397.0
1500536617.438,10001405.0
1500536620.784,10001395.0
1500536624.129,10001390.0
1500536627.475,10001394.0
1500536630.820,10001397.0
1500536634.165,10001396.0
1500536637.511,10001397.0
1500536640.856,10001402.0
1500536644.202,10001399.0
1500536647.547,10001397.0
1500536650.893,10001407.0
1500536654.238,10001404.0
1500536657.583,10001400.0
1500536660.929,10001402.0
1500536664.274,10001405.0
1500536667.620,10001398.0
1500536670.965,10001401.0
1500536674.310,10001400.0
1500536677.656,10001396.0
1500536681.001,10001405.0
1500536684.347,10001407.0
1500536687.692,10001403.0
1500536691.038,10001398.0
1500536694.383,10001392.0
1500536697.728,10001398.0
1500536701.074,10001398.0
1500536704.419,10001400.0
1500536707.765,10001405.0
1500536711.110,10001403.0
1500536714.455,10001405.0
1500536717.801,10001406.0
1500536721.146,10001399.0
1500536724.492,10001396.0
1500536727.837,10001392.0
1500536731.183,10001390.0
1500536734.528,10001391.0
1500536737.874,10001395.0
1500536741.219,10001394.0
1500536744.564,10001397.0
1500536747.910,10001396.0
1500536751.255,10001400.0
1500536754.601,10001401.0
1500536757.946,10001399.0
1500536761.292,10001403.0
1500536764.637,10001405.0
1500536767.982,10001398.0
1500536771.328,10001398.0
1500536774.673,10001404.0
1500536778.019,10001399.0
1500536781.364,10001396.0
1500536784.709,10001396.0
1500536788.055,10001390.0
1500536791.400,10001401.0
1500536794.746,10001396.0
1500536798.091,10001398.0
1500536801.437,10001396.0
1500536804.782,10001401.0
1500536808.127,10001397.0
1500536811.473,10001399.0
1500536814.818,10001397.0
1500536818.164,10001396.0
1500536821.509,10001394.0
1500536824.855,10001394.0
1500536828.200,10001396.0
1500536831.546,10001396.0
1500536834.891,10001392.0
1500536838.236,10001389.0
1500536841.582,10001389.0
1500536844.927,10001395.0
1500536848.272,10001391.0
1500536851.618,10001387.0
1500536854.963,10001383.0
1500536858.309,10001386.0
1500536861.654,10001388.0
1500536865.000,10001389.0
1500536868.345,10001388.0
1500536871.691,10001389.0
1500536875.036,10001389.0
1500536878.382,10001392.0
1500536881.727,10001389.0
1500536885.072,10001386.0
1500536888.418,10001384.0
1500536891.763,10001385.0
1500536895.108,10001381.0
1500536898.454,10001383.0
1500536901.799,10001390.0
1500536905.145,10001386.0
1500536908.490,10001387.0
1500536911.836,10001389.0
1500536915.181,10001383.0
1500536918.527,10001386.0
1500536921.872,10001398.0
1500536925.218,10001399.0
1500536928.563,10001401.0
1500536931.908,10001391.0
1500536935.254,10001389.0
1500536938.599,10001392.0
1500536941.944,10001392.0
1500536945.290,10001398.0
1500536948.635,10001395.0
1500536951.981,10001397.0
1500536955.326,10001393.0
1500536958.672,10001394.0
1500536962.017,10001388.0
1500536965.363,10001388.0
1500536968.708,10001393.0
1500536972.054,10001389.0
1500536975.399,10001385.0
1500536978.744,10001389.0
1500536982.090,10001393.0
1500536985.435,10001392.0
1500536988.780,10001389.0
1500536992.126,10001387.0
1500536995.471,10001387.0
1500536998.817,10001388.0
1500537002.162,10001383.0
1500537005.508,10001390.0
1500537008.853,10001393.0
1500537012.199,10001389.0
1500537015.544,10001387.0
1500537018.890,10001387.0
1500537022.235,10001388.0
1500537025.580,10001388.0
1500537028.926,10001389.0
1500537032.271,10001395.0
1500537035.616,10001392.0
1500537038.962,10001390.0
1500537042.307,10001391.0
1500537045.653,10001399.0
1500537048.998,10001394.0
1500537052.344,10001393.0
1500537055.689,10001390.0
1500537059.034,10001389.0
1500537062.380,10001392.0
1500537065.725,10001394.0
1500537069.071,10001391.0
1500537072.416,10001388.0
1500537075.762,10001388.0
1500537079.107,10001388.0
1500537082.453,10001387.0
1500537085.798,10001390.0
1500537089.143,10001390.0
1500537092.489,10001390.0
1500537095.834,10001392.0
1500537099.180,10001392.0
1500537102.525,10001396.0
1500537105.871,10001392.0
1500537109.216,10001391.0
1500537112.561,10001393.0
1500537115.907,10001396.0
1500537119.252,10001398.0
1500537122.598,10001396.0
1500537125.943,10001391.0
1500537129.289,10001392.0
1500537132.634,10001389.0
1500537135.979,10001389.0
1500537139.325,10001396.0
1500537142.670,10001394.0
1500537146.016,10001392.0
1500537149.361,10001394.0
1500537152.706,10001389.0
1500537156.052,10001389.0
1500537159.397,10001393.0
1500537162.743,10001394.0
1500537166.088,10001392.0
1500537169.434,10001390.0
1500537172.779,10001390.0
1500537176.125,10001393.0
1500537179.470,10001395.0
1500537182.815,10001395.0
1500537186.161,10001393.0
1500537189.506,10001393.0
1500537192.852,10001391.0
1500537196.197,10001389.0
1500537199.543,10001393.0
1500537202.888,10001391.0
1500537206.233,10001393.0
1500537209.579,10001396.0
1500537212.924,10001398.0
1500537216.270,10001399.0
1500537219.615,10001394.0
1500537222.960,10001396.0
1500537226.306,10001387.0
1500537229.651,10001388.0
1500537232.997,10001389.0
1500537236.342,10001388.0
1500537239.687,10001386.0
1500537243.033,10001385.0
1500537246.378,10001386.0
1500537249.724,10001390.0
1500537253.069,10001390.0
1500537256.415,10001387.0
1500537259.760,10001389.0
1500537263.106,10001394.0
1500537266.451,10001392.0
1500537269.796,10001387.0
1500537273.142,10001385.0
1500537276.487,10001395.0
1500537279.833,10001391.0
1500537283.178,10001393.0
1500537286.524,10001387.0
1500537289.869,10001389.0
1500537293.214,10001391.0
1500537296.560,10001383.0
1500537299.905,10001389.0
1500537303.251,10001391.0
1500537306.596,10001388.0
1500537309.942,10001391.0
1500537313.287,10001392.0
1500537316.632,10001392.0
1500537319.978,10001384.0
1500537323.323,10001381.0
1500537326.668,10001382.0
1500537330.014,10001385.0
1500537333.359,10001391.0
1500537336.705,10001391.0
1500537340.050,10001398.0
1500537343.396,10001395.0
1500537346.741,10001393.0
1500537350.086,10001386.0
1500537353.432,10001385.0
1500537356.777,10001394.0
1500537360.123,10001390.0
1500537363.468,10001384.0
1500537366.814,10001389.0
1500537370.159,10001396.0
1500537373.504,10001388.0
1500537376.850,10001390.0
1500537380.195,10001391.0
1500537383.541,10001386.0
1500537386.886,10001393.0
1500537390.232,10001391.0
1500537393.577,10001392.0
1500537396.923,10001394.0
1500537400.268,10001395.0
1500537403.614,10001405.0
1500537406.959,10001395.0
1500537410.304,10001391.0
1500537413.650,10001391.0
1500537416.995,10001389.0
1500537420.340,10001388.0
1500537423.686,10001390.0
1500537427.031,10001386.0
1500537430.377,10001386.0
1500537433.722,10001388.0
1500537437.068,10001390.0
1500537440.413,10001387.0
1500537443.759,10001394.0
1500537447.104,10001391.0
1500537450.449,10001391.0
1500537453.795,10001392.0
1500537457.140,10001392.0
1500537460.486,10001390.0
1500537463.831,10001390.0
1500537467.176,10001390.0
1500537470.522,10001388.0
1500537473.867,10001387.0
1500537477.213,10001390.0
1500537480.558,10001383.0
1500537483.904,10001386.0
1500537487.249,10001390.0
1500537490.595,10001386.0
1500537493.940,10001383.0
1500537497.288,10001385.0
1500537500.631,10001383.0
1500537503.976,10001385.0
1500537507.321,10001385.0
1500537510.667,10001391.0
1500537514.012,10001392.0
1500537517.358,10001392.0
1500537520.703,10001395.0
1500537524.049,10001392.0
1500537527.394,10001398.0
1500537530.740,10001392.0
1500537534.085,10001396.0
1500537537.431,10001397.0
1500537540.776,10001397.0
1500537544.121,10001397.0
1500537547.467,10001396.0
1500537550.812,10001398.0
1500537554.158,10001396.0
1500537557.503,10001395.0
1500537560.849,10001392.0
1500537564.194,10001393.0
1500537567.539,10001389.0
1500537570.885,10001391.0
1500537574.230,10001394.0
1500537577.576,10001396.0
1500537580.921,10001398.0
1500537584.267,10001397.0
1500537587.612,10001397.0
1500537590.957,10001398.0
1500537594.303,10001392.0
1500537597.648,10001392.0
1500537600.994,10001393.0
1500537604.339,10001394.0
1500537607.685,10001392.0
1500537611.030,10001394.0
1500537614.375,10001389.0
1500537617.721,10001391.0
1500537621.066,10001396.0
1500537624.412,10001397.0
1500537627.757,10001399.0
1500537631.103,10001399.0
1500537634.448,10001393.0
1500537637.793,10001396.0
1500537641.139,10001395.0
1500537644.484,10001395.0
1500537647.830,10001392.0
1500537651.175,10001395.0
1500537654.520,10001391.0
1500537657.866,10001391.0
1500537661.211,10001393.0
1500537664.557,10001395.0
1500537667.902,10001397.0
1500537671.248,10001395.0
1500537674.593,10001396.0
1500537677.938,10001399.0
1500537681.284,10001400.0
1500537684.629,10001396.0
1500537687.975,10001394.0
1500537691.320,10001396.0
1500537694.666,10001402.0
1500537698.011,10001405.0
1500537701.357,10001405.0
1500537704.702,10001401.0
1500537708.047,10001401.0
1500537711.393,10001400.0
1500537714.738,10001403.0
1500537718.084,10001406.0
1500537721.429,10001403.0
1500537724.775,10001402.0
1500537728.120,10001402.0
1500537731.465,10001403.0
1500537734.811,10001404.0
1500537738.156,10001402.0
1500537741.502,10001404.0
1500537744.847,10001395.0
1500537748.192,10001396.0
1500537751.538,10001399.0
1500537754.883,10001402.0
1500537758.229,10001402.0
1500537761.574,10001401.0
1500537764.920,10001399.0
1500537768.265,10001394.0
1500537771.610,10001395.0
1500537774.956,10001392.0
1500537778.301,10001396.0
1500537781.647,10001397.0
1500537784.992,10001396.0
1500537788.338,10001398.0
1500537791.683,10001403.0
1500537795.028,10001403.0
1500537798.374,10001406.0
1500537801.719,10001399.0
1500537805.065,10001406.0
1500537808.410,10001404.0
1500537811.755,10001399.0
1500537815.101,10001394.0
1500537818.446,10001394.0
1500537821.792,10001395.0
1500537825.137,10001397.0
1500537828.483,10001395.0
1500537831.828,10001402.0
1500537835.174,10001397.0
1500537838.519,10001395.0
1500537841.864,10001402.0
1500537845.210,10001398.0
1500537848.555,10001399.0
1500537851.901,10001400.0
1500537855.246,10001402.0
1500537858.591,10001397.0
1500537861.937,10001401.0
1500537865.282,10001395.0
1500537868.628,10001399.0
1500537871.973,10001400.0
1500537875.319,10001402.0
1500537878.664,10001401.0
1500537882.010,10001405.0
1500537885.355,10001405.0
1500537888.701,10001405.0
1500537892.046,10001400.0
1500537895.391,10001402.0
1500537898.737,10001406.0
1500537902.082,10001400.0
1500537905.427,10001402.0
1500537908.773,10001405.0
1500537912.118,10001401.0
1500537915.464,10001397.0
1500537918.809,10001397.0
1500537922.155,10001398.0
1500537925.500,10001394.0
1500537928.846,10001394.0
1500537932.191,10001396.0
1500537935.537,10001395.0
1500537938.882,10001397.0
1500537942.227,10001393.0
1500537945.573,10001397.0
1500537948.918,10001397.0
1500537952.263,10001396.0
1500537955.609,10001394.0
1500537958.954,10001392.0
1500537962.300,10001393.0
1500537965.645,10001394.0
1500537968.991,10001393.0
1500537972.336,10001388.0
1500537975.682,10001390.0
1500537979.027,10001393.0
1500537982.373,10001398.0
1500537985.718,10001393.0
1500537989.063,10001392.0
1500537992.409,10001396.0
1500537995.754,10001392.0
1500537999.099,10001395.0
1500538002.445,10001397.0
1500538005.790,10001396.0
1500538009.136,10001398.0
1500538012.481,10001397.0
1500538015.827,10001398.0
1500538019.172,10001398.0
1500538022.518,10001402.0
1500538025.863,10001394.0
1500538029.209,10001395.0
1500538032.554,10001399.0
1500538035.899,10001399.0
1500538039.245,10001397.0
1500538042.590,10001397.0
1500538045.936,10001395.0
1500538049.281,10001394.0
1500538052.627,10001401.0
1500538056.005,10001403.0
1500538059.317,10001396.0
1500538062.663,10001394.0
1500538066.008,10001401.0
1500538069.354,10001399.0
1500538072.699,10001402.0
1500538076.045,10001400.0
1500538079.390,10001399.0
1500538082.735,10001392.0
1500538086.081,10001398.0
1500538089.426,10001403.0
1500538092.772,10001399.0
1500538096.117,10001398.0
1500538099.462,10001397.0
1500538102.808,10001396.0
1500538106.153,10001399.0
1500538109.499,10001400.0
1500538112.844,10001405.0
1500538116.190,10001400.0
1500538119.535,10001392.0
1500538122.881,10001395.0
1500538126.226,10001386.0
1500538129.571,10001390.0
1500538132.917,10001386.0
1500538136.262,10001387.0
1500538139.608,10001391.0
1500538142.953,10001392.0
1500538146.298,10001387.0
1500538149.644,10001385.0
1500538152.989,10001387.0
1500538156.335,10001393.0
1500538159.680,10001392.0
1500538163.026,10001396.0
1500538166.371,10001395.0
1500538169.716,10001393.0
1500538173.062,10001386.0
1500538176.407,10001389.0
1500538179.753,10001385.0
1500538183.098,10001384.0
1500538186.444,10001384.0
1500538189.789,10001392.0
1500538193.134,10001399.0
1500538196.480,10001398.0
1500538199.825,10001402.0
1500538203.171,10001400.0
1500538206.516,10001396.0
1500538209.862,10001391.0
1500538213.207,10001386.0
1500538216.553,10001388.0
1500538219.898,10001390.0
1500538223.243,10001390.0
1500538226.589,10001389.0
1500538229.934,10001389.0
1500538233.280,10001390.0
1500538236.625,10001388.0
1500538239.971,10001389.0
1500538243.316,10001395.0
1500538246.661,10001391.0
1500538250.007,10001389.0
1500538253.352,10001385.0
1500538256.698,10001383.0
1500538260.043,10001385.0
1500538263.388,10001384.0
1500538266.734,10001393.0
1500538270.079,10001394.0
1500538273.425,10001393.0
1500538276.770,10001396.0
1500538280.116,10001387.0
1500538283.461,10001387.0
1500538286.807,10001382.0
1500538290.152,10001384.0
1500538293.497,10001385.0
1500538296.843,10001387.0
1500538300.188,10001387.0
1500538303.533,10001388.0
1500538306.879,10001387.0
1500538310.224,10001394.0
1500538313.570,10001391.0
1500538316.915,10001389.0
1500538320.261,10001387.0
1500538323.606,10001389.0
1500538326.952,10001389.0
1500538330.297,10001389.0
1500538333.642,10001394.0
1500538336.988,10001395.0
1500538340.333,10001387.0
1500538343.679,10001387.0
1500538347.024,10001381.0
1500538350.369,10001385.0
1500538353.715,10001387.0
1500538357.060,10001391.0
1500538360.406,10001392.0
1500538363.751,10001394.0
1500538367.097,10001394.0
1500538370.442,10001389.0
1500538373.788,10001386.0
1500538377.133,10001386.0
1500538380.479,10001388.0
1500538383.824,10001386.0
1500538387.169,10001382.0
1500538390.515,10001383.0
1500538393.860,10001380.0
1500538397.205,10001375.0
1500538400.551,10001378.0
1500538403.896,10001382.0
1500538407.242,10001384.0
1500538410.587,10001380.0
1500538413.933,10001377.0
1500538417.278,10001383.0
1500538420.624,10001387.0
1500538423.969,10001384.0
1500538427.315,10001376.0
1500538430.660,10001376.0
1500538434.006,10001377.0
1500538437.351,10001380.0
1500538440.696,10001386.0
1500538444.041,10001390.0
1500538447.387,10001392.0
1500538450.732,10001393.0
1500538454.078,10001392.0
1500538457.423,10001388.0
1500538460.769,10001387.0
1500538464.114,10001394.0
1500538467.460,10001394.0
1500538470.805,10001394.0
1500538474.150,10001388.0
1500538477.496,10001388.0
1500538480.841,10001390.0
1500538484.187,10001391.0
1500538487.532,10001390.0
1500538490.878,10001386.0
1500538494.223,10001382.0
1500538497.568,10001384.0
1500538500.914,10001386.0
1500538504.259,10001381.0
1500538507.605,10001375.0
1500538510.950,10001378.0
1500538514.296,10001380.0
1500538517.641,10001378.0
1500538520.987,10001379.0
1500538524.332,10001377.0
1500538527.677,10001375.0
1500538531.023,10001378.0
1500538534.368,10001376.0
1500538537.714,10001377.0
1500538541.059,10001379.0
1500538544.404,10001380.0
1500538547.750,10001380.0
1500538551.095,10001378.0
1500538554.441,10001376.0
1500538557.786,10001379.0
1500538561.132,10001382.0
1500538564.477,10001378.0
1500538567.823,10001377.0
1500538571.168,10001377.0
1500538574.513,10001383.0
1500538577.859,10001383.0
1500538581.204,10001380.0
1500538584.550,10001380.0
1500538587.895,10001383.0
1500538591.241,10001378.0
1500538594.586,10001383.0
1500538597.931,10001385.0
1500538601.277,10001389.0
1500538604.622,10001385.0
1500538607.968,10001380.0
1500538611.313,10001384.0
1500538614.659,10001384.0
1500538618.004,10001383.0
1500538621.349,10001377.0
1500538624.695,10001378.0
1500538628.041,10001380.0
1500538631.386,10001385.0
1500538634.731,10001387.0
1500538638.077,10001387.0
1500538641.422,10001387.0
1500538644.767,10001391.0
1500538648.113,10001391.0
1500538651.458,10001395.0
1500538654.803,10001399.0
1500538658.149,10001392.0
1500538661.494,10001385.0
1500538664.840,10001389.0
1500538668.185,10001389.0
1500538671.531,10001392.0
1500538674.876,10001391.0
1500538678.222,10001390.0
1500538681.567,10001389.0
1500538684.912,10001394.0
1500538688.258,10001385.0
1500538691.603,10001388.0
1500538694.948,10001387.0
1500538698.294,10001390.0
1500538701.639,10001393.0
1500538704.985,10001394.0
1500538708.330,10001396.0
1500538711.676,10001394.0
1500538715.021,10001395.0
1500538718.367,10001387.0
1500538721.712,10001390.0
1500538725.058,10001391.0
1500538728.403,10001393.0
1500538731.748,10001396.0
1500538735.094,10001395.0
1500538738.439,10001391.0
1500538741.784,10001387.0
1500538745.130,10001382.0
1500538748.475,10001379.0
1500538751.821,10001380.0
1500538755.166,10001382.0
1500538758.512,10001384.0
1500538761.857,10001389.0
1500538765.203,10001392.0
1500538768.548,10001393.0
1500538771.893,10001396.0
1500538775.239,10001397.0
1500538778.584,10001390.0
1500538781.930,10001393.0
1500538785.275,10001393.0
1500538788.620,10001393.0
1500538791.966,10001398.0
1500538795.311,10001402.0
1500538798.657,10001402.0
1500538802.002,10001393.0
1500538805.348,10001400.0
1500538808.693,10001402.0
1500538812.039,10001403.0
1500538815.384,10001401.0
1500538818.730,10001401.0
1500538822.075,10001409.0
1500538825.420,10001408.0
1500538828.766,10001403.0
1500538832.111,10001402.0
1500538835.456,10001399.0
1500538838.802,10001397.0
1500538842.147,10001401.0
1500538845.493,10001403.0
1500538848.838,10001401.0
1500538852.184,10001408.0
1500538855.529,10001413.0
1500538858.875,10001412.0
1500538862.220,10001411.0
1500538865.566,10001412.0
1500538868.911,10001403.0
1500538872.256,10001398.0
1500538875.602,10001397.0
1500538878.947,10001396.0
1500538882.293,10001397.0
1500538885.638,10001402.0
1500538888.983,10001408.0
1500538892.329,10001405.0
1500538895.674,10001400.0
1500538899.020,10001404.0
1500538902.365,10001397.0
1500538905.711,10001404.0
1500538909.057,10001402.0
1500538912.401,10001401.0
1500538915.747,10001401.0
1500538919.092,10001401.0
1500538922.438,10001410.0
1500538925.783,10001411.0
1500538929.129,10001411.0
1500538932.474,10001408.0
1500538935.820,10001406.0
1500538939.165,10001410.0
1500538942.511,10001408.0
1500538945.856,10001405.0
1500538949.201,10001408.0
1500538952.547,10001408.0
1500538955.892,10001409.0
1500538959.237,10001410.0
1500538962.583,10001415.0
1500538965.928,10001412.0
1500538969.274,10001410.0
1500538972.619,10001405.0
1500538975.965,10001406.0
1500538979.310,10001412.0
1500538982.656,10001420.0
1500538986.001,10001419.0
1500538989.346,10001412.0
1500538992.692,10001408.0
1500538996.037,10001403.0
1500538999.383,10001399.0
1500539002.728,10001400.0
1500539006.074,10001402.0
1500539009.419,10001400.0
1500539012.764,10001397.0
1500539016.110,10001402.0
1500539019.455,10001405.0
1500539022.801,10001405.0
1500539026.146,10001405.0
1500539029.492,10001400.0
1500539032.837,10001408.0
1500539036.183,10001404.0
1500539039.528,10001401.0
1500539042.873,10001399.0
1500539046.218,10001400.0
1500539049.564,10001398.0
1500539052.909,10001399.0
1500539056.255,10001402.0
1500539059.600,10001397.0
1500539062.946,10001401.0
1500539066.291,10001399.0
1500539069.637,10001392.0
1500539072.982,10001400.0
1500539076.327,10001400.0
1500539079.673,10001399.0
1500539083.018,10001395.0
1500539086.364,10001394.0
1500539089.709,10001393.0
1500539093.055,10001394.0
1500539096.400,10001395.0
1500539099.745,10001393.0
1500539103.091,10001391.0
1500539106.436,10001388.0
1500539109.782,10001387.0
1500539113.127,10001389.0
1500539116.473,10001389.0
1500539119.818,10001395.0
1500539123.164,10001386.0
1500539126.509,10001382.0
1500539129.855,10001390.0
1500539133.200,10001394.0
1500539136.545,10001391.0
1500539139.891,10001389.0
1500539143.236,10001390.0
1500539146.581,10001391.0
1500539149.927,10001393.0
1500539153.272,10001390.0
1500539156.618,10001389.0
1500539159.963,10001391.0
1500539163.309,10001389.0
1500539166.654,10001384.0
1500539170.000,10001388.0
1500539173.345,10001389.0
1500539176.690,10001394.0
1500539180.036,10001393.0
1500539183.381,10001395.0
1500539186.727,10001395.0
1500539190.072,10001385.0
1500539193.417,10001391.0
1500539196.763,10001389.0
1500539200.109,10001389.0
1500539203.454,10001385.0
1500539206.799,10001389.0
1500539210.145,10001397.0
1500539213.490,10001400.0
1500539216.836,10001398.0
1500539220.181,10001399.0
1500539223.526,10001395.0
1500539226.872,10001398.0
1500539230.217,10001400.0
1500539233.563,10001398.0
1500539236.908,10001402.0
1500539240.254,10001401.0
1500539243.599,10001396.0
1500539246.944,10001389.0
1500539250.290,10001394.0
1500539253.635,10001399.0
1500539256.981,10001397.0
1500539260.326,10001393.0
1500539263.672,10001391.0
1500539267.017,10001395.0
1500539270.363,10001395.0
1500539273.708,10001394.0
1500539277.053,10001388.0
1500539280.399,10001390.0
1500539283.744,10001403.0
1500539287.090,10001400.0
1500539290.435,10001397.0
1500539293.781,10001400.0
1500539297.126,10001401.0
1500539300.471,10001397.0
1500539303.817,10001393.0
1500539307.162,10001389.0
1500539310.508,10001389.0
1500539313.853,10001387.0
1500539317.199,10001390.0
1500539320.544,10001391.0
1500539323.889,10001394.0
1500539327.235,10001396.0
1500539330.580,10001399.0
1500539333.926,10001396.0
1500539337.271,10001393.0
1500539340.617,10001396.0
1500539343.962,10001389.0
1500539347.307,10001391.0
1500539350.653,10001386.0
1500539353.998,10001388.0
1500539357.343,10001390.0
1500539360.689,10001388.0
1500539364.034,10001397.0
1500539367.380,10001394.0
1500539370.725,10001391.0
1500539374.071,10001395.0
1500539377.416,10001398.0
1500539380.762,10001395.0
1500539384.107,10001392.0
1500539387.452,10001394.0
1500539390.798,10001398.0
1500539394.143,10001387.0
1500539397.489,10001391.0
1500539400.834,10001389.0
1500539404.180,10001391.0
1500539407.525,10001391.0
1500539410.871,10001385.0
1500539414.216,10001389.0
1500539417.561,10001388.0
1500539420.907,10001390.0
1500539424.252,10001389.0
1500539427.598,10001388.0
1500539430.943,10001386.0
1500539434.289,10001389.0
1500539437.634,10001394.0
1500539440.980,10001390.0
1500539444.325,10001393.0
1500539447.671,10001394.0
1500539451.016,10001393.0
1500539454.362,10001395.0
1500539457.707,10001392.0
1500539461.052,10001395.0
1500539464.398,10001394.0
1500539467.743,10001393.0
1500539471.089,10001398.0
1500539474.434,10001392.0
1500539477.779,10001392.0
1500539481.125,10001396.0
1500539484.470,10001389.0
1500539487.816,10001393.0
1500539491.161,10001392.0
1500539494.507,10001392.0
1500539497.852,10001391.0
1500539501.198,10001391.0
1500539504.543,10001384.0
1500539507.889,10001386.0
1500539511.234,10001382.0
1500539514.579,10001388.0
1500539517.925,10001385.0
1500539521.270,10001382.0
1500539524.616,10001384.0
1500539527.961,10001384.0
1500539531.307,10001380.0
1500539534.652,10001385.0
1500539537.997,10001387.0
1500539541.343,10001385.0
1500539544.688,10001384.0
1500539548.034,10001382.0
