timestamp,microvolts,temp_c,"Savitzky-Golay (151,2)"
1545319385.61,7045692.63,20.147,7045694.6301
1545319390.79,7045691.61,20.144,7045694.62995
1545319395.96,7045692.52,20.137,7045694.62054
1545319401.14,7045692.5,20.139,7045694.57563
1545319406.31,7045692.08,20.14,7045694.53674
1545319411.49,7045693.94,20.139,7045694.46005
1545319416.66,7045694.14,20.137,7045694.37964
1545319421.84,7045693.82,20.133,7045694.28763
1545319427.01,7045694.66,20.137,7045694.19247
1545319432.19,7045694.78,20.128,7045694.11029
1545319437.38,7045693.23,20.124,7045694.06186
1545319442.56,7045692.09,20.121,7045693.99638
1545319447.74,7045694.89,20.125,7045693.93697
1545319452.91,7045695.53,20.116,7045693.85292
1545319458.09,7045695.03,20.108,7045693.79502
1545319463.26,7045694.34,20.118,7045693.70338
1545319468.44,7045692.06,20.113,7045693.6366
1545319473.61,7045692.87,20.102,7045693.58198
1545319478.8,7045692.41,20.101,7045693.54116
1545319483.96,7045692.21,20.093,7045693.49679
1545319489.15,7045693.54,20.085,7045693.43197
1545319494.31,7045695.43,20.081,7045693.39213
1545319499.5,7045694.61,20.087,7045693.34795
1545319504.67,7045693.92,20.075,7045693.27401
1545319509.85,7045692.58,20.079,7045693.2086
1545319515.03,7045693.06,20.082,7045693.12687
1545319520.21,7045692.58,20.082,7045693.03023
1545319525.38,7045693.58,20.072,7045692.9209
1545319530.56,7045692.99,20.068,7045692.81354
1545319535.73,7045692.62,20.068,7045692.72196
1545319540.9,7045692.54,20.068,7045692.74401
1545319546.08,7045693.54,20.075,7045692.8299
1545319551.25,7045694.38,20.067,7045692.90629
1545319556.42,7045693.83,20.058,7045692.99814
1545319561.6,7045692.22,20.061,7045693.13052
1545319566.77,7045692.42,20.044,7045693.28928
1545319571.95,7045692.72,20.044,7045693.36765
1545319577.12,7045691.94,20.035,7045693.3713
1545319582.29,7045692.36,20.042,7045693.35405
1545319587.46,7045693.95,20.035,7045693.32787
1545319592.64,7045695.01,20.032,7045693.30413
1545319597.81,7045693.73,20.026,7045693.30476
1545319602.99,7045694.34,20.035,7045693.29441
1545319608.16,7045694.54,20.035,7045693.27843
1545319613.32,7045695.37,20.041,7045693.25592
1545319618.5,7045695.19,20.032,7045693.21908
1545319623.67,7045692.55,20.027,7045693.1806
1545319628.85,7045691.89,20.027,7045693.14033
1545319634.02,7045693.11,20.035,7045693.10773
1545319639.21,7045692.38,20.032,7045693.11612
1545319644.37,7045692.36,20.024,7045693.10834
1545319649.56,7045690.14,20.021,7045693.12413
1545319654.73,7045690.68,20.013,7045693.10757
1545319659.91,7045690.42,20.027,7045693.06581
1545319665.09,7045692.15,20.013,7045693.02079
1545319670.26,7045694.08,20.023,7045693.00504
1545319675.44,7045694.01,20.004,7045692.97289
1545319680.61,7045695.66,20.001,7045692.93903
1545319685.79,7045695.8,20.006,7045692.88759
1545319690.96,7045694.96,19.987,7045692.82927
1545319696.14,7045693.5,19.98,7045692.77635
1545319701.31,7045692.46,19.984,7045692.73998
1545319706.49,7045692.08,19.987,7045692.72531
1545319711.66,7045691.63,19.984,7045692.68874
1545319716.84,7045691.91,19.986,7045692.62422
1545319722.01,7045691.0,19.977,7045692.56551
1545319727.19,7045692.91,19.972,7045692.54023
1545319732.36,7045693.34,19.973,7045692.55122
1545319737.54,7045692.89,19.973,7045692.65966
1545319742.71,7045692.35,19.964,7045692.76838
1545319747.89,7045693.37,19.96,7045692.73568
1545319753.06,7045691.69,19.963,7045692.72784
1545319758.25,7045691.63,19.96,7045692.71079
1545319763.41,7045692.46,19.96,7045692.70662
1545319768.58,7045693.0,19.96,7045692.72549
1545319773.76,7045691.68,19.957,7045692.75153
1545319778.95,7045694.11,19.954,7045692.77297
1545319784.12,7045695.14,19.954,7045692.7706
1545319789.3,7045693.31,19.954,7045692.78714
1545319794.47,7045692.28,19.949,7045692.786
1545319799.63,7045694.78,19.955,7045692.77781
1545319804.82,7045694.05,19.954,7045692.78874
1545319809.99,7045693.89,19.958,7045692.81618
1545319815.17,7045693.55,19.958,7045692.85845
1545319820.33,7045694.69,19.955,7045692.89806
1545319825.52,7045693.4,19.949,7045692.94108
1545319830.7,7045692.3,19.955,7045692.97964
1545319835.87,7045691.93,19.952,7045693.01
1545319841.05,7045691.95,19.951,7045693.05018
1545319846.22,7045690.55,19.943,7045693.08874
1545319851.4,7045692.84,19.94,7045693.12037
1545319856.57,7045692.28,19.94,7045693.14125
1545319861.75,7045690.85,19.943,7045693.12619
1545319866.92,7045689.49,19.941,7045693.10427
1545319872.09,7045691.37,19.937,7045693.05793
1545319877.25,7045693.5,19.931,7045693.01374
1545319882.44,7045692.31,19.935,7045693.00516
1545319887.61,7045692.88,19.928,7045693.04055
1545319892.79,7045693.72,19.926,7045693.08178
1545319897.97,7045691.82,19.931,7045693.1462
1545319903.14,7045692.73,19.923,7045693.19324
1545319908.32,7045693.81,19.926,7045693.24025
1545319913.49,7045694.84,19.918,7045693.27449
1545319918.67,7045694.01,19.915,7045693.32016
1545319923.84,7045692.94,19.906,7045693.34888
1545319929.02,7045693.15,19.915,7045693.35729
1545319934.19,7045693.3,19.909,7045693.35701
1545319939.36,7045695.34,19.897,7045693.36378
1545319944.54,7045693.58,19.892,7045693.38726
1545319949.71,7045692.94,19.898,7045693.40629
1545319954.89,7045692.64,19.895,7045693.40497
1545319960.07,7045693.36,19.891,7045693.39569
1545319965.24,7045692.49,19.897,7045693.37511
1545319970.42,7045692.33,19.888,7045693.35176
1545319975.59,7045693.08,19.891,7045693.33999
1545319980.77,7045692.94,19.88,7045693.36139
1545319985.94,7045691.61,19.872,7045693.37939
1545319991.13,7045691.45,19.877,7045693.38114
1545319996.29,7045691.3,19.882,7045693.40242
1545320001.48,7045691.43,19.872,7045693.43302
1545320006.66,7045693.27,19.866,7045693.47718
1545320011.84,7045692.86,19.871,7045693.52582
1545320017.01,7045693.87,19.874,7045693.53504
1545320022.19,7045694.0,19.862,7045693.53119
1545320027.36,7045692.24,19.865,7045693.53676
1545320032.53,7045693.26,19.862,7045693.53891
1545320037.71,7045691.46,19.866,7045693.53726
1545320042.88,7045692.35,19.86,7045693.50707
1545320048.06,7045693.9,19.865,7045693.48976
1545320053.23,7045693.86,19.863,7045693.46971
1545320058.41,7045693.11,19.862,7045693.46424
1545320063.58,7045694.21,19.866,7045693.48245
1545320068.76,7045695.17,19.856,7045693.49542
1545320073.93,7045696.31,19.866,7045693.52433
1545320079.11,7045696.9,19.865,7045693.54544
1545320084.3,7045696.13,19.862,7045693.55806
1545320089.47,7045694.32,19.859,7045693.55924
1545320094.65,7045695.08,19.865,7045693.56172
1545320099.82,7045694.77,19.86,7045693.53869
1545320105.0,7045697.04,19.868,7045693.50988
1545320110.18,7045696.46,19.869,7045693.48112
1545320115.35,7045694.28,19.868,7045693.44446
1545320120.53,7045693.94,19.869,7045693.42497
1545320125.7,7045694.9,19.871,7045693.42255
1545320130.88,7045697.13,19.865,7045693.42477
1545320136.05,7045697.99,19.868,7045693.40346
1545320141.23,7045696.65,19.868,7045693.3914
1545320146.4,7045695.87,19.871,7045693.38296
1545320151.57,7045693.6,19.872,7045693.36922
1545320156.75,7045692.44,19.878,7045693.36363
1545320161.92,7045692.76,19.857,7045693.35581
1545320167.09,7045692.03,19.866,7045693.34871
1545320172.27,7045693.28,19.862,7045693.38503
1545320177.44,7045692.16,19.857,7045693.42499
1545320182.62,7045693.84,19.871,7045693.41252
1545320187.79,7045694.1,19.866,7045693.40898
1545320192.97,7045694.06,19.868,7045693.42182
1545320198.14,7045692.64,19.869,7045693.43746
1545320203.32,7045690.76,19.863,7045693.46438
1545320208.49,7045691.79,19.871,7045693.47601
1545320213.67,7045691.55,19.871,7045693.4819
1545320218.85,7045690.34,19.871,7045693.47389
1545320224.02,7045689.77,19.869,7045693.45905
1545320229.2,7045691.42,19.871,7045693.43396
1545320234.37,7045692.26,19.869,7045693.39276
1545320239.54,7045692.54,19.874,7045693.35392
1545320244.72,7045693.0,19.871,7045693.3256
1545320249.91,7045694.37,19.868,7045693.28128
1545320255.08,7045695.95,19.872,7045693.24734
1545320260.26,7045698.16,19.888,7045693.20096
1545320265.44,7045698.0,19.878,7045693.16703
1545320270.61,7045695.96,19.882,7045693.12503
1545320275.79,7045693.6,19.885,7045693.09148
1545320280.97,7045692.28,19.891,7045693.07315
1545320286.14,7045689.15,19.883,7045693.06543
1545320291.32,7045689.29,19.882,7045693.02954
1545320296.49,7045689.49,19.883,7045692.99307
1545320301.67,7045690.04,19.894,7045692.96159
1545320306.84,7045689.66,19.894,7045692.9416
1545320312.01,7045690.58,19.886,7045692.92752
1545320317.19,7045692.11,19.895,7045692.9105
1545320322.36,7045692.82,19.897,7045692.88436
1545320327.53,7045693.09,19.892,7045692.86108
1545320332.71,7045692.27,19.889,7045692.86542
1545320337.88,7045692.17,19.895,7045692.84825
1545320343.06,7045692.55,19.9,7045692.82701
1545320348.25,7045693.49,19.905,7045692.79129
1545320353.42,7045694.96,19.903,7045692.74427
1545320358.6,7045694.51,19.898,7045692.7162
1545320363.78,7045693.76,19.9,7045692.69918
1545320368.95,7045691.99,19.911,7045692.67038
1545320374.13,7045693.45,19.905,7045692.65443
1545320379.3,7045693.92,19.914,7045692.60594
1545320384.48,7045692.63,19.912,7045692.59055
1545320389.65,7045691.92,19.908,7045692.57547
1545320394.83,7045691.41,19.915,7045692.5562
1545320400.0,7045690.79,19.918,7045692.55957
1545320405.18,7045692.06,19.923,7045692.54283
1545320410.35,7045692.61,19.931,7045692.54651
1545320415.53,7045692.82,19.926,7045692.55376
1545320420.7,7045692.38,19.932,7045692.55608
1545320425.88,7045692.66,19.932,7045692.5562
1545320431.05,7045693.18,19.935,7045692.54022
1545320436.23,7045692.22,19.932,7045692.52869
1545320441.4,7045692.0,19.938,7045692.52912
1545320446.58,7045692.07,19.938,7045692.52717
1545320451.75,7045691.53,19.934,7045692.52843
1545320456.93,7045691.96,19.935,7045692.52356
1545320462.1,7045692.05,19.937,7045692.51122
1545320467.29,7045693.12,19.935,7045692.51192
1545320472.45,7045693.3,19.937,7045692.53208
1545320477.64,7045693.08,19.94,7045692.56342
1545320482.82,7045691.87,19.937,7045692.56819
1545320487.99,7045694.0,19.941,7045692.59174
1545320493.17,7045694.12,19.944,7045692.60848
1545320498.34,7045694.39,19.946,7045692.64925
1545320503.52,7045694.25,19.947,7045692.67408
1545320508.7,7045694.44,19.949,7045692.6825
1545320513.87,7045693.2,19.951,7045692.69741
1545320519.05,7045692.26,19.949,7045692.71988
1545320524.22,7045694.06,19.949,7045692.76483
1545320529.4,7045694.2,19.954,7045692.80653
1545320534.57,7045692.12,19.946,7045692.83743
1545320539.76,7045692.44,19.951,7045692.86163
1545320544.92,7045692.33,19.961,7045692.86963
1545320550.11,7045693.04,19.946,7045692.87824
1545320555.29,7045691.54,19.949,7045692.88813
1545320560.47,7045689.41,19.944,7045692.89615
1545320565.66,7045689.95,19.946,7045692.93174
1545320570.82,7045693.38,19.946,7045692.94517
1545320576.01,7045691.39,19.947,7045692.9671
1545320581.18,7045692.19,19.958,7045692.98171
1545320586.36,7045691.18,19.949,7045693.0018
1545320591.53,7045689.78,19.958,7045693.0064
1545320596.71,7045690.85,19.96,7045692.96501
1545320601.88,7045692.56,19.955,7045692.92592
1545320607.06,7045692.72,19.955,7045692.89798
1545320612.23,7045692.27,19.955,7045692.88611
1545320617.41,7045692.85,19.951,7045692.87657
1545320622.58,7045694.47,19.957,7045692.9
1545320627.76,7045692.76,19.955,7045692.93974
1545320632.94,7045693.93,19.958,7045692.94345
1545320638.11,7045695.05,19.964,7045692.96279
1545320643.29,7045692.53,19.957,7045692.9852
1545320648.46,7045692.19,19.966,7045693.03221
1545320653.64,7045692.6,19.958,7045693.11188
1545320658.81,7045695.57,19.96,7045693.17676
1545320663.99,7045693.62,19.957,7045693.20794
1545320669.16,7045692.63,19.957,7045693.21265
1545320674.33,7045692.38,19.951,7045693.19477
1545320679.51,7045693.28,19.955,7045693.15649
1545320684.68,7045694.24,19.957,7045693.12211
1545320689.86,7045694.93,19.961,7045693.10548
1545320695.03,7045695.01,19.957,7045693.08998
1545320700.21,7045693.76,19.961,7045693.06997
1545320705.38,7045693.03,19.961,7045693.05437
1545320710.56,7045694.19,19.964,7045693.05527
1545320715.73,7045694.13,19.963,7045693.06958
1545320720.91,7045693.52,19.969,7045693.07527
1545320726.08,7045694.06,19.964,7045693.06471
1545320731.25,7045693.9,19.969,7045693.05823
1545320736.43,7045695.13,19.967,7045693.05194
1545320741.6,7045697.18,19.966,7045693.04867
1545320746.78,7045694.57,19.955,7045693.06268
1545320751.95,7045693.3,19.967,7045693.06744
1545320757.13,7045695.28,19.967,7045693.05856
1545320762.3,7045693.93,19.97,7045693.03066
1545320767.48,7045695.93,19.967,7045693.04491
1545320772.65,7045692.39,19.97,7045693.06972
1545320777.84,7045692.02,19.975,7045693.08339
1545320783.02,7045692.38,19.978,7045693.07721
1545320788.2,7045691.81,19.981,7045693.05633
1545320793.37,7045693.37,19.972,7045693.01098
1545320798.55,7045692.31,19.977,7045692.97246
1545320803.72,7045692.06,19.983,7045692.95833
1545320808.9,7045690.67,19.987,7045692.93858
1545320814.07,7045691.75,19.993,7045692.93209
1545320819.24,7045691.41,19.987,7045692.93799
1545320824.42,7045691.66,19.99,7045692.93958
1545320829.59,7045691.91,19.99,7045692.94309
1545320834.77,7045692.08,19.99,7045692.93987
1545320839.94,7045690.92,19.98,7045692.91344
1545320845.12,7045692.58,19.984,7045692.87314
1545320850.29,7045694.42,19.99,7045692.81824
1545320855.47,7045694.51,19.989,7045692.7892
1545320860.64,7045693.43,19.987,7045692.79453
1545320865.82,7045691.73,19.981,7045692.80635
1545320870.99,7045692.68,19.998,7045692.79773
1545320876.17,7045691.6,19.995,7045692.78733
1545320881.34,7045692.02,20.0,7045692.8059
1545320886.52,7045692.0,19.995,7045692.83038
1545320891.69,7045693.25,20.001,7045692.84756
1545320896.86,7045692.89,19.998,7045692.84235
1545320902.04,7045691.94,19.998,7045692.80718
1545320907.21,7045692.18,20.0,7045692.76493
1545320912.38,7045692.31,19.998,7045692.73634
1545320917.56,7045693.82,20.003,7045692.71945
1545320922.74,7045693.93,19.996,7045692.7108
1545320927.91,7045694.13,20.003,7045692.68981
1545320933.09,7045693.69,19.998,7045692.68445
1545320938.28,7045692.5,20.001,7045692.672
1545320943.45,7045692.66,19.998,7045692.64824
1545320948.63,7045692.06,20.001,7045692.59631
1545320953.8,7045690.42,19.995,7045692.55844
1545320958.98,7045691.4,20.0,7045692.5353
1545320964.15,7045692.17,19.998,7045692.55141
1545320969.33,7045693.24,19.996,7045692.54451
1545320974.5,7045692.75,20.004,7045692.52966
1545320979.68,7045692.93,20.001,7045692.52745
1545320984.85,7045695.71,20.006,7045692.52269
1545320990.03,7045696.63,19.998,7045692.51662
1545320995.2,7045695.4,20.007,7045692.50689
1545321000.38,7045692.52,20.004,7045692.50061
1545321005.55,7045691.47,20.006,7045692.48616
1545321010.73,7045689.49,20.004,7045692.47668
1545321015.9,7045688.36,20.015,7045692.49056
1545321021.08,7045692.06,20.01,7045692.49341
1545321026.25,7045690.85,20.015,7045692.5073
1545321031.43,7045691.87,20.01,7045692.50595
1545321036.6,7045691.04,20.012,7045692.47382
1545321041.78,7045690.1,20.019,7045692.44064
1545321046.95,7045691.66,20.026,7045692.41661
1545321052.13,7045693.28,20.021,7045692.41758
1545321057.3,7045693.78,20.016,7045692.40767
1545321062.48,7045694.86,20.021,7045692.38357
1545321067.65,7045693.76,20.029,7045692.35619
1545321072.83,7045693.33,20.029,7045692.35808
1545321078.0,7045691.5,20.019,7045692.37507
1545321083.18,7045691.66,20.03,7045692.38064
1545321088.35,7045691.46,20.032,7045692.38513
1545321093.54,7045691.68,20.032,7045692.37855
1545321098.71,7045691.37,20.032,7045692.38156
1545321103.89,7045690.59,20.044,7045692.39335
1545321109.07,7045691.63,20.038,7045692.40658
1545321114.24,7045692.39,20.045,7045692.39729
1545321119.42,7045691.8,20.044,7045692.42395
1545321124.59,7045692.08,20.045,7045692.44219
1545321129.76,7045692.71,20.05,7045692.47824
1545321134.92,7045692.53,20.053,7045692.52744
1545321140.11,7045693.15,20.046,7045692.55406
1545321145.27,7045693.92,20.045,7045692.55534
1545321150.46,7045694.16,20.046,7045692.57476
1545321155.64,7045691.38,20.052,7045692.5871
1545321160.81,7045690.74,20.045,7045692.6269
1545321165.99,7045690.47,20.044,7045692.63358
1545321171.16,7045691.62,20.052,7045692.62598
1545321176.33,7045692.48,20.053,7045692.59895
1545321181.49,7045694.26,20.056,7045692.56583
1545321186.67,7045694.88,20.052,7045692.5553
1545321191.84,7045693.03,20.056,7045692.52973
1545321197.03,7045693.85,20.072,7045692.50231
1545321202.19,7045692.08,20.065,7045692.45895
1545321207.38,7045691.02,20.072,7045692.44134
1545321212.55,7045691.9,20.075,7045692.42529
1545321217.73,7045690.65,20.076,7045692.40868
1545321222.9,7045690.94,20.085,7045692.39307
1545321228.08,7045693.26,20.079,7045692.36269
1545321233.25,7045694.12,20.081,7045692.33007
1545321238.41,7045696.11,20.082,7045692.32124
1545321243.59,7045693.69,20.082,7045692.34251
1545321248.76,7045691.27,20.085,7045692.34765
1545321253.95,7045690.71,20.075,7045692.33842
1545321259.11,7045692.5,20.09,7045692.30493
1545321264.28,7045691.4,20.084,7045692.29717
1545321269.46,7045690.51,20.084,7045692.28909
1545321274.63,7045689.96,20.09,7045692.26872
1545321279.81,7045690.92,20.088,7045692.25491
1545321284.98,7045693.1,20.091,7045692.24236
1545321290.17,7045696.56,20.091,7045692.23846
1545321295.33,7045696.36,20.099,7045692.21331
1545321300.52,7045694.22,20.095,7045692.18546
1545321305.69,7045695.0,20.095,7045692.16558
1545321310.87,7045694.54,20.11,7045692.16774
1545321316.05,7045693.83,20.107,7045692.15686
1545321321.22,7045692.58,20.121,7045692.1598
1545321326.4,7045693.17,20.111,7045692.16578
1545321331.57,7045695.11,20.118,7045692.16317
1545321336.75,7045696.62,20.125,7045692.15436
1545321341.92,7045693.06,20.121,7045692.14693
1545321347.09,7045691.89,20.121,7045692.124
1545321352.27,7045691.21,20.125,7045692.11112
1545321357.44,7045691.41,20.133,7045692.11443
1545321362.62,7045692.9,20.121,7045692.12388
1545321367.79,7045690.47,20.137,7045692.14688
1545321372.97,7045688.97,20.127,7045692.18102
1545321378.14,7045689.78,20.13,7045692.23586
1545321383.31,7045691.65,20.137,7045692.29291
1545321388.49,7045691.37,20.128,7045692.32971
1545321393.67,7045691.64,20.128,7045692.34969
1545321398.84,7045691.63,20.136,7045692.37032
1545321404.01,7045690.86,20.133,7045692.37403
1545321409.19,7045690.17,20.131,7045692.34399
1545321414.36,7045690.1,20.139,7045692.34521
1545321419.52,7045692.79,20.134,7045692.34547
1545321424.71,7045693.47,20.139,7045692.35386
1545321429.89,7045693.26,20.14,7045692.35464
1545321435.07,7045692.75,20.139,7045692.32421
1545321440.24,7045693.32,20.142,7045692.32037
1545321445.42,7045692.61,20.133,7045692.34315
1545321450.59,7045693.09,20.137,7045692.36786
1545321455.77,7045693.19,20.134,7045692.41495
1545321460.94,7045691.12,20.137,7045692.4612
1545321466.12,7045690.51,20.14,7045692.51192
1545321471.31,7045692.4,20.14,7045692.54204
1545321476.48,7045692.74,20.144,7045692.56073
1545321481.66,7045692.73,20.131,7045692.58067
1545321486.83,7045691.04,20.136,7045692.59351
1545321492.0,7045691.29,20.139,7045692.585
1545321497.18,7045691.1,20.133,7045692.56517
1545321502.35,7045692.8,20.142,7045692.5311
1545321507.53,7045689.72,20.142,7045692.51891
1545321512.71,7045690.34,20.142,7045692.51105
1545321517.88,7045689.75,20.14,7045692.49925
1545321523.05,7045690.57,20.145,7045692.50943
1545321528.21,7045690.33,20.142,7045692.50824
1545321533.38,7045691.62,20.139,7045692.52698
1545321538.56,7045691.86,20.145,7045692.56322
1545321543.73,7045691.32,20.139,7045692.59254
1545321548.91,7045690.64,20.142,7045692.59836
1545321554.08,7045690.44,20.13,7045692.58522
1545321559.26,7045691.41,20.131,7045692.55288
1545321564.43,7045693.74,20.144,7045692.51884
1545321569.6,7045693.87,20.133,7045692.49277
1545321574.78,7045693.26,20.14,7045692.49168
1545321579.95,7045693.83,20.139,7045692.50677
1545321585.13,7045693.86,20.144,7045692.51903
1545321590.3,7045694.12,20.147,7045692.54562
1545321595.48,7045692.6,20.157,7045692.54299
1545321600.67,7045692.05,20.157,7045692.52879
1545321605.85,7045692.29,20.159,7045692.51485
1545321611.03,7045692.4,20.157,7045692.47261
1545321616.2,7045694.09,20.159,7045692.44922
1545321621.38,7045693.18,20.163,7045692.43984
1545321626.55,7045692.43,20.159,7045692.45534
1545321631.73,7045691.28,20.177,7045692.50442
1545321636.9,7045693.12,20.167,7045692.51965
1545321642.08,7045693.66,20.173,7045692.51275
1545321647.25,7045694.53,20.17,7045692.50598
1545321652.44,7045692.97,20.177,7045692.52831
1545321657.6,7045691.91,20.179,7045692.53328
1545321662.79,7045693.55,20.186,7045692.52563
1545321667.96,7045692.9,20.185,7045692.49721
1545321673.14,7045694.11,20.177,7045692.46518
1545321678.31,7045693.0,20.191,7045692.46124
1545321683.49,7045694.27,20.193,7045692.5079
1545321688.66,7045694.9,20.191,7045692.55268
1545321693.84,7045694.36,20.191,7045692.58585
1545321699.02,7045693.8,20.193,7045692.61364
1545321704.19,7045695.46,20.194,7045692.63649
1545321709.37,7045694.54,20.191,7045692.65136
1545321714.54,7045694.01,20.193,7045692.65796
1545321719.71,7045693.82,20.191,7045692.64336
1545321724.89,7045694.73,20.202,7045692.64171
1545321730.06,7045694.11,20.203,7045692.67038
1545321735.24,7045694.05,20.209,7045692.68517
1545321740.41,7045694.01,20.2,7045692.70162
1545321745.59,7045693.17,20.203,7045692.72206
1545321750.77,7045693.69,20.213,7045692.74771
1545321755.94,7045691.88,20.205,7045692.76738
1545321761.11,7045690.88,20.206,7045692.76654
1545321766.28,7045691.61,20.209,7045692.75089
1545321771.46,7045692.52,20.209,7045692.74016
1545321776.63,7045693.6,20.211,7045692.73865
1545321781.81,7045692.55,20.223,7045692.72985
1545321786.98,7045691.37,20.216,7045692.7203
1545321792.16,7045690.87,20.226,7045692.71468
1545321797.33,7045692.86,20.214,7045692.70819
1545321802.51,7045693.3,20.217,7045692.68514
1545321807.68,7045692.13,20.225,7045692.65556
1545321812.86,7045692.23,20.226,7045692.65049
1545321818.03,7045692.07,20.226,7045692.64268
1545321823.21,7045694.18,20.232,7045692.63006
1545321828.4,7045693.02,20.229,7045692.6113
1545321833.56,7045691.95,20.235,7045692.60142
1545321838.73,7045692.29,20.245,7045692.58384
1545321843.91,7045691.18,20.242,7045692.56061
1545321849.08,7045690.16,20.239,7045692.5463
1545321854.26,7045689.16,20.243,7045692.52895
1545321859.43,7045689.18,20.242,7045692.50517
1545321864.61,7045690.25,20.246,7045692.49015
1545321869.8,7045689.7,20.249,7045692.49282
1545321874.97,7045690.42,20.246,7045692.47878
1545321880.15,7045692.12,20.255,7045692.45053
1545321885.32,7045692.37,20.251,7045692.41958
1545321890.5,7045694.83,20.248,7045692.38121
1545321895.68,7045693.47,20.248,7045692.35628
1545321900.85,7045692.45,20.24,7045692.31988
1545321906.03,7045693.11,20.242,7045692.28169
1545321911.2,7045691.51,20.245,7045692.23154
1545321916.38,7045692.45,20.24,7045692.21725
1545321921.55,7045691.04,20.245,7045692.18695
1545321926.73,7045689.99,20.242,7045692.16652
1545321931.9,7045690.9,20.24,7045692.15104
1545321937.08,7045690.39,20.245,7045692.13039
1545321942.25,7045691.47,20.248,7045692.07781
1545321947.44,7045693.0,20.255,7045692.02009
1545321952.62,7045694.31,20.26,7045691.95938
1545321957.79,7045694.47,20.251,7045691.93435
1545321962.97,7045693.91,20.251,7045691.91179
1545321968.14,7045693.11,20.249,7045691.88873
1545321973.32,7045691.64,20.266,7045691.87817
1545321978.49,7045691.01,20.262,7045691.8667
1545321983.67,7045692.16,20.271,7045691.86418
1545321988.84,7045692.19,20.266,7045691.84334
1545321994.02,7045692.99,20.266,7045691.80748
1545321999.19,7045694.6,20.277,7045691.78556
1545322004.36,7045692.97,20.281,7045691.7773
1545322009.54,7045693.92,20.286,7045691.77561
1545322014.71,7045692.4,20.285,7045691.76579
1545322019.89,7045691.14,20.292,7045691.74968
1545322025.06,7045692.24,20.289,7045691.73974
1545322030.24,7045692.03,20.288,7045691.75453
1545322035.41,7045691.31,20.292,7045691.75508
1545322040.59,7045690.0,20.288,7045691.7598
1545322045.77,7045690.47,20.301,7045691.75355
1545322050.96,7045690.63,20.289,7045691.73829
1545322056.13,7045691.95,20.286,7045691.72912
1545322061.29,7045693.15,20.291,7045691.71796
1545322066.47,7045692.5,20.292,7045691.70752
1545322071.64,7045690.98,20.292,7045691.67925
1545322076.82,7045691.15,20.292,7045691.67304
1545322081.99,7045690.26,20.288,7045691.67739
1545322087.16,7045691.64,20.289,7045691.67869
1545322092.34,7045691.8,20.295,7045691.699
1545322097.51,7045691.99,20.294,7045691.72599
1545322102.69,7045691.6,20.3,7045691.74227
1545322107.86,7045694.41,20.289,7045691.75668
1545322113.04,7045695.34,20.298,7045691.7773
1545322118.21,7045694.2,20.303,7045691.81872
1545322123.4,7045692.27,20.298,7045691.8421
1545322128.56,7045690.9,20.303,7045691.87434
1545322133.75,7045689.64,20.311,7045691.89846
1545322138.91,7045689.06,20.295,7045691.91407
1545322144.08,7045691.0,20.309,7045691.95543
1545322149.25,7045690.5,20.3,7045691.97578
1545322154.42,7045690.2,20.307,7045691.96437
1545322159.6,7045690.19,20.306,7045691.95846
1545322164.77,7045690.92,20.301,7045691.98039
1545322169.94,7045691.25,20.304,7045692.02747
1545322175.12,7045691.49,20.309,7045692.05568
1545322180.3,7045690.98,20.311,7045692.08741
1545322185.48,7045690.12,20.306,7045692.10117
1545322190.65,7045690.87,20.312,7045692.14178
1545322195.82,7045691.24,20.309,7045692.1719
1545322201.0,7045691.35,20.311,7045692.19483
1545322206.17,7045692.34,20.312,7045692.20428
1545322211.35,7045692.71,20.311,7045692.20102
1545322216.52,7045692.91,20.307,7045692.22996
1545322221.7,7045692.68,20.309,7045692.24598
1545322226.87,7045692.83,20.303,7045692.26452
1545322232.05,7045694.0,20.306,7045692.28344
1545322237.22,7045693.36,20.304,7045692.30046
1545322242.39,7045691.61,20.304,7045692.3139
1545322247.57,7045691.51,20.295,7045692.30418
1545322252.75,7045692.45,20.309,7045692.28287
1545322257.92,7045691.0,20.306,7045692.27618
1545322263.1,7045692.68,20.304,7045692.27174
1545322268.27,7045692.42,20.307,7045692.26494
1545322273.45,7045692.9,20.311,7045692.27374
1545322278.62,7045693.45,20.309,7045692.27257
1545322283.79,7045693.87,20.317,7045692.29212
1545322288.97,7045691.92,20.32,7045692.30257
1545322294.14,7045692.57,20.312,7045692.30001
1545322299.31,7045693.07,20.314,7045692.30897
1545322304.49,7045690.09,20.303,7045692.31318
1545322309.66,7045691.23,20.307,7045692.33588
1545322314.84,7045691.37,20.304,7045692.34141
1545322320.01,7045691.0,20.306,7045692.32837
1545322325.19,7045690.84,20.307,7045692.3124
1545322330.36,7045693.27,20.304,7045692.29675
1545322335.54,7045693.54,20.303,7045692.26896
1545322340.71,7045694.84,20.307,7045692.26294
1545322345.89,7045693.72,20.307,7045692.26886
1545322351.06,7045693.79,20.311,7045692.29924
1545322356.24,7045693.39,20.314,7045692.33057
1545322361.41,7045692.83,20.309,7045692.37008
1545322366.59,7045693.09,20.311,7045692.40512
1545322371.78,7045692.59,20.312,7045692.42165
1545322376.95,7045693.01,20.314,7045692.43208
1545322382.13,7045694.05,20.312,7045692.43935
1545322387.3,7045692.95,20.317,7045692.46488
1545322392.48,7045691.68,20.317,7045692.49496
