timestamp,run4-ltz1000-4
1517381949.113,7189591.500
1517381952.470,7189589.900
1517381955.811,7189590.200
1517381959.167,7189588.800
1517381962.524,7189590.300
1517381965.881,7189589.400
1517381969.222,7189589.200
1517381972.579,7189589.800
1517381975.935,7189589.800
1517381979.277,7189590.600
1517381982.633,7189589.100
1517381985.990,7189588.900
1517381989.331,7189589.900
1517381992.688,7189591.300
1517381996.045,7189590.700
1517381999.401,7189590.100
1517382002.742,7189590.600
1517382006.099,7189590.300
1517382009.456,7189590.400
1517382012.797,7189589.800
1517382016.153,7189590.100
1517382019.510,7189589.800
1517382022.867,7189590.100
1517382026.208,7189589.600
1517382029.564,7189589.600
1517382032.921,7189589.300
1517382036.262,7189590.100
1517382039.619,7189589.300
1517382042.976,7189590.600
1517382046.317,7189590.300
1517382049.674,7189591.600
1517382053.030,7189591.100
1517382056.387,7189590.400
1517382059.728,7189591.100
1517382063.085,7189589.900
1517382066.442,7189590.100
1517382069.783,7189589.400
1517382073.139,7189589.800
1517382076.496,7189588.500
1517382079.837,7189589.200
1517382083.194,7189590.200
1517382086.551,7189590.800
1517382089.907,7189589.700
1517382093.249,7189589.700
1517382096.605,7189589.300
1517382099.962,7189591.100
1517382103.303,7189589.800
1517382106.660,7189589.600
1517382110.016,7189588.800
1517382113.373,7189590.100
1517382116.714,7189589.400
1517382120.071,7189588.900
1517382123.427,7189589.400
1517382126.768,7189589.900
1517382130.125,7189588.900
1517382133.482,7189589.800
1517382136.823,7189590.300
1517382140.179,7189589.800
1517382143.536,7189589.800
1517382146.893,7189588.500
1517382150.234,7189589.100
1517382153.591,7189589.100
1517382156.948,7189589.200
1517382160.289,7189588.500
1517382163.645,7189588.700
1517382167.002,7189589.400
1517382170.343,7189589.700
1517382173.700,7189589.600
1517382177.057,7189588.900
1517382180.414,7189590.100
1517382183.755,7189589.300
1517382187.111,7189589.100
1517382190.468,7189589.800
1517382193.809,7189589.800
1517382197.166,7189588.700
1517382200.522,7189589.100
1517382203.879,7189588.200
1517382207.220,7189590.200
1517382210.577,7189589.100
1517382213.934,7189590.600
1517382217.275,7189589.400
1517382220.632,7189588.500
1517382223.988,7189586.500
1517382227.330,7189585.600
1517382230.686,7189586.100
1517382234.043,7189587.000
1517382237.400,7189586.500
1517382240.741,7189586.800
1517382244.098,7189586.500
1517382247.455,7189586.300
1517382250.796,7189586.300
1517382254.153,7189586.400
1517382257.509,7189586.500
1517382260.850,7189586.300
1517382264.207,7189586.600
1517382267.564,7189585.800
1517382270.920,7189587.000
1517382274.261,7189585.800
1517382277.618,7189586.600
1517382280.975,7189587.000
1517382284.315,7189586.300
1517382287.673,7189587.300
1517382291.029,7189587.200
1517382294.386,7189587.000
1517382297.727,7189587.300
1517382301.084,7189586.900
1517382304.440,7189587.300
1517382307.781,7189587.500
1517382311.138,7189587.000
1517382314.495,7189585.600
1517382317.836,7189586.900
1517382321.193,7189587.000
1517382324.549,7189588.700
1517382327.906,7189589.100
1517382331.247,7189588.300
1517382334.604,7189589.600
1517382337.961,7189588.800
1517382341.302,7189589.800
1517382344.659,7189590.100
1517382348.015,7189588.300
1517382351.356,7189588.800
1517382354.713,7189588.400
1517382358.070,7189588.000
1517382361.427,7189588.800
1517382364.768,7189589.300
1517382368.124,7189588.700
1517382371.481,7189588.700
1517382374.822,7189588.800
1517382378.179,7189587.200
1517382381.535,7189586.800
1517382384.892,7189587.400
1517382388.233,7189588.400
1517382391.590,7189588.000
1517382394.947,7189588.200
1517382398.288,7189589.100
1517382401.644,7189587.900
1517382405.001,7189587.900
1517382408.342,7189588.800
1517382411.699,7189587.400
1517382415.055,7189588.200
1517382418.412,7189588.000
1517382421.753,7189588.000
1517382425.110,7189588.000
1517382428.466,7189588.900
1517382431.807,7189589.300
1517382435.164,7189588.900
1517382438.521,7189588.400
1517382441.877,7189589.200
1517382445.218,7189588.000
1517382448.575,7189587.300
1517382451.932,7189589.100
1517382455.273,7189588.700
1517382458.629,7189587.400
1517382461.986,7189586.800
1517382465.328,7189588.200
1517382468.685,7189587.900
1517382472.041,7189586.800
1517382475.397,7189586.400
1517382478.739,7189586.100
1517382482.096,7189586.500
1517382485.452,7189586.600
1517382488.793,7189585.600
1517382492.150,7189585.300
1517382495.507,7189584.200
1517382498.863,7189585.900
1517382502.204,7189584.400
1517382505.561,7189584.900
1517382508.917,7189584.000
1517382512.258,7189584.600
1517382515.615,7189585.800
1517382518.972,7189586.400
1517382522.313,7189585.000
1517382525.670,7189586.800
1517382529.027,7189587.900
1517382532.384,7189589.200
1517382535.724,7189457.000
1517382539.081,7189585.100
1517382542.438,7189583.000
1517382545.779,7189582.800
1517382549.136,7189582.600
1517382552.492,7189583.100
1517382555.834,7189584.500
1517382559.190,7189584.100
1517382562.547,7189583.500
1517382565.904,7189584.500
1517382569.245,7189583.700
1517382572.602,7189585.800
1517382575.958,7189587.000
1517382579.299,7189586.000
1517382582.656,7189587.400
1517382586.013,7189589.300
1517382589.354,7189407.900
1517382592.711,7189076.100
1517382596.068,7189117.900
1517382599.424,7189125.300
1517382602.765,7189189.700
1517382606.122,7189588.300
1517382609.478,7189587.800
1517382612.819,7189588.300
1517382616.176,7189588.500
1517382619.533,7189588.500
1517382622.890,7189588.500
1517382626.230,7189588.300
1517382629.588,7189588.200
1517382632.944,7189589.300
1517382636.285,7189589.100
1517382639.641,7189589.100
1517382642.999,7189588.500
1517382646.339,7189589.300
1517382649.696,7189590.200
1517382653.053,7189589.600
1517382656.410,7189591.100
1517382659.751,7189591.300
1517382663.107,7189591.800
1517382666.464,7189590.100
1517382669.805,7189589.900
1517382673.162,7189437.600
1517382676.518,7189121.700
1517382679.875,7189124.500
1517382683.216,7189150.400
1517382686.573,7189200.900
1517382689.930,7189385.400
1517382693.271,7189590.800
1517382696.628,7189591.200
1517382699.984,7189591.600
1517382703.326,7189592.100
1517382706.683,7189589.700
1517382710.039,7189589.800
1517382713.396,7189590.700
1517382716.737,7189512.100
1517382720.094,7189589.800
1517382723.450,7189531.200
1517382726.791,7189499.900
1517382730.148,7189491.200
1517382733.505,7189491.300
1517382736.846,7189490.700
1517382740.203,7189549.900
1517382743.560,7189588.900
1517382746.917,7189590.200
1517382750.258,7189588.300
1517382753.615,7189588.900
1517382756.971,7189589.200
1517382760.312,7189588.400
1517382763.669,7189588.300
1517382767.026,7189588.000
1517382770.367,7189588.500
1517382773.724,7189588.300
1517382777.080,7189586.400
1517382780.437,7189568.400
1517382783.778,7189567.500
1517382787.135,7189567.200
1517382790.492,7189572.200
1517382793.833,7189587.900
1517382797.189,7189588.800
1517382800.546,7189587.700
1517382803.887,7189587.900
1517382807.244,7189591.300
1517382810.601,7189589.100
1517382813.957,7189585.500
1517382817.299,7189585.800
1517382820.655,7189420.900
1517382824.012,7189227.700
1517382827.353,7189183.100
1517382830.710,7189238.600
1517382834.067,7189245.700
1517382837.423,7189243.300
1517382840.764,7189551.800
1517382844.121,7189583.700
1517382847.478,7189584.700
1517382850.819,7189585.300
1517382854.176,7189590.300
1517382857.532,7189590.600
1517382860.873,7189588.400
1517382864.230,7189591.200
1517382867.587,7189589.800
1517382870.943,7189591.600
1517382874.284,7189591.000
1517382877.641,7189591.200
1517382880.998,7189591.300
1517382884.339,7189488.000
1517382887.695,7189582.700
1517382891.053,7189585.300
1517382894.393,7189584.200
1517382897.750,7189198.100
1517382901.107,7189149.100
1517382904.464,7189153.400
1517382907.805,7189394.300
1517382911.161,7189584.900
1517382914.518,7189586.100
1517382917.860,7189320.900
1517382921.216,7189016.800
1517382924.573,7189015.200
1517382927.914,7189057.800
1517382931.271,7189268.900
1517382934.627,7189471.900
1517382937.984,7189583.700
1517382941.325,7189591.100
1517382944.682,7189592.100
1517382948.039,7189590.400
1517382951.380,7189591.500
1517382954.737,7189588.300
1517382958.093,7189583.200
1517382961.450,7189580.100
1517382964.791,7189581.300
1517382968.148,7189590.700
1517382971.505,7189593.400
1517382974.845,7189591.600
1517382978.202,7189589.600
1517382981.559,7189590.800
1517382984.900,7189591.300
1517382988.257,7189590.200
1517382991.614,7189590.200
1517382994.970,7189591.100
1517382998.311,7189590.800
1517383001.668,7189589.900
1517383005.025,7189591.100
1517383008.366,7189590.600
1517383011.722,7189591.100
1517383015.079,7189592.700
1517383018.420,7189589.100
1517383021.777,7189591.000
1517383025.134,7189591.200
1517383028.491,7189592.000
1517383031.832,7189593.000
1517383035.188,7189591.100
1517383038.545,7189591.200
1517383041.886,7189589.300
1517383045.243,7189591.700
1517383048.599,7189592.400
1517383051.956,7189591.100
1517383055.297,7189589.200
1517383058.654,7189588.900
1517383062.011,7189588.900
1517383065.352,7189590.300
1517383068.709,7189590.400
1517383072.065,7189414.100
1517383075.406,7189264.200
1517383078.763,7189309.400
1517383082.120,7189354.400
1517383085.476,7189534.400
1517383088.817,7189545.700
1517383092.174,7189583.500
1517383095.531,7189584.000
1517383098.872,7189583.500
1517383102.228,7189577.500
1517383105.586,7189181.300
1517383108.927,7189164.100
1517383112.283,7189173.700
1517383115.640,7189197.800
1517383118.997,7189404.600
1517383122.338,7189584.600
1517383125.694,7189583.500
1517383129.051,7189583.100
1517383132.393,7189446.900
1517383135.749,7189572.700
1517383139.106,7189591.700
1517383142.462,7189590.600
1517383145.804,7189590.400
1517383149.160,7189590.300
1517383152.517,7189590.100
1517383155.858,7189589.800
1517383159.215,7189590.700
1517383162.571,7189589.800
1517383165.912,7189591.100
1517383169.270,7189589.800
1517383172.626,7189589.900
1517383175.983,7189590.300
1517383179.324,7189591.100
1517383182.681,7189590.300
1517383186.037,7189590.400
1517383189.378,7189590.100
1517383192.735,7189589.700
1517383196.092,7189589.300
1517383199.433,7189590.200
1517383202.789,7189586.900
1517383206.146,7189588.900
1517383209.503,7189588.300
1517383212.844,7189588.700
1517383216.200,7189589.600
1517383219.557,7189591.100
1517383222.898,7189591.700
1517383226.255,7189589.200
1517383229.612,7189587.000
1517383232.969,7189588.800
1517383236.310,7189588.500
1517383239.666,7189588.300
1517383243.023,7189588.400
1517383246.365,7189587.800
1517383249.721,7189587.500
1517383253.078,7189587.300
1517383256.419,7189588.400
1517383259.775,7189588.900
1517383263.132,7189587.400
1517383266.489,7189587.000
1517383269.830,7189587.400
1517383273.187,7189587.500
