timestamp,ltz1000-4-to-3
1516496538.585,17582.307
1516496541.937,17582.167
1516496545.289,17582.010
1516496548.641,17582.018
1516496551.994,17582.261
1516496555.346,17582.025
1516496558.698,17582.185
1516496562.050,17582.481
1516496565.402,17582.423
1516496568.755,17582.443
1516496572.107,17582.479
1516496575.459,17582.702
1516496578.812,17582.527
1516496582.163,17582.659
1516496585.515,17582.606
1516496588.868,17582.459
1516496592.220,17582.438
1516496595.572,17582.547
1516496598.924,17582.608
1516496602.276,17582.438
1516496605.628,17582.570
1516496608.981,17582.525
1516496612.333,17582.433
1516496615.685,17582.656
1516496619.037,17582.405
1516496622.389,17582.725
1516496625.741,17582.722
1516496629.094,17582.299
1516496632.446,17582.689
1516496635.797,17582.735
1516496639.150,17582.854
1516496642.502,17583.270
1516496645.855,17582.821
1516496649.207,17582.635
1516496652.558,17581.660
1516496655.911,17582.028
1516496659.263,17581.544
1516496662.615,17581.574
1516496665.967,17581.812
1516496669.320,17582.187
1516496672.672,17582.144
1516496676.024,17581.820
1516496679.376,17582.030
1516496682.728,17582.147
1516496686.080,17582.010
1516496689.433,17582.312
1516496692.785,17583.472
1516496696.137,17584.294
1516496699.489,17584.238
1516496702.841,17583.652
1516496706.193,17584.173
1516496709.546,17584.291
1516496712.898,17583.523
1516496716.250,17583.253
1516496719.602,17583.451
1516496722.955,17583.356
1516496726.306,17582.996
1516496729.658,17583.526
1516496733.011,17583.594
1516496736.363,17583.469
1516496739.715,17583.333
1516496743.067,17583.379
1516496746.419,17583.318
1516496749.771,17583.480
1516496753.124,17583.706
1516496756.476,17584.081
1516496759.827,17584.131
1516496763.180,17583.480
1516496766.532,17583.541
1516496769.884,17583.589
1516496773.236,17583.609
1516496776.589,17583.480
1516496779.941,17583.878
1516496783.293,17584.005
1516496786.645,17583.867
1516496789.998,17583.723
1516496793.349,17583.845
1516496796.702,17583.784
1516496800.054,17583.574
1516496803.405,17583.721
1516496806.758,17583.934
1516496810.110,17583.554
1516496813.462,17583.630
1516496816.815,17583.660
1516496820.167,17583.693
1516496823.519,17584.474
1516496826.871,17583.799
1516496830.223,17583.713
1516496833.576,17583.510
1516496836.928,17583.257
1516496840.279,17583.434
1516496843.631,17583.787
1516496846.984,17584.109
1516496850.336,17584.448
1516496853.688,17584.707
1516496857.040,17584.899
1516496860.393,17584.798
1516496863.745,17584.567
1516496867.096,17584.656
1516496870.449,17584.740
1516496873.801,17584.585
1516496877.153,17584.702
1516496880.505,17584.605
1516496883.858,17584.278
1516496887.210,17583.559
1516496890.562,17583.873
1516496893.914,17584.099
1516496897.266,17583.749
1516496900.618,17583.379
1516496903.971,17583.614
1516496907.323,17583.379
1516496910.674,17582.993
1516496914.027,17583.632
1516496917.379,17583.521
1516496920.731,17583.561
1516496924.084,17583.589
1516496927.436,17583.604
1516496930.788,17583.695
1516496934.141,17583.921
1516496937.492,17583.924
1516496940.844,17583.822
1516496944.197,17583.906
1516496947.549,17584.106
1516496950.901,17584.076
1516496954.253,17583.835
1516496957.605,17584.319
1516496960.957,17583.779
1516496964.309,17583.607
1516496967.662,17583.503
1516496971.014,17583.599
1516496974.365,17583.478
1516496977.718,17583.145
1516496981.070,17583.389
1516496984.422,17582.679
1516496987.775,17582.139
1516496991.126,17582.459
1516496994.478,17583.290
1516496997.831,17583.840
1516497001.183,17583.713
1516497004.536,17582.963
1516497007.887,17583.546
1516497011.239,17583.209
1516497014.591,17583.156
1516497017.944,17583.612
1516497021.296,17583.584
1516497024.648,17583.635
1516497028.000,17583.543
1516497031.352,17583.734
1516497034.705,17583.587
1516497038.056,17583.782
1516497041.409,17584.162
1516497044.761,17584.036
1516497048.113,17584.306
1516497051.466,17584.365
1516497054.818,17584.180
1516497058.170,17584.382
1516497061.522,17584.129
1516497064.874,17584.068
1516497068.226,17584.162
1516497071.578,17583.637
1516497074.931,17583.830
1516497078.283,17583.736
1516497081.634,17582.991
1516497084.987,17582.834
1516497088.339,17583.657
1516497091.691,17583.881
1516497095.043,17583.526
1516497098.395,17583.413
1516497101.748,17583.260
1516497105.100,17583.683
1516497108.452,17583.663
1516497111.804,17583.561
1516497115.156,17583.457
1516497118.508,17584.025
1516497121.861,17583.597
1516497125.213,17583.447
1516497128.565,17584.230
1516497131.917,17584.633
1516497135.269,17584.537
1516497138.621,17584.463
1516497141.974,17583.678
1516497145.326,17583.898
1516497148.678,17584.268
1516497152.030,17584.159
1516497155.382,17584.172
1516497158.734,17583.815
1516497162.087,17584.040
1516497165.439,17583.766
1516497168.791,17583.249
1516497172.143,17583.460
1516497175.495,17584.012
1516497178.848,17584.162
1516497182.200,17584.248
1516497185.551,17583.817
1516497188.904,17584.253
1516497192.256,17584.129
1516497195.608,17584.129
1516497198.961,17584.385
1516497202.312,17584.159
1516497205.665,17583.848
1516497209.017,17583.967
1516497212.369,17583.834
1516497215.721,17584.076
1516497219.074,17583.877
1516497222.426,17583.606
1516497225.777,17583.868
1516497229.130,17583.760
1516497232.482,17583.510
1516497235.834,17583.004
1516497239.186,17583.531
1516497242.539,17583.214
1516497245.891,17583.827
1516497249.242,17583.693
1516497252.595,17584.129
1516497255.947,17584.636
1516497259.299,17583.685
1516497262.652,17583.597
1516497266.003,17583.102
1516497269.356,17583.388
1516497272.708,17583.869
1516497276.060,17583.617
1516497279.412,17583.332
1516497282.765,17583.566
1516497286.116,17583.654
1516497289.468,17583.977
1516497292.821,17583.761
1516497296.173,17583.698
1516497299.525,17583.556
1516497302.877,17583.529
1516497306.229,17583.157
1516497309.581,17583.363
1516497312.934,17583.366
1516497316.286,17583.523
1516497319.637,17583.622
1516497322.990,17583.656
1516497326.342,17583.429
1516497329.694,17583.339
1516497333.046,17583.469
1516497336.399,17583.252
1516497339.751,17583.224
1516497343.103,17583.034
1516497346.455,17583.822
1516497349.807,17583.841
1516497353.159,17583.820
1516497356.512,17583.688
1516497359.864,17583.954
1516497363.216,17583.992
1516497366.569,17584.020
1516497369.920,17584.101
1516497373.272,17584.266
1516497376.625,17584.314
1516497379.977,17584.124
1516497383.329,17583.886
1516497386.681,17584.048
1516497390.033,17584.656
1516497393.386,17584.352
1516497396.738,17584.357
1516497400.089,17584.517
1516497403.442,17583.977
1516497406.794,17583.946
1516497410.146,17584.190
1516497413.499,17584.512
1516497416.850,17584.605
1516497420.203,17584.489
1516497423.555,17584.015
1516497426.907,17584.196
1516497430.260,17584.526
1516497433.611,17584.038
1516497436.963,17583.976
1516497440.316,17584.135
1516497443.668,17584.107
1516497447.020,17584.266
1516497450.372,17584.424
1516497453.725,17584.251
1516497457.077,17584.694
1516497460.428,17584.669
1516497463.780,17584.806
1516497467.133,17584.375
1516497470.485,17584.050
1516497473.838,17584.106
1516497477.190,17584.177
1516497480.542,17584.367
1516497483.893,17584.405
1516497487.246,17584.327
1516497490.598,17584.461
1516497493.950,17584.507
1516497497.303,17584.268
1516497500.654,17584.408
1516497504.007,17584.088
1516497507.359,17583.863
1516497510.711,17583.863
1516497514.063,17583.853
1516497517.416,17583.944
1516497520.768,17583.893
1516497524.119,17583.906
1516497527.472,17583.906
1516497530.824,17584.778
1516497534.176,17583.896
1516497537.529,17583.528
1516497540.880,17584.035
1516497544.232,17583.777
1516497547.585,17583.526
1516497550.937,17583.916
1516497554.289,17583.868
1516497557.641,17583.622
1516497560.993,17583.920
1516497564.345,17583.713
1516497567.698,17583.701
1516497571.050,17583.749
1516497574.402,17583.722
1516497577.754,17583.896
1516497581.106,17583.625
1516497584.458,17583.864
1516497587.811,17583.676
1516497591.163,17583.921
1516497594.515,17583.665
1516497597.867,17584.120
1516497601.219,17583.736
1516497604.571,17583.817
1516497607.924,17583.862
1516497611.276,17583.442
1516497614.628,17583.546
1516497617.980,17583.891
1516497621.332,17583.576
1516497624.684,17582.466
1516497628.036,17582.628
1516497631.389,17583.401
1516497634.741,17583.105
1516497638.093,17583.039
1516497641.445,17583.716
1516497644.797,17583.485
1516497648.149,17583.232
1516497651.502,17584.248
1516497654.854,17583.739
1516497658.205,17582.839
1516497661.558,17582.986
1516497664.910,17582.803
1516497668.262,17581.909
1516497671.615,17582.289
1516497674.967,17581.967
1516497678.318,17582.205
1516497681.671,17581.772
1516497685.023,17581.808
1516497688.375,17581.997
1516497691.727,17582.537
1516497695.080,17582.437
1516497698.431,17582.213
1516497701.784,17582.236
1516497705.136,17582.334
1516497708.488,17582.717
1516497711.840,17583.374
1516497715.192,17582.598
1516497718.545,17582.018
1516497721.897,17582.261
1516497725.249,17582.002
1516497728.601,17582.519
1516497731.953,17582.339
1516497735.305,17582.636
1516497738.658,17582.595
1516497742.010,17582.332
1516497745.362,17582.279
1516497748.714,17581.954
1516497752.066,17582.051
1516497755.418,17581.888
1516497758.770,17581.921
1516497762.123,17582.045
1516497765.475,17582.516
1516497768.827,17582.925
1516497772.179,17583.115
1516497775.531,17582.996
1516497778.883,17583.224
1516497782.235,17583.379
1516497785.588,17583.087
1516497788.940,17582.775
1516497792.292,17583.102
1516497795.644,17582.928
1516497798.996,17582.742
1516497802.348,17582.867
1516497805.701,17583.287
1516497809.053,17582.294
1516497812.405,17582.851
1516497815.758,17582.149
1516497819.109,17582.940
1516497822.461,17582.793
1516497825.814,17583.789
1516497829.166,17583.822
1516497832.518,17583.619
1516497835.870,17583.564
1516497839.223,17582.370
1516497842.574,17582.099
1516497845.926,17582.385
1516497849.279,17582.456
1516497852.631,17582.687
1516497855.983,17582.727
1516497859.335,17583.840
1516497862.688,17583.845
1516497866.040,17583.478
1516497869.391,17583.516
1516497872.744,17583.594
1516497876.096,17583.660
1516497879.448,17583.889
1516497882.800,17583.856
1516497886.152,17583.912
1516497889.505,17583.592
1516497892.857,17582.911
1516497896.209,17582.954
1516497899.561,17582.883
1516497902.913,17583.367
1516497906.265,17582.835
1516497909.618,17583.974
1516497912.970,17583.774
1516497916.321,17583.972
1516497919.674,17583.529
1516497923.026,17583.351
1516497926.378,17583.336
1516497929.731,17583.120
1516497933.083,17582.798
1516497936.435,17582.826
1516497939.787,17583.189
1516497943.139,17582.958
1516497946.491,17583.305
1516497949.844,17583.924
1516497953.196,17583.855
1516497956.547,17583.333
1516497959.900,17583.161
1516497963.252,17582.542
1516497966.604,17583.039
1516497969.956,17583.224
1516497973.309,17582.922
1516497976.661,17582.494
1516497980.012,17582.910
1516497983.365,17582.275
1516497986.717,17582.716
1516497990.069,17582.939
1516497993.421,17583.096
1516497996.774,17583.284
1516498000.126,17583.798
1516498003.478,17583.698
1516498006.831,17583.652
1516498010.182,17584.166
1516498013.534,17583.825
1516498016.887,17583.248
1516498020.239,17583.886
1516498023.591,17583.665
1516498026.943,17583.521
1516498030.295,17583.267
1516498033.647,17583.260
1516498037.000,17582.981
1516498040.352,17583.362
1516498043.704,17583.323
1516498047.056,17583.630
1516498050.408,17583.650
1516498053.760,17583.189
1516498057.112,17583.004
1516498060.465,17583.176
1516498063.817,17583.363
1516498067.169,17583.531
1516498070.521,17583.571
1516498073.873,17583.194
1516498077.225,17583.166
1516498080.578,17583.437
1516498083.930,17583.541
1516498087.281,17583.774
1516498090.634,17583.384
1516498093.986,17583.493
1516498097.338,17583.574
1516498100.691,17583.064
1516498104.043,17583.105
1516498107.395,17583.508
1516498110.747,17583.815
1516498114.099,17583.630
1516498117.452,17583.503
1516498120.803,17583.772
1516498124.155,17583.617
1516498127.508,17583.906
1516498130.860,17583.583
1516498134.212,17583.665
1516498137.565,17583.333
1516498140.916,17583.404
1516498144.268,17583.526
1516498147.620,17583.608
1516498150.973,17583.997
1516498154.325,17583.635
1516498157.677,17583.685
1516498161.029,17583.576
1516498164.381,17583.452
1516498167.733,17582.694
1516498171.086,17583.143
1516498174.438,17583.766
1516498177.790,17583.533
1516498181.142,17582.874
1516498184.495,17583.189
1516498187.846,17583.181
1516498191.198,17583.483
1516498194.551,17583.761
1516498197.903,17583.939
1516498201.255,17583.566
1516498204.608,17583.754
1516498207.959,17583.898
1516498211.311,17583.450
1516498214.664,17583.592
1516498218.016,17583.508
1516498221.368,17583.652
1516498224.720,17583.690
1516498228.073,17584.316
1516498231.424,17583.990
1516498234.776,17583.807
1516498238.129,17583.739
1516498241.481,17583.587
1516498244.833,17583.181
1516498248.186,17583.513
1516498251.537,17583.926
1516498254.889,17583.716
1516498258.241,17583.693
1516498261.594,17584.086
1516498264.946,17583.769
1516498268.298,17583.374
1516498271.650,17584.253
1516498275.002,17584.101
1516498278.354,17584.068
1516498281.707,17584.742
1516498285.059,17583.739
1516498288.411,17583.604
1516498291.763,17583.067
1516498295.115,17583.115
1516498298.467,17584.020
1516498301.820,17583.931
1516498305.172,17583.315
1516498308.524,17583.057
1516498311.876,17582.905
1516498315.228,17583.080
1516498318.580,17583.219
1516498321.933,17583.328
1516498325.285,17583.541
1516498328.636,17583.670
1516498331.989,17583.493
1516498335.341,17583.082
1516498338.693,17583.105
1516498342.046,17583.021
1516498345.398,17583.209
1516498348.749,17584.016
1516498352.101,17584.242
1516498355.454,17583.763
1516498358.806,17583.156
1516498362.159,17583.272
1516498365.511,17583.630
1516498368.862,17583.772
1516498372.214,17583.371
1516498375.567,17583.850
1516498378.919,17583.559
1516498382.272,17583.516
1516498385.623,17583.698
1516498388.975,17582.831
1516498392.328,17583.232
1516498395.680,17583.123
1516498399.033,17583.363
1516498402.384,17583.247
1516498405.736,17583.044
1516498409.089,17583.734
1516498412.440,17583.367
1516498415.793,17583.168
1516498419.145,17583.617
1516498422.497,17583.427
1516498425.850,17583.612
1516498429.202,17583.478
1516498432.553,17583.556
1516498435.906,17583.946
1516498439.258,17584.296
1516498442.610,17584.537
1516498445.963,17584.048
1516498449.315,17584.689
1516498452.666,17584.641
1516498456.019,17584.783
1516498459.371,17585.138
1516498462.723,17584.479
1516498466.076,17583.684
1516498469.427,17583.238
1516498472.779,17583.485
1516498476.132,17583.512
1516498479.484,17583.315
1516498482.836,17582.707
1516498486.188,17583.019
1516498489.540,17582.831
1516498492.892,17583.113
1516498496.245,17583.257
1516498499.597,17583.120
1516498502.949,17583.242
1516498506.301,17584.068
1516498509.653,17583.460
1516498513.006,17583.881
1516498516.358,17583.178
1516498519.709,17583.005
1516498523.061,17583.374
1516498526.414,17583.019
1516498529.766,17582.851
1516498533.118,17583.085
1516498536.471,17582.851
1516498539.823,17583.080
1516498543.175,17582.988
1516498546.527,17582.672
1516498549.879,17582.438
1516498553.231,17582.712
1516498556.583,17582.851
1516498559.935,17582.563
1516498563.288,17582.930
1516498566.640,17582.953
1516498569.992,17582.821
1516498573.345,17583.082
1516498576.696,17583.185
1516498580.049,17582.821
1516498583.401,17582.993
1516498586.753,17583.001
1516498590.105,17582.506
1516498593.458,17582.855
1516498596.810,17582.156
1516498600.162,17582.912
1516498603.513,17582.222
1516498606.866,17582.285
1516498610.218,17582.778
1516498613.570,17582.778
1516498616.923,17582.892
1516498620.275,17582.702
1516498623.626,17582.400
1516498626.979,17582.187
1516498630.331,17582.342
1516498633.683,17582.374
1516498637.035,17582.593
1516498640.387,17582.448
1516498643.739,17581.980
1516498647.092,17582.010
1516498650.444,17581.873
1516498653.796,17582.170
1516498657.148,17582.119
1516498660.501,17581.810
1516498663.853,17581.815
1516498667.204,17581.848
1516498670.557,17581.911
1516498673.909,17582.010
1516498677.261,17582.423
1516498680.614,17582.385
1516498683.966,17582.383
1516498687.318,17582.170
1516498690.670,17582.154
1516498694.022,17582.339
1516498697.374,17582.492
1516498700.726,17581.967
1516498704.079,17582.281
1516498707.431,17582.383
1516498710.783,17582.775
1516498714.135,17583.037
1516498717.487,17582.329
1516498720.839,17582.568
1516498724.191,17582.555
1516498727.543,17582.765
1516498730.896,17582.687
1516498734.248,17582.717
1516498737.601,17582.286
1516498740.952,17583.201
1516498744.304,17583.237
1516498747.657,17583.001
1516498751.009,17582.819
1516498754.360,17582.598
1516498757.713,17582.621
1516498761.065,17582.915
1516498764.417,17582.991
1516498767.770,17583.080
1516498771.122,17583.034
1516498774.474,17582.689
1516498777.826,17582.649
1516498781.179,17582.550
1516498784.530,17582.689
1516498787.882,17582.294
1516498791.235,17582.568
1516498794.587,17583.267
1516498797.939,17582.651
1516498801.291,17582.378
1516498804.644,17582.192
1516498807.995,17581.635
1516498811.347,17581.912
1516498814.700,17582.547
1516498818.052,17582.978
1516498821.405,17583.186
1516498824.756,17583.315
1516498828.108,17583.014
1516498831.461,17583.001
1516498834.813,17583.026
1516498838.165,17583.120
1516498841.517,17583.047
1516498844.869,17583.252
1516498848.221,17582.839
1516498851.574,17583.310
1516498854.926,17583.361
1516498858.278,17583.848
1516498861.630,17584.182
1516498864.982,17584.062
1516498868.334,17584.106
1516498871.687,17583.619
1516498875.039,17583.793
1516498878.390,17583.931
1516498881.743,17583.140
1516498885.095,17583.521
1516498888.447,17583.467
1516498891.799,17583.741
1516498895.151,17583.052
1516498898.504,17582.689
1516498901.856,17582.843
1516498905.208,17582.703
1516498908.560,17582.824
1516498911.912,17582.753
1516498915.264,17583.128
1516498918.617,17583.706
1516498921.969,17583.503
1516498925.321,17583.708
1516498928.673,17583.622
1516498932.025,17583.559
1516498935.378,17583.723
1516498938.730,17583.929
1516498942.082,17584.210
1516498945.434,17583.417
1516498948.787,17583.247
1516498952.139,17583.728
1516498955.490,17584.228
1516498958.842,17584.002
1516498962.195,17583.607
1516498965.547,17583.992
1516498968.899,17583.480
1516498972.251,17583.064
1516498975.603,17583.227
1516498978.955,17583.091
1516498982.308,17583.165
1516498985.660,17583.271
1516498989.012,17583.453
1516498992.364,17583.214
1516498995.716,17583.256
1516498999.068,17583.483
1516499002.421,17583.030
1516499005.773,17583.271
1516499009.125,17583.401
1516499012.477,17583.254
1516499015.829,17583.348
1516499019.182,17583.467
1516499022.534,17583.358
1516499025.885,17584.256
1516499029.238,17584.029
1516499032.590,17583.561
1516499035.942,17583.626
1516499039.295,17583.579
1516499042.646,17583.485
1516499045.999,17582.376
1516499049.351,17584.456
1516499052.703,17584.192
1516499056.055,17583.459
1516499059.408,17583.731
1516499062.759,17584.096
1516499066.111,17583.379
1516499069.464,17583.173
1516499072.816,17583.485
1516499076.168,17583.789
1516499079.520,17583.837
1516499082.873,17583.822
1516499086.225,17583.594
1516499089.577,17583.201
1516499092.929,17583.650
1516499096.281,17583.739
1516499099.634,17583.906
1516499102.985,17583.277
1516499106.337,17583.404
1516499109.690,17583.723
1516499113.042,17583.419
1516499116.394,17583.594
1516499119.746,17583.389
1516499123.098,17583.014
1516499126.450,17583.191
1516499129.803,17583.409
1516499133.155,17583.526
1516499136.507,17583.495
1516499139.859,17583.437
1516499143.211,17583.082
1516499146.563,17584.266
1516499149.916,17583.718
1516499153.268,17584.237
1516499156.620,17584.656
1516499159.972,17584.560
1516499163.325,17584.638
1516499166.676,17584.410
1516499170.028,17584.218
1516499173.381,17583.987
1516499176.733,17584.405
1516499180.085,17584.230
1516499183.438,17584.055
1516499186.789,17584.902
1516499190.141,17585.655
1516499193.493,17584.882
1516499196.846,17584.735
1516499200.198,17584.268
1516499203.550,17584.633
1516499206.902,17584.395
1516499210.254,17584.509
1516499213.607,17584.907
1516499216.959,17584.790
1516499220.311,17584.603
1516499223.662,17584.633
1516499227.015,17584.385
1516499230.367,17584.294
1516499233.720,17584.499
1516499237.072,17583.860
1516499240.423,17583.944
1516499243.776,17583.325
1516499247.128,17583.655
1516499250.480,17583.587
1516499253.832,17583.589
1516499257.184,17583.637
1516499260.537,17583.982
1516499263.889,17583.951
1516499267.241,17584.025
1516499270.593,17583.979
1516499273.945,17583.945
1516499277.298,17584.020
1516499280.650,17583.888
1516499284.001,17584.079
1516499287.354,17583.718
1516499290.706,17583.452
1516499294.058,17583.509
1516499297.411,17583.574
1516499300.762,17583.548
1516499304.114,17583.460
1516499307.467,17583.554
1516499310.819,17583.825
1516499314.171,17583.670
1516499317.524,17583.964
1516499320.876,17583.485
1516499324.227,17583.690
1516499327.579,17583.929
1516499330.932,17583.807
1516499334.284,17583.401
1516499337.637,17583.508
1516499340.988,17583.784
1516499344.340,17583.655
1516499347.692,17583.746
1516499351.045,17583.698
1516499354.397,17583.891
1516499357.749,17583.766
1516499361.101,17583.815
1516499364.454,17583.751
1516499367.806,17583.706
1516499371.157,17583.761
1516499374.509,17584.114
1516499377.862,17584.058
1516499381.214,17584.104
1516499384.567,17584.595
1516499387.919,17584.613
1516499391.271,17584.451
1516499394.623,17584.423
1516499397.975,17584.005
1516499401.327,17583.787
1516499404.679,17583.960
1516499408.031,17584.329
1516499411.383,17584.747
1516499414.736,17584.400
1516499418.088,17584.248
1516499421.440,17583.959
1516499424.792,17583.716
1516499428.144,17583.815
1516499431.496,17583.941
1516499434.848,17583.746
1516499438.201,17583.974
1516499441.553,17583.840
1516499444.905,17583.949
1516499448.257,17583.987
1516499451.609,17584.076
1516499454.961,17583.835
1516499458.314,17584.028
1516499461.666,17584.053
1516499465.018,17583.860
1516499468.370,17584.147
1516499471.722,17583.564
1516499475.075,17583.551
1516499478.427,17584.276
1516499481.778,17584.555
1516499485.130,17584.329
1516499488.483,17584.626
1516499491.835,17584.588
1516499495.187,17585.188
1516499498.539,17585.168
1516499501.891,17585.371
1516499505.244,17585.262
1516499508.596,17584.783
1516499511.948,17584.324
1516499515.301,17584.486
1516499518.652,17584.674
1516499522.004,17584.567
1516499525.356,17584.707
1516499528.709,17584.692
1516499532.061,17584.466
1516499535.413,17584.395
1516499538.766,17584.626
1516499542.117,17584.253
1516499545.470,17584.479
1516499548.822,17584.623
1516499552.174,17584.431
1516499555.526,17584.570
1516499558.878,17584.408
1516499562.231,17584.662
1516499565.583,17585.049
1516499568.934,17584.484
1516499572.287,17584.899
1516499575.639,17584.507
1516499578.991,17584.157
1516499582.344,17584.481
1516499585.696,17585.049
1516499589.047,17585.124
1516499592.400,17584.944
1516499595.752,17584.443
1516499599.104,17584.532
1516499602.457,17585.328
1516499605.809,17585.437
1516499609.160,17585.084
1516499612.513,17585.358
1516499615.865,17585.581
1516499619.217,17585.149
1516499622.569,17584.962
1516499625.921,17584.920
1516499629.274,17584.839
1516499632.626,17584.529
1516499635.978,17583.656
1516499639.330,17584.303
1516499642.682,17584.522
1516499646.034,17584.740
1516499649.386,17584.126
1516499652.739,17584.605
1516499656.091,17584.998
1516499659.442,17584.697
1516499662.795,17584.415
1516499666.148,17584.831
1516499669.499,17584.436
1516499672.851,17584.192
1516499676.204,17584.453
1516499679.556,17584.557
1516499682.908,17584.608
1516499686.261,17584.869
1516499689.612,17584.874
1516499692.964,17584.327
1516499696.317,17584.446
1516499699.669,17584.441
1516499703.021,17584.717
1516499706.373,17584.859
1516499709.725,17584.760
1516499713.078,17584.801
1516499716.430,17584.863
1516499719.782,17584.294
1516499723.134,17584.887
1516499726.486,17585.011
1516499729.838,17584.699
1516499733.190,17584.965
1516499736.543,17585.117
1516499739.895,17585.112
1516499743.247,17585.158
1516499746.599,17585.348
1516499749.951,17585.249
1516499753.303,17584.785
1516499756.655,17584.578
1516499760.008,17584.803
1516499763.360,17585.178
1516499766.712,17584.883
1516499770.064,17584.877
1516499773.416,17584.737
1516499776.768,17584.917
1516499780.121,17585.216
1516499783.473,17586.020
1516499786.825,17585.751
1516499790.177,17585.576
1516499793.529,17585.855
1516499796.881,17585.642
1516499800.234,17585.444
1516499803.586,17585.439
1516499806.937,17585.551
1516499810.290,17585.097
1516499813.642,17584.652
1516499816.995,17585.128
1516499820.347,17585.338
1516499823.698,17585.267
1516499827.050,17584.534
1516499830.403,17584.546
1516499833.755,17585.261
1516499837.108,17585.148
1516499840.459,17585.093
1516499843.811,17585.785
1516499847.164,17585.600
1516499850.516,17585.411
1516499853.868,17585.556
1516499857.220,17584.712
1516499860.572,17584.629
1516499863.925,17584.450
1516499867.276,17584.370
1516499870.629,17584.270
1516499873.981,17584.731
1516499877.333,17584.656
1516499880.686,17584.163
1516499884.037,17584.342
1516499887.389,17584.120
1516499890.742,17584.481
1516499894.094,17584.522
1516499897.446,17584.551
1516499900.799,17584.775
1516499904.150,17584.727
1516499907.503,17584.963
1516499910.854,17585.062
1516499914.207,17584.534
1516499917.559,17584.920
1516499920.911,17584.707
1516499924.263,17584.671
1516499927.615,17584.750
1516499930.968,17585.140
1516499934.320,17584.877
1516499937.672,17584.970
1516499941.024,17585.404
1516499944.377,17585.244
1516499947.728,17584.892
1516499951.080,17584.943
1516499954.432,17584.915
1516499957.785,17585.226
1516499961.137,17585.115
1516499964.489,17585.323
1516499967.841,17584.551
1516499971.194,17585.008
1516499974.546,17585.754
1516499977.898,17585.709
1516499981.249,17585.408
1516499984.602,17585.300
1516499987.954,17585.059
1516499991.306,17585.164
1516499994.659,17584.750
1516499998.011,17584.760
1516500001.362,17585.515
1516500004.715,17585.177
1516500008.067,17584.861
1516500011.419,17585.157
1516500014.772,17584.450
1516500018.123,17584.224
1516500021.476,17584.570
1516500024.828,17584.524
1516500028.180,17584.448
1516500031.532,17584.519
1516500034.885,17584.534
1516500038.236,17584.009
1516500041.588,17583.760
1516500044.941,17584.256
1516500048.293,17584.670
1516500051.645,17584.352
1516500054.997,17584.083
1516500058.349,17584.681
1516500061.701,17584.679
1516500065.054,17584.600
1516500068.406,17584.666
1516500071.758,17584.806
1516500075.110,17584.869
1516500078.462,17584.978
1516500081.815,17584.975
1516500085.167,17584.600
1516500088.519,17584.304
1516500091.871,17584.281
1516500095.223,17584.256
1516500098.575,17584.453
1516500101.927,17584.692
1516500105.280,17584.801
1516500108.632,17584.507
1516500111.984,17584.879
1516500115.336,17584.841
1516500118.688,17584.727
1516500122.040,17584.851
1516500125.393,17584.702
1516500128.745,17584.835
1516500132.097,17584.790
1516500135.449,17585.150
1516500138.801,17584.780
1516500142.153,17584.851
1516500145.505,17585.087
1516500148.857,17584.968
1516500152.209,17584.882
1516500155.562,17584.732
1516500158.914,17584.877
1516500162.266,17584.955
1516500165.619,17585.092
1516500168.971,17585.125
1516500172.322,17585.125
1516500175.675,17584.775
1516500179.027,17584.479
1516500182.380,17584.687
1516500185.731,17584.680
1516500189.083,17584.783
1516500192.436,17584.439
1516500195.788,17584.635
1516500199.140,17584.617
1516500202.493,17584.562
1516500205.845,17584.643
1516500209.196,17584.523
1516500212.549,17584.851
1516500215.901,17585.013
1516500219.253,17584.812
1516500222.605,17584.681
1516500225.957,17584.723
1516500229.310,17584.512
1516500232.661,17584.614
1516500236.013,17584.517
1516500239.366,17584.714
1516500242.718,17584.811
1516500246.071,17584.659
1516500249.423,17584.514
1516500252.774,17584.664
1516500256.126,17584.798
1516500259.479,17584.856
1516500262.831,17585.114
1516500266.183,17585.046
1516500269.536,17585.046
1516500272.887,17585.088
1516500276.239,17584.826
1516500279.592,17585.100
1516500282.944,17585.128
1516500286.296,17585.404
1516500289.648,17585.254
1516500293.000,17585.209
1516500296.352,17585.224
1516500299.705,17584.977
1516500303.057,17584.801
1516500306.409,17584.763
1516500309.761,17584.955
1516500313.113,17584.633
1516500316.465,17584.704
1516500319.818,17584.697
1516500323.169,17584.240
1516500326.522,17584.040
1516500329.874,17584.033
1516500333.226,17583.556
1516500336.578,17583.832
1516500339.931,17583.872
1516500343.283,17584.047
1516500346.634,17584.093
1516500349.987,17583.901
1516500353.339,17583.868
1516500356.692,17583.934
1516500360.043,17583.950
1516500363.395,17584.150
1516500366.748,17584.050
1516500370.100,17584.377
1516500373.452,17583.949
1516500376.804,17583.893
1516500380.157,17583.944
1516500383.508,17583.862
1516500386.861,17584.352
1516500390.213,17584.157
1516500393.565,17583.777
1516500396.917,17583.802
1516500400.269,17584.063
1516500403.622,17583.957
1516500406.973,17584.200
1516500410.325,17583.916
1516500413.678,17584.086
1516500417.030,17584.142
1516500420.382,17583.820
1516500423.734,17584.131
1516500427.086,17583.741
1516500430.438,17583.782
1516500433.791,17583.612
1516500437.143,17584.086
1516500440.495,17584.471
