volts,ppm,temp_c,ambient_c
0.99980589,0.67,28.016,20.997
0.99980589,0.67,28.02,21.008
0.99980589,0.67,28.015,21.008
0.99980589,0.67,28.025,21.04
0.99980589,0.67,28.03,21.018
0.99980589,0.67,28.015,21.008
0.99980589,0.67,28.025,21.018
0.99980589,0.67,28.016,20.997
0.99980589,0.67,28.019,21.008
0.99980589,0.67,28.013,20.986
0.99980589,0.67,28.012,21.008
0.99980589,0.67,28.006,21.008
0.99980589,0.67,28.015,21.029
0.99980589,0.67,28.022,21.018
0.99980589,0.67,28.022,21.018
0.99980589,0.67,28.02,21.018
0.99980591,0.69,28.016,21.029
0.99980591,0.69,28.016,21.018
0.99980591,0.69,28.018,21.018
0.99980591,0.69,28.011,21.008
0.99980591,0.69,28.019,21.029
0.99980591,0.69,28.011,21.018
0.99980591,0.69,28.019,21.04
0.99980591,0.69,28.011,21.008
0.99980591,0.69,28.015,21.018
0.99980591,0.69,28.019,20.997
0.99980591,0.69,28.02,21.008
0.99980591,0.69,28.027,21.008
0.99980591,0.69,28.027,21.018
0.99980574,0.52,28.025,21.008
0.99980574,0.52,28.026,20.997
0.99980574,0.52,28.02,21.008
0.99980574,0.52,28.019,21.018
0.99980574,0.52,28.013,20.997
0.99980574,0.52,28.02,21.008
0.99980574,0.52,28.012,21.008
0.99980574,0.52,28.019,21.008
0.99980574,0.52,28.016,20.986
0.99980574,0.52,28.019,21.018
0.99980574,0.52,28.02,21.018
0.99980574,0.52,28.012,20.997
0.99980574,0.52,28.011,21.008
0.99980574,0.52,28.016,21.008
0.99980576,0.54,28.012,21.008
0.99980576,0.54,28.025,21.008
0.99980576,0.54,28.012,20.986
0.99980576,0.54,28.015,20.997
0.99980576,0.54,28.015,20.976
0.99980576,0.54,28.018,21.008
0.99980576,0.54,28.012,20.997
0.99980576,0.54,28.018,20.986
0.99980576,0.54,28.023,20.997
0.99980576,0.54,28.013,21.029
0.99980576,0.54,28.015,21.008
0.99980576,0.54,28.02,21.018
0.99980576,0.54,28.023,21.008
0.99980576,0.54,28.016,20.997
0.99980576,0.54,28.012,21.008
0.99980576,0.54,28.022,21.008
0.99980576,0.54,28.02,20.997
0.99980576,0.54,28.016,20.997
0.99980576,0.54,28.013,21.008
0.99980576,0.54,28.015,20.997
0.99980576,0.54,28.002,20.997
0.99980576,0.54,28.015,21.008
0.99980576,0.54,28.019,20.986
0.99980576,0.54,28.008,20.997
0.99980576,0.54,28.016,20.997
0.99980576,0.54,28.004,21.018
0.99980576,0.54,28.004,20.986
0.99980571,0.49,28.013,20.965
0.99980571,0.49,28.016,20.997
0.99980571,0.49,28.011,20.986
0.99980571,0.49,28.012,20.997
0.99980571,0.49,28.015,21.008
0.99980571,0.49,28.015,20.997
0.99980571,0.49,28.013,21.018
0.99980571,0.49,28.019,20.986
0.99980571,0.49,28.012,20.997
0.99980571,0.49,28.025,21.008
0.99980571,0.49,28.022,20.997
0.99980571,0.49,28.016,20.997
0.99980571,0.49,28.013,20.986
0.99980574,0.52,28.009,20.997
0.99980574,0.52,28.006,20.986
0.99980574,0.52,28.011,20.986
0.99980574,0.52,28.008,20.986
0.99980574,0.52,28.004,20.997
0.99980574,0.52,28.019,20.997
0.99980574,0.52,28.005,20.986
0.99980574,0.52,28.005,20.965
0.99980574,0.52,28.005,21.008
0.99980574,0.52,28.013,20.997
0.99980574,0.52,28.006,21.008
0.99980574,0.52,28.019,21.018
0.99980574,0.52,28.022,20.997
0.99980581,0.59,28.012,21.008
0.99980581,0.59,28.011,20.976
0.99980581,0.59,28.012,20.997
0.99980581,0.59,28.006,20.997
0.99980581,0.59,28.015,20.976
0.99980581,0.59,28.011,20.986
0.99980581,0.59,28.009,20.986
0.99980581,0.59,27.997,20.986
0.99980581,0.59,28.012,21.008
0.99980581,0.59,28.008,20.997
0.99980581,0.59,28.011,20.997
0.99980581,0.59,28.011,20.986
0.99980581,0.59,28.004,21.008
0.99980581,0.59,28.016,20.986
0.99980574,0.52,28.008,20.986
0.99980574,0.52,28.011,20.976
0.99980574,0.52,28.015,20.997
0.99980574,0.52,28.009,20.997
0.99980574,0.52,28.012,21.008
0.99980574,0.52,28.001,20.997
0.99980574,0.52,28.023,20.986
0.99980574,0.52,28.006,20.986
0.99980574,0.52,28.019,20.986
0.99980574,0.52,28.015,21.008
0.99980574,0.52,28.006,20.997
0.99980574,0.52,28.006,20.976
0.99980574,0.52,28.018,20.986
0.99980576,0.54,28.012,20.986
0.99980576,0.54,28.009,21.008
0.99980576,0.54,27.999,20.997
0.99980576,0.54,28.013,20.986
0.99980576,0.54,28.012,20.997
0.99980576,0.54,28.005,21.008
0.99980576,0.54,28.009,20.986
0.99980576,0.54,28.006,20.997
0.99980576,0.54,27.997,21.008
0.99980576,0.54,27.999,21.018
0.99980576,0.54,28.006,21.018
0.99980576,0.54,28.004,20.997
0.99980576,0.54,28.008,20.997
0.99980576,0.54,28.006,21.008
0.99980574,0.52,28.008,20.997
0.99980574,0.52,28.005,20.997
0.99980574,0.52,28.012,21.008
0.99980574,0.52,28.016,21.008
0.99980574,0.52,28.015,21.008
0.99980574,0.52,28.006,20.997
0.99980574,0.52,28.009,20.997
0.99980574,0.52,28.013,21.008
0.99980574,0.52,28.001,20.997
0.99980574,0.52,28.004,20.997
0.99980574,0.52,28.011,20.997
0.99980574,0.52,28.006,20.986
0.99980574,0.52,27.999,20.986
0.99980594,0.72,28.002,21.008
0.99980594,0.72,28.011,20.976
0.99980594,0.72,28.012,21.008
0.99980594,0.72,28.006,20.986
0.99980594,0.72,28.016,20.986
0.99980594,0.72,28.013,21.008
0.99980594,0.72,28.001,20.986
0.99980594,0.72,28.009,21.008
0.99980594,0.72,28.008,20.997
0.99980594,0.72,27.999,20.986
0.99980594,0.72,28.004,20.986
0.99980594,0.72,28.008,20.986
0.99980594,0.72,27.995,21.008
0.99980581,0.59,28.009,21.008
0.99980581,0.59,28.012,20.997
0.99980581,0.59,27.995,20.997
0.99980581,0.59,28.009,21.008
0.99980581,0.59,28.001,20.986
0.99980581,0.59,28.006,20.997
0.99980581,0.59,27.995,20.997
0.99980581,0.59,28.015,20.997
0.99980581,0.59,28.006,20.997
0.99980581,0.59,28.008,20.997
0.99980581,0.59,27.999,20.997
0.99980581,0.59,28.011,20.997
0.99980581,0.59,27.999,20.986
0.99980581,0.59,27.998,21.008
0.99980564,0.42,28.013,20.986
0.99980564,0.42,28.011,20.986
0.99980564,0.42,28.009,20.986
0.99980564,0.42,28.006,20.997
0.99980564,0.42,28.004,21.008
0.99980564,0.42,28.008,20.986
0.99980564,0.42,28.002,20.997
0.99980564,0.42,28.008,20.986
0.99980564,0.42,27.998,21.008
0.99980564,0.42,27.999,20.997
0.99980564,0.42,27.992,21.008
0.99980564,0.42,28.001,21.008
0.99980564,0.42,27.997,20.986
0.99980579,0.57,28.004,20.986
0.99980579,0.57,28.004,21.008
0.99980579,0.57,28.006,21.018
0.99980579,0.57,27.994,20.997
0.99980579,0.57,28.006,20.986
0.99980579,0.57,28.011,20.997
0.99980579,0.57,28.011,21.008
0.99980579,0.57,28.004,20.986
0.99980579,0.57,27.999,20.997
0.99980579,0.57,28.009,20.997
0.99980579,0.57,28.009,20.986
0.99980579,0.57,28.001,20.986
0.99980579,0.57,28.004,20.986
0.99980579,0.57,28.004,20.997
0.99980591,0.69,28.012,21.008
0.99980591,0.69,28.001,20.976
0.99980591,0.69,28.009,20.986
0.99980591,0.69,28.013,21.008
0.99980591,0.69,28.015,20.976
0.99980591,0.69,28.019,20.986
0.99980591,0.69,28.012,20.986
0.99980591,0.69,28.001,20.986
0.99980591,0.69,27.999,20.997
0.99980591,0.69,28.009,20.986
0.99980591,0.69,28.008,20.997
0.99980591,0.69,28.013,20.986
0.99980591,0.69,27.998,20.986
0.99980574,0.52,27.988,20.976
0.99980574,0.52,28.011,20.997
0.99980574,0.52,27.999,20.986
0.99980574,0.52,28.001,21.008
0.99980574,0.52,28.002,20.997
0.99980574,0.52,28.002,20.986
0.99980574,0.52,27.994,20.986
0.99980574,0.52,28.004,20.986
0.99980574,0.52,28.006,20.986
0.99980574,0.52,27.998,20.997
0.99980574,0.52,28.004,20.986
0.99980574,0.52,28.002,20.965
0.99980574,0.52,27.99,20.976
0.99980574,0.52,28.002,20.986
0.99980574,0.52,27.998,20.997
0.99980574,0.52,27.997,20.976
0.99980574,0.52,27.995,20.986
0.99980574,0.52,28.009,20.997
0.99980574,0.52,27.997,20.986
0.99980574,0.52,27.999,20.986
0.99980574,0.52,28.001,20.986
0.99980574,0.52,28.004,20.986
0.99980574,0.52,28.005,20.997
0.99980574,0.52,28.009,20.997
0.99980574,0.52,28.006,20.976
0.99980574,0.52,27.999,21.008
0.99980574,0.52,27.998,20.986
0.99980579,0.57,28.005,20.986
0.99980579,0.57,28.005,20.997
0.99980579,0.57,27.998,20.965
0.99980579,0.57,28.004,20.986
0.99980579,0.57,28.009,20.986
0.99980579,0.57,28.008,20.976
0.99980579,0.57,28.009,20.976
0.99980579,0.57,28.008,20.986
0.99980579,0.57,28.011,20.986
0.99980579,0.57,28.004,20.986
0.99980579,0.57,28.005,20.986
0.99980579,0.57,27.992,21.008
0.99980579,0.57,28.002,20.997
0.99980571,0.49,28.004,20.997
0.99980571,0.49,27.999,20.976
0.99980571,0.49,28.006,20.986
0.99980571,0.49,27.994,21.008
0.99980571,0.49,28.004,20.986
0.99980571,0.49,27.999,20.986
0.99980571,0.49,27.998,20.986
0.99980571,0.49,27.999,20.976
0.99980571,0.49,27.995,20.986
0.99980571,0.49,28.009,20.986
0.99980571,0.49,27.995,20.986
0.99980571,0.49,28.001,20.986
0.99980571,0.49,28.004,20.976
0.99980571,0.49,28.002,20.976
0.99980584,0.62,28.005,20.986
0.99980584,0.62,28.011,20.976
0.99980584,0.62,28.004,20.997
0.99980584,0.62,28.001,20.976
0.99980584,0.62,28.005,20.965
0.99980584,0.62,28.005,20.976
0.99980584,0.62,27.999,20.965
0.99980584,0.62,28.008,20.986
0.99980584,0.62,27.998,20.997
0.99980584,0.62,28.001,20.986
0.99980584,0.62,27.998,20.976
0.99980584,0.62,28.001,20.976
0.99980584,0.62,27.998,20.997
0.99980586,0.64,27.999,21.008
0.99980586,0.64,27.997,20.997
0.99980586,0.64,28.004,21.008
0.99980586,0.64,28.001,20.986
0.99980586,0.64,27.995,20.986
0.99980586,0.64,28.002,20.986
0.99980586,0.64,28.008,21.008
0.99980586,0.64,27.994,20.986
0.99980586,0.64,28.009,20.986
0.99980586,0.64,27.992,20.997
0.99980586,0.64,28.008,20.986
0.99980586,0.64,28.002,20.997
0.99980586,0.64,27.997,20.986
0.99980586,0.64,28.001,20.997
0.99980581,0.59,28.001,20.997
0.99980581,0.59,28.011,20.986
0.99980581,0.59,28.004,21.008
0.99980581,0.59,28.006,20.986
0.99980581,0.59,28.013,21.008
0.99980581,0.59,28.002,20.986
0.99980581,0.59,27.995,20.997
0.99980581,0.59,27.999,21.008
0.99980581,0.59,27.998,20.986
0.99980581,0.59,27.99,20.986
0.99980581,0.59,27.994,20.997
0.99980581,0.59,28.004,20.997
0.99980581,0.59,27.997,20.986
0.99980597,0.75,27.99,21.008
0.99980597,0.75,28.001,21.008
0.99980597,0.75,28.002,21.018
0.99980597,0.75,27.998,21.008
0.99980597,0.75,28.004,20.986
0.99980597,0.75,28.001,21.008
0.99980597,0.75,27.995,20.986
0.99980597,0.75,28.004,21.018
0.99980597,0.75,27.997,21.008
0.99980597,0.75,28.001,21.008
0.99980597,0.75,28.002,21.018
0.99980597,0.75,28.005,21.008
0.99980597,0.75,28.002,21.008
0.99980576,0.54,27.999,20.997
0.99980576,0.54,27.998,20.997
0.99980576,0.54,28.005,20.997
0.99980576,0.54,28.001,21.008
0.99980576,0.54,28.012,21.018
0.99980576,0.54,28.002,20.997
0.99980576,0.54,28.005,21.018
0.99980576,0.54,28.008,21.008
0.99980576,0.54,28.001,21.008
0.99980576,0.54,27.997,21.018
0.99980576,0.54,28.001,21.008
0.99980576,0.54,27.995,21.018
0.99980576,0.54,28.006,20.997
0.99980576,0.54,27.997,20.997
0.99980569,0.47,28.002,21.018
0.99980569,0.47,27.988,21.008
0.99980569,0.47,27.998,21.008
0.99980569,0.47,27.995,20.997
0.99980569,0.47,27.994,21.008
0.99980569,0.47,27.99,20.997
0.99980569,0.47,27.999,21.008
0.99980569,0.47,27.998,21.008
0.99980569,0.47,28.009,20.986
0.99980569,0.47,28.009,21.008
0.99980569,0.47,27.999,21.008
0.99980569,0.47,27.999,21.008
0.99980569,0.47,28.004,21.008
0.99980574,0.52,27.992,21.008
0.99980574,0.52,28.006,21.008
0.99980574,0.52,28.002,20.997
0.99980574,0.52,28.004,20.997
0.99980574,0.52,28.006,21.008
0.99980574,0.52,28.005,21.008
0.99980574,0.52,27.998,21.008
0.99980574,0.52,28.002,20.997
0.99980574,0.52,27.991,20.997
0.99980574,0.52,27.997,20.997
0.99980574,0.52,27.991,20.986
0.99980574,0.52,27.998,20.997
0.99980574,0.52,27.997,20.986
0.99980574,0.52,27.994,20.997
0.99980586,0.64,28.001,20.997
0.99980586,0.64,28.001,21.008
0.99980586,0.64,28.006,20.976
0.99980586,0.64,28.004,20.997
0.99980586,0.64,28.001,21.008
0.99980586,0.64,28.002,20.997
0.99980586,0.64,27.999,20.976
0.99980586,0.64,27.998,21.008
0.99980586,0.64,28.001,20.986
0.99980586,0.64,28.001,20.986
0.99980586,0.64,27.997,20.997
0.99980586,0.64,27.998,20.986
0.99980586,0.64,28.004,20.986
0.99980602,0.80,28.002,20.986
0.99980602,0.80,28.008,20.986
0.99980602,0.80,28.004,20.997
0.99980602,0.80,28.004,20.986
0.99980602,0.80,28.006,20.997
0.99980602,0.80,27.991,20.986
0.99980602,0.80,28.004,20.986
0.99980602,0.80,27.992,20.986
0.99980602,0.80,27.992,20.986
0.99980602,0.80,27.992,20.986
0.99980602,0.80,27.998,20.997
0.99980602,0.80,27.99,20.965
0.99980602,0.80,28.002,20.997
0.99980586,0.64,28.004,21.008
0.99980586,0.64,27.995,20.997
0.99980586,0.64,28.005,20.986
0.99980586,0.64,27.997,21.008
0.99980586,0.64,28.001,21.008
0.99980586,0.64,28.005,20.986
0.99980586,0.64,28.011,21.008
0.99980586,0.64,28.006,20.997
0.99980586,0.64,28.006,20.997
0.99980586,0.64,28.008,20.986
0.99980586,0.64,27.999,20.986
0.99980586,0.64,28.008,20.986
0.99980586,0.64,28.004,20.986
0.99980586,0.64,28.009,20.976
0.99980591,0.69,27.998,20.986
0.99980591,0.69,28.005,20.986
0.99980591,0.69,27.995,20.986
0.99980591,0.69,27.995,20.986
0.99980591,0.69,27.994,21.008
0.99980591,0.69,27.997,20.986
0.99980591,0.69,27.995,20.997
0.99980591,0.69,28.001,20.997
0.99980591,0.69,27.997,20.986
0.99980591,0.69,27.997,20.986
0.99980591,0.69,28.004,20.986
0.99980591,0.69,28.005,20.976
0.99980591,0.69,27.998,20.986
0.99980571,0.49,27.998,20.986
0.99980571,0.49,27.992,20.965
0.99980571,0.49,27.99,21.008
0.99980571,0.49,28.002,20.986
0.99980571,0.49,28.004,20.997
0.99980571,0.49,28.001,20.986
0.99980571,0.49,28.011,20.986
0.99980571,0.49,27.999,20.976
0.99980571,0.49,28.005,20.997
0.99980571,0.49,27.998,20.986
0.99980571,0.49,27.997,20.965
0.99980571,0.49,27.999,20.986
0.99980571,0.49,27.999,20.986
0.99980571,0.49,27.999,20.986
0.99980556,0.34,27.998,20.976
0.99980556,0.34,27.999,20.986
0.99980556,0.34,28.004,20.986
0.99980556,0.34,27.997,20.986
0.99980556,0.34,27.999,21.008
0.99980556,0.34,28.002,20.986
0.99980556,0.34,27.988,20.986
0.99980556,0.34,28.002,20.997
0.99980556,0.34,28.011,20.976
0.99980556,0.34,27.997,20.986
0.99980556,0.34,28.001,20.986
0.99980556,0.34,28.001,20.986
0.99980556,0.34,28.004,20.986
0.99980571,0.49,28.001,20.986
0.99980571,0.49,28.005,20.997
0.99980571,0.49,27.995,20.986
0.99980571,0.49,28.005,20.976
0.99980571,0.49,27.995,20.986
0.99980571,0.49,28.001,20.965
0.99980571,0.49,27.997,20.965
0.99980571,0.49,28.005,20.986
0.99980571,0.49,28.004,20.976
0.99980571,0.49,28.006,20.986
0.99980571,0.49,28.005,20.976
0.99980571,0.49,28.001,20.976
0.99980571,0.49,27.997,20.976
0.99980571,0.49,28.002,20.986
0.99980571,0.49,27.994,20.986
0.99980571,0.49,28.009,20.986
0.99980571,0.49,28.004,21.008
0.99980571,0.49,27.999,20.997
0.99980571,0.49,27.999,20.986
0.99980571,0.49,27.995,20.986
0.99980571,0.49,27.994,20.976
0.99980571,0.49,27.998,20.986
0.99980571,0.49,28.002,20.976
0.99980571,0.49,27.999,20.997
0.99980571,0.49,27.99,20.997
0.99980571,0.49,27.991,21.008
0.99980571,0.49,27.994,20.997
0.99980566,0.44,28.001,20.997
0.99980566,0.44,28.001,21.008
0.99980566,0.44,27.999,20.997
0.99980566,0.44,27.994,20.986
0.99980566,0.44,28.005,21.008
0.99980566,0.44,28.011,20.997
0.99980566,0.44,28.001,20.976
0.99980566,0.44,28.011,20.976
0.99980566,0.44,28.009,21.008
0.99980566,0.44,28.002,21.008
0.99980566,0.44,27.997,21.008
0.99980566,0.44,28.002,21.029
0.99980566,0.44,27.999,21.008
0.99980569,0.47,27.994,21.029
0.99980569,0.47,28.015,21.008
0.99980569,0.47,28.033,21.008
0.99980569,0.47,28.068,21.008
0.99980569,0.47,28.14,21.008
0.99980569,0.47,28.211,21.008
0.99980569,0.47,28.298,21.018
0.99980569,0.47,28.39,21.018
0.99980569,0.47,28.487,21.029
0.99980569,0.47,28.587,20.997
0.99980569,0.47,28.662,21.018
0.99980569,0.47,28.754,21.008
0.99980569,0.47,28.836,21.018
0.99980569,0.47,28.897,20.997
0.99980569,0.47,28.949,21.029
0.99980569,0.47,29.003,21.018
0.99980569,0.47,29.055,21.029
0.99980569,0.47,29.084,20.997
0.99980569,0.47,29.111,21.029
0.99980569,0.47,29.133,21.04
0.99980569,0.47,29.147,21.029
0.99980569,0.47,29.146,21.051
0.99980569,0.47,29.135,21.029
0.99980569,0.47,29.128,21.018
0.99980569,0.47,29.122,21.04
0.99980569,0.47,29.109,21.029
0.99980569,0.47,29.088,21.051
0.99980586,0.64,29.075,21.018
0.99980586,0.64,29.055,21.029
0.99980586,0.64,29.045,21.018
0.99980586,0.64,29.021,21.029
0.99980586,0.64,29.01,21.029
0.99980586,0.64,29.001,21.051
0.99980586,0.64,28.98,21.04
0.99980586,0.64,28.977,21.051
0.99980586,0.64,28.96,21.04
0.99980586,0.64,28.969,21.051
0.99980586,0.64,28.96,21.051
0.99980586,0.64,28.967,21.061
0.99980586,0.64,28.959,21.051
0.99980589,0.67,28.948,21.04
0.99980589,0.67,28.955,21.04
0.99980589,0.67,28.952,21.04
0.99980589,0.67,28.963,21.051
0.99980589,0.67,28.966,21.051
0.99980589,0.67,28.973,21.051
0.99980589,0.67,28.977,21.029
0.99980589,0.67,28.987,21.04
0.99980589,0.67,28.987,21.061
0.99980589,0.67,28.989,21.061
0.99980589,0.67,28.986,21.051
0.99980589,0.67,29.001,21.04
0.99980589,0.67,28.997,21.04
0.99980589,0.67,28.997,21.051
0.99980597,0.75,29.0,21.051
0.99980597,0.75,29.013,21.051
0.99980597,0.75,29.006,21.051
0.99980597,0.75,29.013,21.051
0.99980597,0.75,29.017,21.04
0.99980597,0.75,29.023,21.051
0.99980597,0.75,29.024,21.04
0.99980597,0.75,29.017,21.051
0.99980597,0.75,29.017,21.051
0.99980597,0.75,29.021,21.051
0.99980597,0.75,29.031,21.061
0.99980597,0.75,29.033,21.051
0.99980597,0.75,29.023,21.061
0.99980591,0.69,29.018,21.061
0.99980591,0.69,29.02,21.051
0.99980591,0.69,29.021,21.018
0.99980591,0.69,29.018,21.072
0.99980591,0.69,29.017,21.061
0.99980591,0.69,29.006,21.051
0.99980591,0.69,29.02,21.051
0.99980591,0.69,29.014,21.051
0.99980591,0.69,29.017,21.051
0.99980591,0.69,29.014,21.051
0.99980591,0.69,29.024,21.061
0.99980591,0.69,29.007,21.051
0.99980591,0.69,29.02,21.072
0.99980591,0.69,29.014,21.061
0.99980576,0.54,29.021,21.051
0.99980576,0.54,29.006,21.051
0.99980576,0.54,29.008,21.051
0.99980576,0.54,29.021,21.04
0.99980576,0.54,29.024,21.04
0.99980576,0.54,29.04,21.072
0.99980576,0.54,29.017,21.061
0.99980576,0.54,29.024,21.051
0.99980576,0.54,29.018,21.051
0.99980576,0.54,29.01,21.051
0.99980576,0.54,29.016,21.072
0.99980576,0.54,29.017,21.061
0.99980576,0.54,29.025,21.083
0.99980586,0.64,29.018,21.051
0.99980586,0.64,29.031,21.061
0.99980586,0.64,29.017,21.061
0.99980586,0.64,29.025,21.051
0.99980586,0.64,29.033,21.051
0.99980586,0.64,29.037,21.051
0.99980586,0.64,29.017,21.061
0.99980586,0.64,29.023,21.061
0.99980586,0.64,29.023,21.061
0.99980586,0.64,29.027,21.051
0.99980586,0.64,29.024,21.051
0.99980586,0.64,29.023,21.061
0.99980586,0.64,29.023,21.072
0.99980586,0.64,29.025,21.061
0.99980591,0.69,29.023,21.061
0.99980591,0.69,29.034,21.072
0.99980591,0.69,29.02,21.061
0.99980591,0.69,29.027,21.083
0.99980591,0.69,29.024,21.061
0.99980591,0.69,29.04,21.072
0.99980591,0.69,29.041,21.072
0.99980591,0.69,29.033,21.061
0.99980591,0.69,29.024,21.072
0.99980591,0.69,29.031,21.072
0.99980591,0.69,29.034,21.083
0.99980591,0.69,29.035,21.072
0.99980591,0.69,29.023,21.083
0.99980581,0.59,29.031,21.072
0.99980581,0.59,29.027,21.061
0.99980581,0.59,29.03,21.093
0.99980581,0.59,29.025,21.083
0.99980581,0.59,29.03,21.072
0.99980581,0.59,29.031,21.093
0.99980581,0.59,29.033,21.104
0.99980581,0.59,29.027,21.072
0.99980581,0.59,29.04,21.093
0.99980581,0.59,29.025,21.083
0.99980581,0.59,29.025,21.083
0.99980581,0.59,29.024,21.093
0.99980581,0.59,29.031,21.083
0.99980581,0.59,29.016,21.061
0.99980581,0.59,29.03,21.093
0.99980581,0.59,29.017,21.083
0.99980581,0.59,29.038,21.093
0.99980581,0.59,29.025,21.083
0.99980581,0.59,29.033,21.072
0.99980581,0.59,29.03,21.093
0.99980581,0.59,29.033,21.083
0.99980581,0.59,29.018,21.072
0.99980581,0.59,29.033,21.072
0.99980581,0.59,29.021,21.072
0.99980581,0.59,29.034,21.061
0.99980581,0.59,29.033,21.061
0.99980581,0.59,29.033,21.083
0.99980597,0.75,29.034,21.083
0.99980597,0.75,29.028,21.093
0.99980597,0.75,29.028,21.061
0.99980597,0.75,29.035,21.072
0.99980597,0.75,29.03,21.072
0.99980597,0.75,29.023,21.072
0.99980597,0.75,29.021,21.093
0.99980597,0.75,29.031,21.083
0.99980597,0.75,29.024,21.061
0.99980597,0.75,29.028,21.072
0.99980597,0.75,29.037,21.072
0.99980597,0.75,29.034,21.061
0.99980597,0.75,29.033,21.083
0.99980586,0.64,29.037,21.051
0.99980586,0.64,29.024,21.072
0.99980586,0.64,29.03,21.083
0.99980586,0.64,29.024,21.083
0.99980586,0.64,29.025,21.061
0.99980586,0.64,29.016,21.051
0.99980586,0.64,29.021,21.072
0.99980586,0.64,29.027,21.061
0.99980586,0.64,29.033,21.083
0.99980586,0.64,29.04,21.061
0.99980586,0.64,29.034,21.072
0.99980586,0.64,29.031,21.072
0.99980586,0.64,29.035,21.061
0.99980586,0.64,29.025,21.072
0.99980594,0.72,29.033,21.061
0.99980594,0.72,29.027,21.083
0.99980594,0.72,29.031,21.051
0.99980594,0.72,29.027,21.051
0.99980594,0.72,29.028,21.061
0.99980594,0.72,29.023,21.051
0.99980594,0.72,29.023,21.051
0.99980594,0.72,29.025,21.072
0.99980594,0.72,29.028,21.061
0.99980594,0.72,29.034,21.072
0.99980594,0.72,29.031,21.029
0.99980594,0.72,29.018,21.061
0.99980594,0.72,29.024,21.051
0.99980594,0.72,29.027,21.072
0.99980594,0.72,29.025,21.051
0.99980594,0.72,29.024,21.04
0.99980594,0.72,29.02,21.051
0.99980594,0.72,29.023,21.051
0.99980594,0.72,29.024,21.051
0.99980594,0.72,29.027,21.061
0.99980594,0.72,29.03,21.051
0.99980594,0.72,29.024,21.061
0.99980594,0.72,29.028,21.051
0.99980594,0.72,29.011,21.051
0.99980594,0.72,29.017,21.04
0.99980594,0.72,29.017,21.051
0.99980591,0.69,29.03,21.051
0.99980591,0.69,29.02,21.051
0.99980591,0.69,29.021,21.072
0.99980591,0.69,29.021,21.051
0.99980591,0.69,29.04,21.051
0.99980591,0.69,29.016,21.051
0.99980591,0.69,29.037,21.061
0.99980591,0.69,29.024,21.051
0.99980591,0.69,29.024,21.061
0.99980591,0.69,29.025,21.051
0.99980591,0.69,29.027,21.04
0.99980591,0.69,29.031,21.061
0.99980591,0.69,29.023,21.061
0.99980591,0.69,29.028,21.051
0.99980594,0.72,29.024,21.04
0.99980594,0.72,29.023,21.061
0.99980594,0.72,29.024,21.04
0.99980594,0.72,29.03,21.04
0.99980594,0.72,29.024,21.051
0.99980594,0.72,29.024,21.04
0.99980594,0.72,29.017,21.04
0.99980594,0.72,29.014,21.04
0.99980594,0.72,29.023,21.051
0.99980594,0.72,29.028,21.051
0.99980594,0.72,29.008,21.051
0.99980594,0.72,29.024,21.04
0.99980594,0.72,29.025,21.04
0.99980597,0.75,29.018,21.061
0.99980597,0.75,29.018,21.029
0.99980597,0.75,29.01,21.029
0.99980597,0.75,29.028,21.04
0.99980597,0.75,29.021,21.051
0.99980597,0.75,29.033,21.051
0.99980597,0.75,29.02,21.051
0.99980597,0.75,29.024,21.04
0.99980597,0.75,29.034,21.04
0.99980597,0.75,29.023,21.061
0.99980597,0.75,29.031,21.051
0.99980597,0.75,29.021,21.061
0.99980597,0.75,29.033,21.061
0.99980597,0.75,29.023,21.051
0.99980607,0.85,29.013,21.061
0.99980607,0.85,29.011,21.029
0.99980607,0.85,29.01,21.051
0.99980607,0.85,29.021,21.061
0.99980607,0.85,29.011,21.061
0.99980607,0.85,29.024,21.061
0.99980607,0.85,29.01,21.061
0.99980607,0.85,29.018,21.051
0.99980607,0.85,29.02,21.051
0.99980607,0.85,29.017,21.061
0.99980607,0.85,29.02,21.051
0.99980607,0.85,29.027,21.072
0.99980607,0.85,29.016,21.051
0.99980591,0.69,29.018,21.061
0.99980591,0.69,29.023,21.061
0.99980591,0.69,29.021,21.051
0.99980591,0.69,29.014,21.051
0.99980591,0.69,29.021,21.051
0.99980591,0.69,29.01,21.051
0.99980591,0.69,29.016,21.061
0.99980591,0.69,29.007,21.061
0.99980591,0.69,29.02,21.051
0.99980591,0.69,29.016,21.061
0.99980591,0.69,29.017,21.061
0.99980591,0.69,29.023,21.051
0.99980591,0.69,29.014,21.051
0.99980603,0.81,29.027,21.083
0.99980603,0.81,29.017,21.061
0.99980603,0.81,29.021,21.051
0.99980603,0.81,29.021,21.051
0.99980603,0.81,29.02,21.072
0.99980603,0.81,29.011,21.072
0.99980603,0.81,29.023,21.051
0.99980603,0.81,29.028,21.051
0.99980603,0.81,29.023,21.061
0.99980603,0.81,29.02,21.051
0.99980603,0.81,29.023,21.051
0.99980603,0.81,29.023,21.04
0.99980603,0.81,29.021,21.051
0.99980603,0.81,29.021,21.051
0.99980597,0.75,29.024,21.051
0.99980597,0.75,29.007,21.061
0.99980597,0.75,29.017,21.051
0.99980597,0.75,29.02,21.051
0.99980597,0.75,29.016,21.051
0.99980597,0.75,29.01,21.051
0.99980597,0.75,29.006,21.061
0.99980597,0.75,29.014,21.04
0.99980597,0.75,29.008,21.051
