timestamp,resistance,ppm,temp_c,ambient_c,savgol_151_2
1518036667.62,119.97722,-7.1,27.997,19.442,-6.64329727945
1518036668.62,119.97715,-7.68,27.998,19.442,-6.63225205652
1518036669.62,119.97715,-7.68,27.995,19.431,-6.62101793631
1518036670.62,119.97715,-7.68,27.997,19.442,-6.61877451634
1518036671.62,119.97726,-6.77,27.995,19.442,-6.61642324844
1518036672.62,119.97726,-6.77,27.997,19.442,-6.61398234693
1518036673.62,119.97726,-6.77,27.996,19.442,-6.59989833971
1518036674.62,119.97716,-7.6,27.999,19.453,-6.5858627878
1518036675.62,119.97716,-7.6,27.997,19.431,-6.571883709
1518036676.62,119.97716,-7.6,27.999,19.453,-6.56037140649
1518036677.62,119.97716,-7.6,27.996,19.453,-6.55729100814
1518036678.62,119.97712,-7.93,27.99,19.42,-6.55468435634
1518036679.62,119.97712,-7.93,27.969,19.442,-6.55256888106
1518036680.62,119.97712,-7.93,27.888,19.442,-6.5350689486
1518036681.62,119.97731,-6.35,27.8,19.453,-6.51769965376
1518036682.62,119.97731,-6.35,27.713,19.431,-6.50046465682
1518036683.62,119.97731,-6.35,27.627,19.453,-6.49827481657
1518036684.62,119.97723,-7.02,27.547,19.431,-6.4962396673
1518036685.62,119.97723,-7.02,27.471,19.42,-6.49437594177
1518036686.62,119.97723,-7.02,27.413,19.453,-6.48866453324
1518036687.62,119.97723,-7.02,27.353,19.42,-6.47480632255
1518036688.62,119.97735,-6.02,27.282,19.453,-6.46087874058
1518036689.62,119.97735,-6.02,27.241,19.442,-6.44688753923
1518036690.62,119.97735,-6.02,27.183,19.442,-6.43621743537
1518036691.62,119.97726,-6.77,27.151,19.442,-6.42549817901
1518036692.62,119.97726,-6.77,27.095,19.42,-6.41473848511
1518036693.63,119.97726,-6.77,27.067,19.453,-6.40634935409
1518036694.62,119.97731,-6.35,27.013,19.453,-6.39777489893
1518036695.62,119.97731,-6.35,27.001,19.453,-6.38902601336
1518036696.62,119.97731,-6.35,26.998,19.431,-6.38011359111
1518036697.63,119.97731,-6.35,26.998,19.442,-6.37361530665
1518036698.63,119.97732,-6.27,27.001,19.431,-6.36714194705
1518036699.63,119.97732,-6.27,27.003,19.42,-6.36070658478
1518036700.63,119.97732,-6.27,27.004,19.41,-6.3461295709
1518036701.62,119.97745,-5.18,27.004,19.431,-6.33172132269
1518036702.62,119.97745,-5.18,27.005,19.453,-6.31748767919
1518036703.62,119.97745,-5.18,27.005,19.442,-6.29989101912
1518036704.63,119.97745,-5.18,27.004,19.42,-6.28214868809
1518036705.63,119.97735,-6.02,27.003,19.453,-6.26426356204
1518036706.63,119.97735,-6.02,27.003,19.442,-6.24623851692
1518036707.63,119.97735,-6.02,27.001,19.453,-6.24701946666
1518036708.63,119.97746,-5.1,26.999,19.442,-6.24740662984
1518036709.63,119.97746,-5.1,26.993,19.442,-6.24741961517
1518036710.63,119.97746,-5.1,26.986,19.431,-6.23348568869
1518036711.63,119.97732,-6.27,26.976,19.442,-6.22024403699
1518036712.63,119.97732,-6.27,26.971,19.431,-6.20770189351
1518036713.63,119.97732,-6.27,26.965,19.431,-6.19902832283
1518036714.63,119.97732,-6.27,26.966,19.442,-6.19063742267
1518036715.63,119.97742,-5.43,26.965,19.431,-6.18253938955
1518036716.63,119.97742,-5.43,26.969,19.442,-6.17474442002
1518036717.63,119.97742,-5.43,26.968,19.442,-6.15847383195
1518036718.63,119.97731,-6.35,26.969,19.431,-6.14163768499
1518036719.63,119.97731,-6.35,26.965,19.431,-6.12423885506
1518036720.63,119.97731,-6.35,26.964,19.42,-6.09601420194
1518036721.63,119.97742,-5.43,26.958,19.431,-6.06815753903
1518036722.63,119.97742,-5.43,26.957,19.431,-6.04066233009
1518036723.63,119.97742,-5.43,26.952,19.431,-6.01035102214
1518036724.63,119.97742,-5.43,26.953,19.41,-5.98399050416
1518036725.63,119.97728,-6.6,26.948,19.431,-5.95840322315
1518036726.63,119.97728,-6.6,26.951,19.431,-5.93358264289
1518036727.63,119.97728,-6.6,26.948,19.431,-5.91814550364
1518036728.63,119.97749,-4.85,26.951,19.42,-5.90243039996
1518036729.63,119.97749,-4.85,26.951,19.442,-5.8864388134
1518036730.63,119.97749,-4.85,26.953,19.431,-5.87411197361
1518036731.63,119.9773,-6.43,26.949,19.42,-5.86124541483
1518036732.63,119.9773,-6.43,26.949,19.442,-5.84784419177
1518036733.63,119.9773,-6.43,26.944,19.42,-5.82113320069
1518036734.63,119.9773,-6.43,26.945,19.41,-5.80584967175
1518036735.63,119.97731,-6.35,26.942,19.442,-5.79161860789
1518036736.63,119.97731,-6.35,26.945,19.431,-5.77844288505
1518036737.63,119.97731,-6.35,26.944,19.431,-5.78167231834
1518036738.63,119.9773,-6.43,26.949,19.431,-5.7852659944
1518036739.64,119.9773,-6.43,26.948,19.431,-5.78924055884
1518036740.63,119.9773,-6.43,26.95,19.42,-5.79108932946
1518036741.63,119.97737,-5.85,26.948,19.442,-5.79307383596
1518036742.63,119.97737,-5.85,26.948,19.431,-5.79520863237
1518036743.63,119.97737,-5.85,26.944,19.42,-5.7934724332
1518036744.63,119.97737,-5.85,26.945,19.431,-5.79814325517
1518036745.63,119.97742,-5.43,26.942,19.431,-5.80366374453
1518036746.63,119.97742,-5.43,26.944,19.431,-5.81004984971
1518036747.64,119.97742,-5.43,26.944,19.42,-5.81835231021
1518036748.63,119.97734,-6.1,26.946,19.453,-5.82624438211
1518036749.63,119.97734,-6.1,26.943,19.453,-5.83374349536
1518036750.63,119.97734,-6.1,26.946,19.42,-5.8349750795
1518036751.63,119.97737,-5.85,26.943,19.42,-5.83737582237
1518036752.64,119.97737,-5.85,26.947,19.42,-5.84095731488
1518036753.64,119.97737,-5.85,26.947,19.431,-5.84573114797
1518036754.64,119.97737,-5.85,26.949,19.442,-5.85836417131
1518036755.64,119.97731,-6.35,26.949,19.42,-5.87221197631
1518036756.64,119.97731,-6.35,26.95,19.453,-5.88729199294
1518036757.63,119.97731,-6.35,26.946,19.42,-5.88816832818
1518036758.63,119.9774,-5.6,26.947,19.442,-5.88920641353
1518036759.64,119.9774,-5.6,26.945,19.42,-5.89041060649
1518036760.64,119.9774,-5.6,26.948,19.41,-5.90270007643
1518036761.64,119.97735,-6.02,26.946,19.42,-5.91533836362
1518036762.64,119.97735,-6.02,26.95,19.453,-5.92833932489
1518036763.64,119.97735,-6.02,26.948,19.442,-5.94171681705
1518036764.64,119.97735,-6.02,26.95,19.431,-5.94761985936
1518036765.64,119.97737,-5.85,26.947,19.431,-5.95309813334
1518036766.64,119.97737,-5.85,26.95,19.431,-5.95815895957
1518036767.64,119.97737,-5.85,26.948,19.42,-5.95129171754
1518036768.64,119.9774,-5.6,26.953,19.453,-5.94582022382
1518036769.64,119.9774,-5.6,26.951,19.42,-5.94174090526
1518036770.64,119.9774,-5.6,26.955,19.431,-5.96270059933
1518036771.64,119.9774,-5.6,26.952,19.442,-5.98287594482
1518036772.64,119.9774,-5.6,26.953,19.453,-6.00228506888
1518036773.64,119.9774,-5.6,26.949,19.431,-6.0209460987
1518036774.64,119.9774,-5.6,26.949,19.41,-6.01883750825
1518036775.64,119.97734,-6.1,26.947,19.431,-6.01726227484
1518036776.64,119.97734,-6.1,26.95,19.431,-6.01622039847
1518036777.64,119.97734,-6.1,26.95,19.431,-6.00778782325
1518036778.64,119.97735,-6.02,26.955,19.442,-5.99894115556
1518036779.64,119.97735,-6.02,26.955,19.453,-5.98967385915
1518036780.64,119.97735,-6.02,26.958,19.453,-5.98478396861
1518036781.64,119.97735,-6.02,26.957,19.442,-5.98776012703
1518036782.64,119.97749,-4.85,26.96,19.41,-5.99053579724
1518036783.64,119.97749,-4.85,26.957,19.431,-5.99311612107
1518036784.64,119.97749,-4.85,26.96,19.453,-5.98606048722
1518036785.64,119.97731,-6.35,26.958,19.42,-5.97820643009
1518036786.64,119.97731,-6.35,26.96,19.431,-5.96955107373
1518036787.64,119.97731,-6.35,26.957,19.442,-5.98325068042
1518036788.64,119.97737,-5.85,26.959,19.442,-5.99617012172
1518036789.64,119.97737,-5.85,26.958,19.453,-6.0083268276
1518036790.64,119.97737,-5.85,26.961,19.453,-6.0109939091
1518036791.64,119.97737,-5.85,26.96,19.453,-6.00489956417
1518036792.64,119.9774,-5.6,26.964,19.453,-5.99811765055
1518036793.64,119.9774,-5.6,26.961,19.431,-5.99065034699
1518036794.64,119.9774,-5.6,26.963,19.442,-5.99108076263
1518036795.65,119.97725,-6.85,26.96,19.453,-5.99150194039
1518036796.64,119.97725,-6.85,26.964,19.442,-5.99192329245
1518036797.64,119.97725,-6.85,26.963,19.442,-5.98454203194
1518036798.64,119.97721,-7.18,26.967,19.453,-5.97645603421
1518036799.64,119.97721,-7.18,26.964,19.453,-5.96766817523
1518036800.64,119.97721,-7.18,26.967,19.442,-5.95501031419
1518036801.64,119.97721,-7.18,26.966,19.442,-5.95388313555
1518036802.65,119.97736,-5.93,26.967,19.453,-5.9530541401
1518036803.65,119.97736,-5.93,26.965,19.474,-5.95253352437
1518036804.64,119.97736,-5.93,26.966,19.453,-5.94157087592
1518036805.64,119.97741,-5.52,26.964,19.42,-5.92928333198
1518036806.64,119.97741,-5.52,26.968,19.453,-5.91567237411
1518036807.65,119.97741,-5.52,26.967,19.442,-5.91292569866
1518036808.65,119.97725,-6.85,26.97,19.453,-5.91018464437
1518036809.65,119.97725,-6.85,26.97,19.453,-5.90746080218
1518036810.65,119.97725,-6.85,26.973,19.431,-5.90313220893
1518036811.65,119.97725,-6.85,26.97,19.463,-5.89813301506
1518036812.65,119.97741,-5.52,26.971,19.442,-5.89324136411
1518036813.64,119.97741,-5.52,26.969,19.442,-5.88846666824
1518036814.65,119.97741,-5.52,26.971,19.453,-5.88223742406
1518036815.65,119.97742,-5.43,26.968,19.431,-5.87635961163
1518036816.65,119.97742,-5.43,26.971,19.474,-5.87084116157
1518036817.65,119.97742,-5.43,26.97,19.453,-5.8597350732
1518036818.65,119.97737,-5.85,26.974,19.463,-5.84861752462
1518036819.65,119.97737,-5.85,26.973,19.453,-5.83749139178
1518036820.65,119.97737,-5.85,26.975,19.453,-5.82635955062
1518036821.65,119.97737,-5.85,26.974,19.474,-5.80697293736
1518036822.65,119.9775,-4.77,26.976,19.463,-5.78757255443
1518036823.65,119.9775,-4.77,26.975,19.442,-5.76815404432
1518036824.65,119.9775,-4.77,26.977,19.453,-5.76760344904
1518036825.65,119.97732,-6.27,26.976,19.474,-5.76666111522
1518036826.65,119.97732,-6.27,26.979,19.453,-5.76533941814
1518036827.65,119.97732,-6.27,26.978,19.485,-5.74984125656
1518036828.65,119.97732,-6.27,26.98,19.453,-5.73458144981
1518036829.65,119.97736,-5.93,26.978,19.474,-5.71955999788
1518036830.65,119.97736,-5.93,26.98,19.474,-5.70477690076
1518036831.65,119.97736,-5.93,26.979,19.463,-5.68739013237
1518036832.65,119.97737,-5.85,26.981,19.474,-5.67111395801
1518036833.65,119.97737,-5.85,26.979,19.463,-5.65594550172
1518036834.65,119.97737,-5.85,26.981,19.474,-5.66060668492
1518036835.65,119.97742,-5.43,26.98,19.453,-5.66408432968
1518036836.65,119.97742,-5.43,26.982,19.463,-5.66639299002
1518036837.65,119.97742,-5.43,26.981,19.474,-5.6550434137
1518036838.65,119.97742,-5.43,26.982,19.474,-5.64397018953
1518036839.65,119.97745,-5.18,26.98,19.474,-5.6331762806
1518036840.65,119.97745,-5.18,26.981,19.453,-5.62266465002
1518036841.65,119.97745,-5.18,26.98,19.463,-5.61943716889
1518036842.65,119.97721,-7.18,26.982,19.463,-5.61579372155
1518036843.65,119.97721,-7.18,26.981,19.474,-5.6117437202
1518036844.65,119.97721,-7.18,26.983,19.474,-5.59598547735
1518036845.65,119.97756,-4.27,26.981,19.463,-5.58026366314
1518036846.65,119.97756,-4.27,26.983,19.474,-5.56457758036
1518036847.65,119.97756,-4.27,26.983,19.453,-5.55449983398
1518036848.65,119.97756,-4.27,26.985,19.495,-5.54407985017
1518036849.65,119.97732,-6.27,26.983,19.485,-5.53332198643
1518036850.65,119.97732,-6.27,26.986,19.485,-5.52223060023
1518036851.65,119.97732,-6.27,26.985,19.495,-5.50710320023
1518036852.65,119.97736,-5.93,26.987,19.495,-5.49258166594
1518036853.65,119.97736,-5.93,26.984,19.506,-5.47866669456
1518036854.65,119.97736,-5.93,26.985,19.463,-5.46934218427
1518036855.65,119.97742,-5.43,26.984,19.474,-5.46024766243
1518036856.65,119.97742,-5.43,26.986,19.474,-5.4513874865
1518036857.66,119.97742,-5.43,26.985,19.495,-5.43719271184
1518036858.66,119.97742,-5.43,26.987,19.453,-5.41160503866
1518036859.66,119.97742,-5.43,26.986,19.463,-5.385856269
1518036860.65,119.97742,-5.43,26.988,19.463,-5.35993550912
1518036861.65,119.97742,-5.43,26.986,19.463,-5.35163483519
1518036862.65,119.97756,-4.27,26.987,19.463,-5.34397811145
1518036863.65,119.97756,-4.27,26.985,19.485,-5.33696969539
1518036864.66,119.97756,-4.27,26.987,19.495,-5.33191850793
1518036865.66,119.97745,-5.18,26.986,19.474,-5.32675598654
1518036866.66,119.97745,-5.18,26.988,19.495,-5.32148797027
1518036867.66,119.97745,-5.18,26.988,19.485,-5.3008417629
1518036868.66,119.97745,-5.18,26.99,19.485,-5.27856729145
1518036869.66,119.97744,-5.27,26.988,19.485,-5.25705664479
1518036870.66,119.97744,-5.27,26.989,19.495,-5.23629962639
1518036871.66,119.97744,-5.27,26.987,19.485,-5.23632679971
1518036872.66,119.97746,-5.1,26.988,19.485,-5.23743362886
1518036873.66,119.97746,-5.1,26.986,19.453,-5.23962734727
1518036874.66,119.97746,-5.1,26.989,19.463,-5.24716816172
1518036875.66,119.97742,-5.43,26.989,19.463,-5.25597190812
1518036876.66,119.97742,-5.43,26.99,19.495,-5.2660494802
1518036877.66,119.97742,-5.43,26.989,19.474,-5.27741177168
1518036878.66,119.97742,-5.43,26.991,19.485,-5.29164948508
1518036879.66,119.97751,-4.68,26.99,19.485,-5.30538643548
1518036880.66,119.97751,-4.68,26.99,19.485,-5.31863569536
1518036881.66,119.97751,-4.68,26.989,19.474,-5.33594513569
1518036882.66,119.97746,-5.1,26.99,19.506,-5.35192885261
1518036883.66,119.97746,-5.1,26.989,19.495,-5.3666042761
1518036884.66,119.97746,-5.1,26.99,19.485,-5.36568150742
1518036885.66,119.97744,-5.27,26.989,19.474,-5.36626137632
1518036886.66,119.97744,-5.27,26.99,19.485,-5.36834754312
1518036887.66,119.97744,-5.27,26.989,19.485,-5.37194366809
1518036888.66,119.97744,-5.27,26.991,19.495,-5.36820270879
1518036889.66,119.97741,-5.52,26.991,19.495,-5.36476768902
1518036890.66,119.97741,-5.52,26.992,19.495,-5.36163503563
1518036891.66,119.97741,-5.52,26.99,19.474,-5.35701231166
1518036892.66,119.97741,-5.52,26.992,19.495,-5.35268323908
1518036893.66,119.97741,-5.52,26.99,19.495,-5.34864267606
1518036894.66,119.97741,-5.52,26.992,19.463,-5.36044036816
1518036895.66,119.97741,-5.52,26.991,19.485,-5.37203665697
1518036896.66,119.97736,-5.93,26.993,19.495,-5.38344025748
1518036897.66,119.97736,-5.93,26.992,19.495,-5.39465988467
1518036898.66,119.97736,-5.93,26.994,19.463,-5.3802020482
1518036899.66,119.97751,-4.68,26.992,19.495,-5.36583153587
1518036900.66,119.97751,-4.68,26.993,19.485,-5.35153457801
1518036901.66,119.97751,-4.68,26.991,19.474,-5.37114764142
1518036902.66,119.97737,-5.85,26.992,19.485,-5.39056017305
1518036903.66,119.97737,-5.85,26.99,19.474,-5.40978820845
1518036904.66,119.97737,-5.85,26.992,19.474,-5.4264454978
1518036905.66,119.97737,-5.85,26.992,19.474,-5.43962185683
1518036906.66,119.97727,-6.68,26.993,19.463,-5.45259528746
1518036907.66,119.97727,-6.68,26.993,19.474,-5.46537668341
1518036908.66,119.97727,-6.68,26.995,19.474,-5.47148617499
1518036909.66,119.9776,-3.93,26.994,19.453,-5.47775515078
1518036910.66,119.9776,-3.93,26.995,19.485,-5.48418866547
1518036911.66,119.9776,-3.93,26.994,19.485,-5.4801375486
1518036912.67,119.97739,-5.68,26.994,19.495,-5.47640958335
1518036913.67,119.97739,-5.68,26.991,19.485,-5.47300041222
1518036914.67,119.97739,-5.68,26.992,19.474,-5.47384542581
1518036915.67,119.97739,-5.68,26.991,19.453,-5.4721675386
1518036916.66,119.9775,-4.77,26.993,19.474,-5.47036607292
1518036917.66,119.9775,-4.77,26.993,19.485,-5.46843806566
1518036918.66,119.9775,-4.77,26.994,19.474,-5.48931708512
1518036919.67,119.97739,-5.68,26.993,19.474,-5.51123471283
1518036920.67,119.97739,-5.68,26.995,19.453,-5.53420759441
1518036921.67,119.97739,-5.68,26.995,19.463,-5.52923987036
1518036922.67,119.97746,-5.1,26.995,19.495,-5.52336217122
1518036923.67,119.97746,-5.1,26.995,19.474,-5.51656656636
1518036924.67,119.97746,-5.1,26.996,19.485,-5.5120161419
1518036925.67,119.97746,-5.1,26.995,19.495,-5.52685193852
1518036926.67,119.97735,-6.02,26.995,19.495,-5.54186804817
1518036927.67,119.97735,-6.02,26.993,19.485,-5.55707684612
1518036928.67,119.97735,-6.02,26.995,19.495,-5.56899988584
1518036929.67,119.97741,-5.52,26.995,19.485,-5.58091368767
1518036930.67,119.97741,-5.52,26.997,19.474,-5.5928276638
1518036931.67,119.97741,-5.52,26.997,19.485,-5.60365350443
1518036932.67,119.97734,-6.1,26.997,19.463,-5.61389230371
1518036933.67,119.97734,-6.1,26.996,19.485,-5.62355277664
1518036934.67,119.97734,-6.1,26.996,19.506,-5.63264363819
1518036935.67,119.97734,-6.1,26.995,19.495,-5.62752862219
1518036936.67,119.97737,-5.85,26.995,19.506,-5.62278338297
1518036937.67,119.97737,-5.85,26.994,19.495,-5.61840426024
1518036938.67,119.97737,-5.85,26.995,19.495,-5.61525788946
1518036939.67,119.97745,-5.18,26.995,19.463,-5.61083342266
1518036940.67,119.97745,-5.18,26.996,19.485,-5.6051286811
1518036941.67,119.97745,-5.18,26.997,19.485,-5.60508228253
1518036942.67,119.97726,-6.77,26.997,19.495,-5.6045202619
1518036943.67,119.97726,-6.77,26.996,19.506,-5.60344619238
1518036944.67,119.97726,-6.77,26.996,19.474,-5.6018636471
1518036945.67,119.97726,-6.77,26.995,19.495,-5.60310252569
1518036946.67,119.97735,-6.02,26.997,19.506,-5.6037377609
1518036947.67,119.97735,-6.02,26.996,19.495,-5.60377588895
1518036948.67,119.97735,-6.02,26.997,19.485,-5.59907574977
1518036949.67,119.97736,-5.93,26.997,19.495,-5.59384055414
1518036950.67,119.97736,-5.93,26.998,19.495,-5.58807317798
1518036951.67,119.97736,-5.93,26.997,19.495,-5.58439591651
1518036952.67,119.97736,-5.93,26.997,19.506,-5.5804641775
1518036953.67,119.97754,-4.43,26.996,19.485,-5.57628301563
1518036954.67,119.97754,-4.43,26.996,19.485,-5.57185748561
1518036955.67,119.97754,-4.43,26.995,19.506,-5.56352813938
1518036956.67,119.97765,-3.52,26.997,19.506,-5.55419182029
1518036957.67,119.97765,-3.52,26.997,19.495,-5.54385070709
1518036958.67,119.97765,-3.52,26.998,19.495,-5.53355206201
1518036959.67,119.9773,-6.43,26.997,19.474,-5.52275374331
1518036960.67,119.9773,-6.43,26.998,19.528,-5.51145862692
1518036961.67,119.9773,-6.43,26.997,19.495,-5.5134264268
1518036962.68,119.9773,-6.43,26.998,19.495,-5.51420493634
1518036963.67,119.97736,-5.93,26.996,19.495,-5.51380940678
1518036964.67,119.97736,-5.93,26.997,19.506,-5.51225508934
1518036965.67,119.97736,-5.93,26.996,19.506,-5.5025148743
1518036966.67,119.97735,-6.02,26.997,19.506,-5.49246231423
1518036967.68,119.97735,-6.02,26.997,19.495,-5.48210612411
1518036968.68,119.97735,-6.02,26.998,19.495,-5.473088573
1518036969.68,119.97749,-4.85,26.998,19.517,-5.46367444654
1518036970.68,119.97749,-4.85,26.999,19.495,-5.45387394124
1518036971.68,119.97749,-4.85,26.998,19.495,-5.43889268281
1518036972.67,119.97749,-4.85,26.998,19.495,-5.42807959221
1518036973.67,119.97731,-6.35,26.997,19.506,-5.41750433353
1518036974.68,119.97731,-6.35,26.996,19.506,-5.40717631895
1518036975.68,119.97731,-6.35,26.996,19.495,-5.39224664452
1518036976.68,119.97754,-4.43,26.997,19.517,-5.37621077713
1518036977.68,119.97754,-4.43,26.997,19.528,-5.35907446867
1518036978.68,119.97754,-4.43,27.0,19.517,-5.34247813193
1518036979.68,119.97751,-4.68,26.948,19.495,-5.3262741002
1518036980.67,119.97751,-4.68,26.895,19.528,-5.31046890973
1518036981.68,119.97751,-4.68,26.818,19.517,-5.31592093418
1518036982.68,119.97751,-4.68,26.739,19.517,-5.3288976765
1518036983.68,119.97744,-5.27,26.661,19.528,-5.3414562303
1518036984.68,119.97744,-5.27,26.601,19.517,-5.35362927677
1518036985.68,119.97744,-5.27,26.549,19.517,-5.32674094448
1518036986.68,119.97736,-5.93,26.477,19.517,-5.29840675272
1518036987.68,119.97736,-5.93,26.429,19.528,-5.26862591715
1518036988.68,119.97736,-5.93,26.382,19.517,-5.24902308512
1518036989.68,119.97741,-5.52,26.331,19.517,-5.22956727489
1518036990.68,119.97741,-5.52,26.294,19.528,-5.21026720142
1518036991.68,119.97741,-5.52,26.251,19.517,-5.19910716729
1518036992.68,119.97741,-5.52,26.208,19.528,-5.17823832693
1518036993.68,119.97744,-5.27,26.188,19.495,-5.15641301705
1518036994.68,119.97744,-5.27,26.133,19.56,-5.13363925543
1518036995.68,119.97744,-5.27,26.116,19.517,-5.11129255418
1518036996.68,119.97745,-5.18,26.085,19.528,-5.08915902145
1518036997.68,119.97745,-5.18,26.035,19.528,-5.06724737222
1518036998.68,119.97745,-5.18,26.028,19.528,-5.04758697772
1518036999.68,119.97749,-4.85,26.001,19.538,-5.02724032179
1518037000.68,119.97749,-4.85,25.967,19.517,-5.00621829816
1518037001.68,119.97749,-4.85,25.947,19.549,-4.98453180054
1518037002.68,119.97749,-4.85,25.946,19.528,-4.97000392174
1518037003.68,119.97749,-4.85,25.953,19.528,-4.9555570923
1518037004.68,119.97749,-4.85,25.979,19.517,-4.94120874218
1518037005.68,119.97749,-4.85,25.998,19.538,-4.9227075626
1518037006.68,119.97754,-4.43,26.009,19.538,-4.90394794017
1518037007.68,119.97754,-4.43,26.002,19.528,-4.88494373171
1518037008.68,119.97754,-4.43,25.985,19.528,-4.85638519011
1518037009.68,119.97754,-4.43,25.956,19.538,-4.82902879344
1518037010.68,119.97737,-5.85,25.946,19.56,-4.80287959639
1518037011.68,119.97737,-5.85,25.943,19.538,-4.77794265366
1518037012.68,119.97737,-5.85,25.944,19.528,-4.76606995169
1518037013.68,119.97753,-4.52,25.947,19.538,-4.75427903985
1518037014.68,119.97753,-4.52,25.955,19.528,-4.74258586656
1518037015.68,119.97753,-4.52,25.961,19.528,-4.72412740784
1518037016.68,119.9775,-4.77,25.966,19.538,-4.70535189799
1518037017.69,119.9775,-4.77,25.962,19.528,-4.6862694464
1518037018.69,119.9775,-4.77,25.956,19.538,-4.6752393004
1518037019.68,119.9775,-4.77,25.948,19.549,-4.66552136958
1518037020.68,119.97753,-4.52,25.945,19.549,-4.65713238671
1518037021.68,119.97753,-4.52,25.943,19.538,-4.65008908457
1518037022.68,119.97753,-4.52,25.943,19.517,-4.63026972877
1518037023.68,119.9775,-4.77,25.943,19.549,-4.61176450544
1518037024.69,119.9775,-4.77,25.944,19.528,-4.59457777209
1518037025.69,119.9775,-4.77,25.944,19.538,-4.57778984513
1518037026.69,119.97749,-4.85,25.944,19.538,-4.56226912046
1518037027.69,119.97749,-4.85,25.944,19.549,-4.54801917122
1518037028.68,119.97749,-4.85,25.944,19.538,-4.55032210582
1518037029.69,119.97749,-4.85,25.944,19.56,-4.5374699442
1518037030.69,119.97754,-4.43,25.944,19.528,-4.52388075636
1518037031.69,119.97754,-4.43,25.943,19.538,-4.50955889979
1518037032.69,119.97754,-4.43,25.943,19.538,-4.4755565084
1518037033.69,119.9775,-4.77,25.942,19.56,-4.44087273596
1518037034.69,119.9775,-4.77,25.942,19.528,-4.40549529435
1518037035.69,119.9775,-4.77,25.941,19.538,-4.41283811307
1518037036.69,119.97765,-3.52,25.941,19.549,-4.42048730706
1518037037.69,119.97765,-3.52,25.941,19.538,-4.42846823693
1518037038.69,119.97765,-3.52,25.941,19.549,-4.4288306757
1518037039.69,119.97765,-3.52,25.94,19.56,-4.42498090111
1518037040.69,119.97753,-4.52,25.94,19.56,-4.42173725368
1518037041.69,119.97753,-4.52,25.94,19.528,-4.41911350309
1518037042.69,119.97753,-4.52,25.94,19.549,-4.41324288923
1518037043.69,119.97755,-4.35,25.94,19.56,-4.40840434738
1518037044.69,119.97755,-4.35,25.939,19.549,-4.40460807409
1518037045.69,119.97755,-4.35,25.939,19.56,-4.40109442773
1518037046.69,119.97749,-4.85,25.939,19.56,-4.39710376671
1518037047.69,119.97749,-4.85,25.939,19.571,-4.39264628755
1518037048.69,119.97749,-4.85,25.939,19.538,-4.37966050779
1518037049.69,119.97749,-4.85,25.939,19.538,-4.38217437115
1518037050.69,119.97759,-4.02,25.939,19.549,-4.38579011355
1518037051.69,119.97759,-4.02,25.939,19.56,-4.39052368341
1518037052.69,119.97759,-4.02,25.939,19.56,-4.38474983202
1518037053.69,119.97746,-5.1,25.939,19.538,-4.37830026433
1518037054.69,119.97746,-5.1,25.939,19.56,-4.37118151657
1518037055.69,119.97746,-5.1,25.939,19.549,-4.36596690572
1518037056.69,119.97772,-2.93,25.939,19.549,-4.36026286136
1518037057.69,119.97772,-2.93,25.939,19.56,-4.35407809846
1518037058.69,119.97772,-2.93,25.939,19.56,-4.34742133202
1518037059.69,119.97772,-2.93,25.939,19.56,-4.32714059623
1518037060.69,119.97759,-4.02,25.94,19.549,-4.30809717033
1518037061.69,119.97759,-4.02,25.94,19.56,-4.29028748119
1518037062.69,119.97759,-4.02,25.94,19.528,-4.29249568391
1518037063.69,119.97751,-4.68,25.94,19.56,-4.29555891373
1518037064.69,119.97751,-4.68,25.941,19.549,-4.29949024314
1518037065.69,119.97751,-4.68,25.941,19.56,-4.30730008044
1518037066.69,119.97761,-3.85,25.941,19.549,-4.31524386705
1518037067.69,119.97761,-3.85,25.941,19.571,-4.32333763854
1518037068.69,119.97761,-3.85,25.942,19.571,-4.33159743048
1518037069.69,119.97761,-3.85,25.942,19.56,-4.33026564144
1518037070.69,119.97751,-4.68,25.942,19.549,-4.32945221966
1518037071.69,119.97751,-4.68,25.942,19.56,-4.32916448574
1518037072.7,119.97751,-4.68,25.943,19.571,-4.33002318186
1518037073.7,119.97761,-3.85,25.943,19.538,-4.33125832172
1518037074.69,119.97761,-3.85,25.945,19.56,-4.33287783597
1518037075.69,119.97761,-3.85,25.944,19.571,-4.32275718572
1518037076.69,119.97761,-3.85,25.947,19.56,-4.31340759372
1518037077.69,119.97759,-4.02,25.947,19.571,-4.304826184
1518037078.69,119.97759,-4.02,25.95,19.56,-4.29701008062
1518037079.7,119.97759,-4.02,25.949,19.56,-4.29629844115
1518037080.7,119.9776,-3.93,25.952,19.528,-4.29591784036
1518037081.7,119.9776,-3.93,25.95,19.549,-4.29587115419
1518037082.7,119.9776,-3.93,25.952,19.538,-4.29425135235
1518037083.69,119.97741,-5.52,25.951,19.56,-4.292528888
1518037084.7,119.97741,-5.52,25.953,19.56,-4.29070515552
1518037085.7,119.97741,-5.52,25.951,19.56,-4.28637926392
1518037086.7,119.97741,-5.52,25.954,19.549,-4.2966965242
1518037087.7,119.97759,-4.02,25.953,19.538,-4.30802354615
1518037088.7,119.97759,-4.02,25.957,19.56,-4.32037192067
1518037089.7,119.97759,-4.02,25.956,19.571,-4.32173151922
