timestamp,LM399-P15-slow6-no-R7-alkaline15V
1500910252.089,6890115.8
1500910255.434,6890118.3
1500910258.780,6890116.3
1500910262.125,6890115.5
1500910265.471,6890117.0
1500910268.816,6890115.5
1500910272.161,6890115.8
1500910275.507,6890115.3
1500910278.852,6890117.3
1500910282.197,6890116.8
1500910285.543,6890114.8
1500910288.888,6890116.0
1500910292.234,6890115.5
1500910295.579,6890116.5
1500910298.925,6890115.8
1500910302.270,6890115.5
1500910305.615,6890117.5
1500910308.961,6890115.8
1500910312.306,6890115.0
1500910315.652,6890114.8
1500910318.997,6890116.3
1500910322.342,6890114.3
1500910325.688,6890113.5
1500910329.033,6890113.7
1500910332.379,6890112.7
1500910335.724,6890116.5
1500910339.070,6890115.8
1500910342.415,6890116.0
1500910345.760,6890117.0
1500910349.106,6890118.6
1500910352.451,6890118.1
1500910355.797,6890120.1
1500910359.142,6890120.1
1500910362.488,6890119.3
1500910365.833,6890117.0
1500910369.178,6890119.8
1500910372.524,6890118.6
1500910375.869,6890115.8
1500910379.215,6890117.0
1500910382.560,6890116.0
1500910385.905,6890115.8
1500910389.251,6890115.3
1500910392.596,6890112.2
1500910395.942,6890113.0
1500910399.287,6890111.5
1500910402.633,6890112.7
1500910405.978,6890116.8
1500910409.323,6890117.3
1500910412.669,6890118.6
1500910416.014,6890117.8
1500910419.360,6890116.5
1500910422.705,6890118.8
1500910426.050,6890117.0
1500910429.396,6890118.1
1500910432.741,6890114.5
1500910436.087,6890114.0
1500910439.432,6890114.8
1500910442.778,6890113.7
1500910446.123,6890110.2
1500910449.468,6890113.2
1500910452.814,6890115.3
1500910456.159,6890114.5
1500910459.505,6890112.7
1500910462.850,6890113.7
1500910466.195,6890113.5
1500910469.541,6890113.2
1500910472.886,6890112.5
1500910476.232,6890111.7
1500910479.577,6890113.5
1500910482.922,6890114.0
1500910486.268,6890116.8
1500910489.613,6890115.5
1500910492.959,6890116.0
1500910496.304,6890114.3
1500910499.649,6890112.7
1500910502.995,6890115.8
1500910506.340,6890115.0
1500910509.686,6890115.8
1500910513.031,6890115.0
1500910516.377,6890115.5
1500910519.722,6890114.8
1500910523.067,6890115.5
1500910526.413,6890114.8
1500910529.758,6890113.2
1500910533.104,6890110.7
1500910536.449,6890111.5
1500910539.794,6890111.0
1500910543.140,6890110.2
1500910546.485,6890109.9
1500910549.831,6890111.0
1500910553.176,6890110.2
1500910556.522,6890111.2
1500910559.867,6890110.7
1500910563.212,6890109.7
1500910566.558,6890111.0
1500910569.903,6890110.2
1500910573.249,6890112.5
1500910576.594,6890113.0
1500910579.939,6890113.5
1500910583.285,6890115.5
1500910586.630,6890114.3
1500910589.976,6890113.7
1500910593.321,6890113.5
1500910596.667,6890113.0
1500910600.012,6890113.5
1500910603.357,6890109.4
1500910606.703,6890113.2
1500910610.048,6890111.5
1500910613.394,6890112.7
1500910616.739,6890111.2
1500910620.084,6890112.0
1500910623.430,6890109.7
1500910626.775,6890109.9
1500910630.121,6890112.0
1500910633.466,6890110.2
1500910636.812,6890108.9
1500910640.157,6890110.4
1500910643.502,6890109.9
1500910646.848,6890109.9
1500910650.193,6890110.7
1500910653.539,6890109.4
1500910656.884,6890109.9
1500910660.229,6890109.7
1500910663.575,6890109.2
1500910666.920,6890109.9
1500910670.266,6890110.4
1500910673.611,6890109.9
1500910676.956,6890110.7
1500910680.302,6890109.7
1500910683.647,6890110.4
1500910686.993,6890111.7
1500910690.338,6890110.7
1500910693.683,6890112.5
1500910697.029,6890112.2
1500910700.374,6890112.0
1500910703.720,6890113.5
1500910707.065,6890114.8
1500910710.411,6890115.3
1500910713.756,6890113.2
1500910717.101,6890114.5
1500910720.447,6890115.0
1500910723.792,6890114.5
1500910727.138,6890114.5
1500910730.483,6890114.8
1500910733.829,6890115.0
1500910737.174,6890114.5
1500910740.519,6890114.8
1500910743.865,6890112.2
1500910747.210,6890114.5
1500910750.556,6890117.5
1500910753.901,6890115.0
1500910757.246,6890114.8
1500910760.592,6890114.0
1500910763.937,6890117.5
1500910767.283,6890117.5
1500910770.628,6890116.8
1500910773.973,6890117.8
1500910777.319,6890117.0
1500910780.664,6890116.3
1500910784.010,6890116.8
1500910787.355,6890114.8
1500910790.701,6890112.5
1500910794.046,6890112.0
1500910797.391,6890112.2
1500910800.737,6890114.0
1500910804.082,6890112.2
1500910807.427,6890113.7
1500910810.773,6890113.2
1500910814.118,6890112.2
1500910817.464,6890113.2
1500910820.809,6890112.2
1500910824.155,6890113.2
1500910827.500,6890112.5
1500910830.845,6890113.0
1500910834.191,6890114.5
1500910837.536,6890113.0
1500910840.882,6890114.5
1500910844.227,6890112.2
1500910847.572,6890112.5
1500910850.918,6890114.0
1500910854.263,6890115.5
1500910857.609,6890115.8
1500910860.954,6890115.8
1500910864.299,6890117.5
1500910867.645,6890115.8
1500910870.990,6890113.5
1500910874.336,6890114.3
1500910877.681,6890116.0
1500910881.027,6890111.7
1500910884.372,6890113.0
1500910887.718,6890114.0
1500910891.063,6890113.0
1500910894.408,6890112.7
1500910897.754,6890112.0
1500910901.099,6890112.0
1500910904.445,6890114.0
1500910907.790,6890114.8
1500910911.135,6890114.8
1500910914.481,6890110.7
1500910917.826,6890113.2
1500910921.172,6890111.7
1500910924.517,6890110.4
1500910927.862,6890116.5
1500910931.208,6890113.7
1500910934.553,6890115.5
1500910937.899,6890115.8
1500910941.244,6890116.0
1500910944.590,6890115.8
1500910947.935,6890115.0
1500910951.280,6890116.3
1500910954.626,6890116.5
1500910957.971,6890115.8
1500910961.316,6890116.3
1500910964.662,6890113.0
1500910968.007,6890112.7
1500910971.353,6890112.5
1500910974.698,6890111.7
1500910978.044,6890111.5
1500910981.389,6890112.7
1500910984.734,6890112.0
1500910988.080,6890112.5
1500910991.425,6890112.0
1500910994.771,6890110.2
1500910998.116,6890112.7
1500911001.462,6890112.5
1500911004.807,6890112.2
1500911008.152,6890116.0
1500911011.498,6890115.5
1500911014.843,6890116.3
1500911018.189,6890115.5
1500911021.534,6890114.8
1500911024.880,6890112.2
1500911028.225,6890115.8
1500911031.570,6890115.3
1500911034.916,6890114.5
1500911038.261,6890114.8
1500911041.607,6890112.5
1500911044.952,6890113.7
1500911048.297,6890111.0
1500911051.643,6890116.0
1500911054.988,6890114.5
1500911058.334,6890114.3
1500911061.679,6890114.8
1500911065.024,6890117.3
1500911068.370,6890116.0
1500911071.715,6890116.0
1500911075.061,6890116.8
1500911078.406,6890115.5
1500911081.751,6890114.5
1500911085.097,6890114.0
1500911088.442,6890114.0
1500911091.788,6890112.5
1500911095.133,6890112.0
1500911098.479,6890112.5
1500911101.824,6890112.0
1500911105.169,6890111.0
1500911108.515,6890113.0
1500911111.860,6890111.7
1500911115.206,6890114.5
1500911118.551,6890114.3
1500911121.896,6890113.7
1500911125.242,6890115.3
1500911128.587,6890113.5
1500911131.933,6890115.8
1500911135.278,6890114.3
1500911138.623,6890116.3
1500911141.969,6890112.7
1500911145.314,6890111.2
1500911148.660,6890112.2
1500911152.005,6890111.0
1500911155.351,6890112.5
1500911158.696,6890110.7
1500911162.041,6890111.2
1500911165.387,6890111.5
1500911168.732,6890112.5
1500911172.078,6890113.5
1500911175.423,6890112.0
1500911178.769,6890111.5
1500911182.114,6890113.7
1500911185.459,6890115.0
1500911188.805,6890116.5
1500911192.150,6890115.3
1500911195.496,6890116.3
1500911198.841,6890115.0
1500911202.186,6890114.8
1500911205.532,6890112.5
1500911208.877,6890115.8
1500911212.223,6890115.8
1500911215.568,6890114.8
1500911218.913,6890114.8
1500911222.259,6890116.0
1500911225.604,6890114.8
1500911228.950,6890115.5
1500911232.295,6890114.3
1500911235.640,6890112.7
1500911238.986,6890112.5
1500911242.331,6890112.5
1500911245.677,6890112.2
1500911249.022,6890112.5
1500911252.367,6890112.0
1500911255.713,6890111.0
1500911259.058,6890110.4
1500911262.404,6890112.7
1500911265.749,6890114.8
1500911269.095,6890118.8
1500911272.440,6890120.3
1500911275.785,6890116.3
1500911279.131,6890113.5
1500911282.476,6890114.0
1500911285.822,6890113.0
1500911289.167,6890115.5
1500911292.512,6890114.5
1500911295.858,6890114.3
1500911299.203,6890110.7
1500911302.549,6890110.7
1500911305.894,6890112.5
1500911309.240,6890114.5
1500911312.585,6890114.5
1500911315.930,6890116.8
1500911319.276,6890114.0
1500911322.621,6890116.0
1500911325.967,6890115.3
1500911329.312,6890113.2
1500911332.657,6890112.7
1500911336.003,6890112.5
1500911339.348,6890112.7
1500911342.694,6890111.0
1500911346.039,6890113.0
1500911349.385,6890111.7
1500911352.730,6890114.5
1500911356.075,6890115.8
1500911359.421,6890115.3
1500911362.766,6890114.5
1500911366.112,6890114.3
1500911369.457,6890115.3
1500911372.802,6890118.6
1500911376.148,6890119.1
1500911379.493,6890118.8
1500911382.839,6890119.3
1500911386.184,6890116.0
1500911389.529,6890118.3
1500911392.875,6890118.3
1500911396.220,6890119.8
1500911399.566,6890118.6
1500911402.911,6890118.6
1500911406.256,6890118.6
1500911409.602,6890118.1
1500911412.948,6890117.0
1500911416.293,6890117.3
1500911419.638,6890116.5
1500911422.984,6890114.3
1500911426.329,6890113.0
1500911429.674,6890114.8
1500911433.020,6890115.0
1500911436.365,6890112.7
1500911439.711,6890112.2
1500911443.056,6890111.2
1500911446.401,6890114.3
1500911449.747,6890115.0
1500911453.092,6890114.5
1500911456.438,6890113.7
1500911459.783,6890113.7
1500911463.129,6890115.8
1500911466.474,6890115.5
1500911469.819,6890113.7
1500911473.165,6890114.5
1500911476.510,6890115.0
1500911479.856,6890113.2
1500911483.201,6890114.8
1500911486.546,6890114.3
1500911489.892,6890115.8
1500911493.237,6890115.8
1500911496.583,6890118.8
1500911499.928,6890118.8
1500911503.274,6890117.3
1500911506.619,6890118.3
1500911509.964,6890118.6
1500911513.310,6890115.3
1500911516.655,6890117.0
1500911520.000,6890117.3
1500911523.346,6890116.5
1500911526.691,6890114.8
1500911530.037,6890114.8
1500911533.382,6890115.8
1500911536.728,6890115.0
1500911540.073,6890116.8
1500911543.418,6890116.0
1500911546.764,6890117.5
1500911550.109,6890118.8
1500911553.455,6890116.3
1500911556.800,6890116.8
1500911560.145,6890117.3
1500911563.491,6890117.5
1500911566.836,6890115.8
1500911570.182,6890117.3
1500911573.527,6890117.3
1500911576.873,6890119.6
1500911580.218,6890120.6
1500911583.563,6890120.3
1500911586.909,6890119.6
1500911590.254,6890119.1
1500911593.599,6890119.3
1500911596.945,6890118.8
1500911600.290,6890117.8
1500911603.636,6890118.1
1500911606.981,6890119.1
1500911610.327,6890119.1
1500911613.672,6890119.3
1500911617.017,6890120.3
1500911620.363,6890118.6
1500911623.708,6890116.3
1500911627.054,6890115.0
1500911630.399,6890116.8
1500911633.744,6890116.0
1500911637.090,6890115.0
1500911640.435,6890116.3
1500911643.781,6890116.3
1500911647.126,6890118.6
1500911650.472,6890119.6
1500911653.817,6890120.1
1500911657.162,6890120.3
1500911660.508,6890119.6
1500911663.853,6890120.3
1500911667.199,6890117.0
1500911670.544,6890117.0
1500911673.889,6890119.1
1500911677.235,6890117.8
1500911680.580,6890118.6
1500911683.926,6890119.1
1500911687.271,6890119.8
1500911690.617,6890119.1
1500911693.962,6890120.1
1500911697.307,6890119.3
1500911700.653,6890118.8
1500911703.998,6890119.1
1500911707.344,6890117.8
1500911710.689,6890119.6
1500911714.034,6890121.1
1500911717.380,6890118.3
1500911720.725,6890120.1
1500911724.071,6890119.1
1500911727.416,6890116.3
1500911730.761,6890115.8
1500911734.107,6890115.8
1500911737.452,6890113.5
1500911740.798,6890113.2
1500911744.143,6890116.0
1500911747.488,6890115.3
1500911750.834,6890117.8
1500911754.179,6890117.8
1500911757.525,6890115.8
1500911760.870,6890114.5
1500911764.216,6890117.3
1500911767.561,6890116.8
1500911770.906,6890116.0
1500911774.252,6890115.5
1500911777.597,6890114.5
1500911780.943,6890113.7
1500911784.288,6890114.5
1500911787.633,6890113.5
1500911790.979,6890114.0
1500911794.324,6890113.7
1500911797.670,6890112.7
1500911801.015,6890113.7
1500911804.361,6890115.5
1500911807.706,6890116.0
1500911811.051,6890115.5
1500911814.397,6890114.0
1500911817.742,6890115.5
1500911821.088,6890115.0
1500911824.433,6890115.8
1500911827.778,6890116.0
1500911831.124,6890115.5
1500911834.469,6890116.3
1500911837.815,6890115.5
1500911841.160,6890117.5
1500911844.505,6890116.0
1500911847.851,6890115.0
1500911851.196,6890115.0
1500911854.542,6890115.3
1500911857.887,6890115.5
1500911861.232,6890114.8
1500911864.578,6890117.0
1500911867.923,6890114.3
1500911871.269,6890116.3
1500911874.614,6890116.8
1500911877.959,6890116.8
1500911881.305,6890114.8
1500911884.650,6890116.0
1500911887.996,6890115.5
1500911891.341,6890115.8
1500911894.687,6890115.0
1500911898.032,6890115.8
1500911901.377,6890114.8
1500911904.723,6890115.5
1500911908.068,6890113.7
1500911911.414,6890114.3
1500911914.759,6890113.2
1500911918.105,6890115.3
1500911921.450,6890115.0
1500911924.795,6890113.7
1500911928.141,6890116.8
1500911931.486,6890114.5
1500911934.832,6890114.3
1500911938.177,6890114.3
1500911941.523,6890114.0
1500911944.868,6890114.3
1500911948.213,6890116.0
1500911951.559,6890114.0
1500911954.904,6890116.0
1500911958.250,6890115.3
1500911961.595,6890115.8
1500911964.940,6890115.5
1500911968.286,6890116.5
1500911971.631,6890116.8
1500911974.977,6890117.3
1500911978.322,6890116.5
1500911981.667,6890118.1
1500911985.013,6890117.8
1500911988.358,6890118.1
1500911991.704,6890118.8
1500911995.049,6890115.0
1500911998.394,6890118.3
1500912001.740,6890115.3
1500912005.085,6890117.3
1500912008.431,6890115.8
1500912011.776,6890118.3
1500912015.122,6890115.8
1500912018.467,6890115.5
1500912021.812,6890116.8
1500912025.158,6890116.8
1500912028.503,6890114.8
1500912031.849,6890116.5
1500912035.194,6890118.8
1500912038.539,6890116.8
1500912041.885,6890112.7
1500912045.230,6890115.0
1500912048.576,6890115.5
1500912051.921,6890117.5
1500912055.266,6890117.3
1500912058.612,6890117.0
1500912061.957,6890117.5
1500912065.303,6890116.3
1500912068.648,6890118.1
1500912071.994,6890117.0
1500912075.339,6890117.5
1500912078.684,6890117.5
1500912082.030,6890117.5
1500912085.375,6890114.8
1500912088.721,6890117.5
1500912092.066,6890116.3
1500912095.412,6890115.5
1500912098.757,6890112.2
1500912102.102,6890111.5
1500912105.448,6890111.2
1500912108.793,6890111.5
1500912112.139,6890111.2
1500912115.484,6890110.7
1500912118.829,6890112.2
1500912122.175,6890114.8
1500912125.520,6890115.3
1500912128.866,6890113.7
1500912132.211,6890114.5
1500912135.556,6890115.8
1500912138.902,6890112.7
1500912142.247,6890113.2
1500912145.593,6890113.0
1500912148.938,6890113.5
1500912152.284,6890113.2
1500912155.629,6890114.3
1500912158.974,6890113.2
1500912162.320,6890114.3
1500912165.665,6890114.0
1500912169.011,6890116.3
1500912172.356,6890115.8
1500912175.701,6890115.8
1500912179.047,6890114.0
1500912182.392,6890114.8
1500912185.738,6890118.8
1500912189.083,6890117.8
1500912192.428,6890116.8
1500912195.774,6890117.0
1500912199.119,6890117.8
1500912202.465,6890117.5
1500912205.810,6890115.5
1500912209.155,6890114.8
1500912212.501,6890114.8
1500912215.846,6890113.7
1500912219.192,6890113.7
1500912222.537,6890115.3
1500912225.882,6890115.3
1500912229.228,6890113.5
1500912232.573,6890115.0
1500912235.919,6890115.8
1500912239.264,6890116.5
1500912242.610,6890114.0
1500912245.955,6890115.0
1500912249.300,6890112.5
1500912252.646,6890114.3
1500912255.991,6890116.0
1500912259.337,6890115.8
1500912262.682,6890115.3
1500912266.027,6890116.0
1500912269.373,6890115.8
1500912272.718,6890114.0
1500912276.064,6890114.3
1500912279.409,6890110.4
1500912282.755,6890111.7
1500912286.100,6890111.5
1500912289.446,6890113.7
1500912292.791,6890115.0
1500912296.136,6890115.5
1500912299.482,6890114.0
1500912302.827,6890113.7
1500912306.173,6890114.0
1500912309.518,6890113.2
1500912312.863,6890117.0
1500912316.209,6890115.3
1500912319.554,6890116.0
1500912322.900,6890114.8
1500912326.245,6890115.8
1500912329.591,6890116.0
1500912332.936,6890117.0
1500912336.281,6890115.8
1500912339.627,6890116.0
1500912342.972,6890115.0
1500912346.318,6890114.0
1500912349.663,6890114.5
1500912353.008,6890115.0
1500912356.354,6890115.8
1500912359.699,6890118.6
1500912363.045,6890116.5
1500912366.390,6890114.0
1500912369.735,6890113.5
1500912373.081,6890115.5
1500912376.426,6890116.3
1500912379.772,6890114.8
1500912383.117,6890114.3
1500912386.462,6890116.0
1500912389.808,6890116.0
1500912393.153,6890114.8
1500912396.499,6890111.5
1500912399.844,6890114.8
1500912403.189,6890114.3
1500912406.535,6890113.0
1500912409.880,6890114.3
1500912413.226,6890115.0
1500912416.571,6890116.0
1500912419.917,6890115.3
1500912423.262,6890115.8
1500912426.607,6890117.0
1500912429.953,6890116.3
1500912433.298,6890117.0
1500912436.644,6890116.3
1500912439.989,6890114.8
1500912443.334,6890115.5
1500912446.680,6890116.0
1500912450.025,6890114.8
1500912453.371,6890115.5
1500912456.716,6890115.3
1500912460.061,6890116.0
1500912463.407,6890115.0
1500912466.752,6890116.8
1500912470.098,6890116.3
1500912473.443,6890115.5
1500912476.788,6890116.3
1500912480.134,6890117.3
1500912483.479,6890118.3
1500912486.825,6890117.0
1500912490.170,6890116.8
1500912493.515,6890116.3
1500912496.861,6890114.5
1500912500.206,6890117.0
1500912503.552,6890116.0
1500912506.897,6890119.3
1500912510.243,6890119.1
1500912513.588,6890118.8
1500912516.933,6890118.8
1500912520.279,6890119.1
1500912523.624,6890119.3
1500912526.970,6890114.8
1500912530.315,6890116.8
1500912533.660,6890115.8
1500912537.006,6890116.5
1500912540.351,6890116.3
1500912543.697,6890119.6
1500912547.042,6890118.3
1500912550.387,6890119.8
1500912553.733,6890117.8
1500912557.078,6890116.8
1500912560.424,6890118.6
1500912563.769,6890117.3
1500912567.115,6890116.5
1500912570.460,6890116.0
1500912573.805,6890118.3
1500912577.151,6890118.3
1500912580.496,6890118.6
1500912583.842,6890119.8
1500912587.187,6890116.8
1500912590.532,6890117.5
1500912593.878,6890117.3
1500912597.223,6890119.6
1500912600.569,6890119.6
1500912603.914,6890120.3
1500912607.259,6890115.5
1500912610.605,6890116.0
1500912613.950,6890115.8
1500912617.296,6890114.3
1500912620.641,6890114.8
1500912623.987,6890115.0
1500912627.332,6890115.5
1500912630.677,6890116.0
1500912634.023,6890114.5
1500912637.368,6890115.5
1500912640.714,6890116.3
1500912644.059,6890116.8
1500912647.404,6890114.5
1500912650.750,6890114.8
1500912654.095,6890116.8
1500912657.441,6890115.3
1500912660.786,6890114.8
1500912664.132,6890116.8
1500912667.477,6890118.6
1500912670.823,6890118.1
1500912674.168,6890116.8
1500912677.513,6890116.0
1500912680.859,6890116.3
1500912684.204,6890116.0
1500912687.549,6890114.8
1500912690.895,6890114.8
1500912694.240,6890114.5
1500912697.586,6890115.8
1500912700.931,6890116.0
1500912704.277,6890116.3
1500912707.622,6890116.3
1500912710.967,6890117.3
1500912714.313,6890116.0
1500912717.658,6890115.8
1500912721.004,6890115.3
1500912724.349,6890116.3
1500912727.694,6890116.5
1500912731.040,6890114.3
1500912734.385,6890116.3
1500912737.731,6890116.8
1500912741.076,6890116.0
1500912744.421,6890116.8
1500912747.767,6890116.8
1500912751.112,6890120.6
1500912754.458,6890119.6
1500912757.803,6890119.1
1500912761.149,6890118.6
1500912764.494,6890117.0
1500912767.839,6890115.5
1500912771.185,6890117.5
1500912774.530,6890118.8
1500912777.876,6890119.8
1500912781.221,6890121.6
1500912784.566,6890118.6
1500912787.912,6890117.5
1500912791.257,6890115.3
1500912794.603,6890116.0
1500912797.948,6890116.5
1500912801.294,6890116.8
1500912804.639,6890116.8
1500912807.984,6890116.8
1500912811.330,6890115.5
1500912814.675,6890116.8
1500912818.021,6890117.5
1500912821.366,6890116.8
1500912824.711,6890115.8
1500912828.057,6890113.7
1500912831.402,6890112.7
1500912834.747,6890113.7
1500912838.093,6890114.5
1500912841.438,6890111.7
1500912844.784,6890113.2
1500912848.129,6890112.7
1500912851.475,6890113.0
1500912854.820,6890113.7
1500912858.165,6890113.5
1500912861.511,6890113.5
1500912864.856,6890114.3
1500912868.202,6890113.7
1500912871.547,6890114.3
1500912874.892,6890113.2
1500912878.238,6890114.0
1500912881.583,6890112.5
1500912884.929,6890115.5
1500912888.274,6890114.5
1500912891.619,6890113.5
1500912894.965,6890113.5
1500912898.310,6890116.3
1500912901.659,6890115.3
1500912905.001,6890113.0
1500912908.346,6890114.5
1500912911.692,6890112.5
1500912915.037,6890114.3
1500912918.383,6890113.5
1500912921.728,6890111.7
1500912925.073,6890117.3
1500912928.419,6890116.8
1500912931.764,6890117.0
1500912935.110,6890116.0
1500912938.455,6890116.5
1500912941.800,6890118.1
1500912945.146,6890116.0
1500912948.491,6890116.5
1500912951.837,6890117.5
1500912955.182,6890116.3
1500912958.527,6890116.8
1500912961.873,6890117.3
1500912965.218,6890115.3
1500912968.563,6890115.3
1500912971.909,6890114.5
1500912975.254,6890116.8
1500912978.600,6890119.1
1500912981.945,6890117.3
1500912985.291,6890115.8
1500912988.636,6890115.0
1500912991.981,6890115.8
1500912995.327,6890112.5
1500912998.672,6890109.9
1500913002.017,6890112.0
1500913005.363,6890112.7
1500913008.708,6890113.7
1500913012.054,6890114.5
1500913015.399,6890117.5
1500913018.744,6890118.3
1500913022.090,6890117.0
1500913025.435,6890116.8
1500913028.781,6890114.8
1500913032.126,6890115.5
1500913035.471,6890114.3
1500913038.817,6890111.7
1500913042.162,6890109.4
1500913045.508,6890110.2
1500913048.853,6890113.0
1500913052.198,6890114.3
1500913055.544,6890110.4
1500913058.889,6890109.4
1500913062.235,6890110.7
1500913065.580,6890112.2
1500913068.925,6890113.0
1500913072.271,6890111.7
1500913075.616,6890109.9
1500913078.962,6890108.2
1500913082.307,6890109.7
1500913085.652,6890110.2
1500913088.998,6890107.9
1500913092.343,6890108.9
1500913095.689,6890112.0
1500913099.034,6890109.9
1500913102.379,6890110.2
1500913105.725,6890108.9
1500913109.070,6890109.9
1500913112.416,6890110.4
1500913115.761,6890109.7
1500913119.106,6890109.9
1500913122.452,6890112.0
1500913125.797,6890109.9
1500913129.143,6890111.0
1500913132.488,6890109.4
1500913135.833,6890110.7
1500913139.179,6890110.7
1500913142.524,6890109.9
1500913145.869,6890110.2
1500913149.215,6890108.4
1500913152.560,6890107.9
1500913155.906,6890106.4
1500913159.251,6890108.9
1500913162.597,6890108.7
1500913165.942,6890109.7
1500913169.287,6890108.7
1500913172.633,6890109.4
1500913175.978,6890110.2
1500913179.323,6890110.2
1500913182.669,6890111.0
1500913186.014,6890110.2
1500913189.360,6890110.2
1500913192.705,6890109.7
1500913196.050,6890108.7
1500913199.396,6890111.2
1500913202.741,6890111.0
1500913206.087,6890108.4
1500913209.432,6890109.4
1500913212.778,6890110.2
1500913216.123,6890112.5
1500913219.468,6890111.7
1500913222.814,6890115.3
1500913226.159,6890113.5
1500913229.505,6890112.7
1500913232.850,6890114.3
1500913236.195,6890113.0
1500913239.541,6890108.7
1500913242.886,6890111.2
1500913246.231,6890110.2
1500913249.577,6890111.7
1500913252.922,6890111.2
1500913256.268,6890111.2
1500913259.613,6890111.7
1500913262.958,6890115.3
1500913266.304,6890117.0
1500913269.649,6890115.5
1500913272.995,6890115.3
1500913276.340,6890116.8
1500913279.685,6890112.2
1500913283.031,6890113.0
1500913286.376,6890112.5
1500913289.722,6890112.2
1500913293.067,6890112.7
1500913296.412,6890112.2
1500913299.758,6890112.7
1500913303.103,6890111.2
1500913306.449,6890111.5
1500913309.794,6890111.0
1500913313.139,6890109.9
1500913316.485,6890111.2
1500913319.830,6890110.2
1500913323.175,6890108.2
1500913326.521,6890108.4
1500913329.866,6890109.9
1500913333.212,6890110.2
1500913336.557,6890113.2
1500913339.903,6890115.0
1500913343.248,6890114.5
1500913346.593,6890114.5
1500913349.939,6890112.7
1500913353.284,6890113.2
1500913356.629,6890114.8
1500913359.975,6890114.0
1500913363.320,6890114.5
1500913366.666,6890115.0
1500913370.011,6890113.7
1500913373.357,6890115.3
1500913376.702,6890114.8
1500913380.047,6890114.0
1500913383.393,6890114.0
1500913386.738,6890114.5
1500913390.083,6890114.8
1500913393.429,6890115.5
1500913396.774,6890115.3
1500913400.120,6890116.3
1500913403.465,6890115.8
1500913406.810,6890116.0
1500913410.156,6890114.3
1500913413.501,6890115.0
1500913416.847,6890115.8
1500913420.192,6890116.8
1500913423.538,6890115.8
1500913426.883,6890115.8
1500913430.228,6890114.3
1500913433.574,6890113.7
1500913436.919,6890111.2
1500913440.265,6890109.7
1500913443.610,6890110.4
1500913446.955,6890112.2
1500913450.301,6890111.0
1500913453.646,6890110.4
1500913456.991,6890111.5
1500913460.337,6890110.7
1500913463.682,6890113.5
1500913467.028,6890113.2
1500913470.373,6890114.8
1500913473.718,6890115.0
1500913477.064,6890112.7
1500913480.409,6890112.0
1500913483.755,6890107.9
1500913487.100,6890108.9
1500913490.445,6890110.7
1500913493.791,6890112.2
1500913497.136,6890114.3
1500913500.482,6890114.8
1500913503.827,6890114.5
1500913507.172,6890115.8
1500913510.518,6890114.8
1500913513.863,6890115.0
1500913517.209,6890113.7
1500913520.554,6890112.5
1500913523.899,6890109.2
1500913527.245,6890108.2
1500913530.590,6890108.9
1500913533.936,6890109.7
1500913537.281,6890109.2
1500913540.626,6890109.7
1500913543.972,6890111.5
1500913547.317,6890109.4
1500913550.663,6890107.4
1500913554.008,6890107.9
1500913557.353,6890108.9
1500913560.699,6890114.3
1500913564.044,6890116.3
1500913567.390,6890113.2
1500913570.735,6890111.0
1500913574.080,6890111.7
1500913577.426,6890113.0
1500913580.771,6890113.5
1500913584.116,6890113.5
1500913587.462,6890113.2
1500913590.807,6890114.0
1500913594.153,6890114.3
1500913597.498,6890116.8
1500913600.844,6890115.3
1500913604.189,6890111.0
1500913607.534,6890112.0
1500913610.880,6890112.0
1500913614.225,6890113.2
1500913617.570,6890110.2
1500913620.916,6890112.0
1500913624.261,6890112.2
1500913627.607,6890113.5
1500913630.952,6890112.7
1500913634.297,6890112.7
1500913637.643,6890113.5
1500913640.988,6890113.5
1500913644.334,6890114.3
1500913647.679,6890113.0
1500913651.024,6890113.7
1500913654.370,6890113.5
1500913657.715,6890113.5
1500913661.061,6890113.7
1500913664.406,6890113.0
1500913667.751,6890114.3
1500913671.097,6890113.5
1500913674.442,6890111.0
1500913677.788,6890111.2
1500913681.133,6890110.7
1500913684.478,6890110.4
1500913687.824,6890111.7
1500913691.169,6890113.0
1500913694.515,6890113.2
1500913697.860,6890112.0
1500913701.205,6890113.0
1500913704.551,6890112.7
1500913707.896,6890112.0
1500913711.242,6890110.7
1500913714.587,6890112.0
1500913717.932,6890111.2
1500913721.278,6890112.5
1500913724.623,6890113.7
1500913727.969,6890111.0
1500913731.314,6890111.7
1500913734.659,6890112.2
1500913738.005,6890112.0
1500913741.350,6890110.4
1500913744.697,6890109.7
1500913748.041,6890109.7
1500913751.386,6890112.0
1500913754.732,6890112.0
1500913758.077,6890109.2
1500913761.423,6890110.7
1500913764.768,6890110.4
1500913768.113,6890111.0
1500913771.459,6890111.5
1500913774.804,6890112.7
1500913778.150,6890111.7
1500913781.495,6890113.2
1500913784.840,6890113.2
1500913788.186,6890117.0
1500913791.531,6890114.8
1500913794.877,6890114.5
1500913798.222,6890114.5
1500913801.567,6890114.3
1500913804.913,6890115.3
1500913808.258,6890113.2
1500913811.603,6890114.0
1500913814.949,6890112.5
1500913818.294,6890113.0
1500913821.640,6890112.7
1500913824.985,6890114.5
1500913828.331,6890113.0
1500913831.676,6890111.5
1500913835.021,6890115.3
1500913838.367,6890116.0
1500913841.712,6890115.8
