timestamp,lm399-p15
1512753944.553,6890096.0
1512753947.905,6890095.7
1512753951.258,6890097.3
1512753954.609,6890098.8
1512753957.962,6890100.1
1512753961.313,6890100.8
1512753964.666,6890100.6
1512753968.018,6890100.3
1512753971.369,6890098.3
1512753974.722,6890099.5
1512753978.074,6890098.0
1512753981.426,6890101.1
1512753984.778,6890096.5
1512753988.131,6890097.3
1512753991.482,6890095.2
1512753994.835,6890095.5
1512753998.187,6890097.0
1512754001.538,6890097.3
1512754004.891,6890097.8
1512754008.243,6890096.2
1512754011.595,6890098.8
1512754014.947,6890099.8
1512754018.300,6890098.5
1512754021.651,6890099.5
1512754025.004,6890099.8
1512754028.356,6890100.3
1512754031.707,6890099.5
1512754035.060,6890099.8
1512754038.412,6890098.8
1512754041.764,6890099.8
1512754045.116,6890099.0
1512754048.469,6890099.0
1512754051.820,6890099.3
1512754055.172,6890095.5
1512754058.525,6890094.0
1512754061.876,6890099.5
1512754065.229,6890101.1
1512754068.581,6890100.8
1512754071.933,6890099.0
1512754075.286,6890096.8
1512754078.637,6890095.2
1512754081.989,6890096.2
1512754085.342,6890095.0
1512754088.693,6890091.9
1512754092.046,6890092.7
1512754095.398,6890092.4
1512754098.750,6890094.0
1512754102.102,6890094.5
1512754105.454,6890093.5
1512754108.806,6890093.0
1512754112.158,6890094.5
1512754115.511,6890096.2
1512754118.862,6890096.8
1512754122.215,6890097.5
1512754125.567,6890098.0
1512754128.919,6890095.7
1512754132.271,6890097.0
1512754135.624,6890096.2
1512754138.975,6890096.5
1512754142.328,6890096.0
1512754145.680,6890097.3
1512754149.031,6890095.7
1512754152.384,6890096.0
1512754155.736,6890094.5
1512754159.088,6890094.5
1512754162.440,6890096.5
1512754165.792,6890095.5
1512754169.144,6890096.8
1512754172.496,6890096.0
1512754175.849,6890095.2
1512754179.200,6890096.2
1512754182.553,6890097.0
1512754185.905,6890095.5
1512754189.257,6890096.8
1512754192.609,6890099.0
1512754195.961,6890100.3
1512754199.313,6890100.1
1512754202.666,6890101.8
1512754206.017,6890100.3
1512754209.370,6890099.2
1512754212.721,6890101.3
1512754216.074,6890101.3
1512754219.426,6890099.8
1512754222.777,6890101.3
1512754226.130,6890100.3
1512754229.482,6890101.1
1512754232.834,6890100.1
1512754236.186,6890100.8
1512754239.539,6890100.6
1512754242.890,6890099.8
1512754246.243,6890101.8
1512754249.595,6890099.8
1512754252.947,6890102.1
1512754256.299,6890102.1
1512754259.651,6890101.3
1512754263.003,6890099.5
1512754266.355,6890101.3
1512754269.708,6890101.1
1512754273.059,6890101.8
1512754276.412,6890101.8
1512754279.764,6890100.6
1512754283.116,6890100.6
1512754286.468,6890100.3
1512754289.820,6890102.1
1512754293.172,6890099.9
1512754296.524,6890100.3
1512754299.877,6890098.0
1512754303.229,6890098.0
1512754306.580,6890097.8
1512754309.933,6890096.8
1512754313.285,6890096.0
1512754316.638,6890096.8
1512754319.989,6890097.0
1512754323.341,6890100.1
1512754326.693,6890098.5
1512754330.045,6890097.8
1512754333.397,6890098.8
1512754336.750,6890097.8
1512754340.101,6890097.5
1512754343.454,6890099.0
1512754346.806,6890098.0
1512754350.158,6890097.8
1512754353.510,6890097.8
1512754356.862,6890098.0
1512754360.214,6890100.1
1512754363.566,6890099.5
1512754366.919,6890097.5
1512754370.271,6890097.5
1512754373.623,6890094.0
1512754376.975,6890093.5
1512754380.327,6890094.5
1512754383.679,6890095.2
1512754387.031,6890096.2
1512754390.384,6890098.3
1512754393.735,6890098.0
1512754397.088,6890098.3
1512754400.440,6890097.0
1512754403.792,6890098.8
1512754407.144,6890097.3
1512754410.496,6890097.8
1512754413.848,6890098.5
1512754417.200,6890097.0
1512754420.553,6890097.0
1512754423.904,6890099.0
1512754427.257,6890100.3
1512754430.608,6890101.8
1512754433.961,6890100.1
1512754437.313,6890096.2
1512754440.665,6890096.2
1512754444.017,6890098.5
1512754447.369,6890097.3
1512754450.721,6890096.5
1512754454.074,6890097.3
1512754457.425,6890097.3
1512754460.778,6890099.0
1512754464.129,6890096.0
1512754467.482,6890097.3
1512754470.834,6890096.8
1512754474.186,6890097.5
1512754477.538,6890096.4
1512754480.891,6890096.8
1512754484.242,6890098.0
1512754487.594,6890097.0
1512754490.947,6890097.0
1512754494.299,6890096.8
1512754497.651,6890096.2
1512754501.003,6890097.8
1512754504.356,6890097.0
1512754507.707,6890096.5
1512754511.059,6890096.5
1512754514.412,6890097.8
1512754517.763,6890099.5
1512754521.116,6890097.8
1512754524.468,6890099.3
1512754527.820,6890099.8
1512754531.172,6890098.5
1512754534.525,6890098.8
1512754537.876,6890098.3
1512754541.228,6890099.0
1512754544.581,6890098.0
1512754547.932,6890099.5
1512754551.285,6890098.8
1512754554.637,6890099.0
1512754557.989,6890096.5
1512754561.341,6890096.0
1512754564.693,6890095.5
1512754568.045,6890095.2
1512754571.397,6890099.3
1512754574.749,6890099.0
1512754578.102,6890098.3
1512754581.453,6890099.5
1512754584.806,6890099.8
1512754588.158,6890098.8
1512754591.510,6890098.0
1512754594.862,6890098.0
1512754598.214,6890099.5
1512754601.566,6890098.0
1512754604.918,6890095.7
1512754608.271,6890099.0
1512754611.623,6890097.5
1512754614.975,6890098.3
1512754618.327,6890100.6
1512754621.679,6890098.5
1512754625.031,6890099.8
1512754628.383,6890099.5
1512754631.736,6890099.0
1512754635.087,6890099.5
1512754638.439,6890099.8
1512754641.792,6890100.3
1512754645.144,6890098.0
1512754648.496,6890103.1
1512754651.848,6890101.8
1512754655.200,6890102.6
1512754658.552,6890101.3
1512754661.905,6890101.6
1512754665.256,6890103.0
1512754668.609,6890101.6
1512754671.960,6890099.3
1512754675.313,6890099.0
1512754678.664,6890098.3
1512754682.017,6890098.8
1512754685.369,6890098.3
1512754688.721,6890099.5
1512754692.073,6890099.8
1512754695.426,6890098.3
1512754698.777,6890099.0
1512754702.130,6890099.3
1512754705.482,6890099.3
1512754708.833,6890100.3
1512754712.186,6890100.1
1512754715.538,6890099.8
1512754718.890,6890098.8
1512754722.242,6890099.0
1512754725.595,6890098.8
1512754728.946,6890102.8
1512754732.299,6890101.6
1512754735.651,6890100.8
1512754739.002,6890100.1
1512754742.355,6890100.3
1512754745.707,6890099.0
1512754749.059,6890101.6
1512754752.411,6890103.6
1512754755.764,6890103.9
1512754759.115,6890100.3
1512754762.468,6890101.1
1512754765.820,6890102.1
1512754769.171,6890102.3
1512754772.524,6890099.0
1512754775.876,6890099.8
1512754779.228,6890101.1
1512754782.581,6890099.5
1512754785.932,6890100.3
1512754789.285,6890100.3
1512754792.636,6890100.1
1512754795.989,6890099.3
1512754799.340,6890099.8
1512754802.693,6890100.6
1512754806.045,6890101.1
1512754809.396,6890099.8
1512754812.749,6890099.5
1512754816.101,6890100.3
1512754819.453,6890099.5
1512754822.805,6890098.8
1512754826.158,6890099.3
1512754829.509,6890099.5
1512754832.862,6890098.3
1512754836.214,6890101.6
1512754839.567,6890103.9
1512754842.918,6890101.3
1512754846.270,6890101.3
1512754849.622,6890103.6
1512754852.974,6890103.3
1512754856.327,6890103.3
1512754859.679,6890102.6
1512754863.031,6890103.6
1512754866.383,6890103.1
1512754869.735,6890100.8
1512754873.087,6890099.8
1512754876.439,6890099.5
1512754879.792,6890098.8
1512754883.143,6890099.5
1512754886.496,6890098.5
1512754889.847,6890097.5
1512754893.200,6890098.3
1512754896.552,6890099.3
1512754899.904,6890098.3
1512754903.256,6890096.8
1512754906.608,6890095.5
1512754909.960,6890100.1
1512754913.313,6890099.0
1512754916.665,6890099.5
1512754920.017,6890099.5
1512754923.369,6890098.0
1512754926.721,6890097.0
1512754930.073,6890098.8
1512754933.425,6890098.0
1512754936.778,6890098.0
1512754940.129,6890097.8
1512754943.482,6890096.5
1512754946.834,6890095.0
1512754950.186,6890094.7
1512754953.538,6890095.7
1512754956.890,6890096.2
1512754960.242,6890095.7
1512754963.594,6890093.0
1512754966.947,6890095.2
1512754970.298,6890094.7
1512754973.651,6890095.5
1512754977.003,6890094.7
1512754980.354,6890094.0
1512754983.707,6890095.2
1512754987.059,6890095.0
1512754990.411,6890094.7
1512754993.763,6890096.5
1512754997.115,6890096.0
1512755000.468,6890095.0
1512755003.819,6890096.2
1512755007.172,6890099.8
1512755010.523,6890098.9
1512755013.876,6890097.3
1512755017.228,6890096.5
1512755020.580,6890098.0
1512755023.932,6890097.5
1512755027.284,6890097.8
1512755030.636,6890097.0
1512755033.989,6890097.3
1512755037.340,6890097.8
1512755040.693,6890094.2
1512755044.045,6890093.7
1512755047.397,6890095.0
1512755050.749,6890097.3
1512755054.101,6890096.2
1512755057.453,6890097.8
1512755060.805,6890097.3
1512755064.158,6890097.0
1512755067.509,6890100.3
1512755070.862,6890099.5
1512755074.214,6890098.8
1512755077.565,6890100.6
1512755080.918,6890100.6
1512755084.270,6890099.8
1512755087.623,6890099.5
1512755090.974,6890097.8
1512755094.327,6890098.3
1512755097.679,6890100.1
1512755101.031,6890101.1
1512755104.383,6890098.5
1512755107.735,6890095.5
1512755111.087,6890093.2
1512755114.439,6890092.2
1512755117.792,6890096.8
1512755121.143,6890096.0
1512755124.496,6890096.0
1512755127.848,6890095.0
1512755131.199,6890095.0
1512755134.552,6890095.7
1512755137.904,6890096.8
1512755141.256,6890095.7
1512755144.608,6890097.8
1512755147.960,6890093.7
1512755151.312,6890093.5
1512755154.665,6890091.9
1512755158.016,6890093.2
1512755161.369,6890093.2
1512755164.721,6890093.2
1512755168.073,6890094.5
1512755171.425,6890096.0
1512755174.777,6890096.8
1512755178.129,6890097.0
1512755181.481,6890096.8
1512755184.833,6890097.5
1512755188.185,6890098.2
1512755191.538,6890100.1
1512755194.889,6890098.5
1512755198.242,6890099.0
1512755201.594,6890097.0
1512755204.945,6890099.3
1512755208.298,6890097.0
1512755211.650,6890096.2
1512755215.002,6890097.4
1512755218.354,6890098.5
1512755221.707,6890095.5
1512755225.059,6890096.2
1512755228.410,6890095.5
1512755231.763,6890095.0
1512755235.115,6890095.7
1512755238.467,6890095.7
1512755241.819,6890099.3
1512755245.171,6890099.8
1512755248.523,6890099.5
1512755251.875,6890099.2
1512755255.228,6890097.5
1512755258.579,6890097.3
1512755261.932,6890096.4
1512755265.284,6890097.0
1512755268.636,6890097.8
1512755271.988,6890097.5
1512755275.340,6890097.0
1512755278.692,6890096.8
1512755282.044,6890097.3
1512755285.396,6890097.8
1512755288.749,6890098.5
1512755292.101,6890100.1
1512755295.452,6890099.5
1512755298.805,6890099.0
1512755302.157,6890098.0
1512755305.509,6890098.0
1512755308.861,6890097.8
1512755312.214,6890098.8
1512755315.565,6890101.1
1512755318.917,6890101.6
1512755322.270,6890104.1
1512755325.621,6890101.8
1512755328.974,6890101.6
1512755332.326,6890099.8
1512755335.677,6890099.8
1512755339.030,6890100.1
1512755342.382,6890099.0
1512755345.735,6890098.8
1512755349.086,6890098.8
1512755352.438,6890100.8
1512755355.791,6890099.8
1512755359.142,6890102.1
1512755362.495,6890100.1
1512755365.847,6890101.1
1512755369.198,6890096.2
1512755372.551,6890096.8
1512755375.903,6890097.3
1512755379.255,6890097.8
1512755382.607,6890096.5
1512755385.960,6890096.5
1512755389.311,6890097.5
1512755392.663,6890098.3
1512755396.016,6890097.8
1512755399.368,6890098.0
1512755402.719,6890096.8
1512755406.072,6890097.8
1512755409.424,6890100.1
1512755412.776,6890097.8
1512755416.128,6890097.0
1512755419.480,6890098.8
1512755422.832,6890101.8
1512755426.184,6890101.3
1512755429.537,6890103.1
1512755432.888,6890103.5
1512755436.241,6890101.3
1512755439.593,6890102.6
1512755442.945,6890101.8
1512755446.297,6890101.8
1512755449.649,6890099.0
1512755453.001,6890099.0
1512755456.353,6890095.7
1512755459.706,6890096.2
1512755463.057,6890097.5
1512755466.409,6890096.8
1512755469.762,6890096.0
1512755473.113,6890096.2
1512755476.466,6890097.5
1512755479.818,6890097.3
1512755483.170,6890099.3
1512755486.522,6890097.3
1512755489.875,6890099.3
1512755493.226,6890100.3
1512755496.579,6890100.3
1512755499.931,6890101.6
1512755503.282,6890101.3
1512755506.635,6890101.6
1512755509.986,6890100.8
1512755513.339,6890099.5
1512755516.691,6890099.8
1512755520.043,6890100.1
1512755523.395,6890099.3
1512755526.748,6890099.3
1512755530.099,6890098.5
1512755533.452,6890096.8
1512755536.804,6890096.8
1512755540.156,6890097.3
1512755543.508,6890097.3
1512755546.859,6890097.3
1512755550.212,6890097.0
1512755553.564,6890096.2
1512755556.916,6890096.0
1512755560.268,6890096.8
1512755563.621,6890096.5
1512755566.973,6890095.7
1512755570.324,6890095.5
1512755573.677,6890096.5
1512755577.029,6890098.3
1512755580.381,6890097.0
1512755583.733,6890098.3
1512755587.086,6890097.1
1512755590.437,6890097.8
1512755593.789,6890098.8
1512755597.142,6890096.8
1512755600.493,6890096.0
1512755603.846,6890097.5
1512755607.197,6890096.8
1512755610.550,6890098.3
1512755613.902,6890098.3
1512755617.254,6890095.0
1512755620.606,6890094.5
1512755623.958,6890094.7
1512755627.311,6890094.2
1512755630.663,6890092.2
1512755634.014,6890093.0
1512755637.367,6890094.5
1512755640.719,6890092.4
1512755644.071,6890097.3
1512755647.423,6890096.2
1512755650.776,6890096.8
1512755654.127,6890097.5
1512755657.479,6890099.0
1512755660.831,6890100.1
1512755664.183,6890098.5
1512755667.536,6890098.0
1512755670.887,6890098.0
1512755674.240,6890099.0
1512755677.592,6890096.8
1512755680.944,6890097.8
1512755684.296,6890100.1
1512755687.648,6890099.0
1512755691.000,6890097.8
1512755694.352,6890099.3
1512755697.705,6890099.5
1512755701.056,6890099.8
1512755704.409,6890098.5
1512755707.760,6890098.8
1512755711.113,6890098.0
1512755714.465,6890099.0
1512755717.817,6890098.5
1512755721.169,6890099.3
1512755724.521,6890100.1
1512755727.873,6890098.3
1512755731.225,6890098.8
1512755734.578,6890099.0
1512755737.929,6890099.3
1512755741.282,6890096.8
1512755744.634,6890096.5
1512755747.985,6890097.8
1512755751.338,6890098.5
1512755754.690,6890100.1
1512755758.042,6890099.3
1512755761.395,6890097.8
1512755764.746,6890098.0
1512755768.098,6890097.3
1512755771.451,6890097.0
1512755774.802,6890096.2
1512755778.155,6890098.5
1512755781.507,6890098.5
1512755784.859,6890099.3
1512755788.211,6890097.3
1512755791.564,6890096.0
1512755794.915,6890097.5
1512755798.267,6890097.8
1512755801.620,6890099.3
1512755804.971,6890101.6
1512755808.324,6890098.3
1512755811.676,6890098.3
1512755815.028,6890097.3
1512755818.380,6890099.8
1512755821.732,6890098.0
1512755825.085,6890097.8
1512755828.436,6890099.5
1512755831.788,6890099.5
1512755835.141,6890099.8
1512755838.493,6890098.0
1512755841.844,6890099.5
1512755845.197,6890099.5
1512755848.549,6890099.5
1512755851.901,6890098.0
1512755855.253,6890097.3
1512755858.606,6890099.8
1512755861.957,6890099.0
1512755865.309,6890099.5
1512755868.661,6890099.5
1512755872.014,6890099.8
1512755875.365,6890100.3
1512755878.718,6890098.5
1512755882.070,6890099.5
1512755885.421,6890100.6
1512755888.774,6890099.0
1512755892.126,6890100.3
1512755895.478,6890101.1
1512755898.830,6890100.3
1512755902.183,6890101.6
1512755905.534,6890099.3
1512755908.887,6890100.1
1512755912.239,6890101.6
1512755915.590,6890099.0
1512755918.943,6890099.0
1512755922.295,6890099.5
1512755925.648,6890100.1
1512755928.999,6890099.5
1512755932.352,6890100.6
1512755935.703,6890098.8
1512755939.056,6890099.8
1512755942.408,6890100.1
1512755945.759,6890098.3
1512755949.112,6890100.6
1512755952.464,6890099.0
1512755955.816,6890098.3
1512755959.168,6890099.3
1512755962.520,6890099.0
1512755965.873,6890099.8
1512755969.224,6890099.8
1512755972.577,6890100.3
1512755975.928,6890099.0
1512755979.281,6890100.1
1512755982.633,6890099.0
1512755985.985,6890097.0
1512755989.337,6890099.0
1512755992.689,6890098.5
1512755996.041,6890098.0
1512755999.394,6890100.1
1512756002.745,6890097.5
1512756006.098,6890098.8
1512756009.450,6890098.3
1512756012.802,6890101.1
1512756016.154,6890099.4
1512756019.506,6890099.0
1512756022.858,6890100.3
1512756026.210,6890100.1
1512756029.563,6890098.3
1512756032.914,6890099.0
1512756036.266,6890097.3
1512756039.619,6890097.8
1512756042.970,6890098.5
1512756046.323,6890097.0
1512756049.675,6890097.0
1512756053.027,6890097.0
1512756056.379,6890096.0
1512756059.731,6890096.8
1512756063.083,6890096.0
1512756066.435,6890096.8
1512756069.788,6890096.8
1512756073.139,6890100.3
1512756076.492,6890099.0
1512756079.844,6890099.0
1512756083.196,6890099.3
1512756086.548,6890099.5
1512756089.900,6890099.3
1512756093.252,6890098.0
1512756096.604,6890100.1
1512756099.957,6890102.6
1512756103.308,6890102.6
1512756106.661,6890101.8
1512756110.012,6890100.3
1512756113.365,6890102.3
1512756116.716,6890102.3
1512756120.069,6890101.8
1512756123.421,6890100.8
1512756126.774,6890097.5
1512756130.125,6890099.3
1512756133.477,6890100.8
1512756136.830,6890099.5
1512756140.181,6890099.3
1512756143.534,6890100.6
1512756146.886,6890099.5
1512756150.238,6890100.1
1512756153.590,6890100.6
1512756156.942,6890101.3
1512756160.294,6890100.8
1512756163.646,6890100.3
1512756166.999,6890100.8
1512756170.350,6890098.0
1512756173.703,6890097.5
1512756177.055,6890099.0
1512756180.406,6890099.0
1512756183.759,6890098.0
1512756187.111,6890099.8
1512756190.463,6890099.5
1512756193.815,6890098.8
1512756197.168,6890098.0
1512756200.519,6890099.3
1512756203.872,6890097.8
1512756207.224,6890099.0
1512756210.576,6890099.0
1512756213.928,6890098.5
1512756217.280,6890098.3
1512756220.632,6890099.3
1512756223.984,6890103.3
1512756227.337,6890102.1
1512756230.688,6890100.8
1512756234.041,6890100.6
1512756237.392,6890101.8
1512756240.745,6890101.8
1512756244.097,6890101.6
1512756247.449,6890101.6
1512756250.801,6890101.8
1512756254.153,6890102.1
1512756257.505,6890102.1
1512756260.857,6890100.6
1512756264.209,6890100.1
1512756267.562,6890099.3
1512756270.914,6890098.3
1512756274.265,6890099.0
1512756277.618,6890096.8
1512756280.970,6890099.3
1512756284.323,6890099.8
1512756287.674,6890097.0
1512756291.026,6890097.8
1512756294.379,6890100.3
1512756297.730,6890102.3
1512756301.082,6890101.6
1512756304.435,6890101.1
1512756307.786,6890097.5
1512756311.139,6890097.5
1512756314.491,6890098.3
1512756317.843,6890097.5
1512756321.195,6890098.0
1512756324.548,6890097.5
1512756327.899,6890098.3
1512756331.251,6890100.8
1512756334.604,6890100.3
1512756337.956,6890100.3
1512756341.308,6890100.1
1512756344.660,6890101.1
1512756348.013,6890100.6
1512756351.364,6890097.5
1512756354.716,6890099.0
1512756358.068,6890099.0
1512756361.421,6890096.2
1512756364.773,6890098.3
1512756368.125,6890097.0
1512756371.477,6890097.8
1512756374.829,6890097.5
1512756378.181,6890099.3
1512756381.533,6890097.8
1512756384.885,6890097.0
1512756388.237,6890097.8
1512756391.590,6890098.0
1512756394.941,6890097.3
1512756398.294,6890097.3
1512756401.646,6890098.5
1512756404.998,6890097.5
1512756408.350,6890098.5
1512756411.702,6890096.0
1512756415.054,6890099.0
1512756418.406,6890099.5
1512756421.759,6890101.3
1512756425.111,6890100.3
1512756428.462,6890099.7
1512756431.815,6890100.1
1512756435.167,6890100.8
1512756438.519,6890097.8
1512756441.871,6890097.5
1512756445.224,6890097.5
1512756448.576,6890097.8
1512756451.928,6890096.5
1512756455.279,6890100.3
1512756458.633,6890099.8
1512756461.984,6890098.0
1512756465.335,6890096.8
1512756468.688,6890098.5
1512756472.040,6890098.0
1512756475.392,6890097.5
1512756478.745,6890098.5
1512756482.096,6890097.8
1512756485.449,6890098.3
1512756488.801,6890100.3
1512756492.152,6890096.5
1512756495.505,6890097.3
1512756498.857,6890099.3
1512756502.209,6890100.6
1512756505.561,6890098.5
1512756508.914,6890097.0
1512756512.265,6890097.0
1512756515.618,6890096.0
1512756518.970,6890098.0
1512756522.321,6890097.5
1512756525.674,6890096.5
1512756529.027,6890098.0
1512756532.378,6890098.5
1512756535.730,6890098.3
1512756539.083,6890098.8
1512756542.434,6890096.8
1512756545.787,6890099.3
1512756549.139,6890097.5
1512756552.490,6890099.3
1512756555.843,6890099.0
1512756559.195,6890100.8
1512756562.547,6890099.8
1512756565.899,6890098.0
1512756569.252,6890099.8
1512756572.604,6890101.6
1512756575.955,6890103.6
1512756579.308,6890104.1
1512756582.660,6890103.1
1512756586.012,6890104.6
1512756589.364,6890104.6
1512756592.716,6890103.3
1512756596.068,6890103.3
1512756599.420,6890102.6
1512756602.773,6890103.6
1512756606.124,6890102.6
1512756609.477,6890103.6
1512756612.829,6890103.9
1512756616.181,6890104.1
1512756619.533,6890103.3
1512756622.885,6890102.6
1512756626.237,6890102.3
1512756629.589,6890101.3
1512756632.942,6890104.6
1512756636.293,6890102.3
1512756639.646,6890103.6
1512756642.998,6890100.6
1512756646.350,6890103.6
1512756649.702,6890102.3
1512756653.054,6890102.3
1512756656.406,6890102.6
1512756659.758,6890101.6
1512756663.110,6890102.1
1512756666.462,6890102.8
1512756669.815,6890101.1
1512756673.166,6890102.6
1512756676.519,6890101.6
1512756679.871,6890101.8
1512756683.223,6890103.3
1512756686.575,6890102.1
1512756689.927,6890102.3
1512756693.279,6890103.1
1512756696.640,6890102.1
1512756699.984,6890102.1
1512756703.335,6890101.6
1512756706.688,6890099.5
1512756710.039,6890100.3
1512756713.392,6890101.6
1512756716.744,6890100.6
1512756720.096,6890100.3
1512756723.448,6890097.8
1512756726.800,6890097.3
1512756730.152,6890100.6
1512756733.505,6890099.5
1512756736.856,6890100.9
1512756740.209,6890097.0
1512756743.561,6890099.3
1512756746.912,6890099.3
1512756750.265,6890098.5
1512756753.617,6890099.0
1512756756.969,6890099.3
1512756760.321,6890101.6
1512756763.674,6890102.3
1512756767.025,6890102.3
1512756770.378,6890102.1
1512756773.730,6890101.6
1512756777.082,6890100.8
1512756780.434,6890101.6
1512756783.786,6890098.5
1512756787.138,6890099.8
1512756790.490,6890099.3
1512756793.842,6890099.8
1512756797.194,6890099.8
1512756800.547,6890097.8
1512756803.898,6890098.3
1512756807.251,6890098.5
1512756810.603,6890099.8
1512756813.955,6890100.1
1512756817.307,6890098.0
1512756820.659,6890099.0
1512756824.011,6890098.3
1512756827.363,6890098.8
1512756830.716,6890098.0
1512756834.068,6890099.3
1512756837.420,6890099.8
1512756840.771,6890097.8
1512756844.124,6890101.6
1512756847.476,6890101.3
1512756850.829,6890099.5
1512756854.180,6890099.5
1512756857.532,6890099.3
1512756860.884,6890099.8
1512756864.236,6890099.5
1512756867.589,6890099.8
1512756870.941,6890097.8
1512756874.293,6890098.0
1512756877.645,6890100.8
1512756880.997,6890100.8
1512756884.349,6890101.1
1512756887.702,6890100.6
1512756891.053,6890098.5
1512756894.405,6890099.5
1512756897.758,6890101.1
1512756901.109,6890099.0
1512756904.462,6890097.5
1512756907.814,6890097.5
1512756911.166,6890098.5
1512756914.518,6890098.5
1512756917.871,6890098.5
1512756921.222,6890098.0
1512756924.575,6890099.5
1512756927.927,6890099.8
1512756931.278,6890099.3
1512756934.631,6890099.0
1512756937.983,6890099.0
1512756941.335,6890099.5
1512756944.687,6890098.5
1512756948.039,6890099.3
1512756951.391,6890096.8
1512756954.744,6890098.3
1512756958.095,6890099.5
1512756961.448,6890098.5
1512756964.800,6890098.3
1512756968.152,6890099.0
1512756971.504,6890098.0
1512756974.856,6890098.8
1512756978.208,6890099.3
1512756981.560,6890098.0
1512756984.913,6890099.3
1512756988.264,6890100.1
1512756991.617,6890098.5
1512756994.969,6890099.3
1512756998.320,6890100.3
1512757001.673,6890101.3
1512757005.025,6890102.3
1512757008.377,6890102.3
1512757011.729,6890102.6
1512757015.082,6890102.6
1512757018.433,6890102.3
1512757021.785,6890102.1
1512757025.138,6890101.3
1512757028.489,6890100.1
1512757031.842,6890100.3
1512757035.194,6890099.5
1512757038.546,6890098.0
1512757041.898,6890099.8
1512757045.251,6890098.0
1512757048.602,6890099.0
1512757051.954,6890098.5
1512757055.307,6890099.3
1512757058.659,6890098.3
1512757062.011,6890097.8
1512757065.363,6890098.8
1512757068.748,6890098.8
1512757072.068,6890098.8
1512757075.419,6890096.8
1512757078.772,6890098.8
1512757082.124,6890099.5
1512757085.475,6890099.8
1512757088.828,6890098.5
1512757092.180,6890099.5
1512757095.532,6890099.0
1512757098.884,6890099.0
1512757102.237,6890098.8
1512757105.588,6890098.0
1512757108.941,6890096.5
1512757112.292,6890097.0
1512757115.645,6890098.5
1512757118.997,6890098.3
1512757122.349,6890098.0
1512757125.701,6890098.5
1512757129.053,6890099.0
1512757132.405,6890098.0
1512757135.757,6890098.5
1512757139.109,6890099.0
1512757142.462,6890097.8
1512757145.813,6890099.5
1512757149.166,6890098.8
1512757152.518,6890097.9
1512757155.870,6890098.3
1512757159.222,6890098.3
1512757162.575,6890097.8
1512757165.926,6890097.3
1512757169.278,6890099.5
1512757172.631,6890097.8
1512757175.982,6890099.5
1512757179.335,6890098.0
1512757182.687,6890097.0
1512757186.039,6890098.3
1512757189.391,6890097.8
1512757192.743,6890098.3
1512757196.095,6890097.8
1512757199.447,6890097.8
1512757202.799,6890097.8
1512757206.152,6890098.0
1512757209.503,6890096.0
1512757212.856,6890097.3
1512757216.208,6890098.3
1512757219.560,6890099.0
1512757222.912,6890097.8
1512757226.264,6890100.1
1512757229.616,6890100.6
1512757232.968,6890101.3
1512757236.321,6890100.8
1512757239.672,6890100.8
1512757243.025,6890098.5
1512757246.377,6890097.0
1512757249.729,6890098.0
1512757253.081,6890096.8
1512757256.433,6890098.8
1512757259.785,6890099.8
1512757263.137,6890102.1
1512757266.490,6890100.3
1512757269.842,6890099.5
1512757273.194,6890101.3
1512757276.546,6890100.8
1512757279.897,6890099.8
1512757283.250,6890099.3
1512757286.602,6890101.6
1512757289.954,6890100.6
1512757293.306,6890098.8
1512757296.659,6890100.8
1512757300.010,6890100.8
1512757303.363,6890098.3
1512757306.715,6890099.3
1512757310.067,6890097.8
1512757313.419,6890098.3
1512757316.771,6890097.5
1512757320.123,6890097.0
1512757323.476,6890099.0
1512757326.827,6890097.0
1512757330.180,6890096.8
1512757333.532,6890099.0
1512757336.884,6890097.8
1512757340.236,6890099.0
1512757343.588,6890097.8
1512757346.940,6890099.5
1512757350.292,6890099.8
1512757353.645,6890098.0
1512757356.996,6890098.0
1512757360.349,6890099.5
1512757363.701,6890099.5
1512757367.053,6890102.8
1512757370.405,6890102.3
1512757373.757,6890101.1
1512757377.109,6890099.8
1512757380.461,6890097.0
1512757383.814,6890099.3
1512757387.165,6890098.3
1512757390.518,6890097.8
1512757393.870,6890098.5
1512757397.222,6890098.5
1512757400.574,6890100.3
1512757403.926,6890099.5
1512757407.278,6890099.0
1512757410.631,6890100.3
1512757413.983,6890100.6
1512757417.334,6890101.8
1512757420.687,6890101.1
1512757424.039,6890100.3
1512757427.390,6890100.8
1512757430.742,6890100.6
1512757434.095,6890101.3
1512757437.447,6890100.6
1512757440.799,6890101.1
1512757444.151,6890099.8
1512757447.504,6890098.5
1512757450.855,6890099.0
1512757454.208,6890098.3
1512757457.560,6890097.5
1512757460.912,6890100.6
1512757464.264,6890100.3
1512757467.616,6890101.1
1512757470.968,6890100.3
1512757474.320,6890101.1
1512757477.673,6890098.5
1512757481.024,6890097.3
1512757484.376,6890098.5
1512757487.729,6890100.6
1512757491.080,6890100.8
1512757494.433,6890100.1
1512757497.785,6890097.8
1512757501.137,6890098.3
1512757504.489,6890098.3
1512757507.842,6890098.0
1512757511.193,6890097.3
1512757514.545,6890097.8
1512757517.898,6890097.0
1512757521.250,6890096.0
1512757524.602,6890099.3
1512757527.954,6890097.3
1512757531.307,6890099.0
1512757534.658,6890098.3
1512757538.010,6890097.5
1512757541.363,6890098.8
1512757544.714,6890096.8
1512757548.067,6890099.5
