timestamp,svrt-reseat
1512800187.556,10000237.0
1512800190.908,10000181.0
1512800194.259,10000225.0
1512800197.612,10000221.0
1512800200.964,10000222.0
1512800204.316,10000200.0
1512800207.668,10000162.0
1512800211.020,10000246.0
1512800214.372,10000178.0
1512800217.724,10000172.0
1512800221.076,10000159.0
1512800224.428,10000251.0
1512800227.781,10000219.0
1512800231.133,10000188.0
1512800234.484,10000222.0
1512800237.836,10000142.0
1512800241.189,10000181.0
1512800244.541,10000181.0
1512800247.893,10000258.0
1512800251.245,10000214.0
1512800254.596,10000157.0
1512800257.949,10000131.0
1512800261.301,10000124.0
1512800264.653,10000143.0
1512800268.005,10000125.0
1512800271.357,10000121.0
1512800274.709,10000145.0
1512800278.062,10000137.0
1512800281.413,10000142.0
1512800284.765,10000177.0
1512800288.117,10000119.0
1512800291.470,10000115.0
1512800294.822,10000128.0
1512800298.174,10000131.0
1512800301.526,10000135.0
1512800304.877,10000162.0
1512800308.230,10000219.0
1512800311.582,10000131.0
1512800314.934,10000148.0
1512800318.286,10000114.0
1512800321.638,10000131.0
1512800324.990,10000121.0
1512800328.342,10000128.0
1512800331.694,10000185.0
1512800335.047,10000183.0
1512800338.399,10000143.0
1512800341.751,10000124.0
1512800345.102,10000139.0
1512800348.454,10000144.0
1512800351.807,10000124.0
1512800355.159,10000136.0
1512800358.511,10000144.0
1512800361.863,10000141.0
1512800365.215,10000136.0
1512800368.567,10000134.0
1512800371.919,10000154.0
1512800375.271,10000138.0
1512800378.623,10000184.0
1512800381.976,10000166.0
1512800385.327,10000165.0
1512800388.679,10000192.0
1512800392.032,10000133.0
1512800395.383,10000157.0
1512800398.735,10000239.0
1512800402.087,10000265.0
1512800405.440,10000259.0
1512800408.792,10000272.0
1512800412.144,10000233.0
1512800415.495,10000128.0
1512800418.848,10000149.0
1512800422.200,10000160.0
1512800425.552,10000147.0
1512800428.904,10000141.0
1512800432.257,10000181.0
1512800435.608,10000172.0
1512800438.960,10000187.0
1512800442.312,10000207.0
1512800445.664,10000195.0
1512800449.017,10000190.0
1512800452.369,10000223.0
1512800455.720,10000166.0
1512800459.072,10000141.0
1512800462.424,10000139.0
1512800465.777,10000133.0
1512800469.129,10000152.0
1512800472.481,10000128.0
1512800475.833,10000163.0
1512800479.185,10000167.0
1512800482.537,10000128.0
1512800485.889,10000116.0
1512800489.241,10000141.0
1512800492.594,10000155.0
1512800495.945,10000135.0
1512800499.297,10000167.0
1512800502.649,10000131.0
1512800506.002,10000125.0
1512800509.354,10000125.0
1512800512.706,10000115.0
1512800516.058,10000173.0
1512800519.410,10000149.0
1512800522.762,10000187.0
1512800526.113,10000170.0
1512800529.466,10000174.0
1512800532.818,10000177.0
1512800536.170,10000167.0
1512800539.522,10000177.0
1512800542.875,10000143.0
1512800546.226,10000139.0
1512800549.578,10000178.0
1512800552.930,10000183.0
1512800556.283,10000180.0
1512800559.635,10000177.0
1512800562.986,10000177.0
1512800566.338,10000163.0
1512800569.691,10000204.0
1512800573.043,10000212.0
1512800576.395,10000150.0
1512800579.747,10000160.0
1512800583.099,10000151.0
1512800586.452,10000156.0
1512800589.803,10000169.0
1512800593.155,10000166.0
1512800596.507,10000148.0
1512800599.859,10000141.0
1512800603.212,10000130.0
1512800606.564,10000115.0
1512800609.915,10000133.0
1512800613.267,10000114.0
1512800616.620,10000132.0
1512800619.972,10000139.0
1512800623.324,10000134.0
1512800626.675,10000132.0
1512800630.028,10000168.0
1512800633.380,10000226.0
1512800636.732,10000141.0
1512800640.084,10000174.0
1512800643.436,10000125.0
1512800646.788,10000141.0
1512800650.140,10000162.0
1512800653.493,10000134.0
1512800656.844,10000136.0
1512800660.196,10000134.0
1512800663.549,10000120.0
1512800666.901,10000110.0
1512800670.252,10000109.0
1512800673.604,10000114.0
1512800676.957,10000142.0
1512800680.309,10000153.0
1512800683.661,10000157.0
1512800687.013,10000128.0
1512800690.365,10000125.0
1512800693.717,10000137.0
1512800697.069,10000114.0
1512800700.421,10000154.0
1512800703.773,10000135.0
1512800707.126,10000129.0
1512800710.477,10000130.0
1512800713.829,10000122.0
1512800717.181,10000137.0
1512800720.534,10000137.0
1512800723.886,10000129.0
1512800727.238,10000119.0
1512800730.589,10000115.0
1512800733.942,10000124.0
1512800737.294,10000132.0
1512800740.646,10000143.0
1512800743.998,10000150.0
1512800747.350,10000212.0
1512800750.702,10000176.0
1512800754.054,10000136.0
1512800757.407,10000138.0
1512800760.759,10000205.0
1512800764.110,10000252.0
1512800767.462,10000211.0
1512800770.814,10000222.0
1512800774.167,10000162.0
1512800777.519,10000169.0
1512800780.871,10000162.0
1512800784.222,10000144.0
1512800787.575,10000148.0
1512800790.927,10000176.0
1512800794.279,10000237.0
1512800797.631,10000251.0
1512800800.984,10000257.0
1512800804.335,10000271.0
1512800807.687,10000259.0
1512800811.039,10000256.0
1512800814.391,10000262.0
1512800817.744,10000261.0
1512800821.096,10000271.0
1512800824.447,10000269.0
1512800827.799,10000277.0
1512800831.151,10000289.0
1512800834.504,10000278.0
1512800837.856,10000273.0
1512800841.207,10000277.0
1512800844.560,10000282.0
1512800847.912,10000292.0
1512800851.264,10000260.0
1512800854.616,10000255.0
1512800857.968,10000257.0
1512800861.320,10000264.0
1512800864.672,10000262.0
1512800868.060,10000262.0
1512800871.377,10000258.0
1512800874.728,10000254.0
1512800878.080,10000251.0
1512800881.432,10000254.0
1512800884.785,10000250.0
1512800888.137,10000251.0
1512800891.489,10000269.0
1512800894.840,10000269.0
1512800898.193,10000263.0
1512800901.545,10000256.0
1512800904.897,10000252.0
1512800908.249,10000270.0
1512800911.601,10000271.0
1512800914.953,10000259.0
1512800918.305,10000270.0
1512800921.657,10000267.0
1512800925.010,10000252.0
1512800928.362,10000259.0
1512800931.714,10000251.0
1512800935.065,10000207.0
1512800938.417,10000195.0
1512800941.769,10000151.0
1512800945.122,10000168.0
1512800948.474,10000132.0
1512800951.825,10000132.0
1512800955.178,10000116.0
1512800958.530,10000163.0
1512800961.882,10000126.0
1512800965.234,10000121.0
1512800968.586,10000114.0
1512800971.938,10000159.0
1512800975.290,10000101.0
1512800978.643,10000138.0
1512800981.994,10000109.0
1512800985.346,10000117.0
1512800988.748,10000168.0
1512800992.051,10000113.0
1512800995.402,10000124.0
1512800998.754,10000144.0
1512801002.107,10000223.0
1512801005.459,10000271.0
1512801008.811,10000173.0
1512801012.163,10000111.0
1512801015.514,10000115.0
1512801018.867,10000115.0
1512801022.219,10000109.0
1512801025.571,10000109.0
1512801028.923,10000115.0
1512801032.276,10000128.0
1512801035.628,10000115.0
1512801038.979,10000134.0
1512801042.331,10000120.0
1512801045.683,10000135.0
1512801049.036,10000132.0
1512801052.388,10000136.0
1512801055.740,10000162.0
1512801059.092,10000123.0
1512801062.443,10000118.0
1512801065.796,10000135.0
1512801069.148,10000109.0
1512801072.500,10000133.0
1512801075.852,10000125.0
1512801079.204,10000123.0
1512801082.556,10000120.0
1512801085.908,10000118.0
1512801089.260,10000138.0
1512801092.613,10000120.0
1512801095.964,10000115.0
1512801099.316,10000117.0
1512801102.668,10000142.0
1512801106.021,10000136.0
1512801109.373,10000161.0
1512801112.725,10000174.0
1512801116.077,10000208.0
1512801119.429,10000173.0
1512801122.781,10000139.0
1512801126.133,10000132.0
1512801129.485,10000128.0
1512801132.837,10000110.0
1512801136.189,10000169.0
1512801139.541,10000149.0
1512801142.893,10000124.0
1512801146.246,10000125.0
1512801149.597,10000130.0
1512801152.949,10000143.0
1512801156.302,10000116.0
1512801159.654,10000127.0
1512801163.006,10000127.0
1512801166.358,10000146.0
1512801169.710,10000139.0
1512801173.062,10000127.0
1512801176.414,10000123.0
1512801179.766,10000146.0
1512801183.118,10000206.0
1512801186.470,10000209.0
1512801189.822,10000116.0
1512801193.174,10000108.0
1512801196.527,10000110.0
1512801199.879,10000106.0
1512801203.231,10000113.0
1512801206.582,10000116.0
1512801209.934,10000132.0
1512801213.287,10000116.0
1512801216.639,10000158.0
1512801219.991,10000148.0
1512801223.343,10000157.0
1512801226.695,10000208.0
1512801230.047,10000130.0
1512801233.399,10000124.0
1512801236.751,10000214.0
1512801240.103,10000258.0
1512801243.455,10000158.0
1512801246.808,10000114.0
1512801250.160,10000123.0
1512801253.512,10000130.0
1512801256.864,10000119.0
1512801260.215,10000119.0
1512801263.568,10000137.0
1512801266.920,10000123.0
1512801270.272,10000129.0
1512801273.623,10000167.0
1512801276.976,10000188.0
1512801280.328,10000116.0
1512801283.680,10000131.0
1512801287.032,10000149.0
1512801290.385,10000161.0
1512801293.737,10000169.0
1512801297.088,10000152.0
1512801300.440,10000154.0
1512801303.792,10000207.0
1512801307.145,10000166.0
1512801310.497,10000141.0
1512801313.849,10000145.0
1512801317.201,10000140.0
1512801320.553,10000142.0
1512801323.905,10000139.0
1512801327.257,10000133.0
1512801330.609,10000123.0
1512801333.961,10000139.0
1512801337.313,10000138.0
1512801340.665,10000143.0
1512801344.017,10000122.0
1512801347.370,10000150.0
1512801350.721,10000205.0
1512801354.074,10000158.0
1512801357.426,10000121.0
1512801360.778,10000113.0
1512801364.129,10000112.0
1512801367.481,10000112.0
1512801370.834,10000146.0
1512801374.186,10000122.0
1512801377.538,10000119.0
1512801380.890,10000113.0
1512801384.242,10000131.0
1512801387.594,10000142.0
1512801390.946,10000114.0
1512801394.298,10000109.0
1512801397.650,10000117.0
1512801401.003,10000154.0
1512801404.354,10000132.0
1512801407.706,10000122.0
1512801411.058,10000124.0
1512801414.411,10000128.0
1512801417.763,10000177.0
1512801421.115,10000142.0
1512801424.466,10000124.0
1512801427.819,10000165.0
1512801431.171,10000119.0
1512801434.523,10000150.0
1512801437.875,10000210.0
1512801441.227,10000252.0
1512801444.579,10000107.0
1512801447.931,10000157.0
1512801451.283,10000115.0
1512801454.636,10000111.0
1512801457.987,10000129.0
1512801461.339,10000150.0
1512801464.691,10000124.0
1512801468.043,10000127.0
1512801471.396,10000125.0
1512801474.747,10000163.0
1512801478.100,10000132.0
1512801481.452,10000141.0
1512801484.804,10000123.0
1512801488.156,10000157.0
1512801491.509,10000132.0
1512801494.860,10000154.0
1512801498.212,10000206.0
1512801501.564,10000138.0
1512801504.916,10000133.0
1512801508.269,10000143.0
1512801511.621,10000145.0
1512801514.972,10000123.0
1512801518.324,10000175.0
1512801521.676,10000158.0
1512801525.029,10000255.0
1512801528.381,10000264.0
1512801531.733,10000139.0
1512801535.084,10000192.0
1512801538.437,10000181.0
1512801541.789,10000143.0
1512801545.141,10000143.0
1512801548.493,10000139.0
1512801551.846,10000138.0
1512801555.197,10000136.0
1512801558.549,10000131.0
1512801561.901,10000132.0
1512801565.253,10000150.0
1512801568.606,10000174.0
1512801571.957,10000240.0
1512801575.309,10000271.0
1512801578.662,10000163.0
1512801582.014,10000248.0
1512801585.366,10000237.0
1512801588.717,10000158.0
1512801592.070,10000155.0
1512801595.422,10000164.0
1512801598.774,10000156.0
1512801602.126,10000156.0
1512801605.478,10000161.0
1512801608.830,10000155.0
1512801612.182,10000182.0
1512801615.535,10000179.0
1512801618.887,10000143.0
1512801622.238,10000147.0
1512801625.590,10000164.0
1512801628.943,10000167.0
1512801632.295,10000179.0
1512801635.647,10000173.0
1512801638.999,10000170.0
1512801642.351,10000162.0
1512801645.703,10000169.0
1512801649.055,10000168.0
1512801652.407,10000150.0
1512801655.759,10000155.0
1512801659.111,10000151.0
1512801662.464,10000153.0
1512801665.815,10000237.0
1512801669.167,10000277.0
1512801672.519,10000280.0
1512801675.872,10000194.0
1512801679.224,10000129.0
1512801682.576,10000150.0
1512801685.927,10000125.0
1512801689.280,10000144.0
1512801692.632,10000165.0
1512801695.984,10000262.0
1512801699.336,10000175.0
1512801702.688,10000148.0
1512801706.040,10000107.0
1512801709.392,10000123.0
1512801712.744,10000134.0
1512801716.096,10000185.0
1512801719.448,10000218.0
1512801722.800,10000260.0
1512801726.153,10000266.0
1512801729.505,10000256.0
1512801732.857,10000225.0
1512801736.208,10000135.0
1512801739.561,10000204.0
1512801742.913,10000178.0
1512801746.265,10000155.0
1512801749.617,10000225.0
1512801752.969,10000146.0
1512801756.321,10000195.0
1512801759.673,10000178.0
1512801763.025,10000187.0
1512801766.377,10000229.0
1512801769.730,10000189.0
1512801773.082,10000137.0
1512801776.433,10000137.0
1512801779.785,10000139.0
1512801783.138,10000208.0
1512801786.490,10000155.0
1512801789.841,10000145.0
1512801793.193,10000138.0
1512801796.546,10000153.0
1512801799.898,10000146.0
1512801803.250,10000147.0
1512801806.602,10000177.0
1512801809.954,10000182.0
1512801813.306,10000228.0
1512801816.658,10000180.0
1512801820.010,10000164.0
1512801823.362,10000133.0
1512801826.714,10000167.0
1512801830.067,10000172.0
1512801833.418,10000184.0
1512801836.771,10000223.0
1512801840.123,10000182.0
1512801843.475,10000144.0
1512801846.827,10000122.0
1512801850.178,10000141.0
1512801853.531,10000142.0
1512801856.883,10000129.0
1512801860.235,10000152.0
1512801863.588,10000126.0
1512801866.939,10000140.0
1512801870.291,10000165.0
1512801873.643,10000123.0
1512801876.995,10000121.0
1512801880.348,10000182.0
1512801883.700,10000182.0
1512801887.051,10000180.0
1512801890.403,10000155.0
1512801893.756,10000152.0
1512801897.108,10000163.0
1512801900.460,10000122.0
1512801903.812,10000126.0
1512801907.164,10000116.0
1512801910.516,10000111.0
1512801913.868,10000145.0
1512801917.220,10000150.0
1512801920.573,10000143.0
1512801923.924,10000124.0
1512801927.276,10000123.0
1512801930.628,10000129.0
1512801933.981,10000156.0
1512801937.333,10000121.0
1512801940.685,10000143.0
1512801944.036,10000127.0
1512801947.388,10000140.0
1512801950.741,10000155.0
1512801954.092,10000151.0
1512801957.445,10000212.0
1512801960.797,10000177.0
1512801964.149,10000113.0
1512801967.501,10000112.0
1512801970.853,10000118.0
1512801974.206,10000116.0
1512801977.557,10000129.0
1512801980.909,10000116.0
1512801984.261,10000125.0
1512801987.614,10000111.0
1512801990.965,10000142.0
1512801994.317,10000137.0
1512801997.669,10000142.0
1512802001.022,10000112.0
1512802004.374,10000168.0
1512802007.726,10000257.0
1512802011.078,10000238.0
1512802014.430,10000248.0
1512802017.782,10000265.0
1512802021.134,10000209.0
1512802024.486,10000129.0
1512802027.838,10000138.0
1512802031.191,10000178.0
1512802034.543,10000246.0
1512802037.894,10000250.0
1512802041.246,10000168.0
1512802044.598,10000126.0
1512802047.951,10000128.0
1512802051.303,10000133.0
1512802054.655,10000124.0
1512802058.006,10000147.0
1512802061.359,10000196.0
1512802064.711,10000136.0
1512802068.063,10000150.0
1512802071.415,10000145.0
1512802074.767,10000143.0
1512802078.119,10000154.0
1512802081.471,10000231.0
1512802084.824,10000185.0
1512802088.175,10000230.0
1512802091.527,10000276.0
1512802094.879,10000216.0
1512802098.232,10000129.0
1512802101.584,10000112.0
1512802104.936,10000139.0
1512802108.287,10000113.0
1512802111.640,10000102.0
1512802114.992,10000116.0
1512802118.344,10000153.0
1512802121.696,10000142.0
1512802125.049,10000143.0
1512802128.400,10000144.0
1512802131.752,10000142.0
1512802135.104,10000144.0
1512802138.456,10000128.0
1512802141.809,10000120.0
1512802145.161,10000112.0
1512802148.512,10000128.0
1512802151.864,10000121.0
1512802155.217,10000124.0
1512802158.569,10000112.0
1512802161.921,10000120.0
1512802165.273,10000115.0
1512802168.625,10000124.0
1512802171.977,10000120.0
1512802175.329,10000128.0
1512802178.681,10000148.0
1512802182.033,10000126.0
1512802185.385,10000132.0
1512802188.737,10000161.0
1512802192.090,10000135.0
1512802195.441,10000141.0
1512802198.793,10000136.0
1512802202.145,10000141.0
1512802205.498,10000149.0
1512802208.850,10000140.0
1512802212.202,10000130.0
1512802215.553,10000111.0
1512802218.906,10000119.0
1512802222.258,10000148.0
1512802225.610,10000105.0
1512802228.962,10000116.0
1512802232.314,10000124.0
1512802235.666,10000128.0
1512802239.018,10000111.0
1512802242.370,10000122.0
1512802245.722,10000122.0
1512802249.075,10000131.0
1512802252.426,10000127.0
1512802255.778,10000117.0
1512802259.130,10000147.0
1512802262.483,10000107.0
1512802265.835,10000127.0
1512802269.187,10000204.0
1512802272.539,10000184.0
1512802275.891,10000106.0
1512802279.243,10000117.0
1512802282.595,10000111.0
1512802285.947,10000183.0
1512802289.300,10000115.0
1512802292.651,10000115.0
1512802296.003,10000171.0
1512802299.355,10000111.0
1512802302.708,10000120.0
1512802306.060,10000176.0
1512802309.411,10000134.0
1512802312.764,10000140.0
1512802316.116,10000160.0
1512802319.468,10000187.0
1512802322.819,10000144.0
1512802326.172,10000144.0
1512802329.524,10000151.0
1512802332.876,10000117.0
1512802336.228,10000168.0
1512802339.580,10000264.0
1512802342.932,10000119.0
1512802346.284,10000175.0
1512802349.637,10000201.0
1512802352.988,10000151.0
1512802356.340,10000157.0
1512802359.692,10000138.0
1512802363.045,10000133.0
1512802366.397,10000161.0
1512802369.748,10000160.0
1512802373.100,10000121.0
1512802376.453,10000139.0
1512802379.805,10000167.0
1512802383.157,10000177.0
1512802386.509,10000185.0
1512802389.861,10000144.0
1512802393.214,10000162.0
1512802396.565,10000149.0
1512802399.918,10000145.0
1512802403.270,10000144.0
1512802406.621,10000132.0
1512802409.973,10000130.0
1512802413.326,10000121.0
1512802416.678,10000146.0
1512802420.030,10000130.0
1512802423.381,10000142.0
1512802426.734,10000132.0
1512802430.086,10000135.0
1512802433.438,10000146.0
1512802436.790,10000136.0
1512802440.142,10000158.0
1512802443.494,10000159.0
1512802446.847,10000158.0
1512802450.198,10000133.0
1512802453.550,10000178.0
1512802456.902,10000184.0
1512802460.254,10000188.0
1512802463.607,10000201.0
1512802466.958,10000142.0
1512802470.310,10000126.0
1512802473.663,10000126.0
1512802477.015,10000121.0
1512802480.367,10000111.0
1512802483.719,10000139.0
1512802487.070,10000174.0
1512802490.423,10000143.0
1512802493.775,10000173.0
1512802497.127,10000166.0
1512802500.479,10000109.0
1512802503.832,10000130.0
1512802507.184,10000159.0
1512802510.535,10000123.0
1512802513.887,10000121.0
1512802517.240,10000114.0
1512802520.592,10000166.0
1512802523.944,10000139.0
1512802527.295,10000223.0
1512802530.648,10000154.0
1512802534.000,10000150.0
1512802537.352,10000175.0
1512802540.704,10000194.0
1512802544.055,10000227.0
1512802547.408,10000219.0
1512802550.760,10000227.0
1512802554.112,10000203.0
1512802557.464,10000190.0
1512802560.816,10000251.0
1512802564.168,10000247.0
1512802567.520,10000211.0
1512802570.873,10000225.0
1512802574.225,10000181.0
1512802577.576,10000201.0
1512802580.929,10000135.0
1512802584.281,10000168.0
1512802587.633,10000119.0
1512802590.984,10000145.0
1512802594.336,10000134.0
1512802597.689,10000128.0
1512802601.041,10000149.0
1512802604.393,10000147.0
1512802607.745,10000129.0
1512802611.098,10000144.0
1512802614.449,10000135.0
1512802617.801,10000122.0
1512802621.153,10000135.0
1512802624.506,10000145.0
1512802627.858,10000144.0
1512802631.210,10000200.0
1512802634.561,10000142.0
1512802637.913,10000141.0
1512802641.266,10000135.0
1512802644.618,10000138.0
1512802647.970,10000122.0
1512802651.322,10000143.0
1512802654.674,10000145.0
1512802658.026,10000130.0
1512802661.378,10000202.0
1512802664.730,10000145.0
1512802668.083,10000202.0
1512802671.434,10000173.0
1512802674.786,10000188.0
1512802678.139,10000239.0
1512802681.491,10000191.0
1512802684.842,10000226.0
1512802688.194,10000260.0
1512802691.546,10000256.0
1512802694.899,10000261.0
1512802698.251,10000260.0
1512802701.603,10000252.0
1512802704.955,10000251.0
1512802708.307,10000250.0
1512802711.659,10000253.0
1512802715.011,10000264.0
1512802718.363,10000222.0
1512802721.715,10000121.0
1512802725.068,10000161.0
1512802728.419,10000151.0
1512802731.771,10000126.0
1512802735.123,10000152.0
1512802738.476,10000144.0
1512802741.828,10000144.0
1512802745.180,10000152.0
1512802748.531,10000188.0
1512802751.883,10000153.0
1512802755.236,10000171.0
1512802758.588,10000178.0
1512802761.940,10000183.0
1512802765.292,10000196.0
1512802768.644,10000269.0
1512802771.996,10000262.0
1512802775.348,10000240.0
1512802778.700,10000204.0
1512802782.052,10000265.0
1512802785.405,10000155.0
1512802788.756,10000151.0
1512802792.109,10000126.0
1512802795.461,10000232.0
1512802798.812,10000233.0
1512802802.164,10000251.0
1512802805.517,10000243.0
1512802808.869,10000146.0
1512802812.221,10000112.0
1512802815.573,10000139.0
1512802818.925,10000132.0
1512802822.277,10000160.0
1512802825.629,10000184.0
1512802828.981,10000156.0
1512802832.334,10000142.0
1512802835.686,10000235.0
1512802839.037,10000253.0
1512802842.389,10000143.0
1512802845.741,10000137.0
1512802849.094,10000138.0
1512802852.446,10000200.0
1512802855.798,10000194.0
1512802859.149,10000246.0
1512802862.501,10000210.0
1512802865.854,10000148.0
1512802869.206,10000126.0
1512802872.558,10000139.0
1512802875.910,10000152.0
1512802879.262,10000279.0
1512802882.614,10000203.0
1512802885.966,10000122.0
1512802889.318,10000171.0
1512802892.671,10000178.0
1512802896.023,10000111.0
1512802899.374,10000144.0
1512802902.726,10000118.0
1512802906.078,10000118.0
1512802909.431,10000104.0
1512802912.782,10000104.0
1512802916.135,10000181.0
1512802919.487,10000114.0
1512802922.839,10000125.0
1512802926.191,10000115.0
1512802929.543,10000129.0
1512802932.895,10000119.0
1512802936.247,10000139.0
1512802939.599,10000144.0
1512802942.952,10000113.0
1512802946.303,10000121.0
1512802949.655,10000114.0
1512802953.007,10000105.0
1512802956.360,10000110.0
1512802959.712,10000109.0
1512802963.064,10000113.0
1512802966.415,10000107.0
1512802969.768,10000109.0
1512802973.120,10000121.0
1512802976.472,10000109.0
1512802979.824,10000119.0
1512802983.176,10000111.0
1512802986.528,10000117.0
1512802989.880,10000107.0
1512802993.232,10000113.0
1512802996.585,10000139.0
1512802999.937,10000115.0
1512803003.289,10000109.0
1512803006.640,10000141.0
1512803009.992,10000131.0
1512803013.345,10000119.0
1512803016.697,10000117.0
1512803020.049,10000163.0
1512803023.400,10000134.0
1512803026.753,10000147.0
1512803030.105,10000103.0
1512803033.457,10000130.0
1512803036.809,10000121.0
1512803040.161,10000199.0
1512803043.513,10000166.0
1512803046.866,10000181.0
1512803050.218,10000113.0
1512803053.569,10000128.0
1512803056.921,10000120.0
1512803060.273,10000110.0
1512803063.626,10000162.0
1512803066.978,10000188.0
1512803070.329,10000122.0
1512803073.681,10000112.0
1512803077.034,10000119.0
1512803080.386,10000144.0
1512803083.738,10000118.0
1512803087.090,10000156.0
1512803090.442,10000135.0
1512803093.794,10000125.0
1512803097.146,10000142.0
1512803100.498,10000149.0
1512803103.851,10000136.0
1512803107.203,10000124.0
1512803110.554,10000132.0
1512803113.906,10000120.0
1512803117.259,10000111.0
1512803120.611,10000109.0
1512803123.963,10000105.0
1512803127.315,10000113.0
1512803130.666,10000112.0
1512803134.019,10000126.0
1512803137.371,10000226.0
1512803140.723,10000190.0
1512803144.075,10000136.0
1512803147.428,10000129.0
1512803150.779,10000111.0
1512803154.132,10000114.0
1512803157.484,10000123.0
1512803160.835,10000113.0
1512803164.187,10000116.0
1512803167.540,10000118.0
1512803170.892,10000107.0
1512803174.244,10000122.0
1512803177.596,10000140.0
1512803180.948,10000136.0
1512803184.300,10000117.0
1512803187.652,10000121.0
1512803191.004,10000117.0
1512803194.357,10000111.0
1512803197.709,10000127.0
1512803201.060,10000174.0
1512803204.412,10000250.0
1512803207.764,10000120.0
1512803211.117,10000170.0
1512803214.469,10000134.0
1512803217.821,10000154.0
1512803221.172,10000111.0
1512803224.524,10000105.0
1512803227.877,10000117.0
1512803231.229,10000117.0
1512803234.581,10000123.0
1512803237.933,10000135.0
1512803241.285,10000183.0
1512803244.637,10000199.0
1512803247.989,10000130.0
1512803251.341,10000152.0
1512803254.694,10000118.0
1512803258.046,10000117.0
1512803261.397,10000149.0
1512803264.749,10000118.0
1512803268.102,10000182.0
1512803271.453,10000121.0
1512803274.805,10000163.0
1512803278.158,10000237.0
1512803281.510,10000241.0
1512803284.862,10000167.0
1512803288.213,10000124.0
1512803291.566,10000120.0
1512803294.918,10000120.0
1512803298.270,10000118.0
1512803301.622,10000129.0
1512803304.975,10000120.0
1512803308.326,10000110.0
1512803311.678,10000137.0
1512803315.030,10000138.0
1512803318.383,10000145.0
1512803321.735,10000147.0
1512803325.087,10000121.0
1512803328.438,10000124.0
1512803331.791,10000138.0
1512803335.143,10000134.0
1512803338.495,10000150.0
1512803341.847,10000128.0
1512803345.200,10000130.0
1512803348.551,10000199.0
1512803351.903,10000145.0
1512803355.255,10000140.0
1512803358.607,10000159.0
1512803361.960,10000136.0
1512803365.311,10000131.0
1512803368.663,10000126.0
1512803372.015,10000112.0
1512803375.368,10000117.0
1512803378.720,10000122.0
1512803382.072,10000137.0
1512803385.423,10000116.0
1512803388.776,10000186.0
1512803392.128,10000191.0
1512803395.480,10000169.0
1512803398.832,10000121.0
1512803402.184,10000160.0
1512803405.536,10000175.0
1512803408.889,10000125.0
1512803412.241,10000116.0
1512803415.592,10000121.0
1512803418.944,10000114.0
1512803422.296,10000110.0
1512803425.649,10000115.0
1512803429.001,10000124.0
1512803432.352,10000121.0
1512803435.705,10000116.0
1512803439.057,10000114.0
1512803442.409,10000127.0
1512803445.761,10000124.0
1512803449.113,10000127.0
1512803452.465,10000121.0
1512803455.817,10000122.0
1512803459.169,10000124.0
1512803462.521,10000127.0
1512803465.873,10000110.0
1512803469.226,10000113.0
1512803472.577,10000111.0
1512803475.929,10000118.0
1512803479.281,10000112.0
1512803482.634,10000123.0
1512803485.986,10000113.0
1512803489.338,10000115.0
1512803492.690,10000126.0
1512803496.042,10000117.0
1512803499.394,10000136.0
1512803502.746,10000117.0
1512803506.098,10000109.0
1512803509.451,10000107.0
1512803512.802,10000113.0
1512803516.154,10000119.0
1512803519.507,10000121.0
1512803522.859,10000148.0
1512803526.211,10000113.0
1512803529.562,10000119.0
1512803532.915,10000120.0
1512803536.267,10000164.0
1512803539.619,10000118.0
1512803542.971,10000120.0
1512803546.323,10000119.0
1512803549.675,10000156.0
1512803553.027,10000194.0
1512803556.379,10000144.0
1512803559.732,10000115.0
1512803563.084,10000118.0
1512803566.435,10000110.0
1512803569.787,10000136.0
1512803573.139,10000121.0
1512803576.492,10000125.0
1512803579.844,10000134.0
1512803583.196,10000147.0
1512803586.547,10000122.0
1512803589.899,10000111.0
1512803593.252,10000119.0
1512803596.604,10000112.0
1512803599.956,10000118.0
1512803603.308,10000117.0
1512803606.660,10000115.0
1512803610.012,10000120.0
1512803613.364,10000110.0
1512803616.716,10000108.0
1512803620.068,10000130.0
1512803623.421,10000146.0
1512803626.773,10000140.0
1512803630.125,10000140.0
1512803633.477,10000161.0
1512803636.828,10000186.0
1512803640.180,10000172.0
1512803643.533,10000185.0
1512803646.885,10000128.0
1512803650.237,10000158.0
1512803653.589,10000175.0
1512803656.941,10000129.0
1512803660.293,10000241.0
1512803663.645,10000215.0
1512803666.998,10000177.0
1512803670.350,10000117.0
1512803673.701,10000116.0
1512803677.053,10000111.0
1512803680.405,10000150.0
1512803683.758,10000145.0
1512803687.110,10000131.0
1512803690.462,10000170.0
1512803693.814,10000139.0
1512803697.165,10000138.0
1512803700.518,10000167.0
1512803703.870,10000168.0
1512803707.222,10000156.0
1512803710.574,10000201.0
1512803713.926,10000151.0
1512803717.278,10000144.0
1512803720.631,10000204.0
1512803723.983,10000172.0
1512803727.334,10000168.0
1512803730.686,10000155.0
1512803734.039,10000162.0
1512803737.391,10000140.0
1512803740.743,10000114.0
1512803744.095,10000107.0
1512803747.447,10000171.0
1512803750.799,10000160.0
1512803754.151,10000114.0
1512803757.503,10000112.0
1512803760.855,10000118.0
1512803764.207,10000126.0
1512803767.559,10000159.0
1512803770.911,10000144.0
1512803774.264,10000134.0
1512803777.616,10000121.0
1512803780.968,10000218.0
1512803784.319,10000118.0
1512803787.671,10000126.0
