timestamp,ambient_c,ambient_rh
1521268686.00,27.503,56.514
1521268687.61,27.496,56.502
1521268689.22,27.495,56.495
1521268690.83,27.490,56.490
1521268692.44,27.479,56.465
1521268694.05,27.474,56.453
1521268695.67,27.472,56.451
1521268697.28,27.478,56.440
1521268698.89,27.483,56.457
1521268700.50,27.496,56.468
1521268702.11,27.490,56.469
1521268703.72,27.503,56.484
1521268705.33,27.499,56.486
1521268706.94,27.499,56.482
1521268708.55,27.499,56.478
1521268710.16,27.498,56.470
1521268711.77,27.504,56.461
1521268713.38,27.514,56.466
1521268714.99,27.521,56.470
1521268716.60,27.511,56.469
1521268718.21,27.511,56.465
1521268719.82,27.521,56.458
1521268721.44,27.529,56.459
1521268723.05,27.518,56.469
1521268724.66,27.518,56.454
1521268726.27,27.530,56.459
1521268727.88,27.533,56.464
1521268729.49,27.538,56.459
1521268731.10,27.534,56.462
1521268732.71,27.534,56.465
1521268734.32,27.541,56.456
1521268735.93,27.547,56.467
1521268737.54,27.561,56.469
1521268739.16,27.559,56.463
1521268740.76,27.555,56.452
1521268742.37,27.561,56.454
1521268743.98,27.553,56.439
1521268745.60,27.559,56.430
1521268747.21,27.563,56.413
1521268748.82,27.574,56.401
1521268750.43,27.571,56.387
1521268752.04,27.575,56.373
1521268753.65,27.594,56.363
1521268755.26,27.593,56.360
1521268756.87,27.589,56.345
1521268758.48,27.590,56.334
1521268760.09,27.598,56.325
1521268761.70,27.610,56.317
1521268763.32,27.608,56.314
1521268764.92,27.604,56.286
1521268766.53,27.604,56.270
1521268768.14,27.600,56.245
1521268769.75,27.601,56.231
1521268771.37,27.600,56.224
1521268772.98,27.621,56.217
1521268774.59,27.622,56.213
1521268776.20,27.620,56.202
1521268777.81,27.612,56.197
1521268779.42,27.612,56.184
1521268781.03,27.614,56.170
1521268782.64,27.610,56.160
1521268784.25,27.613,56.154
1521268785.86,27.613,56.155
1521268787.47,27.612,56.141
1521268789.09,27.620,56.143
1521268790.69,27.622,56.141
1521268792.31,27.616,56.129
1521268793.91,27.613,56.120
1521268795.52,27.609,56.104
1521268797.14,27.608,56.097
1521268798.75,27.614,56.085
1521268800.36,27.618,56.084
1521268801.97,27.621,56.087
1521268803.58,27.616,56.080
1521268805.19,27.621,56.083
1521268806.80,27.621,56.072
1521268808.41,27.617,56.071
1521268810.02,27.612,56.057
1521268811.63,27.613,56.058
1521268813.25,27.609,56.047
1521268814.85,27.610,56.048
1521268816.46,27.602,56.040
1521268818.08,27.602,56.037
1521268819.68,27.604,56.042
1521268821.29,27.614,56.048
1521268822.91,27.608,56.058
1521268824.52,27.589,56.038
1521268826.13,27.588,56.051
1521268827.74,27.602,56.059
1521268829.35,27.593,56.050
1521268830.96,27.598,56.054
1521268832.57,27.609,56.054
1521268834.18,27.608,56.051
1521268835.79,27.617,56.059
1521268837.40,27.608,56.051
1521268839.02,27.602,56.057
1521268840.62,27.614,56.045
1521268842.24,27.610,56.040
1521268843.84,27.613,56.040
1521268845.45,27.629,56.043
1521268847.07,27.626,56.046
1521268848.68,27.632,56.043
1521268850.29,27.621,56.041
1521268851.90,27.637,56.029
1521268853.51,27.636,56.023
1521268855.12,27.637,56.010
1521268856.73,27.653,56.014
1521268858.34,27.657,56.003
1521268859.95,27.641,55.991
1521268861.56,27.645,55.978
1521268863.17,27.651,55.972
1521268864.79,27.657,55.962
1521268866.39,27.652,55.955
1521268868.01,27.648,55.951
1521268869.61,27.643,55.935
1521268871.22,27.647,55.937
1521268872.84,27.649,55.933
1521268874.45,27.630,55.932
1521268876.06,27.640,55.910
1521268877.67,27.645,55.915
1521268879.28,27.645,55.912
1521268880.89,27.644,55.910
1521268882.50,27.655,55.913
1521268884.11,27.647,55.900
1521268885.72,27.656,55.901
1521268887.33,27.657,55.891
1521268888.95,27.657,55.895
1521268890.55,27.645,55.884
1521268892.17,27.640,55.886
1521268893.77,27.634,55.883
1521268895.39,27.643,55.886
1521268897.00,27.645,55.885
1521268898.61,27.629,55.882
1521268900.22,27.626,55.869
1521268901.83,27.634,55.868
1521268903.44,27.640,55.875
1521268905.05,27.638,55.881
1521268906.66,27.643,55.881
1521268908.27,27.648,55.868
1521268909.88,27.647,55.880
1521268911.49,27.638,55.864
1521268913.10,27.640,55.866
1521268914.72,27.648,55.861
1521268916.33,27.647,55.853
1521268917.94,27.648,55.864
1521268919.54,27.641,55.858
1521268921.16,27.632,55.856
1521268922.77,27.621,55.847
1521268924.38,27.630,55.850
1521268925.99,27.641,55.855
1521268927.60,27.655,55.860
1521268929.21,27.657,55.867
1521268930.82,27.664,55.877
1521268932.43,27.668,55.875
1521268934.04,27.649,55.852
1521268935.65,27.634,55.845
1521268937.26,27.656,55.844
1521268938.87,27.647,55.839
1521268940.49,27.643,55.838
1521268942.10,27.637,55.831
1521268943.70,27.644,55.823
1521268945.32,27.645,55.821
1521268946.93,27.648,55.825
1521268948.54,27.663,55.832
1521268950.15,27.673,55.832
1521268951.76,27.685,55.843
1521268953.37,27.683,55.844
1521268954.98,27.676,55.842
1521268956.59,27.687,55.831
1521268958.20,27.689,55.832
1521268959.81,27.700,55.829
1521268961.42,27.696,55.827
1521268963.03,27.692,55.825
1521268964.65,27.697,55.819
1521268966.26,27.704,55.808
1521268967.87,27.708,55.807
1521268969.48,27.716,55.802
1521268971.09,27.714,55.794
1521268972.70,27.716,55.790
1521268974.31,27.723,55.773
1521268975.92,27.708,55.759
1521268977.53,27.710,55.749
1521268979.14,27.726,55.735
1521268980.75,27.726,55.735
1521268982.36,27.715,55.724
1521268983.97,27.723,55.706
1521268985.58,27.719,55.708
1521268987.19,27.700,55.691
1521268988.80,27.699,55.683
1521268990.42,27.703,55.667
1521268992.03,27.695,55.666
1521268993.64,27.687,55.661
1521268995.25,27.692,55.654
1521268996.86,27.676,55.639
1521268998.47,27.685,55.646
1521269000.08,27.693,55.645
1521269001.69,27.696,55.646
1521269003.30,27.719,55.654
1521269004.91,27.723,55.667
1521269006.52,27.740,55.674
1521269008.13,27.750,55.675
1521269009.74,27.744,55.662
1521269011.35,27.746,55.670
1521269012.96,27.739,55.654
1521269014.58,27.746,55.657
1521269016.19,27.762,55.660
1521269017.80,27.760,55.662
1521269019.41,27.752,55.648
1521269021.02,27.756,55.629
1521269022.63,27.755,55.626
1521269024.24,27.744,55.614
1521269025.85,27.758,55.604
1521269027.46,27.758,55.609
1521269029.07,27.763,55.596
1521269030.68,27.765,55.588
1521269032.29,27.766,55.598
1521269033.90,27.763,55.587
1521269035.51,27.769,55.580
1521269037.12,27.775,55.575
1521269038.73,27.766,55.572
1521269040.35,27.762,55.560
1521269041.96,27.762,55.557
1521269043.57,27.756,55.542
1521269045.18,27.755,55.536
1521269046.79,27.755,55.530
1521269048.40,27.752,55.519
1521269050.01,27.740,55.498
1521269051.62,27.744,55.497
1521269053.23,27.746,55.496
1521269054.84,27.760,55.499
1521269056.45,27.756,55.487
1521269058.06,27.755,55.477
1521269059.67,27.759,55.489
1521269061.28,27.750,55.477
1521269062.89,27.751,55.481
1521269064.51,27.765,55.485
1521269066.12,27.750,55.468
1521269067.73,27.748,55.469
1521269069.34,27.747,55.476
1521269070.95,27.755,55.477
1521269072.56,27.747,55.470
1521269074.17,27.746,55.472
1521269075.78,27.748,55.480
1521269077.39,27.763,55.493
1521269079.00,27.760,55.495
1521269080.61,27.765,55.501
1521269082.22,27.760,55.493
1521269083.83,27.763,55.486
1521269085.44,27.767,55.486
1521269087.05,27.769,55.480
1521269088.66,27.779,55.481
1521269090.28,27.791,55.484
1521269091.89,27.789,55.477
1521269093.50,27.793,55.468
1521269095.11,27.786,55.467
1521269096.72,27.797,55.462
1521269098.33,27.803,55.453
1521269099.94,27.805,55.441
1521269101.55,27.809,55.440
1521269103.16,27.817,55.434
1521269104.77,27.806,55.425
1521269106.38,27.807,55.416
1521269107.99,27.806,55.399
1521269109.60,27.807,55.391
1521269111.21,27.807,55.378
1521269112.82,27.811,55.372
1521269114.43,27.815,55.360
1521269116.05,27.819,55.356
1521269117.66,27.830,55.348
1521269119.27,27.818,55.327
1521269120.88,27.818,55.319
1521269122.49,27.834,55.327
1521269124.10,27.841,55.323
1521269125.71,27.837,55.311
1521269127.32,27.832,55.299
1521269128.93,27.825,55.277
1521269130.54,27.840,55.274
1521269132.15,27.837,55.260
1521269133.76,27.837,55.250
1521269135.37,27.842,55.227
1521269136.98,27.838,55.216
1521269138.59,27.844,55.203
1521269140.21,27.849,55.189
1521269141.82,27.866,55.184
1521269143.43,27.865,55.171
1521269145.04,27.866,55.165
1521269146.65,27.878,55.147
1521269148.26,27.888,55.145
1521269149.87,27.880,55.126
1521269151.48,27.878,55.104
1521269153.09,27.878,55.081
1521269154.70,27.882,55.060
1521269156.31,27.888,55.038
1521269157.92,27.891,55.017
1521269159.53,27.888,54.983
1521269161.14,27.884,54.954
1521269162.75,27.878,54.927
1521269164.36,27.889,54.909
1521269165.98,27.873,54.884
1521269167.59,27.878,54.861
1521269169.20,27.872,54.834
1521269170.81,27.868,54.809
1521269172.42,27.850,54.776
1521269174.03,27.861,54.759
1521269175.64,27.868,54.745
1521269177.25,27.874,54.731
1521269178.86,27.872,54.725
1521269180.47,27.887,54.719
1521269182.08,27.881,54.697
1521269183.69,27.880,54.676
1521269185.30,27.880,54.654
1521269186.91,27.876,54.625
1521269188.52,27.870,54.598
1521269190.14,27.865,54.570
1521269191.75,27.860,54.546
1521269193.36,27.844,54.516
1521269194.97,27.848,54.507
1521269196.58,27.845,54.490
1521269198.19,27.844,54.472
1521269199.80,27.841,54.458
1521269201.41,27.833,54.433
1521269203.02,27.836,54.420
1521269204.63,27.842,54.410
1521269206.24,27.836,54.391
1521269207.85,27.834,54.375
1521269209.46,27.828,54.348
1521269211.07,27.821,54.327
1521269212.68,27.815,54.306
1521269214.29,27.819,54.291
1521269215.91,27.815,54.272
1521269217.52,27.814,54.250
1521269219.13,27.806,54.230
1521269220.74,27.814,54.221
1521269222.35,27.811,54.198
1521269223.96,27.793,54.184
1521269225.57,27.798,54.178
1521269227.18,27.798,54.164
1521269228.79,27.779,54.141
1521269230.40,27.773,54.122
1521269232.01,27.767,54.113
1521269233.62,27.769,54.102
1521269235.23,27.785,54.082
1521269236.85,27.785,54.080
1521269238.45,27.782,54.056
1521269240.07,27.770,54.049
1521269241.68,27.765,54.034
1521269243.29,27.769,54.018
1521269244.90,27.762,53.999
1521269246.51,27.767,53.999
1521269248.12,27.758,53.983
1521269249.73,27.758,53.969
1521269251.34,27.758,53.963
1521269252.95,27.744,53.947
1521269254.56,27.747,53.953
1521269256.17,27.744,53.936
1521269257.79,27.735,53.914
1521269259.39,27.739,53.906
1521269261.00,27.739,53.907
1521269262.61,27.736,53.889
1521269264.23,27.719,53.870
1521269265.84,27.714,53.855
1521269267.45,27.696,53.846
1521269269.06,27.695,53.834
1521269270.67,27.680,53.818
1521269272.28,27.688,53.811
1521269273.89,27.693,53.803
1521269275.50,27.693,53.792
1521269277.11,27.675,53.776
1521269278.72,27.685,53.770
1521269280.33,27.677,53.757
1521269281.95,27.659,53.733
1521269283.55,27.649,53.732
1521269285.17,27.659,53.727
1521269286.77,27.663,53.720
1521269288.38,27.663,53.713
1521269290.00,27.663,53.702
1521269291.61,27.643,53.692
1521269293.22,27.644,53.676
1521269294.83,27.638,53.667
1521269296.44,27.645,53.659
1521269298.05,27.644,53.652
1521269299.66,27.641,53.643
1521269301.27,27.633,53.628
1521269302.88,27.621,53.612
1521269304.49,27.637,53.601
1521269306.11,27.624,53.590
1521269307.72,27.625,53.583
1521269309.32,27.626,53.572
1521269310.94,27.634,53.572
1521269312.54,27.637,53.561
1521269314.15,27.628,53.544
1521269315.77,27.630,53.533
1521269317.38,27.633,53.510
1521269318.99,27.622,53.499
1521269320.60,27.628,53.490
1521269322.21,27.625,53.478
1521269323.82,27.620,53.461
1521269325.43,27.609,53.454
1521269327.04,27.612,53.444
1521269328.65,27.608,53.426
1521269330.26,27.586,53.410
1521269331.88,27.578,53.391
1521269333.49,27.582,53.381
1521269335.10,27.575,53.362
1521269336.71,27.569,53.357
1521269338.31,27.574,53.356
1521269339.93,27.563,53.351
1521269341.54,27.562,53.331
1521269343.15,27.567,53.332
1521269344.76,27.558,53.317
1521269346.37,27.557,53.316
1521269347.98,27.547,53.304
1521269349.59,27.546,53.297
1521269351.20,27.546,53.298
1521269352.81,27.551,53.290
1521269354.42,27.534,53.276
1521269356.03,27.519,53.262
1521269357.65,27.514,53.252
1521269359.26,27.521,53.238
1521269360.87,27.527,53.242
1521269362.48,27.531,53.225
1521269364.08,27.529,53.225
1521269365.70,27.512,53.207
1521269367.31,27.519,53.199
1521269368.92,27.521,53.181
1521269370.53,27.507,53.175
1521269372.14,27.510,53.164
1521269373.75,27.490,53.152
1521269375.36,27.494,53.138
1521269376.97,27.487,53.125
1521269378.58,27.471,53.106
1521269380.19,27.464,53.100
1521269381.81,27.468,53.086
1521269383.42,27.467,53.081
1521269385.03,27.460,53.080
1521269386.64,27.457,53.074
1521269388.25,27.456,53.075
1521269389.86,27.467,53.075
1521269391.47,27.449,53.080
1521269393.08,27.451,53.071
1521269394.69,27.435,53.082
1521269396.30,27.435,53.074
1521269397.91,27.432,53.077
1521269399.52,27.412,53.078
1521269401.13,27.416,53.082
1521269402.74,27.405,53.087
1521269404.35,27.400,53.091
1521269405.96,27.405,53.101
1521269407.58,27.404,53.112
1521269409.19,27.399,53.127
1521269410.80,27.405,53.151
1521269412.41,27.394,53.159
1521269414.01,27.403,53.175
1521269415.63,27.405,53.190
1521269417.24,27.400,53.205
1521269418.85,27.394,53.219
1521269420.46,27.376,53.233
1521269422.07,27.361,53.241
1521269423.68,27.364,53.255
1521269425.29,27.354,53.272
1521269426.90,27.357,53.283
1521269428.51,27.346,53.303
1521269430.12,27.342,53.322
1521269431.74,27.344,53.347
1521269433.35,27.349,53.365
1521269434.96,27.338,53.388
1521269436.57,27.341,53.412
1521269438.18,27.325,53.433
1521269439.79,27.321,53.450
1521269441.40,27.319,53.473
1521269443.01,27.317,53.492
1521269444.62,27.330,53.522
1521269446.23,27.330,53.544
1521269447.84,27.329,53.563
1521269449.45,27.317,53.587
1521269451.06,27.313,53.601
1521269452.67,27.306,53.614
1521269454.28,27.298,53.635
1521269455.89,27.298,53.658
1521269457.51,27.298,53.679
1521269459.12,27.297,53.706
1521269460.73,27.295,53.725
1521269462.34,27.290,53.746
1521269463.95,27.281,53.758
1521269465.56,27.264,53.784
1521269467.17,27.266,53.801
1521269468.78,27.260,53.827
1521269470.39,27.260,53.848
1521269472.00,27.247,53.873
1521269473.61,27.262,53.907
1521269475.22,27.274,53.930
1521269476.83,27.279,53.953
1521269478.44,27.271,53.975
1521269480.05,27.281,53.998
1521269481.66,27.286,54.014
1521269483.28,27.290,54.040
1521269484.89,27.294,54.058
1521269486.50,27.295,54.070
1521269488.11,27.291,54.081
1521269489.72,27.289,54.103
1521269491.33,27.279,54.113
1521269492.94,27.272,54.120
1521269494.55,27.279,54.137
1521269496.16,27.278,54.149
1521269497.77,27.268,54.169
1521269499.38,27.271,54.184
1521269500.99,27.283,54.207
1521269502.60,27.286,54.227
1521269504.21,27.281,54.233
1521269505.82,27.275,54.245
1521269507.44,27.285,54.266
1521269509.05,27.285,54.274
1521269510.66,27.279,54.288
1521269512.27,27.283,54.301
1521269513.88,27.291,54.317
1521269515.49,27.303,54.329
1521269517.10,27.301,54.340
1521269518.71,27.305,54.356
1521269520.32,27.291,54.356
1521269521.93,27.282,54.371
1521269523.54,27.297,54.388
1521269525.15,27.301,54.398
1521269526.76,27.297,54.398
1521269528.37,27.301,54.410
1521269529.98,27.302,54.418
1521269531.59,27.287,54.429
1521269533.21,27.298,54.438
1521269534.82,27.291,54.450
1521269536.43,27.290,54.467
1521269538.04,27.286,54.476
1521269539.65,27.294,54.497
1521269541.26,27.297,54.512
1521269542.87,27.301,54.523
1521269544.48,27.302,54.534
1521269546.09,27.306,54.548
1521269547.70,27.303,54.552
1521269549.31,27.301,54.560
1521269550.92,27.303,54.575
1521269552.53,27.303,54.577
1521269554.14,27.301,54.589
1521269555.75,27.310,54.609
1521269557.36,27.311,54.617
1521269558.98,27.323,54.635
1521269560.59,27.325,54.637
1521269562.20,27.318,54.645
1521269563.81,27.315,54.647
1521269565.42,27.317,54.652
1521269567.03,27.307,54.652
1521269568.64,27.299,54.661
1521269570.25,27.290,54.665
1521269571.86,27.283,54.676
1521269573.47,27.286,54.693
1521269575.08,27.305,54.712
1521269576.69,27.306,54.733
1521269578.30,27.310,54.740
1521269579.91,27.323,54.754
1521269581.52,27.325,54.776
1521269583.13,27.319,54.775
1521269584.75,27.319,54.778
1521269586.36,27.313,54.782
1521269587.97,27.326,54.796
1521269589.58,27.329,54.799
1521269591.19,27.330,54.806
1521269592.80,27.330,54.813
1521269594.41,27.329,54.812
1521269596.02,27.327,54.816
1521269597.63,27.325,54.822
1521269599.24,27.338,54.837
1521269600.85,27.344,54.843
1521269602.46,27.346,54.850
1521269604.07,27.338,54.844
1521269605.68,27.344,54.851
1521269607.29,27.345,54.859
1521269608.91,27.349,54.844
1521269610.52,27.350,54.856
1521269612.13,27.353,54.865
1521269613.74,27.366,54.869
1521269615.35,27.366,54.869
1521269616.96,27.360,54.862
1521269618.57,27.365,54.870
1521269620.18,27.370,54.876
1521269621.79,27.382,54.881
1521269623.40,27.380,54.876
1521269625.01,27.382,54.881
1521269626.63,27.399,54.890
1521269628.23,27.384,54.890
1521269629.84,27.384,54.890
1521269631.45,27.373,54.884
1521269633.06,27.386,54.886
1521269634.68,27.384,54.894
1521269636.29,27.390,54.898
1521269637.90,27.385,54.893
1521269639.51,27.396,54.908
1521269641.12,27.396,54.910
1521269642.73,27.408,54.921
1521269644.34,27.413,54.925
1521269645.95,27.417,54.925
1521269647.56,27.427,54.925
1521269649.17,27.424,54.926
1521269650.79,27.408,54.924
1521269652.40,27.421,54.916
1521269654.00,27.425,54.920
1521269655.62,27.423,54.926
1521269657.22,27.437,54.930
1521269658.83,27.439,54.933
1521269660.45,27.437,54.928
1521269662.06,27.433,54.932
1521269663.67,27.436,54.924
1521269665.28,27.431,54.923
1521269666.89,27.431,54.927
1521269668.50,27.428,54.931
1521269670.11,27.431,54.935
1521269671.72,27.433,54.938
1521269673.33,27.440,54.937
1521269674.94,27.439,54.949
1521269676.56,27.440,54.950
1521269678.16,27.447,54.948
1521269679.78,27.441,54.947
1521269681.38,27.439,54.945
1521269682.99,27.447,54.949
1521269684.61,27.437,54.943
1521269686.22,27.444,54.944
1521269687.83,27.439,54.945
1521269689.44,27.437,54.951
1521269691.05,27.449,54.958
1521269692.66,27.444,54.958
1521269694.27,27.443,54.962
1521269695.88,27.447,54.964
1521269697.49,27.455,54.970
1521269699.10,27.458,54.975
1521269700.71,27.466,54.984
1521269702.33,27.466,54.989
1521269703.94,27.467,54.991
1521269705.55,27.467,54.991
1521269707.15,27.453,55.000
1521269708.77,27.462,54.996
1521269710.38,27.462,55.000
1521269711.99,27.471,55.012
1521269713.60,27.467,55.014
1521269715.21,27.455,55.013
1521269716.82,27.448,55.021
1521269718.43,27.449,55.024
1521269720.04,27.456,55.028
1521269721.65,27.456,55.041
1521269723.26,27.458,55.044
1521269724.87,27.456,55.045
1521269726.49,27.456,55.049
1521269728.10,27.464,55.045
1521269729.71,27.451,55.049
1521269731.32,27.455,55.051
1521269732.92,27.452,55.063
1521269734.54,27.460,55.062
1521269736.15,27.448,55.068
1521269737.76,27.433,55.070
1521269739.37,27.447,55.072
1521269740.98,27.445,55.086
1521269742.59,27.441,55.093
1521269744.20,27.445,55.099
1521269745.81,27.437,55.113
1521269747.42,27.421,55.109
1521269749.03,27.420,55.110
1521269750.64,27.427,55.122
1521269752.26,27.441,55.137
1521269753.87,27.443,55.146
1521269755.48,27.444,55.152
1521269757.09,27.447,55.155
1521269758.70,27.456,55.164
1521269760.31,27.470,55.168
1521269761.92,27.468,55.170
1521269763.53,27.470,55.173
1521269765.14,27.459,55.176
1521269766.75,27.480,55.185
1521269768.36,27.476,55.183
1521269769.97,27.488,55.193
1521269771.58,27.460,55.182
1521269773.19,27.476,55.197
1521269774.80,27.474,55.193
1521269776.41,27.479,55.190
1521269778.03,27.480,55.197
1521269779.64,27.492,55.200
1521269781.25,27.476,55.195
1521269782.86,27.478,55.194
1521269784.47,27.474,55.192
1521269786.08,27.479,55.193
1521269787.69,27.500,55.212
1521269789.30,27.504,55.208
1521269790.91,27.507,55.208
1521269792.52,27.512,55.203
1521269794.13,27.516,55.207
1521269795.74,27.511,55.198
1521269797.35,27.512,55.204
1521269798.96,27.518,55.190
1521269800.57,27.514,55.186
1521269802.19,27.507,55.180
1521269803.80,27.519,55.180
1521269805.41,27.527,55.178
1521269807.02,27.527,55.181
1521269808.63,27.541,55.177
1521269810.24,27.535,55.176
1521269811.85,27.531,55.167
1521269813.46,27.542,55.161
1521269815.07,27.535,55.162
1521269816.68,27.541,55.158
1521269818.29,27.538,55.156
1521269819.90,27.531,55.150
1521269821.51,27.541,55.151
1521269823.12,27.542,55.145
1521269824.73,27.546,55.139
1521269826.34,27.539,55.137
1521269827.96,27.541,55.133
1521269829.57,27.545,55.131
1521269831.18,27.554,55.131
1521269832.79,27.555,55.127
1521269834.40,27.567,55.128
1521269836.01,27.561,55.125
1521269837.62,27.573,55.131
1521269839.23,27.575,55.124
1521269840.84,27.570,55.104
1521269842.45,27.571,55.101
1521269844.06,27.590,55.107
1521269845.67,27.604,55.100
1521269847.28,27.601,55.092
1521269848.89,27.601,55.097
1521269850.50,27.601,55.090
1521269852.11,27.597,55.086
1521269853.73,27.593,55.078
1521269855.34,27.589,55.065
1521269856.95,27.579,55.057
1521269858.56,27.590,55.055
1521269860.17,27.579,55.050
1521269861.78,27.597,55.049
1521269863.39,27.601,55.052
1521269865.00,27.617,55.051
1521269866.61,27.629,55.049
1521269868.22,27.624,55.049
1521269869.83,27.616,55.042
1521269871.44,27.602,55.035
1521269873.05,27.605,55.022
1521269874.66,27.609,55.015
1521269876.27,27.604,55.012
1521269877.88,27.605,55.007
1521269879.50,27.606,54.996
1521269881.11,27.613,54.994
1521269882.72,27.609,54.989
1521269884.33,27.593,54.990
1521269885.94,27.586,54.978
1521269887.55,27.584,54.967
1521269889.16,27.590,54.972
1521269890.77,27.598,54.976
1521269892.38,27.608,54.977
1521269893.99,27.612,54.982
1521269895.60,27.620,54.979
1521269897.21,27.625,54.974
1521269898.82,27.614,54.973
1521269900.43,27.624,54.970
1521269902.04,27.621,54.965
1521269903.66,27.614,54.957
1521269905.27,27.613,54.953
1521269906.88,27.601,54.943
1521269908.49,27.609,54.950
1521269910.10,27.613,54.948
1521269911.71,27.606,54.939
1521269913.32,27.600,54.938
1521269914.93,27.610,54.936
1521269916.54,27.621,54.938
1521269918.15,27.616,54.936
1521269919.76,27.616,54.925
1521269921.37,27.617,54.925
1521269922.98,27.614,54.923
1521269924.59,27.620,54.923
1521269926.20,27.625,54.917
1521269927.81,27.625,54.915
1521269929.43,27.625,54.914
1521269931.04,27.625,54.916
1521269932.65,27.628,54.905
1521269934.26,27.625,54.903
1521269935.87,27.633,54.898
1521269937.48,27.633,54.895
1521269939.09,27.647,54.906
1521269940.70,27.649,54.903
1521269942.31,27.651,54.902
1521269943.92,27.665,54.895
1521269945.53,27.665,54.886
1521269947.14,27.663,54.883
1521269948.75,27.667,54.878
1521269950.36,27.668,54.867
1521269951.97,27.665,54.858
1521269953.59,27.671,54.862
1521269955.20,27.673,54.854
1521269956.81,27.665,54.843
1521269958.42,27.672,54.840
1521269960.03,27.683,54.848
1521269961.64,27.692,54.843
1521269963.25,27.687,54.832
1521269964.86,27.667,54.814
1521269966.47,27.669,54.814
1521269968.08,27.664,54.805
1521269969.69,27.659,54.801
1521269971.30,27.649,54.795
1521269972.91,27.657,54.795
1521269974.52,27.644,54.792
1521269976.13,27.644,54.789
1521269977.74,27.648,54.797
1521269979.36,27.657,54.802
1521269980.97,27.664,54.808
1521269982.58,27.665,54.810
1521269984.19,27.675,54.813
1521269985.80,27.679,54.815
1521269987.41,27.669,54.815
1521269989.02,27.663,54.801
1521269990.63,27.667,54.809
1521269992.24,27.665,54.804
1521269993.85,27.673,54.807
1521269995.46,27.677,54.814
1521269997.07,27.680,54.817
1521269998.68,27.676,54.813
1521270000.29,27.684,54.822
1521270001.90,27.695,54.810
1521270003.52,27.685,54.804
1521270005.13,27.675,54.803
1521270006.74,27.681,54.803
1521270008.35,27.692,54.806
1521270009.96,27.691,54.805
1521270011.57,27.697,54.800
1521270013.18,27.704,54.799
1521270014.79,27.695,54.793
1521270016.40,27.697,54.781
1521270018.01,27.697,54.785
1521270019.62,27.696,54.774
1521270021.23,27.699,54.778
1521270022.84,27.718,54.777
1521270024.45,27.711,54.776
1521270026.06,27.716,54.770
1521270027.67,27.719,54.774
1521270029.29,27.738,54.771
1521270030.90,27.739,54.775
1521270032.51,27.738,54.765
1521270034.12,27.742,54.756
1521270035.73,27.748,54.753
1521270037.34,27.746,54.745
1521270038.95,27.747,54.740
1521270040.56,27.747,54.732
1521270042.17,27.747,54.724
1521270043.78,27.748,54.704
1521270045.39,27.746,54.705
1521270047.00,27.750,54.702
1521270048.61,27.756,54.699
1521270050.22,27.769,54.692
1521270051.83,27.769,54.684
1521270053.45,27.766,54.680
1521270055.06,27.774,54.662
1521270056.67,27.786,54.659
1521270058.28,27.785,54.648
1521270059.89,27.790,54.643
1521270061.50,27.803,54.647
1521270063.11,27.813,54.630
1521270064.72,27.813,54.623
1521270066.33,27.819,54.623
1521270067.94,27.805,54.593
1521270069.55,27.793,54.594
1521270071.16,27.803,54.576
1521270072.77,27.797,54.566
1521270074.38,27.806,54.553
1521270075.99,27.799,54.547
1521270077.60,27.799,54.544
1521270079.22,27.793,54.531
1521270080.83,27.801,54.531
1521270082.44,27.806,54.532
1521270084.05,27.805,54.526
1521270085.66,27.803,54.518
1521270087.27,27.809,54.517
1521270088.88,27.817,54.513
1521270090.49,27.821,54.516
1521270092.10,27.828,54.513
1521270093.71,27.825,54.505
1521270095.32,27.819,54.490
1521270096.93,27.815,54.486
1521270098.54,27.819,54.481
1521270100.15,27.811,54.469
1521270101.76,27.810,54.471
1521270103.37,27.802,54.460
1521270104.99,27.814,54.456
1521270106.60,27.807,54.454
1521270108.21,27.806,54.457
1521270109.82,27.817,54.450
1521270111.43,27.828,54.459
1521270113.04,27.836,54.464
1521270114.65,27.838,54.464
1521270116.26,27.837,54.463
1521270117.87,27.841,54.457
1521270119.48,27.836,54.443
1521270121.10,27.833,54.432
1521270122.70,27.826,54.430
1521270124.31,27.830,54.432
1521270125.92,27.833,54.425
1521270127.53,27.823,54.407
1521270129.15,27.811,54.398
1521270130.76,27.814,54.402
1521270132.37,27.818,54.391
1521270133.98,27.836,54.409
1521270135.59,27.826,54.401
1521270137.20,27.834,54.410
1521270138.81,27.830,54.411
1521270140.42,27.825,54.404
1521270142.03,27.830,54.401
1521270143.64,27.832,54.403
1521270145.25,27.842,54.401
1521270146.86,27.840,54.400
1521270148.47,27.850,54.405
1521270150.08,27.844,54.398
1521270151.69,27.848,54.401
1521270153.30,27.856,54.404
1521270154.92,27.853,54.400
1521270156.53,27.857,54.401
1521270158.14,27.874,54.400
1521270159.75,27.878,54.390
1521270161.36,27.878,54.394
1521270162.97,27.895,54.390
1521270164.58,27.893,54.382
1521270166.19,27.877,54.366
1521270167.80,27.882,54.356
1521270169.41,27.896,54.361
1521270171.03,27.892,54.347
1521270172.63,27.892,54.337
1521270174.25,27.895,54.335
1521270175.85,27.909,54.339
1521270177.46,27.913,54.326
1521270179.08,27.900,54.316
1521270180.69,27.908,54.314
1521270182.30,27.911,54.304
1521270183.91,27.907,54.295
1521270185.52,27.913,54.290
