si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.630,25.030,407,406.721,24.9968,-0.0032,157.57,3.3673
21.640,25.019,407,406.878,24.9986,-0.0014,156.22,3.3583
21.640,25.008,407,406.875,24.9986,-0.0014,156.48,3.3583
21.640,25.008,407,406.893,24.9988,-0.0012,156.49,3.3585
21.640,24.997,407,406.912,24.9990,-0.0010,156.47,3.3587
21.640,25.019,407,406.961,24.9996,-0.0004,156.05,3.3593
21.630,25.019,407,406.927,24.9992,-0.0008,156.51,3.3696
21.640,25.019,407,406.625,24.9957,-0.0043,160.21,3.3555
21.651,25.008,407,406.509,24.9944,-0.0056,162.25,3.3434
21.640,25.008,407,406.818,24.9979,-0.0021,159.49,3.3576
21.651,25.030,407,406.830,24.9981,-0.0019,159.68,3.3471
21.651,25.019,407,407.038,25.0004,0.0004,157.54,3.3494
21.651,25.019,407,406.999,25.0000,-0.0000,157.92,3.3490
21.640,25.019,407,407.116,25.0013,0.0013,156.54,3.3610
21.640,25.030,407,407.330,25.0037,0.0037,153.81,3.3635
21.630,25.030,407,407.323,25.0037,0.0037,153.30,3.3741
21.672,25.030,407,407.747,25.0085,0.0085,147.71,3.3360
21.662,25.040,407,407.730,25.0083,0.0083,146.57,3.3466
21.651,25.030,407,407.396,25.0045,0.0045,149.20,3.3535
21.662,25.030,407,407.385,25.0044,0.0044,148.62,3.3426
21.662,25.030,407,406.995,24.9999,-0.0001,152.52,3.3382
21.651,25.019,407,407.135,25.0015,0.0015,150.88,3.3505
21.662,25.008,407,406.945,24.9994,-0.0006,152.88,3.3376
21.651,25.030,407,406.837,24.9981,-0.0019,154.26,3.3471
21.651,25.030,407,406.951,24.9994,-0.0006,153.21,3.3484
21.651,24.987,407,406.932,24.9992,-0.0008,153.52,3.3482
21.640,25.008,407,406.748,24.9971,-0.0029,155.81,3.3569
21.651,25.019,407,406.927,24.9992,-0.0008,154.16,3.3482
21.651,25.019,407,406.892,24.9988,-0.0012,154.69,3.3478
21.651,25.019,407,406.799,24.9977,-0.0023,155.98,3.3467
21.651,25.008,407,406.724,24.9969,-0.0031,157.23,3.3459
21.640,25.030,407,406.580,24.9952,-0.0048,159.43,3.3549
21.630,25.008,407,406.542,24.9948,-0.0052,160.63,3.3652
21.651,25.019,407,406.730,24.9969,-0.0031,159.24,3.3459
21.640,25.008,407,406.775,24.9974,-0.0026,159.19,3.3572
21.630,25.019,407,406.830,24.9981,-0.0019,158.94,3.3685
21.651,25.019,407,407.033,25.0004,0.0004,156.86,3.3494
21.640,25.030,407,407.161,25.0018,0.0018,155.29,3.3615
21.640,25.008,407,407.122,25.0014,0.0014,155.46,3.3611
21.651,25.051,407,407.095,25.0011,0.0011,155.56,3.3501
21.651,25.040,407,407.227,25.0026,0.0026,153.83,3.3516
21.672,25.008,407,406.937,24.9993,-0.0007,156.84,3.3268
21.662,25.030,407,406.765,24.9973,-0.0027,158.99,3.3356
21.651,25.008,407,407.006,25.0001,0.0001,156.56,3.3491
21.651,25.030,407,406.985,24.9998,-0.0002,156.80,3.3488
21.651,25.019,407,406.875,24.9986,-0.0014,158.13,3.3476
21.662,25.030,407,406.947,24.9994,-0.0006,157.51,3.3377
21.672,25.019,407,407.037,25.0004,0.0004,156.53,3.3280
21.651,25.008,407,406.814,24.9979,-0.0021,159.10,3.3469
21.662,25.008,407,406.989,24.9999,-0.0001,157.37,3.3382
21.651,25.019,407,407.090,25.0010,0.0010,156.20,3.3500
21.662,25.008,407,407.217,25.0025,0.0025,154.53,3.3407
21.651,25.019,407,407.179,25.0020,0.0020,154.60,3.3510
21.651,25.019,407,407.172,25.0020,0.0020,154.36,3.3510
21.672,25.019,407,407.265,25.0030,0.0030,152.94,3.3306
21.672,25.019,407,407.198,25.0022,0.0022,153.26,3.3298
21.662,25.040,407,407.178,25.0020,0.0020,153.14,3.3403
21.651,25.040,407,407.230,25.0026,0.0026,152.21,3.3516
21.683,25.019,407,407.317,25.0036,0.0036,150.77,3.3204
21.683,25.008,407,407.165,25.0019,0.0019,151.98,3.3187
21.694,25.030,407,407.172,25.0020,0.0020,151.61,3.3081
21.694,25.040,407,406.692,24.9965,-0.0035,156.96,3.3026
21.705,25.008,407,406.874,24.9986,-0.0014,155.37,3.2939
21.694,25.008,407,407.118,25.0013,0.0013,152.72,3.3074
21.694,25.019,407,407.180,25.0020,0.0020,151.77,3.3081
21.705,25.019,407,406.952,24.9995,-0.0005,154.14,3.2948
21.705,25.019,407,406.920,24.9991,-0.0009,154.60,3.2945
21.705,25.008,407,406.685,24.9964,-0.0036,157.52,3.2918
21.715,25.019,407,406.767,24.9974,-0.0026,157.12,3.2820
21.715,25.040,407,406.634,24.9958,-0.0042,159.11,3.2805
21.705,25.019,407,406.431,24.9935,-0.0065,162.17,3.2889
21.715,25.008,407,406.612,24.9956,-0.0044,161.05,3.2802
21.715,25.051,407,406.721,24.9968,-0.0032,160.46,3.2815
21.726,25.008,407,406.766,24.9973,-0.0027,160.43,3.2713
21.726,25.030,407,406.892,24.9988,-0.0012,159.37,3.2727
21.726,25.019,407,407.153,25.0017,0.0017,156.49,3.2757
21.726,25.008,407,407.168,25.0019,0.0019,156.03,3.2758
21.726,25.040,407,407.151,25.0017,0.0017,155.93,3.2756
21.726,25.019,407,407.039,25.0004,0.0004,156.99,3.2744
21.715,25.030,407,406.883,24.9987,-0.0013,158.75,3.2833
21.715,25.019,407,406.972,24.9997,-0.0003,157.91,3.2843
21.715,25.030,407,407.360,25.0041,0.0041,153.39,3.2887
21.705,25.040,407,407.465,25.0053,0.0053,151.49,3.3007
21.715,25.030,407,407.289,25.0033,0.0033,152.74,3.2879
21.726,25.030,407,407.068,25.0008,0.0008,154.83,3.2747
21.737,25.040,407,407.093,25.0011,0.0011,154.41,3.2643
21.748,25.040,407,407.074,25.0008,0.0008,154.46,3.2533
21.748,25.008,407,406.987,24.9999,-0.0001,155.35,3.2523
21.726,25.030,407,407.213,25.0024,0.0024,152.72,3.2763
21.737,25.008,407,406.970,24.9997,-0.0003,155.20,3.2629
21.726,25.008,407,407.103,25.0012,0.0012,153.68,3.2751
21.737,25.008,407,407.150,25.0017,0.0017,152.94,3.2649
21.737,25.019,407,407.048,25.0005,0.0005,153.88,3.2637
21.748,25.008,407,406.842,24.9982,-0.0018,156.22,3.2507
21.726,25.030,407,407.051,25.0006,0.0006,154.03,3.2745
21.726,25.040,407,407.094,25.0011,0.0011,153.44,3.2750
21.726,25.019,407,406.988,24.9999,-0.0001,154.52,3.2738
21.726,25.019,407,406.998,25.0000,-0.0000,154.43,3.2739
21.737,25.040,407,407.009,25.0001,0.0001,154.30,3.2633
21.737,25.040,407,406.944,24.9994,-0.0006,155.05,3.2626
21.748,25.030,407,406.863,24.9984,-0.0016,156.11,3.2509
21.726,25.019,407,407.044,25.0005,0.0005,154.22,3.2744
21.737,25.019,407,406.952,24.9995,-0.0005,155.22,3.2627
21.737,25.019,407,406.900,24.9989,-0.0011,155.93,3.2621
21.769,25.019,407,406.964,24.9996,-0.0004,155.35,3.2306
21.769,25.040,407,406.904,24.9989,-0.0011,156.12,3.2299
21.769,25.030,407,407.024,25.0003,0.0003,154.88,3.2313
21.780,25.040,407,407.312,25.0035,0.0035,151.44,3.2238
21.780,25.030,407,407.285,25.0032,0.0032,151.19,3.2235
21.801,25.019,407,407.178,25.0020,0.0020,151.94,3.2009
21.812,25.030,407,407.139,25.0016,0.0016,152.08,3.1897
21.780,25.040,407,407.204,25.0023,0.0023,151.06,3.2226
21.790,25.019,407,407.149,25.0017,0.0017,151.35,3.2113
21.801,25.040,407,407.180,25.0020,0.0020,150.72,3.2009
21.823,25.019,407,407.278,25.0032,0.0032,149.23,3.1806
21.833,25.030,407,407.421,25.0048,0.0048,147.05,3.1715
21.844,25.030,407,407.554,25.0063,0.0063,144.72,3.1622
21.823,25.019,407,407.413,25.0047,0.0047,145.39,3.1821
21.855,25.008,407,407.397,25.0045,0.0045,144.83,3.1497
21.844,25.040,407,407.032,25.0004,0.0004,148.43,3.1563
21.855,25.030,407,406.847,24.9983,-0.0017,150.55,3.1435
21.844,25.040,407,406.769,24.9974,-0.0026,151.75,3.1533
21.865,25.030,407,406.684,24.9964,-0.0036,153.17,3.1309
21.855,25.008,407,406.905,24.9989,-0.0011,151.12,3.1441
21.844,25.040,407,406.933,24.9992,-0.0008,150.97,3.1552
21.844,25.040,407,406.930,24.9992,-0.0008,151.13,3.1551
