timestamp,svrt-no-tempco
1512917816.957,10000907.0
1512917820.309,10000808.0
1512917823.661,10000826.0
1512917827.013,10000824.0
1512917830.365,10000809.0
1512917833.718,10000852.0
1512917837.069,10000852.0
1512917840.421,10000898.0
1512917843.773,10000898.0
1512917847.125,10000891.0
1512917850.478,10000855.0
1512917853.830,10000889.0
1512917857.181,10000833.0
1512917860.533,10000920.0
1512917863.886,10000870.0
1512917867.238,10000838.0
1512917870.589,10000842.0
1512917873.942,10000893.0
1512917877.294,10000828.0
1512917880.646,10000847.0
1512917883.999,10000828.0
1512917887.351,10000822.0
1512917890.702,10000807.0
1512917894.054,10000803.0
1512917897.406,10000810.0
1512917900.758,10000851.0
1512917904.111,10000853.0
1512917907.463,10000868.0
1512917910.815,10000835.0
1512917914.166,10000857.0
1512917917.518,10000810.0
1512917920.871,10000828.0
1512917924.223,10000869.0
1512917927.575,10000833.0
1512917930.927,10000859.0
1512917934.280,10000886.0
1512917937.631,10000849.0
1512917940.983,10000843.0
1512917944.335,10000849.0
1512917947.687,10000846.0
1512917951.040,10000898.0
1512917954.392,10000872.0
1512917957.744,10000847.0
1512917961.096,10000841.0
1512917964.447,10000844.0
1512917967.800,10000848.0
1512917971.152,10000899.0
1512917974.504,10000839.0
1512917977.856,10000841.0
1512917981.209,10000868.0
1512917984.561,10000853.0
1512917987.912,10000851.0
1512917991.265,10000878.0
1512917994.616,10000896.0
1512917997.969,10000869.0
1512918001.321,10000837.0
1512918004.673,10000838.0
1512918008.025,10000824.0
1512918011.377,10000830.0
1512918014.729,10000858.0
1512918018.081,10000888.0
1512918021.433,10000850.0
1512918024.785,10000836.0
1512918028.137,10000857.0
1512918031.490,10000862.0
1512918034.842,10000931.0
1512918038.193,10000897.0
1512918041.545,10000838.0
1512918044.897,10000854.0
1512918048.250,10000849.0
1512918051.602,10000841.0
1512918054.954,10000841.0
1512918058.306,10000853.0
1512918061.658,10000839.0
1512918065.010,10000858.0
1512918068.362,10000813.0
1512918071.714,10000844.0
1512918075.067,10000845.0
1512918078.419,10000878.0
1512918081.770,10000872.0
1512918085.122,10000870.0
1512918088.475,10000912.0
1512918091.827,10000926.0
1512918095.179,10000842.0
1512918098.531,10000840.0
1512918101.882,10000839.0
1512918105.235,10000840.0
1512918108.587,10000870.0
1512918111.939,10000844.0
1512918115.291,10000855.0
1512918118.643,10000844.0
1512918121.995,10000850.0
1512918125.348,10000856.0
1512918128.700,10000884.0
1512918132.052,10000855.0
1512918135.403,10000840.0
1512918138.756,10000844.0
1512918142.108,10000884.0
1512918145.460,10000858.0
1512918148.812,10000899.0
1512918152.164,10000825.0
1512918155.516,10000821.0
1512918158.869,10000840.0
1512918162.220,10000817.0
1512918165.572,10000824.0
1512918168.924,10000828.0
1512918172.277,10000821.0
1512918175.629,10000833.0
1512918178.981,10000841.0
1512918182.333,10000853.0
1512918185.684,10000843.0
1512918189.037,10000853.0
1512918192.389,10000855.0
1512918195.741,10000849.0
1512918199.093,10000850.0
1512918202.446,10000967.0
1512918205.798,10000900.0
1512918209.149,10000836.0
1512918212.501,10000843.0
1512918215.853,10000865.0
1512918219.206,10000838.0
1512918222.558,10000809.0
1512918225.910,10000810.0
1512918229.261,10000809.0
1512918232.614,10000827.0
1512918235.966,10000809.0
1512918239.318,10000893.0
1512918242.670,10000947.0
1512918246.022,10000905.0
1512918249.374,10000844.0
1512918252.726,10000813.0
1512918256.078,10000821.0
1512918259.431,10000804.0
1512918262.783,10000842.0
1512918266.134,10000817.0
1512918269.486,10000810.0
1512918272.838,10000850.0
1512918276.191,10000835.0
1512918279.543,10000810.0
1512918282.895,10000812.0
1512918286.247,10000802.0
1512918289.599,10000804.0
1512918292.952,10000815.0
1512918296.304,10000902.0
1512918299.655,10000864.0
1512918303.007,10000815.0
1512918306.359,10000839.0
1512918309.712,10000834.0
1512918313.064,10000826.0
1512918316.416,10000822.0
1512918319.768,10000813.0
1512918323.120,10000815.0
1512918326.472,10000802.0
1512918329.824,10000811.0
1512918333.176,10000825.0
1512918336.528,10000890.0
1512918339.880,10000830.0
1512918343.233,10000842.0
1512918346.585,10000847.0
1512918349.936,10000858.0
1512918353.289,10000877.0
1512918356.641,10000860.0
1512918359.993,10000835.0
1512918363.345,10000846.0
1512918366.697,10000853.0
1512918370.049,10000840.0
1512918373.401,10000829.0
1512918376.753,10000819.0
1512918380.106,10000825.0
1512918383.458,10000820.0
1512918386.809,10000825.0
1512918390.161,10000801.0
1512918393.513,10000808.0
1512918396.866,10000812.0
1512918400.218,10000812.0
1512918403.570,10000823.0
1512918406.922,10000857.0
1512918410.274,10000853.0
1512918413.626,10000841.0
1512918416.978,10000848.0
1512918420.330,10000890.0
1512918423.682,10000844.0
1512918427.034,10000893.0
1512918430.387,10000912.0
1512918433.739,10000849.0
1512918437.090,10000836.0
1512918440.442,10000838.0
1512918443.795,10000867.0
1512918447.147,10000833.0
1512918450.499,10000868.0
1512918453.851,10000838.0
1512918457.203,10000875.0
1512918460.555,10000858.0
1512918463.907,10000889.0
1512918467.259,10000838.0
1512918470.612,10000802.0
1512918473.963,10000809.0
1512918477.315,10000809.0
1512918480.667,10000889.0
1512918484.020,10000921.0
1512918487.372,10000848.0
1512918490.724,10000818.0
1512918494.076,10000849.0
1512918497.428,10000835.0
1512918500.780,10000845.0
1512918504.132,10000876.0
1512918507.484,10000914.0
1512918510.837,10000827.0
1512918514.188,10000809.0
1512918517.540,10000810.0
1512918520.892,10000888.0
1512918524.244,10000959.0
1512918527.597,10000836.0
1512918530.949,10000823.0
1512918534.301,10000814.0
1512918537.653,10000808.0
1512918541.005,10000800.0
1512918544.357,10000948.0
1512918547.709,10000819.0
1512918551.061,10000826.0
1512918554.413,10000940.0
1512918557.765,10000873.0
1512918561.118,10000806.0
1512918564.470,10000816.0
1512918567.822,10000866.0
1512918571.173,10000869.0
1512918574.526,10000843.0
1512918577.878,10000810.0
1512918581.230,10000901.0
1512918584.582,10000831.0
1512918587.934,10000805.0
1512918591.286,10000821.0
1512918594.638,10000842.0
1512918597.991,10000794.0
1512918601.342,10000801.0
1512918604.694,10000798.0
1512918608.046,10000798.0
1512918611.399,10000870.0
1512918614.751,10000859.0
1512918618.103,10000908.0
1512918621.455,10000829.0
1512918624.806,10000856.0
1512918628.159,10000845.0
1512918631.511,10000829.0
1512918634.863,10000877.0
1512918638.215,10000804.0
1512918641.567,10000810.0
1512918644.920,10000820.0
1512918648.271,10000913.0
1512918651.623,10000853.0
1512918654.975,10000841.0
1512918658.328,10000800.0
1512918661.680,10000791.0
1512918665.032,10000795.0
1512918668.384,10000795.0
1512918671.735,10000834.0
1512918675.088,10000828.0
1512918678.440,10000802.0
1512918681.792,10000858.0
1512918685.144,10000881.0
1512918688.496,10000900.0
1512918691.848,10000825.0
1512918695.200,10000834.0
1512918698.552,10000795.0
1512918701.904,10000834.0
1512918705.257,10000792.0
1512918708.609,10000815.0
1512918711.961,10000804.0
1512918715.313,10000844.0
1512918718.665,10000972.0
1512918722.017,10000919.0
1512918725.368,10000854.0
1512918728.721,10000941.0
1512918732.073,10000806.0
1512918735.425,10000823.0
1512918738.777,10000831.0
1512918742.129,10000863.0
1512918745.482,10000803.0
1512918748.833,10000796.0
1512918752.185,10000846.0
1512918755.537,10000874.0
1512918758.890,10000830.0
1512918762.242,10000833.0
1512918765.594,10000875.0
1512918768.946,10000929.0
1512918772.298,10000817.0
1512918775.651,10000851.0
1512918779.002,10000926.0
1512918782.354,10000877.0
1512918785.706,10000803.0
1512918789.058,10000821.0
1512918792.410,10000888.0
1512918795.763,10000962.0
1512918799.115,10000863.0
1512918802.466,10000937.0
1512918805.818,10000957.0
1512918809.170,10000823.0
1512918812.523,10000810.0
1512918815.875,10000810.0
1512918819.227,10000801.0
1512918822.579,10000795.0
1512918825.931,10000794.0
1512918829.283,10000826.0
1512918832.636,10000957.0
1512918835.988,10000968.0
1512918839.339,10000959.0
1512918842.691,10000937.0
1512918846.043,10000832.0
1512918849.396,10000794.0
1512918852.748,10000839.0
1512918856.100,10000952.0
1512918859.452,10000951.0
1512918862.804,10000832.0
1512918866.156,10000821.0
1512918869.508,10000819.0
1512918872.860,10000874.0
1512918876.212,10000952.0
1512918879.565,10000950.0
1512918882.916,10000910.0
1512918886.268,10000810.0
1512918889.620,10000882.0
1512918892.972,10000825.0
1512918896.325,10000847.0
1512918899.677,10000873.0
1512918903.028,10000821.0
1512918906.380,10000893.0
1512918909.732,10000905.0
1512918913.085,10000813.0
1512918916.437,10000839.0
1512918919.789,10000926.0
1512918923.141,10000927.0
1512918926.493,10000813.0
1512918929.845,10000921.0
1512918933.197,10000961.0
1512918936.549,10000947.0
1512918939.902,10000861.0
1512918943.253,10000933.0
1512918946.605,10000884.0
1512918949.958,10000862.0
1512918953.310,10000930.0
1512918956.661,10000908.0
1512918960.014,10000821.0
1512918963.366,10000892.0
1512918966.718,10000830.0
1512918970.070,10000847.0
1512918973.422,10000857.0
1512918976.774,10000838.0
1512918980.126,10000864.0
1512918983.478,10000857.0
1512918986.830,10000839.0
1512918990.183,10000952.0
1512918993.535,10000861.0
1512918996.887,10000868.0
1512919000.239,10000906.0
1512919003.590,10000910.0
1512919006.943,10000895.0
1512919010.295,10000849.0
1512919013.647,10000877.0
1512919016.999,10000901.0
1512919020.351,10000912.0
1512919023.703,10000876.0
1512919027.055,10000945.0
1512919030.407,10000911.0
1512919033.759,10000900.0
1512919037.111,10000840.0
1512919040.463,10000831.0
1512919043.815,10000917.0
1512919047.167,10000860.0
1512919050.520,10000883.0
1512919053.872,10000867.0
1512919057.224,10000935.0
1512919060.576,10000882.0
1512919063.927,10000886.0
1512919067.280,10000837.0
1512919070.632,10000857.0
1512919073.984,10000955.0
