setpoint,input,ouput
400.00,397.02,254.00
400.00,396.28,254.00
400.00,396.73,254.00
400.00,397.07,254.00
400.00,396.58,254.00
400.00,397.01,254.00
400.00,397.43,254.00
400.00,397.68,254.00
400.00,398.09,254.00
400.00,398.31,254.00
400.00,398.25,254.00
400.00,398.84,254.00
400.00,398.16,254.00
400.00,398.84,254.00
400.00,399.09,254.00
400.00,399.02,254.00
400.00,399.51,254.00
400.00,399.28,254.00
400.00,399.82,254.00
400.00,399.86,254.00
400.00,400.14,254.00
400.00,400.72,254.00
400.00,400.69,254.00
400.00,400.41,254.00
400.00,400.75,254.00
400.00,400.45,254.00
400.00,401.23,254.00
400.00,401.13,254.00
400.00,401.71,254.00
400.00,401.34,254.00
400.00,401.93,254.00
400.00,402.28,254.00
400.00,401.98,254.00
400.00,402.25,254.00
400.00,402.49,254.00
400.00,402.64,254.00
400.00,402.22,254.00
400.00,403.22,254.00
400.00,402.71,254.00
400.00,403.56,254.00
400.00,403.16,254.00
400.00,403.53,254.00
400.00,404.21,254.00
400.00,403.88,254.00
400.00,404.17,254.00
400.00,404.46,254.00
400.00,404.21,254.00
400.00,404.89,254.00
400.00,404.77,254.00
400.00,405.18,254.00
400.00,405.08,254.00
400.00,405.33,254.00
400.00,405.77,254.00
400.00,405.30,254.00
400.00,406.24,254.00
400.00,406.08,254.00
400.00,406.86,254.00
400.00,406.63,254.00
400.00,406.56,254.00
400.00,406.03,254.00
400.00,406.43,254.00
400.00,406.97,254.00
400.00,407.25,254.00
400.00,407.43,254.00
400.00,407.32,254.00
400.00,407.98,254.00
400.00,407.86,254.00
400.00,407.67,254.00
400.00,408.14,254.00
400.00,407.72,254.00
400.00,408.14,254.00
400.00,408.25,254.00
400.00,409.05,254.00
400.00,409.05,254.00
400.00,409.30,254.00
400.00,409.49,254.00
400.00,409.60,254.00
400.00,409.60,254.00
400.00,409.66,254.00
400.00,409.67,254.00
400.00,411.34,254.00
400.00,410.53,254.00
400.00,410.73,254.00
400.00,410.58,254.00
400.00,410.82,254.00
400.00,411.22,254.00
400.00,411.82,254.00
400.00,411.81,254.00
400.00,411.75,254.00
400.00,411.14,254.00
400.00,411.61,254.00
400.00,412.12,254.00
400.00,412.53,254.00
400.00,412.68,254.00
400.00,412.57,254.00
400.00,412.79,254.00
400.00,413.17,254.00
400.00,413.47,254.00
400.00,413.25,254.00
400.00,413.11,254.00
400.00,413.79,254.00
400.00,414.20,254.00
400.00,414.43,254.00
400.00,413.66,254.00
400.00,414.63,254.00
400.00,414.23,254.00
400.00,414.01,254.00
400.00,414.43,254.00
400.00,415.13,254.00
400.00,415.05,254.00
400.00,415.02,254.00
400.00,414.61,254.00
400.00,414.76,254.00
400.00,415.44,254.00
400.00,415.64,254.00
400.00,415.64,254.00
400.00,415.66,254.00
400.00,416.52,254.00
400.00,416.07,254.00
400.00,416.32,254.00
400.00,416.47,254.00
400.00,416.43,254.00
400.00,416.88,254.00
400.00,416.98,254.00
400.00,416.84,254.00
400.00,416.77,254.00
400.00,417.63,254.00
400.00,418.54,254.00
400.00,417.79,254.00
400.00,418.01,254.00
400.00,418.08,254.00
400.00,417.91,254.00
400.00,418.34,254.00
400.00,418.51,254.00
400.00,417.68,254.00
400.00,418.54,254.00
400.00,418.64,254.00
400.00,418.55,254.00
400.00,419.16,254.00
400.00,419.52,254.00
400.00,419.37,254.00
400.00,420.23,254.00
400.00,420.20,254.00
400.00,419.91,254.00
400.00,420.30,254.00
400.00,420.05,254.00
400.00,420.39,254.00
400.00,420.70,254.00
400.00,420.15,254.00
400.00,421.23,254.00
400.00,421.32,254.00
400.00,421.25,254.00
400.00,421.43,254.00
400.00,421.72,254.00
400.00,421.61,254.00
400.00,421.83,254.00
400.00,422.71,254.00
400.00,422.98,254.00
400.00,422.45,254.00
400.00,422.53,254.00
400.00,423.20,254.00
400.00,422.98,254.00
400.00,423.18,254.00
400.00,423.12,254.00
400.00,423.68,254.00
400.00,422.96,254.00
400.00,423.61,254.00
400.00,422.96,254.00
400.00,423.42,254.00
400.00,424.18,254.00
400.00,424.38,254.00
400.00,424.31,254.00
400.00,425.13,254.00
400.00,425.30,254.00
400.00,425.20,254.00
400.00,425.21,254.00
400.00,425.66,254.00
400.00,425.08,254.00
400.00,425.08,254.00
400.00,425.51,254.00
400.00,426.16,254.00
400.00,425.75,254.00
400.00,425.97,254.00
400.00,426.32,254.00
400.00,426.30,254.00
400.00,426.96,254.00
400.00,426.66,254.00
400.00,426.96,254.00
400.00,427.10,254.00
400.00,427.23,254.00
400.00,428.05,254.00
400.00,427.71,254.00
400.00,427.73,254.00
400.00,427.50,254.00
400.00,427.54,254.00
400.00,427.65,254.00
400.00,428.12,254.00
400.00,428.35,254.00
400.00,428.75,254.00
400.00,428.33,254.00
400.00,428.76,254.00
400.00,429.18,254.00
400.00,429.68,254.00
400.00,429.10,254.00
400.00,429.42,254.00
400.00,429.78,254.00
400.00,429.49,254.00
400.00,430.35,254.00
400.00,430.50,254.00
400.00,430.57,254.00
400.00,430.27,254.00
400.00,429.48,254.00
400.00,430.40,254.00
400.00,430.18,254.00
400.00,430.40,254.00
400.00,430.88,254.00
400.00,430.30,254.00
400.00,430.96,254.00
400.00,431.78,254.00
400.00,431.57,254.00
400.00,432.12,254.00
400.00,431.80,254.00
400.00,432.67,254.00
400.00,431.49,254.00
400.00,431.96,254.00
400.00,432.25,254.00
400.00,433.07,254.00
400.00,432.86,254.00
400.00,433.30,254.00
400.00,432.82,254.00
400.00,433.26,254.00
400.00,433.16,254.00
400.00,433.76,254.00
400.00,433.30,254.00
400.00,433.93,254.00
400.00,434.42,254.00
400.00,434.57,0.00
400.00,434.60,0.00
400.00,434.80,0.00
400.00,434.64,0.00
400.00,434.62,0.00
400.00,435.13,0.00
400.00,434.79,0.00
400.00,434.79,0.00
400.00,434.59,0.00
400.00,435.08,0.00
400.00,434.96,0.00
400.00,435.01,0.00
400.00,434.73,0.00
400.00,434.92,0.00
400.00,434.71,0.00
400.00,434.41,0.00
400.00,434.75,0.00
400.00,434.10,0.00
400.00,434.68,0.00
400.00,434.56,0.00
400.00,434.94,0.00
400.00,434.82,0.00
400.00,434.36,0.00
400.00,434.11,0.00
400.00,434.29,0.00
400.00,433.93,0.00
400.00,433.92,0.00
400.00,433.93,0.00
400.00,434.00,0.00
400.00,433.73,0.00
400.00,433.82,0.00
400.00,433.60,0.00
400.00,433.49,0.00
400.00,433.41,0.00
400.00,432.58,0.00
400.00,432.59,0.00
400.00,432.82,0.00
400.00,432.86,0.00
400.00,433.00,0.00
400.00,432.18,0.00
400.00,432.77,0.00
400.00,433.21,0.00
400.00,432.51,0.00
400.00,431.63,0.00
400.00,432.40,0.00
400.00,432.43,0.00
400.00,432.20,0.00
400.00,431.67,0.00
400.00,432.39,0.00
400.00,432.04,0.00
400.00,431.68,0.00
400.00,431.18,0.00
400.00,431.23,0.00
400.00,431.50,0.00
400.00,431.35,0.00
400.00,432.55,0.00
400.00,430.82,0.00
400.00,431.43,0.00
400.00,430.90,0.00
400.00,430.87,0.00
400.00,430.40,0.00
400.00,430.82,0.00
400.00,430.23,0.00
400.00,430.47,0.00
400.00,430.28,0.00
400.00,430.28,0.00
400.00,430.15,0.00
400.00,429.72,0.00
400.00,430.28,0.00
400.00,429.74,0.00
400.00,429.87,0.00
400.00,429.27,0.00
400.00,429.20,0.00
400.00,429.28,0.00
400.00,429.70,0.00
400.00,429.18,0.00
400.00,429.14,0.00
400.00,429.39,0.00
400.00,429.22,0.00
400.00,428.86,0.00
400.00,428.27,0.00
400.00,428.73,0.00
400.00,428.92,0.00
400.00,428.51,0.00
400.00,428.45,0.00
400.00,427.81,0.00
400.00,428.02,0.00
400.00,428.33,0.00
400.00,427.83,0.00
400.00,427.89,0.00
400.00,427.34,0.00
400.00,427.26,0.00
400.00,427.34,0.00
400.00,427.15,0.00
400.00,427.07,0.00
400.00,427.18,0.00
400.00,426.81,0.00
400.00,426.65,0.00
400.00,426.51,0.00
400.00,427.12,0.00
400.00,426.76,0.00
400.00,427.08,0.00
400.00,427.02,0.00
400.00,426.37,0.00
400.00,426.96,0.00
400.00,426.75,0.00
400.00,426.49,0.00
400.00,426.23,0.00
400.00,426.78,0.00
400.00,425.87,0.00
400.00,425.75,0.00
400.00,425.73,0.00
400.00,425.64,0.00
400.00,425.78,0.00
400.00,425.16,0.00
400.00,425.02,0.00
400.00,425.32,0.00
400.00,425.05,0.00
400.00,424.90,0.00
400.00,424.66,0.00
400.00,424.84,0.00
400.00,424.48,0.00
400.00,424.42,0.00
400.00,424.16,0.00
400.00,424.73,0.00
400.00,424.25,0.00
400.00,423.84,0.00
400.00,423.95,0.00
400.00,423.57,0.00
400.00,424.01,0.00
400.00,423.43,0.00
400.00,423.55,0.00
400.00,423.40,0.00
400.00,423.40,0.00
400.00,423.06,0.00
400.00,422.94,0.00
400.00,422.14,0.00
400.00,422.55,0.00
400.00,422.68,0.00
400.00,423.06,0.00
400.00,422.16,0.00
400.00,422.49,0.00
400.00,423.07,0.00
400.00,422.81,0.00
400.00,422.17,0.00
400.00,422.64,0.00
400.00,422.18,0.00
400.00,421.64,0.00
400.00,421.85,0.00
400.00,421.74,0.00
400.00,421.86,0.00
400.00,421.31,0.00
400.00,421.27,0.00
400.00,420.77,0.00
400.00,421.34,0.00
400.00,421.28,0.00
400.00,420.77,0.00
400.00,421.53,0.00
400.00,420.48,0.00
400.00,420.57,0.00
400.00,420.81,0.00
400.00,419.87,0.00
400.00,420.28,0.00
400.00,419.84,0.00
400.00,420.04,0.00
400.00,419.91,0.00
400.00,420.17,0.00
400.00,420.13,0.00
400.00,420.45,0.00
400.00,419.49,0.00
400.00,419.54,0.00
400.00,419.28,0.00
400.00,419.09,0.00
400.00,419.00,0.00
400.00,419.53,0.00
400.00,419.19,0.00
400.00,419.38,0.00
400.00,419.42,0.00
400.00,419.43,0.00
400.00,419.05,0.00
400.00,418.88,0.00
400.00,418.47,0.00
400.00,418.40,0.00
400.00,418.23,0.00
400.00,418.54,0.00
400.00,418.57,0.00
400.00,418.12,0.00
400.00,417.77,0.00
400.00,418.22,0.00
400.00,418.22,0.00
400.00,417.45,0.00
400.00,417.46,0.00
400.00,417.30,0.00
400.00,417.86,0.00
400.00,417.67,0.00
400.00,417.42,0.00
400.00,416.84,0.00
400.00,416.89,0.00
400.00,416.88,0.00
400.00,416.88,0.00
400.00,416.42,0.00
400.00,416.88,0.00
400.00,416.86,0.00
400.00,416.77,0.00
400.00,416.71,0.00
400.00,416.19,0.00
400.00,416.17,0.00
400.00,416.20,0.00
400.00,416.03,0.00
400.00,415.03,0.00
400.00,415.56,0.00
400.00,415.91,0.00
400.00,415.27,0.00
400.00,415.13,0.00
400.00,415.25,0.00
400.00,416.04,0.00
400.00,415.32,0.00
400.00,415.20,0.00
400.00,415.04,0.00
400.00,414.79,0.00
400.00,414.94,0.00
400.00,415.05,0.00
400.00,414.87,0.00
400.00,414.47,0.00
400.00,414.45,0.00
400.00,414.58,0.00
400.00,413.88,0.00
400.00,413.56,0.00
400.00,414.10,0.00
400.00,414.16,0.00
400.00,413.55,0.00
400.00,413.66,0.00
400.00,413.75,0.00
400.00,413.96,0.00
400.00,413.32,0.00
400.00,412.66,0.00
400.00,413.04,0.00
400.00,412.77,0.00
400.00,412.57,0.00
400.00,412.25,0.00
400.00,412.46,0.00
400.00,413.02,0.00
400.00,412.30,0.00
400.00,412.52,0.00
400.00,412.54,0.00
400.00,412.11,0.00
400.00,412.17,0.00
400.00,411.83,0.00
400.00,411.84,0.00
400.00,410.90,0.00
400.00,411.46,0.00
400.00,411.19,0.00
400.00,411.21,0.00
400.00,411.43,0.00
400.00,410.80,0.00
400.00,411.23,0.00
400.00,410.92,0.00
400.00,411.01,0.00
400.00,410.84,0.00
400.00,410.64,0.00
400.00,410.19,0.00
400.00,410.98,0.00
400.00,410.83,0.00
400.00,410.06,0.00
400.00,409.81,0.00
400.00,409.79,0.00
400.00,410.07,0.00
400.00,409.98,0.00
400.00,409.74,0.00
400.00,409.66,0.00
400.00,409.72,0.00
400.00,409.21,0.00
400.00,408.75,0.00
400.00,409.31,0.00
400.00,409.16,0.00
400.00,408.80,0.00
400.00,409.07,0.00
400.00,408.22,0.00
400.00,408.46,0.00
400.00,408.69,0.00
400.00,407.88,0.00
400.00,408.23,0.00
400.00,408.28,0.00
400.00,408.29,0.00
400.00,407.91,0.00
400.00,408.02,0.00
400.00,407.06,0.00
400.00,407.54,0.00
400.00,408.14,0.00
400.00,407.29,0.00
400.00,406.87,0.00
400.00,407.05,0.00
400.00,407.30,0.00
400.00,407.15,0.00
400.00,407.33,0.00
400.00,406.60,0.00
400.00,406.89,0.00
400.00,406.85,0.00
400.00,407.42,0.00
400.00,406.80,0.00
400.00,406.92,0.00
400.00,406.06,0.00
400.00,406.51,0.00
400.00,406.33,0.00
400.00,406.59,0.00
400.00,406.29,0.00
400.00,405.86,0.00
400.00,405.96,0.00
400.00,405.47,0.00
400.00,405.67,0.00
400.00,404.84,0.00
400.00,404.85,0.00
400.00,404.77,0.00
400.00,404.91,0.00
400.00,404.34,0.00
400.00,404.60,0.00
400.00,404.82,0.00
400.00,404.82,0.00
400.00,404.25,0.00
400.00,404.49,0.00
400.00,404.48,0.00
400.00,404.45,0.00
400.00,404.66,0.00
400.00,404.27,0.00
400.00,404.34,0.00
400.00,404.30,0.00
400.00,404.30,0.00
400.00,404.26,0.00
400.00,403.63,0.00
400.00,404.36,0.00
400.00,403.63,0.00
400.00,403.41,0.00
400.00,403.41,0.00
400.00,403.55,0.00
400.00,403.29,0.00
400.00,402.81,0.00
400.00,402.79,0.00
400.00,402.63,0.00
400.00,403.54,0.00
400.00,403.18,0.00
400.00,403.03,0.00
400.00,403.13,0.00
400.00,402.53,0.00
400.00,403.02,0.00
400.00,403.13,0.00
400.00,402.63,0.00
400.00,401.89,0.00
400.00,402.56,0.00
400.00,402.37,0.00
400.00,402.14,0.00
400.00,402.15,0.00
400.00,401.80,0.00
400.00,401.43,0.00
400.00,401.86,0.00
400.00,401.58,0.00
400.00,401.64,0.00
400.00,401.23,0.00
400.00,401.62,0.00
400.00,401.02,0.00
400.00,401.20,0.00
400.00,401.43,0.00
400.00,400.69,0.00
400.00,400.45,0.00
400.00,400.23,0.00
400.00,400.45,0.00
400.00,400.36,0.00
400.00,400.31,0.00
400.00,400.28,0.00
400.00,400.14,0.00
400.00,399.79,0.00
400.00,399.70,0.00
400.00,399.29,0.00
400.00,399.53,0.00
400.00,399.32,0.00
400.00,399.14,0.00
400.00,398.76,0.00
400.00,399.10,0.00
400.00,398.70,0.00
400.00,398.89,0.00
400.00,399.09,0.00
400.00,398.95,0.00
400.00,398.77,0.00
400.00,399.07,0.00
400.00,398.82,0.00
400.00,398.92,0.00
400.00,398.10,0.00
400.00,398.71,0.00
400.00,398.85,0.00
400.00,398.80,0.00
400.00,398.50,0.00
400.00,398.41,0.00
400.00,398.08,0.00
400.00,398.17,0.00
400.00,397.82,0.00
400.00,398.10,0.00
400.00,398.12,0.00
400.00,398.25,0.00
400.00,397.89,0.00
400.00,398.48,0.00
400.00,397.78,0.00
400.00,397.23,0.00
400.00,397.61,0.00
400.00,397.49,0.00
400.00,397.08,0.00
400.00,397.18,0.00
400.00,397.32,0.00
400.00,397.12,0.00
400.00,396.70,0.00
400.00,397.03,0.00
400.00,396.44,0.00
400.00,396.43,0.00
400.00,396.69,0.00
400.00,396.27,0.00
400.00,396.32,0.00
400.00,396.22,0.00
400.00,396.44,0.00
400.00,395.50,0.00
400.00,395.95,0.00
400.00,395.85,0.00
400.00,395.54,0.00
400.00,395.53,0.00
400.00,395.83,0.00
400.00,396.41,0.00
400.00,395.38,0.00
400.00,395.82,0.00
400.00,395.82,0.00
400.00,395.05,0.00
400.00,396.16,0.00
400.00,396.00,0.00
400.00,395.54,0.00
400.00,394.62,0.00
400.00,395.06,0.00
400.00,395.30,0.00
400.00,394.22,0.00
400.00,394.45,0.00
400.00,394.25,0.00
400.00,394.25,0.00
400.00,393.91,0.00
400.00,394.13,0.00
400.00,393.81,0.00
400.00,393.98,0.00
400.00,394.38,0.00
400.00,394.61,0.00
400.00,394.35,0.00
400.00,393.77,0.00
400.00,394.00,0.00
400.00,394.06,0.00
400.00,393.46,0.00
400.00,394.11,0.00
400.00,393.35,0.00
400.00,393.11,0.00
400.00,393.17,0.00
400.00,392.78,0.00
400.00,393.17,0.00
400.00,392.69,0.00
400.00,393.09,0.00
400.00,393.05,0.00
400.00,392.85,0.00
400.00,392.37,0.00
400.00,392.83,0.00
400.00,392.14,0.00
400.00,392.55,0.00
400.00,392.49,0.00
400.00,391.98,0.00
400.00,392.32,0.00
400.00,392.04,0.00
400.00,391.48,0.00
400.00,392.25,0.00
400.00,391.78,0.00
400.00,391.30,0.00
400.00,391.94,0.00
400.00,391.33,0.00
400.00,391.45,0.00
400.00,390.46,0.00
400.00,390.85,0.00
400.00,390.69,0.00
400.00,390.80,0.00
400.00,390.76,0.00
400.00,390.73,0.00
400.00,390.70,0.00
400.00,390.56,0.00
400.00,390.58,0.00
400.00,389.67,0.00
400.00,390.45,0.00
400.00,390.29,0.00
400.00,390.01,0.00
400.00,390.13,0.00
400.00,389.97,0.00
400.00,390.61,0.00
400.00,389.62,0.00
400.00,389.92,0.00
400.00,389.40,0.00
400.00,389.51,0.00
400.00,389.48,0.00
400.00,389.48,0.00
400.00,389.52,0.00
400.00,390.10,0.00
400.00,389.60,0.00
400.00,389.32,0.00
400.00,389.84,0.00
400.00,389.16,0.00
400.00,389.41,0.00
400.00,388.79,0.00
400.00,389.33,0.00
400.00,388.92,0.00
400.00,388.58,0.00
400.00,388.58,0.00
400.00,388.52,0.00
400.00,388.19,0.00
400.00,388.07,0.00
400.00,388.28,0.00
400.00,388.39,0.00
400.00,387.88,0.00
400.00,388.08,0.00
400.00,388.06,0.00
400.00,388.04,0.00
400.00,387.73,0.00
400.00,387.37,0.00
400.00,388.37,0.00
400.00,387.73,0.00
400.00,387.38,0.00
400.00,387.37,0.00
400.00,387.78,0.00
400.00,387.18,0.00
400.00,387.87,0.00
400.00,387.18,0.00
400.00,387.36,0.00
400.00,386.89,0.00
400.00,386.70,0.00
400.00,387.21,0.00
400.00,386.93,0.00
400.00,387.07,0.00
400.00,386.85,0.00
400.00,386.50,0.00
400.00,386.82,0.00
400.00,386.69,0.00
400.00,386.42,0.00
400.00,386.20,0.00
400.00,386.95,0.00
400.00,386.40,0.00
400.00,386.48,0.00
400.00,386.11,0.00
400.00,386.10,0.00
400.00,385.87,0.00
400.00,385.46,0.00
400.00,385.66,0.00
400.00,385.63,0.00
400.00,385.62,0.00
400.00,385.48,0.00
400.00,384.80,0.00
400.00,385.33,0.00
400.00,384.80,0.00
400.00,385.31,0.00
400.00,385.59,0.00
400.00,385.25,0.00
400.00,385.07,0.00
400.00,384.76,0.00
400.00,384.77,0.00
400.00,384.27,0.00
400.00,384.81,0.00
400.00,384.91,0.00
400.00,384.30,0.00
400.00,384.82,0.00
400.00,385.00,0.00
400.00,384.89,0.00
400.00,384.64,0.00
400.00,384.02,0.00
400.00,384.23,0.00
400.00,383.88,0.00
400.00,384.12,0.00
400.00,383.41,0.00
400.00,383.50,0.00
400.00,383.97,0.00
400.00,383.93,0.00
400.00,383.26,0.00
400.00,382.50,0.00
400.00,382.90,0.00
400.00,383.23,0.00
400.00,382.87,0.00
400.00,382.77,0.00
400.00,382.98,0.00
400.00,383.09,0.00
400.00,383.11,0.00
400.00,382.19,0.00
400.00,382.82,0.00
400.00,383.19,0.00
400.00,382.59,0.00
400.00,382.25,0.00
400.00,382.50,0.00
400.00,382.85,0.00
400.00,382.36,0.00
400.00,382.26,0.00
400.00,382.20,0.00
400.00,382.00,0.00
400.00,382.20,0.00
400.00,382.13,0.00
400.00,383.13,0.00
400.00,382.53,0.00
400.00,382.07,0.00
400.00,381.58,0.00
400.00,382.13,0.00
400.00,382.12,0.00
400.00,382.23,0.00
400.00,381.82,0.00
400.00,382.38,0.00
400.00,382.31,0.00
400.00,381.57,0.00
400.00,381.59,0.00
400.00,381.12,0.00
400.00,381.50,0.00
400.00,381.25,0.00
400.00,381.40,0.00
400.00,380.68,0.00
400.00,381.18,0.00
400.00,381.41,0.00
400.00,381.00,0.00
400.00,380.91,0.00
400.00,380.23,0.00
400.00,380.98,0.00
400.00,380.10,0.00
400.00,380.50,0.00
400.00,380.72,0.00
400.00,380.70,0.00
400.00,380.79,0.00
400.00,379.95,0.00
400.00,379.58,0.00
400.00,379.60,0.00
400.00,380.67,0.00
400.00,379.63,0.00
400.00,379.32,0.00
400.00,380.01,0.00
400.00,379.80,0.00
400.00,379.55,0.00
400.00,379.55,0.00
400.00,379.92,0.00
400.00,379.18,0.00
400.00,379.00,0.00
400.00,379.15,0.00
400.00,378.90,0.00
400.00,379.31,0.00
400.00,378.69,0.00
400.00,379.18,0.00
400.00,378.55,0.00
400.00,378.76,0.00
400.00,378.22,0.00
400.00,378.49,0.00
400.00,378.85,0.00
400.00,378.38,0.00
400.00,378.78,0.00
400.00,378.27,0.00
400.00,378.13,0.00
400.00,377.79,0.00
400.00,378.12,0.00
400.00,377.67,0.00
400.00,378.03,0.00
400.00,377.97,0.00
400.00,377.92,0.00
400.00,377.39,0.00
400.00,377.96,0.00
400.00,377.29,0.00
400.00,377.61,0.00
400.00,377.85,0.00
400.00,377.02,0.00
400.00,377.47,0.00
400.00,377.04,0.00
400.00,376.89,0.00
400.00,377.14,0.00
400.00,376.79,0.00
400.00,376.72,0.00
400.00,376.91,0.00
400.00,377.08,0.00
400.00,376.73,0.00
400.00,377.01,0.00
400.00,376.64,0.00
400.00,377.00,0.00
400.00,376.88,0.00
400.00,376.79,0.00
400.00,376.85,0.00
400.00,376.32,0.00
400.00,376.38,0.00
400.00,376.31,0.00
400.00,377.07,0.00
400.00,376.84,0.00
400.00,376.30,0.00
400.00,376.03,0.00
400.00,376.25,0.00
400.00,376.20,0.00
400.00,376.17,0.00
400.00,375.45,0.00
400.00,375.30,0.00
400.00,375.72,0.00
400.00,375.41,0.00
400.00,376.22,0.00
400.00,375.98,0.00
400.00,375.70,0.00
400.00,375.59,0.00
400.00,375.39,0.00
400.00,376.05,0.00
400.00,374.95,0.00
400.00,375.07,0.00
400.00,375.27,0.00
400.00,375.24,0.00
400.00,375.16,0.00
400.00,375.28,0.00
400.00,374.73,0.00
400.00,375.27,0.00
400.00,374.41,0.00
400.00,374.39,0.00
400.00,374.15,0.00
400.00,374.14,0.00
400.00,374.30,0.00
400.00,374.18,0.00
400.00,374.22,0.00
400.00,374.47,0.00
400.00,374.60,0.00
400.00,374.50,0.00
400.00,374.29,0.00
400.00,373.70,0.00
400.00,373.95,0.00
400.00,373.36,0.00
400.00,373.52,0.00
400.00,373.85,0.00
400.00,374.10,0.00
400.00,373.50,0.00
400.00,373.64,0.00
400.00,373.57,0.00
400.00,373.05,0.00
400.00,373.21,0.00
400.00,373.28,0.00
400.00,373.23,0.00
400.00,372.73,0.00
400.00,372.56,0.00
400.00,372.55,0.00
400.00,371.91,0.00
400.00,372.60,0.00
400.00,372.38,0.00
400.00,372.21,0.00
400.00,372.34,0.00
400.00,372.25,0.00
400.00,372.00,0.00
400.00,372.47,0.00
400.00,371.87,0.00
400.00,372.13,0.00
400.00,371.66,0.00
400.00,372.08,0.00
400.00,372.07,0.00
400.00,371.37,0.00
400.00,372.29,0.00
400.00,371.44,0.00
400.00,371.55,0.00
400.00,372.39,0.00
400.00,371.46,0.00
400.00,371.36,0.00
400.00,371.92,0.00
400.00,371.54,0.00
400.00,370.96,0.00
400.00,371.14,0.00
400.00,370.79,0.00
400.00,371.17,0.00
400.00,371.01,0.00
400.00,370.70,0.00
400.00,370.05,0.00
400.00,370.92,0.00
400.00,370.31,0.00
400.00,370.86,0.00
400.00,370.95,0.00
400.00,370.51,0.00
400.00,370.61,0.00
400.00,370.66,0.00
400.00,370.68,0.00
400.00,370.30,0.00
400.00,370.64,0.00
400.00,370.82,0.00
400.00,370.02,0.00
400.00,370.11,0.00
400.00,370.21,0.00
400.00,370.36,0.00
400.00,369.41,0.00
400.00,370.72,0.00
400.00,369.71,0.00
400.00,369.42,0.00
400.00,369.32,0.00
400.00,369.06,0.00
400.00,369.47,0.00
400.00,369.45,0.00
400.00,369.11,0.00
400.00,368.87,0.00
400.00,369.39,0.00
400.00,368.93,0.00
400.00,369.61,0.00
400.00,368.65,0.00
400.00,368.75,0.00
400.00,369.02,0.00
400.00,368.80,0.00
400.00,368.26,0.00
400.00,368.31,0.00
400.00,368.29,0.00
400.00,368.39,0.00
400.00,368.89,0.00
400.00,368.39,0.00
400.00,368.85,0.00
400.00,368.71,0.00
400.00,368.35,0.00
400.00,368.21,0.00
400.00,368.25,0.00
400.00,368.57,0.00
400.00,367.91,0.00
400.00,367.82,0.00
400.00,367.81,0.00
400.00,367.50,0.00
400.00,368.18,0.00
400.00,367.56,0.00
400.00,367.46,0.00
400.00,367.17,0.00
400.00,367.61,0.00
400.00,367.45,0.00
400.00,367.43,0.00
400.00,367.94,0.00
400.00,367.01,0.00
400.00,367.38,0.00
400.00,367.32,0.00
400.00,367.27,0.00
400.00,367.25,0.00
400.00,367.46,0.00
400.00,367.02,0.00
400.00,367.02,0.00
400.00,367.20,0.00
400.00,366.83,0.00
400.00,366.68,0.00
400.00,366.58,0.00
400.00,366.57,0.00
400.00,366.73,0.00
400.00,366.56,0.00
400.00,366.27,0.00
400.00,366.48,0.00
400.00,366.29,0.00
400.00,366.07,0.00
400.00,366.27,0.00
400.00,366.17,0.00
400.00,365.80,0.00
400.00,365.91,0.00
400.00,365.80,0.00
400.00,365.94,0.00
400.00,365.45,0.00
400.00,365.89,0.00
400.00,366.12,0.00
400.00,365.72,0.00
400.00,366.01,0.00
400.00,364.95,0.00
400.00,365.43,0.00
400.00,365.76,0.00
400.00,365.75,0.00
400.00,365.48,0.00
400.00,365.40,0.00
400.00,365.75,0.00
400.00,365.45,0.00
400.00,364.36,0.00
400.00,364.93,0.00
400.00,364.84,0.00
400.00,364.65,0.00
400.00,364.87,0.00
400.00,365.16,0.00
400.00,364.72,0.00
400.00,364.49,0.00
400.00,364.82,0.00
400.00,365.07,0.00
400.00,365.16,0.00
400.00,364.79,0.00
400.00,365.05,0.00
400.00,364.80,0.00
400.00,364.67,0.00
400.00,364.70,0.00
400.00,364.38,0.00
400.00,365.02,0.00
400.00,363.94,0.00
400.00,363.86,0.00
400.00,363.75,0.00
400.00,364.57,0.00
400.00,364.01,0.00
400.00,364.23,0.00
400.00,363.50,0.00
400.00,364.15,0.00
400.00,364.04,0.00
400.00,363.81,0.00
400.00,363.90,0.00
400.00,363.50,0.00
400.00,363.65,0.00
400.00,363.78,0.00
400.00,363.30,0.00
400.00,363.27,0.00
400.00,363.69,0.00
400.00,362.99,0.00
400.00,363.30,0.00
400.00,363.08,0.00
400.00,363.38,0.00
400.00,363.09,0.00
400.00,363.12,0.00
400.00,363.52,0.00
400.00,363.47,0.00
400.00,362.79,0.00
400.00,363.03,0.00
400.00,362.96,0.00
400.00,362.69,0.00
400.00,362.61,0.00
400.00,362.77,0.00
400.00,362.58,0.00
400.00,362.16,0.00
400.00,362.14,0.00
400.00,362.70,0.00
400.00,362.35,0.00
400.00,362.11,0.00
400.00,362.07,0.00
400.00,361.36,0.00
400.00,362.07,0.00
400.00,362.29,0.00
400.00,361.11,0.00
400.00,361.51,0.00
400.00,361.57,0.00
400.00,361.48,0.00
400.00,361.64,0.00
400.00,361.66,0.00
400.00,361.60,0.00
400.00,360.87,0.00
400.00,361.04,0.00
400.00,360.83,0.00
400.00,360.73,0.00
400.00,360.86,0.00
400.00,360.64,0.00
400.00,360.58,0.00
