timestamp,ltz1000-p17-foam-under
1514213577.472,7071091.8
1514213580.824,7071090.4
1514213584.177,7071091.6
1514213587.528,7071091.6
1514213590.881,7071089.7
1514213594.232,7071084.6
1514213597.594,7071081.2
1514213600.938,7071084.5
1514213604.288,7071084.1
1514213607.641,7071084.3
1514213610.994,7071083.5
1514213614.345,7071086.1
1514213617.697,7071085.0
1514213621.050,7071084.1
1514213624.401,7071085.1
1514213627.754,7071084.7
1514213631.105,7071085.0
1514213634.458,7071083.2
1514213637.810,7071084.7
1514213641.163,7071083.5
1514213644.514,7071084.3
1514213647.867,7071086.8
1514213651.218,7071083.3
1514213654.571,7071085.7
1514213657.922,7071089.0
1514213661.275,7071089.2
1514213664.627,7071085.1
1514213667.979,7071086.1
1514213671.332,7071085.1
1514213674.683,7071085.7
1514213678.036,7071084.7
1514213681.388,7071083.3
1514213684.740,7071084.5
1514213688.092,7071086.5
1514213691.444,7071086.4
1514213694.796,7071086.0
1514213698.148,7071086.5
1514213701.501,7071086.4
1514213704.852,7071083.1
1514213708.205,7071083.5
1514213711.556,7071083.1
1514213714.909,7071082.6
1514213718.261,7071083.3
1514213721.613,7071083.0
1514213724.966,7071082.6
1514213728.317,7071082.8
1514213731.670,7071081.6
1514213735.021,7071081.6
1514213738.374,7071082.1
1514213741.726,7071079.3
1514213745.078,7071081.1
1514213748.430,7071082.2
1514213751.782,7071078.8
1514213755.135,7071082.3
1514213758.486,7071084.2
1514213761.839,7071082.7
1514213765.190,7071082.2
1514213768.543,7071083.1
1514213771.894,7071082.7
1514213775.247,7071083.6
1514213778.599,7071085.1
1514213781.951,7071085.4
1514213785.303,7071085.0
1514213788.656,7071083.1
1514213792.007,7071085.5
1514213795.360,7071084.9
1514213798.711,7071083.0
1514213802.064,7071083.6
1514213805.417,7071082.8
1514213808.768,7071083.8
1514213812.121,7071082.1
1514213815.472,7071082.6
1514213818.825,7071084.5
1514213822.176,7071085.6
1514213825.529,7071085.6
1514213828.881,7071085.7
1514213832.233,7071087.0
1514213835.586,7071085.6
1514213838.937,7071086.5
1514213842.290,7071086.1
1514213845.642,7071086.4
1514213848.994,7071087.0
1514213852.346,7071087.0
1514213855.698,7071086.5
1514213859.050,7071086.5
1514213862.402,7071085.2
1514213865.754,7071084.9
1514213869.107,7071085.1
1514213872.458,7071085.5
1514213875.811,7071085.9
1514213879.163,7071084.1
1514213882.515,7071085.9
1514213885.867,7071086.0
1514213889.220,7071084.9
1514213892.571,7071083.1
1514213895.924,7071082.6
1514213899.276,7071087.6
1514213902.627,7071084.6
1514213905.980,7071084.7
1514213909.332,7071085.9
1514213912.684,7071086.2
1514213916.037,7071087.5
1514213919.388,7071079.9
1514213922.741,7071078.3
1514213926.093,7071080.3
1514213929.445,7071080.8
1514213932.797,7071080.5
1514213936.149,7071080.8
1514213939.501,7071080.0
1514213942.854,7071079.7
1514213946.205,7071080.4
1514213949.557,7071078.9
1514213952.910,7071076.7
1514213956.261,7071076.5
1514213959.614,7071077.8
1514213962.966,7071077.0
1514213966.318,7071077.1
1514213969.670,7071075.2
1514213973.022,7071077.4
1514213976.374,7071078.3
1514213979.727,7071080.9
1514213983.078,7071079.7
1514213986.431,7071078.4
1514213989.783,7071077.0
1514213993.135,7071076.4
1514213996.487,7071076.0
1514213999.840,7071075.0
1514214003.191,7071077.9
1514214006.544,7071076.9
1514214009.895,7071075.3
1514214013.248,7071076.4
1514214016.600,7071076.2
1514214019.952,7071076.7
1514214023.304,7071075.7
1514214026.656,7071077.5
1514214030.008,7071077.4
1514214033.361,7071076.7
1514214036.712,7071079.3
1514214040.065,7071079.3
1514214043.417,7071078.4
1514214046.769,7071080.0
1514214050.121,7071079.1
1514214053.473,7071078.5
1514214056.825,7071079.0
1514214060.178,7071079.5
1514214063.529,7071080.0
1514214066.882,7071081.1
1514214070.234,7071079.3
1514214073.586,7071079.5
1514214076.938,7071076.4
1514214080.290,7071078.5
1514214083.642,7071080.5
1514214086.994,7071086.6
1514214090.346,7071087.9
1514214093.698,7071087.0
1514214097.051,7071087.6
1514214100.403,7071085.4
1514214103.755,7071087.0
1514214107.107,7071086.8
1514214110.459,7071086.0
1514214113.811,7071086.6
1514214117.163,7071086.6
1514214120.516,7071087.3
1514214123.867,7071086.8
1514214127.220,7071086.0
1514214130.572,7071086.6
1514214133.924,7071087.3
1514214137.276,7071087.5
1514214140.628,7071087.1
1514214143.981,7071082.6
1514214147.332,7071086.9
1514214150.685,7071085.2
1514214154.037,7071085.5
1514214157.389,7071083.3
1514214160.741,7071083.7
1514214164.093,7071083.7
1514214167.445,7071084.3
1514214170.797,7071083.6
1514214174.150,7071083.2
1514214177.501,7071082.8
1514214180.854,7071082.6
1514214184.205,7071082.2
1514214187.558,7071085.1
1514214190.911,7071083.8
1514214194.262,7071083.8
1514214197.615,7071083.5
1514214200.966,7071084.7
1514214204.319,7071083.6
1514214207.671,7071083.7
1514214211.023,7071083.5
1514214214.375,7071083.7
1514214217.727,7071083.8
1514214221.079,7071082.6
1514214224.431,7071083.8
1514214227.783,7071079.8
1514214231.135,7071082.3
1514214234.488,7071080.0
1514214237.839,7071080.5
1514214241.192,7071080.3
1514214244.544,7071080.7
1514214247.896,7071082.1
1514214251.248,7071077.9
1514214254.600,7071079.9
1514214257.953,7071079.3
1514214261.304,7071077.4
1514214264.657,7071079.3
1514214268.010,7071080.0
1514214271.360,7071081.4
1514214274.713,7071078.8
1514214278.065,7071081.8
1514214281.417,7071080.0
1514214284.769,7071081.8
1514214288.122,7071080.7
1514214291.473,7071078.0
1514214294.826,7071079.1
1514214298.177,7071080.9
1514214301.530,7071081.6
1514214304.882,7071081.6
1514214308.234,7071082.4
1514214311.586,7071082.1
1514214314.938,7071081.6
1514214318.291,7071081.3
1514214321.642,7071080.7
1514214324.995,7071079.3
1514214328.346,7071079.5
1514214331.699,7071069.6
1514214335.051,7071073.1
1514214338.403,7071073.4
1514214341.756,7071069.9
1514214345.107,7071070.3
1514214348.460,7071072.9
1514214351.811,7071071.8
1514214355.164,7071072.3
1514214358.516,7071071.5
1514214361.868,7071072.7
1514214365.220,7071072.6
1514214368.572,7071076.5
1514214371.924,7071078.1
1514214375.277,7071081.4
1514214378.628,7071078.9
1514214381.981,7071081.9
1514214385.333,7071079.7
1514214388.685,7071080.3
1514214392.037,7071080.9
1514214395.389,7071080.2
1514214398.741,7071081.3
1514214402.093,7071081.8
1514214405.445,7071083.7
1514214408.797,7071083.0
1514214412.149,7071084.3
1514214415.502,7071083.6
1514214418.853,7071083.3
1514214422.206,7071082.4
1514214425.558,7071084.1
1514214428.910,7071082.2
1514214432.262,7071083.3
1514214435.614,7071077.8
1514214438.966,7071080.8
1514214442.319,7071079.7
1514214445.670,7071082.7
1514214449.023,7071079.8
1514214452.374,7071080.2
1514214455.727,7071081.6
1514214459.079,7071079.9
1514214462.431,7071082.4
1514214465.783,7071082.7
1514214469.135,7071083.0
1514214472.488,7071083.6
1514214475.839,7071081.8
1514214479.192,7071083.2
1514214482.543,7071084.0
1514214485.896,7071084.0
1514214489.248,7071083.2
1514214492.600,7071081.7
1514214495.952,7071085.1
1514214499.304,7071085.0
1514214502.657,7071085.5
1514214506.008,7071086.2
1514214509.361,7071085.6
1514214512.712,7071086.4
1514214516.065,7071087.3
1514214519.417,7071087.1
1514214522.770,7071086.6
1514214526.121,7071087.9
1514214529.473,7071087.1
1514214532.825,7071085.1
1514214536.178,7071086.0
1514214539.529,7071085.4
1514214542.882,7071086.2
1514214546.234,7071085.6
1514214549.586,7071085.4
1514214552.938,7071085.9
1514214556.290,7071083.3
1514214559.642,7071084.9
1514214562.995,7071085.1
1514214566.346,7071085.0
1514214569.699,7071086.6
1514214573.051,7071087.6
1514214576.404,7071087.0
1514214579.755,7071087.8
1514214583.108,7071088.7
1514214586.459,7071086.0
1514214589.812,7071088.4
1514214593.164,7071089.3
1514214596.516,7071090.6
1514214599.868,7071089.5
1514214603.220,7071090.2
1514214606.572,7071092.1
1514214609.924,7071088.5
1514214613.276,7071089.3
1514214616.628,7071089.4
1514214619.981,7071089.4
1514214623.332,7071090.4
1514214626.685,7071089.9
1514214630.037,7071086.8
1514214633.388,7071089.9
1514214636.741,7071091.7
1514214640.093,7071092.1
1514214643.445,7071090.8
1514214646.797,7071091.8
1514214650.150,7071089.9
1514214653.501,7071089.8
1514214656.853,7071088.7
1514214660.206,7071088.0
1514214663.558,7071090.2
1514214666.910,7071090.8
1514214670.268,7071089.3
1514214673.614,7071089.9
1514214676.967,7071090.9
1514214680.318,7071092.2
1514214683.671,7071093.7
1514214687.022,7071094.1
1514214690.375,7071094.0
1514214693.727,7071096.9
1514214697.079,7071097.5
1514214700.432,7071094.4
1514214703.783,7071095.5
1514214707.136,7071093.1
1514214710.487,7071089.5
1514214713.840,7071088.4
1514214717.191,7071088.3
1514214720.544,7071086.1
1514214723.896,7071087.9
1514214727.248,7071087.4
1514214730.600,7071082.3
1514214733.953,7071084.9
1514214737.304,7071085.5
1514214740.657,7071084.7
1514214744.009,7071083.6
1514214747.360,7071085.0
1514214750.713,7071086.1
1514214754.065,7071086.0
1514214757.417,7071082.2
1514214760.770,7071083.3
1514214764.121,7071083.8
1514214767.474,7071084.7
1514214770.825,7071084.9
1514214774.178,7071088.3
1514214777.530,7071089.4
1514214780.882,7071092.5
1514214784.234,7071090.2
1514214787.586,7071088.9
1514214790.938,7071085.1
1514214794.291,7071089.0
1514214797.642,7071093.1
1514214800.995,7071091.8
1514214804.347,7071092.3
1514214807.699,7071093.2
1514214811.051,7071092.5
1514214814.403,7071094.1
1514214817.755,7071092.7
1514214821.108,7071092.1
1514214824.459,7071091.1
1514214827.812,7071092.2
1514214831.163,7071090.2
1514214834.516,7071092.0
1514214837.867,7071091.3
1514214841.220,7071090.9
1514214844.572,7071091.7
1514214847.924,7071091.4
1514214851.277,7071091.6
1514214854.628,7071094.5
1514214857.980,7071094.0
1514214861.333,7071094.2
1514214864.684,7071092.2
1514214868.037,7071091.1
1514214871.389,7071096.4
1514214874.740,7071092.0
1514214878.093,7071092.8
1514214881.445,7071092.5
1514214884.797,7071091.4
1514214888.149,7071093.0
1514214891.501,7071091.8
1514214894.853,7071090.2
1514214898.206,7071090.4
1514214901.557,7071086.4
1514214904.910,7071087.1
1514214908.262,7071085.5
1514214911.614,7071090.2
1514214914.966,7071087.0
1514214918.319,7071086.5
1514214921.670,7071089.4
1514214925.023,7071089.9
1514214928.375,7071090.6
1514214931.727,7071090.7
1514214935.079,7071090.1
1514214938.431,7071091.4
1514214941.783,7071089.5
1514214945.136,7071091.1
1514214948.487,7071089.0
1514214951.839,7071089.8
1514214955.192,7071088.5
1514214958.543,7071090.2
1514214961.896,7071090.1
1514214965.248,7071091.8
1514214968.600,7071090.4
1514214971.952,7071090.1
1514214975.305,7071089.8
1514214978.656,7071086.5
1514214982.009,7071088.0
1514214985.361,7071087.8
1514214988.713,7071087.8
1514214992.065,7071087.9
1514214995.417,7071087.4
1514214998.769,7071085.6
1514215002.121,7071088.1
1514215005.474,7071087.9
1514215008.825,7071087.8
1514215012.178,7071089.0
1514215015.529,7071089.8
1514215018.882,7071091.8
1514215022.234,7071088.9
1514215025.587,7071088.7
1514215028.938,7071087.4
1514215032.291,7071089.9
1514215035.642,7071086.4
1514215038.995,7071086.1
1514215042.347,7071088.3
1514215045.699,7071087.9
1514215049.051,7071086.2
1514215052.403,7071089.5
1514215055.756,7071089.8
1514215059.107,7071087.9
1514215062.459,7071087.3
1514215065.812,7071087.9
1514215069.163,7071089.4
1514215072.516,7071088.9
1514215075.868,7071089.3
1514215079.220,7071088.0
1514215082.572,7071085.2
1514215085.925,7071083.1
1514215089.276,7071085.6
1514215092.628,7071084.9
1514215095.981,7071085.5
1514215099.332,7071084.9
1514215102.685,7071083.7
1514215106.037,7071083.5
1514215109.389,7071085.0
1514215112.742,7071083.5
1514215116.093,7071083.1
1514215119.446,7071081.3
1514215122.798,7071083.0
1514215126.149,7071081.8
1514215129.502,7071085.0
1514215132.854,7071086.8
1514215136.206,7071084.7
1514215139.558,7071085.2
1514215142.911,7071085.1
1514215146.262,7071086.4
1514215149.615,7071089.0
1514215152.966,7071089.8
1514215156.319,7071089.5
1514215159.671,7071090.2
1514215163.023,7071089.8
1514215166.375,7071091.8
1514215169.728,7071091.3
1514215173.079,7071090.3
1514215176.432,7071091.6
1514215179.784,7071092.5
1514215183.136,7071091.1
1514215186.488,7071089.7
1514215189.840,7071090.4
1514215193.192,7071091.1
1514215196.545,7071090.7
1514215199.896,7071091.3
1514215203.248,7071092.7
1514215206.601,7071096.1
1514215209.952,7071093.2
1514215213.305,7071091.7
1514215216.656,7071092.0
1514215220.009,7071092.3
1514215223.361,7071090.8
1514215226.713,7071090.9
1514215230.065,7071091.3
1514215233.417,7071093.2
1514215236.769,7071091.8
1514215240.122,7071092.0
1514215243.473,7071090.9
1514215246.826,7071092.6
1514215250.178,7071090.7
1514215253.529,7071089.5
1514215256.882,7071088.0
1514215260.234,7071090.2
1514215263.587,7071088.9
1514215266.938,7071090.1
1514215270.291,7071089.3
1514215273.642,7071087.9
1514215276.995,7071087.5
1514215280.347,7071087.1
1514215283.699,7071088.7
1514215287.051,7071089.0
1514215290.403,7071087.6
1514215293.755,7071086.4
1514215297.108,7071088.7
1514215300.460,7071090.3
1514215303.812,7071086.8
1514215307.164,7071087.9
1514215310.516,7071087.6
1514215313.868,7071088.5
1514215317.220,7071088.3
1514215320.572,7071085.9
1514215323.924,7071088.4
1514215327.277,7071086.0
1514215330.628,7071088.9
1514215333.981,7071085.7
1514215337.333,7071088.5
1514215340.685,7071086.5
1514215344.037,7071088.4
1514215347.389,7071088.3
1514215350.741,7071088.9
1514215354.094,7071092.7
1514215357.445,7071089.8
1514215360.798,7071091.1
1514215364.149,7071089.2
1514215367.502,7071091.1
1514215370.854,7071089.5
1514215374.207,7071090.8
1514215377.558,7071092.1
1514215380.911,7071092.7
1514215384.262,7071090.7
1514215387.615,7071086.1
1514215390.966,7071086.5
1514215394.319,7071087.8
1514215397.671,7071087.1
1514215401.023,7071090.2
1514215404.375,7071088.5
1514215407.727,7071091.8
1514215411.080,7071091.2
1514215414.432,7071092.5
1514215417.783,7071093.0
1514215421.136,7071093.6
1514215424.488,7071094.2
1514215427.840,7071094.4
1514215431.192,7071095.0
1514215434.544,7071094.4
1514215437.897,7071094.6
1514215441.248,7071095.4
1514215444.601,7071097.2
1514215447.953,7071097.2
1514215451.304,7071096.3
1514215454.657,7071095.4
1514215458.008,7071094.1
1514215461.361,7071095.2
1514215464.713,7071095.1
1514215468.066,7071094.1
1514215471.417,7071095.9
1514215474.769,7071095.4
1514215478.122,7071096.9
1514215481.474,7071095.1
1514215484.826,7071097.2
1514215488.178,7071094.4
1514215491.530,7071097.2
1514215494.882,7071094.7
1514215498.234,7071093.9
1514215501.586,7071092.8
1514215504.939,7071093.9
1514215508.290,7071094.9
1514215511.643,7071093.0
1514215514.995,7071092.6
1514215518.347,7071093.5
1514215521.699,7071092.0
1514215525.051,7071093.3
1514215528.403,7071091.7
1514215531.756,7071091.7
1514215535.107,7071092.0
1514215538.459,7071089.8
1514215541.811,7071091.3
1514215545.163,7071091.4
1514215548.516,7071093.0
1514215551.868,7071094.9
1514215555.220,7071091.8
1514215558.572,7071095.4
1514215561.924,7071094.6
1514215565.277,7071094.6
1514215568.628,7071095.5
1514215571.981,7071094.2
1514215575.332,7071090.4
1514215578.685,7071092.3
1514215582.037,7071092.3
1514215585.388,7071093.2
1514215588.741,7071094.1
1514215592.093,7071096.9
1514215595.445,7071094.9
1514215598.798,7071095.9
1514215602.149,7071094.6
1514215605.502,7071097.5
1514215608.853,7071094.6
1514215612.206,7071095.4
1514215615.558,7071095.9
1514215618.909,7071098.7
1514215622.262,7071097.2
1514215625.614,7071095.9
1514215628.966,7071098.2
1514215632.318,7071097.9
1514215635.671,7071097.0
1514215639.022,7071095.6
1514215642.375,7071095.6
1514215645.727,7071098.2
1514215649.079,7071099.7
1514215652.431,7071097.9
1514215655.784,7071097.8
1514215659.135,7071096.3
1514215662.488,7071098.9
1514215665.840,7071098.4
1514215669.191,7071097.3
1514215672.544,7071096.3
1514215675.896,7071096.1
1514215679.248,7071097.2
1514215682.600,7071097.9
1514215685.952,7071097.9
1514215689.304,7071096.6
1514215692.657,7071095.8
1514215696.008,7071095.6
1514215699.360,7071096.8
1514215702.713,7071095.9
1514215706.064,7071095.1
1514215709.417,7071096.8
1514215712.769,7071095.5
1514215716.121,7071096.8
1514215719.473,7071096.4
1514215722.826,7071098.5
1514215726.177,7071098.3
1514215729.530,7071098.2
1514215732.882,7071096.1
1514215736.234,7071097.4
1514215739.586,7071100.1
1514215742.938,7071095.9
1514215746.290,7071096.4
1514215749.642,7071097.3
1514215752.995,7071097.7
1514215756.347,7071094.7
1514215759.699,7071090.1
1514215763.050,7071092.7
1514215766.403,7071092.8
1514215769.755,7071091.8
1514215773.107,7071094.9
1514215776.459,7071093.3
1514215779.812,7071090.7
1514215783.163,7071093.3
1514215786.516,7071093.9
1514215789.867,7071096.8
1514215793.220,7071096.9
1514215796.572,7071096.5
1514215799.924,7071098.7
1514215803.276,7071097.7
1514215806.628,7071098.2
1514215809.980,7071096.0
1514215813.332,7071097.4
1514215816.684,7071096.0
1514215820.037,7071096.1
1514215823.388,7071098.4
1514215826.741,7071099.7
1514215830.093,7071098.9
1514215833.445,7071098.0
1514215836.797,7071097.2
1514215840.149,7071097.7
1514215843.501,7071098.8
1514215846.853,7071098.4
1514215850.206,7071098.9
1514215853.558,7071095.8
1514215856.909,7071097.3
1514215860.262,7071098.4
1514215863.614,7071097.9
1514215866.966,7071098.5
1514215870.318,7071096.4
1514215873.670,7071097.2
1514215877.023,7071097.9
1514215880.375,7071095.4
1514215883.726,7071099.4
1514215887.079,7071099.7
1514215890.431,7071096.4
1514215893.783,7071098.9
1514215897.136,7071097.5
1514215900.487,7071098.0
1514215903.840,7071097.8
1514215907.191,7071098.4
1514215910.544,7071095.9
1514215913.896,7071099.7
1514215917.248,7071098.2
1514215920.600,7071099.4
1514215923.952,7071099.9
1514215927.304,7071099.8
1514215930.657,7071098.9
1514215934.008,7071098.2
1514215937.361,7071099.1
1514215940.712,7071098.9
1514215944.064,7071098.2
1514215947.417,7071100.6
1514215950.769,7071097.3
1514215954.121,7071097.7
1514215957.473,7071102.5
1514215960.825,7071098.5
1514215964.177,7071097.4
1514215967.530,7071097.4
1514215970.882,7071095.6
1514215974.234,7071094.9
1514215977.586,7071095.8
1514215980.938,7071095.5
1514215984.290,7071093.7
1514215987.643,7071098.7
1514215990.994,7071099.6
1514215994.346,7071094.4
1514215997.699,7071096.8
1514216001.050,7071095.5
1514216004.403,7071096.1
1514216007.755,7071094.0
1514216011.107,7071095.0
1514216014.459,7071098.3
1514216017.811,7071096.3
1514216021.163,7071096.0
1514216024.515,7071099.6
1514216027.867,7071093.7
1514216031.219,7071094.9
1514216034.572,7071097.7
1514216037.924,7071097.9
1514216041.276,7071096.4
1514216044.628,7071096.9
1514216047.980,7071098.4
1514216051.333,7071097.9
1514216054.684,7071094.4
1514216058.037,7071095.0
1514216061.389,7071096.4
1514216064.741,7071093.6
1514216068.092,7071097.0
1514216071.445,7071091.8
1514216074.797,7071092.8
1514216078.149,7071092.1
1514216081.501,7071095.8
1514216084.854,7071096.4
1514216088.205,7071096.5
1514216091.558,7071096.5
1514216094.909,7071097.2
1514216098.262,7071097.2
1514216101.614,7071096.8
1514216104.966,7071097.0
1514216108.318,7071094.4
1514216111.671,7071093.9
1514216115.022,7071096.1
1514216118.375,7071095.1
1514216121.726,7071093.9
1514216125.079,7071095.8
1514216128.431,7071096.0
1514216131.782,7071100.6
1514216135.135,7071101.1
1514216138.487,7071101.6
1514216141.840,7071101.2
1514216145.191,7071101.1
1514216148.543,7071100.2
1514216151.896,7071100.2
1514216155.247,7071099.2
1514216158.600,7071099.3
1514216161.952,7071099.4
1514216165.304,7071098.4
1514216168.656,7071099.8
1514216172.008,7071102.2
1514216175.361,7071101.0
1514216178.712,7071098.7
1514216182.064,7071094.5
1514216185.417,7071096.3
1514216188.768,7071098.4
1514216192.121,7071098.3
1514216195.473,7071099.6
1514216198.825,7071098.9
1514216202.177,7071096.4
1514216205.530,7071097.2
1514216208.882,7071100.2
1514216212.233,7071098.7
1514216215.586,7071096.9
1514216218.937,7071097.2
1514216222.290,7071095.0
1514216225.642,7071096.4
1514216228.994,7071093.9
1514216232.346,7071091.1
1514216235.699,7071093.5
1514216239.051,7071093.5
1514216242.402,7071093.6
1514216245.755,7071094.4
1514216249.107,7071095.4
1514216252.459,7071095.9
1514216255.811,7071093.0
1514216259.163,7071093.6
1514216262.515,7071093.3
1514216265.867,7071093.6
1514216269.219,7071093.6
1514216272.571,7071097.5
1514216275.924,7071095.6
1514216279.276,7071095.4
1514216282.628,7071097.4
1514216285.980,7071098.0
1514216289.332,7071098.0
1514216292.684,7071099.7
1514216296.037,7071100.4
1514216299.388,7071099.2
1514216302.741,7071097.7
1514216306.092,7071098.3
1514216309.445,7071098.0
1514216312.797,7071099.7
1514216316.158,7071096.8
1514216319.501,7071097.2
1514216322.853,7071097.2
1514216326.206,7071097.8
1514216329.557,7071095.6
1514216332.910,7071096.9
1514216336.261,7071095.1
1514216339.614,7071096.3
1514216342.966,7071094.1
1514216346.318,7071097.8
1514216349.670,7071093.9
1514216353.022,7071096.5
1514216356.374,7071096.9
1514216359.727,7071096.6
1514216363.078,7071094.7
1514216366.431,7071095.0
1514216369.783,7071095.4
1514216373.135,7071096.8
1514216376.487,7071092.5
1514216379.839,7071093.6
1514216383.191,7071093.0
1514216386.543,7071095.6
1514216389.896,7071099.3
1514216393.248,7071099.9
1514216396.600,7071098.7
1514216399.952,7071098.7
1514216403.304,7071100.6
1514216406.656,7071098.4
1514216410.008,7071101.2
1514216413.360,7071101.1
1514216416.712,7071102.7
1514216420.065,7071100.2
1514216423.416,7071101.5
1514216426.769,7071100.4
1514216430.120,7071099.1
1514216433.473,7071097.9
1514216436.825,7071100.6
1514216440.177,7071102.6
1514216443.529,7071101.7
1514216446.881,7071104.1
1514216450.234,7071100.7
1514216453.585,7071102.2
1514216456.938,7071101.6
1514216460.289,7071100.8
1514216463.642,7071100.2
1514216466.994,7071100.8
1514216470.346,7071100.3
1514216473.698,7071101.6
1514216477.050,7071099.4
1514216480.402,7071101.7
1514216483.754,7071102.0
1514216487.107,7071101.2
1514216490.458,7071100.7
1514216493.811,7071101.2
1514216497.162,7071103.5
1514216500.515,7071101.7
1514216503.866,7071102.7
1514216507.219,7071100.8
1514216510.571,7071101.6
1514216513.923,7071102.2
1514216517.275,7071102.7
1514216520.628,7071101.6
1514216523.979,7071103.6
1514216527.332,7071101.1
1514216530.683,7071098.7
1514216534.036,7071100.4
1514216537.388,7071099.6
1514216540.740,7071099.4
1514216544.092,7071098.8
1514216547.445,7071099.4
1514216550.796,7071096.9
1514216554.148,7071099.1
1514216557.501,7071097.8
1514216560.852,7071097.3
1514216564.205,7071097.0
1514216567.865,7071096.4
1514216570.909,7071098.7
1514216574.261,7071098.0
1514216577.613,7071097.9
1514216580.965,7071096.4
1514216584.317,7071097.7
1514216587.670,7071098.3
1514216591.022,7071097.7
1514216594.373,7071098.2
1514216597.726,7071096.3
1514216601.078,7071095.1
1514216604.430,7071094.2
1514216607.782,7071093.9
1514216611.135,7071097.7
1514216614.486,7071096.6
1514216617.839,7071094.0
1514216621.191,7071094.5
1514216624.542,7071094.7
1514216627.895,7071090.9
1514216631.247,7071098.5
1514216634.599,7071097.3
1514216637.951,7071097.3
1514216641.303,7071096.1
1514216644.656,7071098.8
1514216648.007,7071097.0
1514216651.360,7071099.2
1514216654.712,7071097.9
1514216658.064,7071095.4
1514216661.416,7071096.0
1514216664.768,7071096.4
1514216668.120,7071096.9
1514216671.472,7071097.9
1514216674.825,7071096.4
1514216678.177,7071096.3
1514216681.528,7071099.1
1514216684.881,7071097.0
1514216688.233,7071098.2
1514216691.585,7071100.2
1514216694.937,7071098.3
1514216698.289,7071099.1
1514216701.641,7071099.2
1514216704.994,7071099.2
1514216708.345,7071097.9
1514216711.697,7071098.3
1514216715.050,7071100.4
1514216718.402,7071099.4
1514216721.753,7071101.7
1514216725.106,7071101.5
1514216728.458,7071102.9
1514216731.811,7071103.5
1514216735.162,7071103.9
1514216738.514,7071104.5
1514216741.867,7071104.6
1514216745.218,7071103.9
1514216748.571,7071104.4
1514216751.923,7071106.0
1514216755.275,7071103.9
1514216758.627,7071105.5
1514216761.980,7071103.9
1514216765.331,7071106.8
1514216768.683,7071106.2
1514216772.036,7071105.9
1514216775.387,7071103.7
1514216778.740,7071105.6
1514216782.092,7071104.5
1514216785.444,7071105.8
1514216788.796,7071103.4
1514216792.148,7071106.0
1514216795.501,7071101.2
1514216798.852,7071101.5
1514216802.204,7071101.2
1514216805.556,7071102.1
1514216808.908,7071100.2
1514216812.261,7071103.7
1514216815.613,7071102.7
1514216818.965,7071103.5
1514216822.317,7071104.1
1514216825.670,7071104.4
1514216829.021,7071104.0
1514216832.373,7071106.0
1514216835.726,7071105.8
1514216839.077,7071104.9
1514216842.430,7071105.6
1514216845.782,7071106.4
1514216849.133,7071105.1
1514216852.486,7071108.1
1514216855.838,7071107.4
1514216859.191,7071107.7
1514216862.542,7071105.6
1514216865.895,7071106.3
1514216869.246,7071105.4
1514216872.599,7071106.4
1514216875.951,7071103.2
1514216879.303,7071106.5
1514216882.655,7071105.4
1514216886.008,7071105.3
1514216889.359,7071104.3
1514216892.711,7071105.8
1514216896.064,7071105.3
1514216899.416,7071105.1
1514216902.768,7071102.5
1514216906.120,7071101.0
1514216909.472,7071103.5
1514216912.824,7071103.1
1514216916.176,7071103.7
1514216919.528,7071101.7
1514216922.880,7071103.5
1514216926.232,7071103.6
1514216929.585,7071104.0
1514216932.937,7071104.4
1514216936.289,7071103.1
1514216939.641,7071104.8
1514216942.993,7071105.9
1514216946.345,7071104.5
1514216949.697,7071105.8
1514216953.049,7071106.7
1514216956.401,7071104.1
1514216959.754,7071104.1
1514216963.106,7071105.9
1514216966.457,7071106.7
1514216969.810,7071105.1
1514216973.162,7071105.0
1514216976.514,7071101.3
1514216979.866,7071104.4
1514216983.219,7071102.7
1514216986.570,7071102.0
1514216989.922,7071101.5
1514216993.275,7071103.9
1514216996.627,7071102.6
1514216999.979,7071100.2
1514217003.331,7071098.8
1514217006.682,7071101.5
1514217010.035,7071100.4
1514217013.387,7071102.5
1514217016.739,7071101.0
1514217020.091,7071100.6
1514217023.444,7071101.0
1514217026.795,7071099.9
1514217030.148,7071101.6
1514217033.500,7071103.1
1514217036.851,7071103.1
1514217040.204,7071103.9
1514217043.556,7071104.5
1514217046.908,7071104.8
1514217050.260,7071105.9
1514217053.612,7071103.5
1514217056.964,7071103.1
1514217060.317,7071102.6
1514217063.669,7071102.0
1514217067.021,7071101.3
1514217070.373,7071100.4
1514217073.725,7071099.7
1514217077.077,7071103.0
1514217080.429,7071101.5
1514217083.781,7071099.3
1514217087.134,7071101.1
1514217090.485,7071102.6
1514217093.838,7071101.3
1514217097.189,7071101.5
1514217100.542,7071100.3
1514217103.893,7071101.0
1514217107.246,7071100.4
1514217110.599,7071099.9
1514217113.950,7071098.5
1514217117.303,7071102.2
1514217120.654,7071099.8
1514217124.007,7071102.9
1514217127.358,7071100.1
1514217130.711,7071100.4
1514217134.063,7071099.9
1514217137.414,7071101.1
1514217140.767,7071098.0
1514217144.119,7071102.0
1514217147.471,7071099.7
1514217150.824,7071099.1
1514217154.175,7071098.7
1514217157.528,7071099.8
1514217160.879,7071099.6
1514217164.232,7071102.5
1514217167.583,7071101.5
1514217170.936,7071100.7
1514217174.288,7071102.6
1514217177.640,7071102.7
