temp_c,ppm,resistance
27.013,-3.12,9984.5647
27.014,-3.12,9984.5647
27.014,-3.12,9984.5647
27.009,-3.12,9984.5647
27.003,-3.12,9984.5647
27.016,-3.12,9984.5647
27.006,-3.12,9984.5647
27.006,-3.12,9984.5647
27.002,-3.12,9984.5647
27.006,-3.12,9984.5647
27.002,-3.12,9984.5647
27.0,-3.12,9984.5647
26.999,-2.87,9984.5672
27.016,-2.87,9984.5672
27.0,-2.87,9984.5672
27.021,-2.87,9984.5672
27.01,-2.87,9984.5672
27.025,-2.87,9984.5672
27.005,-2.87,9984.5672
27.0,-2.87,9984.5672
27.013,-2.87,9984.5672
27.014,-2.87,9984.5672
27.003,-2.87,9984.5672
26.999,-2.87,9984.5672
27.002,-2.87,9984.5672
26.995,-2.87,9984.5672
27.011,-2.97,9984.5662
26.992,-2.97,9984.5662
26.996,-2.97,9984.5662
27.002,-2.97,9984.5662
27.002,-2.97,9984.5662
27.011,-2.97,9984.5662
27.014,-2.97,9984.5662
26.995,-2.97,9984.5662
26.993,-2.97,9984.5662
27.005,-2.97,9984.5662
27.003,-2.97,9984.5662
26.999,-2.97,9984.5662
27.011,-2.97,9984.5662
27.005,-2.79,9984.568
26.998,-2.79,9984.568
26.992,-2.79,9984.568
26.995,-2.79,9984.568
27.009,-2.79,9984.568
27.0,-2.79,9984.568
27.01,-2.79,9984.568
27.009,-2.79,9984.568
27.023,-2.79,9984.568
27.007,-2.79,9984.568
27.009,-2.79,9984.568
27.018,-2.79,9984.568
27.0,-2.79,9984.568
27.003,-2.79,9984.568
27.016,-3.12,9984.5647
27.006,-3.12,9984.5647
27.007,-3.12,9984.5647
27.013,-3.12,9984.5647
27.011,-3.12,9984.5647
27.005,-3.12,9984.5647
26.999,-3.12,9984.5647
26.998,-3.12,9984.5647
27.005,-3.12,9984.5647
27.003,-3.12,9984.5647
27.0,-3.12,9984.5647
26.988,-3.12,9984.5647
26.998,-3.12,9984.5647
27.0,-3.12,9984.5647
27.006,-3.12,9984.5647
27.0,-3.12,9984.5647
27.003,-3.12,9984.5647
27.01,-3.12,9984.5647
27.0,-3.12,9984.5647
26.998,-3.12,9984.5647
27.005,-3.12,9984.5647
27.01,-3.12,9984.5647
27.009,-3.12,9984.5647
27.006,-3.12,9984.5647
27.007,-3.12,9984.5647
27.007,-3.12,9984.5647
27.009,-2.82,9984.5677
27.009,-2.82,9984.5677
27.003,-2.82,9984.5677
27.007,-2.82,9984.5677
27.003,-2.82,9984.5677
27.005,-2.82,9984.5677
27.0,-2.82,9984.5677
27.014,-2.82,9984.5677
27.011,-2.82,9984.5677
27.006,-2.82,9984.5677
27.007,-2.82,9984.5677
27.002,-2.82,9984.5677
27.0,-2.82,9984.5677
27.014,-2.82,9984.5677
27.007,-3.12,9984.5647
27.014,-3.12,9984.5647
27.016,-3.12,9984.5647
26.999,-3.12,9984.5647
27.006,-3.12,9984.5647
26.991,-3.12,9984.5647
27.0,-3.12,9984.5647
27.007,-3.12,9984.5647
26.991,-3.12,9984.5647
27.0,-3.12,9984.5647
27.009,-3.12,9984.5647
27.002,-3.12,9984.5647
26.991,-3.12,9984.5647
27.007,-3.02,9984.5657
27.003,-3.02,9984.5657
26.999,-3.02,9984.5657
26.991,-3.02,9984.5657
26.985,-3.02,9984.5657
27.002,-3.02,9984.5657
26.995,-3.02,9984.5657
26.993,-3.02,9984.5657
27.0,-3.02,9984.5657
27.003,-3.02,9984.5657
27.016,-3.02,9984.5657
27.013,-3.02,9984.5657
27.016,-3.02,9984.5657
27.005,-3.02,9984.5657
26.996,-3.00,9984.5659
27.007,-3.00,9984.5659
27.009,-3.00,9984.5659
26.998,-3.00,9984.5659
27.006,-3.00,9984.5659
27.02,-3.00,9984.5659
27.007,-3.00,9984.5659
27.009,-3.00,9984.5659
27.005,-3.00,9984.5659
27.002,-3.00,9984.5659
27.011,-3.00,9984.5659
27.006,-3.00,9984.5659
27.006,-3.00,9984.5659
27.005,-3.07,9984.5652
27.006,-3.07,9984.5652
27.003,-3.07,9984.5652
27.005,-3.07,9984.5652
27.002,-3.07,9984.5652
27.002,-3.07,9984.5652
26.996,-3.07,9984.5652
27.0,-3.07,9984.5652
27.002,-3.07,9984.5652
26.999,-3.07,9984.5652
26.996,-3.07,9984.5652
26.995,-3.07,9984.5652
26.999,-3.07,9984.5652
26.995,-3.07,9984.5652
27.006,-3.15,9984.5644
26.999,-3.15,9984.5644
27.006,-3.15,9984.5644
27.0,-3.15,9984.5644
27.016,-3.15,9984.5644
26.998,-3.15,9984.5644
27.005,-3.15,9984.5644
26.999,-3.15,9984.5644
27.013,-3.15,9984.5644
27.006,-3.15,9984.5644
27.005,-3.15,9984.5644
27.007,-3.15,9984.5644
26.999,-3.15,9984.5644
27.002,-2.95,9984.5664
26.989,-2.95,9984.5664
27.002,-2.95,9984.5664
26.991,-2.95,9984.5664
27.0,-2.95,9984.5664
27.0,-2.95,9984.5664
27.005,-2.95,9984.5664
26.988,-2.95,9984.5664
27.002,-2.95,9984.5664
27.003,-2.95,9984.5664
27.002,-2.95,9984.5664
26.999,-2.95,9984.5664
26.996,-2.95,9984.5664
27.009,-2.97,9984.5662
26.999,-2.97,9984.5662
27.003,-2.97,9984.5662
27.005,-2.97,9984.5662
26.999,-2.97,9984.5662
27.003,-2.97,9984.5662
27.003,-2.97,9984.5662
26.998,-2.97,9984.5662
27.01,-2.97,9984.5662
27.003,-2.97,9984.5662
27.014,-2.97,9984.5662
27.01,-2.97,9984.5662
27.01,-2.97,9984.5662
27.018,-2.97,9984.5662
27.009,-3.00,9984.5659
27.011,-3.00,9984.5659
26.998,-3.00,9984.5659
27.0,-3.00,9984.5659
27.0,-3.00,9984.5659
27.003,-3.00,9984.5659
26.995,-3.00,9984.5659
27.002,-3.00,9984.5659
26.999,-3.00,9984.5659
26.996,-3.00,9984.5659
27.005,-3.00,9984.5659
26.989,-3.00,9984.5659
26.993,-3.00,9984.5659
26.996,-3.12,9984.5647
26.998,-3.12,9984.5647
26.993,-3.12,9984.5647
26.991,-3.12,9984.5647
26.995,-3.12,9984.5647
27.0,-3.12,9984.5647
26.992,-3.12,9984.5647
26.993,-3.12,9984.5647
26.988,-3.12,9984.5647
26.995,-3.12,9984.5647
26.996,-3.12,9984.5647
27.006,-3.12,9984.5647
26.995,-3.12,9984.5647
26.996,-3.12,9984.5647
27.006,-2.95,9984.5664
26.998,-2.95,9984.5664
27.007,-2.95,9984.5664
27.006,-2.95,9984.5664
27.002,-2.95,9984.5664
27.014,-2.95,9984.5664
27.009,-2.95,9984.5664
26.999,-2.95,9984.5664
27.009,-2.95,9984.5664
26.996,-2.95,9984.5664
27.013,-2.95,9984.5664
27.007,-2.95,9984.5664
26.999,-2.95,9984.5664
27.006,-3.22,9984.5637
27.003,-3.22,9984.5637
27.014,-3.22,9984.5637
27.005,-3.22,9984.5637
27.007,-3.22,9984.5637
27.005,-3.22,9984.5637
27.002,-3.22,9984.5637
26.998,-3.22,9984.5637
26.989,-3.22,9984.5637
27.011,-3.22,9984.5637
27.002,-3.22,9984.5637
26.987,-3.22,9984.5637
27.01,-3.22,9984.5637
26.993,-3.02,9984.5657
27.009,-3.02,9984.5657
26.999,-3.02,9984.5657
26.991,-3.02,9984.5657
26.988,-3.02,9984.5657
26.999,-3.02,9984.5657
26.993,-3.02,9984.5657
27.0,-3.02,9984.5657
26.984,-3.02,9984.5657
26.992,-3.02,9984.5657
27.003,-3.02,9984.5657
27.0,-3.02,9984.5657
27.007,-3.02,9984.5657
26.998,-3.02,9984.5657
26.996,-3.34,9984.5626
27.0,-3.34,9984.5626
27.002,-3.34,9984.5626
26.996,-3.34,9984.5626
27.01,-3.34,9984.5626
26.998,-3.34,9984.5626
27.003,-3.34,9984.5626
26.998,-3.34,9984.5626
27.005,-3.34,9984.5626
27.003,-3.34,9984.5626
27.01,-3.34,9984.5626
27.002,-3.34,9984.5626
26.999,-3.34,9984.5626
26.993,-2.74,9984.5685
27.002,-2.74,9984.5685
27.003,-2.74,9984.5685
27.003,-2.74,9984.5685
26.999,-2.74,9984.5685
27.002,-2.74,9984.5685
26.989,-2.74,9984.5685
26.998,-2.74,9984.5685
26.996,-2.74,9984.5685
27.002,-2.74,9984.5685
27.011,-2.74,9984.5685
26.999,-2.74,9984.5685
27.0,-2.74,9984.5685
27.01,-2.74,9984.5685
27.0,-3.07,9984.5652
27.002,-3.07,9984.5652
27.007,-3.07,9984.5652
27.013,-3.07,9984.5652
27.014,-3.07,9984.5652
27.003,-3.07,9984.5652
27.003,-3.07,9984.5652
27.01,-3.07,9984.5652
27.01,-3.07,9984.5652
26.998,-3.07,9984.5652
27.0,-3.07,9984.5652
27.005,-3.07,9984.5652
26.982,-3.07,9984.5652
26.991,-2.97,9984.5662
26.992,-2.97,9984.5662
27.002,-2.97,9984.5662
26.999,-2.97,9984.5662
27.002,-2.97,9984.5662
26.991,-2.97,9984.5662
26.998,-2.97,9984.5662
27.0,-2.97,9984.5662
27.003,-2.97,9984.5662
26.998,-2.97,9984.5662
26.996,-2.97,9984.5662
27.0,-2.97,9984.5662
27.006,-2.97,9984.5662
27.01,-3.17,9984.5642
27.005,-3.17,9984.5642
26.992,-3.17,9984.5642
26.998,-3.17,9984.5642
26.991,-3.17,9984.5642
26.993,-3.17,9984.5642
27.007,-3.17,9984.5642
26.993,-3.17,9984.5642
26.999,-3.17,9984.5642
26.993,-3.17,9984.5642
27.002,-3.17,9984.5642
26.989,-3.17,9984.5642
27.0,-3.17,9984.5642
27.005,-3.17,9984.5642
26.996,-2.92,9984.5667
26.996,-2.92,9984.5667
27.007,-2.92,9984.5667
27.0,-2.92,9984.5667
27.006,-2.92,9984.5667
27.005,-2.92,9984.5667
26.998,-2.92,9984.5667
27.002,-2.92,9984.5667
27.006,-2.92,9984.5667
27.002,-2.92,9984.5667
26.991,-2.92,9984.5667
26.998,-2.92,9984.5667
26.999,-2.92,9984.5667
26.988,-2.89,9984.567
26.989,-2.89,9984.567
26.993,-2.89,9984.567
26.996,-2.89,9984.567
27.006,-2.89,9984.567
27.0,-2.89,9984.567
27.005,-2.89,9984.567
27.007,-2.89,9984.567
27.018,-2.89,9984.567
27.014,-2.89,9984.567
27.018,-2.89,9984.567
27.017,-2.89,9984.567
26.989,-2.89,9984.567
27.006,-2.89,9984.567
27.003,-3.22,9984.5637
26.998,-3.22,9984.5637
26.999,-3.22,9984.5637
26.995,-3.22,9984.5637
27.002,-3.22,9984.5637
26.993,-3.22,9984.5637
27.006,-3.22,9984.5637
26.975,-3.22,9984.5637
27.006,-3.22,9984.5637
26.982,-3.22,9984.5637
26.981,-3.22,9984.5637
27.002,-3.22,9984.5637
26.989,-3.22,9984.5637
26.995,-3.17,9984.5642
27.003,-3.17,9984.5642
27.002,-3.17,9984.5642
26.999,-3.17,9984.5642
27.003,-3.17,9984.5642
26.998,-3.17,9984.5642
27.005,-3.17,9984.5642
26.988,-3.17,9984.5642
27.009,-3.17,9984.5642
27.0,-3.17,9984.5642
26.998,-3.17,9984.5642
27.003,-3.17,9984.5642
27.007,-3.17,9984.5642
27.003,-3.17,9984.5642
26.998,-2.92,9984.5667
27.006,-2.92,9984.5667
27.005,-2.92,9984.5667
27.006,-2.92,9984.5667
27.003,-2.92,9984.5667
27.02,-2.92,9984.5667
27.007,-2.92,9984.5667
27.006,-2.92,9984.5667
27.006,-2.92,9984.5667
27.011,-2.92,9984.5667
26.998,-2.92,9984.5667
26.998,-2.92,9984.5667
26.999,-2.92,9984.5667
27.002,-3.20,9984.5639
27.003,-3.20,9984.5639
27.0,-3.20,9984.5639
26.999,-3.20,9984.5639
26.999,-3.20,9984.5639
27.0,-3.20,9984.5639
26.998,-3.20,9984.5639
26.993,-3.20,9984.5639
26.993,-3.20,9984.5639
27.007,-3.20,9984.5639
26.992,-3.20,9984.5639
27.007,-3.20,9984.5639
27.0,-3.20,9984.5639
27.01,-3.07,9984.5652
27.009,-3.07,9984.5652
27.002,-3.07,9984.5652
26.999,-3.07,9984.5652
27.006,-3.07,9984.5652
26.989,-3.07,9984.5652
26.984,-3.07,9984.5652
26.987,-3.07,9984.5652
27.006,-3.07,9984.5652
26.981,-3.07,9984.5652
26.993,-3.07,9984.5652
26.988,-3.07,9984.5652
27.014,-3.07,9984.5652
26.996,-3.07,9984.5652
27.003,-3.10,9984.5649
27.009,-3.10,9984.5649
27.011,-3.10,9984.5649
26.996,-3.10,9984.5649
27.002,-3.10,9984.5649
27.021,-3.10,9984.5649
27.009,-3.10,9984.5649
27.0,-3.10,9984.5649
27.009,-3.10,9984.5649
27.009,-3.10,9984.5649
27.01,-3.10,9984.5649
26.998,-3.10,9984.5649
27.0,-3.10,9984.5649
27.006,-2.82,9984.5677
26.992,-2.82,9984.5677
26.992,-2.82,9984.5677
27.006,-2.82,9984.5677
26.995,-2.82,9984.5677
26.999,-2.82,9984.5677
26.993,-2.82,9984.5677
26.998,-2.82,9984.5677
27.009,-2.82,9984.5677
26.981,-2.82,9984.5677
26.992,-2.82,9984.5677
26.995,-2.82,9984.5677
27.003,-2.82,9984.5677
27.011,-2.82,9984.5677
26.981,-2.82,9984.5677
26.995,-2.82,9984.5677
26.992,-2.82,9984.5677
27.006,-2.82,9984.5677
27.002,-2.82,9984.5677
26.988,-2.82,9984.5677
26.999,-2.82,9984.5677
27.003,-2.82,9984.5677
26.999,-2.82,9984.5677
27.005,-2.82,9984.5677
27.002,-2.82,9984.5677
26.998,-2.82,9984.5677
26.995,-2.82,9984.5677
27.003,-3.22,9984.5637
26.996,-3.22,9984.5637
27.006,-3.22,9984.5637
27.0,-3.22,9984.5637
27.005,-3.22,9984.5637
27.01,-3.22,9984.5637
27.011,-3.22,9984.5637
26.995,-3.22,9984.5637
27.005,-3.22,9984.5637
26.992,-3.22,9984.5637
26.995,-3.22,9984.5637
26.995,-3.22,9984.5637
27.0,-3.22,9984.5637
27.006,-3.22,9984.5637
26.998,-3.22,9984.5637
26.998,-3.22,9984.5637
26.992,-3.22,9984.5637
26.993,-3.22,9984.5637
27.009,-3.22,9984.5637
27.003,-3.22,9984.5637
27.002,-3.22,9984.5637
27.005,-3.22,9984.5637
26.996,-3.22,9984.5637
26.998,-3.22,9984.5637
27.011,-3.22,9984.5637
27.007,-3.22,9984.5637
26.995,-3.22,9984.5637
26.998,-2.84,9984.5675
27.0,-2.84,9984.5675
26.992,-2.84,9984.5675
26.988,-2.84,9984.5675
26.992,-2.84,9984.5675
26.995,-2.84,9984.5675
26.991,-2.84,9984.5675
27.003,-2.84,9984.5675
26.999,-2.84,9984.5675
26.995,-2.84,9984.5675
26.995,-2.84,9984.5675
26.992,-2.84,9984.5675
27.01,-2.84,9984.5675
26.996,-3.02,9984.5657
27.005,-3.02,9984.5657
26.988,-3.02,9984.5657
27.005,-3.02,9984.5657
27.0,-3.02,9984.5657
27.007,-3.02,9984.5657
26.993,-3.02,9984.5657
27.0,-3.02,9984.5657
27.006,-3.02,9984.5657
27.011,-3.02,9984.5657
27.01,-3.02,9984.5657
27.016,-3.02,9984.5657
27.007,-3.02,9984.5657
26.996,-3.02,9984.5657
27.005,-2.92,9984.5667
27.0,-2.92,9984.5667
26.995,-2.92,9984.5667
26.993,-2.92,9984.5667
27.002,-2.92,9984.5667
27.011,-2.92,9984.5667
26.978,-2.92,9984.5667
27.007,-2.92,9984.5667
26.989,-2.92,9984.5667
26.989,-2.92,9984.5667
26.999,-2.92,9984.5667
27.006,-2.92,9984.5667
26.999,-2.92,9984.5667
26.993,-3.12,9984.5647
26.996,-3.12,9984.5647
27.007,-3.12,9984.5647
26.989,-3.12,9984.5647
26.992,-3.12,9984.5647
27.005,-3.12,9984.5647
26.999,-3.12,9984.5647
26.988,-3.12,9984.5647
27.006,-3.12,9984.5647
27.005,-3.12,9984.5647
27.0,-3.12,9984.5647
27.006,-3.12,9984.5647
26.992,-3.12,9984.5647
27.013,-3.12,9984.5647
27.0,-2.74,9984.5685
27.0,-2.74,9984.5685
26.998,-2.74,9984.5685
27.006,-2.74,9984.5685
27.002,-2.74,9984.5685
26.996,-2.74,9984.5685
27.003,-2.74,9984.5685
26.989,-2.74,9984.5685
27.009,-2.74,9984.5685
27.007,-2.74,9984.5685
26.989,-2.74,9984.5685
27.0,-2.74,9984.5685
26.995,-2.74,9984.5685
27.009,-2.95,9984.5664
26.999,-2.95,9984.5664
27.0,-2.95,9984.5664
27.005,-2.95,9984.5664
27.01,-2.95,9984.5664
27.011,-2.95,9984.5664
26.999,-2.95,9984.5664
26.996,-2.95,9984.5664
26.992,-2.95,9984.5664
26.992,-2.95,9984.5664
26.987,-2.95,9984.5664
26.984,-2.95,9984.5664
26.996,-2.95,9984.5664
26.984,-3.29,9984.5631
26.988,-3.29,9984.5631
26.998,-3.29,9984.5631
26.989,-3.29,9984.5631
27.013,-3.29,9984.5631
27.0,-3.29,9984.5631
27.018,-3.29,9984.5631
27.009,-3.29,9984.5631
27.007,-3.29,9984.5631
27.01,-3.29,9984.5631
27.009,-3.29,9984.5631
27.011,-3.29,9984.5631
27.006,-3.29,9984.5631
27.002,-3.29,9984.5631
27.0,-2.97,9984.5662
27.005,-2.97,9984.5662
27.005,-2.97,9984.5662
26.998,-2.97,9984.5662
27.0,-2.97,9984.5662
27.0,-2.97,9984.5662
27.0,-2.97,9984.5662
26.993,-2.97,9984.5662
26.998,-2.97,9984.5662
26.996,-2.97,9984.5662
26.995,-2.97,9984.5662
26.984,-2.97,9984.5662
26.998,-2.97,9984.5662
27.002,-3.19,9984.564
27.0,-3.19,9984.564
26.992,-3.19,9984.564
27.013,-3.19,9984.564
27.009,-3.19,9984.564
26.989,-3.19,9984.564
26.98,-3.19,9984.564
26.995,-3.19,9984.564
26.998,-3.19,9984.564
26.985,-3.19,9984.564
26.991,-3.19,9984.564
26.998,-3.19,9984.564
26.993,-3.19,9984.564
27.0,-3.19,9984.564
27.011,-2.89,9984.567
27.0,-2.89,9984.567
27.005,-2.89,9984.567
27.002,-2.89,9984.567
27.011,-2.89,9984.567
27.007,-2.89,9984.567
26.995,-2.89,9984.567
26.993,-2.89,9984.567
27.009,-2.89,9984.567
27.011,-2.89,9984.567
27.003,-2.89,9984.567
27.006,-2.89,9984.567
27.0,-2.89,9984.567
27.003,-3.05,9984.5654
27.01,-3.05,9984.5654
27.0,-3.05,9984.5654
27.005,-3.05,9984.5654
26.996,-3.05,9984.5654
27.006,-3.05,9984.5654
27.016,-3.05,9984.5654
26.998,-3.05,9984.5654
27.002,-3.05,9984.5654
26.999,-3.05,9984.5654
27.007,-3.05,9984.5654
27.002,-3.05,9984.5654
26.995,-3.05,9984.5654
26.989,-3.05,9984.5654
26.998,-2.84,9984.5675
26.985,-2.84,9984.5675
26.982,-2.84,9984.5675
26.989,-2.84,9984.5675
26.989,-2.84,9984.5675
26.989,-2.84,9984.5675
26.995,-2.84,9984.5675
26.995,-2.84,9984.5675
26.988,-2.84,9984.5675
27.017,-2.84,9984.5675
27.003,-2.84,9984.5675
27.007,-2.84,9984.5675
27.01,-2.84,9984.5675
26.991,-2.77,9984.5682
27.007,-2.77,9984.5682
27.01,-2.77,9984.5682
26.995,-2.77,9984.5682
26.989,-2.77,9984.5682
26.993,-2.77,9984.5682
27.0,-2.77,9984.5682
27.0,-2.77,9984.5682
26.999,-2.77,9984.5682
27.01,-2.77,9984.5682
27.009,-2.77,9984.5682
27.013,-2.77,9984.5682
26.992,-2.77,9984.5682
27.013,-3.36,9984.5624
26.996,-3.36,9984.5624
27.003,-3.36,9984.5624
27.009,-3.36,9984.5624
26.985,-3.36,9984.5624
27.002,-3.36,9984.5624
26.999,-3.36,9984.5624
26.993,-3.36,9984.5624
26.999,-3.36,9984.5624
27.006,-3.36,9984.5624
26.999,-3.36,9984.5624
26.993,-3.36,9984.5624
26.988,-3.36,9984.5624
26.984,-3.36,9984.5624
26.998,-3.17,9984.5642
27.003,-3.17,9984.5642
27.014,-3.17,9984.5642
26.992,-3.17,9984.5642
27.003,-3.17,9984.5642
27.011,-3.17,9984.5642
27.016,-3.17,9984.5642
26.999,-3.17,9984.5642
27.014,-3.17,9984.5642
26.998,-3.17,9984.5642
26.984,-3.17,9984.5642
26.998,-3.17,9984.5642
27.006,-3.17,9984.5642
26.999,-2.95,9984.5664
27.006,-2.95,9984.5664
26.995,-2.95,9984.5664
27.005,-2.95,9984.5664
27.02,-2.95,9984.5664
26.996,-2.95,9984.5664
27.009,-2.95,9984.5664
27.003,-2.95,9984.5664
27.003,-2.95,9984.5664
27.003,-2.95,9984.5664
27.0,-2.95,9984.5664
27.002,-2.95,9984.5664
26.991,-2.95,9984.5664
26.977,-2.95,9984.5664
26.992,-2.92,9984.5667
27.005,-2.92,9984.5667
27.007,-2.92,9984.5667
27.014,-2.92,9984.5667
26.996,-2.92,9984.5667
27.017,-2.92,9984.5667
26.987,-2.92,9984.5667
26.998,-2.92,9984.5667
26.992,-2.92,9984.5667
27.018,-2.92,9984.5667
27.0,-2.92,9984.5667
26.998,-2.92,9984.5667
26.998,-2.92,9984.5667
26.991,-2.97,9984.5662
27.002,-2.97,9984.5662
26.995,-2.97,9984.5662
27.023,-2.97,9984.5662
26.999,-2.97,9984.5662
27.006,-2.97,9984.5662
27.017,-2.97,9984.5662
26.993,-2.97,9984.5662
26.987,-2.97,9984.5662
26.982,-2.97,9984.5662
26.992,-2.97,9984.5662
26.999,-2.97,9984.5662
27.007,-2.97,9984.5662
26.991,-3.07,9984.5652
27.009,-3.07,9984.5652
26.998,-3.07,9984.5652
27.003,-3.07,9984.5652
26.993,-3.07,9984.5652
26.992,-3.07,9984.5652
27.0,-3.07,9984.5652
27.014,-3.07,9984.5652
26.993,-3.07,9984.5652
26.992,-3.07,9984.5652
27.002,-3.07,9984.5652
27.003,-3.07,9984.5652
26.996,-3.07,9984.5652
27.009,-3.07,9984.5652
27.007,-3.00,9984.5659
27.011,-3.00,9984.5659
26.995,-3.00,9984.5659
26.993,-3.00,9984.5659
26.999,-3.00,9984.5659
26.993,-3.00,9984.5659
26.996,-3.00,9984.5659
26.993,-3.00,9984.5659
27.0,-3.00,9984.5659
26.988,-3.00,9984.5659
27.009,-3.00,9984.5659
27.014,-3.00,9984.5659
26.992,-3.00,9984.5659
26.999,-2.84,9984.5675
27.007,-2.84,9984.5675
27.041,-2.84,9984.5675
27.085,-2.84,9984.5675
27.152,-2.84,9984.5675
27.224,-2.84,9984.5675
27.31,-2.84,9984.5675
27.414,-2.84,9984.5675
27.52,-2.84,9984.5675
27.617,-2.84,9984.5675
27.691,-2.84,9984.5675
27.793,-2.84,9984.5675
27.866,-2.84,9984.5675
27.953,-2.84,9984.5675
28.027,-3.31,9984.5629
28.081,-3.31,9984.5629
28.113,-3.31,9984.5629
28.151,-3.31,9984.5629
28.158,-3.31,9984.5629
28.171,-3.31,9984.5629
28.168,-3.31,9984.5629
28.169,-3.31,9984.5629
28.158,-3.31,9984.5629
28.152,-3.31,9984.5629
28.131,-3.31,9984.5629
28.12,-3.31,9984.5629
28.078,-3.31,9984.5629
28.047,-3.22,9984.5637
28.03,-3.22,9984.5637
28.004,-3.22,9984.5637
28.002,-3.22,9984.5637
27.974,-3.22,9984.5637
27.967,-3.22,9984.5637
27.956,-3.22,9984.5637
27.946,-3.22,9984.5637
27.922,-3.22,9984.5637
27.931,-3.22,9984.5637
27.921,-3.22,9984.5637
27.898,-3.22,9984.5637
27.904,-3.22,9984.5637
27.917,-3.22,9984.5637
27.936,-3.07,9984.5652
27.926,-3.07,9984.5652
27.943,-3.07,9984.5652
27.933,-3.07,9984.5652
27.964,-3.07,9984.5652
27.953,-3.07,9984.5652
27.984,-3.07,9984.5652
27.984,-3.07,9984.5652
27.98,-3.07,9984.5652
27.995,-3.07,9984.5652
27.987,-3.07,9984.5652
28.005,-3.07,9984.5652
28.013,-3.07,9984.5652
28.004,-3.39,9984.5621
28.026,-3.39,9984.5621
28.012,-3.39,9984.5621
28.009,-3.39,9984.5621
28.009,-3.39,9984.5621
28.009,-3.39,9984.5621
27.995,-3.39,9984.5621
28.012,-3.39,9984.5621
28.001,-3.39,9984.5621
28.002,-3.39,9984.5621
28.013,-3.39,9984.5621
28.008,-3.39,9984.5621
28.001,-3.39,9984.5621
28.006,-3.46,9984.5614
28.005,-3.46,9984.5614
28.001,-3.46,9984.5614
27.995,-3.46,9984.5614
27.998,-3.46,9984.5614
27.997,-3.46,9984.5614
27.985,-3.46,9984.5614
27.99,-3.46,9984.5614
28.002,-3.46,9984.5614
27.995,-3.46,9984.5614
28.004,-3.46,9984.5614
28.004,-3.46,9984.5614
28.015,-3.46,9984.5614
28.008,-3.46,9984.5614
28.018,-3.84,9984.5576
28.006,-3.84,9984.5576
28.005,-3.84,9984.5576
28.006,-3.84,9984.5576
27.999,-3.84,9984.5576
28.011,-3.84,9984.5576
28.005,-3.84,9984.5576
28.008,-3.84,9984.5576
27.999,-3.84,9984.5576
28.006,-3.84,9984.5576
28.018,-3.84,9984.5576
28.006,-3.84,9984.5576
28.026,-3.84,9984.5576
28.011,-3.67,9984.5593
28.008,-3.67,9984.5593
28.025,-3.67,9984.5593
28.013,-3.67,9984.5593
28.03,-3.67,9984.5593
28.02,-3.67,9984.5593
28.025,-3.67,9984.5593
28.013,-3.67,9984.5593
28.013,-3.67,9984.5593
28.013,-3.67,9984.5593
28.025,-3.67,9984.5593
28.006,-3.67,9984.5593
28.013,-3.67,9984.5593
28.013,-3.67,9984.5593
27.995,-3.82,9984.5578
27.999,-3.82,9984.5578
28.013,-3.82,9984.5578
27.995,-3.82,9984.5578
28.002,-3.82,9984.5578
28.002,-3.82,9984.5578
28.013,-3.82,9984.5578
28.019,-3.82,9984.5578
28.015,-3.82,9984.5578
28.009,-3.82,9984.5578
28.02,-3.82,9984.5578
28.026,-3.82,9984.5578
28.03,-3.82,9984.5578
28.025,-3.79,9984.5581
28.019,-3.79,9984.5581
28.015,-3.79,9984.5581
28.029,-3.79,9984.5581
28.033,-3.79,9984.5581
28.027,-3.79,9984.5581
28.022,-3.79,9984.5581
28.015,-3.79,9984.5581
28.013,-3.79,9984.5581
28.019,-3.79,9984.5581
28.015,-3.79,9984.5581
28.018,-3.79,9984.5581
28.013,-3.79,9984.5581
28.009,-4.10,9984.555
28.023,-4.10,9984.555
28.023,-4.10,9984.555
28.025,-4.10,9984.555
28.009,-4.10,9984.555
28.029,-4.10,9984.555
28.023,-4.10,9984.555
28.027,-4.10,9984.555
28.025,-4.10,9984.555
28.023,-4.10,9984.555
28.033,-4.10,9984.555
28.026,-4.10,9984.555
28.011,-4.10,9984.555
28.027,-4.10,9984.555
28.008,-3.79,9984.5581
28.047,-3.79,9984.5581
28.015,-3.79,9984.5581
28.025,-3.79,9984.5581
28.027,-3.79,9984.5581
28.034,-3.79,9984.5581
28.034,-3.79,9984.5581
28.016,-3.79,9984.5581
28.019,-3.79,9984.5581
28.025,-3.79,9984.5581
28.015,-3.79,9984.5581
28.018,-3.79,9984.5581
28.023,-3.79,9984.5581
28.018,-4.12,9984.5548
28.044,-4.12,9984.5548
28.036,-4.12,9984.5548
28.027,-4.12,9984.5548
28.015,-4.12,9984.5548
28.025,-4.12,9984.5548
28.013,-4.12,9984.5548
28.025,-4.12,9984.5548
28.018,-4.12,9984.5548
28.019,-4.12,9984.5548
28.032,-4.12,9984.5548
28.025,-4.12,9984.5548
28.029,-4.12,9984.5548
28.033,-4.12,9984.5548
28.026,-3.99,9984.5561
28.02,-3.99,9984.5561
28.025,-3.99,9984.5561
28.011,-3.99,9984.5561
28.012,-3.99,9984.5561
28.02,-3.99,9984.5561
28.011,-3.99,9984.5561
28.018,-3.99,9984.5561
28.022,-3.99,9984.5561
28.012,-3.99,9984.5561
28.022,-3.99,9984.5561
28.027,-3.99,9984.5561
