Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518421603.27,12500.516,0.43,24.999,19.034,0.0220975311321
1518421604.27,12500.516,0.43,25.001,19.034,0.00569864978749
1518421605.27,12500.517,0.51,24.999,19.034,-0.0101226023989
1518421606.27,12500.517,0.51,25.001,19.045,-0.0253738946132
1518421607.27,12500.517,0.51,24.999,19.056,-0.0303852197353
1518421608.27,12500.508,-0.21,25.001,19.045,-0.0361488223006
1518421609.27,12500.508,-0.21,25.0,19.045,-0.0426633079117
1518421610.27,12500.508,-0.21,25.003,19.056,-0.0465365258064
1518421611.27,12500.511,0.03,24.999,19.045,-0.0507339411164
1518421612.27,12500.511,0.03,25.0,19.045,-0.0552513706492
1518421613.27,12500.511,0.03,24.998,19.034,-0.0600846312124
1518421614.27,12500.511,0.03,25.002,19.045,-0.0699998431303
1518421615.27,12500.523,0.99,25.002,19.045,-0.0802267028862
1518421616.27,12500.523,0.99,25.005,19.034,-0.09076521048
1518421617.28,12500.523,0.99,25.001,19.034,-0.0904111729585
1518421618.28,12500.5,-0.85,25.003,19.024,-0.0886226490241
1518421619.28,12500.5,-0.85,25.0,19.024,-0.0853905750931
1518421620.27,12500.5,-0.85,25.001,19.045,-0.0779150010153
1518421621.27,12500.5,-0.85,24.998,19.045,-0.0713429965079
1518421622.27,12500.528,1.39,25.0,19.034,-0.0656620119936
1518421623.27,12500.528,1.39,24.999,19.034,-0.0608594978949
1518421624.28,12500.528,1.39,25.003,19.034,-0.0647472872433
1518421625.28,12500.513,0.19,25.003,19.045,-0.0676537693615
1518421626.28,12500.513,0.19,25.006,19.034,-0.0695740638582
1518421627.28,12500.513,0.19,25.004,19.002,-0.066396441149
1518421628.27,12500.508,-0.21,25.003,19.024,-0.061956191517
1518421629.27,12500.508,-0.21,25.0,19.045,-0.0562449485773
1518421630.28,12500.508,-0.21,25.002,19.034,-0.0607853159487
1518421631.28,12500.508,-0.21,24.999,19.034,-0.0862571931302
1518421632.28,12500.513,0.19,25.001,19.013,-0.111157715942
1518421633.28,12500.513,0.19,24.999,19.024,-0.135508497545
1518421634.28,12500.513,0.19,25.002,19.024,-0.128666328525
1518421635.28,12500.5,-0.85,24.999,19.013,-0.121974754434
1518421636.27,12500.5,-0.85,25.001,19.024,-0.11542819768
1518421637.28,12500.5,-0.85,24.999,19.034,-0.117898233386
1518421638.28,12500.511,0.03,25.0,19.013,-0.120772992961
1518421639.28,12500.511,0.03,24.998,19.024,-0.124054568003
1518421640.28,12500.511,0.03,25.002,19.024,-0.130051244108
1518421641.28,12500.511,0.03,25.0,19.024,-0.133838985436
1518421642.28,12500.485,-2.05,25.001,19.024,-0.137726077586
1518421643.28,12500.485,-2.05,24.999,19.024,-0.141714612153
1518421644.28,12500.485,-2.05,25.0,19.045,-0.127041297696
1518421645.28,12500.511,0.03,24.997,19.013,-0.11308853814
1518421646.28,12500.511,0.03,24.998,19.024,-0.0998416923105
1518421647.28,12500.511,0.03,24.996,19.045,-0.105545963263
1518421648.28,12500.495,-1.25,25.0,19.024,-0.111890262661
1518421649.28,12500.495,-1.25,24.999,19.034,-0.118875984902
1518421650.28,12500.495,-1.25,25.002,19.024,-0.128810718385
1518421651.28,12500.495,-1.25,25.0,19.024,-0.126913292007
1518421652.28,12500.521,0.83,25.002,19.013,-0.124707703785
1518421653.28,12500.521,0.83,24.998,19.024,-0.122186981731
1518421654.28,12500.521,0.83,24.999,19.045,-0.119870538909
1518421655.28,12500.513,0.19,24.997,19.034,-0.118277788381
1518421656.28,12500.513,0.19,24.999,19.024,-0.117401758161
1518421657.28,12500.513,0.19,24.998,19.013,-0.1078319385
1518421658.28,12500.498,-1.01,25.001,19.013,-0.097641263359
1518421659.28,12500.498,-1.01,24.997,19.024,-0.086815091564
1518421660.28,12500.498,-1.01,25.0,19.034,-0.0776449759423
1518421661.28,12500.498,-1.01,24.997,19.034,-0.0849030240124
1518421662.28,12500.516,0.43,24.999,19.034,-0.0924479693651
1518421663.28,12500.516,0.43,24.997,19.024,-0.100281903597
1518421664.28,12500.516,0.43,25.0,19.013,-0.107722617737
1518421665.28,12500.511,0.03,24.999,19.013,-0.114087902818
