timestamp,ambient_c,ambient_rh
1521109348.17,21.468,60.690
1521109349.78,21.462,60.693
1521109351.39,21.466,60.694
1521109353.00,21.465,60.693
1521109354.61,21.466,60.689
1521109356.22,21.468,60.700
1521109357.83,21.465,60.689
1521109359.44,21.465,60.693
1521109361.05,21.458,60.685
1521109362.66,21.464,60.689
1521109364.27,21.468,60.698
1521109365.88,21.459,60.690
1521109367.49,21.465,60.696
1521109369.11,21.466,60.689
1521109370.71,21.457,60.694
1521109372.33,21.468,60.692
1521109373.94,21.472,60.697
1521109375.55,21.465,60.685
1521109377.16,21.465,60.699
1521109378.77,21.465,60.697
1521109380.38,21.464,60.692
1521109381.99,21.466,60.694
1521109383.60,21.462,60.690
1521109385.21,21.459,60.694
1521109386.82,21.466,60.691
1521109388.43,21.465,60.694
1521109390.04,21.458,60.691
1521109391.65,21.461,60.689
1521109393.27,21.462,60.688
1521109394.88,21.466,60.692
1521109396.48,21.462,60.693
1521109398.10,21.465,60.695
1521109399.70,21.464,60.694
1521109401.32,21.459,60.691
1521109402.93,21.466,60.693
1521109404.54,21.458,60.691
1521109406.15,21.464,60.692
1521109407.76,21.469,60.694
1521109409.37,21.455,60.690
1521109410.98,21.465,60.689
1521109412.59,21.461,60.685
1521109414.20,21.461,60.695
1521109415.81,21.461,60.685
1521109417.43,21.465,60.682
1521109419.04,21.455,60.688
1521109420.64,21.458,60.691
1521109422.26,21.457,60.688
1521109423.86,21.457,60.678
1521109425.47,21.462,60.685
1521109427.09,21.462,60.681
1521109428.70,21.454,60.676
1521109430.31,21.455,60.670
1521109431.92,21.453,60.669
1521109433.53,21.461,60.673
1521109435.14,21.455,60.669
1521109436.75,21.461,60.672
1521109438.36,21.450,60.665
1521109439.97,21.455,60.667
1521109441.58,21.458,60.664
1521109443.20,21.451,60.663
1521109444.81,21.457,60.664
1521109446.42,21.457,60.666
1521109448.03,21.453,60.660
1521109449.63,21.455,60.665
1521109451.25,21.458,60.665
1521109452.86,21.455,60.669
1521109454.47,21.455,60.667
1521109456.08,21.454,60.669
1521109457.69,21.453,60.659
1521109459.30,21.450,60.663
1521109460.91,21.457,60.671
1521109462.52,21.451,60.669
1521109464.13,21.449,60.669
1521109465.74,21.449,60.675
1521109467.35,21.459,60.681
1521109468.97,21.453,60.678
1521109470.58,21.454,60.681
1521109472.19,21.454,60.674
1521109473.80,21.459,60.678
1521109475.40,21.455,60.671
1521109477.02,21.453,60.669
1521109478.63,21.453,60.677
1521109480.24,21.450,60.678
1521109481.85,21.453,60.680
1521109483.46,21.451,60.681
1521109485.07,21.450,60.684
1521109486.68,21.459,60.680
1521109488.29,21.454,60.686
1521109489.90,21.453,60.687
1521109491.51,21.454,60.685
1521109493.12,21.449,60.689
1521109494.74,21.453,60.693
1521109496.35,21.442,60.689
1521109497.96,21.454,60.692
1521109499.56,21.453,60.695
1521109501.18,21.450,60.692
1521109502.79,21.453,60.692
1521109504.40,21.453,60.695
1521109506.01,21.454,60.694
1521109507.62,21.459,60.700
1521109509.23,21.454,60.693
1521109510.84,21.450,60.698
1521109512.45,21.455,60.702
1521109514.06,21.451,60.704
1521109515.67,21.455,60.695
1521109517.28,21.454,60.705
1521109518.89,21.450,60.704
1521109520.51,21.453,60.706
1521109522.12,21.450,60.703
1521109523.73,21.453,60.709
1521109525.34,21.455,60.703
1521109526.95,21.455,60.723
1521109528.56,21.455,60.716
1521109530.17,21.458,60.716
1521109531.78,21.451,60.717
1521109533.39,21.453,60.715
1521109535.00,21.458,60.722
1521109536.61,21.453,60.717
1521109538.22,21.451,60.712
1521109539.83,21.457,60.721
1521109541.44,21.458,60.715
1521109543.05,21.455,60.719
1521109544.66,21.457,60.716
1521109546.28,21.451,60.716
1521109547.89,21.451,60.706
1521109549.49,21.458,60.710
1521109551.11,21.451,60.710
1521109552.72,21.454,60.702
1521109554.33,21.457,60.703
1521109555.94,21.455,60.710
1521109557.55,21.450,60.705
1521109559.16,21.454,60.704
1521109560.77,21.458,60.712
1521109562.38,21.461,60.707
1521109563.99,21.458,60.712
1521109565.60,21.462,60.714
1521109567.21,21.457,60.706
1521109568.82,21.451,60.704
1521109570.44,21.457,60.708
1521109572.05,21.459,60.705
1521109573.66,21.451,60.706
1521109575.27,21.455,60.706
1521109576.88,21.450,60.705
1521109578.48,21.449,60.706
1521109580.10,21.449,60.705
1521109581.71,21.457,60.716
1521109583.32,21.458,60.712
1521109584.93,21.453,60.708
1521109586.54,21.458,60.710
1521109588.15,21.458,60.711
1521109589.76,21.455,60.710
1521109591.37,21.459,60.710
1521109592.98,21.453,60.712
1521109594.59,21.461,60.719
1521109596.21,21.458,60.709
1521109597.82,21.459,60.709
1521109599.43,21.459,60.717
1521109601.04,21.458,60.716
1521109602.65,21.465,60.715
1521109604.26,21.459,60.720
1521109605.87,21.451,60.710
1521109607.48,21.453,60.704
1521109609.09,21.457,60.713
1521109610.70,21.453,60.702
1521109612.31,21.453,60.701
1521109613.92,21.454,60.700
1521109615.53,21.454,60.701
1521109617.14,21.451,60.700
1521109618.75,21.454,60.695
1521109620.36,21.455,60.696
1521109621.98,21.454,60.698
1521109623.59,21.457,60.695
1521109625.20,21.451,60.696
1521109626.81,21.454,60.699
1521109628.42,21.454,60.698
1521109630.03,21.459,60.692
1521109631.64,21.461,60.695
1521109633.25,21.457,60.700
1521109634.86,21.459,60.695
1521109636.47,21.451,60.692
1521109638.08,21.461,60.696
1521109639.69,21.454,60.697
1521109641.30,21.459,60.701
1521109642.91,21.455,60.696
1521109644.52,21.461,60.703
1521109646.13,21.461,60.698
1521109647.75,21.468,60.700
1521109649.36,21.454,60.701
1521109650.97,21.457,60.696
1521109652.58,21.459,60.696
1521109654.19,21.457,60.695
1521109655.80,21.455,60.695
1521109657.41,21.459,60.700
1521109659.02,21.466,60.704
1521109660.63,21.455,60.690
1521109662.24,21.462,60.695
1521109663.85,21.458,60.694
1521109665.46,21.458,60.691
1521109667.07,21.458,60.691
1521109668.68,21.461,60.698
1521109670.29,21.461,60.696
1521109671.90,21.461,60.680
1521109673.52,21.454,60.689
1521109675.13,21.454,60.676
1521109676.74,21.450,60.675
1521109678.35,21.451,60.669
1521109679.96,21.451,60.669
1521109681.57,21.454,60.666
1521109683.18,21.451,60.664
1521109684.79,21.451,60.659
1521109686.40,21.453,60.665
1521109688.01,21.449,60.651
1521109689.62,21.451,60.654
1521109691.23,21.442,60.643
1521109692.84,21.453,60.648
1521109694.45,21.455,60.648
1521109696.06,21.446,60.640
1521109697.67,21.454,60.642
1521109699.29,21.455,60.649
1521109700.90,21.454,60.647
1521109702.51,21.445,60.636
1521109704.12,21.446,60.639
1521109705.73,21.447,60.634
1521109707.34,21.446,60.632
1521109708.95,21.449,60.634
1521109710.56,21.446,60.638
1521109712.17,21.445,60.633
1521109713.78,21.441,60.632
1521109715.39,21.449,60.631
1521109717.00,21.446,60.642
1521109718.61,21.446,60.642
1521109720.22,21.445,60.640
1521109721.83,21.443,60.635
1521109723.44,21.446,60.645
1521109725.06,21.453,60.645
1521109726.67,21.447,60.637
1521109728.28,21.445,60.648
1521109729.89,21.441,60.646
1521109731.50,21.447,60.648
1521109733.11,21.443,60.652
1521109734.72,21.443,60.648
1521109736.33,21.443,60.648
1521109737.94,21.445,60.654
1521109739.55,21.443,60.653
1521109741.16,21.449,60.656
1521109742.77,21.443,60.655
1521109744.38,21.445,60.651
1521109745.99,21.449,60.654
1521109747.60,21.450,60.651
1521109749.22,21.445,60.657
1521109750.83,21.449,60.651
1521109752.44,21.453,60.653
1521109754.05,21.447,60.648
1521109755.66,21.454,60.656
1521109757.27,21.451,60.652
1521109758.88,21.446,60.653
1521109760.49,21.454,60.653
1521109762.10,21.443,60.652
1521109763.71,21.446,60.641
1521109765.32,21.443,60.644
1521109766.93,21.442,60.647
1521109768.54,21.447,60.647
1521109770.15,21.445,60.649
1521109771.76,21.449,60.649
1521109773.37,21.443,60.641
1521109774.99,21.435,60.644
1521109776.60,21.449,60.651
1521109778.21,21.450,60.646
1521109779.82,21.451,60.642
1521109781.43,21.445,60.636
1521109783.04,21.447,60.648
1521109784.65,21.445,60.645
1521109786.26,21.447,60.641
1521109787.87,21.449,60.644
1521109789.48,21.443,60.647
1521109791.09,21.449,60.645
1521109792.70,21.451,60.646
1521109794.31,21.445,60.639
1521109795.92,21.443,60.644
1521109797.53,21.450,60.642
1521109799.14,21.450,60.643
1521109800.76,21.447,60.639
1521109802.37,21.438,60.635
1521109803.98,21.447,60.640
1521109805.59,21.437,60.645
1521109807.20,21.443,60.647
1521109808.81,21.450,60.656
1521109810.42,21.446,60.650
1521109812.03,21.445,60.664
1521109813.64,21.447,60.647
1521109815.25,21.445,60.648
1521109816.86,21.447,60.653
1521109818.47,21.443,60.654
1521109820.08,21.450,60.648
1521109821.69,21.443,60.650
1521109823.30,21.447,60.655
1521109824.91,21.447,60.649
1521109826.53,21.450,60.648
1521109828.14,21.449,60.651
1521109829.75,21.445,60.652
1521109831.36,21.447,60.639
1521109832.97,21.445,60.648
1521109834.58,21.449,60.652
1521109836.19,21.451,60.647
1521109837.80,21.445,60.645
1521109839.41,21.449,60.643
1521109841.02,21.450,60.652
1521109842.63,21.445,60.644
1521109844.24,21.447,60.637
1521109845.85,21.447,60.644
1521109847.46,21.447,60.648
1521109849.07,21.447,60.647
1521109850.68,21.439,60.640
1521109852.30,21.450,60.640
1521109853.91,21.445,60.638
1521109855.52,21.447,60.640
1521109857.13,21.450,60.641
1521109858.74,21.450,60.644
1521109860.35,21.447,60.635
1521109861.96,21.438,60.635
1521109863.57,21.442,60.632
1521109865.18,21.441,60.631
1521109866.79,21.449,60.631
1521109868.40,21.457,60.629
1521109870.01,21.445,60.620
1521109871.62,21.443,60.616
1521109873.23,21.441,60.617
1521109874.84,21.439,60.612
1521109876.45,21.443,60.612
1521109878.07,21.439,60.610
1521109879.68,21.446,60.617
1521109881.29,21.447,60.614
1521109882.90,21.437,60.612
1521109884.51,21.446,60.613
1521109886.12,21.443,60.616
1521109887.73,21.439,60.617
1521109889.34,21.449,60.613
1521109890.95,21.435,60.612
1521109892.56,21.445,60.616
1521109894.17,21.442,60.614
1521109895.78,21.441,60.613
1521109897.39,21.441,60.612
1521109899.00,21.443,60.615
1521109900.61,21.441,60.616
1521109902.22,21.442,60.614
1521109903.84,21.438,60.616
1521109905.45,21.446,60.622
1521109907.06,21.446,60.625
1521109908.67,21.441,60.617
1521109910.28,21.441,60.612
1521109911.89,21.441,60.613
1521109913.50,21.435,60.611
1521109915.11,21.438,60.615
1521109916.72,21.454,60.616
1521109918.33,21.447,60.611
1521109919.94,21.438,60.608
1521109921.55,21.439,60.610
1521109923.16,21.441,60.605
1521109924.77,21.446,60.606
1521109926.38,21.445,60.608
1521109928.00,21.437,60.594
1521109929.61,21.441,60.597
1521109931.22,21.442,60.599
1521109932.83,21.441,60.595
1521109934.44,21.442,60.598
1521109936.05,21.439,60.596
1521109937.66,21.433,60.594
1521109939.27,21.435,60.587
1521109940.88,21.437,60.591
1521109942.49,21.439,60.586
1521109944.10,21.433,60.595
1521109945.71,21.439,60.591
1521109947.32,21.439,60.591
1521109948.93,21.433,60.592
1521109950.54,21.438,60.592
1521109952.15,21.435,60.591
1521109953.77,21.438,60.593
1521109955.38,21.435,60.594
1521109956.99,21.438,60.587
1521109958.60,21.437,60.592
1521109960.21,21.437,60.599
1521109961.82,21.435,60.596
1521109963.43,21.431,60.603
1521109965.04,21.435,60.604
1521109966.65,21.435,60.597
1521109968.26,21.435,60.602
1521109969.87,21.431,60.602
1521109971.48,21.437,60.601
1521109973.09,21.433,60.606
1521109974.70,21.437,60.600
1521109976.31,21.431,60.605
1521109977.92,21.431,60.605
1521109979.54,21.426,60.607
1521109981.15,21.437,60.605
1521109982.76,21.437,60.607
1521109984.37,21.434,60.608
1521109985.98,21.437,60.604
1521109987.59,21.434,60.611
1521109989.20,21.435,60.607
1521109990.81,21.431,60.610
1521109992.42,21.437,60.611
1521109994.03,21.429,60.608
1521109995.64,21.433,60.617
1521109997.25,21.439,60.617
1521109998.86,21.438,60.613
1521110000.47,21.438,60.611
1521110002.08,21.439,60.615
1521110003.69,21.429,60.611
1521110005.31,21.443,60.608
1521110006.92,21.437,60.614
1521110008.53,21.435,60.613
1521110010.14,21.431,60.613
1521110011.75,21.433,60.609
1521110013.36,21.437,60.610
1521110014.97,21.435,60.612
1521110016.58,21.434,60.602
1521110018.19,21.433,60.606
1521110019.80,21.439,60.607
1521110021.41,21.431,60.605
1521110023.02,21.430,60.609
1521110024.63,21.431,60.605
1521110026.24,21.435,60.600
1521110027.85,21.426,60.603
1521110029.46,21.437,60.611
1521110031.08,21.431,60.604
1521110032.69,21.433,60.606
1521110034.30,21.434,60.603
1521110035.91,21.434,60.608
1521110037.52,21.439,60.605
1521110039.13,21.433,60.606
1521110040.74,21.431,60.603
1521110042.35,21.437,60.611
1521110043.96,21.430,60.599
1521110045.57,21.438,60.608
1521110047.18,21.437,60.608
1521110048.79,21.433,60.607
1521110050.40,21.430,60.602
1521110052.01,21.423,60.612
1521110053.62,21.433,60.610
1521110055.23,21.434,60.603
1521110056.85,21.429,60.606
1521110058.46,21.431,60.607
1521110060.07,21.433,60.599
1521110061.68,21.427,60.602
1521110063.29,21.433,60.606
1521110064.90,21.430,60.598
1521110066.51,21.433,60.603
1521110068.12,21.427,60.599
1521110069.73,21.430,60.602
1521110071.34,21.427,60.595
1521110072.95,21.431,60.586
1521110074.56,21.434,60.601
1521110076.17,21.431,60.603
1521110077.78,21.435,60.599
1521110079.39,21.435,60.599
1521110081.00,21.433,60.595
1521110082.62,21.431,60.592
1521110084.23,21.431,60.599
1521110085.84,21.427,60.603
1521110087.45,21.430,60.593
1521110089.06,21.434,60.601
1521110090.67,21.429,60.596
1521110092.28,21.430,60.594
1521110093.89,21.431,60.597
1521110095.50,21.431,60.595
1521110097.11,21.433,60.600
1521110098.72,21.431,60.595
1521110100.33,21.434,60.585
1521110101.94,21.427,60.590
1521110103.55,21.425,60.584
1521110105.16,21.434,60.582
1521110106.77,21.421,60.588
1521110108.39,21.438,60.582
1521110110.00,21.427,60.590
1521110111.61,21.425,60.579
1521110113.22,21.426,60.582
1521110114.83,21.425,60.587
1521110116.44,21.429,60.587
1521110118.05,21.431,60.582
1521110119.66,21.425,60.580
1521110121.27,21.430,60.579
1521110122.88,21.427,60.578
1521110124.49,21.433,60.585
1521110126.10,21.425,60.579
1521110127.71,21.433,60.581
1521110129.32,21.431,60.586
1521110130.93,21.435,60.586
1521110132.54,21.431,60.587
1521110134.16,21.426,60.581
1521110135.77,21.429,60.584
1521110137.38,21.426,60.585
1521110138.99,21.426,60.593
1521110140.60,21.427,60.589
1521110142.21,21.423,60.583
1521110143.82,21.435,60.586
1521110145.43,21.429,60.589
1521110147.04,21.425,60.596
1521110148.65,21.429,60.592
1521110150.26,21.426,60.590
1521110151.87,21.429,60.584
1521110153.48,21.429,60.586
1521110155.09,21.425,60.587
1521110156.70,21.423,60.591
1521110158.32,21.430,60.589
1521110159.93,21.430,60.589
1521110161.54,21.427,60.589
1521110163.15,21.427,60.592
1521110164.76,21.426,60.584
1521110166.37,21.422,60.587
1521110167.98,21.421,60.584
1521110169.59,21.427,60.581
1521110171.20,21.425,60.581
1521110172.81,21.427,60.578
1521110174.42,21.425,60.578
1521110176.04,21.429,60.573
1521110177.64,21.425,60.574
1521110179.25,21.425,60.582
1521110180.86,21.430,60.570
1521110182.47,21.433,60.575
1521110184.09,21.415,60.575
1521110185.70,21.422,60.573
1521110187.31,21.427,60.576
1521110188.92,21.421,60.570
1521110190.53,21.430,60.573
1521110192.14,21.419,60.572
1521110193.75,21.413,60.574
1521110195.36,21.422,60.578
1521110196.97,21.426,60.572
1521110198.58,21.418,60.574
1521110200.19,21.419,60.573
1521110201.81,21.423,60.572
1521110203.41,21.418,60.574
1521110205.03,21.418,60.568
1521110206.63,21.422,60.573
1521110208.24,21.431,60.576
1521110209.86,21.425,60.578
1521110211.47,21.425,60.576
1521110213.08,21.425,60.576
1521110214.69,21.422,60.574
1521110216.30,21.413,60.575
1521110217.91,21.429,60.578
1521110219.52,21.417,60.575
1521110221.13,21.421,60.580
1521110222.74,21.418,60.576
1521110224.35,21.427,60.573
1521110225.96,21.419,60.578
1521110227.57,21.421,60.578
1521110229.19,21.423,60.582
1521110230.79,21.421,60.585
1521110232.40,21.411,60.579
1521110234.01,21.419,60.575
1521110235.63,21.418,60.578
1521110237.24,21.415,60.569
1521110238.85,21.422,60.567
1521110240.46,21.411,60.569
1521110242.07,21.409,60.566
1521110243.68,21.411,60.563
1521110245.29,21.414,60.568
1521110246.90,21.417,60.569
1521110248.51,21.417,60.565
1521110250.12,21.421,60.565
1521110251.73,21.415,60.564
1521110253.35,21.419,60.559
1521110254.95,21.407,60.562
1521110256.56,21.411,60.569
1521110258.18,21.415,60.565
1521110259.78,21.409,60.561
1521110261.40,21.411,60.563
1521110263.01,21.410,60.565
1521110264.62,21.409,60.566
1521110266.23,21.421,60.568
1521110267.84,21.415,60.572
1521110269.45,21.414,60.569
1521110271.06,21.415,60.579
1521110272.67,21.417,60.573
1521110274.28,21.414,60.578
1521110275.89,21.418,60.571
1521110277.51,21.415,60.576
1521110279.12,21.418,60.575
1521110280.72,21.414,60.578
1521110282.34,21.423,60.586
1521110283.94,21.419,60.588
1521110285.55,21.421,60.582
1521110287.17,21.419,60.582
1521110288.78,21.414,60.585
1521110290.39,21.417,60.581
1521110292.00,21.415,60.581
1521110293.61,21.419,60.584
1521110295.22,21.415,60.586
1521110296.83,21.414,60.582
1521110298.44,21.411,60.584
1521110300.05,21.405,60.581
1521110301.66,21.405,60.578
1521110303.28,21.410,60.576
1521110304.88,21.415,60.577
1521110306.50,21.406,60.580
1521110308.10,21.409,60.572
1521110309.71,21.414,60.582
1521110311.33,21.415,60.576
1521110312.94,21.413,60.578
1521110314.55,21.409,60.582
1521110316.16,21.406,60.584
1521110317.77,21.414,60.586
1521110319.38,21.418,60.594
1521110320.99,21.413,60.595
1521110322.60,21.421,60.587
1521110324.21,21.418,60.593
1521110325.82,21.421,60.599
1521110327.43,21.414,60.599
1521110329.05,21.418,60.595
1521110330.65,21.418,60.598
1521110332.27,21.418,60.591
1521110333.87,21.417,60.604
1521110335.49,21.419,60.607
1521110337.10,21.419,60.604
1521110338.71,21.421,60.603
1521110340.32,21.418,60.607
1521110341.93,21.419,60.610
1521110343.54,21.415,60.604
1521110345.15,21.426,60.601
1521110346.76,21.426,60.601
1521110348.37,21.422,60.603
1521110349.98,21.414,60.602
1521110351.59,21.421,60.605
1521110353.20,21.421,60.601
1521110354.82,21.421,60.607
1521110356.43,21.423,60.611
1521110358.04,21.413,60.606
1521110359.64,21.418,60.611
1521110361.26,21.417,60.611
1521110362.86,21.413,60.611
1521110364.48,21.421,60.610
1521110366.09,21.421,60.605
1521110367.70,21.413,60.606
1521110369.31,21.418,60.608
1521110370.92,21.417,60.609
1521110372.53,21.419,60.609
1521110374.14,21.418,60.608
1521110375.75,21.417,60.609
1521110377.36,21.415,60.611
1521110378.97,21.417,60.613
1521110380.58,21.418,60.607
1521110382.20,21.418,60.611
1521110383.80,21.414,60.607
1521110385.42,21.417,60.603
1521110387.03,21.417,60.595
1521110388.64,21.417,60.599
1521110390.25,21.411,60.594
1521110391.86,21.413,60.590
1521110393.47,21.411,60.590
1521110395.08,21.409,60.589
1521110396.69,21.413,60.586
1521110398.30,21.411,60.583
1521110399.91,21.418,60.583
1521110401.52,21.409,60.580
1521110403.13,21.407,60.575
1521110404.74,21.407,60.580
1521110406.36,21.415,60.576
1521110407.97,21.410,60.576
1521110409.58,21.410,60.573
1521110411.19,21.411,60.575
1521110412.79,21.413,60.571
1521110414.41,21.407,60.569
1521110416.02,21.415,60.581
1521110417.63,21.414,60.572
1521110419.24,21.415,60.582
1521110420.85,21.414,60.577
1521110422.46,21.409,60.576
1521110424.07,21.410,60.579
1521110425.68,21.414,60.579
1521110427.29,21.410,60.580
1521110428.90,21.409,60.586
1521110430.51,21.411,60.586
1521110432.13,21.405,60.578
1521110433.73,21.417,60.586
1521110435.35,21.411,60.583
1521110436.96,21.409,60.584
1521110438.56,21.410,60.587
1521110440.18,21.406,60.582
1521110441.79,21.415,60.582
1521110443.40,21.414,60.579
1521110445.01,21.413,60.578
1521110446.62,21.419,60.580
1521110448.23,21.415,60.577
1521110449.84,21.411,60.572
1521110451.45,21.411,60.574
1521110453.06,21.410,60.571
1521110454.67,21.402,60.569
1521110456.28,21.418,60.574
1521110457.90,21.410,60.570
1521110459.51,21.406,60.570
1521110461.12,21.401,60.569
1521110462.73,21.411,60.568
1521110464.34,21.407,60.572
1521110465.95,21.403,60.573
1521110467.56,21.414,60.571
1521110469.17,21.409,60.574
1521110470.78,21.405,60.567
1521110472.39,21.405,60.565
1521110474.00,21.407,60.556
1521110475.61,21.410,60.569
1521110477.22,21.403,60.566
1521110478.83,21.409,60.564
1521110480.44,21.411,60.566
1521110482.05,21.411,60.568
1521110483.67,21.401,60.565
1521110485.28,21.407,60.570
1521110486.89,21.409,60.565
1521110488.50,21.414,60.563
1521110490.11,21.409,60.565
1521110491.72,21.406,60.568
1521110493.33,21.409,60.572
1521110494.94,21.403,60.576
1521110496.55,21.405,60.569
1521110498.16,21.407,60.572
1521110499.77,21.405,60.571
1521110501.38,21.402,60.576
1521110502.99,21.406,60.571
1521110504.60,21.406,60.576
1521110506.21,21.406,60.578
1521110507.83,21.407,60.581
1521110509.44,21.402,60.574
1521110511.05,21.407,60.577
1521110512.66,21.413,60.573
1521110514.27,21.414,60.576
1521110515.88,21.418,60.585
1521110517.49,21.406,60.587
1521110519.10,21.406,60.588
1521110520.71,21.402,60.584
1521110522.32,21.405,60.585
1521110523.93,21.405,60.586
1521110525.54,21.406,60.586
1521110527.15,21.410,60.593
1521110528.76,21.406,60.587
1521110530.37,21.403,60.593
1521110531.98,21.402,60.586
1521110533.60,21.406,60.592
1521110535.21,21.409,60.590
1521110536.82,21.409,60.589
1521110538.43,21.413,60.587
1521110540.04,21.402,60.586
1521110541.64,21.410,60.592
1521110543.26,21.410,60.590
1521110544.87,21.410,60.596
1521110546.48,21.406,60.587
1521110548.09,21.414,60.585
1521110549.70,21.407,60.588
1521110551.31,21.410,60.593
1521110552.92,21.407,60.589
1521110554.53,21.413,60.588
1521110556.14,21.406,60.589
1521110557.75,21.407,60.593
1521110559.37,21.405,60.594
1521110560.98,21.410,60.590
1521110562.59,21.413,60.585
1521110564.20,21.407,60.596
1521110565.81,21.407,60.585
1521110567.42,21.417,60.586
1521110569.03,21.405,60.585
1521110570.64,21.405,60.586
1521110572.25,21.406,60.586
1521110573.86,21.410,60.585
1521110575.47,21.406,60.583
1521110577.08,21.406,60.581
1521110578.69,21.409,60.580
1521110580.30,21.410,60.576
1521110581.91,21.405,60.575
1521110583.52,21.413,60.579
1521110585.14,21.410,60.569
1521110586.75,21.410,60.581
1521110588.36,21.410,60.576
1521110589.97,21.415,60.569
1521110591.58,21.406,60.569
1521110593.19,21.410,60.583
1521110594.80,21.411,60.575
1521110596.41,21.413,60.582
1521110598.02,21.409,60.577
1521110599.63,21.401,60.576
1521110601.24,21.414,60.578
1521110602.85,21.413,60.584
1521110604.46,21.403,60.590
1521110606.07,21.413,60.583
1521110607.68,21.406,60.589
1521110609.29,21.413,60.578
1521110610.91,21.401,60.578
1521110612.52,21.403,60.574
1521110614.13,21.405,60.582
1521110615.74,21.409,60.582
1521110617.35,21.418,60.578
1521110618.96,21.411,60.586
1521110620.57,21.409,60.578
1521110622.18,21.406,60.579
1521110623.79,21.406,60.576
1521110625.40,21.407,60.572
1521110627.01,21.406,60.574
1521110628.62,21.409,60.569
1521110630.23,21.403,60.565
1521110631.84,21.411,60.569
1521110633.45,21.417,60.564
1521110635.06,21.411,60.566
1521110636.68,21.410,60.566
1521110638.29,21.403,60.559
1521110639.90,21.411,60.564
1521110641.51,21.411,60.559
1521110643.12,21.414,60.560
1521110644.73,21.402,60.565
1521110646.34,21.409,60.565
1521110647.95,21.413,60.568
1521110649.56,21.407,60.570
1521110651.17,21.415,60.565
1521110652.78,21.414,60.563
1521110654.39,21.411,60.558
1521110656.00,21.411,60.562
1521110657.61,21.407,60.567
1521110659.22,21.410,60.566
1521110660.83,21.411,60.558
1521110662.45,21.413,60.565
1521110664.06,21.409,60.558
1521110665.67,21.407,60.567
1521110667.28,21.406,60.563
1521110668.89,21.403,60.566
1521110670.50,21.403,60.570
1521110672.11,21.410,60.567
1521110673.72,21.411,60.564
1521110675.33,21.406,60.566
1521110676.94,21.410,60.565
1521110678.55,21.407,60.572
1521110680.16,21.407,60.566
1521110681.77,21.411,60.560
1521110683.38,21.405,60.560
1521110684.99,21.410,60.565
1521110686.60,21.405,60.558
1521110688.22,21.399,60.558
1521110689.83,21.409,60.548
1521110691.44,21.407,60.548
1521110693.05,21.406,60.554
1521110694.66,21.402,60.554
1521110696.27,21.407,60.557
1521110697.88,21.411,60.553
1521110699.49,21.403,60.552
1521110701.10,21.413,60.540
1521110702.71,21.409,60.544
1521110704.32,21.410,60.548
1521110705.93,21.406,60.548
1521110707.54,21.410,60.538
1521110709.15,21.402,60.541
1521110710.76,21.413,60.542
1521110712.37,21.407,60.541
1521110713.99,21.405,60.544
1521110715.60,21.410,60.545
1521110717.21,21.411,60.545
1521110718.82,21.402,60.544
1521110720.43,21.410,60.543
1521110722.04,21.405,60.545
1521110723.65,21.406,60.547
1521110725.26,21.403,60.542
1521110726.87,21.402,60.551
1521110728.48,21.403,60.538
1521110730.09,21.406,60.546
1521110731.70,21.410,60.548
1521110733.31,21.406,60.541
1521110734.92,21.407,60.542
1521110736.53,21.410,60.541
1521110738.15,21.410,60.545
1521110739.76,21.410,60.550
1521110741.37,21.406,60.541
1521110742.98,21.406,60.550
1521110744.59,21.407,60.549
1521110746.20,21.402,60.545
1521110747.81,21.402,60.546
1521110749.42,21.410,60.543
1521110751.03,21.402,60.548
1521110752.64,21.401,60.539
1521110754.25,21.411,60.543
1521110755.86,21.413,60.545
1521110757.47,21.413,60.543
1521110759.08,21.407,60.538
1521110760.69,21.402,60.534
1521110762.30,21.405,60.538
1521110763.92,21.405,60.542
1521110765.53,21.411,60.541
1521110767.14,21.401,60.542
1521110768.75,21.395,60.535
1521110770.36,21.405,60.531
1521110771.97,21.411,60.533
1521110773.58,21.411,60.542
1521110775.19,21.407,60.530
1521110776.80,21.401,60.530
1521110778.41,21.398,60.529
1521110780.02,21.406,60.524
1521110781.63,21.405,60.520
1521110783.24,21.403,60.520
1521110784.85,21.403,60.525
1521110786.46,21.405,60.525
1521110788.07,21.403,60.538
1521110789.69,21.405,60.530
1521110791.30,21.409,60.528
1521110792.91,21.411,60.530
1521110794.52,21.405,60.526
1521110796.13,21.396,60.533
1521110797.74,21.409,60.525
1521110799.35,21.406,60.525
1521110800.96,21.402,60.531
1521110802.57,21.407,60.529
1521110804.18,21.402,60.525
1521110805.79,21.407,60.524
1521110807.40,21.409,60.525
1521110809.01,21.405,60.524
1521110810.62,21.398,60.522
1521110812.23,21.402,60.528
1521110813.84,21.406,60.532
1521110815.46,21.399,60.527
1521110817.07,21.411,60.527
1521110818.68,21.402,60.525
1521110820.29,21.402,60.528
1521110821.90,21.400,60.527
1521110823.51,21.399,60.530
1521110825.12,21.410,60.534
1521110826.73,21.405,60.531
1521110828.34,21.401,60.536
1521110829.95,21.405,60.534
1521110831.56,21.405,60.537
1521110833.17,21.409,60.534
1521110834.78,21.402,60.536
1521110836.39,21.401,60.535
1521110838.00,21.409,60.541
1521110839.61,21.407,60.540
1521110841.23,21.402,60.543
1521110842.84,21.403,60.545
1521110844.45,21.403,60.545
1521110846.06,21.406,60.549
1521110847.67,21.405,60.545
