timestamp,AD584-P12
1500456383.337,10002447.0
1500456386.682,10002443.0
1500456390.028,10002447.0
1500456393.373,10002444.0
1500456396.719,10002446.0
1500456400.064,10002444.0
1500456403.410,10002445.0
1500456406.755,10002443.0
1500456410.100,10002445.0
1500456413.446,10002444.0
1500456416.791,10002445.0
1500456420.137,10002445.0
1500456423.482,10002448.0
1500456426.827,10002446.0
1500456430.173,10002449.0
1500456433.518,10002449.0
1500456436.864,10002447.0
1500456440.209,10002446.0
1500456443.555,10002447.0
1500456446.900,10002444.0
1500456450.245,10002442.0
1500456453.591,10002444.0
1500456456.936,10002445.0
1500456460.282,10002442.0
1500456463.627,10002443.0
1500456466.973,10002441.0
1500456470.318,10002442.0
1500456473.664,10002442.0
1500456477.009,10002443.0
1500456480.354,10002444.0
1500456483.700,10002444.0
1500456487.045,10002442.0
1500456490.391,10002447.0
1500456493.736,10002447.0
1500456497.082,10002446.0
1500456500.427,10002446.0
1500456503.772,10002445.0
1500456507.118,10002445.0
1500456510.463,10002448.0
1500456513.809,10002450.0
1500456517.154,10002448.0
1500456520.500,10002447.0
1500456523.845,10002446.0
1500456527.191,10002447.0
1500456530.536,10002447.0
1500456533.881,10002447.0
1500456537.227,10002448.0
1500456540.572,10002450.0
1500456543.918,10002452.0
1500456547.263,10002451.0
1500456550.609,10002449.0
1500456553.954,10002450.0
1500456557.299,10002448.0
1500456560.645,10002449.0
1500456563.990,10002448.0
1500456567.336,10002451.0
1500456570.681,10002449.0
1500456574.027,10002451.0
1500456577.372,10002447.0
1500456580.717,10002450.0
1500456584.063,10002447.0
1500456587.408,10002450.0
1500456590.754,10002448.0
1500456594.099,10002444.0
1500456597.445,10002447.0
1500456600.790,10002450.0
1500456604.135,10002451.0
1500456607.481,10002447.0
1500456610.826,10002449.0
1500456614.172,10002448.0
1500456617.517,10002447.0
1500456620.863,10002448.0
1500456624.208,10002450.0
1500456627.553,10002448.0
1500456630.899,10002447.0
1500456634.244,10002448.0
1500456637.590,10002453.0
1500456640.935,10002452.0
1500456644.281,10002451.0
1500456647.626,10002448.0
1500456650.971,10002445.0
1500456654.317,10002449.0
1500456657.662,10002449.0
1500456661.008,10002449.0
1500456664.353,10002450.0
1500456667.699,10002448.0
1500456671.044,10002449.0
1500456674.389,10002452.0
1500456677.735,10002452.0
1500456681.080,10002451.0
1500456684.426,10002452.0
1500456687.771,10002451.0
1500456691.117,10002451.0
1500456694.462,10002448.0
1500456697.808,10002447.0
1500456701.153,10002449.0
1500456704.498,10002445.0
1500456707.844,10002445.0
1500456711.189,10002448.0
1500456714.535,10002448.0
1500456717.880,10002450.0
1500456721.226,10002450.0
1500456724.571,10002446.0
1500456727.917,10002448.0
1500456731.262,10002445.0
1500456734.607,10002447.0
1500456737.953,10002450.0
1500456741.298,10002447.0
1500456744.644,10002449.0
1500456747.989,10002448.0
1500456751.334,10002451.0
1500456754.680,10002447.0
1500456758.025,10002450.0
1500456761.371,10002449.0
1500456764.716,10002452.0
1500456768.062,10002450.0
1500456771.407,10002448.0
1500456774.753,10002449.0
1500456778.098,10002447.0
1500456781.443,10002446.0
1500456784.789,10002448.0
1500456788.134,10002449.0
1500456791.480,10002449.0
1500456794.825,10002447.0
1500456798.171,10002450.0
1500456801.516,10002447.0
1500456804.861,10002450.0
1500456808.207,10002449.0
1500456811.552,10002449.0
1500456814.898,10002448.0
1500456818.243,10002448.0
1500456821.589,10002448.0
1500456824.934,10002447.0
1500456828.279,10002450.0
1500456831.625,10002449.0
1500456834.970,10002452.0
1500456838.316,10002449.0
1500456841.661,10002447.0
1500456845.007,10002450.0
1500456848.352,10002449.0
1500456851.697,10002448.0
1500456855.043,10002448.0
1500456858.388,10002449.0
1500456861.734,10002448.0
1500456865.079,10002451.0
1500456868.425,10002450.0
1500456871.770,10002449.0
1500456875.115,10002447.0
1500456878.461,10002448.0
1500456881.806,10002448.0
1500456885.152,10002451.0
1500456888.497,10002452.0
1500456891.843,10002450.0
1500456895.188,10002449.0
1500456898.533,10002449.0
1500456901.879,10002451.0
1500456905.224,10002454.0
1500456908.570,10002452.0
1500456911.915,10002452.0
1500456915.261,10002453.0
1500456918.606,10002453.0
1500456921.951,10002450.0
1500456925.297,10002448.0
1500456928.642,10002450.0
1500456931.988,10002451.0
1500456935.333,10002451.0
1500456938.679,10002450.0
1500456942.024,10002453.0
1500456945.369,10002452.0
1500456948.715,10002451.0
1500456952.061,10002450.0
1500456955.406,10002451.0
1500456958.751,10002452.0
1500456962.097,10002451.0
1500456965.442,10002452.0
1500456968.787,10002450.0
1500456972.133,10002453.0
1500456975.479,10002451.0
1500456978.824,10002449.0
1500456982.169,10002447.0
1500456985.515,10002448.0
1500456988.860,10002450.0
1500456992.205,10002453.0
1500456995.551,10002452.0
1500456998.897,10002452.0
1500457002.242,10002450.0
1500457005.587,10002451.0
1500457008.933,10002451.0
1500457012.278,10002451.0
1500457015.623,10002450.0
1500457018.969,10002452.0
1500457022.315,10002452.0
1500457025.660,10002451.0
1500457029.006,10002453.0
1500457032.351,10002450.0
1500457035.696,10002454.0
1500457039.042,10002451.0
1500457042.387,10002449.0
1500457045.733,10002452.0
1500457049.078,10002450.0
1500457052.423,10002450.0
1500457055.769,10002450.0
1500457059.114,10002447.0
1500457062.460,10002451.0
1500457065.805,10002449.0
1500457069.151,10002452.0
1500457072.496,10002452.0
1500457075.841,10002452.0
1500457079.187,10002447.0
1500457082.532,10002447.0
1500457085.878,10002450.0
1500457089.223,10002450.0
1500457092.569,10002450.0
1500457095.914,10002447.0
1500457099.259,10002447.0
1500457102.605,10002448.0
1500457105.950,10002449.0
1500457109.296,10002447.0
1500457112.641,10002449.0
1500457115.987,10002448.0
1500457119.332,10002449.0
1500457122.677,10002448.0
1500457126.023,10002451.0
1500457129.368,10002450.0
1500457132.714,10002450.0
1500457136.059,10002452.0
1500457139.405,10002451.0
1500457142.750,10002449.0
1500457146.095,10002451.0
1500457149.441,10002452.0
1500457152.787,10002450.0
1500457156.132,10002452.0
1500457159.477,10002452.0
1500457162.823,10002452.0
1500457166.168,10002449.0
1500457169.513,10002450.0
1500457172.859,10002450.0
1500457176.204,10002450.0
1500457179.550,10002450.0
1500457182.895,10002451.0
1500457186.241,10002450.0
1500457189.586,10002448.0
1500457192.931,10002451.0
1500457196.277,10002450.0
1500457199.622,10002448.0
1500457202.968,10002451.0
1500457206.313,10002451.0
1500457209.659,10002449.0
1500457213.004,10002447.0
1500457216.349,10002452.0
1500457219.695,10002452.0
1500457223.041,10002450.0
1500457226.386,10002448.0
1500457229.731,10002450.0
1500457233.077,10002449.0
1500457236.422,10002450.0
1500457239.767,10002451.0
1500457243.113,10002448.0
1500457246.459,10002448.0
1500457249.804,10002450.0
1500457253.149,10002450.0
1500457256.495,10002447.0
1500457259.840,10002449.0
1500457263.185,10002450.0
1500457266.531,10002447.0
1500457269.876,10002450.0
1500457273.222,10002445.0
1500457276.567,10002446.0
1500457279.913,10002446.0
1500457283.258,10002449.0
1500457286.604,10002450.0
1500457289.949,10002450.0
1500457293.295,10002449.0
1500457296.640,10002451.0
1500457299.986,10002451.0
1500457303.331,10002451.0
1500457306.676,10002449.0
1500457310.021,10002449.0
1500457313.367,10002447.0
1500457316.713,10002448.0
1500457320.058,10002448.0
1500457323.404,10002448.0
1500457326.749,10002447.0
1500457330.094,10002450.0
1500457333.440,10002450.0
1500457336.785,10002447.0
1500457340.131,10002444.0
1500457343.476,10002444.0
1500457346.821,10002450.0
1500457350.167,10002449.0
1500457353.512,10002451.0
1500457356.858,10002453.0
1500457360.203,10002452.0
1500457363.549,10002450.0
1500457366.894,10002449.0
1500457370.240,10002453.0
1500457373.585,10002447.0
1500457376.930,10002447.0
1500457380.276,10002447.0
1500457383.621,10002447.0
1500457386.967,10002448.0
1500457390.312,10002447.0
1500457393.658,10002450.0
1500457397.003,10002449.0
1500457400.348,10002452.0
1500457403.694,10002450.0
1500457407.039,10002447.0
1500457410.385,10002448.0
1500457413.730,10002448.0
1500457417.076,10002447.0
1500457420.421,10002448.0
1500457423.767,10002449.0
1500457427.112,10002449.0
1500457430.457,10002446.0
1500457433.803,10002446.0
1500457437.148,10002448.0
1500457440.494,10002448.0
1500457443.839,10002450.0
1500457447.185,10002451.0
1500457450.530,10002450.0
1500457453.875,10002447.0
1500457457.221,10002446.0
1500457460.566,10002447.0
1500457463.912,10002449.0
1500457467.257,10002451.0
1500457470.602,10002446.0
1500457473.948,10002451.0
1500457477.293,10002451.0
1500457480.639,10002451.0
1500457483.984,10002446.0
1500457487.330,10002448.0
1500457490.675,10002447.0
1500457494.021,10002450.0
1500457497.366,10002449.0
1500457500.711,10002448.0
1500457504.057,10002447.0
1500457507.402,10002448.0
1500457510.748,10002445.0
1500457514.093,10002448.0
1500457517.439,10002448.0
1500457520.784,10002444.0
1500457524.130,10002446.0
1500457527.475,10002445.0
1500457530.820,10002446.0
1500457534.166,10002446.0
1500457537.511,10002444.0
1500457540.857,10002446.0
1500457544.202,10002446.0
1500457547.547,10002444.0
1500457550.893,10002443.0
1500457554.238,10002446.0
1500457557.584,10002446.0
1500457560.929,10002449.0
1500457564.275,10002446.0
1500457567.620,10002444.0
1500457570.966,10002444.0
1500457574.311,10002446.0
1500457577.657,10002446.0
1500457581.002,10002447.0
1500457584.347,10002447.0
1500457587.693,10002449.0
1500457591.038,10002444.0
1500457594.383,10002448.0
1500457597.729,10002446.0
1500457601.074,10002443.0
1500457604.419,10002441.0
1500457607.765,10002442.0
1500457611.111,10002443.0
1500457614.456,10002444.0
1500457617.801,10002444.0
1500457621.147,10002446.0
1500457624.492,10002444.0
1500457627.838,10002445.0
1500457631.183,10002444.0
1500457634.529,10002446.0
1500457637.874,10002445.0
1500457641.219,10002442.0
1500457644.565,10002444.0
1500457647.910,10002445.0
1500457651.256,10002445.0
1500457654.629,10002444.0
1500457657.947,10002443.0
1500457661.292,10002442.0
1500457664.638,10002443.0
1500457667.983,10002447.0
1500457671.328,10002444.0
1500457674.674,10002443.0
1500457678.019,10002444.0
1500457681.365,10002444.0
1500457684.710,10002443.0
1500457688.055,10002447.0
1500457691.401,10002448.0
1500457694.746,10002450.0
1500457698.092,10002446.0
1500457701.437,10002445.0
1500457704.783,10002445.0
1500457708.128,10002442.0
1500457711.473,10002445.0
1500457714.819,10002443.0
1500457718.164,10002444.0
1500457721.510,10002441.0
1500457724.855,10002441.0
1500457728.201,10002445.0
1500457731.546,10002440.0
1500457734.892,10002443.0
1500457738.237,10002445.0
1500457741.583,10002445.0
1500457744.928,10002445.0
1500457748.273,10002445.0
1500457751.619,10002446.0
1500457754.964,10002445.0
1500457758.310,10002446.0
1500457761.655,10002446.0
1500457765.000,10002443.0
1500457768.346,10002444.0
1500457771.691,10002443.0
1500457775.037,10002444.0
1500457778.382,10002445.0
1500457781.728,10002445.0
1500457785.073,10002445.0
1500457788.418,10002445.0
1500457791.764,10002443.0
1500457795.109,10002443.0
1500457798.455,10002446.0
1500457801.800,10002446.0
1500457805.146,10002445.0
1500457808.491,10002445.0
1500457811.837,10002442.0
1500457815.182,10002445.0
1500457818.527,10002445.0
1500457821.873,10002444.0
1500457825.218,10002445.0
1500457828.564,10002445.0
1500457831.909,10002443.0
1500457835.255,10002443.0
1500457838.600,10002447.0
1500457841.945,10002446.0
1500457845.291,10002446.0
1500457848.636,10002446.0
1500457851.982,10002446.0
1500457855.327,10002445.0
1500457858.673,10002445.0
1500457862.018,10002444.0
1500457865.363,10002443.0
1500457868.709,10002446.0
1500457872.054,10002446.0
1500457875.400,10002445.0
1500457878.745,10002446.0
1500457882.091,10002445.0
1500457885.436,10002445.0
1500457888.782,10002446.0
1500457892.127,10002445.0
1500457895.472,10002443.0
1500457898.818,10002446.0
1500457902.163,10002443.0
1500457905.509,10002443.0
1500457908.854,10002444.0
1500457912.200,10002444.0
1500457915.545,10002445.0
1500457918.890,10002445.0
1500457922.236,10002447.0
1500457925.581,10002444.0
1500457928.927,10002445.0
1500457932.272,10002446.0
1500457935.618,10002445.0
1500457938.963,10002446.0
1500457942.308,10002444.0
1500457945.654,10002440.0
1500457948.999,10002445.0
1500457952.345,10002444.0
1500457955.690,10002446.0
1500457959.036,10002446.0
1500457962.381,10002447.0
1500457965.727,10002444.0
1500457969.072,10002445.0
1500457972.417,10002444.0
1500457975.763,10002444.0
1500457979.108,10002442.0
1500457982.454,10002444.0
1500457985.799,10002445.0
1500457989.145,10002443.0
1500457992.490,10002439.0
1500457995.835,10002444.0
1500457999.181,10002445.0
1500458002.526,10002446.0
1500458005.872,10002444.0
1500458009.217,10002445.0
1500458012.562,10002445.0
1500458015.908,10002445.0
1500458019.253,10002445.0
1500458022.599,10002445.0
1500458025.944,10002446.0
1500458029.290,10002444.0
1500458032.635,10002444.0
1500458035.980,10002445.0
1500458039.326,10002446.0
1500458042.672,10002443.0
1500458046.017,10002442.0
1500458049.362,10002445.0
1500458052.708,10002444.0
1500458056.053,10002446.0
1500458059.399,10002447.0
1500458062.744,10002447.0
1500458066.089,10002448.0
1500458069.435,10002447.0
1500458072.780,10002447.0
1500458076.126,10002445.0
1500458079.471,10002446.0
1500458082.817,10002450.0
1500458086.162,10002448.0
1500458089.507,10002446.0
1500458092.853,10002446.0
1500458096.198,10002451.0
1500458099.544,10002448.0
1500458102.889,10002448.0
1500458106.235,10002447.0
1500458109.580,10002447.0
1500458112.926,10002449.0
1500458116.271,10002447.0
1500458119.616,10002446.0
1500458122.962,10002443.0
1500458126.307,10002447.0
1500458129.653,10002447.0
1500458132.998,10002445.0
1500458136.343,10002442.0
1500458139.689,10002445.0
1500458143.034,10002447.0
1500458146.380,10002445.0
1500458149.725,10002447.0
1500458153.071,10002444.0
1500458156.416,10002445.0
1500458159.762,10002446.0
1500458163.107,10002447.0
1500458166.452,10002445.0
1500458169.798,10002447.0
1500458173.143,10002445.0
1500458176.489,10002447.0
1500458179.834,10002447.0
1500458183.180,10002446.0
1500458186.525,10002447.0
1500458189.870,10002448.0
1500458193.216,10002444.0
1500458196.561,10002441.0
1500458199.907,10002442.0
1500458203.252,10002447.0
1500458206.598,10002448.0
1500458209.943,10002445.0
1500458213.289,10002447.0
1500458216.634,10002446.0
1500458219.979,10002448.0
1500458223.325,10002446.0
1500458226.670,10002446.0
1500458230.016,10002449.0
1500458233.361,10002447.0
1500458236.706,10002445.0
1500458240.052,10002448.0
1500458243.397,10002443.0
1500458246.743,10002447.0
1500458250.088,10002445.0
1500458253.434,10002446.0
1500458256.779,10002449.0
1500458260.125,10002448.0
1500458263.470,10002448.0
1500458266.815,10002447.0
1500458270.161,10002444.0
1500458273.506,10002443.0
1500458276.852,10002442.0
1500458280.197,10002450.0
1500458283.543,10002452.0
1500458286.888,10002446.0
1500458290.233,10002446.0
1500458293.579,10002445.0
1500458296.924,10002444.0
1500458300.270,10002445.0
1500458303.615,10002444.0
1500458306.961,10002447.0
1500458310.306,10002446.0
1500458313.651,10002446.0
1500458316.997,10002444.0
1500458320.342,10002442.0
1500458323.688,10002445.0
1500458327.033,10002445.0
1500458330.379,10002447.0
1500458333.724,10002443.0
1500458337.070,10002444.0
1500458340.415,10002444.0
1500458343.760,10002447.0
1500458347.106,10002443.0
1500458350.451,10002444.0
1500458353.797,10002443.0
1500458357.142,10002443.0
1500458360.488,10002443.0
1500458363.833,10002445.0
1500458367.178,10002446.0
1500458370.524,10002443.0
1500458373.869,10002445.0
1500458377.215,10002448.0
1500458380.560,10002448.0
1500458383.906,10002445.0
1500458387.251,10002446.0
1500458390.596,10002447.0
1500458393.942,10002446.0
1500458397.287,10002444.0
1500458400.634,10002444.0
1500458403.978,10002445.0
1500458407.324,10002447.0
1500458410.669,10002446.0
1500458414.015,10002445.0
1500458417.360,10002446.0
1500458420.705,10002443.0
1500458424.051,10002445.0
1500458427.396,10002446.0
1500458430.742,10002445.0
1500458434.087,10002444.0
1500458437.433,10002444.0
1500458440.778,10002445.0
1500458444.123,10002446.0
1500458447.469,10002445.0
1500458450.814,10002446.0
1500458454.160,10002446.0
1500458457.505,10002445.0
1500458460.850,10002447.0
1500458464.196,10002444.0
1500458467.541,10002447.0
1500458470.888,10002444.0
1500458474.232,10002444.0
1500458477.578,10002447.0
1500458480.923,10002444.0
1500458484.269,10002446.0
1500458487.614,10002450.0
1500458490.960,10002448.0
1500458494.305,10002444.0
1500458497.650,10002444.0
1500458500.996,10002445.0
1500458504.341,10002445.0
1500458507.687,10002445.0
1500458511.032,10002446.0
1500458514.378,10002447.0
1500458517.723,10002448.0
1500458521.068,10002445.0
1500458524.414,10002445.0
1500458527.759,10002446.0
1500458531.105,10002450.0
1500458534.450,10002451.0
1500458537.796,10002447.0
1500458541.141,10002446.0
1500458544.486,10002450.0
1500458547.832,10002447.0
1500458551.177,10002444.0
1500458554.523,10002447.0
1500458557.868,10002447.0
1500458561.214,10002445.0
1500458564.559,10002448.0
1500458567.904,10002446.0
1500458571.250,10002446.0
1500458574.595,10002448.0
1500458577.941,10002447.0
1500458581.286,10002445.0
1500458584.631,10002445.0
1500458587.977,10002444.0
1500458591.323,10002443.0
1500458594.668,10002445.0
1500458598.013,10002448.0
1500458601.359,10002446.0
1500458604.704,10002446.0
1500458608.057,10002445.0
1500458611.395,10002444.0
1500458614.740,10002445.0
1500458618.086,10002444.0
1500458621.431,10002445.0
1500458624.777,10002444.0
1500458628.122,10002444.0
1500458631.468,10002446.0
1500458634.813,10002446.0
1500458638.159,10002446.0
1500458641.504,10002446.0
1500458644.850,10002445.0
1500458648.195,10002445.0
1500458651.540,10002446.0
1500458654.886,10002446.0
1500458658.231,10002442.0
1500458661.577,10002443.0
1500458664.922,10002441.0
1500458668.267,10002445.0
1500458671.613,10002443.0
1500458674.958,10002446.0
1500458678.304,10002446.0
1500458681.649,10002443.0
1500458684.995,10002444.0
1500458688.340,10002443.0
1500458691.686,10002445.0
1500458695.031,10002444.0
1500458698.376,10002445.0
1500458701.722,10002444.0
1500458705.067,10002443.0
1500458708.413,10002442.0
1500458711.758,10002443.0
1500458715.104,10002441.0
1500458718.449,10002441.0
1500458721.794,10002446.0
1500458725.140,10002444.0
1500458728.485,10002444.0
1500458731.831,10002443.0
1500458735.176,10002444.0
1500458738.522,10002443.0
1500458741.867,10002445.0
1500458745.212,10002444.0
1500458748.558,10002442.0
1500458751.903,10002443.0
1500458755.249,10002442.0
1500458758.594,10002440.0
1500458761.939,10002441.0
1500458765.285,10002441.0
1500458768.630,10002443.0
1500458771.976,10002444.0
1500458775.321,10002443.0
1500458778.667,10002440.0
1500458782.012,10002442.0
1500458785.358,10002441.0
1500458788.703,10002446.0
1500458792.048,10002445.0
1500458795.394,10002443.0
1500458798.739,10002445.0
1500458802.085,10002445.0
1500458805.430,10002443.0
1500458808.776,10002444.0
1500458812.121,10002440.0
1500458815.466,10002443.0
1500458818.812,10002442.0
1500458822.157,10002443.0
1500458825.503,10002446.0
1500458828.848,10002443.0
1500458832.193,10002443.0
1500458835.539,10002443.0
1500458838.885,10002444.0
1500458842.230,10002444.0
1500458845.575,10002443.0
1500458848.921,10002442.0
1500458852.266,10002445.0
1500458855.661,10002447.0
1500458858.957,10002446.0
1500458862.302,10002441.0
1500458865.648,10002443.0
1500458868.996,10002444.0
1500458872.339,10002446.0
1500458875.684,10002446.0
1500458879.030,10002443.0
1500458882.375,10002441.0
1500458885.720,10002440.0
1500458889.066,10002438.0
1500458892.411,10002440.0
1500458895.757,10002439.0
1500458899.102,10002442.0
1500458902.448,10002441.0
1500458905.793,10002442.0
1500458909.138,10002443.0
1500458912.484,10002442.0
1500458915.829,10002443.0
1500458919.175,10002444.0
1500458922.520,10002446.0
1500458925.866,10002444.0
1500458929.211,10002440.0
1500458932.557,10002441.0
1500458935.902,10002442.0
1500458939.247,10002441.0
1500458942.593,10002443.0
1500458945.938,10002441.0
1500458949.284,10002439.0
1500458952.629,10002440.0
1500458955.975,10002439.0
1500458959.320,10002441.0
1500458962.665,10002444.0
1500458966.011,10002440.0
1500458969.356,10002439.0
1500458972.702,10002440.0
1500458976.047,10002443.0
1500458979.393,10002442.0
1500458982.738,10002444.0
1500458986.084,10002442.0
1500458989.429,10002442.0
1500458992.774,10002442.0
1500458996.120,10002447.0
1500458999.465,10002445.0
1500459002.811,10002445.0
1500459006.156,10002442.0
1500459009.502,10002443.0
1500459012.847,10002441.0
1500459016.192,10002440.0
1500459019.538,10002440.0
1500459022.883,10002439.0
1500459026.229,10002443.0
1500459029.574,10002443.0
1500459032.920,10002441.0
1500459036.265,10002442.0
1500459039.610,10002439.0
1500459042.956,10002441.0
1500459046.301,10002438.0
1500459049.647,10002440.0
1500459052.992,10002441.0
1500459056.337,10002440.0
1500459059.683,10002442.0
1500459063.028,10002443.0
1500459066.374,10002442.0
1500459069.719,10002440.0
1500459073.065,10002441.0
1500459076.410,10002440.0
1500459079.756,10002441.0
1500459083.101,10002443.0
1500459086.446,10002442.0
1500459089.792,10002439.0
1500459093.137,10002441.0
1500459096.483,10002442.0
1500459099.828,10002443.0
1500459103.174,10002444.0
1500459106.519,10002440.0
1500459109.864,10002441.0
1500459113.210,10002442.0
1500459116.555,10002440.0
1500459119.901,10002441.0
1500459123.246,10002443.0
1500459126.592,10002441.0
1500459129.937,10002440.0
1500459133.282,10002439.0
1500459136.628,10002441.0
1500459139.973,10002436.0
1500459143.319,10002439.0
1500459146.664,10002437.0
1500459150.010,10002437.0
1500459153.355,10002441.0
1500459156.700,10002441.0
1500459160.046,10002440.0
1500459163.391,10002440.0
1500459166.737,10002441.0
1500459170.082,10002441.0
1500459173.428,10002442.0
1500459176.773,10002443.0
1500459180.118,10002441.0
1500459183.464,10002440.0
1500459186.809,10002441.0
1500459190.155,10002439.0
1500459193.500,10002438.0
1500459196.846,10002439.0
1500459200.191,10002443.0
1500459203.536,10002444.0
1500459206.882,10002443.0
1500459210.227,10002442.0
1500459213.597,10002441.0
1500459216.918,10002441.0
1500459220.264,10002441.0
1500459223.609,10002442.0
1500459226.954,10002441.0
1500459230.300,10002441.0
1500459233.645,10002438.0
1500459236.991,10002440.0
1500459240.336,10002441.0
1500459243.682,10002443.0
1500459247.027,10002443.0
1500459250.372,10002443.0
1500459253.718,10002441.0
1500459257.063,10002443.0
1500459260.409,10002441.0
1500459263.754,10002439.0
1500459267.100,10002440.0
1500459270.445,10002443.0
1500459273.791,10002443.0
1500459277.136,10002443.0
1500459280.482,10002441.0
1500459283.827,10002443.0
1500459287.172,10002442.0
1500459290.518,10002442.0
1500459293.863,10002440.0
1500459297.209,10002439.0
1500459300.554,10002438.0
1500459303.899,10002439.0
1500459307.245,10002440.0
1500459310.590,10002441.0
1500459313.936,10002440.0
1500459317.281,10002442.0
1500459320.627,10002444.0
1500459323.972,10002441.0
1500459327.318,10002441.0
1500459330.663,10002440.0
1500459334.008,10002439.0
1500459337.354,10002439.0
1500459340.699,10002442.0
1500459344.045,10002441.0
1500459347.390,10002439.0
1500459350.736,10002439.0
1500459354.081,10002440.0
1500459357.426,10002443.0
1500459360.772,10002442.0
1500459364.117,10002443.0
1500459367.463,10002441.0
1500459370.808,10002440.0
1500459374.153,10002441.0
1500459377.499,10002442.0
1500459380.844,10002440.0
1500459384.190,10002439.0
1500459387.535,10002441.0
1500459390.881,10002440.0
1500459394.226,10002440.0
1500459397.572,10002442.0
1500459400.917,10002440.0
1500459404.262,10002445.0
1500459407.608,10002444.0
1500459410.953,10002441.0
1500459414.299,10002441.0
1500459417.644,10002439.0
1500459420.990,10002441.0
1500459424.335,10002439.0
1500459427.680,10002439.0
1500459431.026,10002440.0
1500459434.371,10002439.0
1500459437.717,10002438.0
1500459441.062,10002440.0
1500459444.408,10002443.0
1500459447.753,10002439.0
1500459451.098,10002442.0
1500459454.444,10002442.0
1500459457.789,10002440.0
1500459461.135,10002444.0
1500459464.480,10002442.0
1500459467.826,10002445.0
1500459471.171,10002442.0
1500459474.516,10002443.0
1500459477.862,10002440.0
1500459481.207,10002438.0
1500459484.553,10002441.0
1500459487.898,10002440.0
1500459491.244,10002443.0
1500459494.589,10002438.0
1500459497.934,10002437.0
1500459501.280,10002441.0
1500459504.625,10002443.0
1500459507.971,10002439.0
1500459511.316,10002443.0
1500459514.662,10002444.0
1500459518.007,10002442.0
1500459521.352,10002442.0
1500459524.698,10002440.0
1500459528.044,10002442.0
1500459531.389,10002443.0
1500459534.734,10002444.0
1500459538.080,10002445.0
1500459541.425,10002443.0
1500459544.770,10002443.0
1500459548.116,10002444.0
1500459551.462,10002443.0
1500459554.807,10002444.0
1500459558.152,10002444.0
1500459561.498,10002444.0
1500459564.843,10002444.0
1500459568.188,10002446.0
1500459571.534,10002443.0
1500459574.880,10002441.0
1500459578.225,10002442.0
1500459581.570,10002443.0
1500459584.916,10002441.0
1500459588.261,10002443.0
1500459591.606,10002440.0
1500459594.952,10002444.0
1500459598.297,10002445.0
1500459601.643,10002447.0
1500459604.988,10002442.0
1500459608.334,10002442.0
1500459611.679,10002442.0
1500459615.024,10002443.0
1500459618.370,10002443.0
1500459621.715,10002444.0
1500459625.061,10002441.0
1500459628.406,10002444.0
1500459631.752,10002443.0
1500459635.097,10002445.0
1500459638.443,10002444.0
1500459641.788,10002440.0
1500459645.133,10002443.0
1500459648.479,10002443.0
1500459651.824,10002444.0
1500459655.170,10002444.0
1500459658.515,10002443.0
1500459661.860,10002440.0
1500459665.206,10002440.0
1500459668.551,10002441.0
1500459671.897,10002439.0
1500459675.242,10002439.0
1500459678.588,10002438.0
1500459681.933,10002441.0
1500459685.279,10002440.0
1500459688.624,10002439.0
1500459691.970,10002439.0
1500459695.315,10002443.0
1500459698.660,10002442.0
1500459702.006,10002444.0
1500459705.351,10002440.0
1500459708.697,10002443.0
1500459712.042,10002440.0
1500459715.388,10002440.0
1500459718.733,10002442.0
1500459722.078,10002440.0
1500459725.424,10002442.0
1500459728.769,10002437.0
1500459732.115,10002441.0
1500459735.460,10002439.0
1500459738.806,10002440.0
1500459742.151,10002439.0
1500459745.496,10002438.0
1500459748.842,10002438.0
1500459752.187,10002439.0
1500459755.533,10002437.0
1500459758.878,10002442.0
1500459762.224,10002441.0
1500459765.569,10002441.0
1500459768.914,10002439.0
1500459772.260,10002438.0
1500459775.606,10002444.0
1500459778.951,10002444.0
1500459782.296,10002443.0
1500459785.642,10002442.0
1500459788.987,10002443.0
1500459792.332,10002445.0
1500459795.678,10002444.0
1500459799.023,10002445.0
1500459802.369,10002442.0
1500459805.714,10002445.0
1500459809.060,10002444.0
1500459812.405,10002441.0
1500459815.750,10002443.0
1500459819.096,10002442.0
1500459822.442,10002442.0
1500459825.787,10002443.0
1500459829.132,10002442.0
1500459832.478,10002439.0
1500459835.823,10002440.0
1500459839.168,10002439.0
1500459842.514,10002442.0
1500459845.860,10002441.0
1500459849.205,10002441.0
1500459852.550,10002438.0
1500459855.896,10002437.0
1500459859.241,10002439.0
1500459862.586,10002441.0
1500459865.932,10002439.0
1500459869.278,10002444.0
1500459872.623,10002444.0
1500459875.969,10002444.0
1500459879.314,10002442.0
1500459882.659,10002444.0
1500459886.004,10002443.0
1500459889.350,10002442.0
1500459892.695,10002443.0
1500459896.041,10002442.0
1500459899.386,10002440.0
1500459902.732,10002442.0
1500459906.077,10002443.0
1500459909.422,10002440.0
1500459912.768,10002445.0
1500459916.114,10002444.0
1500459919.459,10002441.0
1500459922.804,10002443.0
1500459926.150,10002444.0
1500459929.495,10002442.0
1500459932.840,10002441.0
1500459936.186,10002445.0
1500459939.531,10002445.0
1500459942.877,10002445.0
1500459946.222,10002445.0
1500459949.568,10002446.0
1500459952.913,10002448.0
1500459956.258,10002447.0
1500459959.604,10002448.0
1500459962.949,10002446.0
1500459966.295,10002446.0
1500459969.640,10002447.0
1500459972.986,10002447.0
1500459976.331,10002448.0
1500459979.677,10002448.0
