si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c
21.115,24.976,406,405.963,24.9996,-0.0004,168.34,3.8848
21.136,24.976,406,405.748,24.9971,-0.0029,170.63,3.8609
21.115,24.976,406,405.643,24.9959,-0.0041,171.90,3.8812
21.115,24.987,406,405.866,24.9985,-0.0015,169.75,3.8837
21.136,24.976,406,405.975,24.9997,-0.0003,168.68,3.8635
21.115,24.997,406,405.682,24.9964,-0.0036,171.79,3.8816
21.115,24.976,406,405.981,24.9998,-0.0002,168.82,3.8850
21.125,24.976,406,406.083,25.0009,0.0009,167.74,3.8755
21.104,24.987,406,405.805,24.9978,-0.0022,170.64,3.8938
21.115,24.997,406,405.720,24.9968,-0.0032,171.66,3.8821
21.115,24.987,406,405.800,24.9977,-0.0023,170.98,3.8830
21.115,24.997,406,405.787,24.9976,-0.0024,171.24,3.8828
21.104,24.987,406,405.838,24.9982,-0.0018,170.83,3.8941
21.125,24.997,406,406.141,25.0016,0.0016,167.71,3.8761
21.136,24.987,406,405.984,24.9998,-0.0002,169.30,3.8636
21.115,24.997,406,405.849,24.9983,-0.0017,170.73,3.8835
21.136,24.997,406,405.818,24.9979,-0.0021,171.16,3.8617
21.125,24.965,406,405.758,24.9972,-0.0028,171.90,3.8718
21.125,24.976,406,406.007,25.0001,0.0001,169.40,3.8746
21.136,24.987,406,406.080,25.0009,0.0009,168.63,3.8647
21.147,25.019,406,406.149,25.0017,0.0017,167.84,3.8548
21.147,24.987,406,405.904,24.9989,-0.0011,170.35,3.8520
21.136,24.965,406,405.800,24.9977,-0.0023,171.52,3.8615
21.147,24.987,406,405.808,24.9978,-0.0022,171.55,3.8509
21.136,24.976,406,406.166,25.0019,0.0019,167.87,3.8657
21.147,24.987,406,405.975,24.9997,-0.0003,169.80,3.8528
21.147,24.987,406,406.108,25.0012,0.0012,168.40,3.8543
21.147,24.987,406,406.092,25.0010,0.0010,168.51,3.8541
21.115,24.987,406,406.247,25.0028,0.0028,166.80,3.8881
21.125,24.987,406,406.269,25.0031,0.0031,166.43,3.8776
21.125,24.976,406,406.294,25.0033,0.0033,165.99,3.8779
21.125,24.997,406,406.138,25.0016,0.0016,167.47,3.8761
21.115,24.997,406,406.099,25.0011,0.0011,167.81,3.8864
21.104,24.997,406,406.121,25.0014,0.0014,167.51,3.8974
21.115,24.997,406,406.164,25.0019,0.0019,166.99,3.8871
21.104,24.976,406,405.986,24.9998,-0.0002,168.77,3.8958
21.093,24.997,406,405.884,24.9987,-0.0013,169.87,3.9054
21.125,24.976,406,405.776,24.9975,-0.0025,171.07,3.8720
21.104,24.965,406,405.804,24.9978,-0.0022,170.92,3.8937
21.093,24.976,406,405.704,24.9966,-0.0034,172.09,3.9033
21.115,24.976,406,405.813,24.9979,-0.0021,171.12,3.8831
21.104,24.997,406,405.705,24.9966,-0.0034,172.37,3.8926
21.083,24.976,406,406.078,25.0009,0.0009,168.59,3.9183
21.136,24.976,406,405.916,24.9990,-0.0010,170.27,3.8628
21.104,24.997,406,405.960,24.9995,-0.0005,169.85,3.8955
21.083,24.976,406,405.836,24.9981,-0.0019,171.19,3.9156
21.104,24.987,406,406.233,25.0026,0.0026,167.08,3.8986
21.104,24.987,406,406.145,25.0016,0.0016,167.87,3.8976
21.093,24.987,406,406.361,25.0041,0.0041,165.49,3.9108
21.104,24.997,406,406.419,25.0048,0.0048,164.67,3.9007
21.104,24.987,406,406.235,25.0027,0.0027,166.36,3.8986
21.104,24.976,406,406.262,25.0030,0.0030,165.93,3.8990
21.104,24.976,406,406.589,25.0067,0.0067,162.31,3.9027
21.083,24.987,406,406.461,25.0052,0.0052,163.32,3.9227
21.093,24.987,406,406.579,25.0066,0.0066,161.79,3.9133
21.104,24.976,406,406.501,25.0057,0.0057,162.27,3.9017
21.093,24.997,406,406.222,25.0025,0.0025,164.93,3.9092
21.115,24.997,406,406.052,25.0006,0.0006,166.59,3.8859
21.115,24.987,406,406.181,25.0021,0.0021,165.20,3.8873
21.115,25.008,406,406.028,25.0003,0.0003,166.70,3.8856
21.083,24.976,406,406.044,25.0005,0.0005,166.52,3.9179
21.104,24.976,406,405.921,24.9991,-0.0009,167.80,3.8951
21.104,24.976,406,405.921,24.9991,-0.0009,167.85,3.8951
21.104,24.987,406,405.713,24.9967,-0.0033,170.10,3.8927
21.104,24.997,406,405.831,24.9981,-0.0019,169.02,3.8941
21.104,25.008,406,405.802,24.9978,-0.0022,169.43,3.8937
21.093,24.987,406,405.908,24.9990,-0.0010,168.43,3.9057
21.104,24.987,406,405.945,24.9994,-0.0006,168.09,3.8953
21.093,24.976,406,405.726,24.9969,-0.0031,170.44,3.9036
21.104,24.976,406,405.931,24.9992,-0.0008,168.44,3.8952
21.104,24.976,406,406.002,25.0000,0.0000,167.72,3.8960
21.125,24.997,406,405.982,24.9998,-0.0002,167.93,3.8743
21.125,24.997,406,405.612,24.9956,-0.0044,171.86,3.8701
21.125,24.987,406,405.922,24.9991,-0.0009,168.81,3.8736
21.115,24.976,406,405.876,24.9986,-0.0014,169.34,3.8839
21.147,24.997,406,405.879,24.9986,-0.0014,169.39,3.8517
21.147,24.976,406,405.600,24.9955,-0.0045,172.42,3.8485
21.147,24.976,406,405.670,24.9962,-0.0038,171.92,3.8493
21.136,24.997,406,406.058,25.0007,0.0007,168.00,3.8645
21.147,24.987,406,405.725,24.9969,-0.0031,171.49,3.8500
21.147,24.987,406,406.081,25.0009,0.0009,167.89,3.8540
21.147,24.976,406,406.105,25.0012,0.0012,167.58,3.8543
21.125,24.976,406,406.202,25.0023,0.0023,166.50,3.8768
21.136,24.987,406,406.170,25.0019,0.0019,166.72,3.8657
21.136,24.987,406,406.130,25.0015,0.0015,167.03,3.8653
21.125,24.997,406,405.880,24.9986,-0.0014,169.61,3.8732
21.158,24.997,406,405.905,24.9989,-0.0011,169.41,3.8413
21.136,24.997,406,406.013,25.0001,0.0001,168.33,3.8639
21.125,25.008,406,405.852,24.9983,-0.0017,170.02,3.8728
21.147,24.987,406,405.959,24.9995,-0.0005,168.98,3.8526
21.125,24.987,406,406.203,25.0023,0.0023,166.42,3.8768
21.115,24.976,406,406.117,25.0013,0.0013,167.21,3.8866
21.125,24.987,406,405.947,24.9994,-0.0006,168.94,3.8739
21.115,24.976,406,406.018,25.0002,0.0002,168.22,3.8855
21.115,24.965,406,405.981,24.9998,-0.0002,168.60,3.8850
21.147,24.976,406,405.942,24.9993,-0.0007,169.02,3.8524
21.158,24.997,406,405.847,24.9983,-0.0017,170.06,3.8406
21.147,24.987,406,405.829,24.9981,-0.0019,170.34,3.8511
21.147,24.987,406,405.892,24.9988,-0.0012,169.79,3.8518
21.179,24.976,406,406.019,25.0002,0.0002,168.50,3.8211
21.136,24.976,406,405.965,24.9996,-0.0004,169.07,3.8634
21.168,24.997,406,406.234,25.0027,0.0027,166.23,3.8343
21.147,24.976,406,406.411,25.0047,0.0047,164.22,3.8577
21.179,24.997,406,406.280,25.0032,0.0032,165.36,3.8241
21.158,25.008,406,405.997,25.0000,-0.0000,168.19,3.8423
21.158,25.008,406,406.127,25.0014,0.0014,166.81,3.8438
21.136,24.976,406,406.027,25.0003,0.0003,167.80,3.8641
21.147,24.997,406,406.035,25.0004,0.0004,167.70,3.8535
21.125,24.976,406,405.972,24.9997,-0.0003,168.35,3.8742
21.147,24.987,406,405.907,24.9989,-0.0011,169.05,3.8520
21.136,24.997,406,406.009,25.0001,0.0001,168.02,3.8639
21.147,24.987,406,406.147,25.0017,0.0017,166.56,3.8547
21.147,24.987,406,406.108,25.0012,0.0012,166.88,3.8543
21.147,24.997,406,406.241,25.0027,0.0027,165.41,3.8558
21.115,24.976,406,406.165,25.0019,0.0019,166.07,3.8871
21.147,24.997,406,406.135,25.0015,0.0015,166.29,3.8546
21.136,24.976,406,406.391,25.0044,0.0044,163.49,3.8682
21.136,24.976,406,406.091,25.0010,0.0010,166.44,3.8648
21.125,24.997,406,406.007,25.0001,0.0001,167.27,3.8746
21.136,24.997,406,406.332,25.0038,0.0038,163.82,3.8676
21.158,24.997,406,406.202,25.0023,0.0023,165.00,3.8447
21.147,24.997,406,406.008,25.0001,0.0001,166.94,3.8532
21.136,24.997,406,406.180,25.0020,0.0020,165.11,3.8658
21.147,24.976,406,406.356,25.0040,0.0040,163.14,3.8571
21.136,24.976,406,406.154,25.0017,0.0017,165.07,3.8655
21.147,24.976,406,406.020,25.0002,0.0002,166.40,3.8533
21.115,24.987,406,405.759,24.9973,-0.0027,169.15,3.8825
21.147,24.997,406,405.894,24.9988,-0.0012,167.86,3.8519
21.115,24.987,406,405.470,24.9940,-0.0060,172.42,3.8792
21.125,24.965,406,405.650,24.9960,-0.0040,170.82,3.8706
21.125,24.987,406,405.682,24.9964,-0.0036,170.70,3.8709
21.115,24.987,406,405.731,24.9969,-0.0031,170.37,3.8822
21.125,24.997,406,405.696,24.9965,-0.0035,170.90,3.8711
21.147,24.976,406,405.422,24.9934,-0.0066,173.99,3.8465
21.104,24.997,406,405.324,24.9923,-0.0077,175.37,3.8883
21.104,24.987,406,405.716,24.9968,-0.0032,171.62,3.8928
21.093,24.997,406,405.647,24.9960,-0.0040,172.53,3.9027
21.104,24.976,406,405.577,24.9952,-0.0048,173.48,3.8912
21.115,24.976,406,405.790,24.9976,-0.0024,171.48,3.8829
21.104,24.997,406,405.635,24.9959,-0.0041,173.24,3.8918
21.104,24.997,406,405.507,24.9944,-0.0056,174.82,3.8904
21.115,24.987,406,405.426,24.9935,-0.0065,175.98,3.8787
21.104,24.976,406,405.386,24.9930,-0.0070,176.75,3.8890
21.115,24.976,406,405.643,24.9959,-0.0041,174.39,3.8812
21.093,24.997,406,405.510,24.9944,-0.0056,176.01,3.9011
21.093,24.976,406,405.445,24.9937,-0.0063,177.00,3.9004
21.104,24.987,406,405.999,25.0000,-0.0000,171.46,3.8960
21.093,24.987,406,405.622,24.9957,-0.0043,175.46,3.9024
21.083,24.987,406,405.478,24.9941,-0.0059,177.20,3.9115
21.093,24.997,406,405.669,24.9962,-0.0038,175.49,3.9029
21.104,24.976,406,405.907,24.9989,-0.0011,173.17,3.8949
21.083,24.987,406,405.953,24.9995,-0.0005,172.73,3.9169
21.072,24.976,406,406.078,25.0009,0.0009,171.45,3.9290
21.083,24.987,406,406.227,25.0026,0.0026,169.81,3.9200
21.104,24.976,406,406.025,25.0003,0.0003,171.82,3.8963
21.093,24.997,406,406.144,25.0016,0.0016,170.54,3.9083
21.093,24.997,406,405.766,24.9973,-0.0027,174.47,3.9040
21.093,24.976,406,405.928,24.9992,-0.0008,172.89,3.9059
21.115,24.987,406,405.966,24.9996,-0.0004,172.53,3.8849
21.083,24.987,406,405.779,24.9975,-0.0025,174.54,3.9149
21.104,25.008,406,405.747,24.9971,-0.0029,175.01,3.8931
21.093,25.008,406,405.999,25.0000,-0.0000,172.48,3.9067
21.104,24.997,406,405.901,24.9989,-0.0011,173.52,3.8948
21.083,24.997,406,406.075,25.0009,0.0009,171.74,3.9183
21.083,24.987,406,405.939,24.9993,-0.0007,173.14,3.9167
21.083,24.987,406,406.155,25.0018,0.0018,170.88,3.9192
21.083,24.987,406,406.357,25.0041,0.0041,168.64,3.9215
21.093,24.976,406,406.124,25.0014,0.0014,170.90,3.9081
21.093,24.976,406,406.142,25.0016,0.0016,170.63,3.9083
21.093,25.008,406,406.167,25.0019,0.0019,170.28,3.9086
21.083,25.008,406,406.077,25.0009,0.0009,171.14,3.9183
21.072,24.997,406,406.066,25.0007,0.0007,171.21,3.9289
21.093,24.997,406,406.200,25.0023,0.0023,169.75,3.9090
21.072,24.987,406,406.234,25.0027,0.0027,169.28,3.9308
21.093,24.997,406,406.190,25.0022,0.0022,169.59,3.9089
21.104,25.019,406,406.220,25.0025,0.0025,169.16,3.8985
21.104,24.997,406,406.239,25.0027,0.0027,168.83,3.8987
21.093,24.997,406,406.084,25.0010,0.0010,170.33,3.9077
21.093,24.997,406,406.251,25.0029,0.0029,168.51,3.9096
21.093,24.997,406,405.968,24.9996,-0.0004,171.36,3.9063
21.093,24.987,406,405.944,24.9994,-0.0006,171.63,3.9061
21.093,25.008,406,406.001,25.0000,0.0000,171.07,3.9067
21.083,24.997,406,405.887,24.9987,-0.0013,172.27,3.9161
21.083,24.997,406,405.907,24.9989,-0.0011,172.13,3.9164
21.083,24.976,406,405.892,24.9988,-0.0012,172.34,3.9162
21.083,24.987,406,406.078,25.0009,0.0009,170.44,3.9183
21.083,25.008,406,406.166,25.0019,0.0019,169.46,3.9193
21.093,24.997,406,405.948,24.9994,-0.0006,171.67,3.9061
21.072,25.008,406,406.128,25.0015,0.0015,169.79,3.9296
21.093,25.008,406,406.149,25.0017,0.0017,169.49,3.9084
21.093,24.987,406,406.432,25.0049,0.0049,166.40,3.9116
21.083,24.987,406,406.243,25.0028,0.0028,168.14,3.9202
21.093,25.008,406,406.505,25.0057,0.0057,165.22,3.9124
21.093,25.008,406,406.250,25.0028,0.0028,167.62,3.9095
21.072,24.987,406,406.265,25.0030,0.0030,167.31,3.9312
21.072,24.976,406,406.339,25.0039,0.0039,166.37,3.9320
21.093,24.997,406,406.394,25.0045,0.0045,165.58,3.9112
21.093,24.987,406,406.215,25.0024,0.0024,167.24,3.9091
21.104,24.976,406,406.287,25.0033,0.0033,166.35,3.8992
21.115,24.976,406,406.278,25.0032,0.0032,166.27,3.8884
21.104,24.997,406,406.404,25.0046,0.0046,164.77,3.9006
21.093,24.997,406,406.326,25.0037,0.0037,165.36,3.9104
21.093,25.008,406,406.358,25.0041,0.0041,164.82,3.9108
21.083,24.976,406,406.047,25.0005,0.0005,167.91,3.9180
21.093,25.008,406,406.322,25.0037,0.0037,164.96,3.9104
21.093,24.987,406,406.276,25.0031,0.0031,165.26,3.9098
21.093,24.987,406,406.129,25.0015,0.0015,166.65,3.9082
21.093,24.997,406,406.161,25.0018,0.0018,166.23,3.9085
21.104,24.987,406,405.967,24.9996,-0.0004,168.19,3.8956
21.104,24.997,406,405.838,24.9982,-0.0018,169.58,3.8941
21.093,24.987,406,405.801,24.9977,-0.0023,170.07,3.9044
21.104,24.976,406,405.669,24.9962,-0.0038,171.58,3.8922
21.104,24.987,406,405.689,24.9965,-0.0035,171.58,3.8924
21.104,24.976,406,405.928,24.9992,-0.0008,169.23,3.8952
21.115,24.965,406,406.138,25.0016,0.0016,167.04,3.8868
21.125,24.997,406,406.027,25.0003,0.0003,168.14,3.8748
21.115,24.987,406,405.815,24.9979,-0.0021,170.37,3.8832
21.115,24.997,406,406.032,25.0004,0.0004,168.18,3.8856
21.104,24.987,406,405.984,24.9998,-0.0002,168.67,3.8958
21.115,24.987,406,406.052,25.0006,0.0006,167.96,3.8858
21.125,24.997,406,405.818,24.9979,-0.0021,170.40,3.8725
21.115,24.976,406,405.874,24.9986,-0.0014,169.92,3.8838
21.104,24.987,406,405.742,24.9971,-0.0029,171.39,3.8930
21.093,24.987,406,405.679,24.9963,-0.0037,172.22,3.9030
21.125,24.965,406,405.677,24.9963,-0.0037,172.44,3.8709
21.104,24.976,406,405.928,24.9992,-0.0008,169.97,3.8952
21.093,24.987,406,405.877,24.9986,-0.0014,170.56,3.9053
21.093,24.987,406,405.728,24.9969,-0.0031,172.20,3.9036
21.104,24.987,406,405.920,24.9991,-0.0009,170.33,3.8951
21.093,24.976,406,405.683,24.9964,-0.0036,172.89,3.9031
21.093,24.987,406,405.708,24.9967,-0.0033,172.82,3.9034
21.083,24.997,406,405.921,24.9991,-0.0009,170.74,3.9165
21.093,24.987,406,405.830,24.9981,-0.0019,171.75,3.9048
21.104,24.965,406,405.717,24.9968,-0.0032,173.05,3.8928
21.083,24.965,406,405.940,24.9993,-0.0007,170.85,3.9168
21.093,24.987,406,406.132,25.0015,0.0015,168.86,3.9082
21.115,24.955,406,406.097,25.0011,0.0011,169.15,3.8864
21.093,24.987,406,406.140,25.0016,0.0016,168.64,3.9083
21.115,24.976,406,406.115,25.0013,0.0013,168.81,3.8866
21.125,24.976,406,406.156,25.0018,0.0018,168.31,3.8763
21.083,24.987,406,405.941,24.9993,-0.0007,170.49,3.9168
21.083,24.976,406,405.898,24.9988,-0.0012,170.99,3.9163
21.104,24.987,406,405.811,24.9979,-0.0021,171.96,3.8938
21.093,24.987,406,405.870,24.9985,-0.0015,171.45,3.9052
21.093,24.987,406,406.004,25.0000,0.0000,170.12,3.9067
21.093,24.976,406,405.966,24.9996,-0.0004,170.52,3.9063
21.093,24.987,406,405.863,24.9984,-0.0016,171.62,3.9052
21.093,24.987,406,405.673,24.9963,-0.0037,173.72,3.9030
21.104,24.987,406,405.649,24.9960,-0.0040,174.17,3.8920
21.125,24.987,406,405.600,24.9955,-0.0045,174.91,3.8700
21.083,24.976,406,405.776,24.9975,-0.0025,173.28,3.9149
21.104,24.976,406,405.728,24.9969,-0.0031,173.92,3.8929
21.093,24.997,406,405.577,24.9952,-0.0048,175.68,3.9019
21.093,24.976,406,405.590,24.9953,-0.0047,175.80,3.9020
21.125,24.976,406,405.909,24.9990,-0.0010,172.67,3.8735
21.104,25.008,406,405.995,24.9999,-0.0001,171.81,3.8959
21.104,24.987,406,405.930,24.9992,-0.0008,172.50,3.8952
21.115,24.976,406,405.745,24.9971,-0.0029,174.50,3.8824
21.115,25.008,406,405.546,24.9948,-0.0052,176.76,3.8801
21.125,24.997,406,405.683,24.9964,-0.0036,175.59,3.8709
21.104,24.976,406,405.897,24.9988,-0.0012,173.51,3.8948
21.115,24.987,406,405.857,24.9984,-0.0016,174.00,3.8836
21.125,25.008,406,405.966,24.9996,-0.0004,172.93,3.8741
21.136,24.976,406,405.928,24.9992,-0.0008,173.34,3.8630
21.136,24.997,406,406.067,25.0008,0.0008,171.91,3.8646
21.147,24.997,406,406.005,25.0001,0.0001,172.54,3.8531
21.158,24.987,406,406.110,25.0013,0.0013,171.42,3.8436
21.147,24.987,406,406.202,25.0023,0.0023,170.38,3.8554
21.168,24.976,406,406.103,25.0012,0.0012,171.31,3.8328
21.158,24.987,406,406.101,25.0011,0.0011,171.26,3.8435
21.158,24.997,406,406.544,25.0062,0.0062,166.51,3.8485
21.147,25.008,406,406.495,25.0056,0.0056,166.70,3.8587
21.136,24.987,406,406.403,25.0046,0.0046,167.38,3.8684
21.136,24.997,406,406.539,25.0061,0.0061,165.69,3.8699
21.125,24.976,406,406.150,25.0017,0.0017,169.50,3.8762
21.136,24.976,406,406.087,25.0010,0.0010,170.07,3.8648
21.158,24.997,406,406.372,25.0042,0.0042,167.00,3.8466
21.125,25.008,406,406.366,25.0042,0.0042,166.84,3.8787
21.147,24.997,406,406.147,25.0017,0.0017,168.94,3.8547
21.136,25.008,406,405.991,24.9999,-0.0001,170.51,3.8637
21.136,24.976,406,405.931,24.9992,-0.0008,171.15,3.8630
21.125,24.997,406,406.118,25.0013,0.0013,169.21,3.8759
21.158,25.008,406,406.326,25.0037,0.0037,166.93,3.8461
21.136,24.987,406,406.359,25.0041,0.0041,166.38,3.8679
21.125,24.987,406,406.195,25.0022,0.0022,167.91,3.8768
21.136,25.008,406,406.125,25.0014,0.0014,168.54,3.8652
21.136,24.987,406,406.294,25.0033,0.0033,166.67,3.8671
21.158,24.997,406,406.153,25.0017,0.0017,167.99,3.8441
21.147,24.976,406,406.109,25.0012,0.0012,168.36,3.8543
21.147,24.997,406,406.000,25.0000,0.0000,169.45,3.8531
21.136,24.997,406,406.037,25.0004,0.0004,169.06,3.8642
21.136,24.997,406,406.154,25.0017,0.0017,167.80,3.8656
21.125,24.976,406,406.024,25.0003,0.0003,169.08,3.8748
21.147,24.987,406,406.197,25.0022,0.0022,167.23,3.8553
21.125,24.997,406,406.239,25.0027,0.0027,166.67,3.8772
21.125,24.987,406,406.018,25.0002,0.0002,168.87,3.8747
21.147,24.997,406,405.974,24.9997,-0.0003,169.32,3.8528
21.158,24.987,406,405.698,24.9966,-0.0034,172.26,3.8389
21.168,24.997,406,405.780,24.9975,-0.0025,171.58,3.8291
21.125,24.976,406,405.867,24.9985,-0.0015,170.79,3.8730
21.158,24.997,406,405.784,24.9975,-0.0025,171.75,3.8399
21.115,24.976,406,405.535,24.9947,-0.0053,174.52,3.8800
21.158,24.976,406,405.764,24.9973,-0.0027,172.37,3.8397
21.158,24.987,406,405.860,24.9984,-0.0016,171.49,3.8408
21.147,24.987,406,405.712,24.9967,-0.0033,173.14,3.8498
21.147,24.987,406,405.853,24.9983,-0.0017,171.82,3.8514
21.147,24.987,406,405.654,24.9961,-0.0039,174.02,3.8491
21.136,24.987,406,405.642,24.9959,-0.0041,174.35,3.8597
21.136,24.997,406,405.970,24.9997,-0.0003,171.10,3.8635
21.147,24.976,406,405.911,24.9990,-0.0010,171.74,3.8521
21.147,24.997,406,405.808,24.9978,-0.0022,172.89,3.8509
21.158,24.987,406,406.144,25.0016,0.0016,169.43,3.8440
21.168,24.997,406,406.320,25.0036,0.0036,167.48,3.8353
21.158,25.008,406,406.626,25.0071,0.0071,164.05,3.8495
21.147,24.997,406,406.488,25.0055,0.0055,165.14,3.8586
21.147,24.997,406,406.510,25.0058,0.0058,164.61,3.8589
21.158,24.997,406,406.256,25.0029,0.0029,167.00,3.8453
21.158,24.987,406,406.316,25.0036,0.0036,166.21,3.8459
21.158,25.008,406,406.431,25.0049,0.0049,164.80,3.8473
21.147,25.008,406,406.372,25.0042,0.0042,165.17,3.8573
21.158,24.976,406,406.524,25.0060,0.0060,163.33,3.8483
21.168,24.976,406,406.318,25.0036,0.0036,165.20,3.8352
21.179,24.987,406,406.298,25.0034,0.0034,165.22,3.8243
21.168,24.976,406,406.239,25.0027,0.0027,165.67,3.8343
21.168,24.976,406,406.258,25.0029,0.0029,165.32,3.8346
21.168,24.997,406,406.195,25.0022,0.0022,165.83,3.8338
21.179,24.987,406,406.206,25.0023,0.0023,165.60,3.8232
21.179,24.976,406,406.270,25.0031,0.0031,164.80,3.8240
21.158,24.997,406,406.120,25.0014,0.0014,166.23,3.8437
21.190,24.987,406,405.974,24.9997,-0.0003,167.71,3.8099
21.179,24.987,406,406.225,25.0026,0.0026,165.06,3.8235
21.190,24.976,406,406.057,25.0006,0.0006,166.71,3.8108
21.201,24.987,406,406.053,25.0006,0.0006,166.71,3.8001
21.211,24.987,406,405.888,24.9987,-0.0013,168.43,3.7875
21.179,24.976,406,405.684,24.9964,-0.0036,170.66,3.8173
21.190,24.976,406,405.943,24.9993,-0.0007,168.11,3.8095
21.201,24.976,406,405.928,24.9992,-0.0008,168.29,3.7986
21.179,24.997,406,405.969,24.9997,-0.0003,167.90,3.8206
21.179,24.997,406,405.843,24.9982,-0.0018,169.26,3.8191
21.211,24.976,406,405.988,24.9999,-0.0001,167.81,3.7886
21.211,24.976,406,405.597,24.9954,-0.0046,171.97,3.7842
21.201,24.987,406,405.587,24.9953,-0.0047,172.32,3.7948
21.201,24.976,406,405.659,24.9961,-0.0039,171.81,3.7956
21.201,25.008,406,405.669,24.9962,-0.0038,171.90,3.7957
21.211,24.987,406,405.415,24.9933,-0.0067,174.80,3.7821
21.211,24.997,406,405.548,24.9949,-0.0051,173.73,3.7836
21.201,24.976,406,405.643,24.9959,-0.0041,173.00,3.7954
21.222,24.997,406,405.327,24.9924,-0.0076,176.56,3.7704
21.211,24.987,406,405.590,24.9953,-0.0047,174.17,3.7841
21.211,24.997,406,405.599,24.9954,-0.0046,174.32,3.7842
21.190,24.976,406,405.717,24.9968,-0.0032,173.32,3.8070
21.201,24.987,406,405.652,24.9960,-0.0040,174.18,3.7955
21.201,24.997,406,405.672,24.9963,-0.0037,174.17,3.7957
21.222,24.987,406,405.679,24.9963,-0.0037,174.30,3.7744
21.201,24.987,406,405.730,24.9969,-0.0031,173.95,3.7964
21.190,24.976,406,406.058,25.0007,0.0007,170.63,3.8108
21.190,24.997,406,405.854,24.9983,-0.0017,172.76,3.8085
21.190,25.008,406,405.772,24.9974,-0.0026,173.71,3.8076
21.201,24.987,406,405.972,24.9997,-0.0003,171.73,3.7991
21.201,24.976,406,405.985,24.9998,-0.0002,171.61,3.7993
21.201,24.987,406,405.904,24.9989,-0.0011,172.48,3.7984
21.190,24.976,406,406.073,25.0008,0.0008,170.75,3.8110
21.179,24.987,406,406.053,25.0006,0.0006,170.91,3.8215
21.158,24.987,406,405.773,24.9974,-0.0026,173.85,3.8398
21.158,24.976,406,405.969,24.9997,-0.0003,171.91,3.8420
21.179,24.987,406,406.076,25.0009,0.0009,170.79,3.8218
21.179,24.997,406,405.940,24.9993,-0.0007,172.18,3.8202
21.168,24.987,406,406.283,25.0032,0.0032,168.59,3.8348
21.179,24.987,406,405.943,24.9994,-0.0006,172.02,3.8203
21.190,24.976,406,406.067,25.0008,0.0008,170.74,3.8109
21.179,24.997,406,406.102,25.0012,0.0012,170.34,3.8221
21.158,24.997,406,405.732,24.9970,-0.0030,174.19,3.8393
21.201,24.976,406,405.799,24.9977,-0.0023,173.65,3.7972
21.158,24.997,406,405.928,24.9992,-0.0008,172.40,3.8415
21.179,24.976,406,406.022,25.0002,0.0002,171.45,3.8212
21.158,24.987,406,406.304,25.0034,0.0035,168.45,3.8458
21.158,24.976,406,406.111,25.0013,0.0013,170.31,3.8436
21.158,24.976,406,406.353,25.0040,0.0040,167.68,3.8464
21.179,24.987,406,406.299,25.0034,0.0034,168.04,3.8243
21.168,24.976,406,406.276,25.0031,0.0031,168.10,3.8348
21.147,24.987,406,406.220,25.0025,0.0025,168.52,3.8556
21.179,24.987,406,406.375,25.0043,0.0043,166.75,3.8252
21.190,24.987,406,406.251,25.0028,0.0028,167.84,3.8130
21.168,24.987,406,406.390,25.0044,0.0044,166.22,3.8361
21.179,24.987,406,406.379,25.0043,0.0043,166.10,3.8252
21.168,24.976,406,406.348,25.0040,0.0040,166.20,3.8356
21.147,24.976,406,406.466,25.0053,0.0053,164.74,3.8584
21.168,24.987,406,406.409,25.0046,0.0046,165.07,3.8363
21.179,24.997,406,406.243,25.0028,0.0028,166.58,3.8237
21.158,25.008,406,406.421,25.0048,0.0048,164.55,3.8471
21.190,24.976,406,406.540,25.0061,0.0061,163.03,3.8163
21.179,24.997,406,406.345,25.0039,0.0039,164.78,3.8248
21.179,24.987,406,406.248,25.0028,0.0028,165.60,3.8237
21.168,25.008,406,406.149,25.0017,0.0017,166.50,3.8333
21.168,24.987,406,406.092,25.0010,0.0010,167.01,3.8327
21.179,24.987,406,405.999,25.0000,-0.0000,167.95,3.8209
21.158,24.987,406,405.948,24.9994,-0.0006,168.49,3.8418
21.158,24.997,406,406.166,25.0019,0.0019,166.20,3.8442
21.179,24.987,406,406.140,25.0016,0.0016,166.38,3.8225
21.158,24.997,406,405.881,24.9986,-0.0014,169.05,3.8410
21.179,24.987,406,405.983,24.9998,-0.0002,168.03,3.8207
21.158,24.987,406,406.043,25.0005,0.0005,167.40,3.8428
21.179,24.997,406,405.927,24.9992,-0.0008,168.61,3.8201
21.179,24.976,406,406.102,25.0012,0.0012,166.80,3.8221
21.168,25.008,406,406.232,25.0026,0.0026,165.36,3.8343
21.179,24.987,406,406.238,25.0027,0.0027,165.16,3.8236
21.190,24.997,406,406.208,25.0024,0.0024,165.33,3.8125
21.158,24.997,406,406.221,25.0025,0.0025,165.07,3.8449
21.179,25.019,406,406.136,25.0016,0.0016,165.83,3.8225
21.179,24.997,406,406.169,25.0019,0.0019,165.41,3.8228
21.179,24.976,406,406.027,25.0003,0.0003,166.81,3.8212
21.168,24.976,406,406.192,25.0022,0.0022,165.05,3.8338
21.179,24.997,406,406.096,25.0011,0.0011,165.95,3.8220
21.179,24.976,406,405.950,24.9994,-0.0006,167.44,3.8203
21.179,24.976,406,406.048,25.0005,0.0005,166.43,3.8214
21.179,24.965,406,406.128,25.0015,0.0015,165.55,3.8224
