timestamp,AD587-bare
1512859259.008,10000605.0
1512859262.360,10000607.0
1512859265.713,10000607.0
1512859269.065,10000608.0
1512859272.417,10000607.0
1512859275.769,10000606.0
1512859279.121,10000605.0
1512859282.473,10000605.0
1512859285.825,10000604.0
1512859289.177,10000606.0
1512859292.529,10000605.0
1512859295.882,10000604.0
1512859299.233,10000604.0
1512859302.585,10000605.0
1512859305.937,10000606.0
1512859309.290,10000603.0
1512859312.641,10000602.0
1512859315.993,10000605.0
1512859319.346,10000605.0
1512859322.698,10000605.0
1512859326.050,10000606.0
1512859329.401,10000605.0
1512859332.754,10000607.0
1512859336.106,10000608.0
1512859339.458,10000606.0
1512859342.810,10000606.0
1512859346.163,10000605.0
1512859349.514,10000602.0
1512859352.867,10000605.0
1512859356.219,10000605.0
1512859359.570,10000604.0
1512859362.922,10000604.0
1512859366.275,10000605.0
1512859369.627,10000605.0
1512859372.979,10000606.0
1512859376.330,10000605.0
1512859379.682,10000605.0
1512859383.035,10000604.0
1512859386.387,10000607.0
1512859389.739,10000604.0
1512859393.090,10000607.0
1512859396.442,10000605.0
1512859399.795,10000606.0
1512859403.147,10000606.0
1512859406.499,10000605.0
1512859409.851,10000606.0
1512859413.203,10000605.0
1512859416.555,10000604.0
1512859419.908,10000605.0
1512859423.260,10000605.0
1512859426.611,10000604.0
1512859429.964,10000601.0
1512859433.315,10000604.0
1512859436.667,10000603.0
1512859440.019,10000604.0
1512859443.372,10000604.0
1512859446.724,10000604.0
1512859450.076,10000603.0
1512859453.428,10000603.0
1512859456.779,10000604.0
1512859460.132,10000603.0
1512859463.484,10000601.0
1512859466.836,10000604.0
1512859470.188,10000603.0
1512859473.540,10000603.0
1512859476.892,10000605.0
1512859480.244,10000604.0
1512859483.596,10000606.0
1512859486.949,10000606.0
1512859490.301,10000606.0
1512859493.652,10000606.0
1512859497.004,10000606.0
1512859500.357,10000608.0
1512859503.709,10000607.0
1512859507.061,10000607.0
1512859510.413,10000608.0
1512859513.764,10000606.0
1512859517.117,10000606.0
1512859520.469,10000606.0
1512859523.821,10000606.0
1512859527.173,10000607.0
1512859530.525,10000607.0
1512859533.877,10000607.0
1512859537.229,10000607.0
1512859540.581,10000607.0
1512859543.934,10000606.0
1512859547.285,10000608.0
1512859550.638,10000605.0
1512859553.990,10000607.0
1512859557.341,10000607.0
1512859560.693,10000608.0
1512859564.046,10000607.0
1512859567.398,10000607.0
1512859570.750,10000607.0
1512859574.102,10000605.0
1512859577.454,10000606.0
1512859580.806,10000605.0
1512859584.158,10000605.0
1512859587.510,10000605.0
1512859590.862,10000605.0
1512859594.215,10000605.0
1512859597.566,10000605.0
1512859600.918,10000604.0
1512859604.270,10000605.0
1512859607.623,10000604.0
1512859610.975,10000606.0
1512859614.327,10000604.0
1512859617.678,10000605.0
1512859621.031,10000607.0
1512859624.383,10000604.0
1512859627.735,10000605.0
1512859631.087,10000604.0
1512859634.438,10000605.0
1512859637.791,10000606.0
1512859641.143,10000603.0
1512859644.495,10000605.0
1512859647.848,10000605.0
1512859651.199,10000604.0
1512859654.551,10000606.0
1512859657.903,10000568.0
1512859661.255,10000607.0
1512859664.607,10000607.0
1512859667.960,10000608.0
1512859671.311,10000603.0
1512859674.664,10000607.0
1512859678.016,10000605.0
1512859681.368,10000604.0
1512859684.719,10000603.0
1512859688.072,10000603.0
1512859691.424,10000603.0
1512859694.776,10000604.0
1512859698.128,10000604.0
1512859701.480,10000605.0
1512859704.832,10000604.0
1512859708.184,10000604.0
1512859711.536,10000604.0
1512859714.888,10000603.0
1512859718.241,10000603.0
1512859721.593,10000604.0
1512859724.944,10000604.0
1512859728.296,10000604.0
1512859731.649,10000604.0
1512859735.001,10000604.0
1512859738.353,10000605.0
1512859741.704,10000606.0
1512859745.057,10000606.0
1512859748.409,10000607.0
1512859751.761,10000606.0
1512859755.113,10000606.0
1512859758.464,10000606.0
1512859761.817,10000608.0
1512859765.169,10000607.0
1512859768.521,10000607.0
1512859771.873,10000608.0
1512859775.226,10000608.0
1512859778.577,10000607.0
1512859781.929,10000607.0
1512859785.281,10000606.0
1512859788.634,10000606.0
1512859791.985,10000605.0
1512859795.338,10000607.0
1512859798.690,10000609.0
1512859802.042,10000609.0
1512859805.394,10000608.0
1512859808.745,10000607.0
1512859812.098,10000608.0
1512859815.450,10000610.0
1512859818.802,10000609.0
1512859822.154,10000607.0
1512859825.506,10000606.0
1512859828.858,10000606.0
1512859832.210,10000607.0
1512859835.562,10000607.0
1512859838.915,10000608.0
1512859842.267,10000606.0
1512859845.619,10000607.0
1512859848.970,10000607.0
1512859852.322,10000606.0
1512859855.675,10000607.0
1512859859.027,10000607.0
1512859862.379,10000608.0
1512859865.731,10000607.0
1512859869.082,10000607.0
1512859872.435,10000607.0
1512859875.787,10000606.0
1512859879.139,10000606.0
1512859882.491,10000609.0
1512859885.844,10000609.0
1512859889.196,10000608.0
1512859892.547,10000607.0
1512859895.899,10000607.0
1512859899.252,10000607.0
1512859902.604,10000606.0
1512859905.956,10000608.0
1512859909.307,10000604.0
1512859912.660,10000603.0
1512859916.012,10000605.0
1512859919.364,10000606.0
1512859922.716,10000605.0
1512859926.067,10000608.0
1512859929.420,10000609.0
1512859932.772,10000608.0
1512859936.124,10000609.0
1512859939.477,10000609.0
1512859942.828,10000609.0
1512859946.180,10000610.0
1512859949.532,10000609.0
1512859952.884,10000608.0
1512859956.237,10000610.0
1512859959.589,10000608.0
1512859962.940,10000607.0
1512859966.292,10000608.0
1512859969.645,10000608.0
1512859972.997,10000607.0
1512859976.349,10000610.0
1512859979.701,10000609.0
1512859983.052,10000610.0
1512859986.405,10000607.0
1512859989.757,10000610.0
1512859993.109,10000608.0
1512859996.461,10000609.0
1512859999.813,10000609.0
1512860003.165,10000609.0
1512860006.517,10000608.0
1512860009.869,10000606.0
1512860013.222,10000610.0
1512860016.573,10000608.0
1512860019.925,10000610.0
1512860023.277,10000609.0
1512860026.630,10000609.0
1512860029.982,10000606.0
1512860033.334,10000605.0
1512860036.686,10000609.0
1512860040.038,10000609.0
1512860043.390,10000608.0
1512860046.742,10000609.0
1512860050.094,10000609.0
1512860053.446,10000609.0
1512860056.798,10000609.0
1512860060.150,10000609.0
1512860063.503,10000608.0
1512860066.854,10000608.0
1512860070.206,10000609.0
1512860073.558,10000611.0
1512860076.911,10000609.0
1512860080.263,10000608.0
1512860083.615,10000609.0
1512860086.967,10000610.0
1512860090.318,10000610.0
1512860093.671,10000611.0
1512860097.023,10000609.0
1512860100.375,10000609.0
1512860103.727,10000608.0
1512860107.079,10000608.0
1512860110.431,10000608.0
1512860113.783,10000609.0
1512860117.135,10000608.0
1512860120.487,10000610.0
1512860123.840,10000610.0
1512860127.192,10000610.0
1512860130.543,10000611.0
1512860133.895,10000610.0
1512860137.247,10000611.0
1512860140.600,10000609.0
1512860143.952,10000610.0
1512860147.303,10000610.0
1512860150.656,10000606.0
1512860154.008,10000608.0
1512860157.359,10000611.0
1512860160.712,10000611.0
1512860164.064,10000610.0
1512860167.416,10000611.0
1512860170.768,10000609.0
1512860174.120,10000611.0
1512860177.472,10000612.0
1512860180.824,10000610.0
1512860184.176,10000611.0
1512860187.529,10000611.0
1512860190.880,10000611.0
1512860194.232,10000612.0
1512860197.584,10000612.0
1512860200.936,10000612.0
1512860204.289,10000612.0
1512860207.642,10000611.0
1512860210.992,10000613.0
1512860214.344,10000613.0
1512860217.696,10000612.0
1512860221.049,10000613.0
1512860224.401,10000613.0
1512860227.753,10000611.0
1512860231.104,10000613.0
1512860234.456,10000611.0
1512860237.809,10000612.0
1512860241.161,10000611.0
1512860244.513,10000612.0
1512860247.864,10000611.0
1512860251.217,10000612.0
1512860254.569,10000611.0
1512860257.921,10000610.0
1512860261.273,10000609.0
1512860264.625,10000610.0
1512860267.977,10000608.0
1512860271.329,10000604.0
1512860274.681,10000609.0
1512860278.033,10000612.0
1512860281.385,10000611.0
1512860284.738,10000609.0
1512860288.090,10000609.0
1512860291.442,10000610.0
1512860294.793,10000611.0
1512860298.145,10000610.0
1512860301.498,10000609.0
1512860304.850,10000610.0
1512860308.202,10000609.0
1512860311.553,10000610.0
1512860314.905,10000610.0
1512860318.258,10000610.0
1512860321.610,10000612.0
1512860324.962,10000610.0
1512860328.314,10000611.0
1512860331.666,10000610.0
1512860335.018,10000611.0
1512860338.370,10000609.0
1512860341.722,10000608.0
1512860345.075,10000608.0
1512860348.426,10000609.0
1512860351.778,10000608.0
1512860355.130,10000605.0
1512860358.482,10000608.0
1512860361.835,10000605.0
1512860365.187,10000606.0
1512860368.538,10000605.0
1512860371.890,10000605.0
1512860375.243,10000605.0
1512860378.595,10000605.0
1512860381.947,10000605.0
1512860385.299,10000605.0
1512860388.651,10000604.0
1512860392.003,10000602.0
1512860395.356,10000605.0
1512860398.707,10000605.0
1512860402.059,10000607.0
1512860405.411,10000606.0
1512860408.763,10000606.0
1512860412.116,10000607.0
1512860415.468,10000608.0
1512860418.819,10000606.0
1512860422.171,10000604.0
1512860425.524,10000605.0
1512860428.876,10000605.0
1512860432.228,10000607.0
1512860435.580,10000607.0
1512860438.932,10000606.0
1512860442.284,10000607.0
1512860445.636,10000607.0
1512860448.988,10000606.0
1512860452.341,10000606.0
1512860455.692,10000605.0
1512860459.044,10000605.0
1512860462.396,10000605.0
1512860465.748,10000604.0
1512860469.101,10000606.0
1512860472.453,10000607.0
1512860475.804,10000608.0
1512860479.156,10000608.0
1512860482.509,10000608.0
1512860485.861,10000609.0
1512860489.213,10000606.0
1512860492.564,10000606.0
1512860495.917,10000608.0
1512860499.269,10000609.0
1512860502.621,10000607.0
1512860505.973,10000607.0
1512860509.325,10000604.0
1512860512.677,10000604.0
1512860516.029,10000607.0
1512860519.382,10000607.0
1512860522.734,10000607.0
1512860526.085,10000608.0
1512860529.437,10000609.0
1512860532.790,10000608.0
1512860536.142,10000607.0
1512860539.494,10000607.0
1512860542.846,10000610.0
1512860546.197,10000609.0
1512860549.550,10000609.0
1512860552.902,10000608.0
1512860556.254,10000609.0
1512860559.606,10000608.0
1512860562.958,10000610.0
1512860566.310,10000609.0
1512860569.662,10000607.0
1512860573.014,10000610.0
1512860576.367,10000610.0
1512860579.719,10000609.0
1512860583.070,10000611.0
1512860586.422,10000611.0
1512860589.775,10000610.0
1512860593.127,10000609.0
1512860596.479,10000609.0
1512860599.830,10000609.0
1512860603.182,10000609.0
1512860606.535,10000607.0
1512860609.887,10000607.0
1512860613.239,10000607.0
1512860616.591,10000605.0
1512860619.944,10000606.0
1512860623.295,10000605.0
1512860626.647,10000606.0
1512860630.000,10000603.0
1512860633.351,10000604.0
1512860636.703,10000607.0
1512860640.055,10000605.0
1512860643.408,10000607.0
1512860646.760,10000606.0
1512860650.112,10000606.0
1512860653.463,10000607.0
1512860656.815,10000607.0
1512860660.168,10000606.0
1512860663.520,10000606.0
1512860666.872,10000608.0
1512860670.224,10000608.0
1512860673.576,10000609.0
1512860676.928,10000608.0
1512860680.280,10000609.0
1512860683.632,10000607.0
1512860686.985,10000605.0
1512860690.337,10000606.0
1512860693.688,10000607.0
1512860697.040,10000607.0
1512860700.393,10000607.0
1512860703.745,10000608.0
1512860707.097,10000607.0
1512860710.449,10000609.0
1512860713.800,10000607.0
1512860717.153,10000607.0
1512860720.505,10000606.0
1512860723.857,10000609.0
1512860727.209,10000609.0
1512860730.562,10000608.0
1512860733.913,10000609.0
1512860737.265,10000610.0
1512860740.617,10000608.0
1512860743.970,10000606.0
1512860747.322,10000607.0
1512860750.673,10000604.0
1512860754.026,10000606.0
1512860757.378,10000608.0
1512860760.729,10000608.0
1512860764.081,10000607.0
1512860767.434,10000607.0
1512860770.786,10000607.0
1512860774.138,10000607.0
1512860777.490,10000607.0
1512860780.842,10000606.0
1512860784.194,10000608.0
1512860787.546,10000607.0
1512860790.899,10000607.0
1512860794.251,10000607.0
1512860797.602,10000609.0
1512860800.954,10000607.0
1512860804.306,10000606.0
1512860807.659,10000607.0
1512860811.011,10000607.0
1512860814.363,10000607.0
1512860817.714,10000607.0
1512860821.066,10000607.0
1512860824.419,10000606.0
1512860827.771,10000604.0
1512860831.123,10000604.0
1512860834.475,10000606.0
1512860837.828,10000606.0
1512860841.179,10000606.0
1512860844.531,10000608.0
1512860847.883,10000607.0
1512860851.236,10000607.0
1512860854.587,10000608.0
1512860857.939,10000607.0
1512860861.291,10000607.0
1512860864.644,10000606.0
1512860867.996,10000605.0
1512860871.347,10000600.0
1512860874.700,10000603.0
1512860878.052,10000604.0
1512860881.404,10000604.0
1512860884.756,10000605.0
1512860888.108,10000605.0
1512860891.460,10000605.0
1512860894.812,10000605.0
1512860898.164,10000605.0
1512860901.517,10000606.0
1512860904.868,10000607.0
1512860908.220,10000607.0
1512860911.573,10000608.0
1512860914.925,10000609.0
1512860918.277,10000609.0
1512860921.629,10000609.0
1512860924.980,10000607.0
1512860928.333,10000607.0
1512860931.685,10000607.0
1512860935.037,10000607.0
1512860938.389,10000607.0
1512860941.741,10000606.0
1512860945.093,10000606.0
1512860948.445,10000608.0
1512860951.797,10000609.0
1512860955.149,10000609.0
1512860958.502,10000607.0
1512860961.854,10000607.0
1512860965.205,10000607.0
1512860968.557,10000606.0
1512860971.910,10000609.0
1512860975.262,10000608.0
1512860978.614,10000607.0
1512860981.965,10000607.0
1512860985.318,10000606.0
1512860988.670,10000607.0
1512860992.022,10000603.0
1512860995.374,10000609.0
1512860998.726,10000607.0
1512861002.078,10000607.0
1512861005.431,10000609.0
1512861008.783,10000609.0
1512861012.134,10000609.0
1512861015.486,10000609.0
1512861018.838,10000607.0
1512861022.191,10000608.0
1512861025.543,10000609.0
1512861028.894,10000608.0
1512861032.247,10000609.0
1512861035.599,10000611.0
1512861038.951,10000610.0
1512861042.303,10000611.0
1512861045.656,10000611.0
1512861049.007,10000611.0
1512861052.359,10000610.0
1512861055.711,10000609.0
1512861059.063,10000610.0
1512861062.416,10000610.0
1512861065.767,10000609.0
1512861069.119,10000609.0
1512861072.471,10000610.0
1512861075.824,10000609.0
1512861079.176,10000608.0
1512861082.528,10000609.0
1512861085.879,10000609.0
1512861089.231,10000609.0
1512861092.584,10000610.0
1512861095.936,10000610.0
1512861099.288,10000609.0
1512861102.640,10000610.0
1512861105.992,10000610.0
1512861109.344,10000606.0
1512861112.696,10000606.0
1512861116.049,10000610.0
1512861119.400,10000610.0
1512861122.752,10000610.0
1512861126.104,10000609.0
1512861129.457,10000611.0
1512861132.809,10000611.0
1512861136.160,10000610.0
1512861139.513,10000609.0
1512861142.865,10000611.0
1512861146.217,10000611.0
1512861149.568,10000609.0
1512861152.921,10000611.0
1512861156.273,10000609.0
1512861159.625,10000611.0
1512861162.977,10000611.0
1512861166.329,10000610.0
1512861169.681,10000611.0
1512861173.033,10000609.0
1512861176.385,10000608.0
1512861179.737,10000609.0
1512861183.090,10000608.0
1512861186.441,10000608.0
1512861189.793,10000609.0
1512861193.145,10000608.0
1512861196.498,10000606.0
1512861199.850,10000606.0
1512861203.202,10000605.0
1512861206.554,10000604.0
1512861209.905,10000605.0
1512861213.258,10000605.0
1512861216.610,10000604.0
1512861219.962,10000604.0
1512861223.314,10000605.0
1512861226.666,10000607.0
1512861230.018,10000603.0
1512861233.371,10000605.0
1512861236.722,10000608.0
1512861240.074,10000607.0
1512861243.426,10000607.0
1512861246.779,10000608.0
1512861250.131,10000607.0
1512861253.483,10000607.0
1512861256.834,10000606.0
1512861260.187,10000607.0
1512861263.539,10000606.0
1512861266.891,10000607.0
1512861270.243,10000607.0
1512861273.595,10000607.0
1512861276.947,10000608.0
1512861280.299,10000607.0
1512861283.651,10000609.0
1512861287.004,10000608.0
1512861290.355,10000609.0
1512861293.707,10000608.0
1512861297.059,10000606.0
1512861300.412,10000608.0
1512861303.764,10000609.0
1512861307.116,10000609.0
1512861310.467,10000608.0
1512861313.820,10000609.0
1512861317.172,10000609.0
1512861320.524,10000608.0
1512861323.876,10000609.0
1512861327.228,10000607.0
1512861330.580,10000608.0
1512861333.932,10000609.0
1512861337.284,10000608.0
1512861340.637,10000609.0
1512861343.988,10000609.0
1512861347.340,10000608.0
1512861350.693,10000606.0
1512861354.044,10000605.0
1512861357.396,10000609.0
1512861360.749,10000609.0
1512861364.101,10000608.0
1512861367.453,10000609.0
1512861370.805,10000608.0
1512861374.156,10000608.0
1512861377.509,10000608.0
1512861380.861,10000608.0
1512861384.213,10000608.0
1512861387.566,10000608.0
1512861390.918,10000606.0
1512861394.269,10000608.0
1512861397.621,10000610.0
1512861400.973,10000609.0
1512861404.326,10000609.0
1512861407.678,10000609.0
1512861411.029,10000610.0
1512861414.381,10000609.0
1512861417.734,10000607.0
1512861421.086,10000610.0
1512861424.438,10000609.0
1512861427.790,10000609.0
1512861431.142,10000611.0
1512861434.494,10000611.0
1512861437.846,10000610.0
1512861441.198,10000610.0
1512861444.551,10000610.0
1512861447.902,10000607.0
1512861451.254,10000610.0
1512861454.607,10000610.0
1512861457.959,10000611.0
1512861461.310,10000609.0
1512861464.662,10000609.0
1512861468.060,10000608.0
1512861471.366,10000605.0
1512861474.718,10000609.0
1512861478.071,10000608.0
1512861481.423,10000610.0
1512861484.775,10000610.0
1512861488.127,10000608.0
1512861491.479,10000609.0
1512861494.831,10000609.0
1512861498.183,10000609.0
1512861501.535,10000606.0
1512861504.888,10000609.0
1512861508.239,10000607.0
1512861511.591,10000607.0
1512861514.943,10000610.0
1512861518.295,10000610.0
1512861521.648,10000610.0
1512861525.000,10000609.0
1512861528.351,10000609.0
1512861531.703,10000608.0
1512861535.056,10000609.0
1512861538.408,10000612.0
1512861541.760,10000610.0
1512861545.112,10000610.0
1512861548.464,10000609.0
1512861551.816,10000610.0
1512861555.168,10000611.0
1512861558.520,10000612.0
1512861561.873,10000610.0
1512861565.224,10000610.0
1512861568.576,10000611.0
1512861571.928,10000611.0
1512861575.281,10000612.0
1512861578.633,10000611.0
1512861581.984,10000611.0
1512861585.336,10000611.0
1512861588.689,10000611.0
1512861592.040,10000606.0
1512861595.392,10000612.0
1512861598.745,10000612.0
1512861602.097,10000610.0
1512861605.449,10000610.0
1512861608.800,10000610.0
1512861612.153,10000607.0
1512861615.505,10000609.0
1512861618.857,10000609.0
1512861622.209,10000606.0
1512861625.562,10000607.0
1512861628.913,10000608.0
1512861632.265,10000609.0
1512861635.617,10000609.0
1512861638.969,10000609.0
1512861642.322,10000609.0
1512861645.674,10000608.0
1512861649.025,10000608.0
1512861652.377,10000608.0
1512861655.730,10000608.0
1512861659.082,10000608.0
1512861662.434,10000611.0
1512861665.785,10000611.0
1512861669.138,10000611.0
1512861672.490,10000611.0
1512861675.842,10000609.0
1512861679.194,10000609.0
1512861682.546,10000609.0
1512861685.898,10000611.0
1512861689.250,10000610.0
1512861692.603,10000610.0
1512861695.955,10000610.0
1512861699.306,10000610.0
1512861702.658,10000609.0
1512861706.010,10000610.0
1512861709.363,10000606.0
1512861712.715,10000602.0
1512861716.066,10000610.0
1512861719.418,10000611.0
1512861722.771,10000611.0
1512861726.123,10000611.0
1512861729.475,10000609.0
1512861732.827,10000610.0
1512861736.179,10000610.0
1512861739.531,10000610.0
1512861742.883,10000610.0
1512861746.235,10000612.0
1512861749.587,10000610.0
1512861752.939,10000611.0
1512861756.291,10000612.0
1512861759.643,10000611.0
1512861762.996,10000611.0
1512861766.348,10000612.0
1512861769.700,10000611.0
1512861773.051,10000611.0
1512861776.403,10000610.0
1512861779.756,10000610.0
1512861783.108,10000610.0
1512861786.460,10000610.0
1512861789.812,10000610.0
1512861793.163,10000611.0
1512861796.516,10000611.0
1512861799.868,10000611.0
1512861803.220,10000610.0
1512861806.572,10000610.0
1512861809.924,10000611.0
1512861813.276,10000610.0
1512861816.628,10000611.0
1512861819.980,10000612.0
1512861823.333,10000608.0
1512861826.685,10000608.0
1512861830.036,10000605.0
1512861833.389,10000604.0
1512861836.741,10000606.0
1512861840.092,10000606.0
1512861843.444,10000608.0
1512861846.797,10000606.0
1512861850.149,10000608.0
1512861853.501,10000609.0
1512861856.853,10000607.0
1512861860.205,10000608.0
1512861863.557,10000607.0
1512861866.909,10000608.0
1512861870.261,10000607.0
1512861873.613,10000607.0
1512861876.965,10000608.0
1512861880.318,10000607.0
1512861883.669,10000607.0
1512861887.021,10000609.0
1512861890.373,10000610.0
1512861893.726,10000609.0
1512861897.078,10000610.0
1512861900.430,10000610.0
1512861903.781,10000609.0
1512861907.134,10000608.0
1512861910.486,10000610.0
1512861913.838,10000608.0
1512861917.190,10000609.0
1512861920.542,10000608.0
1512861923.894,10000607.0
1512861927.246,10000608.0
1512861930.598,10000608.0
1512861933.950,10000607.0
1512861937.303,10000608.0
1512861940.655,10000608.0
1512861944.006,10000607.0
1512861947.358,10000608.0
1512861950.711,10000604.0
1512861954.062,10000606.0
1512861957.415,10000609.0
1512861960.767,10000609.0
1512861964.119,10000609.0
1512861967.471,10000608.0
1512861970.823,10000608.0
1512861974.175,10000608.0
1512861977.527,10000609.0
1512861980.879,10000607.0
1512861984.232,10000609.0
1512861987.584,10000610.0
1512861990.935,10000608.0
1512861994.287,10000610.0
1512861997.640,10000610.0
1512862000.992,10000607.0
1512862004.344,10000609.0
1512862007.696,10000609.0
1512862011.047,10000609.0
1512862014.400,10000608.0
1512862017.752,10000607.0
1512862021.104,10000607.0
1512862024.456,10000609.0
1512862027.809,10000609.0
1512862031.160,10000609.0
1512862034.512,10000609.0
1512862037.864,10000609.0
1512862041.216,10000610.0
1512862044.569,10000609.0
1512862047.920,10000609.0
1512862051.272,10000609.0
1512862054.625,10000609.0
1512862057.977,10000609.0
1512862061.329,10000610.0
1512862064.680,10000609.0
1512862068.060,10000610.0
1512862071.385,10000605.0
1512862074.737,10000609.0
1512862078.089,10000609.0
1512862081.441,10000612.0
1512862084.793,10000612.0
1512862088.146,10000613.0
1512862091.498,10000613.0
1512862094.849,10000615.0
1512862098.201,10000615.0
1512862101.554,10000614.0
1512862104.906,10000614.0
1512862108.257,10000613.0
1512862111.609,10000615.0
1512862114.962,10000616.0
1512862118.314,10000614.0
1512862121.666,10000613.0
1512862125.017,10000612.0
1512862128.370,10000612.0
1512862131.722,10000610.0
1512862135.074,10000612.0
1512862138.426,10000612.0
1512862141.778,10000612.0
1512862145.130,10000612.0
1512862148.482,10000612.0
1512862151.834,10000613.0
1512862155.186,10000614.0
1512862158.539,10000614.0
1512862161.890,10000614.0
1512862165.242,10000615.0
1512862168.595,10000613.0
1512862171.947,10000612.0
1512862175.298,10000613.0
1512862178.650,10000614.0
1512862182.002,10000613.0
1512862185.355,10000612.0
1512862188.748,10000611.0
1512862192.059,10000606.0
1512862195.411,10000610.0
1512862198.762,10000612.0
1512862202.115,10000611.0
1512862205.467,10000611.0
1512862208.819,10000612.0
1512862212.171,10000610.0
1512862215.523,10000610.0
1512862218.876,10000610.0
1512862222.227,10000608.0
1512862225.579,10000609.0
1512862228.931,10000608.0
1512862232.284,10000610.0
1512862235.636,10000609.0
1512862238.987,10000608.0
1512862242.339,10000610.0
1512862245.692,10000610.0
1512862249.044,10000609.0
1512862252.396,10000611.0
1512862255.747,10000611.0
1512862259.100,10000612.0
1512862262.452,10000609.0
1512862265.804,10000611.0
1512862269.156,10000611.0
1512862272.508,10000610.0
1512862275.860,10000611.0
1512862279.212,10000611.0
1512862282.564,10000610.0
1512862285.917,10000613.0
1512862289.268,10000610.0
1512862292.620,10000610.0
1512862295.972,10000608.0
1512862299.325,10000610.0
1512862302.677,10000609.0
1512862306.028,10000609.0
1512862309.435,10000607.0
1512862312.733,10000605.0
1512862316.084,10000610.0
1512862319.437,10000611.0
1512862322.789,10000610.0
1512862326.141,10000610.0
1512862329.493,10000608.0
1512862332.845,10000610.0
1512862336.197,10000609.0
1512862339.549,10000607.0
1512862342.901,10000607.0
1512862346.253,10000610.0
1512862349.605,10000610.0
1512862352.957,10000610.0
1512862356.309,10000610.0
1512862359.662,10000608.0
1512862363.014,10000610.0
1512862366.365,10000611.0
1512862369.717,10000608.0
1512862373.070,10000610.0
1512862376.422,10000610.0
1512862379.774,10000608.0
1512862383.126,10000609.0
1512862386.477,10000607.0
1512862389.830,10000606.0
1512862393.182,10000607.0
1512862396.534,10000608.0
1512862399.886,10000608.0
1512862403.238,10000606.0
1512862406.590,10000607.0
1512862409.942,10000607.0
1512862413.295,10000606.0
1512862416.647,10000606.0
1512862419.999,10000604.0
1512862423.350,10000607.0
1512862426.702,10000606.0
1512862430.055,10000604.0
1512862433.407,10000603.0
1512862436.759,10000605.0
1512862440.111,10000603.0
1512862443.463,10000604.0
1512862446.816,10000603.0
1512862450.167,10000604.0
1512862453.520,10000603.0
1512862456.871,10000605.0
1512862460.223,10000605.0
1512862463.576,10000603.0
1512862466.928,10000605.0
1512862470.279,10000605.0
1512862473.631,10000607.0
1512862476.984,10000607.0
1512862480.336,10000608.0
1512862483.688,10000608.0
1512862487.039,10000606.0
1512862490.392,10000608.0
1512862493.744,10000607.0
1512862497.096,10000607.0
1512862500.448,10000606.0
1512862503.800,10000607.0
1512862507.152,10000606.0
1512862510.504,10000606.0
1512862513.856,10000606.0
1512862517.208,10000606.0
1512862520.560,10000605.0
1512862523.913,10000606.0
1512862527.265,10000603.0
1512862530.616,10000604.0
1512862533.969,10000603.0
1512862537.321,10000604.0
1512862540.673,10000601.0
1512862544.025,10000602.0
1512862547.377,10000601.0
1512862550.729,10000597.0
1512862554.081,10000599.0
1512862557.434,10000601.0
1512862560.785,10000601.0
1512862564.137,10000601.0
1512862567.489,10000600.0
1512862570.841,10000600.0
1512862574.194,10000601.0
1512862577.546,10000602.0
1512862580.897,10000602.0
1512862584.249,10000603.0
1512862587.602,10000603.0
1512862590.954,10000602.0
1512862594.306,10000603.0
1512862597.657,10000604.0
1512862601.010,10000604.0
1512862604.362,10000604.0
1512862607.714,10000604.0
1512862611.066,10000605.0
1512862614.419,10000604.0
1512862617.770,10000604.0
1512862621.122,10000606.0
1512862624.474,10000607.0
1512862627.827,10000605.0
1512862631.179,10000605.0
1512862634.531,10000607.0
1512862637.882,10000605.0
1512862641.235,10000605.0
1512862644.587,10000606.0
1512862647.939,10000607.0
1512862651.291,10000608.0
1512862654.643,10000606.0
1512862657.995,10000606.0
1512862661.347,10000607.0
1512862664.699,10000607.0
1512862668.060,10000608.0
1512862671.403,10000600.0
1512862674.755,10000603.0
1512862678.108,10000603.0
1512862681.460,10000604.0
1512862684.811,10000602.0
1512862688.163,10000603.0
1512862691.516,10000601.0
1512862694.868,10000600.0
1512862698.220,10000600.0
1512862701.571,10000600.0
1512862704.924,10000600.0
1512862708.276,10000599.0
1512862711.628,10000602.0
1512862714.980,10000602.0
1512862718.332,10000604.0
1512862721.684,10000605.0
1512862725.036,10000604.0
1512862728.388,10000603.0
1512862731.740,10000603.0
1512862735.093,10000603.0
1512862738.445,10000603.0
1512862741.796,10000604.0
1512862745.148,10000604.0
1512862748.501,10000604.0
1512862751.853,10000605.0
1512862755.205,10000606.0
1512862758.557,10000606.0
1512862761.908,10000606.0
1512862765.261,10000606.0
1512862768.613,10000604.0
1512862771.965,10000608.0
1512862775.317,10000604.0
1512862778.670,10000606.0
1512862782.021,10000606.0
1512862785.373,10000604.0
1512862788.748,10000605.0
1512862792.077,10000599.0
1512862795.429,10000604.0
1512862798.781,10000604.0
1512862802.134,10000604.0
1512862805.486,10000605.0
1512862808.838,10000605.0
1512862812.190,10000604.0
1512862815.541,10000605.0
1512862818.893,10000604.0
1512862822.246,10000605.0
1512862825.598,10000605.0
1512862828.950,10000603.0
1512862832.301,10000604.0
1512862835.653,10000604.0
1512862839.005,10000606.0
1512862842.358,10000606.0
1512862845.710,10000608.0
1512862849.062,10000606.0
1512862852.413,10000608.0
1512862855.766,10000607.0
1512862859.118,10000609.0
1512862862.470,10000609.0
