Timestamp,Resistance,PPM,Oven (C),Ambient (C)
1518495771.54,12500.554,0.58,24.999,18.713
1518495772.54,12500.554,0.58,25.003,18.723
1518495773.54,12500.554,0.58,25.0,18.713
1518495774.54,12500.554,0.58,25.002,18.713
1518495775.55,12500.554,0.58,24.998,18.691
1518495776.55,12500.554,0.58,25.0,18.713
1518495777.55,12500.554,0.58,24.998,18.691
1518495778.55,12500.559,0.98,25.0,18.702
1518495779.55,12500.559,0.98,24.998,18.713
1518495780.54,12500.559,0.98,25.0,18.702
1518495781.55,12500.566,1.54,24.998,18.702
1518495782.55,12500.566,1.54,25.0,18.702
1518495783.55,12500.566,1.54,24.997,18.723
1518495784.55,12500.566,1.54,25.0,18.713
1518495785.55,12500.561,1.14,24.998,18.702
1518495786.55,12500.561,1.14,25.0,18.702
1518495787.55,12500.561,1.14,25.0,18.713
1518495788.55,12500.549,0.18,25.002,18.691
1518495789.55,12500.549,0.18,24.999,18.713
1518495790.55,12500.549,0.18,25.001,18.691
1518495791.55,12500.549,0.18,24.999,18.713
1518495792.55,12500.559,0.98,25.001,18.713
1518495793.55,12500.559,0.98,24.998,18.702
1518495794.55,12500.559,0.98,25.001,18.702
1518495795.55,12500.549,0.18,24.998,18.713
1518495796.55,12500.549,0.18,25.0,18.734
1518495797.55,12500.549,0.18,24.997,18.713
1518495798.55,12500.551,0.34,24.999,18.713
1518495799.55,12500.551,0.34,24.997,18.723
1518495800.55,12500.551,0.34,25.0,18.702
1518495801.55,12500.551,0.34,24.998,18.702
1518495802.55,12500.538,-0.70,25.0,18.734
1518495803.55,12500.538,-0.70,24.997,18.713
1518495804.55,12500.538,-0.70,25.0,18.734
1518495805.55,12500.561,1.14,24.999,18.713
1518495806.55,12500.561,1.14,25.002,18.713
1518495807.55,12500.561,1.14,24.999,18.723
1518495808.55,12500.556,0.74,25.001,18.723
1518495809.55,12500.556,0.74,24.999,18.713
1518495810.55,12500.556,0.74,25.001,18.723
1518495811.55,12500.556,0.74,24.999,18.713
1518495812.55,12500.549,0.18,25.001,18.723
1518495813.55,12500.549,0.18,24.999,18.734
1518495814.55,12500.549,0.18,25.0,18.734
1518495815.55,12500.541,-0.46,24.998,18.702
1518495816.55,12500.541,-0.46,25.001,18.734
1518495817.55,12500.541,-0.46,24.999,18.734
1518495818.55,12500.559,0.98,25.001,18.734
1518495819.55,12500.559,0.98,25.0,18.691
1518495820.55,12500.559,0.98,25.002,18.734
1518495821.55,12500.559,0.98,24.999,18.723
1518495822.55,12500.564,1.38,25.001,18.745
1518495823.55,12500.564,1.38,24.999,18.723
1518495824.55,12500.564,1.38,25.001,18.713
1518495825.56,12500.544,-0.22,24.999,18.713
1518495826.56,12500.544,-0.22,25.001,18.734
1518495827.55,12500.544,-0.22,24.999,18.723
1518495828.55,12500.554,0.58,25.001,18.702
1518495829.55,12500.554,0.58,25.0,18.723
1518495830.55,12500.554,0.58,25.002,18.734
1518495831.56,12500.554,0.58,25.0,18.702
1518495832.56,12500.551,0.34,25.001,18.702
1518495833.56,12500.551,0.34,24.999,18.713
1518495834.56,12500.551,0.34,25.001,18.723
1518495835.55,12500.554,0.58,24.999,18.734
1518495836.55,12500.554,0.58,25.001,18.734
1518495837.55,12500.554,0.58,24.998,18.713
1518495838.56,12500.566,1.54,25.0,18.734
1518495839.56,12500.566,1.54,24.997,18.713
1518495840.56,12500.566,1.54,24.999,18.734
1518495841.56,12500.566,1.54,24.996,18.734
1518495842.56,12500.546,-0.06,24.999,18.713
1518495843.56,12500.546,-0.06,24.998,18.713
1518495844.56,12500.546,-0.06,25.001,18.723
1518495845.56,12500.551,0.34,24.998,18.734
1518495846.56,12500.551,0.34,25.001,18.723
1518495847.56,12500.551,0.34,24.998,18.734
1518495848.56,12500.564,1.38,25.001,18.723
1518495849.56,12500.564,1.38,24.998,18.713
1518495850.56,12500.564,1.38,24.999,18.734
1518495851.56,12500.564,1.38,24.998,18.734
1518495852.56,12500.554,0.58,24.999,18.723
1518495853.56,12500.554,0.58,24.998,18.723
1518495854.56,12500.554,0.58,25.0,18.734
1518495855.56,12500.551,0.34,24.999,18.723
1518495856.56,12500.551,0.34,25.003,18.723
1518495857.56,12500.551,0.34,25.001,18.745
1518495858.56,12500.551,0.34,25.004,18.723
1518495859.56,12500.559,0.98,25.002,18.713
1518495860.56,12500.559,0.98,25.004,18.734
1518495861.56,12500.559,0.98,25.001,18.723
1518495862.56,12500.544,-0.22,25.001,18.734
1518495863.56,12500.544,-0.22,24.998,18.713
1518495864.56,12500.544,-0.22,25.001,18.734
1518495865.56,12500.551,0.34,24.999,18.734
1518495866.56,12500.551,0.34,25.002,18.713
1518495867.56,12500.551,0.34,25.0,18.723
1518495868.56,12500.551,0.34,25.003,18.702
1518495869.56,12500.541,-0.46,25.0,18.702
1518495870.56,12500.541,-0.46,25.003,18.734
1518495871.56,12500.541,-0.46,25.001,18.702
1518495872.56,12500.566,1.54,25.002,18.723
1518495873.56,12500.566,1.54,24.999,18.713
1518495874.56,12500.566,1.54,25.001,18.702
1518495875.56,12500.549,0.18,24.998,18.723
1518495876.56,12500.549,0.18,25.001,18.713
1518495877.56,12500.549,0.18,24.999,18.723
1518495878.56,12500.549,0.18,25.001,18.723
1518495879.56,12500.561,1.14,24.999,18.702
1518495880.57,12500.561,1.14,25.001,18.702
1518495881.57,12500.561,1.14,25.0,18.702
1518495882.56,12500.556,0.74,25.002,18.713
1518495883.56,12500.556,0.74,25.0,18.713
1518495884.56,12500.556,0.74,25.004,18.734
1518495885.56,12500.564,1.38,25.001,18.702
1518495886.56,12500.564,1.38,25.001,18.702
1518495887.57,12500.564,1.38,24.998,18.713
1518495888.57,12500.564,1.38,25.0,18.702
1518495889.57,12500.552,0.42,24.997,18.691
1518495890.57,12500.552,0.42,25.001,18.691
1518495891.56,12500.552,0.42,25.0,18.702
1518495892.56,12500.549,0.18,25.003,18.702
1518495893.57,12500.549,0.18,25.001,18.713
1518495894.57,12500.549,0.18,25.002,18.702
1518495895.57,12500.554,0.58,24.998,18.702
1518495896.57,12500.554,0.58,25.0,18.723
1518495897.57,12500.554,0.58,24.998,18.713
1518495898.57,12500.554,0.58,25.0,18.723
1518495899.56,12500.554,0.58,24.998,18.713
1518495900.57,12500.554,0.58,25.001,18.691
1518495901.57,12500.554,0.58,24.998,18.702
1518495902.57,12500.559,0.98,25.001,18.691
1518495903.57,12500.559,0.98,24.998,18.713
1518495904.57,12500.559,0.98,25.0,18.713
1518495905.57,12500.536,-0.86,24.999,18.702
1518495906.57,12500.536,-0.86,25.001,18.691
1518495907.57,12500.536,-0.86,24.999,18.713
1518495908.57,12500.536,-0.86,25.003,18.702
1518495909.57,12500.569,1.78,25.001,18.691
1518495910.57,12500.569,1.78,25.003,18.702
1518495911.57,12500.569,1.78,25.001,18.702
1518495912.57,12500.559,0.98,25.002,18.691
1518495913.57,12500.559,0.98,24.999,18.68
1518495914.57,12500.559,0.98,25.002,18.702
1518495915.57,12500.559,0.98,24.999,18.691
1518495916.57,12500.551,0.34,25.001,18.713
1518495917.57,12500.551,0.34,24.999,18.702
1518495918.57,12500.551,0.34,25.001,18.702
1518495919.57,12500.564,1.38,24.998,18.713
1518495920.57,12500.564,1.38,25.0,18.723
1518495921.57,12500.564,1.38,24.998,18.723
1518495922.57,12500.554,0.58,25.0,18.713
1518495923.57,12500.554,0.58,24.997,18.702
1518495924.57,12500.554,0.58,24.999,18.713
1518495925.57,12500.554,0.58,24.998,18.713
1518495926.57,12500.551,0.34,25.001,18.702
1518495927.57,12500.551,0.34,24.998,18.723
1518495928.57,12500.551,0.34,25.001,18.713
1518495929.57,12500.551,0.34,24.998,18.713
1518495930.57,12500.551,0.34,25.0,18.713
1518495931.57,12500.551,0.34,24.998,18.702
1518495932.57,12500.566,1.54,25.0,18.723
1518495933.57,12500.566,1.54,24.997,18.702
1518495934.57,12500.566,1.54,24.999,18.723
1518495935.57,12500.566,1.54,24.998,18.702
1518495936.57,12500.546,-0.06,25.001,18.723
1518495937.58,12500.546,-0.06,24.998,18.723
1518495938.57,12500.546,-0.06,25.001,18.713
1518495939.57,12500.561,1.14,24.998,18.734
1518495940.57,12500.561,1.14,25.001,18.723
1518495941.57,12500.561,1.14,24.997,18.713
1518495942.57,12500.559,0.98,25.0,18.702
1518495943.58,12500.559,0.98,24.998,18.723
1518495944.58,12500.559,0.98,24.999,18.702
1518495945.58,12500.559,0.98,24.997,18.691
1518495946.57,12500.584,2.98,24.999,18.702
1518495947.57,12500.584,2.98,24.998,18.713
1518495948.57,12500.584,2.98,25.001,18.713
1518495949.57,12500.569,1.78,25.0,18.723
1518495950.58,12500.569,1.78,25.002,18.723
1518495951.58,12500.569,1.78,24.999,18.745
1518495952.58,12500.559,0.98,25.002,18.723
1518495953.58,12500.559,0.98,24.999,18.723
1518495954.58,12500.559,0.98,25.001,18.723
1518495955.58,12500.559,0.98,24.999,18.723
1518495956.58,12500.554,0.58,25.001,18.691
1518495957.58,12500.554,0.58,24.999,18.713
1518495958.58,12500.554,0.58,25.001,18.723
1518495959.58,12500.561,1.14,25.0,18.713
1518495960.58,12500.561,1.14,25.003,18.713
1518495961.58,12500.561,1.14,25.0,18.723
1518495962.58,12500.559,0.98,25.002,18.723
1518495963.58,12500.559,0.98,25.0,18.723
1518495964.58,12500.559,0.98,25.002,18.734
1518495965.58,12500.559,0.98,25.0,18.723
1518495966.58,12500.554,0.58,25.003,18.734
1518495967.58,12500.554,0.58,25.0,18.723
1518495968.58,12500.554,0.58,25.004,18.723
1518495969.58,12500.554,0.58,25.0,18.734
1518495970.58,12500.554,0.58,25.002,18.734
1518495971.58,12500.554,0.58,24.999,18.713
1518495972.58,12500.546,-0.06,25.001,18.713
1518495973.58,12500.546,-0.06,24.998,18.723
1518495974.58,12500.546,-0.06,25.0,18.723
1518495975.58,12500.546,-0.06,24.999,18.691
1518495976.58,12500.564,1.38,25.002,18.723
1518495977.58,12500.564,1.38,24.999,18.713
1518495978.58,12500.564,1.38,25.002,18.713
1518495979.58,12500.546,-0.06,24.999,18.734
1518495980.58,12500.546,-0.06,25.003,18.734
1518495981.58,12500.546,-0.06,25.0,18.723
1518495982.58,12500.546,-0.06,25.002,18.734
1518495983.58,12500.564,1.38,25.0,18.713
1518495984.58,12500.564,1.38,25.002,18.723
1518495985.58,12500.564,1.38,25.0,18.723
1518495986.58,12500.556,0.74,25.002,18.691
1518495987.58,12500.556,0.74,24.999,18.734
1518495988.58,12500.556,0.74,25.001,18.713
1518495989.58,12500.566,1.54,24.999,18.713
1518495990.58,12500.566,1.54,25.001,18.713
1518495991.58,12500.566,1.54,24.998,18.723
1518495992.59,12500.566,1.54,24.999,18.734
1518495993.59,12500.559,0.98,24.996,18.713
1518495994.58,12500.559,0.98,24.999,18.713
1518495995.58,12500.559,0.98,24.998,18.713
1518495996.58,12500.564,1.38,25.001,18.723
1518495997.58,12500.564,1.38,24.998,18.723
1518495998.58,12500.564,1.38,25.0,18.713
1518495999.59,12500.559,0.98,24.997,18.723
1518496000.59,12500.559,0.98,25.0,18.702
1518496001.59,12500.559,0.98,24.998,18.723
1518496002.58,12500.559,0.98,25.001,18.734
1518496003.58,12500.569,1.78,24.999,18.723
1518496004.58,12500.569,1.78,25.002,18.713
1518496005.59,12500.569,1.78,24.998,18.702
1518496006.59,12500.561,1.14,25.001,18.723
1518496007.59,12500.561,1.14,24.998,18.713
1518496008.59,12500.561,1.14,25.0,18.723
1518496009.59,12500.561,1.14,24.997,18.723
1518496010.59,12500.561,1.14,24.999,18.713
1518496011.58,12500.561,1.14,24.998,18.734
1518496012.59,12500.561,1.14,25.001,18.723
1518496013.59,12500.549,0.18,24.999,18.713
1518496014.59,12500.549,0.18,25.001,18.734
1518496015.59,12500.549,0.18,24.998,18.713
1518496016.59,12500.544,-0.22,25.001,18.723
1518496017.59,12500.544,-0.22,24.998,18.734
1518496018.59,12500.544,-0.22,25.001,18.734
1518496019.59,12500.564,1.38,24.998,18.734
1518496020.59,12500.564,1.38,25.001,18.734
1518496021.59,12500.564,1.38,24.998,18.713
1518496022.59,12500.564,1.38,25.0,18.723
1518496023.59,12500.549,0.18,24.999,18.702
1518496024.59,12500.549,0.18,25.001,18.734
1518496025.59,12500.549,0.18,24.999,18.713
1518496026.59,12500.569,1.78,25.001,18.734
1518496027.59,12500.569,1.78,25.0,18.734
1518496028.59,12500.569,1.78,25.003,18.723
1518496029.59,12500.551,0.34,25.0,18.713
1518496030.59,12500.551,0.34,25.004,18.713
1518496031.59,12500.551,0.34,25.003,18.734
1518496032.59,12500.551,0.34,25.004,18.723
1518496033.59,12500.564,1.38,25.001,18.723
1518496034.59,12500.564,1.38,25.003,18.713
1518496035.59,12500.564,1.38,25.0,18.713
1518496036.59,12500.551,0.34,25.003,18.713
1518496037.59,12500.551,0.34,25.002,18.702
1518496038.59,12500.551,0.34,25.004,18.702
1518496039.59,12500.551,0.34,25.001,18.691
1518496040.59,12500.556,0.74,25.003,18.702
1518496041.59,12500.556,0.74,25.001,18.691
1518496042.59,12500.556,0.74,25.003,18.691
1518496043.59,12500.566,1.54,25.003,18.713
1518496044.59,12500.566,1.54,25.005,18.691
1518496045.59,12500.566,1.54,25.001,18.691
1518496046.59,12500.559,0.98,25.003,18.702
1518496047.59,12500.559,0.98,25.0,18.702
1518496048.59,12500.559,0.98,25.002,18.691
1518496049.6,12500.559,0.98,25.001,18.702
1518496050.59,12500.561,1.14,25.003,18.691
1518496051.59,12500.561,1.14,25.001,18.702
1518496052.59,12500.561,1.14,25.003,18.702
1518496053.59,12500.541,-0.46,25.001,18.691
1518496054.59,12500.541,-0.46,25.003,18.702
1518496055.6,12500.541,-0.46,25.002,18.713
1518496056.6,12500.559,0.98,25.004,18.723
1518496057.6,12500.559,0.98,25.002,18.702
1518496058.59,12500.559,0.98,25.005,18.723
1518496059.59,12500.559,0.98,25.002,18.702
1518496060.59,12500.554,0.58,25.005,18.702
1518496061.59,12500.554,0.58,25.004,18.702
1518496062.6,12500.554,0.58,25.008,18.702
1518496063.6,12500.571,1.94,25.004,18.702
1518496064.6,12500.571,1.94,25.006,18.702
1518496065.6,12500.571,1.94,25.003,18.723
1518496066.6,12500.551,0.34,25.005,18.702
1518496067.6,12500.551,0.34,25.002,18.723
1518496068.6,12500.551,0.34,25.005,18.702
1518496069.6,12500.551,0.34,25.003,18.702
1518496070.6,12500.546,-0.06,25.005,18.691
1518496071.6,12500.546,-0.06,25.003,18.723
1518496072.6,12500.546,-0.06,25.005,18.713
1518496073.6,12500.559,0.98,25.004,18.713
1518496074.6,12500.559,0.98,25.006,18.691
1518496075.6,12500.559,0.98,25.004,18.691
1518496076.6,12500.544,-0.22,25.006,18.713
1518496077.6,12500.544,-0.22,25.004,18.734
1518496078.6,12500.544,-0.22,25.007,18.702
1518496079.6,12500.544,-0.22,25.004,18.723
1518496080.6,12500.571,1.94,25.006,18.713
1518496081.6,12500.571,1.94,25.002,18.723
1518496082.6,12500.571,1.94,25.003,18.713
1518496083.6,12500.528,-1.50,25.0,18.734
1518496084.6,12500.528,-1.50,25.002,18.702
1518496085.6,12500.528,-1.50,25.001,18.713
1518496086.6,12500.559,0.98,25.004,18.723
1518496087.6,12500.559,0.98,25.002,18.702
1518496088.6,12500.559,0.98,25.003,18.723
1518496089.6,12500.559,0.98,25.0,18.723
1518496090.6,12500.549,0.18,25.003,18.713
1518496091.6,12500.549,0.18,24.999,18.734
1518496092.6,12500.549,0.18,25.002,18.713
1518496093.6,12500.564,1.38,25.0,18.734
1518496094.6,12500.564,1.38,25.003,18.723
1518496095.6,12500.564,1.38,25.003,18.713
1518496096.61,12500.559,0.98,25.005,18.723
1518496097.6,12500.559,0.98,25.003,18.723
1518496098.6,12500.559,0.98,25.004,18.723
1518496099.6,12500.559,0.98,25.002,18.723
1518496100.6,12500.569,1.78,25.002,18.734
1518496101.6,12500.569,1.78,25.0,18.734
1518496102.6,12500.569,1.78,25.001,18.723
1518496103.6,12500.551,0.34,24.998,18.723
1518496104.61,12500.551,0.34,24.999,18.755
1518496105.6,12500.551,0.34,24.998,18.713
1518496106.6,12500.551,0.34,25.001,18.723
1518496107.6,12500.561,1.14,25.0,18.734
1518496108.6,12500.561,1.14,25.003,18.734
1518496109.6,12500.561,1.14,25.001,18.734
1518496110.6,12500.541,-0.46,25.002,18.734
1518496111.61,12500.541,-0.46,24.998,18.734
1518496112.61,12500.541,-0.46,24.999,18.723
1518496113.61,12500.549,0.18,24.997,18.745
1518496114.6,12500.549,0.18,25.002,18.734
1518496115.6,12500.549,0.18,25.001,18.734
1518496116.6,12500.549,0.18,25.003,18.734
1518496117.61,12500.579,2.58,25.0,18.734
1518496118.61,12500.579,2.58,25.002,18.734
1518496119.61,12500.579,2.58,24.997,18.734
1518496120.61,12500.546,-0.06,24.999,18.734
1518496121.61,12500.546,-0.06,24.997,18.734
1518496122.6,12500.546,-0.06,25.0,18.755
1518496123.6,12500.574,2.18,25.0,18.723
1518496124.61,12500.574,2.18,25.002,18.734
1518496125.61,12500.574,2.18,25.0,18.734
1518496126.61,12500.574,2.18,25.001,18.755
1518496127.61,12500.549,0.18,24.997,18.745
1518496128.61,12500.549,0.18,24.998,18.734
1518496129.61,12500.549,0.18,24.996,18.734
1518496130.61,12500.564,1.38,24.999,18.734
1518496131.61,12500.564,1.38,24.997,18.723
1518496132.61,12500.564,1.38,25.002,18.734
1518496133.61,12500.566,1.54,25.002,18.734
1518496134.61,12500.566,1.54,25.004,18.734
1518496135.61,12500.566,1.54,25.001,18.734
1518496136.61,12500.566,1.54,25.002,18.734
1518496137.61,12500.561,1.14,24.999,18.734
1518496138.61,12500.561,1.14,24.999,18.734
1518496139.61,12500.561,1.14,24.997,18.755
1518496140.61,12500.544,-0.22,24.999,18.745
1518496141.61,12500.544,-0.22,25.0,18.745
1518496142.61,12500.544,-0.22,25.003,18.734
1518496143.61,12500.554,0.58,25.001,18.734
1518496144.61,12500.554,0.58,25.004,18.734
1518496145.61,12500.554,0.58,24.999,18.734
1518496146.61,12500.554,0.58,25.0,18.745
1518496147.61,12500.571,1.94,24.997,18.734
1518496148.61,12500.571,1.94,25.0,18.734
1518496149.61,12500.571,1.94,24.999,18.745
1518496150.61,12500.559,0.98,25.001,18.755
1518496151.61,12500.559,0.98,24.998,18.755
1518496152.61,12500.559,0.98,25.0,18.766
1518496153.61,12500.569,1.78,24.998,18.734
1518496154.61,12500.569,1.78,25.0,18.745
1518496155.61,12500.569,1.78,24.999,18.745
1518496156.61,12500.569,1.78,25.001,18.755
1518496157.61,12500.538,-0.70,24.999,18.755
1518496158.61,12500.538,-0.70,25.0,18.755
1518496159.61,12500.538,-0.70,24.998,18.755
1518496160.61,12500.551,0.34,25.0,18.723
1518496161.61,12500.551,0.34,25.0,18.734
1518496162.61,12500.551,0.34,25.0,18.734
1518496163.61,12500.551,0.34,24.999,18.734
1518496164.61,12500.546,-0.06,25.002,18.745
1518496165.61,12500.546,-0.06,25.001,18.745
1518496166.61,12500.546,-0.06,25.004,18.755
1518496167.62,12500.564,1.38,25.001,18.734
1518496168.62,12500.564,1.38,25.002,18.755
1518496169.62,12500.564,1.38,25.001,18.766
1518496170.61,12500.559,0.98,25.003,18.745
1518496171.61,12500.559,0.98,25.001,18.755
1518496172.61,12500.559,0.98,25.002,18.745
1518496173.61,12500.559,0.98,25.001,18.766
1518496174.62,12500.559,0.98,25.003,18.777
1518496175.62,12500.559,0.98,25.002,18.755
1518496176.62,12500.559,0.98,25.005,18.766
1518496177.62,12500.556,0.74,25.004,18.766
1518496178.62,12500.556,0.74,25.006,18.766
1518496179.62,12500.556,0.74,25.005,18.766
1518496180.62,12500.569,1.78,25.006,18.766
1518496181.62,12500.569,1.78,25.003,18.777
1518496182.62,12500.569,1.78,25.004,18.755
1518496183.62,12500.569,1.78,25.001,18.766
1518496184.62,12500.544,-0.22,25.003,18.777
1518496185.62,12500.544,-0.22,25.002,18.777
1518496186.62,12500.544,-0.22,25.005,18.777
1518496187.62,12500.579,2.58,25.002,18.766
1518496188.62,12500.579,2.58,25.005,18.788
1518496189.62,12500.579,2.58,25.002,18.755
1518496190.62,12500.556,0.74,25.002,18.766
1518496191.62,12500.556,0.74,24.999,18.766
1518496192.62,12500.556,0.74,25.002,18.755
1518496193.62,12500.556,0.74,25.0,18.766
1518496194.62,12500.566,1.54,25.003,18.745
1518496195.62,12500.566,1.54,25.002,18.755
1518496196.62,12500.566,1.54,25.004,18.798
1518496197.62,12500.569,1.78,25.003,18.766
1518496198.62,12500.569,1.78,25.005,18.766
1518496199.62,12500.569,1.78,25.004,18.766
1518496200.62,12500.551,0.34,25.004,18.766
1518496201.62,12500.551,0.34,25.001,18.766
1518496202.62,12500.551,0.34,25.002,18.745
1518496203.62,12500.551,0.34,24.998,18.766
1518496204.62,12500.577,2.42,24.999,18.766
1518496205.62,12500.577,2.42,24.998,18.777
1518496206.62,12500.577,2.42,25.002,18.755
1518496207.62,12500.577,2.42,25.001,18.766
1518496208.62,12500.577,2.42,25.004,18.777
1518496209.62,12500.577,2.42,25.002,18.788
1518496210.62,12500.556,0.74,25.003,18.766
1518496211.62,12500.556,0.74,24.999,18.766
1518496212.62,12500.556,0.74,25.001,18.766
1518496213.62,12500.556,0.74,24.998,18.777
1518496214.62,12500.574,2.18,25.0,18.766
1518496215.62,12500.574,2.18,24.997,18.777
1518496216.63,12500.574,2.18,25.0,18.777
1518496217.62,12500.559,0.98,24.998,18.755
1518496218.62,12500.559,0.98,25.002,18.766
1518496219.62,12500.559,0.98,25.001,18.766
1518496220.62,12500.559,0.98,25.004,18.777
1518496221.62,12500.564,1.38,25.002,18.766
1518496222.62,12500.564,1.38,25.003,18.766
1518496223.63,12500.564,1.38,25.001,18.766
1518496224.63,12500.563,1.30,25.003,18.777
1518496225.63,12500.563,1.30,25.001,18.766
1518496226.62,12500.563,1.30,25.003,18.788
1518496227.62,12500.569,1.78,25.001,18.798
1518496228.62,12500.569,1.78,25.004,18.766
1518496229.63,12500.569,1.78,25.002,18.766
1518496230.63,12500.569,1.78,25.003,18.766
1518496231.63,12500.564,1.38,24.998,18.766
1518496232.63,12500.564,1.38,24.999,18.788
1518496233.63,12500.564,1.38,24.997,18.798
1518496234.62,12500.571,1.94,24.999,18.766
1518496235.62,12500.571,1.94,24.999,18.798
1518496236.63,12500.571,1.94,25.003,18.798
1518496237.63,12500.564,1.38,25.003,18.777
1518496238.63,12500.564,1.38,25.006,18.798
1518496239.63,12500.564,1.38,25.005,18.798
1518496240.63,12500.564,1.38,25.006,18.788
1518496241.63,12500.556,0.74,25.003,18.788
1518496242.63,12500.556,0.74,25.002,18.788
1518496243.63,12500.556,0.74,25.0,18.798
1518496244.63,12500.577,2.42,25.003,18.788
1518496245.63,12500.577,2.42,25.001,18.788
1518496246.63,12500.577,2.42,25.004,18.766
1518496247.63,12500.577,2.42,25.001,18.809
1518496248.63,12500.577,2.42,25.002,18.766
1518496249.63,12500.577,2.42,25.0,18.798
1518496250.63,12500.577,2.42,25.004,18.809
1518496251.63,12500.556,0.74,25.002,18.798
1518496252.63,12500.556,0.74,25.003,18.798
1518496253.63,12500.556,0.74,25.0,18.798
1518496254.63,12500.554,0.58,25.002,18.798
1518496255.63,12500.554,0.58,24.999,18.798
1518496256.63,12500.554,0.58,25.002,18.798
1518496257.63,12500.579,2.58,25.001,18.798
1518496258.63,12500.579,2.58,25.004,18.788
1518496259.63,12500.579,2.58,25.003,18.798
1518496260.63,12500.579,2.58,25.005,18.798
1518496261.63,12500.571,1.94,25.001,18.788
1518496262.63,12500.571,1.94,25.002,18.788
1518496263.63,12500.571,1.94,24.999,18.798
1518496264.63,12500.574,2.18,25.001,18.798
1518496265.63,12500.574,2.18,25.001,18.798
1518496266.63,12500.574,2.18,25.004,18.788
1518496267.63,12500.559,0.98,25.003,18.777
1518496268.63,12500.559,0.98,25.004,18.809
1518496269.63,12500.559,0.98,25.0,18.798
1518496270.63,12500.559,0.98,25.0,18.788
1518496271.63,12500.564,1.38,24.997,18.798
1518496272.63,12500.564,1.38,24.999,18.809
1518496273.63,12500.564,1.38,24.999,18.798
1518496274.63,12500.556,0.74,25.004,18.798
1518496275.63,12500.556,0.74,25.003,18.777
1518496276.63,12500.556,0.74,25.004,18.809
1518496277.63,12500.559,0.98,25.001,18.809
1518496278.63,12500.559,0.98,25.001,18.809
1518496279.64,12500.559,0.98,24.998,18.798
1518496280.64,12500.559,0.98,25.001,18.82
1518496281.63,12500.556,0.74,25.001,18.798
1518496282.63,12500.556,0.74,25.004,18.809
1518496283.63,12500.556,0.74,25.003,18.82
1518496284.63,12500.561,1.14,25.006,18.798
1518496285.63,12500.561,1.14,25.002,18.798
1518496286.64,12500.561,1.14,25.003,18.798
1518496287.64,12500.561,1.14,24.998,18.809
1518496288.64,12500.554,0.58,25.0,18.809
1518496289.64,12500.554,0.58,24.998,18.798
1518496290.63,12500.554,0.58,25.002,18.83
1518496291.64,12500.564,1.38,25.001,18.798
1518496292.64,12500.564,1.38,25.007,18.82
1518496293.64,12500.564,1.38,25.006,18.83
1518496294.64,12500.554,0.58,25.008,18.809
1518496295.64,12500.554,0.58,25.004,18.809
1518496296.64,12500.554,0.58,25.004,18.83
1518496297.64,12500.554,0.58,24.999,18.841
1518496298.64,12500.559,0.98,24.998,18.82
1518496299.64,12500.559,0.98,24.995,18.809
1518496300.64,12500.559,0.98,24.999,18.809
1518496301.64,12500.549,0.18,24.998,18.82
1518496302.64,12500.549,0.18,25.003,18.82
1518496303.64,12500.549,0.18,25.002,18.83
1518496304.64,12500.556,0.74,25.004,18.798
1518496305.64,12500.556,0.74,25.0,18.82
1518496306.64,12500.556,0.74,25.0,18.809
1518496307.64,12500.556,0.74,24.997,18.82
1518496308.64,12500.564,1.38,24.999,18.83
1518496309.64,12500.564,1.38,24.997,18.82
1518496310.64,12500.564,1.38,25.001,18.82
1518496311.64,12500.554,0.58,25.0,18.82
1518496312.64,12500.554,0.58,25.003,18.83
1518496313.64,12500.554,0.58,25.0,18.83
1518496314.64,12500.551,0.34,25.003,18.82
1518496315.64,12500.551,0.34,25.0,18.83
1518496316.64,12500.551,0.34,25.002,18.83
1518496317.64,12500.551,0.34,24.999,18.83
1518496318.64,12500.561,1.14,25.0,18.841
1518496319.64,12500.561,1.14,24.999,18.82
1518496320.64,12500.561,1.14,25.002,18.841
1518496321.64,12500.554,0.58,25.001,18.83
1518496322.64,12500.554,0.58,25.004,18.83
1518496323.64,12500.554,0.58,25.001,18.83
1518496324.64,12500.551,0.34,25.003,18.841
1518496325.64,12500.551,0.34,25.0,18.841
1518496326.64,12500.551,0.34,25.001,18.852
1518496327.64,12500.551,0.34,24.999,18.852
1518496328.65,12500.569,1.78,25.002,18.852
1518496329.64,12500.569,1.78,25.001,18.852
1518496330.64,12500.569,1.78,25.004,18.852
1518496331.64,12500.551,0.34,25.002,18.852
1518496332.64,12500.551,0.34,25.003,18.841
1518496333.64,12500.551,0.34,24.999,18.841
1518496334.64,12500.559,0.98,25.0,18.852
1518496335.65,12500.559,0.98,24.998,18.841
1518496336.65,12500.559,0.98,25.0,18.841
1518496337.64,12500.559,0.98,24.999,18.852
1518496338.64,12500.546,-0.06,25.002,18.863
1518496339.64,12500.546,-0.06,25.001,18.852
1518496340.64,12500.546,-0.06,25.003,18.852
1518496341.65,12500.556,0.74,25.0,18.852
1518496342.65,12500.556,0.74,25.001,18.852
1518496343.65,12500.556,0.74,24.999,18.852
1518496344.65,12500.556,0.74,25.002,18.852
1518496345.65,12500.559,0.98,25.0,18.863
1518496346.64,12500.559,0.98,25.003,18.873
1518496347.64,12500.559,0.98,25.0,18.852
1518496348.65,12500.566,1.54,25.003,18.852
1518496349.65,12500.566,1.54,25.001,18.83
