timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517232258.37,24.976858503,19.742,-46.582,406,405.944,24.9994,-0.0006,207.96,5.2574,-0.023141497,-0.022541497
1517232261.72,24.9796083642,19.753,-46.582,406,405.691,24.9965,-0.0035,210.83,5.2438,-0.0203916358,-0.0168916358
1517232265.06,24.9819534605,19.763,-46.582,406,405.860,24.9984,-0.0016,209.22,5.2350,-0.0180465395,-0.0164465395
1517232268.43,24.9835192364,19.742,-46.582,406,406.306,25.0035,0.0035,204.57,5.2615,-0.0164807636,-0.0199807636
1517232271.77,24.9842715062,19.753,-46.582,406,406.062,25.0007,0.0007,206.98,5.2480,-0.0157284938,-0.0164284938
1517232275.13,24.9834767426,19.742,-46.582,406,406.111,25.0013,0.0013,206.42,5.2593,-0.0165232574,-0.0178232574
1517232278.49,24.9817329712,19.763,-46.582,406,406.123,25.0014,0.0014,206.22,5.2380,-0.0182670288,-0.0196670288
1517232281.83,24.9801269204,19.731,-46.582,406,405.827,24.9980,-0.0020,209.28,5.2668,-0.0198730796,-0.0178730796
1517232285.19,24.9784417783,19.742,-46.582,406,405.772,24.9974,-0.0026,209.97,5.2555,-0.0215582217,-0.0189582217
1517232288.53,24.977104195,19.742,-46.582,406,406.116,25.0013,0.0013,206.47,5.2594,-0.022895805,-0.024195805
1517232291.89,24.9765129323,19.742,-46.582,406,405.985,24.9998,-0.0002,207.77,5.2579,-0.0234870677,-0.0232870677
1517232295.25,24.9772934029,19.774,-46.582,406,405.688,24.9965,-0.0035,210.93,5.2223,-0.0227065971,-0.0192065971
1517232298.58,24.9788881957,19.753,-46.582,406,405.788,24.9976,-0.0024,210.06,5.2449,-0.0211118043,-0.0187118043
1517232301.95,24.9809114411,19.742,-46.582,406,405.671,24.9963,-0.0037,211.43,5.2543,-0.0190885589,-0.0153885589
1517232305.29,24.983197894,19.742,-46.582,406,405.576,24.9952,-0.0048,212.63,5.2532,-0.016802106,-0.012002106
1517232308.65,24.9853300165,19.742,-46.582,406,405.863,24.9984,-0.0016,209.84,5.2565,-0.0146699835,-0.0130699835
1517232312.01,24.9872172396,19.742,-46.582,406,405.694,24.9965,-0.0035,211.72,5.2546,-0.0127827604,-0.0092827604
1517232315.35,24.9885093413,19.742,-46.582,406,405.873,24.9986,-0.0014,210.00,5.2566,-0.0114906587,-0.0100906587
1517232318.7,24.9888110126,19.731,-46.582,406,406.132,25.0015,0.0015,207.31,5.2703,-0.0111889874,-0.0126889874
1517232322.06,24.9876801716,19.731,-46.582,406,406.100,25.0011,0.0011,207.57,5.2699,-0.0123198284,-0.0134198284
1517232325.41,24.9857517828,19.742,-46.582,406,406.352,25.0040,0.0040,204.85,5.2621,-0.0142482172,-0.0182482172
1517232328.77,24.9835909017,19.753,-46.582,406,406.459,25.0052,0.0052,203.50,5.2526,-0.0164090983,-0.0216090983
1517232332.11,24.9807396522,19.731,-46.582,406,406.363,25.0041,0.0041,204.24,5.2729,-0.0192603478,-0.0233603478
1517232335.46,24.9779186746,19.742,-46.582,406,406.398,25.0045,0.0045,203.65,5.2626,-0.0220813254,-0.0265813254
1517232338.81,24.9764635655,19.774,-46.582,406,406.503,25.0057,0.0057,202.30,5.2316,-0.0235364345,-0.0292364345
1517232342.17,24.9763882528,19.753,-46.582,406,406.200,25.0023,0.0023,205.20,5.2496,-0.0236117472,-0.0259117472
1517232345.52,24.9765494408,19.742,-46.582,406,406.398,25.0045,0.0045,202.99,5.2626,-0.0234505592,-0.0279505592
1517232348.87,24.9766162584,19.763,-46.582,406,406.243,25.0028,0.0028,204.18,5.2394,-0.0233837416,-0.0261837416
1517232352.23,24.9765857197,19.753,-46.582,406,406.226,25.0026,0.0026,204.22,5.2499,-0.0234142803,-0.0260142803
1517232355.56,24.976280106,19.742,-46.582,406,406.346,25.0039,0.0039,202.81,5.2620,-0.023719894,-0.027619894
1517232358.93,24.97650834,19.753,-46.582,406,406.348,25.0040,0.0040,202.58,5.2513,-0.02349166,-0.02749166
1517232362.29,24.9775345078,19.753,-46.582,406,406.298,25.0034,0.0034,202.90,5.2507,-0.0224654922,-0.0258654922
1517232365.62,24.9787444408,19.753,-46.582,406,406.266,25.0030,0.0030,203.07,5.2504,-0.0212555592,-0.0242555592
1517232368.99,24.9795298241,19.742,-46.582,406,406.255,25.0029,0.0029,203.02,5.2610,-0.0204701759,-0.0233701759
1517232372.33,24.9792037254,19.785,-46.582,406,406.414,25.0047,0.0047,201.18,5.2199,-0.0207962746,-0.0254962746
1517232375.69,24.9776502393,19.774,-46.582,406,406.069,25.0008,0.0008,204.60,5.2267,-0.0223497607,-0.0231497607
1517232379.05,24.9758342079,19.753,-46.582,406,406.035,25.0004,0.0004,204.83,5.2477,-0.0241657921,-0.0245657921
1517232382.38,24.9748450947,19.763,-46.582,406,406.036,25.0004,0.0004,204.80,5.2370,-0.0251549053,-0.0255549053
1517232385.75,24.9743351747,19.763,-46.582,406,406.317,25.0036,0.0036,201.80,5.2402,-0.0256648253,-0.0292648253
1517232389.1,24.9738046059,19.753,-46.582,406,406.223,25.0025,0.0025,202.61,5.2499,-0.0261953941,-0.0286953941
1517232392.45,24.9738679703,19.753,-46.582,406,406.142,25.0016,0.0016,203.33,5.2490,-0.0261320297,-0.0277320297
1517232395.81,24.9748336151,19.763,-46.582,406,406.052,25.0006,0.0006,204.20,5.2372,-0.0251663849,-0.0257663849
1517232399.15,24.9763241912,19.742,-46.582,406,405.755,24.9972,-0.0028,207.31,5.2553,-0.0236758088,-0.0208758088
1517232402.51,24.9780890606,19.763,-46.582,406,405.672,24.9963,-0.0037,208.34,5.2329,-0.0219109394,-0.0182109394
1517232405.85,24.9800734106,19.753,-46.582,406,405.870,24.9985,-0.0015,206.65,5.2459,-0.0199265894,-0.0184265894
1517232409.21,24.981822315,19.753,-46.582,406,406.156,25.0018,0.0018,203.70,5.2491,-0.018177685,-0.019977685
1517232412.57,24.9825067619,19.742,-46.582,406,406.195,25.0022,0.0022,203.18,5.2603,-0.0174932381,-0.0196932381
1517232415.91,24.9816725668,19.742,-46.582,406,406.144,25.0016,0.0016,203.61,5.2597,-0.0183274332,-0.0199274332
1517232419.27,24.9801531012,19.742,-46.582,406,406.133,25.0015,0.0015,203.64,5.2596,-0.0198468988,-0.0213468988
1517232422.62,24.9788278002,19.763,-46.582,406,406.095,25.0011,0.0011,203.96,5.2377,-0.0211721998,-0.0222721998
1517232425.97,24.977834171,19.731,-46.582,406,405.959,24.9995,-0.0005,205.35,5.2683,-0.022165829,-0.021665829
1517232429.33,24.976920959,19.731,-46.582,406,406.005,25.0001,0.0001,204.89,5.2689,-0.023079041,-0.023179041
1517232432.67,24.9755001355,19.731,-46.582,406,405.976,24.9997,-0.0003,205.19,5.2685,-0.0244998645,-0.0241998645
1517232436.03,24.9728263862,19.753,-46.582,406,406.091,25.0010,0.0010,204.03,5.2484,-0.0271736138,-0.0281736138
1517232439.37,24.9703063381,19.731,-46.582,406,406.016,25.0002,0.0002,204.78,5.2690,-0.0296936619,-0.0298936619
1517232442.73,24.9692073345,19.753,-46.582,406,406.082,25.0009,0.0009,204.07,5.2483,-0.0307926655,-0.0316926655
1517232446.09,24.9691299843,19.763,-46.582,406,406.059,25.0007,0.0007,204.26,5.2373,-0.0308700157,-0.0315700157
1517232449.43,24.9694308945,19.742,-46.582,406,405.772,24.9974,-0.0026,207.27,5.2555,-0.0305691055,-0.0279691055
1517232452.79,24.9699852151,19.742,-46.582,406,406.033,25.0004,0.0004,204.64,5.2584,-0.0300147849,-0.0304147849
1517232456.13,24.9706205802,19.742,-46.582,406,405.923,24.9991,-0.0009,205.78,5.2572,-0.0293794198,-0.0284794198
1517232459.49,24.9708650452,19.731,-46.582,406,405.808,24.9978,-0.0022,207.06,5.2666,-0.0291349548,-0.0269349548
1517232462.85,24.9707055113,19.742,-46.582,406,406.012,25.0001,0.0001,205.25,5.2582,-0.0292944887,-0.0293944887
1517232466.2,24.9707282362,19.742,-46.582,406,405.942,24.9993,-0.0007,205.98,5.2574,-0.0292717638,-0.0285717638
1517232469.55,24.9708749157,19.753,-46.582,406,405.735,24.9970,-0.0030,208.21,5.2443,-0.0291250843,-0.0261250843
1517232472.89,24.9708358929,19.742,-46.582,406,405.544,24.9948,-0.0052,210.39,5.2529,-0.0291641071,-0.0239641071
1517232476.26,24.9706892137,19.742,-46.582,406,405.583,24.9953,-0.0047,210.26,5.2533,-0.0293107863,-0.0246107863
1517232479.61,24.9702475761,19.742,-46.582,406,405.615,24.9956,-0.0044,210.17,5.2537,-0.0297524239,-0.0253524239
1517232482.95,24.9699996759,19.753,-46.582,406,405.637,24.9959,-0.0041,210.16,5.2432,-0.0300003241,-0.0259003241
1517232486.32,24.9705815579,19.753,-46.582,406,405.859,24.9984,-0.0016,208.03,5.2457,-0.0294184421,-0.0278184421
1517232489.66,24.9717260917,19.753,-46.582,406,405.889,24.9987,-0.0013,207.79,5.2461,-0.0282739083,-0.0269739083
1517232493.01,24.9735008727,19.774,-46.582,406,405.867,24.9985,-0.0015,208.24,5.2244,-0.0264991273,-0.0249991273
1517232496.37,24.9760555484,19.753,-46.582,406,405.766,24.9973,-0.0027,209.40,5.2447,-0.0239444516,-0.0212444516
1517232499.71,24.9783237457,19.753,-46.582,406,405.980,24.9998,-0.0002,207.27,5.2471,-0.0216762543,-0.0214762543
1517232503.07,24.9790105949,19.742,-46.582,406,406.077,25.0009,0.0009,206.25,5.2589,-0.0209894051,-0.0218894051
1517232506.41,24.9776047733,19.742,-46.582,406,406.162,25.0018,0.0018,205.30,5.2599,-0.0223952267,-0.0241952267
1517232509.77,24.9755389381,19.753,-46.582,406,405.998,25.0000,-0.0000,206.95,5.2473,-0.0244610619,-0.0244610619
1517232513.14,24.9743601998,19.742,-46.582,406,405.981,24.9998,-0.0002,207.13,5.2579,-0.0256398002,-0.0254398002
1517232516.48,24.9748724163,19.742,-46.582,406,405.937,24.9993,-0.0007,207.60,5.2574,-0.0251275837,-0.0244275837
1517232519.84,24.9768704431,19.742,-46.582,406,405.914,24.9990,-0.0010,207.93,5.2571,-0.0231295569,-0.0221295569
1517232523.18,24.9794388833,19.742,-46.582,406,405.828,24.9980,-0.0020,208.89,5.2561,-0.0205611167,-0.0185611167
1517232526.53,24.9819348566,19.742,-46.582,406,405.609,24.9956,-0.0044,211.32,5.2536,-0.0180651434,-0.0136651434
1517232529.89,24.9841789352,19.763,-46.582,406,405.647,24.9960,-0.0040,211.15,5.2326,-0.0158210648,-0.0118210648
1517232533.24,24.9859695612,19.742,-46.582,406,405.747,24.9971,-0.0029,210.30,5.2552,-0.0140304388,-0.0111304388
1517232536.59,24.9870249481,19.742,-46.582,406,405.931,24.9992,-0.0008,208.51,5.2573,-0.0129750519,-0.0121750519
1517232539.93,24.9871485475,19.731,-46.582,406,405.938,24.9993,-0.0007,208.47,5.2681,-0.0128514525,-0.0121514525
1517232543.3,24.9865259639,19.731,-46.582,406,406.129,25.0015,0.0015,206.48,5.2703,-0.0134740361,-0.0149740361
1517232546.65,24.9859038599,19.731,-46.582,406,406.008,25.0001,0.0001,207.69,5.2689,-0.0140961401,-0.0141961401
1517232549.99,24.9853403538,19.720,-46.582,406,406.188,25.0021,0.0021,205.66,5.2817,-0.0146596462,-0.0167596462
1517232553.35,24.9846107837,19.731,-46.582,406,406.223,25.0025,0.0025,205.18,5.2713,-0.0153892163,-0.0178892163
1517232556.69,24.9837764979,19.742,-46.582,406,406.278,25.0032,0.0032,204.46,5.2612,-0.0162235021,-0.0194235021
1517232560.06,24.9835063734,19.710,-46.582,406,406.317,25.0036,0.0036,203.88,5.2938,-0.0164936266,-0.0200936266
1517232563.41,24.983372461,19.742,-46.582,406,406.453,25.0051,0.0051,202.25,5.2632,-0.016627539,-0.021727539
1517232566.76,24.9828065021,19.720,-46.582,406,406.394,25.0045,0.0045,202.61,5.2840,-0.0171934979,-0.0216934979
1517232570.11,24.9822208071,19.731,-46.582,406,406.388,25.0044,0.0044,202.43,5.2732,-0.0177791929,-0.0221791929
1517232573.46,24.9815069723,19.753,-46.582,406,406.385,25.0044,0.0044,202.23,5.2517,-0.0184930277,-0.0228930277
1517232576.82,24.9803340712,19.731,-46.582,406,406.223,25.0025,0.0025,203.72,5.2713,-0.0196659288,-0.0221659288
1517232580.18,24.9795344171,19.720,-46.582,406,406.378,25.0043,0.0043,201.65,5.2838,-0.0204655829,-0.0247655829
1517232583.51,24.9791927025,19.742,-46.582,406,406.256,25.0029,0.0029,202.72,5.2610,-0.0208072975,-0.0237072975
1517232586.87,24.978940554,19.742,-46.582,406,406.385,25.0044,0.0044,201.20,5.2624,-0.021059446,-0.025459446
1517232590.22,24.9790432042,19.731,-46.582,406,406.552,25.0063,0.0063,199.19,5.2751,-0.0209567958,-0.0272567958
1517232593.58,24.9791945396,19.753,-46.582,406,406.426,25.0048,0.0048,200.19,5.2522,-0.0208054604,-0.0256054604
1517232596.93,24.9789063374,19.742,-46.582,406,406.138,25.0016,0.0016,202.99,5.2596,-0.0210936626,-0.0226936626
1517232600.28,24.9785827753,19.731,-46.582,406,406.096,25.0011,0.0011,203.35,5.2699,-0.0214172247,-0.0225172247
1517232603.63,24.9787217065,19.742,-46.582,406,406.081,25.0009,0.0009,203.46,5.2590,-0.0212782935,-0.0221782935
1517232606.98,24.9794172965,19.742,-46.582,406,406.154,25.0017,0.0017,202.48,5.2598,-0.0205827035,-0.0222827035
1517232610.33,24.9802660924,19.731,-46.582,406,406.310,25.0035,0.0035,200.73,5.2723,-0.0197339076,-0.0232339076
1517232613.7,24.9802095967,19.742,-46.582,406,406.207,25.0024,0.0024,201.64,5.2604,-0.0197904033,-0.0221904033
1517232617.04,24.9779866451,19.731,-46.582,406,405.979,24.9998,-0.0002,203.94,5.2686,-0.0220133549,-0.0218133549
1517232620.39,24.9738702662,19.742,-46.582,406,406.081,25.0009,0.0009,202.87,5.2590,-0.0261297338,-0.0270297338
1517232623.74,24.9690723735,19.720,-46.582,406,406.100,25.0011,0.0011,202.62,5.2807,-0.0309276265,-0.0320276265
1517232627.1,24.9645602125,19.720,-46.582,406,405.971,24.9997,-0.0003,203.92,5.2792,-0.0354397875,-0.0351397875
1517232630.46,24.9611973736,19.720,-46.582,406,405.853,24.9983,-0.0017,205.20,5.2778,-0.0388026264,-0.0371026264
1517232633.79,24.9590197332,19.731,-46.582,406,406.095,25.0011,0.0011,202.72,5.2699,-0.0409802668,-0.0420802668
1517232637.15,24.9570735541,19.742,-46.582,406,405.633,24.9958,-0.0042,207.73,5.2539,-0.0429264459,-0.0387264459
1517232640.5,24.9542346951,19.720,-46.582,406,405.591,24.9954,-0.0046,208.40,5.2749,-0.0457653049,-0.0411653049
1517232643.85,24.9513533707,19.699,-46.582,406,405.441,24.9936,-0.0064,210.24,5.2946,-0.0486466293,-0.0422466293
1517232647.22,24.9497904248,19.720,-46.582,406,405.714,24.9968,-0.0032,207.67,5.2763,-0.0502095752,-0.0470095752
1517232650.56,24.9502448952,19.742,-46.582,406,405.758,24.9972,-0.0028,207.38,5.2553,-0.0497551048,-0.0469551048
1517232653.92,24.9516138739,19.742,-46.582,406,405.863,24.9984,-0.0016,206.42,5.2565,-0.0483861261,-0.0467861261
1517232657.26,24.9529074988,19.742,-46.582,406,405.769,24.9974,-0.0026,207.50,5.2554,-0.0470925012,-0.0444925012
1517232660.62,24.9542789595,19.731,-46.582,406,405.515,24.9945,-0.0055,210.33,5.2633,-0.0457210405,-0.0402210405
1517232663.97,24.9561592571,19.742,-46.582,406,405.561,24.9950,-0.0050,210.25,5.2531,-0.0438407429,-0.0388407429
1517232667.32,24.9578686103,19.710,-46.582,406,405.358,24.9927,-0.0073,212.65,5.2829,-0.0421313897,-0.0348313897
1517232670.68,24.9590997959,19.720,-46.582,406,405.429,24.9935,-0.0065,212.29,5.2730,-0.0409002041,-0.0344002041
1517232674.01,24.9600947577,19.742,-46.582,406,405.615,24.9956,-0.0044,210.66,5.2537,-0.0399052423,-0.0355052423
1517232677.38,24.9613242495,19.720,-46.582,406,405.951,24.9994,-0.0006,207.33,5.2790,-0.0386757505,-0.0380757505
1517232680.74,24.9630280934,19.731,-46.582,406,406.218,25.0025,0.0025,204.54,5.2713,-0.0369719066,-0.0394719066
1517232684.07,24.9643589672,19.699,-46.582,406,406.172,25.0020,0.0020,204.89,5.3029,-0.0356410328,-0.0376410328
1517232687.44,24.9643787015,19.710,-46.582,406,406.010,25.0001,0.0001,206.50,5.2904,-0.0356212985,-0.0357212985
1517232690.78,24.9634551103,19.699,-46.582,406,405.955,24.9995,-0.0005,207.08,5.3005,-0.0365448897,-0.0360448897
1517232694.14,24.9629083192,19.667,-46.582,406,405.880,24.9986,-0.0014,208.00,5.3318,-0.0370916808,-0.0356916808
1517232697.49,24.9627128273,19.667,-46.582,406,406.019,25.0002,0.0002,206.59,5.3334,-0.0372871727,-0.0374871727
1517232700.84,24.9605015206,19.678,-46.582,406,405.979,24.9998,-0.0002,207.01,5.3222,-0.0394984794,-0.0392984794
1517232704.2,24.9556197824,19.678,-46.582,406,405.910,24.9990,-0.0010,207.75,5.3214,-0.0443802176,-0.0433802176
1517232707.54,24.9509908275,19.667,-46.582,406,405.923,24.9991,-0.0009,207.67,5.3323,-0.0490091725,-0.0481091725
1517232710.89,24.9461169903,19.667,-46.582,406,405.744,24.9971,-0.0029,209.61,5.3302,-0.0538830097,-0.0509830097
1517232714.25,24.9420470378,19.678,-46.582,406,405.744,24.9971,-0.0029,209.76,5.3195,-0.0579529622,-0.0550529622
1517232717.6,24.9404724675,19.678,-46.582,406,405.765,24.9973,-0.0027,209.70,5.3197,-0.0595275325,-0.0568275325
1517232720.96,24.9412134393,19.678,-46.582,406,405.952,24.9995,-0.0005,207.85,5.3219,-0.0587865607,-0.0582865607
1517232724.29,24.9435584707,19.667,-46.582,406,405.872,24.9985,-0.0015,208.73,5.3317,-0.0564415293,-0.0549415293
1517232727.65,24.9466126408,19.688,-46.582,406,406.050,25.0006,0.0006,206.92,5.3123,-0.0533873592,-0.0539873592
1517232731.02,24.9480567941,19.667,-46.582,406,405.802,24.9978,-0.0022,209.52,5.3309,-0.0519432059,-0.0497432059
1517232734.36,24.946768308,19.678,-46.582,406,405.764,24.9973,-0.0027,210.04,5.3197,-0.053231692,-0.050531692
1517232737.72,24.9455395115,19.678,-46.582,406,405.578,24.9952,-0.0048,212.15,5.3176,-0.0544604885,-0.0496604885
1517232741.06,24.9454452917,19.667,-46.582,406,405.635,24.9959,-0.0041,211.80,5.3290,-0.0545547083,-0.0504547083
1517232744.42,24.9452098588,19.678,-46.582,406,405.831,24.9981,-0.0019,209.94,5.3205,-0.0547901412,-0.0528901412
1517232747.78,24.9452018354,19.667,-46.582,406,405.736,24.9970,-0.0030,211.05,5.3301,-0.0547981646,-0.0517981646
1517232751.12,24.9448490355,19.667,-46.582,406,405.667,24.9962,-0.0038,212.16,5.3294,-0.0551509645,-0.0513509645
1517232754.47,24.9453691826,19.645,-46.582,406,406.013,25.0001,0.0001,208.69,5.3547,-0.0546308174,-0.0547308174
1517232757.82,24.9477117374,19.667,-46.582,406,406.126,25.0014,0.0014,207.48,5.3346,-0.0522882626,-0.0536882626
1517232761.18,24.9505753216,19.667,-46.582,406,406.041,25.0005,0.0005,208.31,5.3336,-0.0494246784,-0.0499246784
1517232764.54,24.9530618406,19.667,-46.582,406,406.274,25.0031,0.0031,205.82,5.3362,-0.0469381594,-0.0500381594
1517232767.89,24.9550438548,19.688,-46.582,406,406.012,25.0001,0.0001,208.43,5.3118,-0.0449561452,-0.0450561452
1517232771.24,24.9573646427,19.678,-46.582,406,405.926,24.9992,-0.0008,209.33,5.3216,-0.0426353573,-0.0418353573
1517232774.58,24.9599720192,19.667,-46.582,406,406.126,25.0014,0.0014,207.26,5.3346,-0.0400279808,-0.0414279808
1517232777.94,24.9602431919,19.667,-46.582,406,405.870,24.9985,-0.0015,209.89,5.3317,-0.0397568081,-0.0382568081
1517232781.3,24.9590057395,19.645,-46.582,406,405.787,24.9976,-0.0024,210.88,5.3522,-0.0409942605,-0.0385942605
1517232784.64,24.9587701416,19.667,-46.582,406,405.945,24.9994,-0.0006,209.33,5.3325,-0.0412298584,-0.0406298584
1517232788.0,24.9588196926,19.667,-46.582,406,405.892,24.9988,-0.0012,209.92,5.3319,-0.0411803074,-0.0399803074
1517232791.34,24.9576284384,19.678,-46.582,406,405.671,24.9963,-0.0037,212.33,5.3187,-0.0423715616,-0.0386715616
1517232794.71,24.9558794257,19.667,-46.582,406,405.549,24.9949,-0.0051,213.83,5.3280,-0.0441205743,-0.0390205743
1517232798.06,24.9550828458,19.667,-46.582,406,405.737,24.9970,-0.0030,212.10,5.3301,-0.0449171542,-0.0419171542
1517232801.4,24.9544794119,19.678,-46.582,406,405.570,24.9951,-0.0049,214.02,5.3175,-0.0455205881,-0.0406205881
1517232804.76,24.9545876662,19.645,-46.582,406,405.598,24.9954,-0.0046,213.99,5.3500,-0.0454123338,-0.0408123338
1517232808.1,24.9559668152,19.667,-46.582,406,405.605,24.9955,-0.0045,214.40,5.3287,-0.0440331848,-0.0395331848
1517232811.47,24.9578335133,19.667,-46.582,406,405.986,24.9998,-0.0002,210.60,5.3330,-0.0421664867,-0.0419664867
1517232814.81,24.9592656576,19.667,-46.582,406,405.914,24.9990,-0.0010,211.36,5.3322,-0.0407343424,-0.0397343424
1517232818.16,24.9600431386,19.667,-46.582,406,405.761,24.9973,-0.0027,213.04,5.3304,-0.0399568614,-0.0372568614
1517232821.52,24.9607908254,19.667,-46.582,406,406.110,25.0012,0.0012,209.49,5.3344,-0.0392091746,-0.0404091746
1517232824.86,24.961842316,19.645,-46.582,406,405.998,25.0000,-0.0000,210.61,5.3546,-0.038157684,-0.038157684
1517232828.22,24.9629269048,19.688,-46.582,406,406.299,25.0034,0.0034,207.42,5.3151,-0.0370730952,-0.0404730952
1517232831.58,24.9641313354,19.678,-46.582,406,406.249,25.0028,0.0028,207.77,5.3253,-0.0358686646,-0.0386686646
1517232834.92,24.965438878,19.678,-46.582,406,406.111,25.0013,0.0013,209.08,5.3237,-0.034561122,-0.035861122
1517232838.28,24.9668803062,19.656,-46.582,406,406.284,25.0032,0.0032,206.96,5.3471,-0.0331196938,-0.0363196938
1517232841.62,24.9681258363,19.656,-46.582,406,406.244,25.0028,0.0028,207.22,5.3466,-0.0318741637,-0.0346741637
1517232844.98,24.9693721352,19.656,-46.582,406,405.976,24.9997,-0.0003,209.92,5.3436,-0.0306278648,-0.0303278648
1517232848.34,24.9704649505,19.656,-46.582,406,406.060,25.0007,0.0007,209.04,5.3446,-0.0295350495,-0.0302350495
1517232851.68,24.9718711718,19.667,-46.582,406,406.107,25.0012,0.0012,208.50,5.3344,-0.0281288282,-0.0293288282
1517232855.04,24.9734884755,19.667,-46.582,406,406.259,25.0029,0.0029,206.83,5.3361,-0.0265115245,-0.0294115245
1517232858.39,24.9747025178,19.656,-46.582,406,406.121,25.0014,0.0014,208.14,5.3452,-0.0252974822,-0.0266974822
1517232861.75,24.9754025553,19.678,-46.582,406,405.690,24.9965,-0.0035,212.63,5.3189,-0.0245974447,-0.0210974447
1517232865.09,24.9754594961,19.699,-46.582,406,405.958,24.9995,-0.0005,210.00,5.3005,-0.0245405039,-0.0240405039
1517232868.45,24.9750377244,19.656,-46.582,406,405.883,24.9987,-0.0013,210.83,5.3425,-0.0249622756,-0.0236622756
1517232871.81,24.9746774923,19.678,-46.582,406,405.934,24.9992,-0.0008,210.36,5.3217,-0.0253225077,-0.0245225077
1517232875.15,24.9742600999,19.656,-46.582,406,406.101,25.0012,0.0012,208.62,5.3450,-0.0257399001,-0.0269399001
1517232878.5,24.9730603188,19.645,-46.582,406,405.938,24.9993,-0.0007,210.29,5.3539,-0.0269396812,-0.0262396812
1517232881.86,24.9705512583,19.645,-46.582,406,405.811,24.9979,-0.0021,211.67,5.3524,-0.0294487417,-0.0273487417
1517232885.2,24.9679711448,19.688,-46.582,406,405.790,24.9976,-0.0024,212.00,5.3093,-0.0320288552,-0.0296288552
1517232888.56,24.9665255043,19.667,-46.582,406,405.765,24.9973,-0.0027,212.40,5.3305,-0.0334744957,-0.0307744957
1517232891.91,24.9654168477,19.667,-46.582,406,405.909,24.9990,-0.0010,211.01,5.3321,-0.0345831523,-0.0335831523
1517232895.26,24.9638702046,19.667,-46.582,406,406.059,25.0007,0.0007,209.52,5.3338,-0.0361297954,-0.0368297954
1517232898.62,24.9617984932,19.667,-46.582,406,406.016,25.0002,0.0002,209.94,5.3333,-0.0382015068,-0.0384015068
1517232901.97,24.9592225288,19.667,-46.582,406,406.047,25.0005,0.0005,209.60,5.3337,-0.0407774712,-0.0412774712
1517232905.33,24.956896701,19.667,-46.582,406,406.327,25.0037,0.0037,206.61,5.3369,-0.043103299,-0.046803299
1517232908.66,24.9561718725,19.667,-46.582,406,406.341,25.0039,0.0039,206.26,5.3370,-0.0438281275,-0.0477281275
1517232912.03,24.9570935104,19.667,-46.582,406,406.060,25.0007,0.0007,209.03,5.3338,-0.0429064896,-0.0436064896
1517232915.38,24.9589940398,19.656,-46.582,406,405.995,24.9999,-0.0001,209.69,5.3438,-0.0410059602,-0.0409059602
1517232918.72,24.9606797832,19.667,-46.582,406,406.119,25.0014,0.0014,208.37,5.3345,-0.0393202168,-0.0407202168
1517232922.08,24.9608279925,19.656,-46.582,406,405.933,24.9992,-0.0008,210.28,5.3431,-0.0391720075,-0.0383720075
1517232925.43,24.9585253705,19.688,-46.582,406,405.914,24.9990,-0.0010,210.49,5.3107,-0.0414746295,-0.0404746295
1517232928.79,24.9554849161,19.667,-46.582,406,405.787,24.9976,-0.0024,211.89,5.3307,-0.0445150839,-0.0421150839
1517232932.14,24.954059244,19.656,-46.582,406,405.486,24.9942,-0.0058,215.21,5.3380,-0.045940756,-0.040140756
1517232935.48,24.9543404252,19.656,-46.582,406,405.837,24.9981,-0.0019,211.80,5.3420,-0.0456595748,-0.0437595748
1517232938.84,24.9553892717,19.656,-46.582,406,406.124,25.0014,0.0014,208.86,5.3453,-0.0446107283,-0.0460107283
1517232942.19,24.9570916754,19.656,-46.582,406,405.783,24.9975,-0.0025,212.40,5.3414,-0.0429083246,-0.0404083246
1517232945.54,24.9588492856,19.667,-46.582,406,405.919,24.9991,-0.0009,211.09,5.3322,-0.0411507144,-0.0402507144
1517232948.9,24.9607525112,19.656,-46.582,406,405.828,24.9980,-0.0020,212.10,5.3419,-0.0392474888,-0.0372474888
1517232952.24,24.9626527117,19.645,-46.582,406,406.002,25.0000,0.0000,210.52,5.3546,-0.0373472883,-0.0373472883
1517232955.61,24.9630728368,19.656,-46.582,406,405.998,25.0000,-0.0000,210.57,5.3438,-0.0369271632,-0.0369271632
1517232958.95,24.9618267141,19.645,-46.582,406,406.043,25.0005,0.0005,210.09,5.3551,-0.0381732859,-0.0386732859
1517232962.31,24.9603523962,19.645,-46.582,406,406.001,25.0000,0.0000,210.51,5.3546,-0.0396476038,-0.0396476038
1517232965.67,24.9600057435,19.635,-46.582,406,406.032,25.0004,0.0004,210.17,5.3657,-0.0399942565,-0.0403942565
1517232969.0,24.9593172746,19.635,-46.582,406,406.022,25.0002,0.0002,210.27,5.3656,-0.0406827254,-0.0408827254
1517232972.36,24.9571811348,19.635,-46.582,406,405.963,24.9996,-0.0004,210.88,5.3649,-0.0428188652,-0.0424188652
1517232975.71,24.9552573887,19.645,-46.582,406,406.184,25.0021,0.0021,208.55,5.3567,-0.0447426113,-0.0468426113
1517232979.07,24.9541441025,19.645,-46.582,406,406.289,25.0033,0.0033,207.33,5.3579,-0.0458558975,-0.0491558975
