time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
120,29.4054,84.92981,44.0031,23.8606,74.94903,53.5398,29.405447,1.8999,0.75653
121,29.4483,85.00704,44.0183,23.8820,74.98764,53.5322,29.409469,1.8854,0.76838
122,29.4269,84.96841,44.0107,23.8606,74.94903,53.5093,29.411479,1.8978,0.78017
123,29.4376,84.98772,44.0031,23.8713,74.96834,53.5245,29.414165,1.9000,0.78017
124,29.4376,84.98772,44.0259,23.8713,74.96834,53.5245,29.416175,1.9000,0.78017
125,29.4483,85.00704,44.0107,23.8606,74.94903,53.5245,29.418853,1.8931,0.79182
126,29.4483,85.00704,44.0336,23.8820,74.98764,53.5245,29.421535,1.8973,0.80342
127,29.4376,84.98772,44.0183,23.8713,74.96834,53.5245,29.423545,1.9000,0.80342
128,29.4483,85.00704,44.0336,23.8606,74.94903,53.5398,29.424886,1.9000,0.80342
129,29.4483,85.00704,44.0336,23.8820,74.98764,53.5245,29.428909,1.8900,0.81488
130,29.4591,85.02632,44.0336,23.8713,74.96834,53.5245,29.432258,1.8891,0.82627
131,29.4591,85.02632,44.0259,23.8498,74.92973,53.5322,29.434942,1.8969,0.83760
132,29.4376,84.98772,44.0259,23.8713,74.96834,53.5245,29.437623,1.9000,0.83760
133,29.4483,85.00704,44.0412,23.8606,74.94903,53.5398,29.439636,1.9000,0.83760
134,29.4591,85.02632,44.0565,23.8713,74.96834,53.5398,29.441644,1.9000,0.83760
135,29.4591,85.02632,44.0488,23.8713,74.96834,53.5322,29.444328,1.8985,0.84874
136,29.4591,85.02632,44.0565,23.8713,74.96834,53.5474,29.447677,1.8955,0.85982
137,29.4805,85.06494,44.0488,23.8606,74.94903,53.5322,29.449687,1.9000,0.85982
138,29.4912,85.08425,44.0565,23.8713,74.96834,53.5627,29.453712,1.8880,0.87078
139,29.4805,85.06494,44.0641,23.8713,74.96834,53.5245,29.456394,1.8963,0.88168
140,29.5020,85.10356,44.0793,23.8606,74.94903,53.5398,29.460418,1.8898,0.89252
141,29.4912,85.08425,44.0641,23.8391,74.91042,53.5322,29.463100,1.9000,0.89252
142,29.4912,85.08425,44.0717,23.8606,74.94903,53.5398,29.465778,1.8980,0.90323
143,29.5020,85.10356,44.0641,23.8713,74.96834,53.5398,29.469802,1.8916,0.91387
144,29.4805,85.06494,44.0717,23.8713,74.96834,53.5474,29.471813,1.9000,0.91387
145,29.5020,85.10356,44.0870,23.8606,74.94903,53.5474,29.475162,1.8983,0.92440
146,29.5020,85.10356,44.0946,23.8606,74.94903,53.5398,29.477842,1.9000,0.92440
147,29.5234,85.14217,44.0946,23.8606,74.94903,53.5398,29.481864,1.8890,0.93480
148,29.4912,85.08425,44.0793,23.8606,74.94903,53.5398,29.485218,1.8920,0.94513
149,29.5127,85.12285,44.0870,23.8606,74.94903,53.5551,29.489238,1.8883,0.95539
150,29.5234,85.14217,44.0870,23.8606,74.94903,53.5474,29.493261,1.8864,0.96556
151,29.5234,85.14217,44.0946,23.8606,74.94903,53.5551,29.497283,1.8858,0.97566
152,29.5234,85.14217,44.0946,23.8606,74.94903,53.5551,29.501304,1.8861,0.98567
153,29.5127,85.12285,44.1022,23.8713,74.96834,53.5474,29.503314,1.9000,0.98567
154,29.5449,85.18077,44.1099,23.8498,74.92973,53.5474,29.506666,1.9000,0.98567
155,29.5449,85.18077,44.0946,23.8498,74.92973,53.5551,29.510688,1.8858,0.99550
156,29.5449,85.18077,44.1099,23.8606,74.94903,53.5474,29.513368,1.8973,1.00526
157,29.5341,85.16147,44.1099,23.8498,74.92973,53.5474,29.516052,1.9000,1.00526
158,29.5341,85.16147,44.1099,23.8820,74.98764,53.5474,29.518732,1.9000,1.00526
159,29.5449,85.18077,44.0946,23.8606,74.94903,53.5627,29.521411,1.9000,1.00526
160,29.5449,85.18077,44.1099,23.8606,74.94903,53.5551,29.525436,1.8829,1.01479
161,29.5663,85.21938,44.1022,23.8820,74.98764,53.5398,29.529458,1.8778,1.02424
162,29.5556,85.20008,44.1251,23.8498,74.92973,53.5703,29.532810,1.8817,1.03362
163,29.5556,85.20008,44.1175,23.8498,74.92973,53.5627,29.534822,1.8990,1.04294
164,29.5663,85.21938,44.1175,23.8498,74.92973,53.5398,29.539512,1.8846,1.05220
165,29.5770,85.23870,44.1328,23.8498,74.92973,53.5474,29.543533,1.8817,1.06137
166,29.5556,85.20008,44.1251,23.8713,74.96834,53.5551,29.545543,1.9000,1.06137
167,29.5770,85.23870,44.1404,23.8498,74.92973,53.5551,29.548892,1.8924,1.07042
168,29.5985,85.27730,44.1251,23.8391,74.91042,53.5474,29.553585,1.8796,1.07940
169,29.5878,85.25800,44.1251,23.8498,74.92973,53.5627,29.558277,1.8709,1.08828
170,29.5770,85.23870,44.1175,23.8606,74.94903,53.5551,29.560287,1.8926,1.09709
171,29.5985,85.27730,44.1404,23.8606,74.94903,53.5703,29.563640,1.8947,1.10586
172,29.6307,85.33522,44.1404,23.8606,74.94903,53.5551,29.569004,1.8759,1.11453
173,29.6092,85.29660,44.1175,23.8606,74.94903,53.5703,29.573698,1.8695,1.12310
174,29.6199,85.31591,44.1328,23.8606,74.94903,53.5703,29.579059,1.8580,1.13157
175,29.6092,85.29660,44.1251,23.8713,74.96834,53.5703,29.583080,1.8633,1.13995
176,29.5985,85.27730,44.1404,23.8606,74.94903,53.5627,29.586433,1.8738,1.14826
177,29.6199,85.31591,44.1480,23.8498,74.92973,53.5627,29.589784,1.8813,1.15650
178,29.6307,85.33522,44.1404,23.8606,74.94903,53.5551,29.594476,1.8728,1.16465
179,29.6521,85.37383,44.1709,23.8606,74.94903,53.5627,29.600511,1.8528,1.17270
180,29.6307,85.33522,44.1480,23.8606,74.94903,53.5703,29.604534,1.8588,1.18065
181,29.6414,85.35451,44.1556,23.8391,74.91042,53.5627,29.608552,1.8627,1.18852
182,29.6521,85.37383,44.1328,23.8606,74.94903,53.5703,29.614583,1.8444,1.19629
183,29.6307,85.33522,44.1556,23.8498,74.92973,53.5779,29.617935,1.8584,1.20396
184,29.6521,85.37383,44.1556,23.8498,74.92973,53.5779,29.621290,1.8679,1.21157
185,29.6628,85.39313,44.1556,23.8606,74.94903,53.5703,29.625982,1.8606,1.21910
186,29.6521,85.37383,44.1633,23.8713,74.96834,53.5856,29.630676,1.8551,1.22653
187,29.6628,85.39313,44.1633,23.8606,74.94903,53.5856,29.634698,1.8575,1.23388
188,29.6628,85.39313,44.1556,23.8713,74.96834,53.5779,29.636709,1.8797,1.24117
189,29.6843,85.43173,44.1404,23.8498,74.92973,53.6008,29.641399,1.8678,1.24838
190,29.6950,85.45104,44.1633,23.8606,74.94903,53.5856,29.646093,1.8590,1.25551
191,29.6843,85.43173,44.1556,23.8498,74.92973,53.6008,29.650783,1.8524,1.26254
192,29.6843,85.43173,44.1556,23.8713,74.96834,53.6161,29.656147,1.8401,1.26947
193,29.6843,85.43173,44.1709,23.8498,74.92973,53.6161,29.660167,1.8444,1.27631
194,29.7057,85.47035,44.1480,23.8498,74.92973,53.6161,29.664859,1.8399,1.28306
195,29.6950,85.45104,44.1785,23.8606,74.94903,53.6161,29.667539,1.8567,1.28973
196,29.6950,85.45104,44.1633,23.8606,74.94903,53.6237,29.671562,1.8544,1.29634
197,29.7057,85.47035,44.1633,23.8391,74.91042,53.6008,29.675584,1.8523,1.30287
198,29.7272,85.50896,44.1633,23.8391,74.91042,53.5932,29.680276,1.8434,1.30931
