time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
929,31.8722,89.36999,33.8102,22.2840,72.11117,52.8150,31.888305,26.2840,1.788,180,0.0000,0.0012,32.0000
930,31.8829,89.38930,33.8178,22.2840,72.11117,52.8150,31.888309,26.2840,1.788,180,0.0000,0.0007,32.0000
931,31.8829,89.38930,33.8254,22.2840,72.11117,52.8226,31.886966,26.2840,1.827,184,0.0000,0.0184,32.0000
932,31.8722,89.36999,33.8254,22.3162,72.16909,52.7921,31.884281,26.3162,1.900,191,0.0000,0.0481,32.0000
933,31.8829,89.38930,33.8102,22.2947,72.13048,52.8226,31.882938,26.2947,1.923,194,0.0000,0.0500,32.0000
934,31.8829,89.38930,33.8254,22.2840,72.11117,52.8074,31.880260,26.2840,1.950,196,0.0000,0.0690,32.0000
935,31.8829,89.38930,33.8178,22.2733,72.09186,52.8150,31.880260,26.2733,1.950,196,0.0000,0.0460,32.0000
936,31.9151,89.44722,33.8407,22.2947,72.13048,52.8379,31.884281,26.2947,1.829,184,0.0000,-0.0229,32.0000
937,31.8829,89.38930,33.8178,22.2947,72.13048,52.8303,31.885623,26.2947,1.797,181,0.0000,-0.0332,32.0000
938,31.8937,89.40861,33.8102,22.2840,72.11117,52.8226,31.886962,26.2840,1.769,178,0.0000,-0.0400,32.0000
939,31.8829,89.38930,33.8407,22.2947,72.13048,52.8226,31.886962,26.2947,1.782,179,0.0000,-0.0267,32.0000
940,31.9151,89.44722,33.8407,22.2947,72.13048,52.8226,31.892326,26.2947,1.633,164,0.0000,-0.0893,32.0000
941,31.9151,89.44722,33.8407,22.2840,72.11117,52.8379,31.896350,26.2840,1.545,155,0.0000,-0.1132,32.0000
942,31.8829,89.38930,33.8407,22.3054,72.14978,52.8226,31.896350,26.3054,1.583,159,0.0000,-0.0755,32.0000
943,31.8937,89.40861,33.8254,22.3162,72.16909,52.8379,31.897693,26.3162,1.569,158,0.0000,-0.0682,32.0000
944,31.9044,89.42791,33.8483,22.3054,72.14978,52.8226,31.896350,26.3054,1.631,164,0.0000,-0.0276,32.0000
945,31.9044,89.42791,33.8560,22.3162,72.16909,52.8303,31.899032,26.3162,1.561,157,0.0000,-0.0541,32.0000
946,31.9044,89.42791,33.8407,22.3054,72.14978,52.8379,31.900375,26.3054,1.540,155,0.0000,-0.0540,32.0000
947,31.9151,89.44722,33.8407,22.3054,72.14978,52.8379,31.904396,26.3054,1.440,144,0.0000,-0.0896,32.0000
948,31.9151,89.44722,33.8407,22.3162,72.16909,52.8531,31.904396,26.3162,1.470,147,0.0000,-0.0597,32.0000
949,31.9258,89.46652,33.8407,22.3162,72.16909,52.8379,31.905735,26.3162,1.451,146,0.0000,-0.0577,32.0000
950,31.9366,89.48583,33.8407,22.3054,72.14978,52.8455,31.912437,26.3054,1.273,128,0.0000,-0.1278,32.0000
951,31.9258,89.46652,33.8483,22.3269,72.18839,52.8455,31.916458,26.3269,1.198,120,0.0000,-0.1388,32.0000
952,31.9258,89.46652,33.8331,22.3376,72.20770,52.8455,31.919139,26.3376,1.165,116,0.0000,-0.1283,32.0000
953,31.9687,89.54374,33.8407,22.3269,72.18839,52.8531,31.927185,26.3269,0.972,97,0.0000,-0.1928,32.0000
954,31.9473,89.50514,33.8407,22.3269,72.18839,52.8684,31.932548,26.3269,0.879,87,0.0000,-0.2000,32.0000
955,31.9687,89.54374,33.8407,22.3376,72.20770,52.8531,31.939250,26.3376,0.749,74,0.0000,-0.2227,32.0000
956,31.9795,89.56304,33.8483,22.3376,72.20770,52.8531,31.947294,26.3376,0.588,58,0.0000,-0.2557,32.0000
957,32.0009,89.60166,33.8560,22.3269,72.18839,52.8455,31.956678,26.3269,0.398,38,0.0000,-0.2956,32.0000
958,32.0116,89.62096,33.8560,22.3162,72.16909,52.8379,31.966064,26.3162,0.221,20,0.0000,-0.3222,32.0000
959,32.0009,89.60166,33.8331,22.3162,72.16909,52.8303,31.975448,26.3162,0.053,4,0.0000,-0.3399,32.0000
960,32.0009,89.60166,33.8331,22.3269,72.18839,52.8379,31.984832,26.3269,0.010,0,0.0000,-0.3517,32.0000
961,32.0224,89.64027,33.8331,22.3269,72.18839,52.8303,31.991535,26.3269,0.010,0,0.0000,-0.3239,32.0000
962,32.0331,89.65957,33.8331,22.3483,72.22701,52.8303,32.002262,26.3483,0.010,0,0.0000,-0.3589,32.0000
963,32.0224,89.64027,33.8331,22.3269,72.18839,52.8226,32.008964,26.3269,0.010,0,0.0000,-0.3287,32.0000
964,32.0224,89.64027,33.8254,22.3483,72.22701,52.8379,32.014328,26.3483,0.010,0,0.0000,-0.2906,32.0000
965,32.0438,89.67888,33.8102,22.3483,72.22701,52.8303,32.019691,26.3483,0.010,0,0.0000,-0.2653,32.0000
966,32.0331,89.65957,33.8178,22.3376,72.20770,52.8303,32.022369,26.3376,0.010,0,0.0000,-0.2125,32.0000
967,32.0224,89.64027,33.8102,22.3269,72.18839,52.8226,32.025051,26.3269,0.010,0,0.0000,-0.1775,32.0000
968,32.0331,89.65957,33.8026,22.3698,72.26561,52.8150,32.029075,26.3698,0.010,0,0.0000,-0.1720,32.0000
969,32.0224,89.64027,33.7949,22.3269,72.18839,52.8379,32.029075,26.3269,0.010,0,0.0000,-0.1146,32.0000
970,32.0331,89.65957,33.7873,22.3269,72.18839,52.8303,32.029075,26.3269,0.010,0,0.0000,-0.0764,32.0000
971,32.0331,89.65957,33.7797,22.3376,72.20770,52.8150,32.030414,26.3376,0.010,0,0.0000,-0.0688,32.0000
972,32.0224,89.64027,33.7644,22.3162,72.16909,52.8226,32.030414,26.3162,0.010,0,0.0000,-0.0459,32.0000
973,32.0224,89.64027,33.7797,22.3376,72.20770,52.8303,32.027732,26.3376,0.010,0,0.0000,0.0052,32.0000
974,32.0009,89.60166,33.7644,22.3376,72.20770,52.8303,32.023712,26.3376,0.010,0,0.0000,0.0571,32.0000
975,32.0116,89.62096,33.7491,22.3483,72.22701,52.8303,32.022369,26.3483,0.010,0,0.0000,0.0559,32.0000
976,32.0009,89.60166,33.7491,22.3483,72.22701,52.8379,32.018348,26.3483,0.010,0,0.0000,0.0909,32.0000
977,31.9795,89.56304,33.7415,22.3376,72.20770,52.8303,32.012985,26.3376,0.010,0,0.0000,0.1321,32.0000
978,31.9795,89.56304,33.7415,22.3269,72.18839,52.8303,32.006282,26.3269,0.077,7,0.0000,0.1774,32.0000
979,31.9795,89.56304,33.7339,22.3483,72.22701,52.8379,31.999580,26.3483,0.214,20,0.0000,0.2077,32.0000
980,31.9687,89.54374,33.7263,22.3162,72.16909,52.8150,31.992877,26.3162,0.342,33,0.0000,0.2278,32.0000
981,31.9580,89.52444,33.7263,22.3269,72.18839,52.8150,31.984832,26.3269,0.502,49,0.0000,0.2591,32.0000
982,31.9580,89.52444,33.7263,22.3376,72.20770,52.8150,31.979467,26.3376,0.573,56,0.0000,0.2443,32.0000
983,31.9473,89.50514,33.7034,22.3269,72.18839,52.8303,31.971424,26.3269,0.727,72,0.0000,0.2701,32.0000
984,31.9151,89.44722,33.7034,22.3376,72.20770,52.8379,31.960700,26.3376,0.952,95,0.0000,0.3230,32.0000
985,31.9366,89.48583,33.7034,22.3483,72.22701,52.8303,31.955337,26.3483,1.001,100,0.0000,0.2869,32.0000
986,31.9151,89.44722,33.7034,22.3483,72.22701,52.8455,31.947296,26.3483,1.142,114,0.0000,0.2985,32.0000
987,31.9258,89.46652,33.6957,22.3483,72.22701,52.8150,31.940593,26.3483,1.239,124,0.0000,0.2883,32.0000
988,31.9151,89.44722,33.6881,22.3483,72.22701,52.8379,31.933891,26.3483,1.339,134,0.0000,0.2816,32.0000
989,31.9044,89.42791,33.6957,22.3698,72.26561,52.8379,31.927186,26.3698,1.442,145,0.0000,0.2771,32.0000
990,31.8829,89.38930,33.6729,22.3591,72.24630,52.8303,31.917800,26.3591,1.625,163,0.0000,0.3099,32.0000
991,31.8937,89.40861,33.6729,22.3483,72.22701,52.8226,31.911098,26.3483,1.718,173,0.0000,0.2960,32.0000
992,31.8829,89.38930,33.6500,22.3698,72.26561,52.8150,31.907075,26.3698,1.738,175,0.0000,0.2509,32.0000
993,31.8829,89.38930,33.6729,22.3483,72.22701,52.8226,31.900375,26.3483,1.851,186,0.0000,0.2566,32.0000
994,31.8615,89.35070,33.6729,22.3591,72.24630,52.8303,31.893669,26.3591,1.950,196,0.0000,0.2605,32.0000
995,31.8508,89.33139,33.6729,22.3483,72.22701,52.7997,31.884284,26.3483,1.950,196,0.0000,0.2988,32.0000
996,31.8400,89.31208,33.6805,22.3483,72.22701,52.8303,31.874897,26.3483,1.950,196,0.0000,0.3244,32.0000
997,31.8400,89.31208,33.6805,22.3483,72.22701,52.8150,31.866855,26.3483,1.950,196,0.0000,0.3235,32.0000
998,31.8400,89.31208,33.6729,22.3483,72.22701,52.8303,31.861492,26.3483,1.950,196,0.0000,0.2872,32.0000
999,31.8186,89.27348,33.6729,22.3376,72.20770,52.8150,31.852108,26.3376,1.950,196,0.0000,0.3166,32.0000
1000,31.8400,89.31208,33.6881,22.3376,72.20770,52.8150,31.846748,26.3376,1.950,196,0.0000,0.2825,32.0000
1001,31.8186,89.27348,33.6881,22.3269,72.18839,52.8150,31.838703,26.3269,1.950,196,0.0000,0.2956,32.0000
1002,31.8186,89.27348,33.6729,22.3269,72.18839,52.7997,31.833339,26.3269,1.950,196,0.0000,0.2686,32.0000
1003,31.8186,89.27348,33.6729,22.3483,72.22701,52.7997,31.829319,26.3483,1.950,196,0.0000,0.2327,32.0000
1004,31.8079,89.25417,33.6652,22.3269,72.18839,52.7997,31.825298,26.3269,1.950,196,0.0000,0.2087,32.0000
1005,31.8186,89.27348,33.6729,22.3376,72.20770,52.8150,31.822614,26.3376,1.950,196,0.0000,0.1749,32.0000
1006,31.7864,89.21555,33.6729,22.3376,72.20770,52.7997,31.815914,26.3376,1.950,196,0.0000,0.2060,32.0000
1007,31.7864,89.21555,33.6423,22.3376,72.20770,52.8150,31.811891,26.3376,1.950,196,0.0000,0.1909,32.0000
1008,31.7757,89.19625,33.6652,22.3162,72.16909,52.7921,31.803848,26.3162,1.950,196,0.0000,0.2345,32.0000
1009,31.7650,89.17694,33.6652,22.3269,72.18839,52.8150,31.797145,26.3269,1.950,196,0.0000,0.2457,32.0000
1010,31.7757,89.19625,33.6652,22.3483,72.22701,52.8074,31.791782,26.3483,1.950,196,0.0000,0.2353,32.0000
1011,31.7435,89.13833,33.6652,22.3483,72.22701,52.8150,31.782394,26.3483,1.950,196,0.0000,0.2821,32.0000
1012,31.7542,89.15764,33.6652,22.3698,72.26561,52.8074,31.775691,26.3698,1.950,196,0.0000,0.2774,32.0000
1013,31.7435,89.13833,33.6576,22.3376,72.20770,52.8150,31.766307,26.3376,1.950,196,0.0000,0.3101,32.0000
1014,31.7328,89.11904,33.6805,22.3483,72.22701,52.7997,31.759605,26.3483,1.950,196,0.0000,0.2961,32.0000
1015,31.7435,89.13833,33.6805,22.3483,72.22701,52.8074,31.754243,26.3483,1.950,196,0.0000,0.2689,32.0000
1016,31.7221,89.09973,33.6576,22.3162,72.16909,52.8150,31.747539,26.3162,1.950,196,0.0000,0.2686,32.0000
1017,31.7221,89.09973,33.6729,22.3269,72.18839,52.8074,31.742177,26.3269,1.950,196,0.0000,0.2506,32.0000
1018,31.7435,89.13833,33.6957,22.3483,72.22701,52.8074,31.738155,26.3483,1.950,196,0.0000,0.2207,32.0000
1019,31.7542,89.15764,33.6805,22.3269,72.18839,52.8303,31.739496,26.3269,1.950,196,0.0000,0.1292,32.0000
1020,31.7328,89.11904,33.6957,22.3269,72.18839,52.8074,31.736814,26.3269,1.950,196,0.0000,0.1219,32.0000
1021,31.7221,89.09973,33.6729,22.3269,72.18839,52.8150,31.734134,26.3269,1.950,196,0.0000,0.1170,32.0000
1022,31.7221,89.09973,33.6805,22.3269,72.18839,52.8150,31.732793,26.3269,1.950,196,0.0000,0.0959,32.0000
1023,31.7221,89.09973,33.6729,22.3269,72.18839,52.8226,31.730113,26.3269,1.950,196,0.0000,0.0997,32.0000
1024,31.7113,89.08042,33.6729,22.3162,72.16909,52.7997,31.728771,26.3162,1.950,196,0.0000,0.0843,32.0000
1025,31.7113,89.08042,33.6957,22.2947,72.13048,52.7997,31.727430,26.2947,1.950,196,0.0000,0.0741,32.0000
1026,31.7006,89.06111,33.6957,22.2947,72.13048,52.8074,31.722068,26.2947,1.950,196,0.0000,0.1209,32.0000
1027,31.7221,89.09973,33.6881,22.2840,72.11117,52.7997,31.718048,26.2840,1.950,196,0.0000,0.1342,32.0000
1028,31.7113,89.08042,33.7034,22.2840,72.11117,52.8226,31.715366,26.2840,1.950,196,0.0000,0.1252,32.0000
1029,31.6899,89.04181,33.7034,22.2840,72.11117,52.7921,31.711345,26.2840,1.950,196,0.0000,0.1371,32.0000
1030,31.7006,89.06111,33.6881,22.2625,72.07257,52.8226,31.708660,26.2625,1.950,196,0.0000,0.1272,32.0000
1031,31.7006,89.06111,33.7034,22.2733,72.09186,52.8074,31.705978,26.2733,1.950,196,0.0000,0.1206,32.0000
1032,31.7221,89.09973,33.7110,22.2733,72.09186,52.8150,31.707321,26.2733,1.950,196,0.0000,0.0625,32.0000
1033,31.7435,89.13833,33.7263,22.2733,72.09186,52.8303,31.711341,26.2733,1.950,196,0.0000,-0.0120,32.0000
1034,31.7435,89.13833,33.7186,22.2840,72.11117,52.8303,31.716705,26.2840,1.950,196,0.0000,-0.0795,32.0000
1035,31.7435,89.13833,33.7110,22.2518,72.05326,52.8455,31.719387,26.2518,1.950,196,0.0000,-0.0887,32.0000
1036,31.7328,89.11904,33.7491,22.2625,72.07257,52.8226,31.722066,26.2625,1.950,196,0.0000,-0.0949,32.0000
1037,31.7650,89.17694,33.7263,22.2518,72.05326,52.8379,31.731452,26.2518,1.950,196,0.0000,-0.1884,32.0000
1038,31.7328,89.11904,33.7339,22.2411,72.03395,52.8455,31.735473,26.2411,1.950,196,0.0000,-0.1792,32.0000
1039,31.7435,89.13833,33.7186,22.2518,72.05326,52.8455,31.740837,26.2518,1.950,196,0.0000,-0.1910,32.0000
1040,31.7650,89.17694,33.7110,22.2733,72.09186,52.8455,31.746198,26.2733,1.950,196,0.0000,-0.1988,32.0000
1041,31.7328,89.11904,33.7263,22.2733,72.09186,52.8608,31.744857,26.2733,1.950,196,0.0000,-0.1147,32.0000
1042,31.7435,89.13833,33.7339,22.2411,72.03395,52.8684,31.744859,26.2411,1.950,196,0.0000,-0.0765,32.0000
1043,31.7650,89.17694,33.7491,22.2625,72.07257,52.8608,31.747539,26.2625,1.950,196,0.0000,-0.0867,32.0000
1044,31.7435,89.13833,33.7263,22.2625,72.07257,52.8608,31.748880,26.2625,1.950,196,0.0000,-0.0757,32.0000
1045,31.7221,89.09973,33.7263,22.2625,72.07257,52.8684,31.743518,26.2625,1.950,196,0.0000,0.0210,32.0000
1046,31.7221,89.09973,33.7263,22.2840,72.11117,52.8837,31.742176,26.2840,1.950,196,0.0000,0.0319,32.0000
1047,31.7221,89.09973,33.7186,22.2625,72.07257,52.8837,31.739496,26.2625,1.950,196,0.0000,0.0570,32.0000
1048,31.7221,89.09973,33.7491,22.2733,72.09186,52.9066,31.734134,26.2733,1.950,196,0.0000,0.1095,32.0000
1049,31.7113,89.08042,33.7186,22.2840,72.11117,52.8913,31.731451,26.2840,1.950,196,0.0000,0.1088,32.0000
1050,31.7221,89.09973,33.7263,22.2733,72.09186,52.8989,31.728771,26.2733,1.950,196,0.0000,0.1083,32.0000
1051,31.7435,89.13833,33.7339,22.2733,72.09186,52.8837,31.726091,26.2733,1.950,196,0.0000,0.1079,32.0000
1052,31.7221,89.09973,33.7034,22.2840,72.11117,52.8837,31.723411,26.2840,1.950,196,0.0000,0.1077,32.0000
1053,31.7221,89.09973,33.7186,22.2840,72.11117,52.8989,31.723411,26.2840,1.950,196,0.0000,0.0718,32.0000
1054,31.7113,89.08042,33.7110,22.2411,72.03395,52.8913,31.722068,26.2411,1.950,196,0.0000,0.0658,32.0000
1055,31.7435,89.13833,33.7339,22.2625,72.07257,52.8837,31.724750,26.2625,1.950,196,0.0000,0.0081,32.0000
1056,31.7221,89.09973,33.7415,22.2625,72.07257,52.8989,31.724746,26.2625,1.950,196,0.0000,0.0054,32.0000
1057,31.7328,89.11904,33.7339,22.2733,72.09186,52.8989,31.727428,26.2733,1.950,196,0.0000,-0.0321,32.0000
1058,31.7435,89.13833,33.7339,22.3162,72.16909,52.8989,31.730112,26.3162,1.950,196,0.0000,-0.0572,32.0000
1059,31.7221,89.09973,33.7415,22.2733,72.09186,52.8989,31.727432,26.2733,1.950,196,0.0000,-0.0024,32.0000
1060,31.7328,89.11904,33.7491,22.2840,72.11117,52.8989,31.728771,26.2840,1.950,196,0.0000,-0.0195,32.0000
1061,31.7006,89.06111,33.7263,22.2840,72.11117,52.9066,31.726089,26.2840,1.950,196,0.0000,0.0228,32.0000
1062,31.7221,89.09973,33.7415,22.2947,72.13048,52.9218,31.727430,26.2947,1.950,196,0.0000,-0.0027,32.0000
1063,31.7221,89.09973,33.7186,22.3162,72.16909,52.9142,31.724750,26.3162,1.950,196,0.0000,0.0339,32.0000
1064,31.7006,89.06111,33.7263,22.3269,72.18839,52.9447,31.722068,26.3269,1.950,196,0.0000,0.0584,32.0000
1065,31.6899,89.04181,33.7415,22.2947,72.13048,52.9294,31.716707,26.2947,1.950,196,0.0000,0.1104,32.0000
1066,31.6792,89.02251,33.7491,22.3162,72.16909,52.9294,31.708663,26.3162,1.950,196,0.0000,0.1808,32.0000
1067,31.6899,89.04181,33.7415,22.3054,72.14978,52.9142,31.704639,26.3054,1.950,196,0.0000,0.1742,32.0000
1068,31.7113,89.08042,33.7415,22.3054,72.14978,52.9294,31.701961,26.3054,1.950,196,0.0000,0.1519,32.0000
1069,31.7006,89.06111,33.7415,22.3162,72.16909,52.9294,31.701961,26.3162,1.950,196,0.0000,0.1012,32.0000
1070,31.6899,89.04181,33.7415,22.2733,72.09186,52.8989,31.697937,26.2733,1.950,196,0.0000,0.1212,32.0000
1071,31.7006,89.06111,33.7568,22.2947,72.13048,52.9142,31.695255,26.2947,1.950,196,0.0000,0.1165,32.0000
1072,31.7113,89.08042,33.7491,22.2947,72.13048,52.9142,31.696596,26.2947,1.950,196,0.0000,0.0598,32.0000
1073,31.7221,89.09973,33.7720,22.3162,72.16909,52.9294,31.700616,26.3162,1.950,196,0.0000,-0.0137,32.0000
1074,31.7006,89.06111,33.7568,22.3054,72.14978,52.9142,31.703298,26.3054,1.950,196,0.0000,-0.0449,32.0000
1075,31.7113,89.08042,33.7568,22.2947,72.13048,52.9142,31.705978,26.2947,1.950,196,0.0000,-0.0657,32.0000
1076,31.7221,89.09973,33.7568,22.2840,72.11117,52.9294,31.707321,26.2840,1.950,196,0.0000,-0.0617,32.0000
1077,31.7435,89.13833,33.7797,22.2840,72.11117,52.9142,31.712682,26.2840,1.950,196,0.0000,-0.1126,32.0000
1078,31.7221,89.09973,33.7644,22.2947,72.13048,52.9218,31.716705,26.2947,1.950,196,0.0000,-0.1287,32.0000
1079,31.7328,89.11904,33.7797,22.2947,72.13048,52.9142,31.720726,26.2947,1.950,196,0.0000,-0.1394,32.0000
1080,31.7113,89.08042,33.7644,22.2733,72.09186,52.9294,31.720729,26.2733,1.950,196,0.0000,-0.0930,32.0000
1081,31.7328,89.11904,33.7873,22.2947,72.13048,52.9294,31.722068,26.2947,1.950,196,0.0000,-0.0798,32.0000
1082,31.7221,89.09973,33.7797,22.2840,72.11117,52.9142,31.724746,26.2840,1.950,196,0.0000,-0.0889,32.0000
1083,31.7328,89.11904,33.7949,22.3054,72.14978,52.9142,31.727432,26.3054,1.950,196,0.0000,-0.0951,32.0000
1084,31.7113,89.08042,33.7873,22.2947,72.13048,52.9142,31.726091,26.2947,1.950,196,0.0000,-0.0455,32.0000
1085,31.7113,89.08042,33.7644,22.3162,72.16909,52.9218,31.722068,26.3162,1.950,196,0.0000,0.0233,32.0000
1086,31.7221,89.09973,33.7720,22.3162,72.16909,52.9447,31.722064,26.3162,1.950,196,0.0000,0.0156,32.0000
1087,31.6899,89.04181,33.7720,22.2947,72.13048,52.8989,31.716705,26.2947,1.950,196,0.0000,0.0818,32.0000
1088,31.7113,89.08042,33.7873,22.2947,72.13048,52.9294,31.716705,26.2947,1.950,196,0.0000,0.0546,32.0000
1089,31.7006,89.06111,33.7720,22.2733,72.09186,52.9371,31.712684,26.2733,1.950,196,0.0000,0.0900,32.0000
1090,31.6899,89.04181,33.7949,22.2733,72.09186,52.9218,31.708660,26.2733,1.950,196,0.0000,0.1137,32.0000
1091,31.6792,89.02251,33.7949,22.3054,72.14978,52.9294,31.701957,26.3054,1.950,196,0.0000,0.1651,32.0000
1092,31.6792,89.02251,33.7873,22.2733,72.09186,52.9142,31.697937,26.2733,1.950,196,0.0000,0.1637,32.0000
1093,31.6899,89.04181,33.7949,22.3162,72.16909,52.9218,31.695255,26.3162,1.950,196,0.0000,0.1449,32.0000
1094,31.6792,89.02251,33.8102,22.2840,72.11117,52.9218,31.689893,26.2840,1.950,196,0.0000,0.1681,32.0000
1095,31.7006,89.06111,33.8178,22.3054,72.14978,52.9218,31.691230,26.3054,1.950,196,0.0000,0.0942,32.0000
1096,31.7006,89.06111,33.7949,22.2947,72.13048,52.9371,31.689891,26.2947,1.950,196,0.0000,0.0807,32.0000
1097,31.6899,89.04181,33.8178,22.2733,72.09186,52.9371,31.688552,26.2733,1.950,196,0.0000,0.0716,32.0000
1098,31.6792,89.02251,33.8102,22.2733,72.09186,52.9142,31.687211,26.2733,1.950,196,0.0000,0.0656,32.0000
1099,31.7113,89.08042,33.8178,22.2518,72.05326,52.9294,31.691232,26.2518,1.950,196,0.0000,-0.0099,32.0000
1100,31.6792,89.02251,33.8178,22.2625,72.07257,52.9523,31.691232,26.2625,1.950,196,0.0000,-0.0066,32.0000
1101,31.7006,89.06111,33.8254,22.2733,72.09186,52.9371,31.692573,26.2733,1.950,196,0.0000,-0.0223,32.0000
1102,31.7221,89.09973,33.8254,22.2733,72.09186,52.9447,31.697937,26.2733,1.950,196,0.0000,-0.0864,32.0000
1103,31.7113,89.08042,33.8407,22.2840,72.11117,52.9142,31.699275,26.2840,1.950,196,0.0000,-0.0754,32.0000
1104,31.7113,89.08042,33.8254,22.2840,72.11117,52.9371,31.700616,26.2840,1.950,196,0.0000,-0.0682,32.0000
1105,31.7221,89.09973,33.8331,22.2947,72.13048,52.9294,31.704639,26.2947,1.950,196,0.0000,-0.0991,32.0000
1106,31.7113,89.08042,33.8483,22.2733,72.09186,52.9371,31.708660,26.2733,1.950,196,0.0000,-0.1197,32.0000
1107,31.7221,89.09973,33.8483,22.2947,72.13048,52.9218,31.710002,26.2947,1.950,196,0.0000,-0.0977,32.0000
1108,31.7435,89.13833,33.8483,22.2840,72.11117,52.9294,31.718048,26.2840,1.950,196,0.0000,-0.1724,32.0000
1109,31.7113,89.08042,33.8712,22.3054,72.14978,52.9447,31.719387,26.3054,1.950,196,0.0000,-0.1328,32.0000
1110,31.7221,89.09973,33.8636,22.2840,72.11117,52.9447,31.719383,26.2840,1.950,196,0.0000,-0.0885,32.0000
1111,31.7435,89.13833,33.8636,22.2733,72.09186,52.9523,31.723407,26.2733,1.950,196,0.0000,-0.1126,32.0000
1112,31.7435,89.13833,33.8865,22.2947,72.13048,52.9371,31.727428,26.2947,1.950,196,0.0000,-0.1287,32.0000
1113,31.7542,89.15764,33.8712,22.2840,72.11117,52.9294,31.731449,26.2840,1.950,196,0.0000,-0.1394,32.0000
1114,31.7435,89.13833,33.8788,22.2840,72.11117,52.9294,31.735469,26.2840,1.950,196,0.0000,-0.1465,32.0000
1115,31.7542,89.15764,33.8712,22.2733,72.09186,52.9371,31.739492,26.2733,1.950,196,0.0000,-0.1513,32.0000
1116,31.7650,89.17694,33.8865,22.2733,72.09186,52.9371,31.742176,26.2733,1.950,196,0.0000,-0.1367,32.0000
1117,31.7650,89.17694,33.8712,22.2411,72.03395,52.9523,31.748878,26.2411,1.950,196,0.0000,-0.1805,32.0000
1118,31.7757,89.19625,33.8865,22.2733,72.09186,52.9447,31.755582,26.2733,1.950,196,0.0000,-0.2097,32.0000
1119,31.7435,89.13833,33.8865,22.2625,72.07257,52.9371,31.755582,26.2625,1.950,196,0.0000,-0.1398,32.0000
1120,31.7757,89.19625,33.8941,22.2733,72.09186,52.9600,31.759605,26.2733,1.950,196,0.0000,-0.1468,32.0000
1121,31.7542,89.15764,33.8865,22.2304,72.01464,52.9371,31.759605,26.2304,1.950,196,0.0000,-0.0979,32.0000
1122,31.7435,89.13833,33.8865,22.2411,72.03395,52.9523,31.759605,26.2411,1.950,196,0.0000,-0.0653,32.0000
1123,31.7650,89.17694,33.8788,22.2411,72.03395,52.9600,31.760946,26.2411,1.950,196,0.0000,-0.0614,32.0000
1124,31.7757,89.19625,33.8712,22.2196,71.99533,52.9523,31.762287,26.2196,1.950,196,0.0000,-0.0588,32.0000
1125,31.7864,89.21555,33.9017,22.2518,72.05326,52.9676,31.764966,26.2518,1.950,196,0.0000,-0.0749,32.0000
1126,31.7971,89.23486,33.8865,22.2518,72.05326,52.9676,31.767648,26.2518,1.950,196,0.0000,-0.0857,32.0000
1127,31.7971,89.23486,33.8941,22.2625,72.07257,52.9600,31.774351,26.2625,1.950,196,0.0000,-0.1465,32.0000
1128,31.7864,89.21555,33.8788,22.2518,72.05326,52.9523,31.775691,26.2518,1.950,196,0.0000,-0.1155,32.0000
1129,31.8079,89.25417,33.8712,22.2733,72.09186,52.9676,31.782394,26.2733,1.950,196,0.0000,-0.1664,32.0000
1130,31.7971,89.23486,33.8712,22.2411,72.03395,52.9600,31.789098,26.2411,1.950,196,0.0000,-0.2003,32.0000
1131,31.7971,89.23486,33.8788,22.2518,72.05326,52.9676,31.793121,26.2518,1.950,196,0.0000,-0.1872,32.0000
1132,31.8079,89.25417,33.8712,22.2518,72.05326,52.9828,31.797142,26.2518,1.950,196,0.0000,-0.1784,32.0000
1133,31.7971,89.23486,33.8865,22.2518,72.05326,52.9828,31.798484,26.2518,1.950,196,0.0000,-0.1368,32.0000
1134,31.7971,89.23486,33.8788,22.2411,72.03395,52.9752,31.798480,26.2411,1.950,196,0.0000,-0.0912,32.0000
1135,31.7864,89.21555,33.8788,22.2625,72.07257,52.9752,31.797142,26.2625,1.950,196,0.0000,-0.0429,32.0000
1136,31.7864,89.21555,33.8865,22.2518,72.05326,52.9752,31.797142,26.2518,1.950,196,0.0000,-0.0286,32.0000
1137,31.7757,89.19625,33.8788,22.2411,72.03395,52.9752,31.793121,26.2411,1.950,196,0.0000,0.0345,32.0000
1138,31.7971,89.23486,33.8712,22.2411,72.03395,52.9905,31.793121,26.2411,1.950,196,0.0000,0.0230,32.0000
1139,31.7864,89.21555,33.8788,22.2411,72.03395,52.9905,31.791778,26.2411,1.950,196,0.0000,0.0333,32.0000
1140,31.8186,89.27348,33.8712,22.2304,72.01464,53.0057,31.793121,26.2304,1.950,196,0.0000,0.0043,32.0000
1141,31.7971,89.23486,33.8712,22.2411,72.03395,52.9905,31.793121,26.2411,1.950,196,0.0000,0.0028,32.0000
1142,31.7864,89.21555,33.8788,22.2518,72.05326,53.0057,31.791778,26.2518,1.950,196,0.0000,0.0198,32.0000
1143,31.7971,89.23486,33.8560,22.2304,72.01464,52.9905,31.793121,26.2304,1.950,196,0.0000,-0.0047,32.0000
1144,31.7971,89.23486,33.8712,22.2518,72.05326,53.0057,31.794460,26.2518,1.950,196,0.0000,-0.0210,32.0000
