time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
1350,30.05,86.088,41.50,23.41,74.138,52.63,30.0577,1.062,1.165
1351,30.05,86.088,41.49,23.40,74.119,52.63,30.0577,1.057,1.164
1352,30.04,86.069,41.49,23.42,74.158,52.62,30.0557,1.074,1.162
1353,30.05,86.088,41.51,23.42,74.158,52.61,30.0543,1.079,1.161
1354,30.05,86.088,41.49,23.42,74.158,52.64,30.0530,1.083,1.160
1355,30.07,86.127,41.48,23.43,74.177,52.63,30.0536,1.065,1.159
1356,30.04,86.069,41.49,23.41,74.138,52.62,30.0523,1.074,1.158
1357,30.04,86.069,41.48,23.42,74.158,52.61,30.0516,1.073,1.157
1358,30.07,86.127,41.50,23.45,74.215,52.61,30.0530,1.052,1.156
1359,30.08,86.146,41.50,23.45,74.215,52.60,30.0536,1.043,1.155
1360,30.05,86.088,41.50,23.42,74.158,52.62,30.0530,1.050,1.154
1361,30.06,86.107,41.50,23.45,74.215,52.62,30.0530,1.049,1.153
1362,30.06,86.107,41.50,23.44,74.196,52.60,30.0536,1.040,1.152
1363,30.06,86.107,41.50,23.45,74.215,52.62,30.0536,1.040,1.151
1364,30.05,86.088,41.49,23.45,74.215,52.62,30.0536,1.040,1.150
1365,30.06,86.107,41.50,23.45,74.215,52.62,30.0543,1.033,1.149
1366,30.05,86.088,41.50,23.45,74.215,52.60,30.0543,1.034,1.147
1367,30.07,86.127,41.48,23.45,74.215,52.60,30.0557,1.021,1.146
1368,30.07,86.127,41.48,23.46,74.235,52.61,30.0577,1.004,1.145
1369,30.07,86.127,41.49,23.46,74.235,52.61,30.0590,0.997,1.144
1370,30.09,86.165,41.47,23.46,74.235,52.59,30.0617,0.978,1.143
1371,30.07,86.127,41.49,23.47,74.254,52.61,30.0617,0.991,1.142
1372,30.09,86.165,41.47,23.46,74.235,52.59,30.0650,0.964,1.140
1373,30.08,86.146,41.48,23.47,74.254,52.59,30.0677,0.950,1.139
1374,30.08,86.146,41.49,23.47,74.254,52.61,30.0684,0.960,1.138
1375,30.08,86.146,41.50,23.46,74.235,52.61,30.0684,0.972,1.136
1376,30.07,86.127,41.49,23.46,74.235,52.59,30.0697,0.966,1.135
1377,30.09,86.165,41.48,23.47,74.254,52.59,30.0717,0.954,1.133
1378,30.08,86.146,41.49,23.47,74.254,52.60,30.0731,0.950,1.132
1379,30.09,86.165,41.48,23.49,74.273,52.57,30.0751,0.940,1.131
1380,30.09,86.165,41.46,23.46,74.235,52.59,30.0778,0.924,1.129
1381,30.09,86.165,41.46,23.45,74.215,52.58,30.0798,0.918,1.127
1382,30.07,86.127,41.45,23.47,74.254,52.59,30.0811,0.919,1.126
1383,30.08,86.146,41.45,23.45,74.215,52.57,30.0818,0.926,1.124
1384,30.08,86.146,41.45,23.45,74.215,52.57,30.0825,0.929,1.123
1385,30.05,86.088,41.46,23.46,74.235,52.57,30.0811,0.951,1.121
1386,30.08,86.146,41.46,23.45,74.215,52.57,30.0805,0.959,1.119
1387,30.07,86.127,41.47,23.46,74.235,52.57,30.0805,0.957,1.118
1388,30.07,86.127,41.45,23.45,74.215,52.57,30.0791,0.969,1.116
1389,30.06,86.107,41.45,23.47,74.254,52.57,30.0778,0.978,1.115
1390,30.07,86.127,41.45,23.46,74.235,52.56,30.0771,0.977,1.113
1391,30.07,86.127,41.45,23.49,74.273,52.57,30.0764,0.976,1.111
1392,30.06,86.107,41.44,23.49,74.273,52.58,30.0758,0.976,1.110
1393,30.05,86.088,41.45,23.46,74.235,52.57,30.0731,0.996,1.108
1394,30.05,86.088,41.45,23.47,74.254,52.57,30.0711,1.004,1.107
1395,30.06,86.107,41.45,23.49,74.273,52.57,30.0691,1.011,1.106
1396,30.07,86.127,41.45,23.47,74.254,52.57,30.0677,1.009,1.104
1397,30.05,86.088,41.45,23.47,74.254,52.56,30.0650,1.022,1.103
1398,30.07,86.127,41.47,23.50,74.293,52.59,30.0650,1.004,1.102
1399,30.05,86.088,41.44,23.49,74.273,52.56,30.0630,1.013,1.100
1400,30.07,86.127,41.45,23.47,74.254,52.56,30.0624,1.006,1.099
1401,30.07,86.127,41.45,23.45,74.215,52.57,30.0637,0.980,1.098
1402,30.04,86.069,41.45,23.47,74.254,52.57,30.0610,1.003,1.097
1403,30.05,86.088,41.43,23.47,74.254,52.56,30.0597,1.006,1.095
1404,30.07,86.127,41.45,23.46,74.235,52.57,30.0597,0.995,1.094
1405,30.05,86.088,41.43,23.50,74.293,52.56,30.0590,0.994,1.093
1406,30.05,86.088,41.45,23.47,74.254,52.55,30.0577,1.000,1.092
1407,30.05,86.088,41.43,23.46,74.235,52.55,30.0563,1.005,1.091
1408,30.05,86.088,41.45,23.46,74.235,52.56,30.0557,1.002,1.090
1409,30.03,86.050,41.43,23.46,74.235,52.56,30.0543,1.007,1.088
1410,30.02,86.030,41.45,23.46,74.235,52.56,30.0523,1.018,1.087
1411,30.05,86.088,41.44,23.45,74.215,52.53,30.0516,1.012,1.086
1412,30.04,86.069,41.44,23.44,74.196,52.53,30.0496,1.022,1.085
1413,30.03,86.050,41.45,23.45,74.215,52.54,30.0483,1.023,1.084
1414,30.01,86.011,41.44,23.46,74.235,52.55,30.0443,1.052,1.083
1415,30.03,86.050,41.45,23.46,74.235,52.56,30.0429,1.046,1.083
1416,30.03,86.050,41.44,23.46,74.235,52.56,30.0402,1.056,1.082
1417,30.03,86.050,41.44,23.45,74.215,52.53,30.0376,1.065,1.081
1418,30.02,86.030,41.44,23.45,74.215,52.54,30.0362,1.058,1.080
1419,30.03,86.050,41.42,23.46,74.235,52.53,30.0349,1.055,1.079
1420,30.02,86.030,41.44,23.45,74.215,52.55,30.0315,1.074,1.079
1421,30.01,86.011,41.44,23.46,74.235,52.54,30.0288,1.081,1.078
1422,30.03,86.050,41.45,23.45,74.215,52.52,30.0275,1.074,1.078
1423,30.03,86.050,41.45,23.46,74.235,52.56,30.0262,1.070,1.077
1424,30.03,86.050,41.45,23.45,74.215,52.55,30.0248,1.069,1.077
1425,30.03,86.050,41.45,23.43,74.177,52.55,30.0248,1.054,1.076
1426,30.03,86.050,41.45,23.44,74.196,52.54,30.0255,1.038,1.076
1427,30.03,86.050,41.48,23.43,74.177,52.53,30.0241,1.047,1.075
1428,30.03,86.050,41.46,23.43,74.177,52.54,30.0235,1.046,1.075
1429,30.03,86.050,41.46,23.42,74.158,52.52,30.0235,1.040,1.074
1430,30.03,86.050,41.45,23.44,74.196,52.54,30.0248,1.021,1.074
1431,30.03,86.050,41.45,23.43,74.177,52.56,30.0248,1.022,1.073
1432,30.02,86.030,41.45,23.42,74.158,52.53,30.0241,1.029,1.073
1433,30.02,86.030,41.46,23.42,74.158,52.53,30.0235,1.034,1.072
1434,30.02,86.030,41.45,23.42,74.158,52.53,30.0235,1.030,1.072
1435,30.03,86.050,41.46,23.41,74.138,52.56,30.0235,1.028,1.071
1436,30.02,86.030,41.46,23.43,74.177,52.56,30.0235,1.026,1.071
1437,30.00,85.992,41.45,23.40,74.119,52.54,30.0228,1.032,1.070
1438,30.03,86.050,41.47,23.41,74.138,52.54,30.0228,1.029,1.070
1439,30.01,86.011,41.45,23.41,74.138,52.55,30.0215,1.041,1.069
1440,30.02,86.030,41.47,23.41,74.138,52.54,30.0208,1.043,1.069
1441,30.02,86.030,41.45,23.41,74.138,52.53,30.0201,1.044,1.069
1442,30.03,86.050,41.45,23.42,74.158,52.56,30.0201,1.038,1.068
1443,30.01,86.011,41.47,23.44,74.196,52.56,30.0188,1.048,1.068
1444,30.02,86.030,41.48,23.41,74.138,52.55,30.0181,1.049,1.067
1445,30.01,86.011,41.48,23.43,74.177,52.54,30.0168,1.057,1.067
1446,30.03,86.050,41.47,23.43,74.177,52.55,30.0168,1.049,1.067
1447,30.00,85.992,41.45,23.42,74.158,52.56,30.0148,1.064,1.066
1448,30.00,85.992,41.47,23.41,74.138,52.56,30.0134,1.068,1.066
1449,30.03,86.050,41.47,23.42,74.158,52.55,30.0141,1.052,1.066
1450,30.03,86.050,41.47,23.41,74.138,52.55,30.0148,1.040,1.066
1451,30.02,86.030,41.49,23.42,74.158,52.55,30.0141,1.045,1.065
1452,30.01,86.011,41.47,23.41,74.138,52.54,30.0134,1.049,1.065
1453,29.98,85.972,41.46,23.41,74.138,52.56,30.0128,1.052,1.065
1454,29.98,85.972,41.47,23.40,74.119,52.56,30.0101,1.075,1.065
1455,30.01,86.011,41.48,23.38,74.080,52.56,30.0101,1.065,1.064
1456,30.01,86.011,41.49,23.40,74.119,52.55,30.0094,1.065,1.064
1457,30.02,86.030,41.46,23.39,74.100,52.56,30.0094,1.058,1.064
1458,30.02,86.030,41.45,23.38,74.080,52.56,30.0087,1.061,1.064
1459,30.00,85.992,41.47,23.39,74.100,52.56,30.0081,1.063,1.064
1460,30.02,86.030,41.46,23.39,74.100,52.56,30.0081,1.057,1.063
1461,30.00,85.992,41.46,23.40,74.119,52.56,30.0074,1.061,1.063
1462,30.00,85.992,41.45,23.40,74.119,52.56,30.0054,1.077,1.063
1463,29.97,85.953,41.45,23.40,74.119,52.58,30.0040,1.083,1.063
1464,30.00,85.992,41.48,23.39,74.100,52.56,30.0040,1.073,1.063
1465,30.00,85.992,41.45,23.40,74.119,52.58,30.0020,1.088,1.063
1466,30.00,85.992,41.47,23.39,74.100,52.57,30.0000,1.099,1.063
1467,30.00,85.992,41.47,23.39,74.100,52.58,29.9987,1.101,1.063
1468,30.00,85.992,41.45,23.39,74.100,52.57,29.9980,1.096,1.063
1469,30.02,86.030,41.46,23.41,74.138,52.59,30.0000,1.066,1.063
1470,30.00,85.992,41.48,23.41,74.138,52.58,30.0007,1.058,1.063
1471,30.00,85.992,41.45,23.39,74.100,52.58,30.0000,1.066,1.063
1472,29.98,85.972,41.48,23.40,74.119,52.59,29.9987,1.079,1.063
1473,29.98,85.972,41.46,23.40,74.119,52.61,29.9967,1.095,1.063
1474,29.98,85.972,41.46,23.42,74.158,52.59,29.9947,1.108,1.063
1475,29.98,85.972,41.47,23.41,74.138,52.59,29.9940,1.103,1.063
1476,30.01,86.011,41.46,23.41,74.138,52.60,29.9933,1.101,1.063
1477,30.01,86.011,41.47,23.41,74.138,52.59,29.9940,1.086,1.063
1478,29.98,85.972,41.48,23.41,74.138,52.59,29.9933,1.090,1.064
1479,30.00,85.992,41.46,23.42,74.158,52.61,29.9947,1.072,1.064
1480,29.97,85.953,41.46,23.43,74.177,52.62,29.9933,1.087,1.064
1481,29.97,85.953,41.47,23.41,74.138,52.62,29.9920,1.097,1.064
1482,29.96,85.934,41.47,23.40,74.119,52.61,29.9900,1.113,1.064
1483,29.97,85.953,41.47,23.40,74.119,52.59,29.9886,1.117,1.064
1484,29.96,85.934,41.47,23.40,74.119,52.59,29.9866,1.128,1.065
1485,29.97,85.953,41.47,23.38,74.080,52.58,29.9839,1.144,1.065
1486,29.97,85.953,41.47,23.40,74.119,52.59,29.9826,1.143,1.065
1487,29.97,85.953,41.48,23.38,74.080,52.59,29.9813,1.143,1.066
1488,29.98,85.972,41.48,23.38,74.080,52.62,29.9813,1.130,1.066
1489,29.98,85.972,41.47,23.37,74.061,52.59,29.9813,1.121,1.066
1490,29.98,85.972,41.48,23.38,74.080,52.59,29.9813,1.116,1.067
1491,29.97,85.953,41.48,23.38,74.080,52.59,29.9806,1.119,1.067
1492,30.00,85.992,41.46,23.38,74.080,52.61,29.9799,1.122,1.068
1493,29.97,85.953,41.47,23.37,74.061,52.59,29.9779,1.139,1.068
1494,29.98,85.972,41.47,23.37,74.061,52.61,29.9779,1.130,1.068
1495,29.97,85.953,41.48,23.37,74.061,52.59,29.9766,1.139,1.069
1496,29.96,85.934,41.46,23.36,74.042,52.59,29.9759,1.138,1.069
1497,30.00,85.992,41.47,23.37,74.061,52.61,29.9772,1.118,1.070
1498,29.97,85.953,41.47,23.37,74.061,52.62,29.9779,1.111,1.070
1499,29.98,85.972,41.49,23.36,74.042,52.62,29.9786,1.105,1.071
1500,29.98,85.972,41.48,23.38,74.080,52.62,29.9799,1.095,1.071
1501,29.97,85.953,41.48,23.38,74.080,52.62,29.9799,1.101,1.072
1502,29.98,85.972,41.47,23.38,74.080,52.62,29.9806,1.098,1.072
1503,29.98,85.972,41.48,23.38,74.080,52.62,29.9813,1.096,1.072
1504,29.98,85.972,41.49,23.37,74.061,52.61,29.9813,1.101,1.073
1505,29.95,85.914,41.47,23.38,74.080,52.62,29.9792,1.125,1.073
1506,29.97,85.953,41.45,23.36,74.042,52.65,29.9786,1.129,1.073
1507,29.97,85.953,41.48,23.38,74.080,52.64,29.9786,1.125,1.074
1508,29.96,85.934,41.49,23.38,74.080,52.63,29.9766,1.144,1.074
1509,29.97,85.953,41.47,23.39,74.100,52.64,29.9766,1.137,1.075
1510,29.96,85.934,41.47,23.37,74.061,52.62,29.9752,1.146,1.075
1511,29.96,85.934,41.47,23.37,74.061,52.62,29.9746,1.146,1.076
1512,29.95,85.914,41.48,23.36,74.042,52.62,29.9739,1.147,1.076
1513,29.97,85.953,41.48,23.38,74.080,52.65,29.9725,1.155,1.077
1514,29.97,85.953,41.47,23.37,74.061,52.64,29.9725,1.148,1.077
1515,29.96,85.934,41.49,23.36,74.042,52.62,29.9712,1.157,1.078
1516,29.97,85.953,41.47,23.38,74.080,52.64,29.9705,1.158,1.079
1517,29.95,85.914,41.47,23.36,74.042,52.62,29.9692,1.165,1.079
1518,29.97,85.953,41.48,23.37,74.061,52.64,29.9685,1.165,1.080
1519,29.96,85.934,41.48,23.38,74.080,52.64,29.9672,1.172,1.080
1520,29.97,85.953,41.48,23.37,74.061,52.64,29.9665,1.171,1.081
1521,29.98,85.972,41.48,23.37,74.061,52.65,29.9685,1.143,1.082
1522,29.97,85.953,41.47,23.36,74.042,52.64,29.9685,1.144,1.082
1523,29.96,85.934,41.47,23.37,74.061,52.65,29.9678,1.152,1.083
1524,29.97,85.953,41.49,23.36,74.042,52.65,29.9685,1.144,1.084
1525,29.96,85.934,41.47,23.36,74.042,52.65,29.9678,1.153,1.084
1526,29.96,85.934,41.47,23.36,74.042,52.65,29.9678,1.152,1.085
1527,29.96,85.934,41.49,23.36,74.042,52.67,29.9678,1.152,1.086
1528,29.96,85.934,41.46,23.35,74.022,52.67,29.9685,1.145,1.086
1529,29.95,85.914,41.49,23.36,74.042,52.66,29.9672,1.161,1.087
1530,29.97,85.953,41.48,23.38,74.080,52.65,29.9672,1.159,1.088
1531,29.96,85.934,41.49,23.39,74.100,52.67,29.9672,1.157,1.088
1532,29.96,85.934,41.50,23.38,74.080,52.67,29.9665,1.164,1.089
1533,29.97,85.953,41.49,23.38,74.080,52.67,29.9678,1.148,1.089
1534,29.96,85.934,41.48,23.37,74.061,52.69,29.9672,1.158,1.090
1535,29.97,85.953,41.49,23.39,74.100,52.67,29.9678,1.151,1.091
1536,29.95,85.914,41.48,23.39,74.100,52.66,29.9665,1.167,1.091
1537,29.96,85.934,41.49,23.38,74.080,52.68,29.9652,1.178,1.092
1538,29.98,85.972,41.49,23.39,74.100,52.68,29.9658,1.167,1.093
1539,29.97,85.953,41.49,23.40,74.119,52.67,29.9665,1.159,1.093
1540,29.98,85.972,41.49,23.39,74.100,52.67,29.9672,1.153,1.094
1541,29.96,85.934,41.49,23.40,74.119,52.65,29.9672,1.156,1.095
1542,29.98,85.972,41.47,23.39,74.100,52.64,29.9685,1.144,1.095
1543,30.00,85.992,41.48,23.41,74.138,52.69,29.9705,1.129,1.096
1544,29.96,85.934,41.48,23.41,74.138,52.67,29.9705,1.138,1.097
1545,29.97,85.953,41.48,23.38,74.080,52.67,29.9719,1.131,1.097
1546,30.00,85.992,41.47,23.38,74.080,52.66,29.9732,1.125,1.098
1547,29.98,85.972,41.49,23.39,74.100,52.65,29.9745,1.120,1.098
1548,29.97,85.953,41.49,23.38,74.080,52.65,29.9752,1.124,1.099
1549,30.00,85.992,41.50,23.36,74.042,52.67,29.9766,1.118,1.099
1550,29.98,85.972,41.48,23.37,74.061,52.67,29.9779,1.114,1.100
1551,30.00,85.992,41.51,23.37,74.061,52.65,29.9792,1.111,1.100
1552,29.98,85.972,41.49,23.39,74.100,52.67,29.9813,1.101,1.101
1553,30.00,85.992,41.48,23.39,74.100,52.66,29.9833,1.093,1.101
1554,30.00,85.992,41.49,23.38,74.080,52.67,29.9839,1.100,1.101
1555,29.98,85.972,41.48,23.39,74.100,52.65,29.9846,1.105,1.102
1556,30.00,85.992,41.48,23.38,74.080,52.65,29.9853,1.107,1.102
1557,29.97,85.953,41.48,23.38,74.080,52.65,29.9859,1.109,1.102
1558,30.01,86.011,41.45,23.39,74.100,52.65,29.9873,1.102,1.102
1559,29.97,85.953,41.47,23.38,74.080,52.65,29.9859,1.125,1.103
1560,30.00,85.992,41.47,23.39,74.100,52.65,29.9880,1.106,1.103
1561,29.97,85.953,41.48,23.39,74.100,52.65,29.9880,1.113,1.103
1562,29.97,85.953,41.47,23.40,74.119,52.66,29.9866,1.132,1.103
1563,29.97,85.953,41.47,23.38,74.080,52.65,29.9859,1.139,1.104
1564,29.97,85.953,41.48,23.37,74.061,52.65,29.9859,1.137,1.104
1565,29.97,85.953,41.48,23.38,74.080,52.65,29.9846,1.149,1.104
1566,29.98,85.972,41.47,23.39,74.100,52.66,29.9846,1.145,1.105
1567,29.98,85.972,41.47,23.38,74.080,52.65,29.9839,1.149,1.105
1568,29.98,85.972,41.49,23.38,74.080,52.64,29.9839,1.145,1.105
1569,29.97,85.953,41.47,23.37,74.061,52.67,29.9826,1.157,1.106
1570,29.98,85.972,41.46,23.37,74.061,52.67,29.9819,1.159,1.106
1571,29.98,85.972,41.46,23.39,74.100,52.65,29.9819,1.153,1.106
1572,29.96,85.934,41.46,23.38,74.080,52.66,29.9799,1.171,1.107
1573,29.97,85.953,41.47,23.41,74.138,52.67,29.9799,1.163,1.107
1574,29.97,85.953,41.47,23.38,74.080,52.65,29.9779,1.179,1.107
1575,29.95,85.914,41.47,23.38,74.080,52.66,29.9766,1.184,1.108
1576,29.98,85.972,41.48,23.39,74.100,52.67,29.9759,1.182,1.108
1577,29.98,85.972,41.47,23.41,74.138,52.67,29.9766,1.167,1.109
1578,29.97,85.953,41.47,23.39,74.100,52.67,29.9766,1.164,1.109
1579,29.98,85.972,41.47,23.41,74.138,52.68,29.9772,1.155,1.110
1580,30.01,86.011,41.49,23.41,74.138,52.67,29.9792,1.135,1.110
1581,30.00,85.992,41.47,23.41,74.138,52.67,29.9806,1.127,1.111
1582,29.98,85.972,41.47,23.41,74.138,52.68,29.9806,1.135,1.111
1583,30.00,85.992,41.48,23.43,74.177,52.67,29.9813,1.133,1.111
1584,29.96,85.934,41.46,23.43,74.177,52.68,29.9799,1.153,1.112
1585,30.00,85.992,41.48,23.42,74.158,52.69,29.9813,1.139,1.112
1586,29.98,85.972,41.48,23.41,74.138,52.67,29.9813,1.143,1.113
1587,29.98,85.972,41.47,23.42,74.158,52.69,29.9813,1.146,1.113
1588,29.98,85.972,41.48,23.40,74.119,52.67,29.9826,1.134,1.113
1589,29.97,85.953,41.47,23.42,74.158,52.68,29.9826,1.139,1.114
1590,30.00,85.992,41.48,23.41,74.138,52.67,29.9839,1.129,1.114
1591,29.98,85.972,41.46,23.41,74.138,52.67,29.9859,1.114,1.114
1592,30.00,85.992,41.48,23.42,74.158,52.66,29.9866,1.117,1.115
1593,29.97,85.953,41.48,23.43,74.177,52.68,29.9859,1.132,1.115
1594,30.01,86.011,41.49,23.43,74.177,52.66,29.9880,1.115,1.115
1595,30.00,85.992,41.48,23.41,74.138,52.68,29.9886,1.117,1.115
1596,30.00,85.992,41.48,23.41,74.138,52.67,29.9880,1.131,1.116
1597,30.00,85.992,41.48,23.40,74.119,52.65,29.9880,1.134,1.116
1598,30.01,86.011,41.49,23.41,74.138,52.67,29.9893,1.122,1.116
1599,30.00,85.992,41.47,23.43,74.177,52.68,29.9893,1.128,1.116
1600,30.00,85.992,41.47,23.41,74.138,52.65,29.9913,1.110,1.116
1601,30.00,85.992,41.48,23.41,74.138,52.65,29.9913,1.118,1.117
1602,29.98,85.972,41.48,23.42,74.158,52.67,29.9913,1.124,1.117
1603,30.00,85.992,41.48,23.42,74.158,52.67,29.9920,1.121,1.117
1604,30.00,85.992,41.46,23.43,74.177,52.66,29.9926,1.118,1.117
1605,30.01,86.011,41.49,23.42,74.158,52.66,29.9947,1.102,1.117
1606,30.01,86.011,41.48,23.42,74.158,52.65,29.9953,1.104,1.117
1607,30.00,85.992,41.47,23.44,74.196,52.66,29.9960,1.105,1.117
1608,29.97,85.953,41.49,23.43,74.177,52.65,29.9947,1.125,1.118
1609,30.02,86.030,41.46,23.43,74.177,52.65,29.9973,1.099,1.118
1610,30.00,85.992,41.45,23.43,74.177,52.65,29.9967,1.114,1.118
1611,30.00,85.992,41.47,23.42,74.158,52.65,29.9967,1.117,1.118
1612,30.00,85.992,41.47,23.42,74.158,52.64,29.9967,1.120,1.118
1613,30.01,86.011,41.48,23.42,74.158,52.64,29.9973,1.115,1.118
1614,30.00,85.992,41.47,23.42,74.158,52.65,29.9967,1.124,1.118
1615,30.02,86.030,41.46,23.43,74.177,52.63,29.9980,1.111,1.118
1616,30.00,85.992,41.47,23.41,74.138,52.64,29.9980,1.114,1.118
1617,30.01,86.011,41.46,23.41,74.138,52.62,29.9987,1.110,1.118
1618,30.00,85.992,41.45,23.41,74.138,52.65,29.9993,1.107,1.118
1619,30.03,86.050,41.47,23.41,74.138,52.62,30.0014,1.090,1.118
1620,30.02,86.030,41.46,23.42,74.158,52.65,30.0027,1.085,1.118
1621,30.01,86.011,41.46,23.40,74.119,52.63,30.0027,1.094,1.118
1622,30.03,86.050,41.45,23.41,74.138,52.62,30.0040,1.086,1.118
1623,30.00,85.992,41.47,23.38,74.080,52.62,30.0040,1.094,1.118
1624,30.01,86.011,41.45,23.40,74.119,52.63,30.0061,1.078,1.118
1625,30.01,86.011,41.45,23.38,74.080,52.63,30.0054,1.094,1.118
1626,30.03,86.050,41.45,23.41,74.138,52.64,30.0074,1.078,1.117
1627,30.01,86.011,41.45,23.40,74.119,52.62,30.0081,1.079,1.117
1628,30.01,86.011,41.45,23.38,74.080,52.62,30.0087,1.079,1.117
1629,30.01,86.011,41.45,23.39,74.100,52.62,30.0087,1.086,1.117
1630,30.00,85.992,41.47,23.38,74.080,52.63,30.0087,1.090,1.117
1631,29.98,85.972,41.45,23.40,74.119,52.62,30.0067,1.114,1.117
1632,30.00,85.992,41.46,23.38,74.080,52.63,30.0067,1.110,1.117
1633,29.98,85.972,41.45,23.38,74.080,52.62,30.0054,1.122,1.116
1634,30.01,86.011,41.45,23.37,74.061,52.63,30.0060,1.109,1.116
1635,30.00,85.992,41.46,23.36,74.042,52.63,30.0040,1.128,1.116
1636,30.00,85.992,41.44,23.38,74.080,52.62,30.0027,1.135,1.116
1637,30.00,85.992,41.45,23.37,74.061,52.64,30.0020,1.134,1.116
1638,30.00,85.992,41.45,23.38,74.080,52.63,30.0000,1.147,1.116
1639,30.00,85.992,41.45,23.38,74.080,52.62,30.0000,1.137,1.116
1640,30.00,85.992,41.45,23.38,74.080,52.64,29.9993,1.137,1.116
1641,30.00,85.992,41.45,23.38,74.080,52.64,29.9987,1.137,1.116
1642,29.98,85.972,41.45,23.37,74.061,52.60,29.9960,1.159,1.116
1643,30.00,85.992,41.45,23.37,74.061,52.62,29.9953,1.154,1.116
1644,29.98,85.972,41.45,23.36,74.042,52.62,29.9940,1.159,1.116
1645,30.00,85.992,41.43,23.38,74.080,52.61,29.9933,1.156,1.116
1646,30.00,85.992,41.46,23.38,74.080,52.64,29.9933,1.147,1.117
1647,30.00,85.992,41.45,23.39,74.100,52.63,29.9940,1.135,1.117
1648,30.01,86.011,41.45,23.38,74.080,52.64,29.9947,1.126,1.117
1649,30.00,85.992,41.45,23.38,74.080,52.62,29.9953,1.120,1.117
1650,29.98,85.972,41.45,23.37,74.061,52.63,29.9940,1.136,1.117
1651,30.00,85.992,41.43,23.37,74.061,52.63,29.9940,1.134,1.117
1652,30.00,85.992,41.44,23.38,74.080,52.62,29.9940,1.132,1.117
1653,30.00,85.992,41.44,23.37,74.061,52.62,29.9940,1.131,1.117
1654,30.01,86.011,41.44,23.38,74.080,52.63,29.9947,1.124,1.118
1655,29.98,85.972,41.44,23.36,74.042,52.61,29.9940,1.132,1.118
1656,30.02,86.030,41.45,23.37,74.061,52.61,29.9953,1.118,1.118
1657,30.01,86.011,41.45,23.36,74.042,52.62,29.9960,1.114,1.118
1658,29.98,85.972,41.44,23.35,74.022,52.62,29.9960,1.118,1.118
1659,30.01,86.011,41.42,23.36,74.042,52.62,29.9967,1.114,1.118
1660,30.00,85.992,41.43,23.34,74.003,52.62,29.9973,1.111,1.118
1661,30.00,85.992,41.44,23.35,74.022,52.61,29.9973,1.115,1.118
1662,30.01,86.011,41.45,23.35,74.022,52.61,29.9980,1.111,1.118
1663,30.00,85.992,41.42,23.36,74.042,52.62,29.9980,1.115,1.118
1664,29.98,85.972,41.44,23.35,74.022,52.62,29.9967,1.131,1.118
1665,30.03,86.050,41.44,23.36,74.042,52.63,29.9987,1.108,1.118
1666,30.03,86.050,41.42,23.36,74.042,52.62,30.0014,1.085,1.118
1667,30.03,86.050,41.44,23.35,74.022,52.62,30.0034,1.074,1.118
1668,30.00,85.992,41.42,23.36,74.042,52.61,30.0034,1.087,1.118
1669,30.02,86.030,41.45,23.35,74.022,52.62,30.0047,1.081,1.118
1670,30.02,86.030,41.42,23.37,74.061,52.62,30.0054,1.083,1.118
1671,30.03,86.050,41.41,23.35,74.022,52.61,30.0081,1.063,1.118
1672,30.01,86.011,41.40,23.32,73.984,52.62,30.0074,1.083,1.118
1673,30.00,85.992,41.42,23.36,74.042,52.62,30.0067,1.096,1.118
1674,30.03,86.050,41.42,23.34,74.003,52.63,30.0094,1.071,1.117
1675,30.01,86.011,41.41,23.34,74.003,52.62,30.0094,1.080,1.117
1676,30.00,85.992,41.41,23.34,74.003,52.63,30.0094,1.086,1.117
1677,30.02,86.030,41.41,23.34,74.003,52.61,30.0107,1.076,1.117
1678,30.03,86.050,41.41,23.32,73.984,52.63,30.0121,1.068,1.117
1679,30.03,86.050,41.40,23.35,74.022,52.62,30.0141,1.055,1.116
1680,30.00,85.992,41.40,23.35,74.022,52.63,30.0148,1.059,1.116
1681,30.02,86.030,41.39,23.34,74.003,52.61,30.0141,1.075,1.116
1682,30.00,85.992,41.40,23.36,74.042,52.62,30.0121,1.100,1.115
1683,30.01,86.011,41.40,23.34,74.003,52.62,30.0107,1.110,1.115
1684,30.02,86.030,41.40,23.35,74.022,52.64,30.0121,1.091,1.115
1685,30.01,86.011,41.41,23.37,74.061,52.64,30.0114,1.098,1.115
1686,30.01,86.011,41.39,23.35,74.022,52.62,30.0107,1.102,1.115
1687,30.01,86.011,41.41,23.35,74.022,52.64,30.0094,1.113,1.114
1688,30.00,85.992,41.39,23.35,74.022,52.62,30.0087,1.114,1.114
1689,30.00,85.992,41.40,23.36,74.042,52.65,30.0087,1.108,1.114
1690,30.01,86.011,41.39,23.37,74.061,52.64,30.0074,1.118,1.114
1691,29.98,85.972,41.39,23.36,74.042,52.64,30.0061,1.125,1.114
1692,29.98,85.972,41.39,23.37,74.061,52.64,30.0054,1.124,1.114
1693,30.01,86.011,41.39,23.37,74.061,52.62,30.0047,1.124,1.113
1694,30.00,85.992,41.38,23.36,74.042,52.62,30.0027,1.138,1.113
1695,30.00,85.992,41.37,23.36,74.042,52.62,30.0007,1.149,1.113
1696,30.00,85.992,41.39,23.36,74.042,52.62,30.0007,1.136,1.113
1697,30.01,86.011,41.39,23.32,73.984,52.62,30.0000,1.135,1.113
