time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
2202,31.8400,89.31208,33.6576,22.4985,72.49727,51.4036,31.845405,26.4985,1.950,196,0.0000,-0.0435,32.0000
2203,31.8615,89.35070,33.6729,22.4770,72.45867,51.3730,31.849428,26.4770,1.950,196,0.0000,-0.0558,32.0000
2204,31.8722,89.36999,33.6652,22.4770,72.45867,51.3807,31.852109,26.4770,1.950,196,0.0000,-0.0551,32.0000
2205,31.8615,89.35070,33.6881,22.4878,72.47796,51.3730,31.853450,26.4878,1.950,196,0.0000,-0.0457,32.0000
2206,31.8722,89.36999,33.6805,22.4770,72.45867,51.3883,31.856130,26.4770,1.950,196,0.0000,-0.0483,32.0000
2207,31.9151,89.44722,33.6957,22.4985,72.49727,51.4112,31.865514,26.4985,1.950,196,0.0000,-0.0948,32.0000
2208,31.9151,89.44722,33.6881,22.4985,72.49727,51.3807,31.874900,26.4985,1.876,189,0.0000,-0.1258,32.0000
2209,31.9366,89.48583,33.6957,22.5092,72.51658,51.3807,31.884284,26.5092,1.705,171,0.0000,-0.1464,32.0000
2210,31.9258,89.46652,33.7034,22.4985,72.49727,51.3883,31.895009,26.4985,1.511,152,0.0000,-0.1691,32.0000
2211,31.9151,89.44722,33.6729,22.5092,72.51658,51.3807,31.901714,26.5092,1.415,142,0.0000,-0.1574,32.0000
2212,31.9473,89.50514,33.6729,22.4878,72.47796,51.3654,31.911100,26.4878,1.255,126,0.0000,-0.1675,32.0000
2213,31.9151,89.44722,33.6729,22.4770,72.45867,51.3654,31.917804,26.4770,1.159,116,0.0000,-0.1564,32.0000
2214,31.9044,89.42791,33.6652,22.4663,72.43936,51.3730,31.921825,26.4663,1.120,112,0.0000,-0.1311,32.0000
2215,31.9258,89.46652,33.6729,22.4556,72.42005,51.3654,31.923164,26.4556,1.133,113,0.0000,-0.0963,32.0000
2216,31.9151,89.44722,33.6805,22.4770,72.45867,51.3654,31.923166,26.4770,1.165,116,0.0000,-0.0642,32.0000
2217,31.9258,89.46652,33.6652,22.4770,72.45867,51.3807,31.921825,26.4770,1.217,122,0.0000,-0.0339,32.0000
2218,31.9151,89.44722,33.6576,22.4663,72.43936,51.3730,31.920486,26.4663,1.259,126,0.0000,-0.0137,32.0000
2219,31.9151,89.44722,33.6576,22.4770,72.45867,51.3883,31.920482,26.4770,1.263,127,0.0000,-0.0091,32.0000
2220,31.9151,89.44722,33.6729,22.4878,72.47796,51.3807,31.916461,26.4878,1.357,136,0.0000,0.0208,32.0000
2221,31.9258,89.46652,33.6500,22.5092,72.51658,51.3654,31.917800,26.5092,1.320,132,0.0000,0.0049,32.0000
2222,31.9044,89.42791,33.6576,22.4878,72.47796,51.3807,31.917800,26.4878,1.318,132,0.0000,0.0033,32.0000
2223,31.9044,89.42791,33.6500,22.4985,72.49727,51.3807,31.915122,26.4985,1.378,138,0.0000,0.0200,32.0000
2224,31.8937,89.40861,33.6500,22.4878,72.47796,51.3578,31.912441,26.4878,1.432,144,0.0000,0.0312,32.0000
2225,31.8829,89.38930,33.6500,22.4878,72.47796,51.3807,31.907077,26.4878,1.543,155,0.0000,0.0566,32.0000
2226,31.8829,89.38930,33.6423,22.4878,72.47796,51.3883,31.903057,26.4878,1.616,162,0.0000,0.0645,32.0000
2227,31.8829,89.38930,33.6347,22.4770,72.45867,51.3730,31.899032,26.4770,1.685,169,0.0000,0.0698,32.0000
2228,31.8829,89.38930,33.6347,22.4878,72.47796,51.3730,31.895008,26.4878,1.753,177,0.0000,0.0734,32.0000
2229,31.8829,89.38930,33.6500,22.4770,72.45867,51.3730,31.889644,26.4770,1.850,186,0.0000,0.0847,32.0000
2230,31.8937,89.40861,33.6271,22.4770,72.45867,51.3654,31.888305,26.4770,1.852,187,0.0000,0.0654,32.0000
2231,31.8829,89.38930,33.6423,22.4985,72.49727,51.3807,31.885623,26.4985,1.891,190,0.0000,0.0615,32.0000
2232,31.8829,89.38930,33.6576,22.4663,72.43936,51.3883,31.884281,26.4663,1.901,191,0.0000,0.0499,32.0000
2233,31.8829,89.38930,33.6423,22.4878,72.47796,51.3883,31.884281,26.4878,1.885,190,0.0000,0.0333,32.0000
2234,31.8829,89.38930,33.6576,22.4985,72.49727,51.3807,31.884281,26.4985,1.874,189,0.0000,0.0222,32.0000
2235,31.8937,89.40861,33.6423,22.4770,72.45867,51.3730,31.885623,26.4770,1.836,185,0.0000,0.0058,32.0000
2236,31.8615,89.35070,33.6347,22.4770,72.45867,51.3578,31.882942,26.4770,1.895,191,0.0000,0.0218,32.0000
2237,31.8722,89.36999,33.6729,22.4878,72.47796,51.3959,31.881603,26.4878,1.918,193,0.0000,0.0234,32.0000
2238,31.8829,89.38930,33.6500,22.4663,72.43936,51.3730,31.880260,26.4663,1.940,195,0.0000,0.0246,32.0000
2239,31.8937,89.40861,33.6729,22.4985,72.49727,51.3959,31.881599,26.4985,1.902,192,0.0000,0.0075,32.0000
2240,31.8722,89.36999,33.6576,22.4878,72.47796,51.3959,31.880260,26.4878,1.930,194,0.0000,0.0139,32.0000
2241,31.8722,89.36999,33.6271,22.4878,72.47796,51.3578,31.878917,26.4878,1.950,196,0.0000,0.0182,32.0000
2242,31.8615,89.35070,33.6576,22.4985,72.49727,51.3807,31.876239,26.4985,1.950,196,0.0000,0.0300,32.0000
2243,31.8615,89.35070,33.6576,22.4770,72.45867,51.3730,31.872217,26.4770,1.950,196,0.0000,0.0468,32.0000
2244,31.8722,89.36999,33.6500,22.5092,72.51658,51.3807,31.873558,26.5092,1.950,196,0.0000,0.0223,32.0000
2245,31.8508,89.33139,33.6423,22.4985,72.49727,51.3807,31.870876,26.4985,1.950,196,0.0000,0.0327,32.0000
2246,31.8508,89.33139,33.6423,22.5092,72.51658,51.3807,31.866859,26.5092,1.950,196,0.0000,0.0486,32.0000
2247,31.8615,89.35070,33.6652,22.4985,72.49727,51.3959,31.862834,26.4985,1.950,196,0.0000,0.0592,32.0000
2248,31.8400,89.31208,33.6500,22.4985,72.49727,51.3807,31.858814,26.4985,1.950,196,0.0000,0.0663,32.0000
2249,31.8615,89.35070,33.6729,22.4878,72.47796,51.3730,31.857471,26.4878,1.950,196,0.0000,0.0531,32.0000
2250,31.8293,89.29277,33.6576,22.5092,72.51658,51.3807,31.853448,26.5092,1.950,196,0.0000,0.0622,32.0000
2251,31.8615,89.35070,33.6652,22.5092,72.51658,51.3730,31.853450,26.5092,1.950,196,0.0000,0.0415,32.0000
2252,31.8615,89.35070,33.6652,22.5092,72.51658,51.3959,31.852109,26.5092,1.950,196,0.0000,0.0366,32.0000
2253,31.8722,89.36999,33.6652,22.4770,72.45867,51.3807,31.854789,26.4770,1.950,196,0.0000,0.0065,32.0000
2254,31.8615,89.35070,33.6652,22.4878,72.47796,51.3883,31.856130,26.4878,1.950,196,0.0000,-0.0046,32.0000
2255,31.8508,89.33139,33.6729,22.5092,72.51658,51.3807,31.854789,26.5092,1.950,196,0.0000,0.0059,32.0000
2256,31.8615,89.35070,33.6729,22.5199,72.53588,51.3959,31.857471,26.5199,1.950,196,0.0000,-0.0140,32.0000
2257,31.8615,89.35070,33.6652,22.5092,72.51658,51.3807,31.857471,26.5092,1.950,196,0.0000,-0.0093,32.0000
2258,31.8829,89.38930,33.6729,22.5092,72.51658,51.3730,31.864177,26.5092,1.950,196,0.0000,-0.0509,32.0000
2259,31.8829,89.38930,33.6729,22.4770,72.45867,51.3730,31.866857,26.4770,1.950,196,0.0000,-0.0518,32.0000
2260,31.8829,89.38930,33.6576,22.4985,72.49727,51.3730,31.869537,26.4985,1.950,196,0.0000,-0.0524,32.0000
2261,31.8829,89.38930,33.6729,22.4770,72.45867,51.3883,31.870878,26.4770,1.950,196,0.0000,-0.0439,32.0000
2262,31.9151,89.44722,33.6729,22.4770,72.45867,51.3654,31.877582,26.4770,1.885,190,0.0000,-0.0739,32.0000
2263,31.8937,89.40861,33.6652,22.4770,72.45867,51.3654,31.882942,26.4770,1.788,180,0.0000,-0.0850,32.0000
2264,31.9258,89.46652,33.6729,22.4770,72.45867,51.3730,31.890985,26.4770,1.634,164,0.0000,-0.1103,32.0000
2265,31.9044,89.42791,33.6957,22.4985,72.49727,51.3654,31.896347,26.4985,1.549,156,0.0000,-0.1093,32.0000
2266,31.8829,89.38930,33.6729,22.4770,72.45867,51.3730,31.896347,26.4770,1.586,159,0.0000,-0.0729,32.0000
2267,31.8937,89.40861,33.6729,22.4878,72.47796,51.3654,31.897689,26.4878,1.579,159,0.0000,-0.0575,32.0000
2268,31.9151,89.44722,33.6729,22.4663,72.43936,51.3730,31.901714,26.4663,1.507,151,0.0000,-0.0652,32.0000
2269,31.8937,89.40861,33.6729,22.4663,72.43936,51.3502,31.903057,26.4663,1.499,151,0.0000,-0.0524,32.0000
2270,31.8829,89.38930,33.6652,22.4556,72.42005,51.3502,31.899032,26.4556,1.607,162,0.0000,-0.0081,32.0000
2271,31.8937,89.40861,33.6652,22.4770,72.45867,51.3578,31.899028,26.4770,1.610,162,0.0000,-0.0054,32.0000
2272,31.9044,89.42791,33.6652,22.4556,72.42005,51.3654,31.896350,26.4556,1.673,168,0.0000,0.0143,32.0000
2273,31.8937,89.40861,33.6729,22.4341,72.38145,51.3502,31.895011,26.4341,1.698,171,0.0000,0.0184,32.0000
2274,31.8937,89.40861,33.6652,22.4449,72.40074,51.3807,31.896354,26.4449,1.662,167,0.0000,0.0033,32.0000
2275,31.9151,89.44722,33.6805,22.4556,72.42005,51.3730,31.899032,26.4556,1.600,161,0.0000,-0.0156,32.0000
2276,31.9258,89.46652,33.6729,22.4556,72.42005,51.3578,31.900371,26.4556,1.575,158,0.0000,-0.0193,32.0000
2277,31.9044,89.42791,33.6652,22.4556,72.42005,51.3730,31.901714,26.4556,1.551,156,0.0000,-0.0218,32.0000
2278,31.8937,89.40861,33.6423,22.4341,72.38145,51.3502,31.903053,26.4341,1.528,153,0.0000,-0.0235,32.0000
2279,31.9044,89.42791,33.6652,22.4663,72.43936,51.3578,31.904396,26.4663,1.505,151,0.0000,-0.0246,32.0000
2280,31.9151,89.44722,33.6652,22.4449,72.40074,51.3502,31.905738,26.4449,1.483,149,0.0000,-0.0254,32.0000
2281,31.9151,89.44722,33.6576,22.4663,72.43936,51.3654,31.908420,26.4663,1.430,144,0.0000,-0.0348,32.0000
2282,31.9258,89.46652,33.6729,22.4556,72.42005,51.3502,31.912441,26.4556,1.351,136,0.0000,-0.0500,32.0000
2283,31.9258,89.46652,33.6729,22.4663,72.43936,51.3502,31.913780,26.4663,1.337,134,0.0000,-0.0423,32.0000
2284,31.9258,89.46652,33.6576,22.4663,72.43936,51.3654,31.913780,26.4663,1.351,136,0.0000,-0.0282,32.0000
2285,31.9151,89.44722,33.6576,22.4663,72.43936,51.3502,31.915119,26.4663,1.330,133,0.0000,-0.0277,32.0000
2286,31.9151,89.44722,33.6500,22.4663,72.43936,51.3654,31.917800,26.4663,1.279,128,0.0000,-0.0363,32.0000
2287,31.9366,89.48583,33.6729,22.4770,72.45867,51.3730,31.921825,26.4770,1.200,120,0.0000,-0.0511,32.0000
2288,31.9258,89.46652,33.6729,22.4663,72.43936,51.3654,31.923164,26.4663,1.186,119,0.0000,-0.0430,32.0000
2289,31.9366,89.48583,33.6576,22.4663,72.43936,51.3730,31.925844,26.4663,1.140,114,0.0000,-0.0465,32.0000
2290,31.9258,89.46652,33.6652,22.4770,72.45867,51.3578,31.925846,26.4770,1.155,115,0.0000,-0.0310,32.0000
2291,31.9258,89.46652,33.6500,22.4556,72.42005,51.3730,31.925846,26.4556,1.166,116,0.0000,-0.0207,32.0000
2292,31.9258,89.46652,33.6576,22.4556,72.42005,51.3654,31.925846,26.4556,1.173,117,0.0000,-0.0138,32.0000
2293,31.9580,89.52444,33.6347,22.4770,72.45867,51.3883,31.931205,26.4770,1.056,105,0.0000,-0.0449,32.0000
2294,31.9044,89.42791,33.6347,22.4770,72.45867,51.3807,31.929866,26.4770,1.101,110,0.0000,-0.0210,32.0000
2295,31.9151,89.44722,33.6500,22.4770,72.45867,51.3730,31.927185,26.4770,1.169,117,0.0000,0.0039,32.0000
2296,31.8937,89.40861,33.6347,22.4878,72.47796,51.3883,31.923162,26.4878,1.259,126,0.0000,0.0294,32.0000
2297,31.8937,89.40861,33.6271,22.4663,72.43936,51.3730,31.917800,26.4663,1.371,137,0.0000,0.0553,32.0000
2298,31.8937,89.40861,33.6271,22.4770,72.45867,51.3730,31.913778,26.4770,1.443,145,0.0000,0.0637,32.0000
2299,31.9151,89.44722,33.6423,22.4878,72.47796,51.3883,31.912439,26.4878,1.452,146,0.0000,0.0514,32.0000
2300,31.9151,89.44722,33.6423,22.4770,72.45867,51.3730,31.911100,26.4770,1.466,147,0.0000,0.0432,32.0000
2301,31.9044,89.42791,33.6423,22.4663,72.43936,51.3959,31.904396,26.4663,1.603,161,0.0000,0.0735,32.0000
2302,31.8937,89.40861,33.6423,22.4556,72.42005,51.3730,31.903057,26.4556,1.609,162,0.0000,0.0579,32.0000
2303,31.8615,89.35070,33.6423,22.4556,72.42005,51.3730,31.896354,26.4556,1.742,175,0.0000,0.0833,32.0000
2304,31.8829,89.38930,33.6271,22.4449,72.40074,51.3730,31.895011,26.4449,1.744,176,0.0000,0.0645,32.0000
2305,31.8829,89.38930,33.6271,22.4341,72.38145,51.3654,31.893672,26.4341,1.753,176,0.0000,0.0519,32.0000
2306,31.8615,89.35070,33.6347,22.4556,72.42005,51.3502,31.889648,26.4556,1.827,184,0.0000,0.0614,32.0000
2307,31.8937,89.40861,33.6500,22.4234,72.36214,51.3730,31.886966,26.4234,1.867,188,0.0000,0.0588,32.0000
2308,31.8722,89.36999,33.6500,22.4234,72.36214,51.3502,31.881603,26.4234,1.950,196,0.0000,0.0750,32.0000
2309,31.8829,89.38930,33.6271,22.4234,72.36214,51.3730,31.878921,26.4234,1.950,196,0.0000,0.0679,32.0000
2310,31.8829,89.38930,33.6423,22.4449,72.40074,51.3883,31.877580,26.4449,1.950,196,0.0000,0.0542,32.0000
2311,31.8937,89.40861,33.6347,22.4556,72.42005,51.3807,31.881603,26.4556,1.904,192,0.0000,0.0093,32.0000
2312,31.8615,89.35070,33.6347,22.4234,72.36214,51.3807,31.878921,26.4234,1.950,196,0.0000,0.0241,32.0000
2313,31.8829,89.38930,33.6423,22.4234,72.36214,51.3654,31.878923,26.4234,1.950,196,0.0000,0.0160,32.0000
2314,31.8722,89.36999,33.6347,22.4341,72.38145,51.3730,31.880264,26.4341,1.918,193,0.0000,0.0018,32.0000
2315,31.8722,89.36999,33.6423,22.4556,72.42005,51.3883,31.877578,26.4556,1.950,196,0.0000,0.0191,32.0000
2316,31.8615,89.35070,33.6271,22.4449,72.40074,51.3807,31.876239,26.4449,1.950,196,0.0000,0.0216,32.0000
2317,31.8615,89.35070,33.6347,22.4449,72.40074,51.3883,31.873558,26.4449,1.950,196,0.0000,0.0323,32.0000
2318,31.8722,89.36999,33.6423,22.4556,72.42005,51.3730,31.872215,26.4556,1.950,196,0.0000,0.0305,32.0000
2319,31.8400,89.31208,33.6271,22.4449,72.40074,51.3807,31.865514,26.4449,1.950,196,0.0000,0.0650,32.0000
2320,31.8508,89.33139,33.6271,22.4341,72.38145,51.3883,31.864173,26.4341,1.950,196,0.0000,0.0523,32.0000
2321,31.8615,89.35070,33.6423,22.4556,72.42005,51.3883,31.861492,26.4556,1.950,196,0.0000,0.0527,32.0000
2322,31.8615,89.35070,33.6271,22.4556,72.42005,51.3883,31.860153,26.4556,1.950,196,0.0000,0.0441,32.0000
2323,31.8508,89.33139,33.6500,22.4770,72.45867,51.4036,31.857471,26.4770,1.950,196,0.0000,0.0473,32.0000
2324,31.8293,89.29277,33.6271,22.4556,72.42005,51.3883,31.853448,26.4556,1.950,196,0.0000,0.0583,32.0000
2325,31.8293,89.29277,33.6347,22.4556,72.42005,51.4036,31.849426,26.4556,1.950,196,0.0000,0.0657,32.0000
2326,31.8293,89.29277,33.6423,22.4770,72.45867,51.4036,31.844064,26.4770,1.950,196,0.0000,0.0795,32.0000
2327,31.8615,89.35070,33.6423,22.4770,72.45867,51.4036,31.846746,26.4770,1.950,196,0.0000,0.0352,32.0000
2328,31.8293,89.29277,33.6271,22.4663,72.43936,51.4036,31.844064,26.4663,1.950,196,0.0000,0.0413,32.0000
2329,31.8293,89.29277,33.6423,22.4985,72.49727,51.4265,31.840042,26.4985,1.950,196,0.0000,0.0544,32.0000
2330,31.8186,89.27348,33.6500,22.4770,72.45867,51.4341,31.834678,26.4770,1.950,196,0.0000,0.0720,32.0000
2331,31.8293,89.29277,33.6423,22.4770,72.45867,51.4265,31.831996,26.4770,1.950,196,0.0000,0.0659,32.0000
2332,31.8293,89.29277,33.6500,22.4770,72.45867,51.4188,31.831998,26.4770,1.950,196,0.0000,0.0439,32.0000
2333,31.8186,89.27348,33.6576,22.4663,72.43936,51.4112,31.830657,26.4663,1.950,196,0.0000,0.0382,32.0000
2334,31.8400,89.31208,33.6576,22.4663,72.43936,51.4188,31.831998,26.4663,1.950,196,0.0000,0.0165,32.0000
2335,31.8400,89.31208,33.6576,22.4663,72.43936,51.4188,31.829319,26.4663,1.950,196,0.0000,0.0289,32.0000
2336,31.8293,89.29277,33.6500,22.4770,72.45867,51.4341,31.829319,26.4770,1.950,196,0.0000,0.0193,32.0000
2337,31.8186,89.27348,33.6576,22.4449,72.40074,51.4265,31.827976,26.4449,1.950,196,0.0000,0.0218,32.0000
2338,31.8293,89.29277,33.6652,22.4770,72.45867,51.4265,31.829319,26.4770,1.950,196,0.0000,0.0056,32.0000
2339,31.8186,89.27348,33.6423,22.4663,72.43936,51.4341,31.827976,26.4663,1.950,196,0.0000,0.0127,32.0000
2340,31.8186,89.27348,33.6576,22.4770,72.45867,51.4265,31.826637,26.4770,1.950,196,0.0000,0.0174,32.0000
2341,31.8079,89.25417,33.6576,22.4663,72.43936,51.4417,31.825296,26.4663,1.950,196,0.0000,0.0205,32.0000
2342,31.8186,89.27348,33.6500,22.4663,72.43936,51.4188,31.822614,26.4663,1.950,196,0.0000,0.0316,32.0000
2343,31.8186,89.27348,33.6729,22.4770,72.45867,51.4265,31.819934,26.4770,1.950,196,0.0000,0.0389,32.0000
2344,31.8079,89.25417,33.6881,22.4770,72.45867,51.4265,31.817256,26.4770,1.950,196,0.0000,0.0438,32.0000
2345,31.8186,89.27348,33.6729,22.4556,72.42005,51.4265,31.817256,26.4556,1.950,196,0.0000,0.0292,32.0000
2346,31.8186,89.27348,33.6881,22.4770,72.45867,51.4341,31.815914,26.4770,1.950,196,0.0000,0.0284,32.0000
2347,31.8079,89.25417,33.6729,22.4449,72.40074,51.4265,31.814575,26.4449,1.950,196,0.0000,0.0279,32.0000
2348,31.7864,89.21555,33.6652,22.4770,72.45867,51.4265,31.810550,26.4770,1.950,196,0.0000,0.0454,32.0000
2349,31.8186,89.27348,33.6805,22.4770,72.45867,51.4188,31.811893,26.4770,1.950,196,0.0000,0.0213,32.0000
2350,31.8079,89.25417,33.6729,22.4663,72.43936,51.4265,31.810550,26.4663,1.950,196,0.0000,0.0232,32.0000
2351,31.8186,89.27348,33.6957,22.4663,72.43936,51.4112,31.810550,26.4663,1.950,196,0.0000,0.0154,32.0000
2352,31.7971,89.23486,33.6805,22.4770,72.45867,51.4341,31.809211,26.4770,1.950,196,0.0000,0.0192,32.0000
2353,31.8079,89.25417,33.6805,22.4770,72.45867,51.4188,31.807868,26.4770,1.950,196,0.0000,0.0218,32.0000
2354,31.8186,89.27348,33.6957,22.4663,72.43936,51.4112,31.807868,26.4663,1.950,196,0.0000,0.0145,32.0000
2355,31.7864,89.21555,33.6881,22.4556,72.42005,51.4036,31.805187,26.4556,1.950,196,0.0000,0.0276,32.0000
2356,31.8400,89.31208,33.6957,22.4985,72.49727,51.4112,31.811889,26.4985,1.950,196,0.0000,-0.0263,32.0000
2357,31.8186,89.27348,33.6957,22.4878,72.47796,51.4112,31.811889,26.4878,1.950,196,0.0000,-0.0175,32.0000
2358,31.8186,89.27348,33.7034,22.4770,72.45867,51.3959,31.813232,26.4770,1.950,196,0.0000,-0.0206,32.0000
2359,31.8293,89.29277,33.7110,22.4878,72.47796,51.4112,31.814571,26.4878,1.950,196,0.0000,-0.0227,32.0000
2360,31.8293,89.29277,33.7110,22.4663,72.43936,51.4188,31.818592,26.4663,1.950,196,0.0000,-0.0419,32.0000
2361,31.8079,89.25417,33.7034,22.4556,72.42005,51.3959,31.818595,26.4556,1.950,196,0.0000,-0.0280,32.0000
2362,31.8079,89.25417,33.7034,22.4878,72.47796,51.3883,31.817253,26.4878,1.950,196,0.0000,-0.0097,32.0000
2363,31.8615,89.35070,33.6957,22.4878,72.47796,51.4036,31.826639,26.4878,1.950,196,0.0000,-0.0690,32.0000
2364,31.8293,89.29277,33.7110,22.4663,72.43936,51.3959,31.825298,26.4663,1.950,196,0.0000,-0.0371,32.0000
2365,31.8400,89.31208,33.7186,22.4985,72.49727,51.4036,31.827976,26.4985,1.950,196,0.0000,-0.0426,32.0000
2366,31.8615,89.35070,33.7186,22.4985,72.49727,51.4112,31.833339,26.4985,1.950,196,0.0000,-0.0641,32.0000
2367,31.8293,89.29277,33.7339,22.4878,72.47796,51.4112,31.833339,26.4878,1.950,196,0.0000,-0.0428,32.0000
2368,31.8615,89.35070,33.7186,22.4663,72.43936,51.3807,31.837360,26.4663,1.950,196,0.0000,-0.0553,32.0000
2369,31.8293,89.29277,33.7186,22.4878,72.47796,51.3959,31.840042,26.4878,1.950,196,0.0000,-0.0548,32.0000
2370,31.8508,89.33139,33.7186,22.4985,72.49727,51.3959,31.845405,26.4985,1.950,196,0.0000,-0.0723,32.0000
2371,31.8508,89.33139,33.7186,22.4770,72.45867,51.3883,31.844064,26.4770,1.950,196,0.0000,-0.0392,32.0000
2372,31.8615,89.35070,33.7110,22.4985,72.49727,51.3883,31.848087,26.4985,1.950,196,0.0000,-0.0530,32.0000
2373,31.8615,89.35070,33.7263,22.4770,72.45867,51.3883,31.850769,26.4770,1.950,196,0.0000,-0.0532,32.0000
2374,31.8615,89.35070,33.7110,22.4770,72.45867,51.3959,31.850769,26.4770,1.950,196,0.0000,-0.0355,32.0000
2375,31.8615,89.35070,33.7339,22.4770,72.45867,51.3883,31.854791,26.4770,1.950,196,0.0000,-0.0505,32.0000
2376,31.8615,89.35070,33.7186,22.4770,72.45867,51.3807,31.854791,26.4770,1.950,196,0.0000,-0.0336,32.0000
2377,31.8722,89.36999,33.7339,22.4770,72.45867,51.3730,31.860155,26.4770,1.950,196,0.0000,-0.0582,32.0000
2378,31.8508,89.33139,33.7186,22.4985,72.49727,51.3883,31.860153,26.4985,1.950,196,0.0000,-0.0388,32.0000
2379,31.8829,89.38930,33.7263,22.4770,72.45867,51.3730,31.864175,26.4770,1.950,196,0.0000,-0.0527,32.0000
2380,31.8508,89.33139,33.7110,22.4770,72.45867,51.3807,31.862834,26.4770,1.950,196,0.0000,-0.0262,32.0000
2381,31.8615,89.35070,33.7186,22.4985,72.49727,51.3959,31.862834,26.4985,1.950,196,0.0000,-0.0174,32.0000
2382,31.8615,89.35070,33.7186,22.4985,72.49727,51.3578,31.862834,26.4985,1.950,196,0.0000,-0.0116,32.0000
2383,31.8508,89.33139,33.7339,22.4878,72.47796,51.3807,31.861494,26.4878,1.950,196,0.0000,0.0012,32.0000
2384,31.8615,89.35070,33.7110,22.5092,72.51658,51.3883,31.861495,26.5092,1.950,196,0.0000,0.0008,32.0000
2385,31.8829,89.38930,33.7186,22.5092,72.51658,51.3959,31.862834,26.5092,1.950,196,0.0000,-0.0084,32.0000
2386,31.8829,89.38930,33.7186,22.4770,72.45867,51.3730,31.866855,26.4770,1.950,196,0.0000,-0.0324,32.0000
2387,31.8829,89.38930,33.7186,22.5092,72.51658,51.3807,31.866855,26.5092,1.950,196,0.0000,-0.0216,32.0000
2388,31.8829,89.38930,33.7339,22.5092,72.51658,51.3807,31.870878,26.5092,1.950,196,0.0000,-0.0412,32.0000
2389,31.8615,89.35070,33.7186,22.5199,72.53588,51.3959,31.870878,26.5199,1.950,196,0.0000,-0.0275,32.0000
2390,31.8937,89.40861,33.7110,22.5092,72.51658,51.3959,31.874898,26.5092,1.950,196,0.0000,-0.0451,32.0000
2391,31.8937,89.40861,33.7415,22.5092,72.51658,51.3807,31.880262,26.5092,1.850,186,0.0000,-0.0658,32.0000
2392,31.9044,89.42791,33.7263,22.4878,72.47796,51.3807,31.885623,26.4878,1.750,176,0.0000,-0.0796,32.0000
2393,31.9044,89.42791,33.7415,22.4985,72.49727,51.3959,31.888305,26.4985,1.716,172,0.0000,-0.0710,32.0000
2394,31.9151,89.44722,33.7186,22.4770,72.45867,51.3654,31.892330,26.4770,1.649,166,0.0000,-0.0741,32.0000
2395,31.8937,89.40861,33.7034,22.4878,72.47796,51.3654,31.893672,26.4878,1.643,165,0.0000,-0.0584,32.0000
2396,31.8937,89.40861,33.7186,22.4770,72.45867,51.3807,31.895013,26.4770,1.632,164,0.0000,-0.0479,32.0000
2397,31.9044,89.42791,33.7263,22.4770,72.45867,51.3502,31.900375,26.4770,1.526,153,0.0000,-0.0677,32.0000
2398,31.9151,89.44722,33.7186,22.4985,72.49727,51.3807,31.903053,26.4985,1.488,149,0.0000,-0.0630,32.0000
2399,31.9473,89.50514,33.7186,22.4878,72.47796,51.3654,31.909755,26.4878,1.357,136,0.0000,-0.0867,32.0000
2400,31.9151,89.44722,33.7110,22.4770,72.45867,51.3730,31.911098,26.4770,1.356,136,0.0000,-0.0667,32.0000
2401,31.9151,89.44722,33.7186,22.4770,72.45867,51.3578,31.912441,26.4770,1.348,135,0.0000,-0.0534,32.0000
2402,31.9151,89.44722,33.7034,22.5092,72.51658,51.3578,31.912441,26.5092,1.365,137,0.0000,-0.0356,32.0000
2403,31.9151,89.44722,33.7034,22.4985,72.49727,51.3578,31.915122,26.4985,1.316,132,0.0000,-0.0416,32.0000
2404,31.9473,89.50514,33.7186,22.4985,72.49727,51.3807,31.921825,26.4985,1.178,118,0.0000,-0.0724,32.0000
2405,31.9258,89.46652,33.7186,22.5092,72.51658,51.3807,31.924507,26.5092,1.142,114,0.0000,-0.0662,32.0000
2406,31.9366,89.48583,33.7034,22.5199,72.53588,51.3730,31.927188,26.5199,1.103,110,0.0000,-0.0620,32.0000
2407,31.9151,89.44722,33.7186,22.5092,72.51658,51.3730,31.923168,26.5092,1.215,121,0.0000,-0.0145,32.0000
2408,31.9473,89.50514,33.7263,22.5307,72.55519,51.3654,31.927188,26.5307,1.128,113,0.0000,-0.0365,32.0000
2409,31.9258,89.46652,33.7186,22.5199,72.53588,51.3578,31.928527,26.5199,1.110,111,0.0000,-0.0333,32.0000
2410,31.9473,89.50514,33.7110,22.5092,72.51658,51.3807,31.932548,26.5092,1.030,103,0.0000,-0.0490,32.0000
2411,31.9151,89.44722,33.7034,22.5199,72.53588,51.3578,31.932548,26.5199,1.047,104,0.0000,-0.0326,32.0000
2412,31.9258,89.46652,33.7034,22.5199,72.53588,51.3578,31.929868,26.5199,1.118,112,0.0000,-0.0039,32.0000
2413,31.9366,89.48583,33.7110,22.4985,72.49727,51.3578,31.931207,26.4985,1.089,109,0.0000,-0.0115,32.0000
2414,31.9366,89.48583,33.6957,22.4985,72.49727,51.3425,31.931209,26.4985,1.093,109,0.0000,-0.0077,32.0000
2415,31.9258,89.46652,33.7034,22.5307,72.55519,51.3425,31.932548,26.5307,1.065,106,0.0000,-0.0141,32.0000
2416,31.9151,89.44722,33.7034,22.5092,72.51658,51.3425,31.928527,26.5092,1.161,116,0.0000,0.0174,32.0000
