time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
118,28.9443,84.09969,43.4843,24.6971,76.45484,53.9823,28.937564,28.6971,0.010,0,0.0000,-57.8751
119,28.9443,84.09969,43.4843,24.6757,76.41623,53.9823,28.934879,28.6757,0.010,0,0.0000,-57.8698
120,28.9443,84.09969,43.4843,24.6864,76.43553,53.9670,28.936222,28.6864,0.010,0,0.0000,-57.8724
121,28.9228,84.06107,43.4690,24.7079,76.47414,53.9747,28.936222,28.7079,0.010,0,0.0000,-57.8724
122,28.9335,84.08037,43.4843,24.6757,76.41623,53.9594,28.936222,28.6757,0.010,0,0.0000,-57.8724
123,28.9335,84.08037,43.4843,24.6864,76.43553,53.9594,28.933544,28.6864,0.010,0,0.0000,-57.8671
124,28.9228,84.06107,43.4843,24.7079,76.47414,53.9670,28.933544,28.7079,0.010,0,0.0000,-57.8671
125,28.9228,84.06107,43.4766,24.7186,76.49345,53.9747,28.933544,28.7186,0.010,0,0.0000,-57.8671
126,28.9335,84.08037,43.4766,24.6971,76.45484,53.9670,28.932201,28.6971,0.010,0,0.0000,-57.8644
127,28.9335,84.08037,43.4766,24.6971,76.45484,53.9899,28.930858,28.6971,0.010,0,0.0000,-57.8617
128,28.9228,84.06107,43.4690,24.6971,76.45484,53.9670,28.928176,28.6971,0.010,0,0.0000,-57.8564
129,28.9335,84.08037,43.4766,24.7079,76.47414,53.9670,28.929515,28.7079,0.010,0,0.0000,-57.8590
130,28.9443,84.09969,43.4614,24.6971,76.45484,53.9747,28.930858,28.6971,0.010,0,0.0000,-57.8617
131,28.9121,84.04177,43.4537,24.6757,76.41623,53.9518,28.928180,28.6757,0.010,0,0.0000,-57.8564
132,28.9335,84.08037,43.4690,24.7079,76.47414,53.9670,28.929519,28.7079,0.010,0,0.0000,-57.8590
133,28.9228,84.06107,43.4614,24.6864,76.43553,53.9442,28.929515,28.6864,0.010,0,0.0000,-57.8590
134,28.9228,84.06107,43.4461,24.6864,76.43553,53.9442,28.928176,28.6864,0.010,0,0.0000,-57.8564
135,28.9335,84.08037,43.4690,24.6864,76.43553,53.9442,28.928176,28.6864,0.010,0,0.0000,-57.8564
136,28.9443,84.09969,43.4919,24.6971,76.45484,53.9670,28.930858,28.6971,0.010,0,0.0000,-57.8617
137,28.9443,84.09969,43.4766,24.6971,76.45484,53.9442,28.932197,28.6971,0.010,0,0.0000,-57.8644
138,28.9121,84.04177,43.4537,24.6864,76.43553,53.9365,28.928178,28.6864,0.010,0,0.0000,-57.8564
139,28.9121,84.04177,43.4537,24.6757,76.41623,53.9442,28.928180,28.6757,0.010,0,0.0000,-57.8564
140,28.9228,84.06107,43.4614,24.6757,76.41623,53.9442,28.926837,28.6757,0.010,0,0.0000,-57.8537
141,28.9121,84.04177,43.4461,24.6757,76.41623,53.9289,28.925498,28.6757,0.010,0,0.0000,-57.8510
142,28.9121,84.04177,43.4537,24.6757,76.41623,53.9289,28.924160,28.6757,0.010,0,0.0000,-57.8483
143,28.9121,84.04177,43.4690,24.6864,76.43553,53.9289,28.921478,28.6864,0.010,0,0.0000,-57.8430
144,28.9443,84.09969,43.4766,24.6864,76.43553,53.9213,28.921478,28.6864,0.010,0,0.0000,-57.8430
145,28.9228,84.06107,43.4461,24.6757,76.41623,53.9442,28.918796,28.6757,0.010,0,0.0000,-57.8376
146,28.9121,84.04177,43.4690,24.6757,76.41623,53.9442,28.918794,28.6757,0.010,0,0.0000,-57.8376
147,28.9335,84.08037,43.4690,24.6650,76.39692,53.9289,28.921478,28.6650,0.010,0,0.0000,-57.8430
148,28.9228,84.06107,43.4614,24.6864,76.43553,53.9136,28.921476,28.6864,0.010,0,0.0000,-57.8430
