time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,ext_temp_c+4,amps,pwm,pid_i,pid_d,target_c
886,31.8937,89.40861,36.8238,24.1930,75.54749,51.9453,31.865516,28.1930,1.950,196,0.0000,-0.0050,32.0000
887,31.8829,89.38930,36.8162,24.1930,75.54749,51.9453,31.868196,28.1930,1.950,196,0.0000,-0.0122,32.0000
888,31.8937,89.40861,36.8162,24.1716,75.50888,51.9224,31.872219,28.1716,1.950,196,0.0000,-0.0216,32.0000
889,31.8829,89.38930,36.8238,24.1930,75.54749,51.9300,31.873558,28.1930,1.950,196,0.0000,-0.0188,32.0000
890,31.8829,89.38930,36.8162,24.2038,75.56679,51.9224,31.877578,28.2038,1.933,195,0.0000,-0.0260,32.0000
891,31.8722,89.36999,36.8009,24.2038,75.56679,51.9147,31.880260,28.2038,1.890,190,0.0000,-0.0262,32.0000
892,31.8508,89.33139,36.8390,24.1930,75.54749,51.9224,31.877580,28.1930,1.950,196,0.0000,-0.0086,32.0000
893,31.8829,89.38930,36.8238,24.1716,75.50888,51.9224,31.880260,28.1716,1.901,191,0.0000,-0.0146,32.0000
894,31.8829,89.38930,36.8162,24.1823,75.52819,51.9071,31.878921,28.1823,1.932,195,0.0000,-0.0053,32.0000
895,31.8829,89.38930,36.8162,24.1823,75.52819,51.9071,31.878921,28.1823,1.934,195,0.0000,-0.0035,32.0000
896,31.8937,89.40861,36.8390,24.2038,75.56679,51.9224,31.878917,28.2038,1.935,195,0.0000,-0.0023,32.0000
897,31.8937,89.40861,36.8238,24.1930,75.54749,51.9147,31.880260,28.1930,1.910,192,0.0000,-0.0060,32.0000
898,31.8829,89.38930,36.8162,24.2038,75.56679,51.9071,31.880260,28.2038,1.912,193,0.0000,-0.0040,32.0000
899,31.8937,89.40861,36.8238,24.2038,75.56679,51.9071,31.882942,28.2038,1.861,187,0.0000,-0.0116,32.0000
900,31.9151,89.44722,36.8238,24.2038,75.56679,51.9147,31.890983,28.2038,1.710,172,0.0000,-0.0346,32.0000
901,31.9044,89.42791,36.8238,24.2145,75.58611,51.9147,31.893669,28.2145,1.669,168,0.0000,-0.0320,32.0000
902,31.8937,89.40861,36.8314,24.2252,75.60541,51.9071,31.895011,28.2252,1.654,166,0.0000,-0.0258,32.0000
903,31.8829,89.38930,36.8238,24.2145,75.58611,51.9147,31.895011,28.2145,1.663,167,0.0000,-0.0172,32.0000
904,31.9044,89.42791,36.8314,24.2038,75.56679,51.8995,31.896350,28.2038,1.642,165,0.0000,-0.0159,32.0000
905,31.9151,89.44722,36.8390,24.2252,75.60541,51.8995,31.899032,28.2252,1.596,160,0.0000,-0.0196,32.0000
906,31.9258,89.46652,36.8390,24.2145,75.58611,51.9147,31.904396,28.2145,1.499,151,0.0000,-0.0309,32.0000
907,31.9151,89.44722,36.8467,24.2359,75.62471,51.8995,31.907077,28.2359,1.457,146,0.0000,-0.0296,32.0000
908,31.9258,89.46652,36.8390,24.2252,75.60541,51.8995,31.908416,28.2252,1.441,145,0.0000,-0.0242,32.0000
909,31.9258,89.46652,36.8467,24.2359,75.62471,51.8842,31.911098,28.2359,1.397,140,0.0000,-0.0250,32.0000
910,31.9258,89.46652,36.8467,24.2359,75.62471,51.8766,31.915119,28.2359,1.328,133,0.0000,-0.0301,32.0000
911,31.9151,89.44722,36.8390,24.2359,75.62471,51.8766,31.919139,28.2359,1.260,126,0.0000,-0.0335,32.0000
912,31.9258,89.46652,36.8467,24.2359,75.62471,51.8537,31.921825,28.2359,1.220,122,0.0000,-0.0313,32.0000
913,31.9366,89.48583,36.8390,24.2359,75.62471,51.8613,31.924503,28.2359,1.178,118,0.0000,-0.0298,32.0000
914,31.9258,89.46652,36.8467,24.2359,75.62471,51.8690,31.924503,28.2359,1.188,119,0.0000,-0.0198,32.0000
915,31.9366,89.48583,36.8390,24.2359,75.62471,51.8613,31.927185,28.2359,1.143,114,0.0000,-0.0222,32.0000
916,31.9687,89.54374,36.8467,24.2467,75.64402,51.8613,31.932548,28.2467,1.047,104,0.0000,-0.0327,32.0000
917,31.9687,89.54374,36.8467,24.2467,75.64402,51.8690,31.937908,28.2467,0.954,95,0.0000,-0.0396,32.0000
918,31.9580,89.52444,36.8314,24.2359,75.62471,51.8537,31.941932,28.2359,0.889,88,0.0000,-0.0398,32.0000
919,31.9473,89.50514,36.8390,24.2145,75.58611,51.8308,31.945953,28.2145,0.825,82,0.0000,-0.0400,32.0000
920,31.9580,89.52444,36.8467,24.2359,75.62471,51.8461,31.949975,28.2359,0.760,75,0.0000,-0.0401,32.0000
921,31.9580,89.52444,36.8314,24.2145,75.58611,51.8384,31.952657,28.2145,0.722,71,0.0000,-0.0356,32.0000
922,31.9795,89.56304,36.8543,24.2359,75.62471,51.8461,31.959363,28.2359,0.604,59,0.0000,-0.0461,32.0000
923,31.9580,89.52444,36.8619,24.2145,75.58611,51.8384,31.962043,28.2145,0.568,56,0.0000,-0.0397,32.0000
924,31.9795,89.56304,36.8543,24.2038,75.56679,51.8308,31.963382,28.2038,0.555,55,0.0000,-0.0309,32.0000
925,31.9687,89.54374,36.8543,24.2038,75.56679,51.8308,31.963382,28.2038,0.565,56,0.0000,-0.0206,32.0000
926,31.9580,89.52444,36.8238,24.2145,75.58611,51.8156,31.963382,28.2145,0.572,56,0.0000,-0.0137,32.0000
927,31.9580,89.52444,36.8467,24.2145,75.58611,51.8156,31.964725,28.2145,0.551,54,0.0000,-0.0136,32.0000
928,31.9687,89.54374,36.8619,24.2252,75.60541,51.8156,31.966066,28.2252,0.529,52,0.0000,-0.0136,32.0000
929,31.9687,89.54374,36.8467,24.2359,75.62471,51.8308,31.967403,28.2359,0.508,49,0.0000,-0.0135,32.0000
930,31.9580,89.52444,36.8467,24.2252,75.60541,51.8156,31.964723,28.2252,0.564,55,0.0000,-0.0001,32.0000
931,31.9580,89.52444,36.8467,24.2359,75.62471,51.8232,31.964721,28.2359,0.564,55,0.0000,-0.0000,32.0000
932,31.9687,89.54374,36.8543,24.2252,75.60541,51.8308,31.963382,28.2252,0.590,58,0.0000,0.0044,32.0000
933,31.9687,89.54374,36.8467,24.2359,75.62471,51.8079,31.963382,28.2359,0.589,58,0.0000,0.0030,32.0000
934,31.9580,89.52444,36.8467,24.2252,75.60541,51.8232,31.963384,28.2252,0.588,58,0.0000,0.0020,32.0000
935,31.9795,89.56304,36.8467,24.2252,75.60541,51.8384,31.966064,28.2252,0.535,53,0.0000,-0.0076,32.0000
936,31.9795,89.56304,36.8696,24.2145,75.58611,51.8156,31.967403,28.2145,0.512,50,0.0000,-0.0095,32.0000
937,31.9473,89.50514,36.8467,24.2038,75.56679,51.8079,31.964725,28.2038,0.567,56,0.0000,0.0026,32.0000
938,31.9580,89.52444,36.8543,24.2038,75.56679,51.8079,31.964723,28.2038,0.566,56,0.0000,0.0017,32.0000
939,31.9687,89.54374,36.8467,24.2359,75.62471,51.8003,31.966064,28.2359,0.540,53,0.0000,-0.0033,32.0000
940,31.9580,89.52444,36.8314,24.2252,75.60541,51.8079,31.964721,28.2252,0.567,56,0.0000,0.0023,32.0000
941,31.9580,89.52444,36.8619,24.2252,75.60541,51.8156,31.963380,28.2252,0.592,58,0.0000,0.0060,32.0000
942,31.9902,89.58235,36.8619,24.2359,75.62471,51.8079,31.967403,28.2359,0.512,50,0.0000,-0.0094,32.0000
943,31.9795,89.56304,36.8467,24.2252,75.60541,51.8079,31.967407,28.2252,0.515,51,0.0000,-0.0063,32.0000
944,31.9687,89.54374,36.8467,24.2145,75.58611,51.8079,31.966066,28.2145,0.543,53,0.0000,0.0003,32.0000
945,31.9795,89.56304,36.8619,24.2038,75.56679,51.7927,31.970087,28.2038,0.465,45,0.0000,-0.0132,32.0000
946,31.9580,89.52444,36.8238,24.1930,75.54749,51.7927,31.970085,28.1930,0.470,45,0.0000,-0.0088,32.0000
947,31.9580,89.52444,36.8314,24.2038,75.56679,51.8003,31.968746,28.2038,0.499,48,0.0000,-0.0014,32.0000
948,31.9473,89.50514,36.8238,24.1823,75.52819,51.7774,31.967405,28.1823,0.525,52,0.0000,0.0035,32.0000
949,31.9580,89.52444,36.8467,24.1609,75.48957,51.7774,31.967407,28.1609,0.524,51,0.0000,0.0023,32.0000
950,31.9580,89.52444,36.8238,24.1930,75.54749,51.7927,31.963382,28.1930,0.601,59,0.0000,0.0150,32.0000
951,31.9473,89.50514,36.8390,24.1609,75.48957,51.7774,31.959362,28.1609,0.674,66,0.0000,0.0234,32.0000
952,31.9366,89.48583,36.8543,24.1930,75.54749,51.8003,31.955341,28.1930,0.744,73,0.0000,0.0290,32.0000
953,31.9473,89.50514,36.8314,24.1930,75.54749,51.7927,31.951318,28.1930,0.812,81,0.0000,0.0327,32.0000
954,31.9580,89.52444,36.8467,24.2038,75.56679,51.7927,31.951318,28.2038,0.801,79,0.0000,0.0218,32.0000
955,31.9366,89.48583,36.8390,24.1823,75.52819,51.7850,31.948637,28.1823,0.845,84,0.0000,0.0235,32.0000
956,31.9473,89.50514,36.8390,24.2038,75.56679,51.8079,31.948637,28.2038,0.837,83,0.0000,0.0157,32.0000
957,31.9366,89.48583,36.8238,24.1930,75.54749,51.8003,31.945955,28.1930,0.884,88,0.0000,0.0194,32.0000
958,31.9044,89.42791,36.8390,24.1930,75.54749,51.8003,31.939252,28.1930,1.007,101,0.0000,0.0353,32.0000
959,31.9366,89.48583,36.8238,24.1930,75.54749,51.7927,31.937911,28.1930,1.021,102,0.0000,0.0280,32.0000
960,31.9258,89.46652,36.8238,24.2145,75.58611,51.8079,31.936569,28.2145,1.038,104,0.0000,0.0231,32.0000
961,31.9258,89.46652,36.8314,24.2252,75.60541,51.8079,31.933887,28.2252,1.082,108,0.0000,0.0244,32.0000
962,31.9366,89.48583,36.8085,24.2038,75.56679,51.8003,31.931205,28.2038,1.126,112,0.0000,0.0252,32.0000
963,31.9258,89.46652,36.8238,24.1823,75.52819,51.8079,31.929864,28.1823,1.143,114,0.0000,0.0213,32.0000
964,31.9258,89.46652,36.8085,24.1823,75.52819,51.7927,31.927183,28.1823,1.188,119,0.0000,0.0231,32.0000
965,31.9258,89.46652,36.8162,24.2145,75.58611,51.8232,31.925842,28.2145,1.206,121,0.0000,0.0199,32.0000
966,31.9258,89.46652,36.8085,24.1930,75.54749,51.8232,31.928524,28.1930,1.148,115,0.0000,0.0043,32.0000
967,31.9044,89.42791,36.8238,24.1930,75.54749,51.8232,31.924501,28.1930,1.224,122,0.0000,0.0163,32.0000
968,31.9044,89.42791,36.8162,24.1930,75.54749,51.8156,31.921821,28.1930,1.271,127,0.0000,0.0198,32.0000
969,31.9044,89.42791,36.8085,24.1930,75.54749,51.7927,31.919141,28.1930,1.316,132,0.0000,0.0221,32.0000
970,31.9151,89.44722,36.8009,24.1823,75.52819,51.8232,31.916460,28.1823,1.360,136,0.0000,0.0237,32.0000
971,31.8937,89.40861,36.7933,24.1823,75.52819,51.8156,31.912437,28.1823,1.430,143,0.0000,0.0292,32.0000
972,31.8829,89.38930,36.8009,24.1716,75.50888,51.8232,31.907073,28.1716,1.524,153,0.0000,0.0373,32.0000
973,31.8937,89.40861,36.7933,24.1609,75.48957,51.8232,31.903053,28.1609,1.589,160,0.0000,0.0383,32.0000
974,31.9044,89.42791,36.8009,24.1501,75.47026,51.8232,31.900371,28.1501,1.629,164,0.0000,0.0345,32.0000
975,31.8937,89.40861,36.8009,24.1609,75.48957,51.8156,31.899032,28.1609,1.643,165,0.0000,0.0274,32.0000
976,31.8937,89.40861,36.7933,24.1501,75.47026,51.8079,31.897693,28.1501,1.660,167,0.0000,0.0228,32.0000
977,31.8829,89.38930,36.8009,24.1501,75.47026,51.8232,31.895011,28.1501,1.704,171,0.0000,0.0241,32.0000
978,31.8829,89.38930,36.7933,24.1394,75.45098,51.8232,31.890987,28.1394,1.774,179,0.0000,0.0295,32.0000
979,31.8615,89.35070,36.8009,24.1501,75.47026,51.8232,31.886966,28.1501,1.842,185,0.0000,0.0331,32.0000
980,31.8722,89.36999,36.8085,24.1394,75.45098,51.8308,31.885623,28.1394,1.857,187,0.0000,0.0265,32.0000
981,31.8615,89.35070,36.8009,24.1609,75.48957,51.8003,31.881603,28.1609,1.925,194,0.0000,0.0311,32.0000
982,31.8615,89.35070,36.7780,24.1394,75.45098,51.8156,31.876243,28.1394,1.950,196,0.0000,0.0386,32.0000
983,31.8508,89.33139,36.8085,24.1180,75.41236,51.8232,31.870876,28.1180,1.950,196,0.0000,0.0436,32.0000
984,31.8615,89.35070,36.7933,24.1501,75.47026,51.8232,31.866855,28.1501,1.950,196,0.0000,0.0425,32.0000
985,31.8615,89.35070,36.8009,24.1287,75.43166,51.8308,31.864177,28.1287,1.950,196,0.0000,0.0372,32.0000
986,31.8400,89.31208,36.8009,24.1394,75.45098,51.8384,31.858812,28.1394,1.950,196,0.0000,0.0427,32.0000
987,31.8615,89.35070,36.7933,24.1287,75.43166,51.8461,31.858814,28.1287,1.950,196,0.0000,0.0285,32.0000
988,31.8508,89.33139,36.8009,24.1501,75.47026,51.8232,31.856132,28.1501,1.950,196,0.0000,0.0279,32.0000
989,31.8508,89.33139,36.7856,24.1394,75.45098,51.8384,31.854791,28.1394,1.950,196,0.0000,0.0231,32.0000
990,31.8400,89.31208,36.7933,24.1394,75.45098,51.8384,31.852109,28.1394,1.950,196,0.0000,0.0243,32.0000
991,31.8400,89.31208,36.8009,24.1287,75.43166,51.8461,31.850769,28.1287,1.950,196,0.0000,0.0207,32.0000
992,31.8508,89.33139,36.7933,24.1287,75.43166,51.8537,31.849428,28.1287,1.950,196,0.0000,0.0183,32.0000
993,31.8508,89.33139,36.8162,24.1394,75.45098,51.8537,31.848087,28.1394,1.950,196,0.0000,0.0166,32.0000
994,31.8508,89.33139,36.8009,24.1501,75.47026,51.8537,31.849428,28.1501,1.950,196,0.0000,0.0066,32.0000
995,31.8400,89.31208,36.8085,24.1394,75.45098,51.8613,31.846746,28.1394,1.950,196,0.0000,0.0134,32.0000
996,31.8508,89.33139,36.8162,24.1501,75.47026,51.8613,31.846746,28.1501,1.950,196,0.0000,0.0089,32.0000
997,31.8508,89.33139,36.7856,24.1501,75.47026,51.8766,31.846746,28.1501,1.950,196,0.0000,0.0059,32.0000
998,31.8615,89.35070,36.8085,24.1287,75.43166,51.8690,31.849428,28.1287,1.950,196,0.0000,-0.0050,32.0000
999,31.8829,89.38930,36.8009,24.1287,75.43166,51.8613,31.854789,28.1287,1.950,196,0.0000,-0.0212,32.0000
1000,31.8937,89.40861,36.8009,24.1501,75.47026,51.8613,31.860153,28.1501,1.950,196,0.0000,-0.0320,32.0000
1001,31.8829,89.38930,36.8009,24.1287,75.43166,51.8613,31.864175,28.1287,1.950,196,0.0000,-0.0347,32.0000
1002,31.8722,89.36999,36.8162,24.1287,75.43166,51.8613,31.866855,28.1287,1.950,196,0.0000,-0.0321,32.0000
1003,31.8937,89.40861,36.8238,24.1287,75.43166,51.8613,31.873559,28.1287,1.950,196,0.0000,-0.0437,32.0000
1004,31.8829,89.38930,36.8162,24.1287,75.43166,51.8613,31.877580,28.1287,1.916,193,0.0000,-0.0426,32.0000
1005,31.9151,89.44722,36.8314,24.1072,75.39305,51.8613,31.885625,28.1072,1.775,179,0.0000,-0.0552,32.0000
1006,31.9258,89.46652,36.8314,24.1287,75.43166,51.8537,31.893669,28.1287,1.638,165,0.0000,-0.0636,32.0000
1007,31.9258,89.46652,36.8162,24.1180,75.41236,51.8690,31.899032,28.1180,1.555,156,0.0000,-0.0603,32.0000
1008,31.9151,89.44722,36.8238,24.1287,75.43166,51.8690,31.901714,28.1287,1.523,153,0.0000,-0.0491,32.0000
1009,31.9151,89.44722,36.7933,24.1394,75.45098,51.8766,31.905735,28.1394,1.462,147,0.0000,-0.0462,32.0000
1010,31.9151,89.44722,36.8085,24.1287,75.43166,51.8995,31.911098,28.1287,1.374,138,0.0000,-0.0486,32.0000
1011,31.9151,89.44722,36.8162,24.1394,75.45098,51.8766,31.913780,28.1394,1.338,134,0.0000,-0.0414,32.0000
1012,31.9151,89.44722,36.8162,24.1287,75.43166,51.8918,31.917804,28.1287,1.274,128,0.0000,-0.0410,32.0000
1013,31.9044,89.42791,36.8009,24.1180,75.41236,51.8995,31.916461,28.1180,1.314,132,0.0000,-0.0229,32.0000
1014,31.8937,89.40861,36.7933,24.1287,75.43166,51.8918,31.912441,28.1287,1.399,140,0.0000,-0.0018,32.0000
1015,31.8829,89.38930,36.8009,24.1394,75.45098,51.8995,31.907081,28.1394,1.503,151,0.0000,0.0166,32.0000
1016,31.8829,89.38930,36.8085,24.1072,75.39305,51.9071,31.903057,28.1072,1.576,158,0.0000,0.0245,32.0000
1017,31.8937,89.40861,36.8085,24.1072,75.39305,51.8918,31.900375,28.1072,1.619,163,0.0000,0.0253,32.0000
1018,31.9044,89.42791,36.8085,24.1180,75.41236,51.9071,31.899032,28.1180,1.637,165,0.0000,0.0213,32.0000
1019,31.8937,89.40861,36.7933,24.1394,75.45098,51.9071,31.896350,28.1394,1.682,169,0.0000,0.0232,32.0000
1020,31.9044,89.42791,36.8009,24.1394,75.45098,51.9071,31.895008,28.1394,1.700,171,0.0000,0.0199,32.0000
1021,31.8937,89.40861,36.7933,24.1394,75.45098,51.9071,31.893669,28.1394,1.719,173,0.0000,0.0177,32.0000
1022,31.8937,89.40861,36.7933,24.1287,75.43166,51.9224,31.893669,28.1287,1.713,172,0.0000,0.0118,32.0000
1023,31.8829,89.38930,36.7856,24.1287,75.43166,51.9224,31.893669,28.1287,1.709,172,0.0000,0.0079,32.0000
1024,31.8829,89.38930,36.8085,24.1287,75.43166,51.9376,31.893669,28.1287,1.707,172,0.0000,0.0053,32.0000
1025,31.8937,89.40861,36.8162,24.1394,75.45098,51.9376,31.893669,28.1394,1.705,171,0.0000,0.0035,32.0000
1026,31.8829,89.38930,36.7933,24.1394,75.45098,51.9376,31.890987,28.1394,1.755,177,0.0000,0.0113,32.0000
1027,31.8937,89.40861,36.8085,24.1287,75.43166,51.9376,31.890987,28.1287,1.752,176,0.0000,0.0075,32.0000
1028,31.8937,89.40861,36.7780,24.1072,75.39305,51.9300,31.889648,28.1072,1.775,179,0.0000,0.0095,32.0000
1029,31.8937,89.40861,36.8009,24.1287,75.43166,51.9376,31.889644,28.1287,1.772,178,0.0000,0.0063,32.0000
1030,31.8937,89.40861,36.8162,24.1180,75.41236,51.9529,31.889644,28.1180,1.770,178,0.0000,0.0042,32.0000
1031,31.8829,89.38930,36.8162,24.1394,75.45098,51.9376,31.889644,28.1394,1.768,178,0.0000,0.0028,32.0000
1032,31.9151,89.44722,36.8238,24.1287,75.43166,51.9681,31.893669,28.1287,1.690,170,0.0000,-0.0115,32.0000
1033,31.9366,89.48583,36.8238,24.1394,75.45098,51.9605,31.899032,28.1394,1.590,160,0.0000,-0.0256,32.0000
1034,31.9473,89.50514,36.8390,24.1501,75.47026,51.9529,31.907077,28.1501,1.443,145,0.0000,-0.0439,32.0000
1035,31.9366,89.48583,36.8238,24.1394,75.45098,51.9681,31.912441,28.1394,1.354,136,0.0000,-0.0471,32.0000
1036,31.9473,89.50514,36.8238,24.1501,75.47026,51.9453,31.919143,28.1501,1.240,124,0.0000,-0.0538,32.0000
1037,31.9366,89.48583,36.8390,24.1609,75.48957,51.9681,31.924503,28.1609,1.154,115,0.0000,-0.0537,32.0000
1038,31.9580,89.52444,36.8390,24.1609,75.48957,51.9681,31.932548,28.1609,1.017,101,0.0000,-0.0626,32.0000
1039,31.9366,89.48583,36.8467,24.1394,75.45098,51.9681,31.939250,28.1394,0.908,90,0.0000,-0.0641,32.0000
1040,31.9580,89.52444,36.8390,24.1609,75.48957,51.9758,31.944614,28.1609,0.826,82,0.0000,-0.0606,32.0000
1041,31.9580,89.52444,36.8390,24.1501,75.47026,51.9605,31.947296,28.1501,0.794,79,0.0000,-0.0493,32.0000
1042,31.9473,89.50514,36.8314,24.1394,75.45098,51.9681,31.947296,28.1394,0.810,80,0.0000,-0.0329,32.0000
1043,31.9258,89.46652,36.8390,24.1394,75.45098,51.9529,31.945955,28.1394,0.847,84,0.0000,-0.0175,32.0000
1044,31.9366,89.48583,36.8238,24.1501,75.47026,51.9605,31.944614,28.1501,0.879,87,0.0000,-0.0072,32.0000
1045,31.9473,89.50514,36.8467,24.1394,75.45098,51.9529,31.945955,28.1394,0.855,85,0.0000,-0.0092,32.0000
1046,31.9366,89.48583,36.8390,24.1394,75.45098,51.9529,31.943273,28.1394,0.910,90,0.0000,0.0028,32.0000
1047,31.9258,89.46652,36.8238,24.1287,75.43166,51.9529,31.941932,28.1287,0.935,93,0.0000,0.0063,32.0000
1048,31.9366,89.48583,36.8238,24.1394,75.45098,51.9605,31.939250,28.1394,0.985,98,0.0000,0.0132,32.0000
1049,31.9473,89.50514,36.8467,24.1394,75.45098,51.9681,31.937910,28.1394,1.007,100,0.0000,0.0132,32.0000
1050,31.9151,89.44722,36.8390,24.1287,75.43166,51.9376,31.933889,28.1287,1.080,108,0.0000,0.0222,32.0000
1051,31.9366,89.48583,36.8390,24.1287,75.43166,51.9453,31.935230,28.1287,1.047,105,0.0000,0.0103,32.0000
1052,31.9258,89.46652,36.8238,24.1180,75.41236,51.9605,31.933889,28.1180,1.069,107,0.0000,0.0114,32.0000
1053,31.9258,89.46652,36.8238,24.1394,75.45098,51.9453,31.931205,28.1394,1.117,112,0.0000,0.0165,32.0000
1054,31.9258,89.46652,36.8314,24.1501,75.47026,51.9376,31.929864,28.1501,1.138,114,0.0000,0.0155,32.0000
1055,31.9151,89.44722,36.8314,24.1287,75.43166,51.9529,31.928525,28.1287,1.158,116,0.0000,0.0148,32.0000
1056,31.9258,89.46652,36.8390,24.1609,75.48957,51.9453,31.927185,28.1609,1.179,118,0.0000,0.0143,32.0000
1057,31.9473,89.50514,36.8467,24.1394,75.45098,51.9376,31.927185,28.1394,1.175,117,0.0000,0.0096,32.0000
1058,31.9473,89.50514,36.8314,24.1501,75.47026,51.9453,31.931207,28.1501,1.094,109,0.0000,-0.0070,32.0000
1059,31.9366,89.48583,36.8467,24.1501,75.47026,51.9300,31.931205,28.1501,1.096,109,0.0000,-0.0047,32.0000
1060,31.9366,89.48583,36.8390,24.1394,75.45098,51.9529,31.932548,28.1394,1.072,107,0.0000,-0.0076,32.0000
1061,31.9473,89.50514,36.8543,24.1609,75.48957,51.9300,31.935230,28.1609,1.022,102,0.0000,-0.0140,32.0000
1062,31.9473,89.50514,36.8467,24.1501,75.47026,51.9529,31.937911,28.1501,0.975,97,0.0000,-0.0183,32.0000
1063,31.9580,89.52444,36.8390,24.1609,75.48957,51.9376,31.943273,28.1609,0.878,87,0.0000,-0.0301,32.0000
1064,31.9258,89.46652,36.8543,24.1609,75.48957,51.9376,31.943273,28.1609,0.888,88,0.0000,-0.0200,32.0000
1065,31.9258,89.46652,36.8467,24.1609,75.48957,51.9376,31.940591,28.1609,0.946,94,0.0000,-0.0044,32.0000
1066,31.9473,89.50514,36.8619,24.1501,75.47026,51.9224,31.940591,28.1501,0.948,94,0.0000,-0.0029,32.0000
1067,31.9258,89.46652,36.8467,24.1394,75.45098,51.9376,31.939250,28.1394,0.974,97,0.0000,0.0025,32.0000
1068,31.9473,89.50514,36.8390,24.1609,75.48957,51.9224,31.940591,28.1609,0.948,94,0.0000,-0.0028,32.0000
1069,31.9258,89.46652,36.8238,24.1609,75.48957,51.9300,31.937910,28.1609,1.001,99,0.0000,0.0071,32.0000
1070,31.9580,89.52444,36.8467,24.1394,75.45098,51.9300,31.939250,28.1394,0.972,97,0.0000,0.0002,32.0000
1071,31.9366,89.48583,36.8390,24.1609,75.48957,51.9376,31.936569,28.1609,1.024,102,0.0000,0.0091,32.0000
1072,31.9366,89.48583,36.8390,24.1501,75.47026,51.9147,31.937910,28.1501,0.995,99,0.0000,0.0016,32.0000
1073,31.9258,89.46652,36.8543,24.1501,75.47026,51.9071,31.937910,28.1501,0.995,99,0.0000,0.0011,32.0000
1074,31.9044,89.42791,36.8467,24.1501,75.47026,51.9224,31.932548,28.1501,1.098,110,0.0000,0.0186,32.0000
1075,31.8937,89.40861,36.8390,24.1501,75.47026,51.9300,31.928525,28.1501,1.169,117,0.0000,0.0258,32.0000
1076,31.9151,89.44722,36.8390,24.1716,75.50888,51.9224,31.924503,28.1716,1.239,124,0.0000,0.0306,32.0000
1077,31.9258,89.46652,36.8390,24.1716,75.50888,51.9376,31.924505,28.1716,1.228,123,0.0000,0.0204,32.0000
1078,31.9366,89.48583,36.8619,24.1716,75.50888,51.9376,31.921821,28.1716,1.273,128,0.0000,0.0225,32.0000
1079,31.9258,89.46652,36.8467,24.1501,75.47026,51.9071,31.920480,28.1501,1.292,130,0.0000,0.0195,32.0000
1080,31.9151,89.44722,36.8467,24.1609,75.48957,51.9147,31.917800,28.1609,1.337,134,0.0000,0.0219,32.0000
1081,31.9258,89.46652,36.8390,24.1716,75.50888,51.9224,31.917800,28.1716,1.330,133,0.0000,0.0146,32.0000
1082,31.9151,89.44722,36.8467,24.1716,75.50888,51.9071,31.919143,28.1716,1.299,130,0.0000,0.0053,32.0000
1083,31.9258,89.46652,36.8467,24.1501,75.47026,51.9071,31.923164,28.1501,1.219,122,0.0000,-0.0099,32.0000
1084,31.9151,89.44722,36.8467,24.1716,75.50888,51.9071,31.923162,28.1716,1.223,122,0.0000,-0.0066,32.0000
1085,31.9044,89.42791,36.8467,24.1501,75.47026,51.9071,31.920484,28.1501,1.277,128,0.0000,0.0045,32.0000
1086,31.9044,89.42791,36.8467,24.1609,75.48957,51.8842,31.916461,28.1609,1.353,136,0.0000,0.0164,32.0000
1087,31.9151,89.44722,36.8390,24.1609,75.48957,51.8918,31.915122,28.1609,1.373,138,0.0000,0.0154,32.0000
1088,31.9151,89.44722,36.8619,24.1609,75.48957,51.8842,31.915122,28.1609,1.368,137,0.0000,0.0103,32.0000
1089,31.9151,89.44722,36.8314,24.1609,75.48957,51.8842,31.913784,28.1609,1.391,140,0.0000,0.0113,32.0000
1090,31.9151,89.44722,36.8619,24.1716,75.50888,51.8842,31.913780,28.1716,1.387,139,0.0000,0.0076,32.0000
1091,31.9044,89.42791,36.8543,24.1609,75.48957,51.8766,31.911098,28.1609,1.436,144,0.0000,0.0140,32.0000
1092,31.9044,89.42791,36.8696,24.1609,75.48957,51.8766,31.909759,28.1609,1.458,146,0.0000,0.0138,32.0000
1093,31.9151,89.44722,36.8619,24.1501,75.47026,51.8613,31.911102,28.1501,1.427,143,0.0000,0.0047,32.0000
1094,31.9044,89.42791,36.8390,24.1501,75.47026,51.8690,31.911102,28.1501,1.426,143,0.0000,0.0031,32.0000
1095,31.8937,89.40861,36.8467,24.1501,75.47026,51.8613,31.908420,28.1501,1.476,148,0.0000,0.0110,32.0000
1096,31.8937,89.40861,36.8543,24.1501,75.47026,51.8766,31.905738,28.1501,1.524,153,0.0000,0.0163,32.0000
1097,31.8937,89.40861,36.8314,24.1609,75.48957,51.8613,31.903053,28.1609,1.571,158,0.0000,0.0198,32.0000
1098,31.8829,89.38930,36.8467,24.1609,75.48957,51.8613,31.899032,28.1609,1.642,165,0.0000,0.0266,32.0000
1099,31.8829,89.38930,36.8314,24.1609,75.48957,51.8690,31.896350,28.1609,1.685,169,0.0000,0.0267,32.0000
1100,31.8937,89.40861,36.8390,24.1716,75.50888,51.8842,31.895011,28.1716,1.702,171,0.0000,0.0223,32.0000
1101,31.8829,89.38930,36.8543,24.1716,75.50888,51.8766,31.890987,28.1716,1.772,178,0.0000,0.0282,32.0000
1102,31.8829,89.38930,36.8467,24.1930,75.54749,51.8613,31.888309,28.1930,1.815,183,0.0000,0.0278,32.0000
