time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,amps,pid_i
1,26.93,80.47,47.37,23.23,73.81,57.68,2.00,0.00
2,26.97,80.55,47.36,23.21,73.77,57.65,2.00,0.00
3,26.98,80.57,47.38,23.24,73.83,57.65,2.00,0.00
4,27.02,80.64,47.38,23.23,73.81,57.65,2.00,0.00
5,27.01,80.62,47.38,23.22,73.79,57.67,2.00,0.00
6,27.05,80.68,47.37,23.24,73.83,57.64,2.00,0.00
7,27.04,80.66,47.37,23.23,73.81,57.64,2.00,0.00
8,27.08,80.74,47.37,23.24,73.83,57.64,2.00,0.00
9,27.10,80.78,47.35,23.23,73.81,57.62,2.00,0.00
10,27.11,80.80,47.33,23.25,73.85,57.62,2.00,0.00
11,27.13,80.84,47.33,23.24,73.83,57.61,2.00,0.00
12,27.14,80.86,47.33,23.25,73.85,57.61,2.00,0.00
13,27.16,80.90,47.32,23.25,73.85,57.61,2.00,0.00
14,27.17,80.91,47.31,23.28,73.91,57.59,2.00,0.00
15,27.17,80.91,47.30,23.26,73.87,57.62,2.00,0.00
16,27.20,80.95,47.28,23.25,73.85,57.59,2.00,0.00
17,27.23,81.01,47.28,23.26,73.87,57.58,2.00,0.00
18,27.24,81.03,47.25,23.29,73.93,57.57,2.00,0.00
19,27.25,81.05,47.23,23.27,73.89,57.57,2.00,0.00
20,27.25,81.05,47.22,23.28,73.91,57.57,2.00,0.00
21,27.29,81.13,47.19,23.28,73.91,57.57,2.00,0.00
22,27.31,81.17,47.18,23.26,73.87,57.55,2.00,0.00
23,27.34,81.20,47.16,23.27,73.89,57.56,2.00,0.00
24,27.35,81.22,47.12,23.28,73.91,57.54,2.00,0.00
25,27.35,81.22,47.13,23.28,73.91,57.56,2.00,0.00
26,27.36,81.24,47.12,23.28,73.91,57.52,2.00,0.00
27,27.39,81.30,47.09,23.29,73.93,57.53,2.00,0.00
28,27.40,81.32,47.08,23.28,73.91,57.53,2.00,0.00
29,27.42,81.36,47.05,23.30,73.95,57.54,2.00,0.00
30,27.44,81.40,47.05,23.30,73.95,57.54,2.00,0.00
31,27.49,81.47,47.03,23.31,73.96,57.51,2.00,0.00
32,27.50,81.49,47.01,23.31,73.96,57.52,2.00,0.00
33,27.51,81.51,47.01,23.28,73.91,57.51,2.00,0.00
34,27.52,81.53,46.96,23.32,73.98,57.51,2.00,0.00
35,27.55,81.59,46.95,23.32,73.98,57.51,2.00,0.00
36,27.57,81.63,46.95,23.31,73.96,57.51,2.00,0.00
37,27.58,81.65,46.90,23.31,73.96,57.50,2.00,0.00
38,27.61,81.71,46.89,23.32,73.98,57.51,2.00,0.00
39,27.61,81.71,46.88,23.34,74.00,57.50,2.00,0.00
40,27.65,81.76,46.83,23.34,74.00,57.51,2.00,0.00
41,27.66,81.78,46.82,23.31,73.96,57.48,2.00,0.00
42,27.67,81.80,46.80,23.32,73.98,57.48,2.00,0.00
43,27.72,81.90,46.80,23.34,74.00,57.50,2.00,0.00
44,27.70,81.86,46.77,23.34,74.00,57.48,2.00,0.00
45,27.71,81.88,46.76,23.34,74.00,57.48,2.00,0.00
46,27.74,81.94,46.72,23.34,74.00,57.48,2.00,0.00
47,27.76,81.98,46.70,23.34,74.00,57.48,2.00,0.00
48,27.79,82.01,46.67,23.35,74.02,57.48,2.00,0.00
49,27.81,82.05,46.66,23.36,74.04,57.48,2.00,0.00
50,27.84,82.11,46.64,23.35,74.02,57.48,2.00,0.00
51,27.84,82.11,46.61,23.36,74.04,57.45,2.00,0.00
52,27.85,82.13,46.58,23.36,74.04,57.46,2.00,0.00
53,27.89,82.21,46.56,23.37,74.06,57.45,2.00,0.00
54,27.90,82.23,46.54,23.36,74.04,57.45,2.00,0.00
55,27.91,82.25,46.53,23.38,74.08,57.44,2.00,0.00
56,27.95,82.30,46.51,23.37,74.06,57.42,2.00,0.00
57,27.96,82.32,46.48,23.39,74.10,57.42,2.00,0.00
58,27.98,82.36,46.45,23.38,74.08,57.39,2.00,0.00
59,28.00,82.40,46.45,23.39,74.10,57.42,2.00,0.00
60,28.01,82.42,46.41,23.38,74.08,57.42,2.00,0.00
61,28.03,82.46,46.39,23.39,74.10,57.38,2.00,0.00
62,28.03,82.46,46.38,23.40,74.12,57.39,2.00,0.00
63,28.03,82.46,46.35,23.38,74.08,57.39,2.00,0.00
64,28.06,82.52,46.31,23.40,74.12,57.39,2.00,0.00
65,28.09,82.56,46.31,23.39,74.10,57.36,2.00,0.00
66,28.10,82.57,46.28,23.39,74.10,57.36,2.00,0.00
67,28.12,82.61,46.28,23.39,74.10,57.35,2.00,0.00
68,28.16,82.69,46.25,23.40,74.12,57.35,2.00,0.00
69,28.18,82.73,46.23,23.40,74.12,57.33,2.00,0.00
70,28.19,82.75,46.22,23.39,74.10,57.34,2.00,0.00
71,28.20,82.77,46.19,23.41,74.14,57.34,2.00,0.00
72,28.21,82.79,46.16,23.40,74.12,57.34,2.00,0.00
73,28.23,82.81,46.12,23.42,74.16,57.32,2.00,0.00
74,28.26,82.86,46.11,23.40,74.12,57.31,2.00,0.00
75,28.27,82.88,46.09,23.41,74.14,57.33,2.00,0.00
76,28.28,82.90,46.09,23.42,74.16,57.32,2.00,0.00
77,28.30,82.94,46.04,23.42,74.16,57.31,2.00,0.00
78,28.33,83.00,46.04,23.42,74.16,57.32,2.00,0.00
79,28.32,82.98,46.02,23.43,74.18,57.31,2.00,0.00
80,28.35,83.04,45.99,23.42,74.16,57.32,2.00,0.00
81,28.38,83.08,45.97,23.43,74.18,57.32,2.00,0.00
82,28.38,83.08,45.95,23.43,74.18,57.30,2.00,0.00
83,28.41,83.13,45.93,23.42,74.16,57.29,2.00,0.00
84,28.40,83.12,45.91,23.45,74.22,57.29,2.00,0.00
85,28.42,83.15,45.87,23.43,74.18,57.30,2.00,0.00
86,28.43,83.17,45.86,23.43,74.18,57.27,2.00,0.00
87,28.46,83.23,45.84,23.44,74.20,57.28,2.00,0.00
88,28.45,83.21,45.83,23.44,74.20,57.28,2.00,0.00
89,28.48,83.27,45.80,23.45,74.22,57.26,2.00,0.00
90,28.49,83.29,45.77,23.47,74.25,57.28,2.00,0.00
91,28.52,83.33,45.77,23.45,74.22,57.26,2.00,0.00
92,28.53,83.35,45.74,23.45,74.22,57.26,2.00,0.00
93,28.55,83.39,45.71,23.44,74.20,57.26,2.00,0.00
94,28.58,83.44,45.71,23.45,74.22,57.26,2.00,0.00
95,28.57,83.42,45.66,23.42,74.16,57.26,2.00,0.00
96,28.60,83.48,45.67,23.45,74.22,57.25,2.00,0.00
97,28.63,83.54,45.65,23.44,74.20,57.26,2.00,0.00
98,28.63,83.54,45.62,23.43,74.18,57.24,2.00,0.00
99,28.67,83.60,45.61,23.43,74.18,57.22,2.00,0.00
100,28.68,83.62,45.61,23.42,74.16,57.25,2.00,0.00
101,28.71,83.67,45.58,23.43,74.18,57.26,2.00,0.00
102,28.72,83.69,45.57,23.42,74.16,57.26,2.00,0.00
103,28.72,83.69,45.53,23.44,74.20,57.25,2.00,0.00
104,28.76,83.77,45.54,23.45,74.22,57.26,2.00,0.00
105,28.78,83.81,45.51,23.45,74.22,57.26,2.00,0.00
106,28.79,83.83,45.50,23.46,74.23,57.26,2.00,0.00
107,28.84,83.91,45.47,23.47,74.25,57.26,2.00,0.00
108,28.85,83.93,45.45,23.46,74.23,57.28,2.00,0.00
109,28.86,83.95,45.45,23.45,74.22,57.25,2.00,0.00
110,28.87,83.96,45.40,23.47,74.25,57.27,2.00,0.00
111,28.90,84.02,45.38,23.46,74.23,57.25,2.00,0.00
112,28.89,84.00,45.38,23.45,74.22,57.25,2.00,0.00
113,28.91,84.04,45.33,23.46,74.23,57.25,2.00,0.00
114,28.91,84.04,45.32,23.49,74.27,57.25,2.00,0.00
115,28.97,84.14,45.30,23.47,74.25,57.24,2.00,0.00
116,28.94,84.10,45.28,23.49,74.27,57.25,2.00,0.00
117,28.95,84.12,45.25,23.49,74.27,57.26,2.00,0.00
118,28.99,84.18,45.23,23.47,74.25,57.25,2.00,0.00
119,28.99,84.18,45.22,23.49,74.27,57.22,2.00,0.00
120,28.99,84.18,45.17,23.49,74.27,57.22,2.00,0.00
121,28.99,84.18,45.17,23.50,74.29,57.22,2.00,0.00
122,29.02,84.23,45.16,23.47,74.25,57.22,1.96,0.00
123,29.04,84.27,45.14,23.51,74.31,57.22,1.92,0.00
124,29.06,84.31,45.13,23.49,74.27,57.21,1.88,0.00
125,29.06,84.31,45.12,23.50,74.29,57.23,1.88,0.00
126,29.04,84.27,45.07,23.51,74.31,57.23,1.92,0.00
127,29.08,84.35,45.06,23.51,74.31,57.23,1.83,0.00
128,29.08,84.35,45.05,23.51,74.31,57.22,1.83,0.00
129,29.08,84.35,45.04,23.50,74.29,57.21,1.83,0.00
130,29.11,84.39,45.02,23.51,74.31,57.22,1.79,0.00
131,29.11,84.39,44.99,23.52,74.33,57.21,1.79,0.00
132,29.14,84.45,44.96,23.53,74.35,57.22,1.73,0.00
133,29.15,84.47,44.94,23.51,74.31,57.23,1.70,0.00
134,29.17,84.51,44.96,23.51,74.31,57.22,1.66,0.00
135,29.18,84.52,44.93,23.52,74.33,57.22,1.64,0.00
136,29.19,84.54,44.93,23.51,74.31,57.21,1.62,0.00
137,29.21,84.58,44.90,23.52,74.33,57.22,1.58,0.00
138,29.20,84.56,44.90,23.53,74.35,57.20,1.60,0.00
139,29.22,84.60,44.89,23.54,74.37,57.19,1.55,0.00
140,29.24,84.64,44.87,23.53,74.35,57.21,1.51,0.00
141,29.26,84.66,44.84,23.52,74.33,57.19,1.49,0.00
142,29.26,84.66,44.85,23.52,74.33,57.22,1.49,0.00
143,29.27,84.68,44.81,23.53,74.35,57.19,1.47,0.00
144,29.28,84.70,44.80,23.55,74.39,57.20,1.45,0.00
145,29.27,84.68,44.80,23.51,74.31,57.20,1.47,0.00
146,29.30,84.74,44.80,23.51,74.31,57.19,1.40,0.00
147,29.30,84.74,44.77,23.54,74.37,57.19,1.40,0.00
148,29.32,84.78,44.77,23.50,74.29,57.19,1.36,0.00
149,29.33,84.79,44.76,23.52,74.33,57.20,1.34,0.00
150,29.35,84.83,44.73,23.52,74.33,57.20,1.30,0.00
151,29.36,84.85,44.71,23.51,74.31,57.19,1.27,0.00
152,29.38,84.89,44.70,23.47,74.25,57.19,1.23,0.00
153,29.37,84.87,44.70,23.49,74.27,57.19,1.25,0.00
154,29.39,84.91,44.67,23.51,74.31,57.20,1.21,0.00
155,29.41,84.93,44.67,23.51,74.31,57.20,1.19,0.00
156,29.44,84.99,44.66,23.51,74.31,57.22,1.12,0.00
157,29.45,85.01,44.64,23.49,74.27,57.19,1.10,0.00
158,29.46,85.03,44.62,23.51,74.31,57.20,1.08,0.00
159,29.47,85.05,44.63,23.52,74.33,57.20,1.06,0.00
160,29.51,85.12,44.60,23.51,74.31,57.20,0.97,0.00
161,29.49,85.08,44.60,23.50,74.29,57.21,1.02,0.00
162,29.50,85.10,44.58,23.54,74.37,57.21,1.00,0.00
163,29.53,85.16,44.55,23.51,74.31,57.22,0.93,0.00
164,29.51,85.12,44.54,23.50,74.29,57.22,0.97,0.00
165,29.51,85.12,44.52,23.52,74.33,57.22,0.97,0.00
166,29.53,85.16,44.53,23.51,74.31,57.22,0.93,0.00
167,29.54,85.18,44.50,23.52,74.33,57.22,0.91,0.00
168,29.54,85.18,44.48,23.51,74.31,57.23,0.91,0.00
169,29.56,85.20,44.44,23.51,74.31,57.22,0.89,0.00
170,29.57,85.22,44.45,23.51,74.31,57.22,0.87,0.00
171,29.58,85.24,44.43,23.52,74.33,57.24,0.85,0.00
172,29.58,85.24,44.42,23.52,74.33,57.23,0.85,0.00
173,29.57,85.22,44.40,23.51,74.31,57.23,0.87,0.00
174,29.57,85.22,44.40,23.52,74.33,57.23,0.87,0.00
175,29.58,85.24,44.38,23.52,74.33,57.26,0.85,0.00
176,29.60,85.28,44.35,23.54,74.37,57.26,0.80,0.00
177,29.59,85.26,44.33,23.53,74.35,57.24,0.82,0.00
178,29.59,85.26,44.31,23.53,74.35,57.26,0.82,0.00
179,29.60,85.28,44.31,23.52,74.33,57.26,0.80,0.00
180,29.61,85.30,44.31,23.52,74.33,57.26,0.78,0.00
181,29.63,85.34,44.29,23.51,74.31,57.26,0.74,0.00
182,29.61,85.30,44.28,23.53,74.35,57.26,0.78,0.00
183,29.63,85.34,44.27,23.55,74.39,57.26,0.74,0.00
184,29.64,85.35,44.25,23.52,74.33,57.26,0.72,0.00
185,29.63,85.34,44.25,23.52,74.33,57.26,0.74,0.00
186,29.63,85.34,44.23,23.51,74.31,57.27,0.74,0.00
187,29.64,85.35,44.22,23.52,74.33,57.25,0.72,0.00
188,29.65,85.37,44.21,23.52,74.33,57.27,0.70,0.00
189,29.65,85.37,44.19,23.54,74.37,57.26,0.70,0.00
190,29.66,85.39,44.17,23.53,74.35,57.26,0.67,0.00
191,29.66,85.39,44.18,23.51,74.31,57.26,0.67,0.00
192,29.68,85.43,44.16,23.51,74.31,57.25,0.63,0.00
193,29.66,85.39,44.14,23.52,74.33,57.26,0.67,0.00
194,29.65,85.37,44.14,23.50,74.29,57.26,0.70,0.00
195,29.67,85.41,44.12,23.52,74.33,57.26,0.65,0.00
196,29.68,85.43,44.13,23.51,74.31,57.25,0.63,0.00
197,29.70,85.45,44.11,23.49,74.27,57.24,0.61,0.00
198,29.67,85.41,44.09,23.50,74.29,57.23,0.65,0.00
199,29.68,85.43,44.07,23.49,74.27,57.25,0.63,0.00
200,29.68,85.43,44.07,23.49,74.27,57.26,0.63,0.00
201,29.68,85.43,44.06,23.51,74.31,57.26,0.63,0.00
202,29.72,85.49,44.06,23.50,74.29,57.26,0.57,0.00
203,29.68,85.43,44.05,23.51,74.31,57.27,0.63,0.00
204,29.72,85.49,44.03,23.50,74.29,57.28,0.57,0.00
205,29.71,85.47,44.02,23.50,74.29,57.28,0.59,0.00
206,29.72,85.49,44.03,23.50,74.29,57.26,0.57,0.00
207,29.73,85.51,44.01,23.50,74.29,57.26,0.55,0.00
208,29.72,85.49,44.00,23.49,74.27,57.28,0.57,0.00
209,29.72,85.49,44.00,23.50,74.29,57.26,0.57,0.00
210,29.68,85.43,43.95,23.49,74.27,57.28,0.63,0.00
211,29.72,85.49,43.96,23.51,74.31,57.32,0.57,0.00
212,29.71,85.47,43.95,23.49,74.27,57.26,0.59,0.00
213,29.73,85.51,43.96,23.49,74.27,57.27,0.55,0.00
214,29.72,85.49,43.93,23.47,74.25,57.29,0.57,0.00
215,29.72,85.49,43.93,23.47,74.25,57.29,0.57,0.00
216,29.72,85.49,43.91,23.46,74.23,57.29,0.57,0.00
217,29.74,85.53,43.92,23.47,74.25,57.29,0.52,0.00
218,29.74,85.53,43.90,23.47,74.25,57.29,0.52,0.00
219,29.75,85.55,43.90,23.47,74.25,57.29,0.50,0.00
220,29.74,85.53,43.89,23.49,74.27,57.29,0.52,0.00
221,29.73,85.51,43.88,23.47,74.25,57.30,0.55,0.00
222,29.74,85.53,43.87,23.50,74.29,57.29,0.52,0.00
223,29.73,85.51,43.87,23.46,74.23,57.28,0.55,0.00
224,29.73,85.51,43.85,23.50,74.29,57.30,0.55,0.00
225,29.72,85.49,43.84,23.47,74.25,57.31,0.57,0.00
226,29.72,85.49,43.83,23.49,74.27,57.30,0.57,0.00
227,29.73,85.51,43.81,23.51,74.31,57.31,0.55,0.00
228,29.75,85.55,43.81,23.50,74.29,57.31,0.50,0.00
229,29.75,85.55,43.80,23.47,74.25,57.30,0.50,0.00
230,29.73,85.51,43.80,23.50,74.29,57.31,0.55,0.00
231,29.75,85.55,43.78,23.49,74.27,57.31,0.50,0.00
232,29.74,85.53,43.80,23.50,74.29,57.31,0.52,0.00
233,29.73,85.51,43.77,23.49,74.27,57.32,0.55,0.00
234,29.73,85.51,43.76,23.47,74.25,57.31,0.55,0.00
235,29.73,85.51,43.76,23.50,74.29,57.31,0.55,0.00
236,29.73,85.51,43.76,23.49,74.27,57.33,0.55,0.00
237,29.76,85.57,43.74,23.49,74.27,57.30,0.48,0.00
238,29.73,85.51,43.73,23.47,74.25,57.32,0.55,0.00
239,29.73,85.51,43.71,23.49,74.27,57.32,0.55,0.00
240,29.72,85.49,43.73,23.47,74.25,57.32,0.57,0.00
241,29.73,85.51,43.73,23.47,74.25,57.33,0.55,0.00
242,29.74,85.53,43.72,23.49,74.27,57.32,0.52,0.00
243,29.73,85.51,43.70,23.47,74.25,57.32,0.55,0.00
244,29.73,85.51,43.70,23.47,74.25,57.31,0.55,0.00
245,29.73,85.51,43.69,23.50,74.29,57.32,0.55,0.00
246,29.72,85.49,43.68,23.46,74.23,57.33,0.57,0.00
247,29.73,85.51,43.68,23.46,74.23,57.32,0.55,0.00
248,29.70,85.45,43.66,23.47,74.25,57.32,0.61,0.00
249,29.71,85.47,43.67,23.49,74.27,57.32,0.59,0.00
250,29.72,85.49,43.67,23.49,74.27,57.32,0.57,0.00
251,29.73,85.51,43.66,23.46,74.23,57.30,0.55,0.00
252,29.73,85.51,43.64,23.47,74.25,57.30,0.55,0.00
253,29.70,85.45,43.64,23.47,74.25,57.32,0.61,0.00
254,29.72,85.49,43.65,23.46,74.23,57.31,0.57,0.00
255,29.71,85.47,43.63,23.47,74.25,57.30,0.59,0.00
256,29.71,85.47,43.64,23.47,74.25,57.29,0.59,0.00
257,29.72,85.49,43.64,23.47,74.25,57.31,0.57,0.00
258,29.70,85.45,43.62,23.46,74.23,57.29,0.61,0.00
259,29.72,85.49,43.64,23.46,74.23,57.31,0.57,0.00
260,29.71,85.47,43.63,23.47,74.25,57.29,0.59,0.00
261,29.68,85.43,43.62,23.46,74.23,57.30,0.63,0.00
262,29.73,85.51,43.62,23.49,74.27,57.28,0.55,0.00
263,29.70,85.45,43.61,23.50,74.29,57.29,0.61,0.00
264,29.68,85.43,43.60,23.47,74.25,57.31,0.63,0.00
265,29.70,85.45,43.61,23.46,74.23,57.29,0.61,0.00
266,29.68,85.43,43.60,23.46,74.23,57.28,0.63,0.00
267,29.67,85.41,43.59,23.46,74.23,57.29,0.65,0.00
268,29.70,85.45,43.61,23.49,74.27,57.30,0.61,0.00
269,29.68,85.43,43.58,23.46,74.23,57.28,0.63,0.00
270,29.70,85.45,43.59,23.49,74.27,57.28,0.61,0.00
271,29.68,85.43,43.58,23.47,74.25,57.29,0.63,0.00
272,29.68,85.43,43.58,23.46,74.23,57.29,0.63,0.00
273,29.66,85.39,43.58,23.47,74.25,57.28,0.67,0.00
274,29.68,85.43,43.57,23.49,74.27,57.29,0.63,0.00
275,29.65,85.37,43.55,23.47,74.25,57.28,0.70,0.00
276,29.68,85.43,43.55,23.49,74.27,57.29,0.63,0.00
277,29.68,85.43,43.57,23.49,74.27,57.28,0.63,0.00
278,29.66,85.39,43.57,23.47,74.25,57.28,0.67,0.00
279,29.64,85.35,43.53,23.50,74.29,57.29,0.72,0.00
280,29.68,85.43,43.55,23.47,74.25,57.28,0.63,0.00
281,29.66,85.39,43.53,23.46,74.23,57.28,0.67,0.00
282,29.66,85.39,43.54,23.49,74.27,57.29,0.67,0.00
283,29.66,85.39,43.54,23.47,74.25,57.28,0.67,0.00
284,29.65,85.37,43.54,23.47,74.25,57.28,0.70,0.00
285,29.64,85.35,43.53,23.47,74.25,57.29,0.72,0.00
286,29.63,85.34,43.51,23.47,74.25,57.27,0.74,0.00
287,29.65,85.37,43.51,23.47,74.25,57.26,0.70,0.00
288,29.64,85.35,43.51,23.46,74.23,57.28,0.72,0.00
289,29.64,85.35,43.53,23.47,74.25,57.28,0.72,0.00
290,29.63,85.34,43.54,23.45,74.22,57.28,0.74,0.00
291,29.64,85.35,43.51,23.46,74.23,57.26,0.72,0.00
292,29.63,85.34,43.52,23.46,74.23,57.23,0.74,0.00
293,29.63,85.34,43.50,23.47,74.25,57.26,0.74,0.00
294,29.63,85.34,43.50,23.49,74.27,57.23,0.74,0.00
295,29.63,85.34,43.51,23.46,74.23,57.27,0.74,0.00
296,29.63,85.34,43.53,23.45,74.22,57.26,0.74,0.00
297,29.62,85.32,43.51,23.46,74.23,57.26,0.76,0.00
298,29.61,85.30,43.51,23.47,74.25,57.25,0.78,0.00
299,29.62,85.32,43.51,23.47,74.25,57.26,0.76,0.00
300,29.62,85.32,43.51,23.45,74.22,57.24,0.76,0.00
301,29.62,85.32,43.51,23.45,74.22,57.24,0.76,0.00
302,29.63,85.34,43.51,23.45,74.22,57.25,0.74,0.00
303,29.63,85.34,43.51,23.45,74.22,57.24,0.74,0.00
304,29.63,85.34,43.51,23.46,74.23,57.25,0.74,0.00
305,29.62,85.32,43.49,23.45,74.22,57.24,0.76,0.00
306,29.62,85.32,43.52,23.45,74.22,57.24,0.76,0.00
307,29.62,85.32,43.51,23.45,74.22,57.23,0.76,0.00
308,29.63,85.34,43.51,23.45,74.22,57.22,0.74,0.00
309,29.60,85.28,43.51,23.44,74.20,57.22,0.80,0.00
310,29.59,85.26,43.50,23.45,74.22,57.23,0.82,0.00
311,29.63,85.34,43.51,23.44,74.20,57.21,0.74,0.00
312,29.61,85.30,43.50,23.45,74.22,57.22,0.78,0.00
313,29.61,85.30,43.49,23.45,74.22,57.23,0.78,0.00
314,29.60,85.28,43.49,23.45,74.22,57.22,0.80,0.00
315,29.59,85.26,43.50,23.45,74.22,57.22,0.82,0.00
316,29.59,85.26,43.50,23.44,74.20,57.23,0.82,0.00
317,29.60,85.28,43.49,23.45,74.22,57.23,0.80,0.00
318,29.60,85.28,43.49,23.45,74.22,57.22,0.80,0.00
319,29.58,85.24,43.50,23.45,74.22,57.22,0.85,0.00
320,29.59,85.26,43.51,23.42,74.16,57.22,0.82,0.00
321,29.60,85.28,43.50,23.45,74.22,57.21,0.80,0.00
322,29.57,85.22,43.48,23.44,74.20,57.22,0.87,0.00
323,29.59,85.26,43.49,23.43,74.18,57.22,0.82,0.00
324,29.60,85.28,43.50,23.44,74.20,57.21,0.80,0.00
325,29.57,85.22,43.50,23.44,74.20,57.22,0.87,0.00
326,29.60,85.28,43.51,23.45,74.22,57.22,0.80,0.00
327,29.57,85.22,43.48,23.43,74.18,57.22,0.87,0.00
328,29.57,85.22,43.51,23.45,74.22,57.21,0.87,0.00
329,29.60,85.28,43.48,23.42,74.16,57.20,0.80,0.00
330,29.60,85.28,43.51,23.45,74.22,57.22,0.80,0.00
331,29.59,85.26,43.50,23.44,74.20,57.22,0.82,0.00
332,29.58,85.24,43.48,23.43,74.18,57.19,0.85,0.00
333,29.57,85.22,43.50,23.43,74.18,57.21,0.87,0.00
334,29.58,85.24,43.51,23.43,74.18,57.21,0.85,0.00
335,29.58,85.24,43.49,23.44,74.20,57.20,0.85,0.00
336,29.59,85.26,43.50,23.43,74.18,57.20,0.82,0.00
337,29.59,85.26,43.50,23.44,74.20,57.21,0.82,0.00
338,29.56,85.20,43.51,23.43,74.18,57.21,0.89,0.00
339,29.59,85.26,43.51,23.45,74.22,57.19,0.82,0.00
340,29.57,85.22,43.48,23.42,74.16,57.21,0.87,0.00
341,29.58,85.24,43.50,23.42,74.16,57.20,0.85,0.00
342,29.59,85.26,43.50,23.42,74.16,57.20,0.82,0.00
343,29.58,85.24,43.51,23.43,74.18,57.22,0.85,0.00
344,29.56,85.20,43.51,23.43,74.18,57.20,0.89,0.00
345,29.58,85.24,43.49,23.44,74.20,57.21,0.85,0.00
346,29.58,85.24,43.48,23.42,74.16,57.20,0.85,0.00
347,29.58,85.24,43.48,23.45,74.22,57.22,0.85,0.00
348,29.58,85.24,43.49,23.45,74.22,57.22,0.85,0.00
349,29.57,85.22,43.49,23.45,74.22,57.22,0.87,0.00
350,29.57,85.22,43.49,23.43,74.18,57.21,0.87,0.00
351,29.56,85.20,43.51,23.45,74.22,57.21,0.89,0.00
352,29.58,85.24,43.51,23.44,74.20,57.19,0.85,0.00
353,29.57,85.22,43.50,23.43,74.18,57.21,0.87,0.00
354,29.54,85.18,43.49,23.42,74.16,57.19,0.91,0.00
355,29.56,85.20,43.50,23.45,74.22,57.22,0.89,0.00
356,29.58,85.24,43.51,23.44,74.20,57.19,0.85,0.00
357,29.56,85.20,43.51,23.43,74.18,57.21,0.89,0.00
358,29.56,85.20,43.50,23.44,74.20,57.22,0.89,0.00
359,29.57,85.22,43.50,23.42,74.16,57.19,0.87,0.00
360,29.57,85.22,43.51,23.44,74.20,57.19,0.87,0.00
361,29.57,85.22,43.50,23.45,74.22,57.19,0.87,0.00
362,29.56,85.20,43.51,23.44,74.20,57.19,0.89,0.00
363,29.57,85.22,43.50,23.44,74.20,57.19,0.87,0.00
364,29.57,85.22,43.50,23.44,74.20,57.19,0.87,0.00
365,29.54,85.18,43.51,23.45,74.22,57.19,0.91,0.00
366,29.54,85.18,43.52,23.43,74.18,57.19,0.91,0.00
367,29.56,85.20,43.53,23.45,74.22,57.19,0.89,0.00
368,29.57,85.22,43.52,23.44,74.20,57.19,0.87,0.00
369,29.54,85.18,43.52,23.44,74.20,57.19,0.91,0.00
370,29.56,85.20,43.52,23.43,74.18,57.18,0.89,0.00
371,29.54,85.18,43.51,23.41,74.14,57.18,0.91,0.00
372,29.53,85.16,43.53,23.43,74.18,57.20,0.93,0.00
373,29.56,85.20,43.51,23.43,74.18,57.19,0.89,0.00
374,29.54,85.18,43.51,23.42,74.16,57.18,0.91,0.00
375,29.56,85.20,43.52,23.41,74.14,57.16,0.89,0.00
376,29.57,85.22,43.51,23.43,74.18,57.19,0.87,0.00
377,29.54,85.18,43.53,23.43,74.18,57.19,0.91,0.00
378,29.54,85.18,43.53,23.41,74.14,57.19,0.91,0.00
379,29.54,85.18,43.54,23.42,74.16,57.19,0.91,0.00
380,29.57,85.22,43.54,23.43,74.18,57.19,0.87,0.00
381,29.53,85.16,43.55,23.42,74.16,57.19,0.93,0.00
382,29.54,85.18,43.54,23.44,74.20,57.19,0.91,0.00
383,29.54,85.18,43.52,23.44,74.20,57.18,0.91,0.00
384,29.56,85.20,43.52,23.43,74.18,57.19,0.89,0.00
385,29.58,85.24,43.55,23.43,74.18,57.19,0.85,0.00
386,29.57,85.22,43.53,23.43,74.18,57.19,0.87,0.00
387,29.54,85.18,43.52,23.44,74.20,57.19,0.91,0.00
388,29.54,85.18,43.52,23.43,74.18,57.19,0.91,0.00
389,29.53,85.16,43.53,23.41,74.14,57.19,0.93,0.00
390,29.54,85.18,43.54,23.44,74.20,57.19,0.91,0.00
391,29.56,85.20,43.54,23.42,74.16,57.21,0.89,0.00
392,29.56,85.20,43.53,23.42,74.16,57.18,0.89,0.00
393,29.56,85.20,43.54,23.44,74.20,57.17,0.89,0.00
394,29.54,85.18,43.54,23.42,74.16,57.19,0.91,0.00
395,29.54,85.18,43.53,23.41,74.14,57.19,0.91,0.00
396,29.57,85.22,43.54,23.40,74.12,57.18,0.87,0.00
397,29.56,85.20,43.55,23.42,74.16,57.18,0.89,0.00
398,29.54,85.18,43.54,23.43,74.18,57.18,0.91,0.00
399,29.54,85.18,43.54,23.42,74.16,57.16,0.91,0.00
400,29.54,85.18,43.54,23.42,74.16,57.16,0.91,0.00
401,29.54,85.18,43.54,23.43,74.18,57.19,0.91,0.00
402,29.54,85.18,43.53,23.42,74.16,57.19,0.91,0.00
403,29.54,85.18,43.53,23.41,74.14,57.16,0.91,0.00
404,29.54,85.18,43.56,23.41,74.14,57.17,0.91,0.00
405,29.54,85.18,43.55,23.40,74.12,57.17,0.91,0.00
406,29.53,85.16,43.55,23.40,74.12,57.16,0.93,0.00
407,29.53,85.16,43.55,23.42,74.16,57.18,0.93,0.00
408,29.56,85.20,43.55,23.41,74.14,57.17,0.89,0.00
409,29.53,85.16,43.57,23.41,74.14,57.16,0.93,0.00
410,29.53,85.16,43.55,23.40,74.12,57.16,0.93,0.00
