timestamp,svrt-reflowed
1512951407.726,10000145.0
1512951411.078,10000126.0
1512951414.430,10000158.0
1512951417.782,10000125.0
1512951421.134,10000152.0
1512951424.486,10000115.0
1512951427.839,10000135.0
1512951431.190,10000121.0
1512951434.542,10000111.0
1512951437.895,10000107.0
1512951441.247,10000100.0
1512951444.598,10000117.0
1512951447.951,10000117.0
1512951451.303,10000123.0
1512951454.655,10000132.0
1512951458.007,10000139.0
1512951461.360,10000125.0
1512951464.712,10000143.0
1512951468.064,10000171.0
1512951471.415,10000195.0
1512951474.768,10000203.0
1512951478.120,10000181.0
1512951481.472,10000199.0
1512951484.826,10000212.0
1512951488.176,10000180.0
1512951491.528,10000195.0
1512951494.880,10000193.0
1512951498.233,10000172.0
1512951501.584,10000185.0
1512951504.936,10000171.0
1512951508.288,10000159.0
1512951511.641,10000167.0
1512951514.993,10000184.0
1512951518.345,10000174.0
1512951521.697,10000190.0
1512951525.049,10000194.0
1512951528.401,10000128.0
1512951531.754,10000122.0
1512951535.106,10000109.0
1512951538.458,10000136.0
1512951541.810,10000159.0
1512951545.161,10000173.0
1512951548.514,10000172.0
1512951551.866,10000177.0
1512951555.217,10000170.0
1512951558.570,10000158.0
1512951561.922,10000141.0
1512951565.274,10000142.0
1512951568.626,10000162.0
1512951571.978,10000176.0
1512951575.331,10000163.0
1512951578.683,10000164.0
1512951582.034,10000154.0
1512951585.386,10000161.0
1512951588.739,10000192.0
1512951592.091,10000212.0
1512951595.443,10000185.0
1512951598.795,10000213.0
1512951602.147,10000177.0
1512951605.499,10000228.0
1512951608.851,10000228.0
1512951612.204,10000217.0
1512951615.556,10000201.0
1512951618.907,10000190.0
1512951622.259,10000194.0
1512951625.612,10000196.0
1512951628.964,10000195.0
1512951632.316,10000201.0
1512951635.668,10000199.0
1512951639.020,10000212.0
1512951642.372,10000209.0
1512951645.724,10000203.0
1512951649.076,10000199.0
1512951652.429,10000240.0
1512951655.780,10000231.0
1512951659.132,10000227.0
1512951662.485,10000239.0
1512951665.837,10000215.0
1512951669.189,10000202.0
1512951672.540,10000196.0
1512951675.893,10000166.0
1512951679.246,10000205.0
1512951682.597,10000193.0
1512951685.949,10000231.0
1512951689.302,10000226.0
1512951692.654,10000207.0
1512951696.005,10000218.0
1512951699.357,10000185.0
1512951702.710,10000196.0
1512951706.062,10000219.0
1512951709.414,10000213.0
1512951712.766,10000213.0
1512951716.118,10000208.0
1512951719.470,10000232.0
1512951722.822,10000220.0
1512951726.174,10000211.0
1512951729.527,10000228.0
1512951732.878,10000202.0
1512951736.230,10000210.0
1512951739.582,10000183.0
1512951742.935,10000179.0
1512951746.287,10000185.0
1512951749.639,10000187.0
1512951752.990,10000215.0
1512951756.343,10000200.0
1512951759.695,10000203.0
1512951763.047,10000166.0
1512951766.400,10000169.0
1512951769.752,10000181.0
1512951773.103,10000162.0
1512951776.456,10000149.0
1512951779.808,10000180.0
1512951783.160,10000195.0
1512951786.511,10000175.0
1512951789.864,10000209.0
1512951793.216,10000192.0
1512951796.568,10000203.0
1512951799.920,10000219.0
1512951803.272,10000211.0
1512951806.624,10000218.0
1512951809.977,10000229.0
1512951813.329,10000183.0
1512951816.680,10000214.0
1512951820.033,10000192.0
1512951823.385,10000176.0
1512951826.737,10000164.0
1512951830.089,10000196.0
1512951833.441,10000198.0
1512951836.793,10000199.0
1512951840.145,10000202.0
1512951843.498,10000202.0
1512951846.850,10000202.0
1512951850.202,10000185.0
1512951853.553,10000196.0
1512951856.906,10000193.0
1512951860.258,10000176.0
1512951863.610,10000198.0
1512951866.962,10000177.0
1512951870.314,10000182.0
1512951873.666,10000156.0
1512951877.019,10000131.0
1512951880.371,10000119.0
1512951883.722,10000151.0
1512951887.074,10000147.0
1512951890.427,10000171.0
1512951893.779,10000167.0
1512951897.131,10000180.0
1512951900.483,10000178.0
1512951903.835,10000217.0
1512951907.187,10000200.0
1512951910.539,10000211.0
1512951913.891,10000204.0
1512951917.244,10000218.0
1512951920.595,10000185.0
1512951923.948,10000171.0
1512951927.300,10000218.0
1512951930.652,10000211.0
1512951934.003,10000232.0
1512951937.356,10000237.0
1512951940.708,10000247.0
1512951944.060,10000246.0
1512951947.413,10000247.0
1512951950.765,10000239.0
1512951954.116,10000232.0
1512951957.468,10000232.0
1512951960.821,10000230.0
1512951964.173,10000207.0
1512951967.525,10000219.0
1512951970.876,10000218.0
1512951974.229,10000214.0
1512951977.581,10000212.0
1512951980.933,10000206.0
1512951984.286,10000213.0
1512951987.637,10000211.0
1512951990.990,10000211.0
1512951994.341,10000220.0
1512951997.693,10000220.0
1512952001.045,10000215.0
1512952004.398,10000212.0
1512952007.750,10000209.0
1512952011.102,10000213.0
1512952014.453,10000206.0
1512952017.806,10000209.0
1512952021.158,10000206.0
1512952024.510,10000219.0
1512952027.863,10000233.0
1512952031.214,10000223.0
1512952034.566,10000216.0
1512952037.919,10000184.0
1512952041.270,10000191.0
1512952044.622,10000193.0
1512952047.975,10000196.0
1512952051.327,10000204.0
1512952054.679,10000199.0
1512952058.031,10000198.0
1512952061.383,10000212.0
1512952064.735,10000196.0
1512952068.087,10000168.0
1512952071.440,10000164.0
1512952074.791,10000219.0
1512952078.143,10000187.0
1512952081.496,10000162.0
1512952084.848,10000182.0
1512952088.200,10000171.0
1512952091.551,10000162.0
1512952094.904,10000192.0
1512952098.256,10000205.0
1512952101.608,10000210.0
1512952104.961,10000201.0
1512952108.312,10000217.0
1512952111.664,10000209.0
1512952115.016,10000201.0
1512952118.369,10000233.0
1512952121.721,10000233.0
1512952125.073,10000215.0
1512952128.424,10000173.0
1512952131.777,10000175.0
1512952135.129,10000176.0
1512952138.481,10000172.0
1512952141.833,10000188.0
1512952145.186,10000184.0
1512952148.537,10000189.0
1512952151.889,10000174.0
1512952155.242,10000180.0
1512952158.594,10000197.0
1512952161.946,10000207.0
1512952165.298,10000199.0
1512952168.650,10000185.0
1512952172.002,10000198.0
1512952175.354,10000200.0
1512952178.706,10000210.0
1512952182.059,10000181.0
1512952185.411,10000184.0
1512952188.762,10000202.0
1512952192.114,10000222.0
1512952195.467,10000176.0
1512952198.818,10000195.0
1512952202.171,10000181.0
1512952205.523,10000214.0
1512952208.875,10000207.0
1512952212.228,10000207.0
1512952215.579,10000235.0
1512952218.931,10000216.0
1512952222.283,10000191.0
1512952225.636,10000227.0
1512952228.988,10000230.0
1512952232.339,10000230.0
1512952235.692,10000215.0
1512952239.044,10000234.0
1512952242.396,10000208.0
1512952245.747,10000215.0
1512952249.100,10000228.0
1512952252.452,10000192.0
1512952255.804,10000231.0
1512952259.156,10000230.0
1512952262.509,10000220.0
1512952265.860,10000209.0
1512952269.212,10000184.0
1512952272.565,10000201.0
1512952275.917,10000188.0
1512952279.268,10000193.0
1512952282.621,10000185.0
1512952285.973,10000194.0
1512952289.325,10000217.0
1512952292.677,10000207.0
1512952296.029,10000213.0
1512952299.381,10000223.0
1512952302.733,10000214.0
1512952306.086,10000220.0
1512952309.437,10000218.0
1512952312.789,10000227.0
1512952316.142,10000222.0
1512952319.494,10000218.0
1512952322.846,10000211.0
1512952326.198,10000191.0
1512952329.550,10000221.0
1512952332.902,10000215.0
1512952336.254,10000213.0
1512952339.607,10000217.0
1512952342.958,10000220.0
1512952346.310,10000211.0
1512952349.662,10000217.0
1512952353.015,10000210.0
1512952356.367,10000207.0
1512952359.719,10000202.0
1512952363.070,10000203.0
1512952366.423,10000224.0
1512952369.775,10000241.0
1512952373.127,10000243.0
1512952376.480,10000241.0
1512952379.832,10000244.0
1512952383.183,10000230.0
1512952386.535,10000231.0
1512952389.888,10000238.0
1512952393.240,10000234.0
1512952396.591,10000234.0
1512952399.944,10000220.0
1512952403.296,10000218.0
1512952406.647,10000226.0
1512952410.000,10000239.0
1512952413.352,10000235.0
1512952416.704,10000220.0
1512952420.057,10000219.0
1512952423.408,10000228.0
1512952426.760,10000236.0
1512952430.113,10000219.0
1512952433.465,10000214.0
1512952436.817,10000225.0
1512952440.168,10000231.0
1512952443.521,10000223.0
1512952446.873,10000224.0
1512952450.225,10000230.0
1512952453.577,10000220.0
1512952456.929,10000211.0
1512952460.281,10000214.0
1512952463.634,10000215.0
1512952466.986,10000211.0
1512952470.337,10000224.0
1512952473.689,10000173.0
1512952477.042,10000208.0
1512952480.394,10000219.0
1512952483.746,10000215.0
1512952487.098,10000192.0
1512952490.450,10000174.0
1512952493.802,10000173.0
1512952497.155,10000224.0
1512952500.506,10000198.0
1512952503.858,10000238.0
1512952507.210,10000240.0
1512952510.563,10000240.0
1512952513.915,10000240.0
1512952517.266,10000238.0
1512952520.619,10000207.0
1512952523.971,10000217.0
1512952527.323,10000236.0
1512952530.675,10000233.0
1512952534.027,10000230.0
1512952537.379,10000244.0
1512952540.731,10000235.0
1512952544.084,10000203.0
1512952547.435,10000235.0
1512952550.787,10000211.0
1512952554.139,10000214.0
1512952557.492,10000246.0
1512952560.844,10000239.0
1512952564.196,10000239.0
1512952567.547,10000216.0
1512952570.900,10000227.0
1512952574.252,10000203.0
1512952577.604,10000192.0
1512952580.957,10000210.0
1512952584.308,10000235.0
1512952587.660,10000225.0
1512952591.013,10000231.0
1512952594.365,10000231.0
1512952597.716,10000210.0
1512952601.069,10000208.0
1512952604.421,10000194.0
1512952607.772,10000215.0
1512952611.125,10000224.0
1512952614.477,10000217.0
1512952617.829,10000211.0
1512952621.181,10000211.0
1512952624.534,10000209.0
1512952627.886,10000220.0
1512952631.237,10000221.0
1512952634.590,10000230.0
1512952637.941,10000222.0
1512952641.294,10000227.0
1512952644.646,10000228.0
1512952647.997,10000222.0
1512952651.350,10000223.0
1512952654.702,10000223.0
1512952658.054,10000222.0
1512952661.406,10000220.0
1512952664.758,10000206.0
1512952668.110,10000211.0
1512952671.462,10000209.0
1512952674.814,10000213.0
1512952678.167,10000211.0
1512952681.519,10000222.0
1512952684.870,10000211.0
1512952688.222,10000212.0
1512952691.575,10000216.0
1512952694.927,10000225.0
1512952698.279,10000234.0
1512952701.631,10000235.0
1512952704.983,10000230.0
1512952708.335,10000233.0
1512952711.688,10000239.0
1512952715.039,10000228.0
1512952718.391,10000218.0
1512952721.744,10000230.0
1512952725.096,10000228.0
1512952728.448,10000223.0
1512952731.800,10000226.0
1512952735.151,10000221.0
1512952738.504,10000216.0
1512952741.856,10000217.0
1512952745.208,10000222.0
1512952748.561,10000223.0
1512952751.912,10000242.0
1512952755.264,10000239.0
1512952758.617,10000234.0
1512952761.968,10000234.0
1512952765.320,10000236.0
1512952768.673,10000226.0
1512952772.025,10000214.0
1512952775.377,10000231.0
1512952778.729,10000224.0
1512952782.081,10000237.0
1512952785.433,10000237.0
1512952788.785,10000246.0
1512952792.138,10000233.0
1512952795.489,10000215.0
1512952798.841,10000215.0
1512952802.193,10000215.0
1512952805.545,10000205.0
1512952808.898,10000197.0
1512952812.250,10000214.0
1512952815.601,10000204.0
1512952818.954,10000205.0
1512952822.306,10000209.0
1512952825.658,10000215.0
1512952829.010,10000209.0
1512952832.363,10000208.0
1512952835.714,10000204.0
1512952839.066,10000156.0
1512952842.418,10000164.0
1512952845.771,10000197.0
1512952849.123,10000213.0
1512952852.474,10000234.0
1512952855.827,10000222.0
1512952859.179,10000206.0
1512952862.531,10000165.0
1512952865.883,10000201.0
1512952869.236,10000226.0
1512952872.587,10000219.0
1512952875.939,10000177.0
1512952879.292,10000188.0
1512952882.643,10000204.0
1512952885.996,10000200.0
1512952889.348,10000179.0
1512952892.699,10000207.0
1512952896.052,10000190.0
1512952899.404,10000190.0
1512952902.756,10000191.0
1512952906.108,10000188.0
1512952909.461,10000200.0
1512952912.813,10000203.0
1512952916.164,10000186.0
1512952919.516,10000215.0
1512952922.869,10000208.0
1512952926.221,10000208.0
1512952929.573,10000206.0
1512952932.925,10000180.0
1512952936.277,10000172.0
1512952939.629,10000171.0
1512952942.981,10000172.0
1512952946.333,10000156.0
1512952949.686,10000168.0
1512952953.038,10000207.0
1512952956.389,10000218.0
1512952959.741,10000196.0
1512952963.094,10000176.0
1512952966.446,10000206.0
1512952969.798,10000157.0
1512952973.150,10000191.0
1512952976.502,10000201.0
1512952979.854,10000222.0
1512952983.206,10000195.0
1512952986.559,10000190.0
1512952989.911,10000197.0
1512952993.262,10000204.0
1512952996.614,10000192.0
1512952999.967,10000182.0
1512953003.318,10000196.0
1512953006.671,10000171.0
1512953010.023,10000190.0
1512953013.375,10000208.0
1512953016.727,10000200.0
1512953020.079,10000189.0
1512953023.431,10000206.0
1512953026.783,10000190.0
1512953030.136,10000198.0
1512953033.487,10000195.0
1512953036.839,10000206.0
1512953040.192,10000225.0
1512953043.544,10000202.0
1512953046.896,10000200.0
1512953050.248,10000201.0
1512953053.600,10000183.0
1512953056.952,10000182.0
1512953060.304,10000197.0
1512953063.656,10000216.0
1512953067.009,10000205.0
1512953070.360,10000222.0
1512953073.712,10000192.0
1512953077.065,10000191.0
1512953080.417,10000208.0
1512953083.769,10000168.0
1512953087.121,10000187.0
1512953090.472,10000222.0
1512953093.825,10000225.0
1512953097.177,10000178.0
1512953100.529,10000185.0
1512953103.882,10000178.0
1512953107.233,10000189.0
1512953110.585,10000205.0
1512953113.937,10000195.0
1512953117.290,10000201.0
1512953120.642,10000182.0
1512953123.994,10000203.0
1512953127.346,10000236.0
1512953130.699,10000231.0
1512953134.050,10000215.0
1512953137.402,10000207.0
1512953140.754,10000190.0
1512953144.106,10000182.0
1512953147.459,10000190.0
1512953150.810,10000192.0
1512953154.162,10000223.0
1512953157.514,10000214.0
1512953160.867,10000211.0
1512953164.219,10000186.0
1512953167.571,10000206.0
1512953170.923,10000215.0
1512953174.275,10000217.0
1512953177.627,10000213.0
1512953180.979,10000211.0
1512953184.332,10000224.0
1512953187.683,10000239.0
1512953191.036,10000225.0
1512953194.388,10000237.0
1512953197.739,10000239.0
1512953201.091,10000200.0
1512953204.444,10000214.0
1512953207.796,10000218.0
1512953211.148,10000175.0
1512953214.500,10000223.0
1512953217.852,10000220.0
1512953221.204,10000194.0
1512953224.556,10000203.0
1512953227.909,10000192.0
1512953231.260,10000182.0
1512953234.612,10000206.0
1512953237.965,10000207.0
1512953241.316,10000217.0
1512953244.669,10000221.0
1512953248.021,10000218.0
1512953251.373,10000230.0
1512953254.725,10000218.0
1512953258.077,10000221.0
1512953261.429,10000220.0
1512953264.781,10000217.0
1512953268.134,10000217.0
1512953271.485,10000224.0
1512953274.837,10000219.0
1512953278.190,10000217.0
1512953281.542,10000224.0
1512953284.894,10000223.0
1512953288.245,10000235.0
1512953291.598,10000244.0
1512953294.950,10000237.0
1512953298.302,10000217.0
1512953301.654,10000232.0
1512953305.007,10000200.0
1512953308.358,10000208.0
1512953311.710,10000222.0
1512953315.063,10000230.0
1512953318.415,10000223.0
1512953321.766,10000219.0
1512953325.119,10000232.0
1512953328.471,10000239.0
1512953331.823,10000218.0
1512953335.175,10000210.0
1512953338.655,10000220.0
1512953341.880,10000216.0
1512953345.232,10000198.0
1512953348.583,10000185.0
1512953351.935,10000197.0
1512953355.288,10000185.0
1512953358.640,10000197.0
1512953361.992,10000194.0
1512953365.344,10000197.0
1512953368.697,10000179.0
1512953372.048,10000159.0
1512953375.400,10000175.0
1512953378.752,10000174.0
1512953382.105,10000180.0
1512953385.457,10000191.0
1512953388.809,10000194.0
1512953392.160,10000187.0
1512953395.513,10000192.0
1512953398.865,10000194.0
1512953402.217,10000165.0
1512953405.569,10000180.0
1512953408.921,10000177.0
1512953412.273,10000174.0
1512953415.625,10000158.0
1512953418.978,10000166.0
1512953422.330,10000178.0
1512953425.681,10000179.0
1512953429.034,10000165.0
1512953432.386,10000159.0
1512953435.738,10000164.0
1512953439.090,10000204.0
1512953442.442,10000216.0
1512953445.794,10000222.0
1512953449.146,10000224.0
1512953452.499,10000208.0
1512953455.851,10000209.0
1512953459.202,10000170.0
1512953462.554,10000175.0
1512953465.907,10000156.0
1512953469.259,10000151.0
1512953472.611,10000168.0
1512953475.963,10000172.0
1512953479.315,10000180.0
1512953482.668,10000162.0
1512953486.019,10000209.0
1512953489.371,10000196.0
1512953492.724,10000202.0
1512953496.076,10000199.0
1512953499.427,10000199.0
1512953502.780,10000223.0
1512953506.132,10000209.0
1512953509.484,10000208.0
1512953512.837,10000185.0
1512953516.188,10000230.0
1512953519.540,10000229.0
1512953522.892,10000184.0
1512953526.245,10000180.0
1512953529.596,10000172.0
1512953532.948,10000179.0
1512953536.301,10000173.0
1512953539.653,10000229.0
1512953543.005,10000208.0
1512953546.357,10000215.0
1512953549.709,10000183.0
1512953553.061,10000208.0
1512953556.413,10000195.0
1512953559.766,10000212.0
1512953563.118,10000213.0
1512953566.469,10000207.0
1512953569.821,10000210.0
1512953573.174,10000201.0
1512953576.526,10000201.0
1512953579.878,10000206.0
1512953583.230,10000212.0
1512953586.582,10000191.0
1512953589.934,10000203.0
1512953593.286,10000211.0
1512953596.638,10000197.0
1512953599.991,10000228.0
1512953603.342,10000238.0
1512953606.694,10000238.0
1512953610.047,10000234.0
1512953613.399,10000226.0
1512953616.751,10000225.0
1512953620.103,10000219.0
1512953623.455,10000204.0
1512953626.807,10000217.0
1512953630.160,10000210.0
1512953633.512,10000225.0
1512953636.863,10000179.0
1512953640.215,10000219.0
1512953643.567,10000196.0
1512953646.920,10000213.0
1512953650.272,10000205.0
1512953653.624,10000212.0
1512953656.976,10000202.0
1512953660.328,10000214.0
1512953663.680,10000200.0
1512953667.033,10000199.0
1512953670.384,10000189.0
1512953673.736,10000217.0
1512953677.088,10000221.0
1512953680.441,10000214.0
1512953683.793,10000210.0
1512953687.144,10000217.0
1512953690.497,10000216.0
1512953693.849,10000209.0
1512953697.201,10000205.0
1512953700.553,10000180.0
1512953703.906,10000219.0
1512953707.257,10000219.0
1512953710.609,10000218.0
1512953713.961,10000217.0
1512953717.314,10000212.0
1512953720.666,10000215.0
1512953724.018,10000210.0
1512953727.370,10000214.0
1512953730.722,10000213.0
1512953734.074,10000224.0
1512953737.426,10000211.0
1512953740.778,10000201.0
1512953744.130,10000195.0
1512953747.483,10000206.0
1512953750.834,10000215.0
1512953754.186,10000206.0
1512953757.539,10000173.0
1512953760.891,10000133.0
1512953764.243,10000143.0
1512953767.595,10000189.0
1512953770.947,10000182.0
1512953774.299,10000154.0
1512953777.651,10000147.0
1512953781.004,10000172.0
1512953784.355,10000166.0
1512953787.707,10000169.0
1512953791.060,10000152.0
1512953794.412,10000159.0
1512953797.764,10000158.0
1512953801.116,10000201.0
1512953804.468,10000163.0
1512953807.820,10000161.0
1512953811.172,10000174.0
1512953814.525,10000153.0
1512953817.876,10000191.0
1512953821.229,10000199.0
1512953824.581,10000158.0
1512953827.932,10000144.0
1512953831.284,10000174.0
1512953834.637,10000173.0
1512953837.988,10000164.0
1512953841.341,10000170.0
1512953844.693,10000175.0
1512953848.045,10000196.0
1512953851.397,10000143.0
1512953854.749,10000135.0
1512953858.101,10000149.0
1512953861.454,10000133.0
1512953864.806,10000134.0
1512953868.157,10000138.0
1512953871.510,10000125.0
1512953874.862,10000132.0
1512953878.214,10000146.0
1512953881.565,10000147.0
1512953884.918,10000138.0
1512953888.270,10000172.0
1512953891.622,10000186.0
1512953894.975,10000170.0
1512953898.326,10000190.0
1512953901.678,10000179.0
1512953905.030,10000211.0
1512953908.383,10000156.0
1512953911.735,10000128.0
1512953915.087,10000154.0
1512953918.439,10000143.0
1512953921.791,10000143.0
1512953925.143,10000131.0
1512953928.495,10000132.0
1512953931.848,10000131.0
1512953935.199,10000136.0
1512953938.551,10000191.0
1512953941.903,10000137.0
1512953945.256,10000140.0
1512953948.608,10000130.0
1512953951.959,10000151.0
1512953955.312,10000173.0
1512953958.664,10000180.0
1512953962.016,10000152.0
1512953965.368,10000149.0
1512953968.720,10000165.0
1512953972.073,10000149.0
1512953975.424,10000169.0
1512953978.776,10000184.0
1512953982.128,10000160.0
1512953985.481,10000165.0
1512953988.833,10000203.0
1512953992.184,10000192.0
1512953995.537,10000182.0
1512953998.889,10000168.0
1512954002.241,10000185.0
1512954005.593,10000196.0
1512954008.945,10000198.0
1512954012.297,10000209.0
1512954015.650,10000213.0
1512954019.001,10000208.0
1512954022.353,10000205.0
1512954025.706,10000197.0
1512954029.058,10000158.0
1512954032.409,10000167.0
1512954035.762,10000176.0
1512954039.114,10000189.0
1512954042.466,10000181.0
1512954045.819,10000154.0
1512954049.170,10000166.0
1512954052.522,10000139.0
1512954055.875,10000149.0
1512954059.227,10000195.0
1512954062.581,10000191.0
1512954065.931,10000175.0
1512954069.283,10000180.0
1512954072.635,10000186.0
1512954075.987,10000185.0
1512954079.339,10000178.0
1512954082.691,10000186.0
1512954086.044,10000197.0
1512954089.395,10000176.0
1512954092.748,10000220.0
1512954096.100,10000197.0
