timestamp,ltz1000-p19-soldered-leads
1513986122.224,7189853.5
1513986125.576,7189854.0
1513986128.928,7189852.0
1513986132.280,7189850.2
1513986135.633,7189853.1
1513986138.984,7189852.8
1513986142.337,7189854.3
1513986145.689,7189850.2
1513986149.041,7189852.0
1513986152.393,7189851.7
1513986155.745,7189851.2
1513986159.249,7189851.2
1513986162.449,7189851.0
1513986165.801,7189849.8
1513986169.153,7189850.0
1513986172.506,7189850.2
1513986175.858,7189848.8
1513986179.209,7189850.5
1513986182.562,7189849.6
1513986185.914,7189849.5
1513986189.266,7189851.7
1513986192.618,7189851.7
1513986195.971,7189850.7
1513986199.322,7189853.8
1513986202.675,7189854.3
1513986206.026,7189854.8
1513986209.378,7189852.8
1513986212.731,7189853.3
1513986216.083,7189854.3
1513986219.435,7189851.0
1513986222.787,7189851.7
1513986226.139,7189853.4
1513986229.491,7189853.3
1513986232.843,7189853.3
1513986236.196,7189853.8
1513986239.547,7189854.5
1513986242.900,7189855.0
1513986246.251,7189854.5
1513986249.604,7189853.4
1513986252.956,7189856.6
1513986256.308,7189855.5
1513986259.660,7189852.6
1513986263.012,7189853.0
1513986266.364,7189853.9
1513986269.716,7189853.8
1513986273.069,7189855.5
1513986276.421,7189855.3
1513986279.772,7189852.8
1513986283.125,7189854.8
1513986286.477,7189852.0
1513986289.829,7189851.7
1513986293.181,7189851.0
1513986296.533,7189851.5
1513986299.885,7189850.0
1513986303.237,7189850.7
1513986306.589,7189849.5
1513986309.942,7189851.2
1513986313.293,7189851.0
1513986316.646,7189852.5
1513986319.998,7189851.4
1513986323.350,7189852.6
1513986326.702,7189851.7
1513986330.054,7189852.2
1513986333.407,7189852.2
1513986336.758,7189849.7
1513986340.110,7189854.3
1513986343.463,7189853.8
1513986346.814,7189857.1
1513986350.166,7189854.3
1513986353.519,7189851.7
1513986356.871,7189853.5
1513986360.223,7189854.4
1513986363.575,7189851.2
1513986366.927,7189853.3
1513986370.279,7189852.2
1513986373.631,7189853.5
1513986376.984,7189853.8
1513986380.336,7189851.7
1513986383.688,7189853.8
1513986387.040,7189853.6
1513986390.392,7189852.5
1513986393.744,7189852.2
1513986397.096,7189851.7
1513986400.511,7189852.5
1513986403.800,7189853.3
1513986407.153,7189852.0
1513986410.504,7189855.8
1513986413.857,7189852.8
1513986417.208,7189855.7
1513986420.561,7189855.0
1513986423.913,7189855.0
1513986427.265,7189848.8
1513986430.617,7189848.4
1513986433.969,7189847.7
1513986437.321,7189844.5
1513986440.674,7189847.4
1513986444.025,7189846.0
1513986447.378,7189845.8
1513986450.730,7189849.0
1513986454.081,7189847.4
1513986457.434,7189849.5
1513986460.786,7189849.7
1513986464.138,7189850.0
1513986467.491,7189851.2
1513986470.842,7189851.5
1513986474.195,7189850.0
1513986477.547,7189851.5
1513986480.899,7189849.3
1513986484.251,7189846.5
1513986487.603,7189849.5
1513986490.955,7189849.0
1513986494.307,7189849.5
1513986497.660,7189853.3
1513986501.011,7189852.9
1513986504.363,7189851.7
1513986507.716,7189852.0
1513986511.068,7189851.2
1513986514.420,7189851.0
1513986517.772,7189851.7
1513986521.124,7189853.5
1513986524.476,7189850.0
1513986527.828,7189849.5
1513986531.180,7189849.2
1513986534.533,7189850.0
1513986537.884,7189848.3
1513986541.237,7189851.0
1513986544.588,7189850.5
1513986547.941,7189849.2
1513986551.293,7189850.2
1513986554.645,7189850.5
1513986557.997,7189848.2
1513986561.349,7189850.7
1513986564.701,7189852.0
1513986568.053,7189852.5
1513986571.406,7189850.3
1513986574.757,7189851.5
1513986578.110,7189851.5
1513986581.461,7189853.3
1513986584.814,7189852.0
1513986588.166,7189855.5
1513986591.518,7189853.5
1513986594.870,7189852.4
1513986598.223,7189852.2
1513986601.574,7189853.3
1513986604.926,7189850.7
1513986608.278,7189852.2
1513986611.631,7189851.9
1513986614.982,7189851.5
1513986618.335,7189852.2
1513986621.687,7189853.3
1513986625.039,7189851.1
1513986628.392,7189850.1
1513986631.743,7189851.2
1513986635.095,7189851.0
1513986638.448,7189849.7
1513986641.799,7189850.0
1513986645.152,7189850.5
1513986648.504,7189851.0
1513986651.856,7189850.5
1513986655.208,7189852.5
1513986658.561,7189849.8
1513986661.912,7189850.6
1513986665.264,7189850.0
1513986668.616,7189850.5
1513986671.968,7189850.1
1513986675.321,7189853.0
1513986678.673,7189852.5
1513986682.025,7189853.8
1513986685.377,7189853.0
1513986688.729,7189852.4
1513986692.081,7189852.0
1513986695.433,7189852.0
1513986698.785,7189853.3
1513986702.137,7189852.8
1513986705.490,7189852.5
1513986708.842,7189852.5
1513986712.193,7189853.0
1513986715.546,7189851.5
1513986718.897,7189851.7
1513986722.250,7189850.2
1513986725.602,7189851.2
1513986728.954,7189849.7
1513986732.306,7189850.2
1513986735.659,7189850.2
1513986739.010,7189852.5
1513986742.362,7189849.5
1513986745.715,7189850.2
1513986749.067,7189851.0
1513986752.419,7189851.7
1513986755.771,7189850.0
1513986759.123,7189852.2
1513986762.475,7189851.0
1513986765.828,7189853.5
1513986769.179,7189851.5
1513986772.532,7189856.1
1513986775.884,7189852.0
1513986779.236,7189852.5
1513986782.588,7189852.5
1513986785.940,7189857.6
1513986789.292,7189857.1
1513986792.644,7189854.0
1513986795.996,7189855.8
1513986799.348,7189855.7
1513986802.700,7189848.8
1513986806.053,7189848.3
1513986809.404,7189851.0
1513986812.757,7189852.8
1513986816.108,7189853.6
1513986819.461,7189851.0
1513986822.813,7189852.5
1513986826.165,7189851.2
1513986829.517,7189852.0
1513986832.869,7189852.0
1513986836.221,7189848.2
1513986839.574,7189852.2
1513986842.925,7189855.0
1513986846.278,7189854.0
1513986849.630,7189850.5
1513986852.981,7189848.4
1513986856.334,7189847.7
1513986859.686,7189849.5
1513986863.038,7189851.7
1513986866.390,7189853.3
1513986869.743,7189854.2
1513986873.094,7189853.3
1513986876.447,7189853.3
1513986879.798,7189854.0
1513986883.151,7189851.0
1513986886.503,7189852.4
1513986889.855,7189852.8
1513986893.207,7189851.0
1513986896.559,7189852.0
1513986899.911,7189851.7
1513986903.264,7189851.6
1513986906.615,7189850.5
1513986909.968,7189850.9
1513986913.319,7189850.5
1513986916.672,7189850.2
1513986920.024,7189851.5
1513986923.376,7189852.0
1513986926.728,7189851.0
1513986930.080,7189853.1
1513986933.432,7189853.8
1513986936.785,7189852.0
1513986940.137,7189853.5
1513986943.488,7189853.0
1513986946.841,7189852.5
1513986950.193,7189852.0
1513986953.545,7189851.7
1513986956.897,7189851.5
1513986960.249,7189851.2
1513986963.601,7189852.6
1513986966.954,7189852.0
1513986970.305,7189853.5
1513986973.658,7189853.8
1513986977.009,7189857.8
1513986980.361,7189860.1
1513986983.714,7189860.4
1513986987.065,7189859.1
1513986990.418,7189859.6
1513986993.770,7189857.8
1513986997.122,7189857.3
1513987000.474,7189854.7
1513987003.827,7189858.6
1513987007.178,7189854.9
1513987010.531,7189850.7
1513987013.883,7189856.1
1513987017.234,7189856.6
1513987020.587,7189853.5
1513987023.939,7189855.8
1513987027.291,7189856.6
1513987030.644,7189852.8
1513987033.995,7189854.0
1513987037.347,7189856.1
1513987040.699,7189855.3
1513987044.051,7189853.5
1513987047.404,7189854.8
1513987050.755,7189850.5
1513987054.108,7189850.7
1513987057.460,7189847.2
1513987060.812,7189847.9
1513987064.164,7189853.5
1513987067.516,7189854.3
1513987070.868,7189856.8
1513987074.221,7189853.4
1513987077.573,7189852.8
1513987080.924,7189853.8
1513987084.277,7189851.2
1513987087.628,7189849.7
1513987090.981,7189851.5
1513987094.333,7189849.7
1513987097.685,7189850.2
1513987101.037,7189850.7
1513987104.390,7189852.8
1513987107.741,7189852.8
1513987111.094,7189854.9
1513987114.446,7189855.3
1513987117.798,7189855.8
1513987121.150,7189856.1
1513987124.502,7189854.3
1513987127.854,7189854.3
1513987131.206,7189852.8
1513987134.558,7189851.2
1513987137.911,7189851.5
1513987141.262,7189850.2
1513987144.615,7189850.7
1513987147.966,7189851.4
1513987151.319,7189850.7
1513987154.671,7189849.7
1513987158.022,7189850.3
1513987161.375,7189852.8
1513987164.727,7189853.0
1513987168.079,7189852.9
1513987171.431,7189854.0
1513987174.783,7189854.5
1513987178.135,7189855.5
1513987181.488,7189853.8
1513987184.839,7189854.8
1513987188.192,7189853.8
1513987191.543,7189854.8
1513987194.896,7189851.7
1513987198.248,7189852.5
1513987201.600,7189850.7
1513987204.952,7189849.2
1513987208.305,7189849.2
1513987211.656,7189852.5
1513987215.009,7189851.0
1513987218.360,7189851.5
1513987221.713,7189850.2
1513987225.064,7189850.7
1513987228.417,7189852.2
1513987231.769,7189853.8
1513987235.121,7189851.7
1513987238.473,7189851.2
1513987241.825,7189851.5
1513987245.178,7189853.0
1513987248.529,7189851.7
1513987251.882,7189853.3
1513987255.234,7189851.2
1513987258.585,7189851.5
1513987261.938,7189852.1
1513987265.290,7189853.0
1513987268.642,7189852.5
1513987271.994,7189851.0
1513987275.346,7189851.5
1513987278.698,7189852.9
1513987282.051,7189851.5
1513987285.403,7189850.7
1513987288.755,7189850.0
1513987292.106,7189850.5
1513987295.459,7189850.7
1513987298.811,7189851.5
1513987302.163,7189850.1
1513987305.515,7189849.7
1513987308.867,7189849.0
1513987312.219,7189849.6
1513987315.572,7189850.0
1513987318.924,7189848.7
1513987322.275,7189846.8
1513987325.628,7189848.7
1513987328.980,7189846.4
1513987332.332,7189847.7
1513987335.684,7189849.5
1513987339.036,7189848.7
1513987342.388,7189848.4
1513987345.741,7189847.7
1513987349.092,7189845.5
1513987352.445,7189846.5
1513987355.796,7189843.9
1513987359.149,7189847.4
1513987362.501,7189847.9
1513987365.853,7189846.9
1513987369.205,7189847.1
1513987372.558,7189849.8
1513987375.910,7189850.9
1513987379.261,7189850.1
1513987382.614,7189847.7
1513987385.965,7189848.3
1513987389.318,7189846.4
1513987392.670,7189847.4
1513987396.022,7189850.5
1513987399.374,7189852.2
1513987402.727,7189852.5
1513987406.078,7189850.6
1513987409.431,7189849.5
1513987412.783,7189853.3
1513987416.135,7189849.2
1513987419.487,7189847.4
1513987422.839,7189846.4
1513987426.191,7189847.3
1513987429.544,7189846.7
1513987432.895,7189847.9
1513987436.248,7189845.9
1513987439.600,7189848.2
1513987442.952,7189846.2
1513987446.304,7189848.6
1513987449.656,7189848.6
1513987453.008,7189847.6
1513987456.360,7189847.2
1513987459.712,7189847.2
1513987463.064,7189846.7
1513987466.417,7189850.0
1513987469.768,7189847.7
1513987473.121,7189847.6
1513987476.472,7189847.9
1513987479.825,7189848.2
1513987483.177,7189850.5
1513987486.529,7189852.8
1513987489.881,7189852.0
1513987493.234,7189849.5
1513987496.585,7189848.8
1513987499.938,7189849.7
1513987503.289,7189851.0
1513987506.642,7189851.5
1513987509.994,7189851.7
1513987513.346,7189849.7
1513987516.698,7189851.2
1513987520.051,7189853.3
1513987523.402,7189854.8
1513987526.755,7189852.5
1513987530.106,7189853.0
1513987533.459,7189853.5
1513987536.811,7189853.3
1513987540.162,7189853.5
1513987543.515,7189852.0
1513987546.867,7189852.2
1513987550.219,7189856.3
1513987553.571,7189856.1
1513987556.924,7189853.5
1513987560.275,7189855.5
1513987563.627,7189855.0
1513987566.980,7189856.2
1513987570.331,7189852.9
1513987573.684,7189853.3
1513987577.036,7189856.6
1513987580.388,7189853.9
1513987583.740,7189858.1
1513987587.092,7189855.5
1513987590.444,7189855.3
1513987593.797,7189855.5
1513987597.149,7189854.5
1513987600.500,7189855.9
1513987603.853,7189854.8
1513987607.205,7189853.0
1513987610.557,7189853.9
1513987613.909,7189853.3
1513987617.261,7189851.7
1513987620.613,7189851.5
1513987623.966,7189854.8
1513987627.317,7189853.8
1513987630.670,7189852.2
1513987634.021,7189853.5
1513987637.656,7189852.0
1513987640.726,7189849.0
1513987644.078,7189850.7
1513987647.430,7189845.9
1513987650.783,7189851.7
1513987654.134,7189852.0
1513987657.486,7189852.8
1513987660.839,7189852.2
1513987664.190,7189852.8
1513987667.542,7189853.3
1513987670.895,7189853.1
1513987674.247,7189853.1
1513987677.599,7189853.8
1513987680.951,7189853.5
1513987684.303,7189854.8
1513987687.655,7189854.0
1513987691.008,7189855.5
1513987694.359,7189850.2
1513987697.712,7189850.5
1513987701.064,7189852.0
1513987704.416,7189851.5
1513987707.768,7189852.0
1513987711.119,7189851.5
1513987714.472,7189850.2
1513987717.824,7189849.7
1513987721.176,7189850.2
1513987724.528,7189850.0
1513987727.880,7189849.0
1513987731.233,7189850.7
1513987734.585,7189852.0
1513987737.936,7189852.8
1513987741.289,7189851.1
1513987744.641,7189849.1
1513987747.993,7189845.2
1513987751.345,7189848.4
1513987754.697,7189849.5
1513987758.049,7189853.0
1513987761.402,7189854.3
1513987764.753,7189853.5
1513987768.106,7189853.6
1513987771.458,7189856.7
1513987774.809,7189856.8
1513987778.162,7189857.1
1513987781.514,7189860.6
1513987784.866,7189859.3
1513987788.532,7189858.6
1513987791.571,7189859.3
1513987794.922,7189858.3
1513987798.275,7189858.3
1513987801.627,7189859.0
1513987804.979,7189856.1
1513987808.331,7189855.5
1513987811.683,7189853.5
1513987815.035,7189853.4
1513987818.387,7189849.2
1513987821.740,7189849.2
1513987825.091,7189846.7
1513987828.444,7189845.3
1513987831.796,7189848.4
1513987835.148,7189849.0
1513987838.500,7189850.2
1513987841.852,7189846.7
1513987845.205,7189847.2
1513987848.556,7189846.7
1513987851.908,7189846.7
1513987855.261,7189845.8
1513987858.612,7189849.2
1513987861.965,7189846.4
1513987865.317,7189845.9
1513987868.669,7189848.2
1513987872.021,7189845.4
1513987875.374,7189843.9
1513987878.725,7189845.0
1513987882.078,7189845.4
1513987885.429,7189846.9
1513987888.782,7189845.2
1513987892.134,7189844.9
1513987895.486,7189846.3
1513987898.838,7189846.4
1513987902.190,7189848.4
1513987905.542,7189848.4
1513987908.895,7189849.0
1513987912.246,7189847.2
1513987915.599,7189846.9
1513987918.951,7189845.0
1513987922.302,7189846.2
1513987925.655,7189845.2
1513987929.007,7189845.4
1513987932.359,7189844.8
1513987935.712,7189850.0
1513987939.063,7189852.2
1513987942.415,7189852.2
1513987945.768,7189854.0
1513987949.120,7189854.0
1513987952.472,7189854.0
1513987955.823,7189852.2
1513987959.176,7189850.2
1513987962.528,7189853.5
1513987965.881,7189854.8
1513987969.232,7189851.0
1513987972.585,7189849.5
1513987975.936,7189850.7
1513987979.289,7189853.0
1513987982.641,7189853.5
1513987985.992,7189851.5
1513987989.345,7189852.1
1513987992.697,7189851.2
1513987996.049,7189849.8
1513987999.401,7189852.2
1513988002.753,7189853.3
1513988006.105,7189851.5
1513988009.458,7189851.7
1513988012.810,7189852.8
1513988016.162,7189852.8
1513988019.514,7189852.8
1513988022.865,7189849.5
1513988026.218,7189850.5
1513988029.570,7189850.9
1513988032.923,7189851.5
1513988036.274,7189851.5
1513988039.627,7189850.7
1513988042.978,7189850.0
1513988046.330,7189851.5
1513988049.683,7189851.1
1513988053.034,7189850.5
1513988056.387,7189850.5
1513988059.739,7189850.5
1513988063.091,7189850.5
1513988066.443,7189848.4
1513988069.796,7189850.2
1513988073.147,7189850.9
1513988076.499,7189850.0
1513988079.852,7189849.8
1513988083.203,7189849.2
1513988086.556,7189845.8
1513988089.908,7189848.2
1513988093.260,7189847.2
1513988096.612,7189847.9
1513988099.965,7189845.4
1513988103.316,7189847.9
1513988106.669,7189845.9
1513988110.020,7189845.7
1513988113.373,7189848.2
1513988116.725,7189851.5
1513988120.077,7189852.0
1513988123.429,7189849.5
1513988126.782,7189849.7
1513988130.133,7189846.3
1513988133.485,7189848.7
1513988136.837,7189846.4
1513988140.189,7189846.4
1513988143.542,7189847.1
1513988146.894,7189844.4
1513988150.246,7189846.2
1513988153.598,7189843.6
1513988156.950,7189845.2
1513988160.302,7189846.2
1513988163.655,7189847.2
1513988167.006,7189848.3
1513988170.359,7189849.7
1513988173.711,7189850.3
1513988177.063,7189849.3
1513988180.415,7189849.2
1513988183.768,7189849.0
1513988187.119,7189848.6
1513988190.471,7189848.2
1513988193.824,7189848.2
1513988197.175,7189847.6
1513988200.528,7189848.4
1513988203.880,7189849.0
1513988207.232,7189851.2
1513988210.584,7189851.6
1513988213.936,7189850.7
1513988217.288,7189851.5
1513988220.640,7189850.7
1513988223.993,7189850.5
1513988227.344,7189846.7
1513988230.697,7189846.5
1513988234.048,7189851.7
1513988237.401,7189847.2
1513988240.753,7189852.8
1513988244.105,7189852.2
1513988247.457,7189851.7
1513988250.809,7189851.4
1513988254.161,7189851.4
1513988257.514,7189854.0
1513988260.865,7189852.8
1513988264.218,7189854.8
1513988267.570,7189852.8
1513988270.922,7189851.7
1513988274.274,7189849.5
1513988277.626,7189848.4
1513988280.978,7189848.3
1513988284.330,7189847.9
1513988287.682,7189848.2
1513988291.035,7189849.0
1513988294.387,7189847.9
1513988297.739,7189849.5
1513988301.091,7189846.4
1513988304.443,7189845.5
1513988307.795,7189850.0
1513988311.147,7189851.1
1513988314.499,7189850.2
1513988317.852,7189850.0
1513988321.203,7189848.4
1513988324.556,7189851.0
1513988327.907,7189847.9
1513988331.260,7189849.7
1513988334.612,7189850.5
1513988337.964,7189847.9
1513988341.316,7189846.9
1513988344.668,7189847.8
1513988348.020,7189849.7
1513988351.373,7189849.3
1513988354.725,7189850.5
1513988358.077,7189852.0
1513988361.428,7189847.7
1513988364.781,7189851.6
1513988368.133,7189854.9
1513988371.485,7189852.0
1513988374.837,7189851.7
1513988378.189,7189854.7
1513988381.541,7189854.0
1513988384.894,7189851.0
1513988388.245,7189849.1
1513988391.598,7189850.0
1513988394.949,7189853.3
1513988398.302,7189853.0
1513988401.655,7189851.7
1513988405.006,7189855.5
1513988408.358,7189857.3
1513988411.710,7189854.8
1513988415.062,7189854.8
1513988418.415,7189856.6
1513988421.766,7189853.5
1513988425.119,7189854.3
1513988428.470,7189853.5
1513988431.823,7189854.3
1513988435.175,7189854.8
1513988438.528,7189854.3
1513988441.879,7189852.6
1513988445.232,7189854.7
1513988448.583,7189855.5
1513988451.936,7189857.8
1513988455.288,7189855.0
1513988458.639,7189855.4
1513988461.992,7189853.1
1513988465.344,7189853.9
1513988468.696,7189852.0
1513988472.048,7189849.2
1513988475.400,7189850.2
1513988478.752,7189850.5
1513988482.105,7189850.2
1513988485.456,7189849.2
1513988488.809,7189846.0
1513988492.161,7189849.0
1513988495.513,7189850.2
1513988498.865,7189852.0
1513988502.217,7189852.2
1513988505.570,7189850.2
1513988508.921,7189854.8
1513988512.274,7189853.3
1513988515.625,7189851.2
1513988518.978,7189849.7
1513988522.330,7189850.3
1513988525.681,7189848.7
1513988529.034,7189851.0
1513988532.386,7189851.2
1513988535.739,7189849.5
1513988539.090,7189848.7
1513988542.443,7189852.5
1513988545.794,7189853.0
1513988549.147,7189850.0
1513988552.498,7189848.2
1513988555.851,7189846.5
1513988559.203,7189849.7
1513988562.555,7189848.4
1513988565.907,7189849.0
1513988569.259,7189847.7
1513988572.612,7189847.3
1513988575.964,7189848.4
1513988579.315,7189850.0
1513988582.668,7189850.0
1513988586.020,7189850.6
1513988589.372,7189850.2
1513988592.724,7189851.0
1513988596.076,7189848.4
1513988599.429,7189849.1
1513988602.780,7189850.2
1513988606.132,7189850.5
1513988609.485,7189850.2
1513988612.836,7189851.0
1513988616.189,7189847.7
1513988619.541,7189848.7
1513988622.893,7189846.7
1513988626.245,7189849.5
1513988629.598,7189849.0
1513988632.950,7189848.7
1513988636.301,7189849.3
1513988639.654,7189850.2
1513988643.005,7189848.7
1513988646.358,7189841.3
1513988649.710,7189844.4
1513988653.062,7189845.4
1513988656.414,7189845.4
1513988659.766,7189845.2
1513988663.118,7189844.1
1513988666.471,7189843.4
1513988669.822,7189844.4
1513988673.175,7189844.9
1513988676.527,7189845.7
1513988679.878,7189842.4
1513988683.231,7189841.9
1513988686.583,7189842.6
1513988689.936,7189842.4
1513988693.287,7189844.6
1513988696.639,7189842.4
1513988699.992,7189843.4
1513988703.344,7189843.4
1513988706.695,7189842.1
1513988710.048,7189838.6
1513988713.400,7189834.0
1513988716.752,7189841.1
1513988720.104,7189841.6
1513988723.456,7189841.3
1513988726.809,7189841.3
1513988730.160,7189844.9
1513988733.513,7189842.4
1513988736.864,7189843.9
1513988740.217,7189845.9
1513988743.569,7189842.4
1513988746.921,7189839.3
1513988750.273,7189844.4
1513988753.626,7189843.9
1513988756.977,7189845.7
1513988760.330,7189844.9
1513988763.682,7189843.6
1513988767.033,7189842.9
1513988770.386,7189846.5
1513988773.738,7189842.1
1513988777.090,7189841.1
1513988780.442,7189843.4
1513988783.794,7189843.9
1513988787.146,7189842.4
1513988790.498,7189843.4
1513988793.851,7189842.6
1513988797.203,7189842.7
1513988800.554,7189844.8
1513988803.907,7189842.6
1513988807.259,7189843.4
1513988810.611,7189842.1
1513988813.963,7189841.9
1513988817.315,7189841.6
1513988820.668,7189841.3
1513988824.019,7189841.1
1513988827.371,7189839.3
1513988830.724,7189840.6
1513988834.075,7189839.6
1513988837.428,7189838.8
1513988840.780,7189838.8
1513988844.132,7189839.1
1513988847.484,7189837.5
1513988850.837,7189839.3
1513988854.188,7189840.1
1513988857.540,7189841.5
1513988860.893,7189841.6
1513988864.245,7189841.6
1513988867.596,7189840.3
1513988870.949,7189840.6
1513988874.301,7189839.8
1513988877.653,7189839.8
1513988881.005,7189840.1
1513988884.358,7189840.5
1513988887.709,7189840.1
1513988891.062,7189839.3
1513988894.414,7189840.3
1513988897.766,7189840.1
1513988901.118,7189841.1
1513988904.470,7189841.6
1513988907.822,7189842.0
1513988911.174,7189843.5
1513988914.527,7189841.3
1513988917.878,7189842.9
1513988921.231,7189843.0
1513988924.582,7189843.9
1513988927.935,7189843.4
1513988931.287,7189845.4
1513988934.639,7189844.9
1513988937.991,7189842.1
1513988941.344,7189843.6
1513988944.695,7189843.9
1513988948.048,7189845.4
1513988951.400,7189841.9
1513988954.751,7189841.5
1513988958.104,7189841.6
1513988961.456,7189841.1
1513988964.808,7189843.6
1513988968.161,7189842.1
1513988971.512,7189843.1
1513988974.864,7189842.6
1513988978.217,7189844.6
1513988981.568,7189846.5
1513988984.921,7189845.0
1513988988.273,7189844.6
1513988991.624,7189844.4
1513988994.977,7189845.0
1513988998.329,7189844.1
1513989001.681,7189843.6
1513989005.034,7189845.2
1513989008.385,7189846.7
1513989011.738,7189844.8
1513989015.089,7189845.2
1513989018.442,7189845.4
1513989021.794,7189846.4
1513989025.146,7189845.2
1513989028.498,7189846.0
1513989031.850,7189845.3
1513989035.203,7189844.6
1513989038.554,7189842.1
1513989041.907,7189835.9
1513989045.258,7189839.7
1513989048.611,7189841.0
1513989051.962,7189841.6
1513989055.315,7189841.6
1513989058.667,7189842.9
1513989062.019,7189843.4
1513989065.372,7189842.6
1513989068.724,7189843.4
1513989072.076,7189844.6
1513989075.428,7189842.9
1513989078.780,7189843.9
1513989082.132,7189843.4
1513989085.484,7189843.9
1513989088.836,7189847.4
1513989092.188,7189846.7
1513989095.541,7189846.2
1513989098.892,7189845.9
1513989102.245,7189846.2
1513989105.596,7189844.8
1513989108.949,7189843.8
1513989112.445,7189844.8
1513989115.653,7189845.0
1513989119.005,7189842.9
1513989122.357,7189843.1
1513989125.709,7189844.9
1513989129.062,7189843.2
1513989132.413,7189842.7
1513989135.766,7189842.0
1513989139.118,7189843.8
1513989142.469,7189841.9
1513989145.822,7189843.9
1513989149.174,7189839.6
1513989152.526,7189841.9
1513989155.879,7189840.6
1513989159.230,7189841.1
1513989162.583,7189841.3
1513989165.934,7189841.9
1513989169.287,7189842.1
1513989172.639,7189844.4
1513989175.991,7189845.0
1513989179.343,7189842.4
1513989182.696,7189839.1
1513989186.047,7189839.8
1513989189.400,7189838.8
1513989192.751,7189840.3
1513989196.103,7189840.8
1513989199.456,7189840.1
1513989202.807,7189839.8
1513989206.160,7189840.6
1513989209.512,7189842.9
1513989212.864,7189842.6
1513989216.217,7189843.1
1513989219.568,7189840.8
1513989222.921,7189842.7
1513989226.273,7189845.9
1513989229.624,7189847.9
1513989232.977,7189847.1
1513989236.328,7189845.0
1513989239.681,7189844.5
1513989243.033,7189844.3
1513989246.385,7189845.4
1513989249.737,7189838.6
1513989253.090,7189839.4
1513989256.441,7189837.4
1513989259.793,7189838.6
1513989263.146,7189841.6
1513989266.497,7189840.6
1513989269.850,7189838.3
1513989273.202,7189840.1
1513989276.554,7189840.2
1513989279.906,7189840.3
1513989283.259,7189840.6
1513989286.611,7189841.1
1513989289.962,7189837.5
1513989293.315,7189838.7
1513989296.667,7189838.2
1513989300.018,7189840.1
1513989303.371,7189839.7
1513989306.723,7189840.0
1513989310.076,7189840.8
1513989313.427,7189841.9
1513989316.779,7189843.6
1513989320.132,7189842.4
1513989323.483,7189843.9
1513989326.836,7189845.3
1513989330.188,7189845.7
1513989333.540,7189845.0
1513989336.892,7189844.6
1513989340.244,7189844.9
1513989343.597,7189844.3
1513989346.948,7189843.6
1513989350.301,7189844.0
1513989353.653,7189838.8
1513989357.005,7189837.0
1513989360.357,7189836.9
1513989363.709,7189836.8
1513989367.061,7189838.8
1513989370.414,7189836.5
1513989373.765,7189837.2
1513989377.118,7189837.5
1513989380.469,7189839.1
1513989383.822,7189837.3
1513989387.173,7189836.9
1513989390.526,7189836.5
1513989393.878,7189837.5
1513989397.229,7189835.3
1513989400.582,7189836.4
1513989403.934,7189832.1
1513989407.286,7189833.2
1513989410.639,7189837.7
1513989413.990,7189836.4
1513989417.343,7189835.6
1513989420.695,7189836.5
1513989424.046,7189835.0
1513989427.399,7189832.3
1513989430.751,7189835.1
1513989434.103,7189834.8
1513989437.456,7189834.4
1513989440.807,7189836.0
1513989444.159,7189836.3
1513989447.512,7189836.5
1513989450.863,7189838.1
1513989454.216,7189836.8
1513989457.568,7189836.1
1513989460.920,7189835.3
1513989464.272,7189835.0
1513989467.624,7189835.6
1513989470.976,7189836.3
1513989474.328,7189837.0
1513989477.680,7189840.7
1513989481.033,7189841.3
1513989484.384,7189839.8
1513989487.737,7189838.3
1513989491.089,7189834.5
1513989494.440,7189835.9
1513989497.793,7189836.4
1513989501.145,7189839.8
1513989504.498,7189839.3
1513989507.849,7189839.1
1513989511.201,7189841.1
1513989514.554,7189844.6
1513989517.905,7189845.2
1513989521.258,7189846.3
1513989524.610,7189844.9
1513989527.962,7189844.4
1513989531.314,7189845.9
1513989534.666,7189846.2
1513989538.018,7189847.7
1513989541.371,7189845.9
1513989544.722,7189845.9
1513989548.075,7189846.4
1513989551.427,7189846.8
1513989554.779,7189843.1
1513989558.131,7189845.9
1513989561.483,7189849.5
1513989564.835,7189850.2
1513989568.187,7189848.7
1513989571.539,7189850.7
1513989574.892,7189851.2
1513989578.243,7189851.7
1513989581.596,7189851.7
1513989584.948,7189849.5
1513989588.300,7189849.7
1513989591.652,7189843.6
1513989595.004,7189842.4
1513989598.356,7189842.5
1513989601.708,7189843.9
1513989605.061,7189842.2
1513989608.580,7189843.1
1513989611.765,7189842.6
1513989615.116,7189842.0
1513989618.469,7189843.0
1513989621.821,7189842.4
1513989625.173,7189843.1
1513989628.525,7189841.3
1513989631.877,7189842.1
1513989635.229,7189842.9
1513989638.582,7189843.1
1513989641.933,7189843.1
1513989645.286,7189841.5
1513989648.638,7189841.7
1513989651.989,7189841.1
1513989655.342,7189841.2
1513989658.694,7189841.1
1513989662.047,7189840.8
1513989665.398,7189839.8
1513989668.750,7189840.6
1513989672.103,7189839.8
1513989675.454,7189841.1
1513989678.807,7189840.0
1513989682.159,7189841.2
1513989685.511,7189841.9
1513989688.863,7189841.3
1513989692.215,7189841.9
1513989695.567,7189842.4
1513989698.920,7189843.6
1513989702.271,7189843.4
1513989705.623,7189843.6
1513989708.976,7189841.1
1513989712.328,7189842.1
1513989715.680,7189841.7
1513989719.032,7189843.1
1513989722.384,7189846.2
