set_c,oven_c,output,ambient_c
25.000,25.017,19.93,21.254
25.000,25.017,19.99,21.265
25.000,25.011,20.97,21.265
25.000,25.011,20.88,21.265
25.000,25.008,21.51,21.254
25.000,25.012,20.78,21.244
25.000,25.011,20.80,21.254
25.000,25.016,19.99,21.254
25.000,25.015,20.02,21.254
25.000,25.017,19.63,21.233
25.000,25.015,19.95,21.244
25.000,25.016,19.73,21.244
25.000,25.011,20.65,21.233
25.000,25.011,20.58,21.244
25.000,25.007,21.25,21.254
25.000,25.010,20.71,21.244
25.000,25.009,20.83,21.265
25.000,25.013,20.05,21.244
25.000,25.013,20.09,21.254
25.000,25.015,19.65,21.254
25.000,25.014,19.83,21.254
25.000,25.015,19.59,21.244
25.000,25.010,20.39,21.254
25.000,25.010,20.50,21.254
25.000,25.007,20.93,21.265
25.000,25.010,20.47,21.265
25.000,25.008,20.76,21.265
25.000,25.012,19.92,21.265
25.000,25.011,20.07,21.265
25.000,25.014,19.56,21.254
25.000,25.012,19.83,21.265
25.000,25.014,19.47,21.265
25.000,25.009,20.25,21.287
25.000,25.010,20.09,21.244
25.000,25.008,20.41,21.276
25.000,25.011,19.91,21.265
25.000,25.012,19.65,21.254
25.000,25.014,19.32,21.265
25.000,25.011,19.76,21.265
25.000,25.012,19.56,21.254
25.000,25.008,20.19,21.254
25.000,25.010,19.94,21.244
25.000,25.007,20.44,21.254
25.000,25.010,19.84,21.254
25.000,25.007,20.39,21.265
25.000,25.011,19.63,21.244
25.000,25.009,19.97,21.265
25.000,25.011,19.57,21.254
25.000,25.008,20.15,21.244
25.000,25.009,19.85,21.233
25.000,25.007,20.24,21.222
25.000,25.009,19.86,21.233
25.000,25.008,20.01,21.233
25.000,25.010,19.58,21.233
25.000,25.009,19.75,21.222
25.000,25.011,19.27,21.244
25.000,25.008,19.89,21.222
25.000,25.009,19.57,21.211
25.000,25.005,20.44,21.211
25.000,25.006,20.11,21.222
25.000,25.003,20.62,21.222
25.000,25.007,20.01,21.211
25.000,25.006,20.13,21.233
25.000,25.010,19.44,21.201
25.000,25.010,19.42,21.211
25.000,25.011,19.06,21.222
25.000,25.007,19.85,21.211
25.000,25.007,19.77,21.201
25.000,25.003,20.52,21.201
25.000,25.003,20.49,21.201
25.000,25.001,20.80,21.201
25.000,25.004,20.28,21.233
25.000,25.003,20.58,21.211
25.000,25.008,19.63,21.201
25.000,25.005,20.02,21.190
25.000,25.009,19.39,21.211
25.000,25.007,19.73,21.211
25.000,25.008,19.40,21.211
25.000,25.004,20.12,21.233
25.000,25.006,19.76,21.201
25.000,25.004,20.26,21.201
25.000,25.007,19.65,21.233
25.000,25.006,19.81,21.211
25.000,25.009,19.27,21.222
25.000,25.006,19.67,21.211
25.000,25.008,19.36,21.201
25.000,25.004,19.99,21.201
25.000,25.007,19.55,21.222
25.000,25.004,20.05,21.233
25.000,25.006,19.58,21.211
25.000,25.004,20.04,21.233
25.000,25.008,19.20,21.222
25.000,25.007,19.46,21.201
25.000,25.010,18.77,21.222
25.000,25.008,19.27,21.222
25.000,25.008,19.08,21.211
25.000,25.004,19.93,21.201
25.000,25.005,19.73,21.201
25.000,25.002,20.15,21.222
25.000,25.004,19.88,21.211
25.000,25.002,20.27,21.190
25.000,25.004,19.82,21.201
25.000,25.003,20.02,21.211
25.000,25.007,19.32,21.190
25.000,25.005,19.54,21.211
25.000,25.008,19.03,21.190
25.000,25.005,19.61,21.190
25.000,25.006,19.38,21.211
25.000,25.002,20.04,21.190
25.000,25.003,19.95,21.211
25.000,25.001,20.21,21.190
25.000,25.006,19.42,21.169
25.000,25.004,19.60,21.201
25.000,25.007,19.11,21.211
25.000,25.004,19.59,21.179
25.000,25.006,19.18,21.179
25.000,25.003,19.73,21.179
25.000,25.005,19.39,21.169
25.000,25.001,20.23,21.179
25.000,25.002,19.94,21.179
25.000,25.000,20.38,21.179
25.000,25.003,19.83,21.190
25.000,25.002,20.02,21.179
25.000,25.004,19.64,21.179
25.000,25.003,19.84,21.190
25.000,25.005,19.41,21.179
25.000,25.003,19.78,21.169
25.000,25.005,19.38,21.179
26.000,25.002,205.00,21.179
26.000,25.018,204.97,21.169
26.000,25.156,182.07,21.190
26.000,25.395,140.20,21.190
26.000,25.643,96.04,21.158
26.000,25.844,59.78,21.158
26.000,25.988,33.73,21.169
26.000,26.051,22.11,21.158
26.000,26.055,21.23,21.169
26.000,26.026,26.34,21.158
26.000,25.957,39.06,21.158
26.000,25.908,48.25,21.169
26.000,25.855,58.26,21.179
26.000,25.847,60.21,21.169
26.000,25.846,60.74,21.169
26.000,25.854,59.83,21.158
26.000,25.869,57.34,21.158
26.000,25.908,50.58,21.169
26.000,25.934,46.10,21.179
26.000,25.941,44.92,21.158
26.000,25.944,44.62,21.179
26.000,25.945,44.46,21.158
26.000,25.944,44.79,21.169
26.000,25.945,44.90,21.147
26.000,25.945,45.07,21.136
26.000,25.946,44.89,21.158
26.000,25.948,44.79,21.147
26.000,25.954,43.82,21.158
26.000,25.959,43.07,21.158
26.000,25.967,41.56,21.147
26.000,25.973,40.72,21.147
26.000,25.979,39.52,21.147
26.000,25.982,39.19,21.158
26.000,25.986,38.49,21.147
26.000,25.983,39.07,21.136
26.000,25.987,38.34,21.147
26.000,25.986,38.51,21.126
26.000,25.990,37.79,21.158
26.000,25.992,37.54,21.147
26.000,25.996,36.82,21.126
26.000,25.995,36.90,21.136
26.000,26.000,36.15,21.147
26.000,25.998,36.49,21.136
26.000,26.002,35.74,21.126
26.000,26.002,35.79,21.093
26.000,26.006,35.05,21.136
26.000,26.004,35.28,21.104
26.000,26.008,34.64,21.126
26.000,26.007,34.67,21.126
26.000,26.012,33.85,21.126
26.000,26.010,34.06,21.147
26.000,26.012,33.73,21.126
26.000,26.011,33.91,21.115
26.000,26.013,33.42,21.136
26.000,26.013,33.47,21.126
26.000,26.016,32.84,21.147
26.000,26.016,32.83,21.126
26.000,26.018,32.39,21.115
26.000,26.017,32.45,21.147
26.000,26.020,32.00,21.136
26.000,26.019,32.04,21.126
26.000,26.021,31.58,21.126
26.000,26.021,31.56,21.136
26.000,26.023,31.15,21.126
26.000,26.021,31.42,21.147
26.000,26.023,30.95,21.147
26.000,26.022,31.06,21.126
26.000,26.023,30.90,21.104
26.000,26.023,30.87,21.126
26.000,26.023,30.70,21.126
26.000,26.022,30.84,21.104
26.000,26.023,30.64,21.147
26.000,26.023,30.65,21.104
26.000,26.023,30.41,21.126
26.000,26.023,30.47,21.136
26.000,26.024,30.17,21.115
26.000,26.024,30.11,21.104
26.000,26.025,29.88,21.115
26.000,26.025,29.79,21.136
26.000,26.025,29.64,21.126
26.000,26.025,29.73,21.115
26.000,26.025,29.56,21.115
26.000,26.024,29.62,21.147
26.000,26.025,29.51,21.136
26.000,26.024,29.57,21.136
26.000,26.025,29.38,21.104
26.000,26.024,29.49,21.093
26.000,26.025,29.16,21.126
26.000,26.024,29.22,21.126
26.000,26.025,29.00,21.115
26.000,26.024,29.10,21.115
26.000,26.025,28.82,21.126
26.000,26.025,28.73,21.104
26.000,26.026,28.52,21.115
26.000,26.025,28.69,21.104
26.000,26.026,28.50,21.115
26.000,26.023,28.83,21.115
26.000,26.024,28.61,21.104
26.000,26.023,28.70,21.104
26.000,26.024,28.53,21.126
26.000,26.023,28.66,21.126
26.000,26.024,28.37,21.126
26.000,26.023,28.55,21.104
26.000,26.023,28.37,21.115
26.000,26.023,28.39,21.126
26.000,26.024,28.11,21.126
26.000,26.023,28.30,21.126
26.000,26.024,28.00,21.115
26.000,26.023,28.17,21.126
26.000,26.023,28.07,21.104
26.000,26.022,28.20,21.126
26.000,26.023,27.84,21.126
26.000,26.022,27.96,21.104
26.000,26.023,27.84,21.104
26.000,26.021,28.13,21.126
26.000,26.021,28.08,21.104
26.000,26.019,28.29,21.115
26.000,26.020,28.03,21.104
26.000,26.020,28.06,21.115
26.000,26.021,27.74,21.093
26.000,26.021,27.73,21.126
26.000,26.022,27.52,21.104
26.000,26.020,27.76,21.115
26.000,26.020,27.69,21.115
26.000,26.018,28.03,21.126
26.000,26.019,27.86,21.158
26.000,26.017,28.12,21.179
26.000,26.019,27.79,21.179
26.000,26.018,27.77,21.190
26.000,26.019,27.58,21.179
26.000,26.019,27.62,21.222
26.000,26.021,27.20,21.222
26.000,26.019,27.52,21.201
26.000,26.020,27.23,21.211
26.000,26.019,27.34,21.211
26.000,26.020,27.09,21.222
26.000,26.019,27.24,21.233
26.000,26.020,26.95,21.211
26.000,26.019,27.13,21.233
26.000,26.020,26.93,21.233
26.000,26.017,27.29,21.233
26.000,26.018,27.17,21.254
26.000,26.016,27.45,21.254
26.000,26.018,27.05,21.244
26.000,26.016,27.38,21.244
26.000,26.018,26.96,21.244
26.000,26.018,26.97,21.254
26.000,26.019,26.71,21.222
26.000,26.017,27.06,21.233
26.000,26.017,27.01,21.233
26.000,26.014,27.48,21.254
26.000,26.016,27.09,21.233
26.000,26.014,27.27,21.233
26.000,26.017,26.80,21.222
26.000,26.015,27.01,21.233
26.000,26.017,26.72,21.211
26.000,26.016,26.87,21.211
26.000,26.016,26.68,21.233
26.000,26.013,27.23,21.211
26.000,26.014,27.13,21.222
26.000,26.011,27.56,21.222
26.000,26.014,27.05,21.222
26.000,26.012,27.35,21.201
26.000,26.015,26.71,21.190
26.000,26.014,26.88,21.201
26.000,26.016,26.41,21.201
26.000,26.013,26.94,21.201
26.000,26.014,26.80,21.201
26.000,26.011,27.20,21.190
26.000,26.013,26.89,21.233
26.000,26.011,27.19,21.222
26.000,26.013,26.78,21.190
26.000,26.013,26.74,21.211
26.000,26.015,26.39,21.201
26.000,26.013,26.76,21.190
26.000,26.014,26.47,21.211
26.000,26.012,26.86,21.211
26.000,26.014,26.46,21.222
26.000,26.011,26.89,21.211
26.000,26.012,26.72,21.179
26.000,26.010,27.09,21.222
26.000,26.011,26.74,21.211
26.000,26.010,26.92,21.190
26.000,26.013,26.40,21.201
26.000,26.010,26.80,21.190
26.000,26.013,26.39,21.190
26.000,26.009,26.93,21.179
26.000,26.010,26.81,21.179
26.000,26.008,27.15,21.179
26.000,26.009,26.87,21.179
26.000,26.008,27.05,21.190
26.000,26.010,26.72,21.179
26.000,26.009,26.83,21.190
26.000,26.011,26.39,21.190
26.000,26.009,26.80,21.169
26.000,26.010,26.52,21.158
26.000,26.008,26.89,21.179
26.000,26.009,26.67,21.158
26.000,26.007,26.99,21.179
26.000,26.009,26.66,21.158
26.000,26.006,27.15,21.158
26.000,26.008,26.82,21.158
26.000,26.007,26.95,21.179
26.000,26.010,26.47,21.158
26.000,26.008,26.75,21.147
26.000,26.010,26.38,21.147
26.000,26.006,27.14,21.158
26.000,26.008,26.68,21.158
26.000,26.007,26.89,21.158
26.000,26.009,26.53,21.179
26.000,26.006,26.92,21.147
26.000,26.008,26.58,21.179
26.000,26.006,26.95,21.158
26.000,26.007,26.72,21.158
26.000,26.004,27.19,21.158
26.000,26.006,26.84,21.158
26.000,26.005,27.13,21.169
26.000,26.008,26.52,21.158
26.000,26.007,26.58,21.158
26.000,26.010,26.08,21.136
26.000,26.007,26.56,21.158
26.000,26.009,26.24,21.147
26.000,26.006,26.65,21.158
26.000,26.008,26.27,21.190
26.000,26.006,26.72,21.158
26.000,26.007,26.43,21.158
26.000,26.005,26.92,21.179
26.000,26.006,26.59,21.179
26.000,26.005,26.77,21.169
26.000,26.007,26.38,21.158
26.000,26.005,26.76,21.169
26.000,26.008,26.17,21.179
26.000,26.006,26.62,21.179
26.000,26.009,26.04,21.190
26.000,26.008,26.18,21.179
26.000,26.010,25.76,21.190
26.000,26.009,25.99,21.169
26.000,26.009,25.79,21.179
26.000,26.006,26.37,21.179
26.000,26.006,26.40,21.190
26.000,26.002,27.04,21.179
26.000,26.006,26.43,21.190
26.000,26.005,26.55,21.169
26.000,26.009,25.86,21.179
26.000,26.007,26.14,21.190
26.000,26.009,25.71,21.190
26.000,26.006,26.29,21.201
26.000,26.007,26.02,21.190
26.000,26.004,26.57,21.179
26.000,26.006,26.16,21.169
26.000,26.004,26.49,21.190
26.000,26.008,25.74,21.179
26.000,26.007,26.04,21.169
26.000,26.008,25.84,21.190
26.000,26.006,26.19,21.179
26.000,26.007,25.85,21.169
26.000,26.005,26.36,21.190
26.000,26.006,26.05,21.190
26.000,26.004,26.51,21.179
26.000,26.006,25.95,21.158
26.000,26.004,26.32,21.158
26.000,26.007,25.90,21.169
26.000,26.004,26.32,21.169
26.000,26.006,26.04,21.190
26.000,26.003,26.55,21.169
26.000,26.005,26.06,21.179
26.000,26.005,26.18,21.190
26.000,26.007,25.68,21.179
26.000,26.007,25.69,21.169
26.000,26.008,25.50,21.169
26.000,26.004,26.21,21.179
26.000,26.005,26.12,21.190
26.000,26.001,26.82,21.147
26.000,26.003,26.39,21.179
26.000,26.001,26.84,21.169
26.000,26.005,26.01,21.158
26.000,26.003,26.42,21.179
26.000,26.006,25.74,21.169
26.000,26.005,25.88,21.179
26.000,26.006,25.77,21.179
26.000,26.002,26.59,21.190
26.000,26.001,26.67,21.179
26.000,25.998,27.31,21.169
26.000,26.001,26.68,21.179
26.000,26.001,26.71,21.190
26.000,26.006,25.83,21.179
26.000,26.005,25.89,21.169
26.000,26.007,25.56,21.158
26.000,26.004,26.04,21.179
26.000,26.005,25.96,21.190
26.000,26.003,26.28,21.169
26.000,26.005,25.91,21.190
26.000,26.002,26.43,21.169
26.000,26.004,26.07,21.169
26.000,26.002,26.43,21.179
26.000,26.004,25.94,21.179
26.000,26.003,26.16,21.179
26.000,26.005,25.72,21.179
26.000,26.003,26.20,21.169
26.000,26.003,26.07,21.158
