timestamp,run1-1433x
1516717822.873,99999.211
1516717826.225,99999.206
1516717829.577,99999.206
1516717832.930,99999.189
1516717836.282,99999.191
1516717839.634,99999.194
1516717842.986,99999.196
1516717846.337,99999.201
1516717849.690,99999.194
1516717853.042,99999.204
1516717856.394,99999.199
1516717859.747,99999.186
1516717863.099,99999.194
1516717866.450,99999.181
1516717869.802,99999.168
1516717873.154,99999.196
1516717876.507,99999.189
1516717879.859,99999.194
1516717883.211,99999.196
1516717886.563,99999.191
1516717889.915,99999.171
1516717893.267,99999.181
1516717896.620,99999.171
1516717899.972,99999.168
1516717903.324,99999.181
1516717906.675,99999.161
1516717910.027,99999.176
1516717913.380,99999.186
1516717916.732,99999.161
1516717920.084,99999.194
1516717923.437,99999.204
1516717926.789,99999.191
1516717930.140,99999.211
1516717933.492,99999.183
1516717936.845,99999.199
1516717940.197,99999.181
1516717943.549,99999.206
1516717946.901,99999.186
1516717950.253,99999.186
1516717953.606,99999.204
1516717956.958,99999.199
1516717960.310,99999.206
1516717963.661,99999.204
1516717967.013,99999.183
1516717970.366,99999.204
1516717973.718,99999.199
1516717977.070,99999.196
1516717980.423,99999.199
1516717983.775,99999.173
1516717987.126,99999.206
1516717990.478,99999.196
1516717993.830,99999.204
1516717997.183,99999.201
1516718000.535,99999.209
1516718003.887,99999.189
1516718007.239,99999.191
1516718010.592,99999.209
1516718013.943,99999.194
1516718017.295,99999.196
1516718020.648,99999.186
1516718024.000,99999.191
1516718027.352,99999.211
1516718030.704,99999.211
1516718034.055,99999.214
1516718037.408,99999.199
1516718040.760,99999.201
1516718044.112,99999.209
1516718047.464,99999.194
1516718050.817,99999.183
1516718054.169,99999.222
1516718057.521,99999.196
1516718060.873,99999.191
1516718064.225,99999.194
1516718067.577,99999.206
1516718070.929,99999.199
1516718074.281,99999.206
1516718077.634,99999.196
1516718080.986,99999.186
1516718084.337,99999.189
1516718087.689,99999.214
1516718091.042,99999.196
1516718094.394,99999.189
1516718097.746,99999.196
1516718101.098,99999.201
1516718104.451,99999.206
1516718107.803,99999.181
1516718111.154,99999.196
1516718114.506,99999.206
1516718117.859,99999.194
1516718121.211,99999.229
1516718124.563,99999.206
1516718127.915,99999.216
1516718131.267,99999.222
1516718134.619,99999.199
1516718137.971,99999.216
1516718141.324,99999.194
1516718144.676,99999.209
1516718148.028,99999.201
1516718151.380,99999.209
1516718154.731,99999.201
1516718158.084,99999.214
1516718161.436,99999.176
1516718164.788,99999.211
1516718168.141,99999.204
1516718171.493,99999.209
1516718174.845,99999.196
1516718178.196,99999.206
1516718181.549,99999.204
1516718184.901,99999.211
1516718188.254,99999.222
1516718191.605,99999.194
1516718194.957,99999.196
1516718198.309,99999.192
1516718201.662,99999.211
1516718205.014,99999.204
1516718208.366,99999.199
1516718211.718,99999.201
1516718215.070,99999.224
1516718218.422,99999.209
1516718221.774,99999.211
1516718225.127,99999.214
1516718228.479,99999.176
1516718231.831,99999.206
1516718235.183,99999.227
1516718238.534,99999.211
1516718241.887,99999.196
1516718245.239,99999.196
1516718248.591,99999.194
1516718251.943,99999.204
1516718255.295,99999.194
1516718258.648,99999.224
1516718262.000,99999.194
1516718265.352,99999.195
1516718268.704,99999.199
1516718272.055,99999.206
1516718275.408,99999.214
1516718278.760,99999.191
1516718282.112,99999.196
1516718285.464,99999.189
1516718288.817,99999.211
1516718292.169,99999.216
1516718295.520,99999.206
1516718298.873,99999.186
1516718302.225,99999.199
1516718305.577,99999.222
1516718308.929,99999.219
1516718312.281,99999.224
1516718315.634,99999.237
1516718318.985,99999.222
1516718322.337,99999.222
1516718325.689,99999.209
1516718329.042,99999.232
1516718332.394,99999.214
1516718335.746,99999.204
1516718339.098,99999.227
1516718342.451,99999.204
1516718345.803,99999.209
1516718349.154,99999.219
1516718352.506,99999.229
1516718355.859,99999.214
1516718359.211,99999.216
1516718362.563,99999.229
1516718365.916,99999.209
1516718369.268,99999.216
1516718372.619,99999.206
1516718375.972,99999.211
1516718379.323,99999.206
1516718382.676,99999.196
1516718386.028,99999.224
1516718389.380,99999.222
1516718392.732,99999.216
1516718396.085,99999.222
1516718399.437,99999.214
1516718402.789,99999.227
1516718406.140,99999.211
1516718409.493,99999.234
1516718412.845,99999.227
1516718416.198,99999.204
1516718419.550,99999.237
1516718422.901,99999.214
1516718426.253,99999.229
1516718429.605,99999.222
1516718432.957,99999.224
1516718436.310,99999.219
1516718439.662,99999.201
1516718443.014,99999.214
1516718446.366,99999.206
1516718449.719,99999.222
1516718453.071,99999.219
1516718456.422,99999.206
1516718459.774,99999.206
1516718463.127,99999.214
1516718466.479,99999.214
1516718469.831,99999.228
1516718473.183,99999.201
1516718476.536,99999.206
1516718479.888,99999.201
1516718483.239,99999.224
1516718486.591,99999.214
1516718489.943,99999.222
1516718493.296,99999.229
1516718496.648,99999.206
1516718500.000,99999.219
1516718503.352,99999.219
1516718506.704,99999.219
1516718510.057,99999.222
1516718513.409,99999.237
1516718516.761,99999.222
1516718520.113,99999.209
1516718523.465,99999.209
1516718526.817,99999.224
1516718530.169,99999.209
1516718533.521,99999.237
1516718536.873,99999.219
1516718540.226,99999.227
1516718543.578,99999.242
1516718546.930,99999.227
1516718550.282,99999.216
1516718553.634,99999.220
1516718556.986,99999.216
1516718560.338,99999.239
1516718563.691,99999.262
1516718567.043,99999.227
1516718570.395,99999.222
1516718573.746,99999.237
1516718577.099,99999.224
1516718580.451,99999.211
1516718583.803,99999.224
1516718587.155,99999.219
1516718590.507,99999.234
1516718593.860,99999.222
1516718597.212,99999.229
1516718600.564,99999.219
1516718603.916,99999.234
1516718607.269,99999.232
1516718610.620,99999.219
1516718613.972,99999.224
1516718617.325,99999.219
1516718620.676,99999.224
1516718624.028,99999.219
1516718627.381,99999.216
1516718630.733,99999.222
1516718634.085,99999.219
1516718637.438,99999.209
1516718640.790,99999.206
1516718644.142,99999.191
1516718647.494,99999.216
1516718650.845,99999.219
1516718654.198,99999.211
1516718657.550,99999.219
1516718660.902,99999.219
1516718664.254,99999.216
1516718667.606,99999.227
1516718670.958,99999.219
1516718674.311,99999.214
1516718677.662,99999.247
1516718681.014,99999.211
1516718684.367,99999.216
1516718687.719,99999.222
1516718691.071,99999.227
1516718694.423,99999.234
1516718697.776,99999.232
1516718701.128,99999.222
1516718704.479,99999.222
1516718707.832,99999.234
1516718711.184,99999.222
1516718714.536,99999.224
1516718717.888,99999.249
1516718721.240,99999.227
1516718724.592,99999.227
1516718727.945,99999.229
1516718731.297,99999.222
1516718734.649,99999.229
1516718738.001,99999.232
1516718741.353,99999.219
1516718744.705,99999.206
1516718748.058,99999.219
1516718751.409,99999.219
1516718754.761,99999.211
1516718758.114,99999.234
1516718761.465,99999.224
1516718764.817,99999.224
1516718768.170,99999.216
1516718771.522,99999.216
1516718774.874,99999.196
1516718778.227,99999.206
1516718781.579,99999.222
1516718784.930,99999.227
1516718788.282,99999.216
1516718791.634,99999.219
1516718794.987,99999.219
1516718798.339,99999.229
1516718801.691,99999.232
1516718805.043,99999.224
1516718808.395,99999.239
1516718811.747,99999.234
1516718815.100,99999.234
1516718818.451,99999.239
1516718821.803,99999.244
1516718825.155,99999.247
1516718828.508,99999.239
1516718831.860,99999.219
1516718835.212,99999.206
1516718838.565,99999.227
1516718841.917,99999.214
1516718845.268,99999.222
1516718848.621,99999.227
1516718851.973,99999.229
1516718855.325,99999.219
1516718858.677,99999.232
1516718862.029,99999.232
1516718865.382,99999.224
1516718868.734,99999.229
1516718872.085,99999.232
1516718875.437,99999.229
1516718878.790,99999.239
1516718882.142,99999.239
1516718885.494,99999.216
1516718888.847,99999.232
1516718892.198,99999.237
1516718895.550,99999.247
1516718898.902,99999.234
1516718902.255,99999.219
1516718905.607,99999.219
1516718908.959,99999.219
1516718912.311,99999.237
1516718915.663,99999.222
1516718919.015,99999.239
1516718922.367,99999.219
1516718925.720,99999.237
1516718929.072,99999.242
1516718932.424,99999.232
1516718935.776,99999.234
1516718939.129,99999.222
1516718942.480,99999.219
1516718945.832,99999.227
1516718949.184,99999.219
1516718952.537,99999.242
1516718955.889,99999.211
1516718959.241,99999.234
1516718962.593,99999.234
1516718965.944,99999.216
1516718969.297,99999.239
1516718972.650,99999.242
1516718976.002,99999.229
1516718979.354,99999.232
1516718982.706,99999.229
1516718986.057,99999.232
1516718989.410,99999.234
1516718992.762,99999.247
1516718996.114,99999.222
1516718999.467,99999.237
1516719002.819,99999.222
1516719006.170,99999.239
1516719009.522,99999.247
1516719012.875,99999.242
1516719016.227,99999.234
1516719019.579,99999.223
1516719022.931,99999.239
1516719026.284,99999.237
1516719029.635,99999.232
1516719032.987,99999.224
1516719036.340,99999.249
1516719039.691,99999.233
1516719043.044,99999.229
1516719046.396,99999.234
1516719049.748,99999.216
1516719053.100,99999.216
1516719056.452,99999.214
1516719059.805,99999.211
1516719063.157,99999.206
1516719066.509,99999.201
1516719069.860,99999.211
1516719073.213,99999.196
1516719076.565,99999.204
1516719079.917,99999.199
1516719083.269,99999.191
1516719086.621,99999.209
1516719089.974,99999.216
1516719093.326,99999.191
1516719096.678,99999.206
1516719100.029,99999.219
1516719103.382,99999.224
1516719106.734,99999.222
1516719110.086,99999.204
1516719113.439,99999.201
1516719116.791,99999.196
1516719120.142,99999.216
1516719123.494,99999.227
1516719126.847,99999.211
1516719130.199,99999.201
1516719133.551,99999.211
1516719136.904,99999.232
1516719140.256,99999.222
1516719143.607,99999.234
1516719146.959,99999.216
1516719150.311,99999.216
1516719153.664,99999.219
1516719157.016,99999.222
1516719160.368,99999.209
1516719163.720,99999.209
1516719167.072,99999.206
1516719170.425,99999.201
1516719173.777,99999.204
1516719177.128,99999.214
1516719180.481,99999.232
1516719183.833,99999.216
1516719187.185,99999.222
1516719190.538,99999.211
1516719193.889,99999.219
1516719197.241,99999.214
1516719200.593,99999.194
1516719203.946,99999.211
1516719207.298,99999.204
1516719210.650,99999.214
1516719214.002,99999.216
1516719217.354,99999.216
1516719220.706,99999.201
1516719224.058,99999.203
1516719227.411,99999.206
1516719230.763,99999.209
1516719234.114,99999.216
1516719237.466,99999.239
1516719240.819,99999.232
1516719244.171,99999.227
1516719247.523,99999.224
1516719250.876,99999.209
1516719254.227,99999.227
1516719257.579,99999.244
1516719260.932,99999.239
1516719264.284,99999.211
1516719267.636,99999.214
1516719270.988,99999.239
1516719274.340,99999.234
1516719277.692,99999.244
1516719281.044,99999.224
1516719284.397,99999.206
1516719287.749,99999.216
1516719291.100,99999.244
1516719294.453,99999.234
1516719297.805,99999.222
1516719301.157,99999.211
1516719304.509,99999.219
1516719307.862,99999.222
1516719311.213,99999.237
1516719314.565,99999.239
1516719317.918,99999.227
1516719321.270,99999.242
1516719324.622,99999.224
1516719327.974,99999.249
1516719331.326,99999.249
1516719334.679,99999.214
1516719338.031,99999.234
1516719341.383,99999.227
1516719344.734,99999.247
1516719348.086,99999.227
1516719351.439,99999.247
1516719354.791,99999.234
1516719358.143,99999.227
1516719361.495,99999.234
1516719364.848,99999.222
1516719368.200,99999.237
1516719371.552,99999.237
1516719374.903,99999.242
1516719378.256,99999.224
1516719381.608,99999.242
1516719384.960,99999.237
1516719388.312,99999.237
1516719391.665,99999.222
1516719395.017,99999.232
1516719398.368,99999.219
1516719401.720,99999.252
1516719405.073,99999.229
1516719408.425,99999.255
1516719411.777,99999.234
1516719415.129,99999.239
1516719418.482,99999.247
1516719421.833,99999.227
1516719425.185,99999.239
1516719428.538,99999.222
1516719431.890,99999.227
1516719435.242,99999.219
1516719438.594,99999.219
1516719441.947,99999.227
1516719445.298,99999.239
1516719448.651,99999.244
1516719452.002,99999.237
1516719455.354,99999.232
1516719458.706,99999.224
1516719462.059,99999.237
1516719465.411,99999.234
1516719468.763,99999.229
1516719472.115,99999.224
1516719475.468,99999.219
1516719478.820,99999.227
1516719482.171,99999.219
1516719485.524,99999.247
1516719488.876,99999.239
1516719492.228,99999.229
1516719495.581,99999.239
1516719498.932,99999.242
1516719502.284,99999.222
1516719505.636,99999.242
1516719508.988,99999.214
1516719512.341,99999.224
1516719515.693,99999.242
1516719519.045,99999.234
1516719522.397,99999.242
1516719525.750,99999.234
1516719529.101,99999.249
1516719532.453,99999.257
1516719535.805,99999.255
1516719539.158,99999.260
1516719542.510,99999.249
1516719545.862,99999.242
1516719549.214,99999.249
1516719552.567,99999.237
1516719555.918,99999.244
1516719559.270,99999.252
1516719562.622,99999.247
1516719565.974,99999.247
1516719569.326,99999.242
1516719572.678,99999.252
1516719576.031,99999.232
1516719579.383,99999.224
1516719582.735,99999.216
1516719586.087,99999.252
1516719589.439,99999.242
1516719592.792,99999.247
1516719596.144,99999.222
1516719599.495,99999.227
1516719602.848,99999.239
1516719606.200,99999.222
1516719609.552,99999.232
1516719612.904,99999.206
1516719616.257,99999.229
1516719619.609,99999.234
1516719622.960,99999.249
1516719626.312,99999.209
1516719629.665,99999.196
1516719633.017,99999.222
1516719636.369,99999.216
1516719639.721,99999.209
1516719643.074,99999.224
1516719646.426,99999.201
1516719649.777,99999.232
1516719653.129,99999.229
1516719656.482,99999.252
1516719659.834,99999.237
1516719663.186,99999.227
1516719666.538,99999.234
1516719669.891,99999.247
1516719673.243,99999.249
1516719676.594,99999.244
1516719679.946,99999.239
1516719683.299,99999.239
1516719686.651,99999.222
1516719690.003,99999.244
1516719693.355,99999.257
1516719696.707,99999.262
1516719700.059,99999.249
1516719703.412,99999.239
1516719706.764,99999.242
1516719710.116,99999.249
1516719713.468,99999.234
1516719716.820,99999.247
1516719720.172,99999.237
1516719723.524,99999.244
1516719726.876,99999.247
1516719730.229,99999.255
1516719733.581,99999.257
1516719736.933,99999.242
1516719740.285,99999.252
1516719743.637,99999.272
1516719746.989,99999.267
1516719750.341,99999.252
1516719753.693,99999.262
1516719757.045,99999.285
1516719760.398,99999.272
1516719763.750,99999.247
1516719767.102,99999.257
1516719770.454,99999.272
1516719773.806,99999.234
1516719777.158,99999.272
1516719780.510,99999.265
1516719783.862,99999.255
1516719787.215,99999.260
1516719790.567,99999.255
1516719793.919,99999.252
1516719797.272,99999.267
1516719800.623,99999.267
1516719803.975,99999.260
1516719807.327,99999.265
1516719810.679,99999.260
1516719814.032,99999.249
1516719817.383,99999.249
1516719820.736,99999.265
1516719824.088,99999.282
1516719827.440,99999.257
1516719830.793,99999.252
1516719834.145,99999.244
1516719837.496,99999.247
1516719840.848,99999.252
1516719844.201,99999.270
1516719847.553,99999.255
1516719850.905,99999.242
1516719854.257,99999.247
1516719857.609,99999.265
1516719860.961,99999.270
1516719864.314,99999.270
1516719867.666,99999.285
1516719871.018,99999.265
1516719874.370,99999.275
1516719877.722,99999.272
1516719881.075,99999.267
1516719884.427,99999.262
1516719887.779,99999.255
1516719891.130,99999.265
1516719894.483,99999.237
1516719897.835,99999.255
1516719901.187,99999.260
1516719904.539,99999.244
1516719907.892,99999.239
1516719911.244,99999.265
1516719914.595,99999.252
1516719917.947,99999.265
1516719921.300,99999.247
1516719924.652,99999.270
1516719928.004,99999.255
1516719931.356,99999.275
1516719934.708,99999.265
1516719938.061,99999.272
1516719941.413,99999.251
1516719944.765,99999.270
1516719948.117,99999.267
1516719951.469,99999.275
1516719954.822,99999.267
1516719958.173,99999.249
1516719961.525,99999.260
1516719964.877,99999.252
1516719968.230,99999.282
1516719971.582,99999.262
1516719974.934,99999.232
1516719978.286,99999.260
1516719981.638,99999.260
1516719984.990,99999.257
1516719988.342,99999.288
1516719991.694,99999.260
1516719995.046,99999.260
1516719998.398,99999.262
1516720001.751,99999.267
1516720005.103,99999.275
1516720008.455,99999.262
1516720011.808,99999.260
1516720015.160,99999.280
1516720018.512,99999.270
1516720021.863,99999.282
1516720025.216,99999.271
1516720028.568,99999.267
1516720031.920,99999.275
1516720035.272,99999.270
1516720038.625,99999.290
1516720041.976,99999.280
1516720045.328,99999.280
1516720048.681,99999.290
1516720052.033,99999.272
1516720055.385,99999.255
1516720058.737,99999.280
1516720062.089,99999.275
1516720065.442,99999.270
1516720068.794,99999.257
1516720072.146,99999.257
1516720075.498,99999.255
1516720078.849,99999.255
1516720082.202,99999.262
1516720085.554,99999.265
1516720088.906,99999.260
1516720092.259,99999.290
1516720095.611,99999.255
1516720098.963,99999.247
1516720102.314,99999.262
1516720105.667,99999.249
1516720109.019,99999.260
1516720112.371,99999.252
1516720115.723,99999.247
1516720119.075,99999.247
1516720122.427,99999.265
1516720125.780,99999.265
1516720129.132,99999.249
1516720132.484,99999.242
1516720135.836,99999.257
1516720139.189,99999.265
1516720142.541,99999.270
1516720145.892,99999.260
1516720149.244,99999.249
1516720152.597,99999.272
1516720155.949,99999.270
1516720159.301,99999.255
1516720162.653,99999.260
1516720166.005,99999.262
1516720169.358,99999.257
1516720172.710,99999.270
1516720176.062,99999.265
1516720179.414,99999.244
1516720182.766,99999.260
1516720186.118,99999.234
1516720189.470,99999.275
1516720192.822,99999.262
1516720196.174,99999.257
1516720199.527,99999.265
1516720202.879,99999.262
1516720206.231,99999.270
1516720209.582,99999.270
1516720212.935,99999.267
1516720216.287,99999.272
1516720219.639,99999.270
1516720222.992,99999.263
1516720226.344,99999.262
1516720229.696,99999.260
1516720233.048,99999.277
1516720236.400,99999.257
1516720239.752,99999.260
1516720243.104,99999.260
1516720246.456,99999.267
1516720249.808,99999.270
1516720253.161,99999.257
1516720256.513,99999.270
1516720259.864,99999.275
1516720263.217,99999.275
1516720266.569,99999.265
1516720269.921,99999.252
1516720273.273,99999.265
1516720276.626,99999.256
1516720279.978,99999.267
1516720283.330,99999.265
1516720286.681,99999.255
1516720290.033,99999.265
1516720293.386,99999.265
1516720296.738,99999.255
1516720300.091,99999.260
1516720303.443,99999.295
1516720306.795,99999.272
1516720310.147,99999.265
1516720313.499,99999.272
1516720316.851,99999.270
1516720320.203,99999.275
1516720323.556,99999.270
1516720326.908,99999.275
1516720330.259,99999.262
1516720333.611,99999.275
1516720336.964,99999.267
1516720340.316,99999.260
1516720343.668,99999.262
1516720347.020,99999.280
1516720350.372,99999.285
1516720353.725,99999.280
1516720357.077,99999.275
1516720360.429,99999.275
1516720363.781,99999.270
1516720367.133,99999.277
1516720370.486,99999.272
1516720373.837,99999.270
1516720377.189,99999.265
1516720380.541,99999.244
1516720383.894,99999.247
1516720387.246,99999.257
1516720390.598,99999.255
1516720393.950,99999.262
1516720397.302,99999.272
1516720400.654,99999.282
1516720404.006,99999.280
1516720407.359,99999.257
1516720410.711,99999.252
1516720414.063,99999.270
1516720417.415,99999.270
1516720420.767,99999.277
1516720424.119,99999.270
1516720427.471,99999.282
1516720430.824,99999.277
1516720434.176,99999.285
1516720437.528,99999.285
1516720440.879,99999.275
1516720444.232,99999.293
1516720447.584,99999.277
1516720450.936,99999.280
1516720454.288,99999.275
1516720457.641,99999.280
1516720460.993,99999.274
1516720464.345,99999.275
1516720467.697,99999.277
1516720471.049,99999.285
1516720474.402,99999.270
1516720477.754,99999.277
1516720481.106,99999.300
1516720484.457,99999.288
1516720487.809,99999.277
1516720491.162,99999.288
1516720494.514,99999.288
1516720497.866,99999.288
1516720501.218,99999.295
1516720504.570,99999.282
1516720507.923,99999.277
1516720511.274,99999.272
1516720514.626,99999.267
1516720517.979,99999.272
1516720521.331,99999.275
1516720524.683,99999.275
1516720528.035,99999.288
1516720531.387,99999.275
1516720534.740,99999.288
1516720538.092,99999.270
1516720541.444,99999.282
1516720544.795,99999.293
1516720548.147,99999.303
1516720551.500,99999.282
1516720554.852,99999.282
1516720558.204,99999.282
1516720561.556,99999.275
1516720564.909,99999.303
1516720568.261,99999.288
1516720571.613,99999.280
1516720574.965,99999.277
1516720578.318,99999.275
1516720581.670,99999.272
1516720585.021,99999.288
1516720588.373,99999.285
1516720591.725,99999.288
1516720595.077,99999.270
1516720598.430,99999.267
1516720601.782,99999.295
1516720605.134,99999.288
1516720608.486,99999.282
1516720611.838,99999.281
1516720615.190,99999.280
1516720618.543,99999.290
1516720621.895,99999.293
1516720625.247,99999.277
1516720628.599,99999.290
1516720631.951,99999.293
1516720635.303,99999.290
1516720638.655,99999.290
1516720642.008,99999.303
1516720645.360,99999.285
1516720648.712,99999.300
1516720652.064,99999.305
1516720655.417,99999.308
1516720658.768,99999.290
1516720662.120,99999.298
1516720665.473,99999.308
1516720668.825,99999.293
1516720672.176,99999.275
1516720675.529,99999.282
1516720678.881,99999.288
1516720682.233,99999.305
1516720685.585,99999.288
1516720688.937,99999.285
1516720692.290,99999.288
1516720695.642,99999.300
1516720698.993,99999.313
1516720702.346,99999.303
1516720705.698,99999.290
1516720709.050,99999.298
1516720712.402,99999.290
1516720715.755,99999.285
1516720719.107,99999.295
1516720722.458,99999.288
1516720725.810,99999.290
1516720729.163,99999.280
1516720732.515,99999.288
1516720735.867,99999.288
1516720739.220,99999.295
1516720742.572,99999.288
1516720745.923,99999.293
1516720749.275,99999.323
1516720752.627,99999.303
1516720755.980,99999.290
1516720759.332,99999.285
1516720762.684,99999.290
1516720766.037,99999.280
1516720769.389,99999.272
1516720772.741,99999.285
1516720776.093,99999.265
1516720779.444,99999.291
1516720782.797,99999.272
1516720786.149,99999.290
1516720789.501,99999.285
1516720792.854,99999.293
1516720796.206,99999.289
1516720799.557,99999.288
1516720802.909,99999.293
1516720806.262,99999.275
1516720809.614,99999.280
1516720812.966,99999.293
1516720816.319,99999.282
1516720819.671,99999.298
1516720823.022,99999.260
1516720826.374,99999.277
1516720829.727,99999.270
1516720833.079,99999.282
1516720836.431,99999.279
1516720839.783,99999.295
1516720843.135,99999.280
1516720846.488,99999.298
1516720849.839,99999.288
1516720853.191,99999.293
1516720856.544,99999.298
1516720859.896,99999.295
1516720863.248,99999.280
1516720866.600,99999.293
1516720869.952,99999.293
1516720873.304,99999.295
1516720876.657,99999.282
1516720880.009,99999.300
1516720883.361,99999.308
1516720886.713,99999.318
1516720890.065,99999.290
1516720893.417,99999.288
1516720896.770,99999.280
1516720900.122,99999.280
1516720903.473,99999.282
1516720906.825,99999.280
1516720910.178,99999.305
1516720913.530,99999.290
1516720916.882,99999.310
1516720920.234,99999.323
1516720923.586,99999.331
1516720926.939,99999.300
1516720930.291,99999.298
1516720933.642,99999.290
1516720936.994,99999.298
1516720940.346,99999.323
1516720943.699,99999.305
1516720947.051,99999.300
1516720950.403,99999.293
1516720953.756,99999.303
1516720957.107,99999.290
1516720960.460,99999.321
1516720963.812,99999.300
1516720967.164,99999.288
1516720970.516,99999.288
1516720973.868,99999.282
1516720977.220,99999.300
1516720980.573,99999.290
1516720983.925,99999.298
1516720987.276,99999.288
1516720990.628,99999.326
1516720993.981,99999.308
1516720997.333,99999.285
1516721000.685,99999.293
1516721004.038,99999.290
1516721007.389,99999.305
1516721010.742,99999.305
1516721014.094,99999.298
1516721017.446,99999.300
1516721020.798,99999.293
1516721024.149,99999.308
1516721027.502,99999.300
1516721030.854,99999.288
1516721034.206,99999.295
1516721037.559,99999.310
1516721040.911,99999.300
1516721044.263,99999.288
1516721047.614,99999.300
1516721050.967,99999.310
1516721054.319,99999.321
1516721057.671,99999.303
1516721061.023,99999.315
1516721064.376,99999.303
1516721067.728,99999.290
1516721071.079,99999.303
1516721074.431,99999.308
1516721077.783,99999.298
1516721081.136,99999.285
1516721084.488,99999.290
1516721087.840,99999.290
1516721091.193,99999.293
1516721094.545,99999.300
1516721097.896,99999.288
1516721101.248,99999.285
1516721104.601,99999.265
1516721107.953,99999.275
1516721111.305,99999.267
1516721114.657,99999.303
1516721118.009,99999.295
1516721121.362,99999.285
1516721124.714,99999.247
1516721128.066,99999.288
1516721131.417,99999.277
1516721134.770,99999.308
1516721138.122,99999.288
1516721141.474,99999.275
1516721144.826,99999.275
1516721148.178,99999.294
1516721151.531,99999.295
1516721154.883,99999.298
1516721158.235,99999.288
1516721161.587,99999.277
1516721164.939,99999.282
1516721168.291,99999.280
1516721171.643,99999.288
1516721174.995,99999.298
1516721178.348,99999.282
1516721181.700,99999.285
1516721185.052,99999.290
1516721188.404,99999.295
1516721191.757,99999.260
1516721195.108,99999.270
1516721198.460,99999.268
1516721201.812,99999.265
1516721205.165,99999.282
1516721208.517,99999.293
1516721211.869,99999.288
1516721215.221,99999.295
1516721218.573,99999.277
1516721221.925,99999.298
1516721225.277,99999.308
1516721228.629,99999.308
1516721231.981,99999.305
1516721235.334,99999.282
1516721238.686,99999.290
1516721242.038,99999.298
1516721245.390,99999.290
1516721248.742,99999.288
1516721252.094,99999.293
1516721255.446,99999.277
1516721258.799,99999.308
1516721262.151,99999.318
1516721265.503,99999.295
1516721268.855,99999.290
1516721272.208,99999.310
1516721275.559,99999.288
1516721278.911,99999.295
1516721282.263,99999.300
1516721285.616,99999.295
1516721288.968,99999.288
1516721292.320,99999.277
1516721295.672,99999.295
1516721299.025,99999.285
1516721302.377,99999.288
1516721305.728,99999.285
1516721309.080,99999.288
1516721312.432,99999.300
1516721315.784,99999.277
1516721319.137,99999.282
1516721322.489,99999.300
1516721325.841,99999.303
1516721329.193,99999.290
1516721332.546,99999.277
1516721335.897,99999.308
1516721339.250,99999.270
1516721342.601,99999.282
1516721345.954,99999.285
1516721349.306,99999.288
1516721352.658,99999.290
1516721356.010,99999.277
1516721359.363,99999.267
1516721362.715,99999.275
1516721366.074,99999.272
1516721369.419,99999.288
1516721372.771,99999.275
1516721376.123,99999.277
1516721379.475,99999.293
1516721382.827,99999.285
1516721386.179,99999.290
1516721389.531,99999.288
1516721392.884,99999.277
1516721396.236,99999.270
1516721399.588,99999.274
1516721402.941,99999.281
1516721406.292,99999.285
1516721409.644,99999.267
1516721412.996,99999.282
1516721416.349,99999.275
1516721419.701,99999.298
1516721423.053,99999.275
1516721426.405,99999.282
1516721429.757,99999.282
1516721433.109,99999.285
1516721436.462,99999.305
1516721439.813,99999.285
1516721443.165,99999.280
1516721446.518,99999.277
1516721449.870,99999.291
1516721453.222,99999.298
1516721456.574,99999.308
1516721459.926,99999.282
1516721463.279,99999.293
1516721466.630,99999.290
1516721469.982,99999.310
1516721473.335,99999.305
1516721476.687,99999.293
1516721480.039,99999.293
1516721483.391,99999.293
1516721486.744,99999.290
1516721490.096,99999.282
1516721493.448,99999.293
1516721496.800,99999.265
1516721500.152,99999.305
1516721503.504,99999.293
1516721506.857,99999.298
1516721510.208,99999.290
1516721513.560,99999.293
1516721516.912,99999.295
1516721520.265,99999.300
1516721523.617,99999.308
1516721526.969,99999.305
1516721530.321,99999.305
1516721533.673,99999.310
1516721537.025,99999.298
1516721540.377,99999.293
1516721543.730,99999.298
1516721547.082,99999.290
1516721550.434,99999.298
1516721553.786,99999.288
1516721557.138,99999.303
1516721560.490,99999.277
1516721563.842,99999.285
1516721567.194,99999.290
1516721570.547,99999.300
1516721573.899,99999.270
1516721577.251,99999.285
1516721580.602,99999.288
1516721583.955,99999.303
1516721587.307,99999.298
1516721590.659,99999.298
1516721594.011,99999.285
1516721597.364,99999.304
1516721600.716,99999.293
1516721604.068,99999.310
1516721607.420,99999.321
1516721610.772,99999.310
1516721614.124,99999.308
1516721617.476,99999.293
1516721620.828,99999.310
1516721624.180,99999.303
1516721627.532,99999.293
1516721630.884,99999.308
1516721634.237,99999.303
1516721637.589,99999.300
1516721640.941,99999.293
1516721644.293,99999.318
1516721647.645,99999.293
1516721650.997,99999.280
1516721654.350,99999.277
1516721657.702,99999.288
1516721661.054,99999.303
1516721664.405,99999.293
1516721667.758,99999.290
1516721671.110,99999.295
1516721674.462,99999.298
1516721677.814,99999.308
1516721681.167,99999.300
1516721684.519,99999.280
1516721687.870,99999.313
1516721691.222,99999.308
1516721694.575,99999.300
1516721697.927,99999.305
1516721701.279,99999.315
1516721704.632,99999.277
1516721707.984,99999.275
1516721711.335,99999.308
1516721714.687,99999.293
1516721718.040,99999.275
1516721721.392,99999.285
1516721724.744,99999.270
