resistance,ppm,temp_c,ambient_c
69999.444,-4.09,33.004,21.63
69999.444,-4.09,32.998,21.651
69999.444,-4.09,32.991,21.662
69999.444,-4.09,33.003,21.662
69999.34,-5.58,32.994,21.651
69999.34,-5.58,32.991,21.63
69999.34,-5.58,32.998,21.64
69999.34,-5.58,33.001,21.673
69999.34,-5.58,32.991,21.64
69999.34,-5.58,33.0,21.64
69999.34,-5.58,33.001,21.64
69999.34,-5.58,33.001,21.63
69999.34,-5.58,33.003,21.63
69999.34,-5.58,33.003,21.619
69999.34,-5.58,33.01,21.64
69999.34,-5.58,33.019,21.651
69999.34,-5.58,33.014,21.63
69999.398,-4.75,33.01,21.63
69999.398,-4.75,33.007,21.651
69999.398,-4.75,33.01,21.64
69999.398,-4.75,32.995,21.63
69999.398,-4.75,33.001,21.651
69999.398,-4.75,33.0,21.64
69999.398,-4.75,33.001,21.651
69999.398,-4.75,32.995,21.651
69999.398,-4.75,33.003,21.63
69999.398,-4.75,33.001,21.651
69999.398,-4.75,33.007,21.64
69999.398,-4.75,32.997,21.651
69999.398,-4.75,32.995,21.64
69999.398,-4.75,33.01,21.651
69999.365,-5.22,33.003,21.662
69999.365,-5.22,32.982,21.662
69999.365,-5.22,33.001,21.651
69999.365,-5.22,32.991,21.651
69999.365,-5.22,33.003,21.662
69999.365,-5.22,33.0,21.64
69999.365,-5.22,33.004,21.64
69999.365,-5.22,32.995,21.64
69999.365,-5.22,32.992,21.64
69999.365,-5.22,33.008,21.64
69999.365,-5.22,33.007,21.651
69999.365,-5.22,33.008,21.673
69999.365,-5.22,33.011,21.651
69999.289,-6.31,33.005,21.651
69999.289,-6.31,33.0,21.63
69999.289,-6.31,33.005,21.651
69999.289,-6.31,33.004,21.673
69999.289,-6.31,32.997,21.64
69999.289,-6.31,33.004,21.63
69999.289,-6.31,32.994,21.662
69999.289,-6.31,33.013,21.651
69999.289,-6.31,33.001,21.651
69999.289,-6.31,33.019,21.651
69999.289,-6.31,33.0,21.651
69999.289,-6.31,33.005,21.64
69999.289,-6.31,32.997,21.63
69999.348,-5.46,32.994,21.64
69999.348,-5.46,33.01,21.63
69999.348,-5.46,32.994,21.63
69999.348,-5.46,33.005,21.651
69999.348,-5.46,33.008,21.63
69999.348,-5.46,32.995,21.64
69999.348,-5.46,33.004,21.63
69999.348,-5.46,32.992,21.673
69999.348,-5.46,32.998,21.64
69999.348,-5.46,33.001,21.651
69999.348,-5.46,32.998,21.662
69999.348,-5.46,33.004,21.651
69999.348,-5.46,32.998,21.651
69999.348,-5.46,33.004,21.662
69999.403,-4.68,33.004,21.662
69999.403,-4.68,33.0,21.651
69999.403,-4.68,33.008,21.662
69999.403,-4.68,33.005,21.662
69999.403,-4.68,33.001,21.662
69999.403,-4.68,33.01,21.662
69999.403,-4.68,33.004,21.651
69999.403,-4.68,32.994,21.673
69999.403,-4.68,32.995,21.64
69999.403,-4.68,32.995,21.651
69999.403,-4.68,33.004,21.651
69999.403,-4.68,32.998,21.651
69999.403,-4.68,32.994,21.64
69999.373,-5.11,32.991,21.662
69999.373,-5.11,32.998,21.651
69999.373,-5.11,32.995,21.64
69999.373,-5.11,32.997,21.63
69999.373,-5.11,32.998,21.683
69999.373,-5.11,32.997,21.64
69999.373,-5.11,33.004,21.662
69999.373,-5.11,33.003,21.64
69999.373,-5.11,33.01,21.683
69999.373,-5.11,33.01,21.651
69999.373,-5.11,33.0,21.651
69999.373,-5.11,33.008,21.662
69999.373,-5.11,32.995,21.651
69999.373,-5.11,33.007,21.662
69999.335,-5.65,32.994,21.651
69999.335,-5.65,33.005,21.651
69999.335,-5.65,32.997,21.64
69999.335,-5.65,33.005,21.64
69999.335,-5.65,33.003,21.651
69999.335,-5.65,33.003,21.64
69999.335,-5.65,32.998,21.651
69999.335,-5.65,33.005,21.651
69999.335,-5.65,32.995,21.662
69999.335,-5.65,33.008,21.651
69999.335,-5.65,32.997,21.662
69999.335,-5.65,33.01,21.651
69999.335,-5.65,32.997,21.651
69999.358,-5.32,32.998,21.673
69999.358,-5.32,33.0,21.651
69999.358,-5.32,32.992,21.662
69999.358,-5.32,33.003,21.651
69999.358,-5.32,32.994,21.651
69999.358,-5.32,32.997,21.651
69999.358,-5.32,33.0,21.662
69999.358,-5.32,33.001,21.662
69999.358,-5.32,32.992,21.673
69999.358,-5.32,32.997,21.64
69999.358,-5.32,33.0,21.662
69999.358,-5.32,32.994,21.673
69999.358,-5.32,32.988,21.673
69999.424,-4.38,32.994,21.64
69999.424,-4.38,33.003,21.651
69999.424,-4.38,32.989,21.662
69999.424,-4.38,33.004,21.662
69999.424,-4.38,33.0,21.662
69999.424,-4.38,33.008,21.651
69999.424,-4.38,32.998,21.64
69999.424,-4.38,33.001,21.662
69999.424,-4.38,33.008,21.651
69999.424,-4.38,33.005,21.64
69999.424,-4.38,33.005,21.673
69999.424,-4.38,32.998,21.662
69999.424,-4.38,32.995,21.651
69999.424,-4.38,33.0,21.651
69999.36,-5.29,33.001,21.651
69999.36,-5.29,33.008,21.683
69999.36,-5.29,32.992,21.662
69999.36,-5.29,33.011,21.662
69999.36,-5.29,33.001,21.651
69999.36,-5.29,33.005,21.662
69999.36,-5.29,33.005,21.651
69999.36,-5.29,33.001,21.662
69999.36,-5.29,33.001,21.651
69999.36,-5.29,33.003,21.651
69999.36,-5.29,32.998,21.651
69999.36,-5.29,32.992,21.64
69999.36,-5.29,33.003,21.651
69999.353,-5.39,32.997,21.662
69999.353,-5.39,33.005,21.662
69999.353,-5.39,33.004,21.64
69999.353,-5.39,33.0,21.63
69999.353,-5.39,33.003,21.662
69999.353,-5.39,32.998,21.662
69999.353,-5.39,32.994,21.64
69999.353,-5.39,32.997,21.64
69999.353,-5.39,33.001,21.662
69999.353,-5.39,32.992,21.662
69999.353,-5.39,33.0,21.673
69999.353,-5.39,32.991,21.662
69999.353,-5.39,33.004,21.662
69999.353,-5.39,33.001,21.651
69999.393,-4.82,33.003,21.651
69999.393,-4.82,33.003,21.64
69999.393,-4.82,33.01,21.651
69999.393,-4.82,33.003,21.651
69999.393,-4.82,32.992,21.64
69999.393,-4.82,32.992,21.662
69999.393,-4.82,33.001,21.651
69999.393,-4.82,33.005,21.662
69999.393,-4.82,33.0,21.662
69999.393,-4.82,33.003,21.651
69999.393,-4.82,33.003,21.64
69999.393,-4.82,33.0,21.673
69999.393,-4.82,33.003,21.662
69999.426,-4.35,32.992,21.651
69999.426,-4.35,32.992,21.662
69999.426,-4.35,33.0,21.662
69999.426,-4.35,32.989,21.673
69999.426,-4.35,32.994,21.651
69999.426,-4.35,33.0,21.673
69999.426,-4.35,32.994,21.64
69999.426,-4.35,33.008,21.64
69999.426,-4.35,33.0,21.662
69999.426,-4.35,33.007,21.662
69999.426,-4.35,33.003,21.673
69999.426,-4.35,32.997,21.651
69999.426,-4.35,32.995,21.673
69999.373,-5.11,33.007,21.673
69999.373,-5.11,32.995,21.64
69999.373,-5.11,33.003,21.673
69999.373,-5.11,33.0,21.662
69999.373,-5.11,33.003,21.662
69999.373,-5.11,32.995,21.662
69999.373,-5.11,33.0,21.64
69999.373,-5.11,33.001,21.64
69999.373,-5.11,32.997,21.683
69999.373,-5.11,32.997,21.651
69999.373,-5.11,33.004,21.662
69999.373,-5.11,33.0,21.64
69999.373,-5.11,33.007,21.651
69999.373,-5.11,33.0,21.673
69999.36,-5.29,33.001,21.673
69999.36,-5.29,33.004,21.651
69999.36,-5.29,32.998,21.683
69999.36,-5.29,32.998,21.651
69999.36,-5.29,33.005,21.662
69999.36,-5.29,33.001,21.651
69999.36,-5.29,33.004,21.673
69999.36,-5.29,33.004,21.662
69999.36,-5.29,33.003,21.673
69999.36,-5.29,32.998,21.651
69999.36,-5.29,33.004,21.662
69999.36,-5.29,32.991,21.662
69999.36,-5.29,33.007,21.662
69999.454,-3.95,32.995,21.662
69999.454,-3.95,33.003,21.651
69999.454,-3.95,33.004,21.683
69999.454,-3.95,33.004,21.651
69999.454,-3.95,33.001,21.662
69999.454,-3.95,33.004,21.683
69999.454,-3.95,33.004,21.694
69999.454,-3.95,33.005,21.683
69999.454,-3.95,32.995,21.662
69999.454,-3.95,33.008,21.673
69999.454,-3.95,33.0,21.683
69999.454,-3.95,32.997,21.683
69999.454,-3.95,32.992,21.683
69999.454,-3.95,32.994,21.683
69999.426,-4.35,33.0,21.673
69999.426,-4.35,33.008,21.683
69999.426,-4.35,32.995,21.662
69999.426,-4.35,33.007,21.683
69999.426,-4.35,33.001,21.673
69999.426,-4.35,33.007,21.673
69999.426,-4.35,32.989,21.662
69999.426,-4.35,33.004,21.673
69999.426,-4.35,33.005,21.673
69999.426,-4.35,33.003,21.683
69999.426,-4.35,33.004,21.683
69999.426,-4.35,33.01,21.683
69999.426,-4.35,33.0,21.651
69999.401,-4.71,33.005,21.683
69999.401,-4.71,33.0,21.673
69999.401,-4.71,33.004,21.673
69999.401,-4.71,32.989,21.683
69999.401,-4.71,33.0,21.673
69999.401,-4.71,32.997,21.683
69999.401,-4.71,33.008,21.673
69999.401,-4.71,33.0,21.673
69999.401,-4.71,33.007,21.683
69999.401,-4.71,33.0,21.662
69999.401,-4.71,33.011,21.673
69999.401,-4.71,33.011,21.673
69999.401,-4.71,33.0,21.673
69999.454,-3.95,33.005,21.683
69999.454,-3.95,33.008,21.683
69999.454,-3.95,32.995,21.662
69999.454,-3.95,33.003,21.683
69999.454,-3.95,32.995,21.683
69999.454,-3.95,33.01,21.694
69999.454,-3.95,32.997,21.662
69999.454,-3.95,33.016,21.683
69999.454,-3.95,32.998,21.683
69999.454,-3.95,32.991,21.683
69999.454,-3.95,32.992,21.683
69999.454,-3.95,32.995,21.705
69999.454,-3.95,32.997,21.662
69999.454,-3.95,32.995,21.673
69999.441,-4.13,33.0,21.683
69999.441,-4.13,33.001,21.673
69999.441,-4.13,32.997,21.673
69999.441,-4.13,33.003,21.705
69999.441,-4.13,32.989,21.683
69999.441,-4.13,33.0,21.673
69999.441,-4.13,32.992,21.673
69999.441,-4.13,33.001,21.673
69999.441,-4.13,33.007,21.683
69999.441,-4.13,33.008,21.683
69999.441,-4.13,32.989,21.683
69999.441,-4.13,33.001,21.673
69999.441,-4.13,33.004,21.694
69999.487,-3.48,33.005,21.683
69999.487,-3.48,33.003,21.683
69999.487,-3.48,32.995,21.694
69999.487,-3.48,33.004,21.673
69999.487,-3.48,33.013,21.694
69999.487,-3.48,33.01,21.662
69999.487,-3.48,33.005,21.673
69999.487,-3.48,32.995,21.694
69999.487,-3.48,33.004,21.683
69999.487,-3.48,33.005,21.662
69999.487,-3.48,32.992,21.683
69999.487,-3.48,33.008,21.683
69999.487,-3.48,32.997,21.694
69999.487,-3.48,32.994,21.683
69999.419,-4.45,33.003,21.683
69999.419,-4.45,32.995,21.694
69999.419,-4.45,32.997,21.683
69999.419,-4.45,32.998,21.683
69999.419,-4.45,33.0,21.683
69999.419,-4.45,32.992,21.662
69999.419,-4.45,33.005,21.694
69999.419,-4.45,32.997,21.683
69999.419,-4.45,33.013,21.694
69999.419,-4.45,32.997,21.683
69999.419,-4.45,33.001,21.683
69999.419,-4.45,33.001,21.694
69999.419,-4.45,33.007,21.683
69999.19,-7.72,33.004,21.694
69999.19,-7.72,33.026,21.683
69999.19,-7.72,33.044,21.673
69999.19,-7.72,33.053,21.694
69999.19,-7.72,33.064,21.683
69999.19,-7.72,33.065,21.683
69999.19,-7.72,33.068,21.683
69999.19,-7.72,33.076,21.683
69999.19,-7.72,33.095,21.673
69999.19,-7.72,33.114,21.683
69999.19,-7.72,33.143,21.694
69999.19,-7.72,33.159,21.694
69999.19,-7.72,33.167,21.673
69999.19,-7.72,33.177,21.683
69999.254,-6.81,33.182,21.683
69999.254,-6.81,33.206,21.694
69999.254,-6.81,33.237,21.694
69999.254,-6.81,33.245,21.683
69999.254,-6.81,33.249,21.683
69999.254,-6.81,33.264,21.694
69999.254,-6.81,33.279,21.683
69999.254,-6.81,33.294,21.662
69999.254,-6.81,33.307,21.683
69999.254,-6.81,33.328,21.662
69999.254,-6.81,33.346,21.694
69999.254,-6.81,33.355,21.673
69999.254,-6.81,33.354,21.694
69999.386,-4.92,33.363,21.694
69999.386,-4.92,33.372,21.673
69999.386,-4.92,33.387,21.683
69999.386,-4.92,33.394,21.662
69999.386,-4.92,33.42,21.683
69999.386,-4.92,33.429,21.683
69999.386,-4.92,33.442,21.683
69999.386,-4.92,33.447,21.662
69999.386,-4.92,33.453,21.683
69999.386,-4.92,33.454,21.673
69999.386,-4.92,33.472,21.673
69999.386,-4.92,33.475,21.673
69999.386,-4.92,33.49,21.683
69999.431,-4.28,33.508,21.683
69999.431,-4.28,33.516,21.673
69999.431,-4.28,33.529,21.662
69999.431,-4.28,33.537,21.662
69999.431,-4.28,33.541,21.673
69999.431,-4.28,33.544,21.673
69999.431,-4.28,33.549,21.694
69999.431,-4.28,33.555,21.683
69999.431,-4.28,33.558,21.683
69999.431,-4.28,33.574,21.673
69999.431,-4.28,33.577,21.673
69999.431,-4.28,33.594,21.662
69999.431,-4.28,33.614,21.651
69999.431,-4.28,33.605,21.662
69999.482,-3.55,33.614,21.673
69999.482,-3.55,33.63,21.673
69999.482,-3.55,33.629,21.673
69999.482,-3.55,33.635,21.683
69999.482,-3.55,33.642,21.651
69999.482,-3.55,33.645,21.683
69999.482,-3.55,33.656,21.673
69999.482,-3.55,33.66,21.683
69999.482,-3.55,33.665,21.651
69999.482,-3.55,33.672,21.673
69999.482,-3.55,33.68,21.662
69999.482,-3.55,33.695,21.683
69999.482,-3.55,33.702,21.683
69999.447,-4.05,33.704,21.673
69999.447,-4.05,33.714,21.683
69999.447,-4.05,33.73,21.683
69999.447,-4.05,33.725,21.683
69999.447,-4.05,33.736,21.651
69999.447,-4.05,33.733,21.662
69999.447,-4.05,33.737,21.694
69999.447,-4.05,33.736,21.673
69999.447,-4.05,33.743,21.64
69999.447,-4.05,33.749,21.651
69999.447,-4.05,33.754,21.673
69999.447,-4.05,33.763,21.673
69999.447,-4.05,33.772,21.662
69999.447,-4.05,33.778,21.673
69999.472,-3.69,33.787,21.683
69999.472,-3.69,33.79,21.662
69999.472,-3.69,33.797,21.694
69999.472,-3.69,33.811,21.673
69999.472,-3.69,33.812,21.683
69999.472,-3.69,33.825,21.683
69999.472,-3.69,33.826,21.683
69999.472,-3.69,33.832,21.662
69999.472,-3.69,33.831,21.683
69999.472,-3.69,33.834,21.683
69999.472,-3.69,33.838,21.673
69999.472,-3.69,33.84,21.705
69999.472,-3.69,33.849,21.683
69999.49,-3.43,33.844,21.673
69999.49,-3.43,33.858,21.683
69999.49,-3.43,33.861,21.673
69999.49,-3.43,33.871,21.694
69999.49,-3.43,33.88,21.683
69999.49,-3.43,33.899,21.694
69999.49,-3.43,33.897,21.683
69999.49,-3.43,33.903,21.683
69999.49,-3.43,33.911,21.662
69999.49,-3.43,33.917,21.694
69999.49,-3.43,33.923,21.673
69999.49,-3.43,33.926,21.683
69999.49,-3.43,33.921,21.683
69999.49,-3.43,33.929,21.683
69999.49,-3.43,33.93,21.673
69999.49,-3.43,33.936,21.683
69999.49,-3.43,33.936,21.694
69999.49,-3.43,33.95,21.673
69999.49,-3.43,33.944,21.673
69999.49,-3.43,33.961,21.694
69999.49,-3.43,33.958,21.683
69999.49,-3.43,33.973,21.694
69999.49,-3.43,33.974,21.683
69999.49,-3.43,33.991,21.673
69999.49,-3.43,34.007,21.673
69999.49,-3.43,34.006,21.683
69999.49,-3.43,34.017,21.683
69999.528,-2.89,34.015,21.683
69999.528,-2.89,34.023,21.683
69999.528,-2.89,34.017,21.683
69999.528,-2.89,34.026,21.683
69999.528,-2.89,34.026,21.673
69999.528,-2.89,34.029,21.683
69999.528,-2.89,34.029,21.683
69999.528,-2.89,34.042,21.705
69999.528,-2.89,34.059,21.694
69999.528,-2.89,34.06,21.683
69999.528,-2.89,34.077,21.694
69999.528,-2.89,34.083,21.673
69999.528,-2.89,34.104,21.683
69999.553,-2.53,34.092,21.683
69999.553,-2.53,34.101,21.683
69999.553,-2.53,34.107,21.694
69999.553,-2.53,34.121,21.694
69999.553,-2.53,34.113,21.683
69999.553,-2.53,34.121,21.683
69999.553,-2.53,34.121,21.683
69999.553,-2.53,34.13,21.673
69999.553,-2.53,34.135,21.694
69999.553,-2.53,34.147,21.716
69999.553,-2.53,34.151,21.683
69999.553,-2.53,34.174,21.673
69999.553,-2.53,34.174,21.683
69999.553,-2.53,34.185,21.694
69999.546,-2.63,34.195,21.673
69999.546,-2.63,34.203,21.683
69999.546,-2.63,34.206,21.694
69999.546,-2.63,34.211,21.683
69999.546,-2.63,34.221,21.705
69999.546,-2.63,34.223,21.683
69999.546,-2.63,34.223,21.683
69999.546,-2.63,34.239,21.683
69999.546,-2.63,34.244,21.694
69999.546,-2.63,34.264,21.683
69999.546,-2.63,34.267,21.683
69999.546,-2.63,34.293,21.694
69999.546,-2.63,34.3,21.694
69999.561,-2.42,34.308,21.694
69999.561,-2.42,34.308,21.673
69999.561,-2.42,34.315,21.694
69999.561,-2.42,34.311,21.673
69999.561,-2.42,34.32,21.694
69999.561,-2.42,34.318,21.673
69999.561,-2.42,34.328,21.683
69999.561,-2.42,34.328,21.673
69999.561,-2.42,34.353,21.705
69999.561,-2.42,34.341,21.673
69999.561,-2.42,34.349,21.683
69999.561,-2.42,34.349,21.683
69999.561,-2.42,34.349,21.683
69999.624,-1.52,34.347,21.683
69999.624,-1.52,34.356,21.673
69999.624,-1.52,34.343,21.683
69999.624,-1.52,34.353,21.694
69999.624,-1.52,34.332,21.673
69999.624,-1.52,34.34,21.683
69999.624,-1.52,34.331,21.673
69999.624,-1.52,34.32,21.694
69999.624,-1.52,34.321,21.683
69999.624,-1.52,34.318,21.683
69999.624,-1.52,34.318,21.705
69999.624,-1.52,34.314,21.683
69999.624,-1.52,34.317,21.683
69999.624,-1.52,34.311,21.683
69999.525,-2.93,34.312,21.683
69999.525,-2.93,34.314,21.694
69999.525,-2.93,34.314,21.683
69999.525,-2.93,34.312,21.705
69999.525,-2.93,34.309,21.694
69999.525,-2.93,34.306,21.662
69999.525,-2.93,34.303,21.694
69999.525,-2.93,34.297,21.683
69999.525,-2.93,34.297,21.694
69999.525,-2.93,34.294,21.683
69999.525,-2.93,34.286,21.683
69999.525,-2.93,34.285,21.694
69999.525,-2.93,34.28,21.683
69999.52,-3.01,34.27,21.683
69999.52,-3.01,34.267,21.683
69999.52,-3.01,34.262,21.683
69999.52,-3.01,34.255,21.683
69999.52,-3.01,34.252,21.683
69999.52,-3.01,34.253,21.683
69999.52,-3.01,34.265,21.683
69999.52,-3.01,34.242,21.683
69999.52,-3.01,34.255,21.683
69999.52,-3.01,34.245,21.705
69999.52,-3.01,34.247,21.683
69999.52,-3.01,34.235,21.662
69999.52,-3.01,34.247,21.673
69999.52,-3.01,34.239,21.683
69999.533,-2.82,34.249,21.705
69999.533,-2.82,34.232,21.705
69999.533,-2.82,34.242,21.683
69999.533,-2.82,34.236,21.683
69999.533,-2.82,34.241,21.683
69999.533,-2.82,34.23,21.683
69999.533,-2.82,34.242,21.683
69999.533,-2.82,34.229,21.683
69999.533,-2.82,34.232,21.683
69999.533,-2.82,34.227,21.694
69999.533,-2.82,34.229,21.673
69999.533,-2.82,34.221,21.705
69999.533,-2.82,34.235,21.673
69999.51,-3.15,34.227,21.694
69999.51,-3.15,34.223,21.694
69999.51,-3.15,34.221,21.683
69999.51,-3.15,34.218,21.673
69999.51,-3.15,34.217,21.651
69999.51,-3.15,34.221,21.683
69999.51,-3.15,34.221,21.683
69999.51,-3.15,34.218,21.673
69999.51,-3.15,34.217,21.683
69999.51,-3.15,34.215,21.683
69999.51,-3.15,34.215,21.683
69999.51,-3.15,34.218,21.673
69999.51,-3.15,34.217,21.683
69999.548,-2.61,34.218,21.673
69999.548,-2.61,34.209,21.683
69999.548,-2.61,34.214,21.683
69999.548,-2.61,34.208,21.683
69999.548,-2.61,34.208,21.683
69999.548,-2.61,34.204,21.683
69999.548,-2.61,34.203,21.683
69999.548,-2.61,34.195,21.673
69999.548,-2.61,34.204,21.683
69999.548,-2.61,34.186,21.683
69999.548,-2.61,34.183,21.673
69999.548,-2.61,34.182,21.673
69999.548,-2.61,34.174,21.683
69999.548,-2.61,34.17,21.683
69999.502,-3.26,34.183,21.673
69999.502,-3.26,34.168,21.694
69999.502,-3.26,34.168,21.673
69999.502,-3.26,34.164,21.683
69999.502,-3.26,34.156,21.662
69999.502,-3.26,34.159,21.683
69999.502,-3.26,34.164,21.662
69999.502,-3.26,34.159,21.683
69999.502,-3.26,34.164,21.683
69999.502,-3.26,34.156,21.683
69999.502,-3.26,34.159,21.683
69999.502,-3.26,34.167,21.673
69999.502,-3.26,34.167,21.673
69999.459,-3.88,34.15,21.683
69999.459,-3.88,34.157,21.705
69999.459,-3.88,34.151,21.673
69999.459,-3.88,34.174,21.673
69999.459,-3.88,34.154,21.673
69999.459,-3.88,34.156,21.683
69999.459,-3.88,34.15,21.683
69999.459,-3.88,34.16,21.694
69999.459,-3.88,34.144,21.683
69999.459,-3.88,34.147,21.694
69999.459,-3.88,34.141,21.662
69999.459,-3.88,34.142,21.694
69999.459,-3.88,34.144,21.683
69999.459,-3.88,34.132,21.683
69999.502,-3.26,34.139,21.683
69999.502,-3.26,34.136,21.673
69999.502,-3.26,34.133,21.694
69999.502,-3.26,34.136,21.694
69999.502,-3.26,34.132,21.694
69999.502,-3.26,34.136,21.694
69999.502,-3.26,34.132,21.683
69999.502,-3.26,34.124,21.694
69999.502,-3.26,34.129,21.683
69999.502,-3.26,34.124,21.683
69999.502,-3.26,34.13,21.683
69999.502,-3.26,34.126,21.694
69999.502,-3.26,34.126,21.683
69999.556,-2.49,34.129,21.694
69999.556,-2.49,34.127,21.694
69999.556,-2.49,34.123,21.673
69999.556,-2.49,34.129,21.683
69999.556,-2.49,34.127,21.673
69999.556,-2.49,34.123,21.683
69999.556,-2.49,34.124,21.662
69999.556,-2.49,34.124,21.683
69999.556,-2.49,34.118,21.683
69999.556,-2.49,34.121,21.673
69999.556,-2.49,34.121,21.683
69999.556,-2.49,34.123,21.673
69999.556,-2.49,34.121,21.694
69999.54,-2.72,34.121,21.683
69999.54,-2.72,34.12,21.683
69999.54,-2.72,34.12,21.683
69999.54,-2.72,34.12,21.683
69999.54,-2.72,34.121,21.683
69999.54,-2.72,34.12,21.683
69999.54,-2.72,34.121,21.673
69999.54,-2.72,34.115,21.694
69999.54,-2.72,34.112,21.683
69999.54,-2.72,34.115,21.683
69999.54,-2.72,34.115,21.694
69999.54,-2.72,34.115,21.683
69999.54,-2.72,34.106,21.673
69999.54,-2.72,34.11,21.683
69999.464,-3.81,34.1,21.673
69999.464,-3.81,34.106,21.683
69999.464,-3.81,34.101,21.683
69999.464,-3.81,34.094,21.683
69999.464,-3.81,34.097,21.683
69999.464,-3.81,34.109,21.673
69999.464,-3.81,34.091,21.683
69999.464,-3.81,34.101,21.694
69999.464,-3.81,34.083,21.683
69999.464,-3.81,34.089,21.683
69999.464,-3.81,34.08,21.683
69999.464,-3.81,34.092,21.694
69999.464,-3.81,34.08,21.673
69999.492,-3.41,34.076,21.705
69999.492,-3.41,34.077,21.683
69999.492,-3.41,34.079,21.683
69999.492,-3.41,34.066,21.673
69999.492,-3.41,34.079,21.673
69999.492,-3.41,34.066,21.673
69999.492,-3.41,34.086,21.694
69999.492,-3.41,34.073,21.683
69999.492,-3.41,34.083,21.683
69999.492,-3.41,34.073,21.673
69999.492,-3.41,34.073,21.673
69999.492,-3.41,34.083,21.683
69999.492,-3.41,34.079,21.694
69999.492,-3.41,34.07,21.705
69999.558,-2.46,34.071,21.673
69999.558,-2.46,34.073,21.673
69999.558,-2.46,34.071,21.673
69999.558,-2.46,34.07,21.683
69999.558,-2.46,34.074,21.683
69999.558,-2.46,34.063,21.694
69999.558,-2.46,34.065,21.673
69999.558,-2.46,34.06,21.683
69999.558,-2.46,34.073,21.694
69999.558,-2.46,34.063,21.683
69999.558,-2.46,34.076,21.694
69999.558,-2.46,34.057,21.683
69999.558,-2.46,34.076,21.683
69999.495,-3.36,34.057,21.683
69999.495,-3.36,34.07,21.694
69999.495,-3.36,34.063,21.673
69999.495,-3.36,34.071,21.683
69999.495,-3.36,34.065,21.683
69999.495,-3.36,34.065,21.694
69999.495,-3.36,34.06,21.705
69999.495,-3.36,34.057,21.673
69999.495,-3.36,34.057,21.705
69999.495,-3.36,34.06,21.694
69999.495,-3.36,34.062,21.694
69999.495,-3.36,34.06,21.683
69999.495,-3.36,34.051,21.694
69999.477,-3.62,34.06,21.683
69999.477,-3.62,34.053,21.683
69999.477,-3.62,34.047,21.694
69999.477,-3.62,34.05,21.705
69999.477,-3.62,34.048,21.705
69999.477,-3.62,34.048,21.694
69999.477,-3.62,34.062,21.683
69999.477,-3.62,34.054,21.694
69999.477,-3.62,34.056,21.705
69999.477,-3.62,34.05,21.673
69999.477,-3.62,34.05,21.683
69999.477,-3.62,34.045,21.683
69999.477,-3.62,34.044,21.683
69999.477,-3.62,34.048,21.673
69999.51,-3.15,34.059,21.694
69999.51,-3.15,34.045,21.694
69999.51,-3.15,34.045,21.683
69999.51,-3.15,34.041,21.673
69999.51,-3.15,34.048,21.705
69999.51,-3.15,34.06,21.694
69999.51,-3.15,34.045,21.694
69999.51,-3.15,34.056,21.694
69999.51,-3.15,34.05,21.694
69999.51,-3.15,34.036,21.705
69999.51,-3.15,34.036,21.694
69999.51,-3.15,34.038,21.705
69999.51,-3.15,34.05,21.705
69999.535,-2.79,34.042,21.705
69999.535,-2.79,34.048,21.683
69999.535,-2.79,34.041,21.705
69999.535,-2.79,34.044,21.705
69999.535,-2.79,34.035,21.683
69999.535,-2.79,34.045,21.673
69999.535,-2.79,34.038,21.705
69999.535,-2.79,34.032,21.705
69999.535,-2.79,34.035,21.705
69999.535,-2.79,34.041,21.705
69999.535,-2.79,34.047,21.694
69999.535,-2.79,34.042,21.716
69999.535,-2.79,34.042,21.683
69999.535,-2.79,34.045,21.683
69999.497,-3.33,34.038,21.683
69999.497,-3.33,34.033,21.694
69999.497,-3.33,34.044,21.694
69999.497,-3.33,34.036,21.683
69999.497,-3.33,34.036,21.705
69999.497,-3.33,34.03,21.705
69999.497,-3.33,34.038,21.716
69999.497,-3.33,34.033,21.716
69999.497,-3.33,34.033,21.716
69999.497,-3.33,34.035,21.705
69999.497,-3.33,34.038,21.726
69999.497,-3.33,34.035,21.694
69999.497,-3.33,34.027,21.716
69999.449,-4.02,34.036,21.716
69999.449,-4.02,34.033,21.705
69999.449,-4.02,34.03,21.705
69999.449,-4.02,34.03,21.694
69999.449,-4.02,34.033,21.705
69999.449,-4.02,34.03,21.726
69999.449,-4.02,34.035,21.705
69999.449,-4.02,34.033,21.716
69999.449,-4.02,34.038,21.705
69999.449,-4.02,34.038,21.716
69999.449,-4.02,34.032,21.705
69999.449,-4.02,34.026,21.716
69999.449,-4.02,34.033,21.705
69999.5,-3.29,34.029,21.716
69999.5,-3.29,34.035,21.705
69999.5,-3.29,34.032,21.716
69999.5,-3.29,34.026,21.705
69999.5,-3.29,34.029,21.716
69999.5,-3.29,34.027,21.716
69999.5,-3.29,34.026,21.716
69999.5,-3.29,34.033,21.716
69999.5,-3.29,34.023,21.716
69999.5,-3.29,34.03,21.705
69999.5,-3.29,34.032,21.716
69999.5,-3.29,34.029,21.705
69999.5,-3.29,34.03,21.726
69999.5,-3.29,34.027,21.716
69999.49,-3.43,34.03,21.705
69999.49,-3.43,34.026,21.716
69999.49,-3.43,34.026,21.705
69999.49,-3.43,34.03,21.716
69999.49,-3.43,34.033,21.716
69999.49,-3.43,34.032,21.705
69999.49,-3.43,34.024,21.726
69999.49,-3.43,34.029,21.726
