set_c,oven_c,output,ambient_c
27.000,27.005,8.41,21.190
27.000,27.010,7.62,21.222
27.000,27.009,8.30,21.211
27.000,27.011,7.72,21.211
27.000,27.007,8.63,21.222
27.000,27.013,7.36,21.211
27.000,27.006,8.96,21.211
27.000,27.010,7.69,21.201
27.000,27.003,9.17,21.211
27.000,27.005,8.35,21.222
27.000,27.007,8.01,21.233
27.000,27.009,8.01,21.222
27.000,27.003,9.03,21.222
27.000,27.009,7.65,21.222
27.000,27.006,8.57,21.222
27.000,27.007,8.10,21.211
27.000,27.009,7.98,21.222
27.000,27.010,7.86,21.211
27.000,27.013,7.52,21.201
27.000,27.006,8.88,21.201
27.000,27.010,7.60,21.222
27.000,27.009,8.18,21.233
27.000,27.005,8.73,21.222
27.000,27.007,7.92,21.222
27.000,27.006,8.38,21.233
27.000,27.010,7.57,21.233
27.000,27.005,8.83,21.222
27.000,27.002,8.81,21.211
27.000,27.005,8.12,21.233
27.000,27.005,8.35,21.233
27.000,27.002,8.80,21.211
27.000,27.006,7.88,21.211
27.000,27.006,8.23,21.201
27.000,27.006,8.22,21.233
27.000,27.002,8.90,21.201
27.000,27.005,8.09,21.211
27.000,27.003,8.55,21.222
27.000,27.006,7.98,21.233
27.000,27.000,9.12,21.233
27.000,27.005,7.97,21.222
27.000,27.003,8.54,21.211
27.000,27.002,8.65,21.222
27.000,27.005,8.07,21.211
27.000,27.005,8.30,21.211
27.000,27.002,8.76,21.233
27.000,27.009,7.38,21.222
27.000,27.003,8.87,21.222
27.000,27.005,8.17,21.211
27.000,27.005,8.29,21.233
27.000,27.011,7.14,21.233
27.000,27.002,9.31,21.211
27.000,27.006,7.81,21.233
27.000,27.005,8.38,21.211
27.000,27.005,8.26,21.222
27.000,27.005,8.26,21.244
27.000,27.006,8.03,21.222
27.000,27.003,8.59,21.233
27.000,27.007,7.67,21.222
27.000,27.005,8.47,21.211
27.000,27.005,8.24,21.233
27.000,27.003,8.46,21.244
27.000,27.007,7.66,21.211
27.000,27.011,7.32,21.222
27.000,27.003,9.03,21.244
27.000,27.007,7.64,21.201
27.000,27.018,6.16,21.211
27.000,27.007,8.91,21.211
27.000,27.010,7.51,21.222
27.000,27.003,8.87,21.222
27.000,27.007,7.60,21.222
27.000,27.005,8.40,21.233
27.000,27.007,7.71,21.222
27.000,27.003,8.62,21.233
27.000,27.005,8.04,21.222
27.000,27.006,7.92,21.211
27.000,27.005,8.26,21.222
27.000,27.002,8.60,21.222
27.000,27.002,8.36,21.211
27.000,27.002,8.36,21.233
27.000,27.006,7.67,21.233
27.000,27.005,8.25,21.233
27.000,27.003,8.36,21.233
27.000,27.006,7.78,21.222
27.000,27.003,8.46,21.222
27.000,27.005,8.00,21.222
27.000,27.005,8.11,21.222
27.000,27.005,8.11,21.222
27.000,27.003,8.33,21.233
27.000,27.002,8.44,21.233
27.000,27.006,7.64,21.233
27.000,27.002,8.67,21.222
27.000,27.002,8.32,21.244
27.000,27.002,8.31,21.233
27.000,27.003,8.09,21.233
27.000,27.003,8.20,21.222
27.000,27.000,8.65,21.233
27.000,27.007,7.28,21.233
27.000,27.007,7.86,21.222
27.000,27.005,8.31,21.233
27.000,27.003,8.30,21.233
27.000,27.007,7.50,21.233
27.000,27.005,8.30,21.211
27.000,27.006,7.83,21.222
27.000,27.005,8.17,21.222
27.000,27.009,7.37,21.233
27.000,27.005,8.39,21.222
27.000,27.002,8.49,21.233
27.000,27.000,8.49,21.233
27.000,27.006,7.46,21.233
27.000,27.003,8.38,21.233
27.000,27.003,8.14,21.211
27.000,27.006,7.68,21.244
27.000,27.003,8.37,21.222
27.000,27.005,7.90,21.233
27.000,27.002,8.47,21.244
27.000,27.006,7.55,21.233
27.000,27.003,8.35,21.233
27.000,27.005,7.89,21.233
27.000,27.007,7.55,21.244
27.000,27.009,7.55,21.233
27.000,27.003,8.57,21.233
27.000,27.002,8.32,21.233
27.000,27.000,8.43,21.222
27.000,27.003,7.86,21.222
27.000,27.003,8.09,21.222
27.000,27.003,8.09,21.233
27.000,27.003,8.09,21.233
27.000,27.006,7.63,21.233
27.000,27.005,8.08,21.233
27.000,27.002,8.42,21.244
27.000,27.003,7.96,21.233
27.000,27.003,8.07,21.222
27.000,27.002,8.30,21.233
27.000,27.006,7.49,21.233
27.000,27.005,8.07,21.244
27.000,27.002,8.40,21.233
27.000,27.000,8.39,21.233
27.000,27.002,8.05,21.244
27.000,27.000,8.39,21.233
27.000,27.002,8.05,21.244
27.000,27.003,7.93,21.233
27.000,27.005,7.82,21.244
27.000,27.002,8.39,21.233
27.000,27.005,7.70,21.233
27.000,27.005,7.93,21.233
27.000,27.005,7.93,21.233
27.000,27.002,8.38,21.233
27.000,27.006,7.46,21.233
27.000,27.003,8.26,21.244
27.000,27.005,7.80,21.244
27.000,27.002,8.36,21.233
27.000,27.003,7.90,21.244
27.000,27.002,8.24,21.233
27.000,27.000,8.35,21.244
27.000,27.003,7.78,21.233
27.000,27.005,7.78,21.244
27.000,27.002,8.35,21.222
27.000,27.005,7.66,21.244
27.000,27.002,8.35,21.244
27.000,27.005,7.66,21.233
27.000,27.005,7.89,21.233
27.000,27.003,8.11,21.233
27.000,27.005,7.76,21.244
27.000,27.003,8.10,21.244
27.000,27.003,7.98,21.233
27.000,27.002,8.21,21.233
27.000,27.000,8.32,21.201
27.000,27.000,8.20,21.254
27.000,27.002,7.97,21.233
27.000,27.003,7.86,21.233
27.000,27.002,8.20,21.222
27.000,27.003,7.86,21.222
27.000,27.002,8.20,21.233
27.000,27.000,8.31,21.233
27.000,27.003,7.73,21.211
27.000,27.003,7.97,21.233
27.000,27.000,8.42,21.244
27.000,27.000,8.18,21.244
27.000,26.999,8.41,21.244
27.000,27.005,7.38,21.233
27.000,27.002,8.30,21.233
27.000,27.002,8.07,21.222
27.000,27.003,7.84,21.233
27.000,27.007,7.27,21.233
27.000,27.005,8.07,21.222
27.000,27.002,8.29,21.222
27.000,26.995,9.19,21.233
27.000,26.998,8.15,21.211
27.000,27.002,7.71,21.222
27.000,27.003,7.83,21.244
27.000,27.002,8.17,21.233
27.000,27.000,8.28,21.211
27.000,27.000,8.16,21.211
27.000,27.003,7.71,21.233
27.000,27.005,7.71,21.211
27.000,27.002,8.28,21.233
27.000,27.003,7.82,21.233
27.000,27.002,8.16,21.233
27.000,27.000,8.27,21.222
27.000,27.003,7.70,21.222
27.000,27.003,7.93,21.244
27.000,27.005,7.70,21.222
27.000,27.003,8.04,21.222
27.000,27.000,8.37,21.201
27.000,27.000,8.14,21.233
27.000,27.000,8.14,21.233
27.000,27.000,8.14,21.211
27.000,27.002,7.91,21.211
27.000,27.000,8.25,21.233
27.000,27.002,7.91,21.201
27.000,27.005,7.57,21.222
27.000,27.003,8.03,21.244
27.000,27.000,8.36,21.211
27.000,27.002,7.90,21.222
27.000,27.003,7.79,21.211
27.000,27.003,7.90,21.233
27.000,27.002,8.13,21.233
27.000,27.003,7.78,21.233
27.000,27.002,8.12,21.233
27.000,26.999,8.46,21.211
27.000,27.000,8.00,21.244
27.000,27.002,7.89,21.233
27.000,27.003,7.78,21.211
27.000,27.005,7.66,21.211
27.000,27.002,8.23,21.222
27.000,27.002,8.00,21.233
27.000,27.002,8.00,21.233
27.000,27.000,8.22,21.233
27.000,27.002,7.88,21.244
27.000,27.002,7.99,21.244
27.000,27.002,7.99,21.222
27.000,27.003,7.76,21.233
27.000,27.003,7.88,21.244
27.000,27.002,8.10,21.233
27.000,26.998,8.67,21.211
27.000,27.000,7.86,21.233
27.000,27.003,7.64,21.233
27.000,27.000,8.33,21.244
27.000,27.002,7.86,21.222
27.000,26.999,8.43,21.233
27.000,27.000,7.97,21.233
27.000,27.002,7.86,21.233
27.000,27.002,7.98,21.244
27.000,27.003,7.75,21.233
27.000,27.002,8.09,21.244
27.000,27.002,7.97,21.233
27.000,27.002,7.97,21.265
27.000,27.003,7.74,21.244
27.000,26.998,8.77,21.254
27.000,26.998,8.30,21.233
27.000,26.999,8.08,21.254
27.000,27.002,7.74,21.254
27.000,27.002,7.97,21.265
27.000,27.000,8.20,21.244
27.000,27.000,8.08,21.244
27.000,27.000,8.08,21.244
27.000,26.999,8.31,21.244
27.000,27.000,7.96,21.254
27.000,27.000,8.08,21.265
27.000,26.999,8.31,21.244
27.000,26.998,8.42,21.265
27.000,26.999,8.08,21.244
27.000,27.002,7.74,21.265
27.000,27.003,7.74,21.254
27.000,27.002,8.09,21.265
27.000,27.000,8.19,21.244
27.000,26.999,8.30,21.244
27.000,27.002,7.73,21.265
27.000,27.003,7.74,21.265
27.000,27.002,8.08,21.244
27.000,27.002,7.96,21.254
27.000,27.000,8.19,21.233
27.000,26.998,8.53,21.265
27.000,27.002,7.61,21.244
27.000,27.002,7.96,21.233
27.000,27.005,7.50,21.254
27.000,27.000,8.42,21.254
27.000,27.000,8.07,21.254
27.000,26.999,8.29,21.254
27.000,27.000,7.95,21.254
27.000,27.000,8.07,21.254
27.000,27.002,7.84,21.254
27.000,27.005,7.50,21.276
27.000,27.003,7.96,21.265
27.000,27.000,8.29,21.254
27.000,27.000,8.06,21.276
27.000,27.000,8.06,21.265
27.000,26.999,8.28,21.265
27.000,27.000,7.94,21.265
27.000,27.002,7.83,21.265
27.000,27.005,7.49,21.265
27.000,27.003,7.95,21.265
27.000,27.002,8.06,21.265
27.000,27.000,8.16,21.276
27.000,26.998,8.50,21.265
27.000,27.002,7.59,21.276
27.000,27.003,7.71,21.265
27.000,27.003,7.82,21.265
27.000,27.002,8.05,21.254
27.000,26.999,8.39,21.265
27.000,27.000,7.92,21.287
27.000,27.002,7.81,21.265
27.000,27.003,7.70,21.265
27.000,27.002,8.04,21.287
27.000,27.000,8.15,21.265
27.000,27.002,7.81,21.276
27.000,27.003,7.70,21.287
27.000,27.002,8.04,21.265
27.000,27.000,8.15,21.276
27.000,27.002,7.80,21.276
27.000,27.000,8.14,21.287
27.000,27.003,7.57,21.287
27.000,27.002,8.03,21.265
27.000,26.999,8.37,21.276
27.000,26.999,8.13,21.287
27.000,27.000,7.91,21.265
27.000,27.000,8.02,21.287
27.000,27.002,7.80,21.276
27.000,27.002,7.91,21.297
27.000,27.003,7.68,21.244
27.000,27.003,7.80,21.265
27.000,27.003,7.79,21.276
27.000,27.002,8.02,21.276
27.000,27.000,8.13,21.265
27.000,27.002,7.78,21.276
27.000,27.002,7.90,21.287
27.000,27.000,8.13,21.297
27.000,27.000,8.01,21.254
27.000,26.998,8.46,21.254
27.000,27.002,7.55,21.276
27.000,27.003,7.67,21.265
27.000,27.002,8.01,21.265
27.000,27.000,8.12,21.276
27.000,26.999,8.23,21.254
27.000,27.005,7.20,21.276
27.000,27.003,7.90,21.287
27.000,27.003,7.78,21.276
27.000,27.003,7.77,21.265
27.000,27.002,8.00,21.287
27.000,27.002,7.88,21.297
27.000,27.002,7.88,21.265
27.000,27.000,8.11,21.287
27.000,26.999,8.22,21.297
27.000,27.002,7.64,21.265
27.000,27.003,7.65,21.287
27.000,27.002,7.99,21.308
27.000,27.000,8.10,21.265
27.000,26.999,8.21,21.276
27.000,26.999,8.09,21.265
27.000,27.000,7.87,21.276
27.000,27.003,7.53,21.265
27.000,27.002,7.99,21.276
27.000,27.002,7.87,21.287
27.000,27.003,7.64,21.297
27.000,27.000,8.21,21.287
27.000,26.999,8.20,21.276
27.000,27.002,7.63,21.287
27.000,27.003,7.64,21.287
27.000,27.003,7.75,21.276
27.000,27.000,8.20,21.287
27.000,27.002,7.74,21.297
27.000,27.000,8.09,21.287
27.000,27.000,7.97,21.287
27.000,26.999,8.20,21.287
27.000,26.998,8.31,21.297
27.000,27.000,7.74,21.287
27.000,27.005,7.29,21.276
27.000,27.000,8.32,21.265
27.000,26.998,8.42,21.297
27.000,27.002,7.51,21.276
27.000,27.002,7.86,21.287
27.000,27.002,7.85,21.265
27.000,27.002,7.85,21.276
27.000,27.000,8.08,21.276
27.000,27.002,7.73,21.276
27.000,27.002,7.85,21.276
27.000,27.002,7.85,21.308
27.000,27.002,7.85,21.297
27.000,27.003,7.62,21.297
27.000,27.002,7.96,21.287
27.000,27.002,7.84,21.276
27.000,27.002,7.84,21.287
27.000,27.002,7.84,21.297
27.000,27.002,7.84,21.287
27.000,27.003,7.61,21.276
27.000,27.002,7.95,21.276
27.000,27.002,7.83,21.276
27.000,27.000,8.06,21.276
27.000,26.999,8.17,21.287
27.000,26.999,8.05,21.297
27.000,26.999,8.05,21.297
27.000,27.002,7.60,21.297
27.000,27.002,7.83,21.276
27.000,27.002,7.83,21.276
27.000,26.998,8.51,21.276
27.000,27.000,7.71,21.276
27.000,27.000,7.94,21.265
27.000,27.003,7.48,21.276
27.000,27.000,8.17,21.276
27.000,27.000,7.94,21.287
27.000,27.000,7.94,21.297
27.000,27.002,7.71,21.276
27.000,27.000,8.05,21.276
27.000,27.000,7.93,21.276
27.000,26.998,8.39,21.276
27.000,27.000,7.70,21.287
27.000,27.000,7.94,21.276
27.000,27.002,7.71,21.297
27.000,27.002,7.82,21.287
27.000,26.999,8.28,21.276
27.000,26.996,8.50,21.297
27.000,27.000,7.58,21.287
27.000,26.998,8.39,21.297
27.000,27.002,7.48,21.297
27.000,27.002,7.83,21.297
27.000,27.000,8.05,21.276
27.000,27.000,7.93,21.287
27.000,27.000,7.93,21.287
27.000,26.999,8.16,21.265
27.000,26.999,8.05,21.297
27.000,26.999,8.05,21.287
27.000,27.003,7.36,21.287
27.000,27.002,7.94,21.276
27.000,27.003,7.59,21.287
27.000,27.000,8.16,21.297
27.000,27.002,7.70,21.276
27.000,27.000,8.05,21.297
27.000,27.003,7.47,21.287
27.000,27.000,8.16,21.297
27.000,26.999,8.15,21.297
27.000,27.002,7.58,21.297
27.000,27.000,8.04,21.287
27.000,27.000,7.92,21.276
27.000,27.000,7.92,21.297
27.000,27.002,7.70,21.287
27.000,27.002,7.81,21.287
27.000,27.002,7.81,21.308
27.000,27.005,7.35,21.287
27.000,27.002,8.04,21.297
27.000,27.002,7.80,21.297
27.000,27.002,7.80,21.287
27.000,27.003,7.57,21.287
27.000,27.000,8.14,21.287
27.000,26.998,8.36,21.287
27.000,27.000,7.68,21.297
27.000,26.999,8.14,21.276
27.000,27.000,7.79,21.297
27.000,27.005,7.23,21.308
27.000,27.002,8.03,21.287
27.000,27.002,7.79,21.297
27.000,27.000,8.02,21.287
27.000,27.000,7.90,21.297
27.000,26.999,8.13,21.287
27.000,26.999,8.01,21.287
27.000,26.996,8.47,21.287
27.000,27.002,7.33,21.297
27.000,27.000,8.02,21.297
27.000,26.999,8.13,21.276
27.000,26.998,8.24,21.297
27.000,27.002,7.45,21.308
27.000,27.002,7.80,21.297
27.000,27.002,7.79,21.276
27.000,27.000,8.02,21.297
27.000,27.000,7.90,21.319
27.000,27.000,7.90,21.276
27.000,27.000,7.90,21.276
27.000,27.000,7.90,21.287
27.000,27.000,7.90,21.265
27.000,27.003,7.45,21.308
27.000,27.002,7.91,21.297
27.000,27.002,7.79,21.297
27.000,27.003,7.56,21.308
27.000,27.002,7.90,21.297
27.000,26.999,8.24,21.276
27.000,26.995,8.69,21.297
27.000,27.000,7.43,21.276
27.000,27.002,7.67,21.287
27.000,27.002,7.79,21.265
27.000,26.999,8.24,21.276
27.000,27.002,7.55,21.297
27.000,27.000,8.01,21.297
27.000,26.998,8.35,21.287
27.000,26.992,9.03,21.297
27.000,26.996,7.88,21.297
27.000,26.999,7.78,21.287
27.000,27.002,7.56,21.287
27.000,26.996,8.70,21.297
27.000,27.000,7.56,21.297
27.000,26.998,8.36,21.308
27.000,26.999,7.90,21.297
27.000,27.002,7.57,21.297
27.000,26.999,8.25,21.297
27.000,27.000,7.79,21.319
27.000,27.000,7.91,21.297
27.000,26.999,8.14,21.276
27.000,27.003,7.34,21.297
27.000,27.002,7.91,21.287
27.000,26.998,8.48,21.297
27.000,26.996,8.36,21.297
27.000,26.999,7.79,21.308
27.000,27.002,7.57,21.297
27.000,27.005,7.34,21.308
27.000,27.002,8.03,21.308
27.000,27.002,7.79,21.297
27.000,27.000,8.02,21.308
27.000,27.000,7.90,21.287
27.000,26.998,8.36,21.308
27.000,27.000,7.67,21.297
27.000,26.999,8.13,21.308
27.000,27.000,7.79,21.297
27.000,27.000,7.91,21.308
27.000,27.002,7.68,21.297
27.000,26.999,8.25,21.297
27.000,27.002,7.56,21.297
27.000,26.999,8.25,21.308
27.000,27.000,7.79,21.297
27.000,27.000,7.90,21.276
27.000,26.998,8.36,21.308
27.000,26.996,8.35,21.287
27.000,26.999,7.78,21.297
27.000,26.999,8.02,21.287
27.000,26.998,8.25,21.319
27.000,27.005,6.99,21.287
27.000,27.003,7.80,21.297
27.000,27.002,7.91,21.319
27.000,27.000,8.02,21.287
27.000,27.002,7.68,21.319
27.000,27.000,8.02,21.297
27.000,27.000,7.90,21.297
27.000,27.000,7.90,21.297
27.000,27.002,7.67,21.329
27.000,27.002,7.79,21.308
27.000,26.999,8.24,21.297
27.000,27.000,7.78,21.308
27.000,26.995,8.81,21.297
27.000,27.000,7.43,21.308
27.000,27.000,7.90,21.287
27.000,27.003,7.45,21.297
27.000,27.002,7.91,21.297
27.000,26.996,8.70,21.308
27.000,26.998,8.01,21.308
27.000,26.999,7.90,21.308
27.000,26.999,8.02,21.308
27.000,26.995,8.70,21.287
27.000,27.002,7.21,21.297
27.000,27.000,8.03,21.297
27.000,27.003,7.45,21.308
27.000,27.000,8.14,21.297
27.000,26.999,8.13,21.308
27.000,26.998,8.24,21.308
27.000,26.999,7.90,21.287
27.000,26.996,8.47,21.297
27.000,26.999,7.79,21.308
27.000,26.999,8.02,21.329
27.000,27.002,7.57,21.319
27.000,26.995,8.94,21.319
27.000,27.000,7.45,21.308
27.000,27.003,7.46,21.297
27.000,27.000,8.15,21.297
27.000,26.999,8.14,21.297
27.000,27.000,7.80,21.297
27.000,26.998,8.37,21.308
27.000,26.999,7.91,21.297
27.000,27.003,7.34,21.287
27.000,27.002,7.92,21.297
27.000,27.000,8.03,21.308
27.000,26.999,8.14,21.308
27.000,27.000,7.80,21.308
27.000,27.000,7.91,21.319
27.000,27.000,7.91,21.308
27.000,27.002,7.68,21.308
27.000,27.002,7.80,21.297
27.000,27.000,8.03,21.319
27.000,26.999,8.14,21.297
27.000,27.003,7.34,21.319
27.000,27.000,8.14,21.319
27.000,26.999,8.13,21.297
27.000,27.000,7.79,21.319
27.000,26.999,8.14,21.308
27.000,26.996,8.47,21.308
27.000,26.998,8.02,21.308
27.000,27.000,7.68,21.308
27.000,27.002,7.69,21.297
27.000,27.003,7.57,21.297
27.000,26.998,8.60,21.297
27.000,27.000,7.68,21.319
27.000,27.003,7.46,21.308
27.000,27.000,8.14,21.297
27.000,26.996,8.59,21.297
27.000,27.002,7.33,21.308
27.000,27.005,7.34,21.308
27.000,26.998,8.71,21.308
27.000,27.002,7.45,21.297
27.000,27.002,7.80,21.297
27.000,27.000,8.02,21.319
27.000,27.000,7.90,21.297
27.000,26.999,8.13,21.308
27.000,26.999,8.02,21.319
27.000,26.999,8.02,21.308
27.000,26.996,8.47,21.319
27.000,26.996,8.24,21.319
27.000,27.000,7.56,21.329
27.000,27.002,7.68,21.287
27.000,27.000,8.03,21.297
27.000,26.999,8.14,21.329
27.000,27.000,7.79,21.329
27.000,27.002,7.68,21.319
27.000,27.002,7.80,21.319
27.000,27.005,7.34,21.297
27.000,26.999,8.48,21.297
27.000,27.003,7.33,21.297
27.000,27.000,8.14,21.308
27.000,26.996,8.59,21.308
27.000,26.999,7.78,21.308
27.000,27.000,7.79,21.308
27.000,27.002,7.68,21.308
27.000,26.996,8.71,21.329
27.000,27.002,7.33,21.308
27.000,26.999,8.25,21.308
27.000,26.999,8.02,21.297
27.000,26.995,8.70,21.308
27.000,26.999,7.67,21.297
27.000,27.000,7.80,21.297
27.000,27.000,7.91,21.297
27.000,27.002,7.69,21.319
27.000,27.000,8.03,21.319
27.000,26.999,8.14,21.297
27.000,27.003,7.34,21.319
27.000,26.999,8.37,21.308
27.000,26.998,8.25,21.319
27.000,27.002,7.45,21.308
27.000,27.000,8.03,21.308
27.000,26.998,8.37,21.308
27.000,26.998,8.13,21.308
27.000,27.002,7.45,21.308
27.000,26.996,8.71,21.297
27.000,27.000,7.56,21.308
27.000,26.998,8.37,21.308
27.000,27.000,7.68,21.308
27.000,27.002,7.69,21.319
27.000,27.002,7.81,21.308
27.000,27.003,7.58,21.297
27.000,27.002,7.92,21.329
27.000,27.002,7.80,21.319
27.000,26.999,8.25,21.308
27.000,26.995,8.70,21.308
27.000,26.996,8.13,21.308
27.000,27.003,7.11,21.308
27.000,27.002,7.92,21.297
27.000,27.003,7.57,21.297
27.000,27.000,8.14,21.308
27.000,26.999,8.14,21.297
27.000,26.999,8.02,21.308
27.000,26.999,8.02,21.287
27.000,26.999,8.02,21.297
27.000,26.998,8.25,21.308
27.000,26.999,7.91,21.308
27.000,27.000,7.80,21.308
27.000,27.000,7.92,21.319
27.000,27.003,7.46,21.308
27.000,27.000,8.15,21.308
27.000,27.000,7.91,21.319
27.000,26.999,8.14,21.308
27.000,27.000,7.80,21.329
27.000,26.999,8.14,21.308
27.000,26.999,8.02,21.319
27.000,27.002,7.57,21.297
27.000,26.999,8.26,21.297
27.000,26.999,8.02,21.308
27.000,27.003,7.34,21.297
27.000,26.995,9.06,21.308
27.000,27.000,7.45,21.297
27.000,26.999,8.14,21.308
27.000,26.998,8.26,21.308
27.000,27.002,7.46,21.308
27.000,26.999,8.26,21.297
27.000,26.995,8.71,21.319
27.000,27.000,7.45,21.308
27.000,26.999,8.15,21.329
27.000,27.000,7.81,21.308
27.000,27.003,7.47,21.308
27.000,27.002,7.93,21.297
27.000,26.998,8.49,21.319
27.000,27.002,7.46,21.308
27.000,26.999,8.26,21.308
27.000,27.000,7.80,21.319
27.000,27.002,7.69,21.329
27.000,27.002,7.81,21.319
27.000,26.999,8.26,21.297
27.000,27.002,7.57,21.308
27.000,27.000,8.03,21.329
27.000,26.996,8.60,21.297
27.000,26.998,8.02,21.308
27.000,27.000,7.69,21.329
27.000,26.998,8.38,21.329
27.000,26.999,7.92,21.329
27.000,26.998,8.26,21.319
27.000,27.002,7.46,21.319
27.000,26.996,8.73,21.308
27.000,26.996,8.26,21.319
27.000,26.999,7.81,21.319
27.000,26.998,8.27,21.297
27.000,26.999,7.93,21.319
27.000,27.002,7.59,21.319
27.000,26.999,8.28,21.319
27.000,27.000,7.82,21.297
27.000,26.999,8.16,21.308
27.000,26.998,8.27,21.319
27.000,26.996,8.39,21.297
27.000,26.999,7.82,21.319
27.000,27.000,7.82,21.319
27.000,26.999,8.17,21.329
27.000,27.002,7.60,21.319
27.000,27.000,8.06,21.308
27.000,27.000,7.94,21.329
27.000,27.000,7.94,21.329
27.000,27.000,7.94,21.340
27.000,27.000,7.94,21.308
27.000,27.000,7.94,21.319
27.000,26.998,8.39,21.308
27.000,26.998,8.16,21.340
27.000,26.999,7.94,21.329
27.000,27.000,7.83,21.340
27.000,27.002,7.72,21.319
27.000,27.000,8.06,21.319
27.000,27.000,7.94,21.329
27.000,26.996,8.62,21.329
27.000,26.995,8.50,21.329
27.000,26.998,7.93,21.329
27.000,26.996,8.40,21.329
27.000,27.002,7.37,21.319
27.000,26.998,8.52,21.329
27.000,26.996,8.40,21.329
27.000,26.996,8.29,21.329
27.000,26.996,8.29,21.329
27.000,26.999,7.84,21.329
27.000,27.000,7.85,21.329
27.000,27.000,7.96,21.319
27.000,26.999,8.19,21.340
27.000,27.000,7.85,21.340
27.000,26.998,8.42,21.329
27.000,26.998,8.19,21.340
27.000,26.995,8.64,21.351
27.000,26.995,8.41,21.308
27.000,26.999,7.74,21.340
27.000,27.002,7.63,21.329
27.000,27.002,7.87,21.319
27.000,27.002,7.86,21.329
27.000,27.002,7.86,21.329
27.000,26.998,8.54,21.340
27.000,26.998,8.20,21.319
27.000,26.999,7.97,21.362
27.000,26.999,8.09,21.340
27.000,27.000,7.86,21.340
27.000,26.996,8.66,21.340
27.000,27.000,7.63,21.329
27.000,27.003,7.52,21.329
27.000,27.000,8.21,21.319
27.000,26.996,8.66,21.319
27.000,27.000,7.63,21.329
27.000,27.000,7.98,21.329
27.000,26.999,8.21,21.329
27.000,26.999,8.09,21.340
27.000,27.002,7.64,21.329
27.000,27.000,8.10,21.329
27.000,27.000,7.98,21.329
27.000,27.000,7.98,21.319
28.000,26.999,87.44,21.329
28.000,27.000,87.94,21.340
28.000,26.998,89.35,21.319
28.000,27.000,89.50,21.329
28.000,27.009,89.21,21.329
28.000,27.020,88.92,21.329
28.000,27.043,86.81,21.329
28.000,27.080,83.69,21.340
28.000,27.089,85.91,21.340
28.000,27.113,83.63,21.329
28.000,27.139,82.04,21.340
28.000,27.180,78.38,21.329
28.000,27.188,81.10,21.329
28.000,27.219,77.48,21.340
28.000,27.258,74.33,21.319
28.000,27.271,75.96,21.329
28.000,27.304,72.50,21.340
28.000,27.337,70.32,21.340
28.000,27.358,70.27,21.329
28.000,27.384,68.24,21.319
28.000,27.416,65.75,21.329
28.000,27.448,63.69,21.308
28.000,27.469,63.43,21.340
28.000,27.497,61.08,21.329
28.000,27.521,59.98,21.329
28.000,27.545,58.50,21.351
28.000,27.574,56.09,21.329
28.000,27.599,54.81,21.340
28.000,27.624,53.15,21.351
28.000,27.638,53.30,21.340
28.000,27.680,47.94,21.329
28.000,27.705,47.63,21.329
28.000,27.718,47.93,21.319
28.000,27.740,45.58,21.340
28.000,27.774,42.21,21.329
28.000,27.798,41.34,21.340
28.000,27.806,42.13,21.329
28.000,27.838,37.76,21.319
28.000,27.869,35.58,21.340
28.000,27.887,35.31,21.329
28.000,27.896,35.56,21.351
28.000,27.931,30.66,21.340
28.000,27.967,27.72,21.340
28.000,27.975,29.43,21.329
28.000,27.994,27.19,21.319
28.000,28.020,24.39,21.362
28.000,28.055,20.91,21.340
28.000,28.067,21.97,21.329
28.000,28.076,21.26,21.340
28.000,28.088,20.19,21.340
28.000,28.100,19.01,21.329
28.000,28.138,13.83,21.329
28.000,28.147,15.51,21.329
28.000,28.151,15.41,21.329
28.000,28.162,13.81,21.340
28.000,28.159,15.07,21.329
28.000,28.162,14.25,21.340
28.000,28.161,14.58,21.340
28.000,28.162,14.10,21.329
28.000,28.159,14.53,21.329
28.000,28.158,14.39,21.319
28.000,28.156,14.37,21.340
28.000,28.148,15.49,21.329
28.000,28.147,14.89,21.351
28.000,28.135,16.48,21.329
28.000,28.130,16.34,21.329
28.000,28.134,15.08,21.329
28.000,28.116,18.28,21.329
28.000,28.112,17.34,21.340
28.000,28.100,18.72,21.340
28.000,28.098,18.15,21.329
28.000,28.099,17.61,21.340
28.000,28.102,17.19,21.329
28.000,28.096,18.25,21.340
28.000,28.100,17.01,21.351
28.000,28.092,18.65,21.340
28.000,28.099,16.73,21.329
28.000,28.099,17.23,21.329
28.000,28.098,17.38,21.340
28.000,28.098,17.18,21.329
28.000,28.117,13.91,21.340
28.000,28.110,16.59,21.340
28.000,28.105,16.82,21.340
28.000,28.112,15.13,21.340
28.000,28.113,15.39,21.362
28.000,28.109,16.10,21.329
28.000,28.105,16.34,21.329
28.000,28.126,12.49,21.340
28.000,28.112,16.42,21.340
28.000,28.121,13.56,21.351
28.000,28.119,14.73,21.351
28.000,28.110,15.76,21.340
28.000,28.128,12.01,21.329
28.000,28.116,15.47,21.340
28.000,28.130,12.05,21.340
28.000,28.106,16.98,21.329
28.000,28.110,14.22,21.351
28.000,28.112,14.25,21.351
28.000,28.110,14.50,21.351
28.000,28.095,16.80,21.340
28.000,28.102,14.29,21.329
28.000,28.098,15.47,21.340
28.000,28.098,15.04,21.340
28.000,28.112,12.68,21.362
28.000,28.107,14.44,21.340
28.000,28.107,14.00,21.351
