temp_c,ppm,resistance
31.021,6.900,10000.471
31.027,6.900,10000.471
31.017,6.900,10000.471
31.011,6.800,10000.47
31.031,6.800,10000.47
31.006,6.800,10000.47
31.025,6.800,10000.47
31.009,6.800,10000.47
31.014,6.800,10000.47
31.008,6.800,10000.47
31.009,6.800,10000.47
31.011,6.800,10000.47
30.988,6.800,10000.47
31.017,6.800,10000.47
31.017,6.800,10000.47
31.021,6.800,10000.47
31.022,6.800,10000.47
31.048,6.800,10000.47
31.092,6.800,10000.47
31.147,6.800,10000.47
31.229,6.800,10000.47
31.321,6.800,10000.47
31.427,6.800,10000.47
31.523,6.800,10000.47
31.619,6.800,10000.47
31.704,6.800,10000.47
31.803,6.800,10000.47
31.892,6.800,10000.47
31.962,6.800,10000.47
32.034,6.800,10000.47
32.053,6.700,10000.469
32.104,6.700,10000.469
32.143,6.700,10000.469
32.175,6.700,10000.469
32.185,6.700,10000.469
32.19,6.700,10000.469
32.178,6.700,10000.469
32.169,6.700,10000.469
32.16,6.700,10000.469
32.157,6.700,10000.469
32.113,6.700,10000.469
32.091,6.700,10000.469
32.079,6.700,10000.469
32.049,6.600,10000.468
32.025,6.600,10000.468
32.0,6.600,10000.468
31.993,6.600,10000.468
31.967,6.600,10000.468
31.949,6.600,10000.468
31.956,6.600,10000.468
31.956,6.600,10000.468
31.939,6.600,10000.468
31.94,6.600,10000.468
31.918,6.600,10000.468
31.923,6.600,10000.468
31.932,6.600,10000.468
31.952,6.600,10000.468
31.936,7.500,10000.477
31.964,7.500,10000.477
31.961,7.500,10000.477
31.961,7.500,10000.477
31.974,7.500,10000.477
31.984,7.500,10000.477
31.999,7.500,10000.477
32.011,7.500,10000.477
31.995,7.500,10000.477
32.009,7.500,10000.477
32.011,7.500,10000.477
32.028,7.500,10000.477
32.021,7.500,10000.477
31.997,7.500,10000.477
32.012,7.500,10000.477
32.028,7.500,10000.477
32.024,7.500,10000.477
32.008,7.500,10000.477
32.009,7.500,10000.477
32.002,7.500,10000.477
32.009,7.500,10000.477
32.015,7.500,10000.477
32.024,7.500,10000.477
32.019,7.500,10000.477
31.999,7.500,10000.477
32.011,7.500,10000.477
32.008,7.600,10000.478
31.996,7.600,10000.478
32.005,7.600,10000.478
32.011,7.600,10000.478
32.003,7.600,10000.478
31.992,7.600,10000.478
32.012,7.600,10000.478
32.008,7.600,10000.478
32.027,7.600,10000.478
32.012,7.600,10000.478
32.018,7.600,10000.478
32.012,7.600,10000.478
32.005,7.600,10000.478
32.008,7.600,10000.478
32.016,7.800,10000.48
32.006,7.800,10000.48
32.012,7.800,10000.48
32.0,7.800,10000.48
32.031,7.800,10000.48
32.011,7.800,10000.48
32.014,7.800,10000.48
32.016,7.800,10000.48
32.005,7.800,10000.48
32.018,7.800,10000.48
32.028,7.800,10000.48
32.033,7.800,10000.48
32.024,7.800,10000.48
32.034,8.000,10000.482
32.022,8.000,10000.482
32.028,8.000,10000.482
32.019,8.000,10000.482
32.027,8.000,10000.482
32.03,8.000,10000.482
32.03,8.000,10000.482
32.022,8.000,10000.482
32.018,8.000,10000.482
32.021,8.000,10000.482
32.031,8.000,10000.482
32.018,8.000,10000.482
32.03,8.000,10000.482
32.008,8.000,10000.482
32.019,7.900,10000.481
32.019,7.900,10000.481
32.009,7.900,10000.481
32.043,7.900,10000.481
32.024,7.900,10000.481
32.018,7.900,10000.481
32.022,7.900,10000.481
32.021,7.900,10000.481
32.021,7.900,10000.481
32.03,7.900,10000.481
32.028,7.900,10000.481
32.021,7.900,10000.481
32.016,7.900,10000.481
32.016,7.900,10000.481
32.008,7.900,10000.481
32.033,7.900,10000.481
32.025,7.900,10000.481
32.024,7.900,10000.481
32.046,7.900,10000.481
32.034,7.900,10000.481
32.028,7.900,10000.481
32.036,7.900,10000.481
32.038,7.900,10000.481
32.036,7.900,10000.481
32.033,7.900,10000.481
32.015,7.900,10000.481
32.027,7.900,10000.481
32.03,8.000,10000.482
32.034,8.000,10000.482
32.022,8.000,10000.482
31.999,8.000,10000.482
32.019,8.000,10000.482
32.025,8.000,10000.482
32.019,8.000,10000.482
32.038,8.000,10000.482
32.037,8.000,10000.482
32.011,8.000,10000.482
32.022,8.000,10000.482
32.018,8.000,10000.482
32.019,8.000,10000.482
32.0,8.000,10000.482
32.021,8.000,10000.482
32.022,8.000,10000.482
32.021,8.000,10000.482
32.019,8.000,10000.482
32.022,8.000,10000.482
32.018,8.000,10000.482
32.043,8.000,10000.482
32.028,8.000,10000.482
32.027,8.000,10000.482
32.025,8.000,10000.482
32.043,8.000,10000.482
32.03,8.000,10000.482
32.037,8.100,10000.483
32.034,8.100,10000.483
32.031,8.100,10000.483
32.022,8.100,10000.483
32.027,8.100,10000.483
32.049,8.100,10000.483
32.022,8.100,10000.483
32.018,8.100,10000.483
32.022,8.100,10000.483
32.036,8.100,10000.483
32.034,8.100,10000.483
32.028,8.100,10000.483
32.038,8.100,10000.483
32.033,8.100,10000.483
32.033,8.200,10000.484
32.043,8.200,10000.484
32.021,8.200,10000.484
32.033,8.200,10000.484
32.028,8.200,10000.484
32.019,8.200,10000.484
32.033,8.200,10000.484
32.025,8.200,10000.484
32.028,8.200,10000.484
32.03,8.200,10000.484
32.012,8.200,10000.484
32.022,8.200,10000.484
32.024,8.200,10000.484
32.038,8.100,10000.483
32.021,8.100,10000.483
32.027,8.100,10000.483
32.019,8.100,10000.483
32.028,8.100,10000.483
32.018,8.100,10000.483
32.024,8.100,10000.483
32.018,8.100,10000.483
32.031,8.100,10000.483
32.015,8.100,10000.483
32.034,8.100,10000.483
32.028,8.100,10000.483
32.037,8.100,10000.483
32.019,8.100,10000.483
32.037,8.200,10000.484
32.037,8.200,10000.484
32.027,8.200,10000.484
32.015,8.200,10000.484
32.015,8.200,10000.484
32.027,8.200,10000.484
32.022,8.200,10000.484
32.018,8.200,10000.484
32.022,8.200,10000.484
32.038,8.200,10000.484
32.011,8.200,10000.484
32.028,8.200,10000.484
32.012,8.200,10000.484
32.028,8.000,10000.482
32.037,8.000,10000.482
32.027,8.000,10000.482
32.028,8.000,10000.482
32.03,8.000,10000.482
32.027,8.000,10000.482
32.03,8.000,10000.482
32.034,8.000,10000.482
32.024,8.000,10000.482
32.009,8.000,10000.482
32.016,8.000,10000.482
32.011,8.000,10000.482
32.03,8.000,10000.482
32.027,8.000,10000.482
32.04,8.000,10000.482
32.024,8.000,10000.482
32.022,8.000,10000.482
32.022,8.000,10000.482
32.022,8.000,10000.482
32.033,8.000,10000.482
32.027,8.000,10000.482
32.016,8.000,10000.482
32.027,8.000,10000.482
32.025,8.000,10000.482
32.022,8.000,10000.482
32.019,8.000,10000.482
32.016,8.000,10000.482
32.03,8.100,10000.483
32.016,8.100,10000.483
32.018,8.100,10000.483
32.025,8.100,10000.483
32.027,8.100,10000.483
32.012,8.100,10000.483
32.016,8.100,10000.483
32.025,8.100,10000.483
32.022,8.100,10000.483
32.025,8.100,10000.483
32.016,8.100,10000.483
32.041,8.100,10000.483
32.036,8.100,10000.483
32.014,8.100,10000.483
32.021,8.100,10000.483
32.022,8.100,10000.483
32.014,8.100,10000.483
32.025,8.100,10000.483
32.033,8.100,10000.483
32.033,8.100,10000.483
32.019,8.100,10000.483
32.014,8.100,10000.483
32.009,8.100,10000.483
32.024,8.100,10000.483
32.024,8.100,10000.483
32.012,8.100,10000.483
32.016,8.100,10000.483
32.019,8.000,10000.482
32.028,8.000,10000.482
32.036,8.000,10000.482
32.022,8.000,10000.482
32.014,8.000,10000.482
32.022,8.000,10000.482
31.999,8.000,10000.482
32.015,8.000,10000.482
32.024,8.000,10000.482
32.019,8.000,10000.482
32.009,8.000,10000.482
32.019,8.000,10000.482
32.027,8.000,10000.482
32.003,7.900,10000.481
32.021,7.900,10000.481
32.022,7.900,10000.481
32.016,7.900,10000.481
32.022,7.900,10000.481
32.027,7.900,10000.481
32.024,7.900,10000.481
32.033,7.900,10000.481
32.022,7.900,10000.481
32.022,7.900,10000.481
32.022,7.900,10000.481
32.027,7.900,10000.481
32.033,7.900,10000.481
32.018,7.900,10000.481
32.008,7.900,10000.481
32.002,7.900,10000.481
32.008,7.900,10000.481
32.016,7.900,10000.481
32.011,7.900,10000.481
32.016,7.900,10000.481
32.014,7.900,10000.481
32.027,7.900,10000.481
32.024,7.900,10000.481
32.021,7.900,10000.481
32.009,7.900,10000.481
32.014,7.900,10000.481
32.005,7.900,10000.481
32.016,8.000,10000.482
32.012,8.000,10000.482
32.022,8.000,10000.482
32.022,8.000,10000.482
32.002,8.000,10000.482
32.014,8.000,10000.482
32.021,8.000,10000.482
32.028,8.000,10000.482
32.018,8.000,10000.482
32.014,8.000,10000.482
32.012,8.000,10000.482
32.018,8.000,10000.482
32.014,8.000,10000.482
32.024,8.200,10000.484
32.021,8.200,10000.484
32.019,8.200,10000.484
32.025,8.200,10000.484
32.021,8.200,10000.484
32.016,8.200,10000.484
32.015,8.200,10000.484
32.025,8.200,10000.484
32.008,8.200,10000.484
32.016,8.200,10000.484
32.012,8.200,10000.484
32.021,8.200,10000.484
32.016,8.200,10000.484
32.005,8.200,10000.484
32.022,7.900,10000.481
32.014,7.900,10000.481
32.028,7.900,10000.481
32.018,7.900,10000.481
32.006,7.900,10000.481
32.019,7.900,10000.481
32.011,7.900,10000.481
32.021,7.900,10000.481
32.022,7.900,10000.481
32.011,7.900,10000.481
32.025,7.900,10000.481
32.014,7.900,10000.481
31.997,7.900,10000.481
32.014,8.100,10000.483
32.008,8.100,10000.483
31.997,8.100,10000.483
32.018,8.100,10000.483
32.011,8.100,10000.483
32.022,8.100,10000.483
32.009,8.100,10000.483
32.012,8.100,10000.483
32.016,8.100,10000.483
32.018,8.100,10000.483
32.018,8.100,10000.483
32.019,8.100,10000.483
32.044,8.100,10000.483
32.084,8.100,10000.483
32.153,7.900,10000.481
32.225,7.900,10000.481
32.313,7.900,10000.481
32.406,7.900,10000.481
32.495,7.900,10000.481
32.602,7.900,10000.481
32.702,7.900,10000.481
32.786,7.900,10000.481
32.88,7.900,10000.481
32.933,7.900,10000.481
32.994,7.900,10000.481
33.058,7.900,10000.481
33.116,7.900,10000.481
33.156,7.900,10000.481
33.165,7.900,10000.481
33.175,7.900,10000.481
33.19,7.900,10000.481
33.187,7.900,10000.481
33.169,7.900,10000.481
33.151,7.900,10000.481
33.138,7.900,10000.481
33.132,7.900,10000.481
33.11,7.900,10000.481
33.092,7.900,10000.481
33.071,7.900,10000.481
33.043,7.900,10000.481
33.021,7.900,10000.481
32.994,8.100,10000.483
32.987,8.100,10000.483
32.958,8.100,10000.483
32.951,8.100,10000.483
32.961,8.100,10000.483
32.936,8.100,10000.483
32.938,8.100,10000.483
32.936,8.100,10000.483
32.935,8.100,10000.483
32.939,8.100,10000.483
32.93,8.100,10000.483
32.927,8.100,10000.483
32.945,8.100,10000.483
32.941,8.500,10000.487
32.957,8.500,10000.487
32.96,8.500,10000.487
32.973,8.500,10000.487
32.988,8.500,10000.487
32.987,8.500,10000.487
32.992,8.500,10000.487
33.009,8.500,10000.487
33.001,8.500,10000.487
33.024,8.500,10000.487
33.019,8.500,10000.487
33.021,8.500,10000.487
33.025,8.500,10000.487
33.016,8.700,10000.489
33.019,8.700,10000.489
33.028,8.700,10000.489
33.021,8.700,10000.489
33.021,8.700,10000.489
33.009,8.700,10000.489
33.007,8.700,10000.489
33.021,8.700,10000.489
33.021,8.700,10000.489
33.022,8.700,10000.489
33.007,8.700,10000.489
33.003,8.700,10000.489
32.992,8.700,10000.489
33.0,8.700,10000.489
33.013,8.800,10000.49
32.991,8.800,10000.49
32.982,8.800,10000.49
32.998,8.800,10000.49
32.997,8.800,10000.49
33.003,8.800,10000.49
33.009,8.800,10000.49
33.001,8.800,10000.49
33.018,8.800,10000.49
33.022,8.800,10000.49
33.015,8.800,10000.49
33.019,8.800,10000.49
33.001,8.800,10000.49
33.027,9.000,10000.492
33.012,9.000,10000.492
33.015,9.000,10000.492
33.013,9.000,10000.492
33.022,9.000,10000.492
33.019,9.000,10000.492
33.022,9.000,10000.492
33.012,9.000,10000.492
33.021,9.000,10000.492
33.016,9.000,10000.492
33.024,9.000,10000.492
33.009,9.000,10000.492
33.025,9.000,10000.492
33.024,9.000,10000.492
33.024,9.400,10000.496
33.028,9.400,10000.496
33.041,9.400,10000.496
33.024,9.400,10000.496
33.036,9.400,10000.496
33.028,9.400,10000.496
33.024,9.400,10000.496
33.031,9.400,10000.496
33.024,9.400,10000.496
33.009,9.400,10000.496
33.016,9.400,10000.496
33.018,9.400,10000.496
33.025,9.400,10000.496
33.036,9.400,10000.496
33.027,9.400,10000.496
33.01,9.400,10000.496
33.027,9.400,10000.496
33.015,9.400,10000.496
33.015,9.400,10000.496
33.021,9.400,10000.496
33.015,9.400,10000.496
33.033,9.400,10000.496
33.025,9.400,10000.496
33.021,9.400,10000.496
33.025,9.400,10000.496
33.024,9.400,10000.496
33.022,9.300,10000.495
33.027,9.300,10000.495
33.034,9.300,10000.495
33.031,9.300,10000.495
33.033,9.300,10000.495
33.022,9.300,10000.495
33.03,9.300,10000.495
33.033,9.300,10000.495
33.037,9.300,10000.495
33.036,9.300,10000.495
33.021,9.300,10000.495
33.027,9.300,10000.495
33.025,9.300,10000.495
33.016,9.300,10000.495
33.024,9.300,10000.495
33.027,9.300,10000.495
33.016,9.300,10000.495
33.018,9.300,10000.495
33.027,9.300,10000.495
33.016,9.300,10000.495
33.019,9.300,10000.495
33.025,9.300,10000.495
33.01,9.300,10000.495
33.025,9.300,10000.495
33.022,9.300,10000.495
33.021,9.300,10000.495
33.025,9.300,10000.495
33.027,9.300,10000.495
33.034,9.300,10000.495
33.037,9.300,10000.495
33.028,9.300,10000.495
33.015,9.300,10000.495
33.024,9.300,10000.495
33.018,9.300,10000.495
33.034,9.300,10000.495
33.024,9.300,10000.495
33.034,9.300,10000.495
33.022,9.300,10000.495
33.024,9.300,10000.495
33.039,9.300,10000.495
33.031,9.300,10000.495
33.028,9.300,10000.495
33.027,9.300,10000.495
33.04,9.300,10000.495
33.03,9.300,10000.495
33.013,9.300,10000.495
33.031,9.300,10000.495
33.019,9.300,10000.495
33.028,9.300,10000.495
33.019,9.300,10000.495
33.027,9.300,10000.495
33.044,9.300,10000.495
33.028,9.300,10000.495
33.012,9.300,10000.495
33.024,9.400,10000.496
33.028,9.400,10000.496
33.024,9.400,10000.496
33.047,9.400,10000.496
33.024,9.400,10000.496
33.027,9.400,10000.496
33.024,9.400,10000.496
33.025,9.400,10000.496
33.031,9.400,10000.496
33.034,9.400,10000.496
33.028,9.400,10000.496
33.013,9.400,10000.496
33.036,9.400,10000.496
33.037,9.300,10000.495
33.028,9.300,10000.495
33.015,9.300,10000.495
33.039,9.300,10000.495
33.033,9.300,10000.495
33.022,9.300,10000.495
33.037,9.300,10000.495
33.025,9.300,10000.495
33.046,9.300,10000.495
33.03,9.300,10000.495
33.034,9.300,10000.495
33.027,9.300,10000.495
33.028,9.300,10000.495
33.016,9.300,10000.495
33.027,9.400,10000.496
33.034,9.400,10000.496
33.028,9.400,10000.496
33.025,9.400,10000.496
33.041,9.400,10000.496
33.028,9.400,10000.496
33.034,9.400,10000.496
33.033,9.400,10000.496
33.033,9.400,10000.496
33.033,9.400,10000.496
33.028,9.400,10000.496
33.021,9.400,10000.496
33.013,9.400,10000.496
33.028,9.200,10000.494
33.027,9.200,10000.494
33.025,9.200,10000.494
33.015,9.200,10000.494
33.022,9.200,10000.494
33.034,9.200,10000.494
33.025,9.200,10000.494
33.018,9.200,10000.494
33.033,9.200,10000.494
33.013,9.200,10000.494
33.031,9.200,10000.494
33.025,9.200,10000.494
33.022,9.200,10000.494
33.016,9.200,10000.494
33.03,9.400,10000.496
33.03,9.400,10000.496
33.021,9.400,10000.496
33.027,9.400,10000.496
33.018,9.400,10000.496
33.015,9.400,10000.496
33.021,9.400,10000.496
33.018,9.400,10000.496
33.028,9.400,10000.496
33.019,9.400,10000.496
33.027,9.400,10000.496
33.028,9.400,10000.496
33.034,9.400,10000.496
33.028,9.400,10000.496
33.019,9.400,10000.496
33.027,9.400,10000.496
33.03,9.400,10000.496
33.021,9.400,10000.496
33.027,9.400,10000.496
33.022,9.400,10000.496
33.022,9.400,10000.496
33.028,9.400,10000.496
33.028,9.400,10000.496
33.016,9.400,10000.496
33.027,9.400,10000.496
33.021,9.400,10000.496
33.027,9.400,10000.496
33.036,9.300,10000.495
33.015,9.300,10000.495
33.018,9.300,10000.495
33.044,9.300,10000.495
33.019,9.300,10000.495
33.006,9.300,10000.495
33.024,9.300,10000.495
33.015,9.300,10000.495
33.021,9.300,10000.495
33.016,9.300,10000.495
33.024,9.300,10000.495
33.018,9.300,10000.495
33.022,9.300,10000.495
33.024,9.300,10000.495
33.009,9.300,10000.495
33.018,9.300,10000.495
33.028,9.300,10000.495
33.013,9.300,10000.495
33.012,9.300,10000.495
33.024,9.300,10000.495
33.027,9.300,10000.495
33.022,9.300,10000.495
33.01,9.300,10000.495
33.018,9.300,10000.495
33.021,9.300,10000.495
33.019,9.300,10000.495
33.022,9.200,10000.494
33.021,9.200,10000.494
33.025,9.200,10000.494
33.027,9.200,10000.494
33.019,9.200,10000.494
33.012,9.200,10000.494
33.007,9.200,10000.494
33.022,9.200,10000.494
33.027,9.200,10000.494
33.019,9.200,10000.494
33.019,9.200,10000.494
33.019,9.200,10000.494
33.013,9.200,10000.494
33.016,9.200,10000.494
33.012,9.300,10000.495
33.025,9.300,10000.495
33.031,9.300,10000.495
33.024,9.300,10000.495
33.022,9.300,10000.495
33.01,9.300,10000.495
33.031,9.300,10000.495
33.028,9.300,10000.495
33.007,9.300,10000.495
33.018,9.300,10000.495
33.025,9.300,10000.495
33.012,9.300,10000.495
33.013,9.300,10000.495
33.013,9.400,10000.496
33.034,9.400,10000.496
33.027,9.400,10000.496
33.012,9.400,10000.496
33.021,9.400,10000.496
33.018,9.400,10000.496
33.027,9.400,10000.496
33.009,9.400,10000.496
33.012,9.400,10000.496
33.013,9.400,10000.496
33.016,9.400,10000.496
33.012,9.400,10000.496
33.022,9.400,10000.496
32.998,9.400,10000.496
33.033,9.400,10000.496
33.003,9.400,10000.496
33.0,9.400,10000.496
33.025,9.400,10000.496
33.003,9.400,10000.496
33.01,9.400,10000.496
33.015,9.400,10000.496
33.015,9.400,10000.496
33.01,9.400,10000.496
33.019,9.400,10000.496
33.015,9.400,10000.496
33.021,9.400,10000.496
33.033,9.400,10000.496
33.015,9.300,10000.495
33.019,9.300,10000.495
33.001,9.300,10000.495
33.012,9.300,10000.495
33.015,9.300,10000.495
33.013,9.300,10000.495
33.001,9.300,10000.495
33.019,9.300,10000.495
33.006,9.300,10000.495
33.004,9.300,10000.495
33.013,9.300,10000.495
33.016,9.300,10000.495
33.01,9.300,10000.495
33.01,9.200,10000.494
33.013,9.200,10000.494
33.016,9.200,10000.494
33.03,9.200,10000.494
33.013,9.200,10000.494
33.015,9.200,10000.494
33.016,9.200,10000.494
33.031,9.200,10000.494
33.004,9.200,10000.494
33.031,9.200,10000.494
33.058,9.200,10000.494
33.077,9.200,10000.494
33.132,9.200,10000.494
33.233,9.200,10000.494
33.293,9.300,10000.495
33.399,9.300,10000.495
33.49,9.300,10000.495
33.578,9.300,10000.495
33.681,9.300,10000.495
33.729,9.300,10000.495
33.85,9.300,10000.495
33.908,9.300,10000.495
33.967,9.300,10000.495
34.033,9.300,10000.495
34.089,9.300,10000.495
34.117,9.300,10000.495
34.134,9.300,10000.495
34.152,8.800,10000.49
34.169,8.800,10000.49
34.178,8.800,10000.49
34.163,8.800,10000.49
34.161,8.800,10000.49
34.146,8.800,10000.49
34.145,8.800,10000.49
34.137,8.800,10000.49
34.099,8.800,10000.49
34.086,8.800,10000.49
34.063,8.800,10000.49
34.047,8.800,10000.49
34.01,8.800,10000.49
33.995,8.800,10000.49
33.977,9.200,10000.494
33.964,9.200,10000.494
33.973,9.200,10000.494
33.95,9.200,10000.494
33.937,9.200,10000.494
33.935,9.200,10000.494
33.934,9.200,10000.494
33.947,9.200,10000.494
33.932,9.200,10000.494
33.953,9.200,10000.494
33.947,9.200,10000.494
33.95,9.200,10000.494
33.962,9.200,10000.494
33.956,10.000,10000.502
33.961,10.000,10000.502
33.97,10.000,10000.502
33.976,10.000,10000.502
33.986,10.000,10000.502
33.997,10.000,10000.502
33.985,10.000,10000.502
33.997,10.000,10000.502
34.006,10.000,10000.502
34.004,10.000,10000.502
34.015,10.000,10000.502
34.02,10.000,10000.502
34.018,10.000,10000.502
34.026,10.000,10000.502
34.021,9.800,10000.5
34.026,9.800,10000.5
34.02,9.800,10000.5
34.016,9.800,10000.5
34.027,9.800,10000.5
34.015,9.800,10000.5
33.994,9.800,10000.5
34.021,9.800,10000.5
34.016,9.800,10000.5
34.003,9.800,10000.5
34.0,9.800,10000.5
34.013,9.800,10000.5
34.018,9.800,10000.5
34.016,10.000,10000.502
34.018,10.000,10000.502
33.998,10.000,10000.502
34.0,10.000,10000.502
34.007,10.000,10000.502
34.007,10.000,10000.502
34.023,10.000,10000.502
33.992,10.000,10000.502
34.01,10.000,10000.502
34.027,10.000,10000.502
34.021,10.000,10000.502
34.041,10.000,10000.502
34.026,10.000,10000.502
34.062,10.100,10000.503
34.024,10.100,10000.503
34.015,10.100,10000.503
34.018,10.100,10000.503
34.048,10.100,10000.503
34.036,10.100,10000.503
34.015,10.100,10000.503
34.003,10.100,10000.503
34.021,10.100,10000.503
34.009,10.100,10000.503
34.027,10.100,10000.503
34.021,10.100,10000.503
34.003,10.100,10000.503
33.992,10.100,10000.503
34.013,10.100,10000.503
34.0,10.100,10000.503
33.986,10.100,10000.503
34.013,10.100,10000.503
34.006,10.100,10000.503
34.01,10.100,10000.503
33.998,10.100,10000.503
34.029,10.100,10000.503
34.029,10.100,10000.503
34.041,10.100,10000.503
34.057,10.100,10000.503
34.045,10.100,10000.503
34.038,10.100,10000.503
34.009,10.600,10000.508
34.026,10.600,10000.508
34.048,10.600,10000.508
34.012,10.600,10000.508
34.029,10.600,10000.508
34.03,10.600,10000.508
34.044,10.600,10000.508
34.033,10.600,10000.508
34.047,10.600,10000.508
34.029,10.600,10000.508
34.036,10.600,10000.508
34.007,10.600,10000.508
34.001,10.600,10000.508
34.009,10.600,10000.508
34.039,10.500,10000.507
34.045,10.500,10000.507
34.038,10.500,10000.507
34.027,10.500,10000.507
34.015,10.500,10000.507
34.007,10.500,10000.507
34.024,10.500,10000.507
34.009,10.500,10000.507
34.036,10.500,10000.507
34.012,10.500,10000.507
34.032,10.500,10000.507
34.016,10.500,10000.507
34.006,10.500,10000.507
34.026,10.400,10000.506
34.018,10.400,10000.506
34.018,10.400,10000.506
34.038,10.400,10000.506
34.032,10.400,10000.506
34.033,10.400,10000.506
34.021,10.400,10000.506
34.024,10.400,10000.506
34.053,10.400,10000.506
34.012,10.400,10000.506
34.029,10.400,10000.506
34.042,10.400,10000.506
34.036,10.400,10000.506
34.041,10.400,10000.506
34.023,10.400,10000.506
34.021,10.400,10000.506
34.027,10.400,10000.506
34.027,10.400,10000.506
34.035,10.400,10000.506
34.045,10.400,10000.506
34.023,10.400,10000.506
34.023,10.400,10000.506
34.027,10.400,10000.506
34.032,10.400,10000.506
34.007,10.400,10000.506
34.033,10.400,10000.506
34.032,10.400,10000.506
34.026,10.400,10000.506
34.013,10.400,10000.506
34.035,10.400,10000.506
34.033,10.400,10000.506
34.039,10.400,10000.506
34.01,10.400,10000.506
34.042,10.400,10000.506
34.038,10.400,10000.506
34.036,10.400,10000.506
34.033,10.400,10000.506
34.006,10.400,10000.506
34.015,10.400,10000.506
34.032,10.400,10000.506
34.02,10.400,10000.506
34.02,10.400,10000.506
34.033,10.400,10000.506
34.039,10.400,10000.506
34.027,10.400,10000.506
34.024,10.400,10000.506
34.051,10.400,10000.506
34.041,10.400,10000.506
34.041,10.400,10000.506
34.018,10.400,10000.506
34.029,10.400,10000.506
34.015,10.400,10000.506
34.03,10.400,10000.506
34.018,10.400,10000.506
34.013,10.500,10000.507
34.032,10.500,10000.507
34.03,10.500,10000.507
34.023,10.500,10000.507
34.038,10.500,10000.507
34.02,10.500,10000.507
34.024,10.500,10000.507
34.038,10.500,10000.507
34.045,10.500,10000.507
34.03,10.500,10000.507
34.027,10.500,10000.507
34.024,10.500,10000.507
34.062,10.500,10000.507
34.044,10.700,10000.509
34.024,10.700,10000.509
34.033,10.700,10000.509
34.018,10.700,10000.509
34.018,10.700,10000.509
34.03,10.700,10000.509
34.003,10.700,10000.509
34.021,10.700,10000.509
33.994,10.700,10000.509
34.026,10.700,10000.509
34.029,10.700,10000.509
34.036,10.700,10000.509
34.018,10.700,10000.509
34.01,10.700,10000.509
34.024,10.600,10000.508
34.027,10.600,10000.508
34.02,10.600,10000.508
34.053,10.600,10000.508
34.05,10.600,10000.508
34.033,10.600,10000.508
34.036,10.600,10000.508
34.016,10.600,10000.508
34.038,10.600,10000.508
34.036,10.600,10000.508
34.038,10.600,10000.508
34.006,10.600,10000.508
34.012,10.600,10000.508
34.026,10.400,10000.506
34.032,10.400,10000.506
34.026,10.400,10000.506
34.003,10.400,10000.506
34.045,10.400,10000.506
34.013,10.400,10000.506
34.039,10.400,10000.506
34.024,10.400,10000.506
34.015,10.400,10000.506
34.015,10.400,10000.506
34.036,10.400,10000.506
34.032,10.400,10000.506
34.023,10.400,10000.506
34.032,10.400,10000.506
34.038,10.400,10000.506
34.02,10.400,10000.506
34.032,10.400,10000.506
34.013,10.400,10000.506
34.036,10.400,10000.506
34.024,10.400,10000.506
34.033,10.400,10000.506
34.004,10.400,10000.506
34.032,10.400,10000.506
34.01,10.400,10000.506
34.038,10.400,10000.506
34.02,10.400,10000.506
34.026,10.400,10000.506
33.986,10.700,10000.509
34.036,10.700,10000.509
34.026,10.700,10000.509
34.029,10.700,10000.509
34.03,10.700,10000.509
34.016,10.700,10000.509
34.013,10.700,10000.509
34.036,10.700,10000.509
34.007,10.700,10000.509
34.01,10.700,10000.509
34.009,10.700,10000.509
34.01,10.700,10000.509
34.036,10.700,10000.509
34.012,10.600,10000.508
34.018,10.600,10000.508
34.027,10.600,10000.508
34.038,10.600,10000.508
34.018,10.600,10000.508
34.033,10.600,10000.508
34.018,10.600,10000.508
34.03,10.600,10000.508
34.018,10.600,10000.508
34.041,10.600,10000.508
34.032,10.600,10000.508
34.03,10.600,10000.508
34.029,10.600,10000.508
34.029,10.600,10000.508
34.004,10.400,10000.506
34.004,10.400,10000.506
34.039,10.400,10000.506
34.023,10.400,10000.506
34.012,10.400,10000.506
34.03,10.400,10000.506
34.02,10.400,10000.506
34.018,10.400,10000.506
34.018,10.400,10000.506
33.991,10.400,10000.506
34.021,10.400,10000.506
34.004,10.400,10000.506
34.015,10.400,10000.506
34.02,10.600,10000.508
34.029,10.600,10000.508
34.004,10.600,10000.508
34.012,10.600,10000.508
34.032,10.600,10000.508
34.032,10.600,10000.508
34.039,10.600,10000.508
34.021,10.600,10000.508
34.001,10.600,10000.508
34.023,10.600,10000.508
34.03,10.600,10000.508
34.033,10.600,10000.508
34.012,10.600,10000.508
34.033,10.300,10000.505
34.035,10.300,10000.505
34.007,10.300,10000.505
34.02,10.300,10000.505
33.988,10.300,10000.505
34.03,10.300,10000.505
34.009,10.300,10000.505
34.015,10.300,10000.505
34.013,10.300,10000.505
34.015,10.300,10000.505
34.044,10.300,10000.505
34.004,10.300,10000.505
34.029,10.300,10000.505
34.004,10.300,10000.505
34.024,10.300,10000.505
34.013,10.300,10000.505
34.013,10.300,10000.505
33.991,10.300,10000.505
33.988,10.300,10000.505
34.013,10.300,10000.505
34.029,10.300,10000.505
34.004,10.300,10000.505
34.027,10.300,10000.505
34.027,10.300,10000.505
34.038,10.300,10000.505
34.003,10.300,10000.505
