timestamp,LM399-P15-fast6
1500819130.992,6890051.6
1500819131.329,6890049.1
1500819131.667,6890046.6
1500819132.005,6890046.6
1500819132.342,6890046.6
1500819132.680,6890044.0
1500819133.018,6890046.6
1500819133.355,6890044.0
1500819133.693,6890049.1
1500819134.031,6890044.0
1500819134.368,6890049.1
1500819134.706,6890046.6
1500819135.043,6890041.5
1500819135.381,6890044.0
1500819135.719,6890044.0
1500819136.056,6890049.1
1500819136.394,6890046.6
1500819136.732,6890044.0
1500819137.069,6890044.0
1500819137.407,6890044.0
1500819137.745,6890044.0
1500819138.082,6890041.5
1500819138.420,6890044.0
1500819138.758,6890046.6
1500819139.095,6890046.6
1500819139.433,6890046.6
1500819139.771,6890049.1
1500819140.108,6890046.6
1500819140.446,6890046.6
1500819140.784,6890046.6
1500819141.121,6890046.6
1500819141.459,6890044.0
1500819141.797,6890049.1
1500819142.134,6890046.6
1500819142.472,6890044.0
1500819142.810,6890046.6
1500819143.147,6890051.6
1500819143.485,6890051.6
1500819143.823,6890049.1
1500819144.160,6890046.6
1500819144.498,6890049.1
1500819144.836,6890049.1
1500819145.173,6890049.1
1500819145.511,6890049.1
1500819145.849,6890049.1
1500819146.186,6890046.6
1500819146.524,6890046.6
1500819146.862,6890044.0
1500819147.199,6890046.6
1500819147.537,6890044.0
1500819147.875,6890049.1
1500819148.212,6890044.0
1500819148.550,6890044.0
1500819148.887,6890049.1
1500819149.225,6890044.0
1500819149.563,6890044.0
1500819149.900,6890046.6
1500819150.238,6890046.6
1500819150.576,6890046.6
1500819150.913,6890049.1
1500819151.251,6890046.6
1500819151.589,6890044.0
1500819151.926,6890049.1
1500819152.264,6890044.0
1500819152.602,6890041.5
1500819152.939,6890044.0
1500819153.277,6890044.0
1500819153.615,6890046.6
1500819153.953,6890044.0
1500819154.290,6890046.6
1500819154.628,6890046.6
1500819154.966,6890044.0
1500819155.303,6890046.6
1500819155.641,6890046.6
1500819155.978,6890044.0
1500819156.316,6890046.6
1500819156.654,6890049.1
1500819156.992,6890046.6
1500819157.329,6890044.0
1500819157.667,6890049.1
1500819158.005,6890044.0
1500819158.342,6890044.0
1500819158.680,6890044.0
1500819159.018,6890044.0
1500819159.355,6890046.6
1500819159.693,6890044.0
1500819160.031,6890046.6
1500819160.368,6890046.6
1500819160.706,6890046.6
1500819161.044,6890046.6
1500819161.381,6890044.0
1500819161.719,6890046.6
1500819162.056,6890041.5
1500819162.394,6890044.0
1500819162.732,6890044.0
1500819163.069,6890044.0
1500819163.407,6890044.0
1500819163.745,6890046.6
1500819164.082,6890046.6
1500819164.420,6890046.6
1500819164.758,6890049.1
1500819165.095,6890046.6
1500819165.433,6890046.6
1500819165.774,6890046.6
1500819166.108,6890044.0
1500819166.446,6890044.0
1500819166.784,6890041.5
1500819167.121,6890044.0
1500819167.459,6890049.1
1500819167.797,6890044.0
1500819168.134,6890044.0
1500819168.472,6890044.0
1500819168.810,6890046.6
1500819169.147,6890041.5
1500819169.485,6890046.6
1500819169.823,6890049.1
1500819170.160,6890046.6
1500819170.498,6890044.0
1500819170.836,6890049.1
1500819171.173,6890046.6
1500819171.511,6890049.1
1500819171.849,6890044.0
1500819172.186,6890049.1
1500819172.524,6890046.6
1500819172.862,6890046.6
1500819173.199,6890044.0
1500819173.537,6890044.0
1500819173.875,6890046.6
1500819174.212,6890051.6
1500819174.550,6890046.6
1500819174.887,6890046.6
1500819175.225,6890046.6
1500819175.563,6890044.0
1500819175.900,6890044.0
1500819176.238,6890046.6
1500819176.576,6890046.6
1500819176.913,6890046.6
1500819177.251,6890044.0
1500819177.589,6890049.1
1500819177.926,6890044.0
1500819178.264,6890046.6
1500819178.602,6890051.6
1500819178.939,6890049.1
1500819179.277,6890051.6
1500819179.615,6890046.6
1500819179.952,6890051.6
1500819180.290,6890051.6
1500819180.628,6890049.1
1500819180.965,6890044.0
1500819181.303,6890049.1
1500819181.641,6890051.6
1500819181.978,6890051.6
1500819182.316,6890046.6
1500819182.654,6890044.0
1500819182.991,6890046.6
1500819183.329,6890049.1
1500819183.667,6890049.1
1500819184.004,6890049.1
1500819184.342,6890049.1
1500819184.694,6890049.1
1500819185.017,6890046.6
1500819185.355,6890046.6
1500819185.693,6890051.6
1500819186.030,6890046.6
1500819186.368,6890051.6
1500819186.706,6890054.2
1500819187.043,6890049.1
1500819187.381,6890049.1
1500819187.719,6890046.6
1500819188.057,6890049.1
1500819188.394,6890049.1
1500819188.732,6890051.6
1500819189.069,6890049.1
1500819189.407,6890049.1
1500819189.745,6890049.1
1500819190.082,6890046.6
1500819190.420,6890054.2
1500819190.758,6890049.1
1500819191.095,6890051.6
1500819191.433,6890049.1
1500819191.770,6890046.6
1500819192.108,6890051.6
1500819192.446,6890051.6
1500819192.783,6890051.6
1500819193.121,6890049.1
1500819193.459,6890049.1
1500819193.797,6890049.1
1500819194.134,6890044.0
1500819194.472,6890049.1
1500819194.810,6890049.1
1500819195.147,6890046.6
1500819195.485,6890044.0
1500819195.823,6890049.1
1500819196.160,6890051.6
1500819196.498,6890051.6
1500819196.836,6890049.1
1500819197.173,6890046.6
1500819197.511,6890049.1
1500819197.849,6890046.6
1500819198.186,6890049.1
1500819198.524,6890051.6
1500819198.862,6890049.1
1500819199.199,6890054.2
1500819199.537,6890049.1
1500819199.875,6890051.6
1500819200.212,6890051.6
1500819200.550,6890056.7
1500819200.888,6890051.6
1500819201.225,6890054.2
1500819201.563,6890049.1
1500819201.900,6890049.1
1500819202.238,6890049.1
1500819202.576,6890051.6
1500819202.914,6890051.6
1500819203.251,6890049.1
1500819203.589,6890054.2
1500819203.926,6890051.6
1500819204.264,6890051.6
1500819204.602,6890051.6
1500819204.939,6890049.1
1500819205.277,6890049.1
1500819205.615,6890051.6
1500819205.952,6890046.6
1500819206.290,6890046.6
1500819206.628,6890044.0
1500819206.965,6890049.1
1500819207.303,6890051.6
1500819207.641,6890049.1
1500819207.978,6890049.1
1500819208.316,6890046.6
1500819208.654,6890051.6
1500819208.991,6890054.2
1500819209.329,6890051.6
1500819209.667,6890049.1
1500819210.004,6890049.1
1500819210.342,6890049.1
1500819210.680,6890051.6
1500819211.018,6890054.2
1500819211.355,6890051.6
1500819211.693,6890054.2
1500819212.030,6890051.6
1500819212.368,6890051.6
1500819212.706,6890054.2
1500819213.043,6890049.1
1500819213.381,6890049.1
1500819213.719,6890049.1
1500819214.056,6890051.6
1500819214.394,6890054.2
1500819214.732,6890051.6
1500819215.069,6890051.6
1500819215.407,6890049.1
1500819215.745,6890051.6
1500819216.082,6890049.1
1500819216.420,6890054.2
1500819216.758,6890046.6
1500819217.095,6890046.6
1500819217.433,6890051.6
1500819217.770,6890051.6
1500819218.108,6890046.6
1500819218.446,6890049.1
1500819218.783,6890051.6
1500819219.121,6890044.0
1500819219.459,6890049.1
1500819219.796,6890049.1
1500819220.134,6890046.6
1500819220.472,6890049.1
1500819220.809,6890049.1
1500819221.147,6890051.6
1500819221.489,6890046.6
1500819221.823,6890049.1
1500819222.160,6890049.1
1500819222.498,6890049.1
1500819222.835,6890046.6
1500819223.173,6890046.6
1500819223.511,6890046.6
1500819223.848,6890044.0
1500819224.186,6890041.5
1500819224.524,6890044.0
1500819224.862,6890041.5
1500819225.199,6890046.6
1500819225.537,6890046.6
1500819225.875,6890051.6
1500819226.212,6890049.1
1500819226.550,6890046.6
1500819226.887,6890049.1
1500819227.225,6890041.5
1500819227.563,6890049.1
1500819227.900,6890044.0
1500819228.238,6890051.6
1500819228.576,6890046.6
1500819228.913,6890049.1
1500819229.251,6890054.2
1500819229.589,6890051.6
1500819229.926,6890049.1
1500819230.264,6890049.1
1500819230.602,6890051.6
1500819230.939,6890051.6
1500819231.277,6890049.1
1500819231.615,6890046.6
1500819231.952,6890051.6
1500819232.290,6890049.1
1500819232.628,6890049.1
1500819232.965,6890051.6
1500819233.303,6890054.2
1500819233.641,6890051.6
1500819233.978,6890051.6
1500819234.316,6890051.6
1500819234.654,6890049.1
1500819234.992,6890049.1
1500819235.329,6890049.1
1500819235.667,6890051.6
1500819236.004,6890046.6
1500819236.342,6890051.6
1500819236.680,6890046.6
1500819237.017,6890049.1
1500819237.355,6890046.6
1500819237.693,6890049.1
1500819238.030,6890046.6
1500819238.368,6890049.1
1500819238.706,6890049.1
1500819239.043,6890051.6
1500819239.381,6890049.1
1500819239.719,6890044.0
1500819240.056,6890051.6
1500819240.394,6890049.1
1500819240.731,6890049.1
1500819241.069,6890046.6
1500819241.407,6890041.5
1500819241.745,6890049.1
1500819242.082,6890044.0
1500819242.420,6890049.1
1500819242.758,6890046.6
1500819243.095,6890049.1
1500819243.433,6890049.1
1500819243.771,6890046.6
1500819244.108,6890046.6
1500819244.446,6890051.6
1500819244.783,6890049.1
1500819245.121,6890049.1
1500819245.459,6890046.6
1500819245.796,6890049.1
1500819246.134,6890046.6
1500819246.472,6890046.6
1500819246.809,6890049.1
1500819247.147,6890054.2
1500819247.485,6890051.6
1500819247.822,6890049.1
1500819248.160,6890051.6
1500819248.498,6890051.6
1500819248.835,6890051.6
1500819249.173,6890051.6
1500819249.511,6890046.6
1500819249.848,6890049.1
1500819250.186,6890049.1
1500819250.524,6890051.6
1500819250.861,6890049.1
1500819251.199,6890044.0
1500819251.537,6890044.0
1500819251.874,6890046.6
1500819252.212,6890051.6
1500819252.550,6890049.1
1500819252.887,6890049.1
1500819253.225,6890049.1
1500819253.563,6890049.1
1500819253.901,6890046.6
1500819254.238,6890049.1
1500819254.576,6890051.6
1500819254.913,6890049.1
1500819255.251,6890049.1
1500819255.589,6890049.1
1500819255.926,6890049.1
1500819256.264,6890049.1
1500819256.602,6890046.6
1500819256.939,6890046.6
1500819257.277,6890044.0
1500819257.615,6890049.1
1500819257.952,6890049.1
1500819258.290,6890046.6
1500819258.628,6890051.6
1500819258.965,6890046.6
1500819259.303,6890046.6
1500819259.641,6890049.1
1500819259.978,6890049.1
1500819260.316,6890049.1
1500819260.653,6890049.1
1500819260.991,6890049.1
1500819261.329,6890049.1
1500819261.667,6890049.1
1500819262.004,6890049.1
1500819262.342,6890051.6
1500819262.680,6890046.6
1500819263.017,6890046.6
1500819263.355,6890049.1
1500819263.693,6890049.1
1500819264.030,6890051.6
1500819264.368,6890051.6
1500819264.706,6890049.1
1500819265.043,6890051.6
1500819265.381,6890054.2
1500819265.719,6890049.1
1500819266.056,6890046.6
1500819266.394,6890044.0
1500819266.731,6890051.6
1500819267.069,6890046.6
1500819267.407,6890049.1
1500819267.745,6890051.6
1500819268.082,6890051.6
1500819268.420,6890046.6
1500819268.758,6890049.1
1500819269.095,6890049.1
1500819269.433,6890051.6
1500819269.771,6890046.6
1500819270.108,6890051.6
1500819270.446,6890046.6
1500819270.783,6890049.1
1500819271.121,6890051.6
1500819271.459,6890049.1
1500819271.797,6890044.0
1500819272.134,6890046.6
1500819272.472,6890049.1
1500819272.809,6890046.6
1500819273.147,6890046.6
1500819273.485,6890046.6
1500819273.822,6890051.6
1500819274.160,6890049.1
1500819274.498,6890051.6
1500819274.835,6890049.1
1500819275.173,6890054.2
1500819275.511,6890051.6
1500819275.848,6890051.6
1500819276.186,6890051.6
1500819276.524,6890049.1
1500819276.861,6890046.6
1500819277.199,6890051.6
1500819277.537,6890049.1
1500819277.874,6890051.6
1500819278.212,6890049.1
1500819278.550,6890046.6
1500819278.887,6890049.1
1500819279.225,6890049.1
1500819279.563,6890049.1
1500819279.900,6890049.1
1500819280.238,6890046.6
1500819280.576,6890049.1
1500819280.914,6890049.1
1500819281.251,6890044.0
1500819281.589,6890049.1
1500819281.927,6890049.1
1500819282.264,6890049.1
1500819282.602,6890046.6
1500819282.939,6890044.0
1500819283.277,6890044.0
1500819283.615,6890046.6
1500819283.952,6890049.1
1500819284.290,6890049.1
1500819284.628,6890049.1
1500819284.965,6890046.6
1500819285.303,6890054.2
1500819285.641,6890054.2
1500819285.978,6890046.6
1500819286.316,6890049.1
1500819286.653,6890046.6
1500819286.991,6890049.1
1500819287.329,6890049.1
1500819287.666,6890049.1
1500819288.004,6890046.6
1500819288.342,6890054.2
1500819288.679,6890049.1
1500819289.017,6890046.6
1500819289.355,6890049.1
1500819289.692,6890049.1
1500819290.030,6890049.1
1500819290.370,6890049.1
1500819290.706,6890049.1
1500819291.043,6890049.1
1500819291.381,6890049.1
1500819291.719,6890051.6
1500819292.056,6890051.6
1500819292.394,6890051.6
1500819292.731,6890049.1
1500819293.069,6890046.6
1500819293.407,6890051.6
1500819293.745,6890049.1
1500819294.082,6890046.6
1500819294.420,6890049.1
1500819294.757,6890044.0
1500819295.095,6890049.1
1500819295.433,6890046.6
1500819295.771,6890049.1
1500819296.108,6890049.1
1500819296.446,6890049.1
1500819296.783,6890051.6
1500819297.121,6890049.1
1500819297.459,6890051.6
1500819297.796,6890046.6
1500819298.134,6890049.1
1500819298.472,6890046.6
1500819298.810,6890044.0
1500819299.147,6890046.6
1500819299.485,6890049.1
1500819299.822,6890046.6
1500819300.160,6890054.2
1500819300.497,6890046.6
1500819300.835,6890044.0
1500819301.173,6890046.6
1500819301.510,6890044.0
1500819301.848,6890049.1
1500819302.186,6890049.1
1500819302.523,6890046.6
1500819302.861,6890044.0
1500819303.199,6890049.1
1500819303.536,6890049.1
1500819303.874,6890051.6
1500819304.212,6890046.6
1500819304.550,6890046.6
1500819304.887,6890054.2
1500819305.225,6890046.6
1500819305.563,6890049.1
1500819305.900,6890044.0
1500819306.238,6890049.1
1500819306.576,6890044.0
1500819306.913,6890041.5
1500819307.251,6890046.6
1500819307.589,6890041.5
1500819307.926,6890041.5
1500819308.264,6890049.1
1500819308.602,6890041.5
1500819308.939,6890041.5
1500819309.277,6890044.0
1500819309.614,6890044.0
1500819309.952,6890046.6
1500819310.290,6890046.6
1500819310.627,6890046.6
1500819310.965,6890046.6
1500819311.303,6890049.1
1500819311.640,6890044.0
1500819311.978,6890046.6
1500819312.316,6890046.6
1500819312.653,6890044.0
1500819312.991,6890041.5
1500819313.329,6890044.0
1500819313.666,6890046.6
1500819314.004,6890041.5
1500819314.342,6890044.0
1500819314.679,6890044.0
1500819315.017,6890049.1
1500819315.354,6890044.0
1500819315.692,6890044.0
1500819316.030,6890041.5
1500819316.368,6890044.0
1500819316.705,6890051.6
1500819317.043,6890041.5
1500819317.380,6890044.0
1500819317.718,6890049.1
1500819318.056,6890049.1
1500819318.394,6890054.2
1500819318.731,6890046.6
1500819319.069,6890051.6
1500819319.407,6890051.6
1500819319.744,6890049.1
1500819320.082,6890051.6
1500819320.419,6890046.6
1500819320.757,6890049.1
1500819321.095,6890049.1
1500819321.433,6890051.6
1500819321.770,6890051.6
1500819322.108,6890049.1
1500819322.446,6890051.6
1500819322.783,6890051.6
1500819323.121,6890049.1
1500819323.459,6890051.6
1500819323.796,6890046.6
1500819324.134,6890051.6
1500819324.471,6890051.6
1500819324.809,6890049.1
1500819325.147,6890049.1
1500819325.485,6890049.1
1500819325.822,6890046.6
1500819326.160,6890046.6
1500819326.497,6890051.6
1500819326.835,6890051.6
1500819327.173,6890051.6
1500819327.510,6890051.6
1500819327.848,6890046.6
1500819328.186,6890049.1
1500819328.523,6890049.1
1500819328.861,6890051.6
1500819329.199,6890049.1
1500819329.536,6890046.6
1500819329.874,6890049.1
1500819330.212,6890049.1
1500819330.549,6890054.2
1500819330.887,6890049.1
1500819331.225,6890049.1
1500819331.562,6890051.6
1500819331.900,6890051.6
1500819332.238,6890049.1
1500819332.575,6890049.1
1500819332.913,6890051.6
1500819333.251,6890049.1
1500819333.588,6890051.6
1500819333.926,6890049.1
1500819334.264,6890046.6
1500819334.601,6890049.1
1500819334.939,6890049.1
1500819335.277,6890051.6
1500819335.614,6890049.1
1500819335.952,6890046.6
1500819336.290,6890049.1
1500819336.627,6890044.0
1500819336.965,6890051.6
1500819337.303,6890049.1
1500819337.640,6890051.6
1500819337.978,6890049.1
1500819338.316,6890049.1
1500819338.653,6890049.1
1500819338.991,6890049.1
1500819339.329,6890049.1
1500819339.666,6890049.1
1500819340.004,6890049.1
1500819340.342,6890051.6
1500819340.679,6890046.6
1500819341.017,6890051.6
1500819341.354,6890049.1
1500819341.692,6890049.1
1500819342.030,6890051.6
1500819342.367,6890049.1
1500819342.705,6890046.6
1500819343.043,6890046.6
1500819343.380,6890049.1
1500819343.718,6890049.1
1500819344.056,6890046.6
1500819344.393,6890049.1
1500819344.731,6890046.6
1500819345.069,6890049.1
1500819345.407,6890054.2
1500819345.744,6890049.1
1500819346.082,6890049.1
1500819346.419,6890051.6
1500819346.757,6890049.1
1500819347.095,6890049.1
1500819347.433,6890046.6
1500819347.770,6890051.6
1500819348.108,6890049.1
1500819348.446,6890044.0
1500819348.783,6890044.0
1500819349.121,6890049.1
1500819349.458,6890051.6
1500819349.796,6890049.1
1500819350.134,6890044.0
1500819350.471,6890046.6
1500819350.809,6890049.1
1500819351.147,6890049.1
1500819351.484,6890049.1
1500819351.822,6890044.0
1500819352.160,6890044.0
1500819352.498,6890046.6
1500819352.835,6890046.6
1500819353.173,6890049.1
1500819353.510,6890049.1
1500819353.848,6890051.6
1500819354.186,6890051.6
1500819354.523,6890051.6
1500819354.861,6890051.6
1500819355.198,6890046.6
1500819355.536,6890051.6
1500819355.874,6890051.6
1500819356.211,6890049.1
1500819356.549,6890051.6
1500819356.887,6890049.1
1500819357.225,6890051.6
1500819357.562,6890046.6
1500819357.900,6890049.1
1500819358.237,6890049.1
1500819358.575,6890054.2
1500819358.913,6890051.6
1500819359.251,6890051.6
1500819359.588,6890049.1
1500819359.926,6890054.2
1500819360.264,6890051.6
1500819360.601,6890049.1
1500819360.939,6890051.6
1500819361.277,6890049.1
1500819361.614,6890051.6
1500819361.952,6890049.1
1500819362.290,6890046.6
1500819362.627,6890049.1
1500819362.965,6890049.1
1500819363.302,6890049.1
1500819363.640,6890049.1
1500819363.978,6890054.2
1500819364.316,6890051.6
1500819364.653,6890051.6
1500819364.991,6890049.1
1500819365.328,6890051.6
1500819365.666,6890054.2
1500819366.004,6890049.1
1500819366.342,6890049.1
1500819366.679,6890049.1
1500819367.017,6890046.6
1500819367.354,6890044.0
1500819367.692,6890044.0
1500819368.030,6890041.5
1500819368.367,6890044.0
1500819368.705,6890046.6
1500819369.043,6890046.6
1500819369.380,6890046.6
1500819369.718,6890049.1
1500819370.056,6890046.6
1500819370.393,6890046.6
1500819370.731,6890044.0
1500819371.069,6890046.6
1500819371.406,6890044.0
1500819371.744,6890044.0
1500819372.082,6890044.0
1500819372.420,6890049.1
1500819372.757,6890046.6
1500819373.095,6890046.6
1500819373.432,6890046.6
1500819373.770,6890049.1
1500819374.108,6890046.6
1500819374.445,6890041.5
1500819374.783,6890046.6
1500819375.121,6890044.0
1500819375.458,6890044.0
1500819375.796,6890044.0
1500819376.134,6890046.6
1500819376.471,6890046.6
1500819376.809,6890041.5
1500819377.147,6890046.6
1500819377.484,6890046.6
1500819377.822,6890049.1
1500819378.160,6890046.6
1500819378.497,6890046.6
1500819378.835,6890044.0
1500819379.173,6890046.6
1500819379.510,6890049.1
1500819379.848,6890046.6
1500819380.186,6890041.5
1500819380.523,6890046.6
1500819380.861,6890046.6
1500819381.199,6890046.6
1500819381.536,6890046.6
1500819381.874,6890041.5
1500819382.212,6890044.0
1500819382.549,6890049.1
1500819382.887,6890046.6
1500819383.224,6890046.6
1500819383.562,6890046.6
1500819383.900,6890046.6
1500819384.237,6890044.0
1500819384.575,6890046.6
1500819384.913,6890044.0
1500819385.250,6890044.0
1500819385.588,6890044.0
1500819385.926,6890046.6
1500819386.264,6890046.6
1500819386.601,6890044.0
1500819386.939,6890046.6
1500819387.277,6890044.0
1500819387.614,6890041.5
1500819387.952,6890044.0
1500819388.290,6890041.5
1500819388.627,6890046.6
1500819388.965,6890044.0
1500819389.303,6890046.6
1500819389.640,6890046.6
1500819389.978,6890044.0
1500819390.315,6890046.6
1500819390.653,6890044.0
1500819390.991,6890046.6
1500819391.328,6890046.6
1500819391.666,6890044.0
1500819392.004,6890046.6
1500819392.341,6890049.1
1500819392.679,6890046.6
1500819393.017,6890049.1
1500819393.355,6890044.0
1500819393.692,6890041.5
1500819394.030,6890044.0
1500819394.367,6890046.6
1500819394.705,6890049.1
1500819395.043,6890044.0
1500819395.380,6890049.1
1500819395.718,6890044.0
1500819396.056,6890049.1
1500819396.393,6890046.6
1500819396.731,6890049.1
1500819397.068,6890049.1
1500819397.406,6890044.0
1500819397.744,6890046.6
1500819398.081,6890049.1
1500819398.419,6890046.6
1500819398.757,6890041.5
1500819399.095,6890044.0
1500819399.432,6890046.6
1500819399.770,6890049.1
1500819400.108,6890046.6
1500819400.445,6890049.1
1500819400.783,6890041.5
1500819401.121,6890044.0
1500819401.458,6890044.0
1500819401.796,6890044.0
1500819402.134,6890049.1
1500819402.471,6890044.0
1500819402.809,6890046.6
1500819403.147,6890046.6
1500819403.484,6890044.0
1500819403.822,6890046.6
1500819404.160,6890044.0
1500819404.497,6890046.6
1500819404.835,6890041.5
1500819405.173,6890046.6
1500819405.510,6890046.6
1500819405.848,6890049.1
1500819406.186,6890044.0
1500819406.523,6890044.0
1500819406.861,6890041.5
1500819407.199,6890044.0
1500819407.536,6890044.0
1500819407.874,6890041.5
1500819408.212,6890046.6
1500819408.549,6890041.5
1500819408.887,6890044.0
1500819409.225,6890044.0
1500819409.562,6890044.0
1500819409.900,6890046.6
1500819410.237,6890044.0
1500819410.575,6890049.1
1500819410.913,6890046.6
1500819411.250,6890046.6
1500819411.588,6890046.6
1500819411.926,6890046.6
1500819412.263,6890044.0
1500819412.601,6890046.6
1500819412.939,6890046.6
1500819413.276,6890049.1
1500819413.614,6890049.1
1500819413.952,6890049.1
1500819414.289,6890049.1
1500819414.627,6890044.0
1500819414.965,6890044.0
1500819415.303,6890044.0
1500819415.640,6890046.6
1500819415.978,6890049.1
1500819416.315,6890046.6
1500819416.653,6890046.6
1500819416.991,6890046.6
1500819417.328,6890044.0
1500819417.666,6890044.0
1500819418.004,6890041.5
1500819418.341,6890051.6
1500819418.679,6890044.0
1500819419.017,6890046.6
1500819419.354,6890049.1
1500819419.692,6890046.6
1500819420.030,6890049.1
1500819420.367,6890044.0
1500819420.705,6890046.6
1500819421.043,6890046.6
1500819421.380,6890046.6
1500819421.718,6890046.6
1500819422.056,6890044.0
1500819422.393,6890046.6
1500819422.731,6890049.1
1500819423.069,6890049.1
1500819423.406,6890049.1
1500819423.744,6890046.6
1500819424.081,6890046.6
1500819424.419,6890046.6
1500819424.757,6890044.0
1500819425.099,6890044.0
1500819425.432,6890046.6
1500819425.770,6890046.6
1500819426.107,6890046.6
1500819426.445,6890044.0
1500819426.783,6890038.9
1500819427.120,6890046.6
1500819427.458,6890046.6
1500819427.796,6890049.1
1500819428.133,6890046.6
1500819428.471,6890046.6
1500819428.809,6890044.0
1500819429.147,6890046.6
1500819429.484,6890049.1
1500819429.822,6890046.6
1500819430.160,6890049.1
1500819430.497,6890046.6
1500819430.835,6890044.0
1500819431.172,6890044.0
1500819431.510,6890046.6
1500819431.848,6890041.5
1500819432.186,6890041.5
1500819432.523,6890044.0
1500819432.861,6890049.1
1500819433.198,6890044.0
1500819433.536,6890046.6
1500819433.874,6890049.1
1500819434.211,6890044.0
1500819434.549,6890041.5
1500819434.887,6890046.6
1500819435.224,6890044.0
1500819435.562,6890044.0
1500819435.900,6890041.5
1500819436.237,6890041.5
1500819436.575,6890041.5
1500819436.913,6890044.0
1500819437.250,6890044.0
1500819437.588,6890044.0
1500819437.926,6890044.0
1500819438.263,6890044.0
1500819438.601,6890044.0
1500819438.939,6890046.6
1500819439.276,6890046.6
1500819439.614,6890046.6
1500819439.952,6890044.0
1500819440.289,6890046.6
1500819440.627,6890044.0
1500819440.965,6890044.0
1500819441.302,6890046.6
1500819441.640,6890041.5
1500819441.978,6890046.6
1500819442.315,6890044.0
1500819442.653,6890046.6
1500819442.990,6890046.6
1500819443.328,6890041.5
1500819443.666,6890041.5
1500819444.004,6890044.0
1500819444.341,6890044.0
1500819444.679,6890041.5
1500819445.017,6890044.0
1500819445.354,6890044.0
1500819445.692,6890041.5
1500819446.030,6890044.0
1500819446.367,6890041.5
1500819446.705,6890046.6
1500819447.043,6890041.5
1500819447.380,6890041.5
1500819447.718,6890041.5
1500819448.056,6890046.6
1500819448.393,6890046.6
1500819448.731,6890044.0
1500819449.069,6890041.5
1500819449.406,6890044.0
1500819449.744,6890041.5
1500819450.082,6890044.0
1500819450.419,6890044.0
1500819450.757,6890046.6
1500819451.095,6890041.5
1500819451.432,6890044.0
1500819451.770,6890041.5
1500819452.107,6890049.1
1500819452.445,6890044.0
1500819452.783,6890044.0
1500819453.120,6890046.6
1500819453.458,6890044.0
1500819453.796,6890046.6
1500819454.133,6890044.0
1500819454.471,6890044.0
1500819454.809,6890049.1
1500819455.146,6890044.0
1500819455.484,6890044.0
1500819455.822,6890046.6
1500819456.159,6890046.6
1500819456.497,6890046.6
1500819456.835,6890049.1
1500819457.172,6890049.1
1500819457.510,6890044.0
1500819457.848,6890046.6
1500819458.185,6890046.6
1500819458.523,6890044.0
1500819458.861,6890044.0
1500819459.198,6890041.5
1500819459.536,6890046.6
1500819459.874,6890049.1
1500819460.211,6890046.6
1500819460.549,6890044.0
1500819460.887,6890049.1
1500819461.224,6890046.6
1500819461.562,6890038.9
1500819461.900,6890046.6
1500819462.237,6890046.6
1500819462.575,6890044.0
1500819462.913,6890046.6
1500819463.250,6890046.6
1500819463.588,6890046.6
1500819463.926,6890046.6
1500819464.263,6890046.6
1500819464.601,6890041.5
1500819464.939,6890044.0
1500819465.276,6890046.6
1500819465.614,6890046.6
1500819465.951,6890049.1
1500819466.289,6890046.6
1500819466.627,6890049.1
1500819466.964,6890044.0
1500819467.302,6890046.6
1500819467.640,6890046.6
1500819467.977,6890044.0
1500819468.315,6890046.6
1500819468.653,6890044.0
1500819468.990,6890046.6
1500819469.328,6890044.0
1500819469.666,6890046.6
1500819470.004,6890044.0
1500819470.341,6890044.0
1500819470.679,6890046.6
1500819471.017,6890049.1
1500819471.354,6890046.6
1500819471.692,6890051.6
1500819472.030,6890044.0
1500819472.367,6890044.0
1500819472.705,6890044.0
1500819473.043,6890044.0
1500819473.380,6890041.5
1500819473.718,6890046.6
1500819474.056,6890049.1
1500819474.393,6890046.6
1500819474.731,6890046.6
1500819475.069,6890046.6
1500819475.406,6890044.0
1500819475.744,6890044.0
1500819476.082,6890046.6
1500819476.419,6890046.6
1500819476.757,6890044.0
1500819477.094,6890046.6
1500819477.432,6890046.6
1500819477.770,6890049.1
1500819478.108,6890049.1
1500819478.445,6890046.6
1500819478.783,6890049.1
1500819479.120,6890049.1
1500819479.458,6890049.1
1500819479.796,6890046.6
1500819480.133,6890041.5
1500819480.471,6890044.0
1500819480.809,6890044.0
1500819481.146,6890044.0
1500819481.484,6890049.1
1500819481.822,6890046.6
1500819482.159,6890044.0
1500819482.497,6890049.1
1500819482.835,6890044.0
1500819483.172,6890051.6
1500819483.510,6890046.6
1500819483.848,6890044.0
1500819484.185,6890044.0
1500819484.523,6890049.1
1500819484.861,6890046.6
1500819485.198,6890049.1
1500819485.536,6890046.6
1500819485.874,6890049.1
1500819486.211,6890046.6
1500819486.549,6890041.5
1500819486.887,6890046.6
1500819487.224,6890046.6
1500819487.562,6890046.6
1500819487.900,6890046.6
1500819488.237,6890046.6
1500819488.575,6890046.6
1500819488.913,6890044.0
1500819489.250,6890041.5
1500819489.588,6890041.5
1500819489.926,6890044.0
1500819490.263,6890041.5
1500819490.601,6890044.0
1500819490.939,6890041.5
1500819491.276,6890046.6
1500819491.614,6890046.6
1500819491.952,6890046.6
1500819492.289,6890049.1
1500819492.627,6890046.6
1500819492.964,6890046.6
1500819493.302,6890051.6
1500819493.640,6890046.6
