Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518056594.68,119.97791,-0.08,25.002,19.646,-0.660028959893
1518056595.68,119.97791,-0.08,24.998,19.646,-0.65637084524
1518056596.68,119.97791,-0.08,25.0,19.624,-0.645288784077
1518056597.68,119.97774,-1.5,24.996,19.624,-0.633814243596
1518056598.68,119.97774,-1.5,24.999,19.613,-0.621936330068
1518056599.68,119.97774,-1.5,25.0,19.613,-0.630341784254
1518056600.68,119.97788,-0.33,25.005,19.613,-0.638392843604
1518056601.68,119.97788,-0.33,25.003,19.624,-0.646096741555
1518056602.68,119.97788,-0.33,25.005,19.624,-0.653460711544
1518056603.68,119.97788,-0.33,25.0,19.624,-0.66338775841
1518056604.68,119.97782,-0.83,24.998,19.624,-0.673813999577
1518056605.68,119.97782,-0.83,24.994,19.624,-0.684748847226
1518056606.68,119.97782,-0.83,24.996,19.624,-0.670751039916
1518056607.68,119.97773,-1.58,24.996,19.646,-0.656048190377
1518056608.68,119.97773,-1.58,25.0,19.624,-0.640627923333
1518056609.68,119.97773,-1.58,24.998,19.624,-0.647076218638
1518056610.68,119.97773,-1.58,25.001,19.624,-0.653078393898
1518056611.68,119.97789,-0.25,24.999,19.613,-0.6586417697
1518056612.68,119.97789,-0.25,25.002,19.624,-0.663773666629
1518056613.68,119.97789,-0.25,24.999,19.624,-0.650307098616
1518056614.68,119.978,0.67,25.001,19.613,-0.636631370981
1518056615.68,119.978,0.67,24.998,19.613,-0.622737768738
1518056616.68,119.978,0.67,25.001,19.646,-0.607080114236
1518056617.68,119.978,0.67,24.998,19.624,-0.591291037772
1518056618.68,119.978,0.67,25.001,19.613,-0.575360429963
1518056619.68,119.978,0.67,24.998,19.635,-0.565343862778
1518056620.68,119.978,0.67,25.001,19.624,-0.554184325404
1518056621.68,119.97788,-0.33,24.999,19.624,-0.541877460349
1518056622.68,119.97788,-0.33,25.002,19.613,-0.528418910122
1518056623.68,119.97788,-0.33,25.001,19.613,-0.530795102876
1518056624.69,119.97784,-0.67,25.003,19.635,-0.533012334317
1518056625.68,119.97784,-0.67,24.999,19.603,-0.535080713827
1518056626.68,119.97784,-0.67,25.002,19.635,-0.521446277787
1518056627.68,119.97783,-0.75,24.999,19.624,-0.507945791055
1518056628.68,119.97783,-0.75,24.999,19.624,-0.494575593338
1518056629.68,119.97783,-0.75,24.997,19.624,-0.475758722174
1518056630.69,119.97783,-0.75,25.0,19.624,-0.452307832418
1518056631.69,119.97798,0.5,24.999,19.624,-0.429014422428
1518056632.69,119.97798,0.5,25.002,19.603,-0.405865419727
1518056633.69,119.97798,0.5,25.001,19.613,-0.394091554396
1518056634.68,119.97786,-0.5,25.005,19.635,-0.383267927376
1518056635.68,119.97786,-0.5,25.001,19.624,-0.373390965525
1518056636.68,119.97786,-0.5,25.002,19.613,-0.38357381461
1518056637.69,119.97794,0.17,24.999,19.613,-0.394982600534
