resistance,ppm,temp_c,ambient_c
69999.721,-1.57,27.002,20.707
69999.721,-1.57,27.002,20.707
69999.721,-1.57,27.002,20.707
69999.721,-1.57,26.999,20.697
69999.721,-1.57,27.002,20.675
69999.721,-1.57,27.0,20.707
69999.741,-1.28,27.003,20.707
69999.741,-1.28,26.999,20.718
69999.741,-1.28,26.998,20.675
69999.741,-1.28,26.998,20.707
69999.741,-1.28,26.998,20.707
69999.741,-1.28,27.002,20.707
69999.741,-1.28,26.999,20.707
69999.741,-1.28,27.002,20.718
69999.741,-1.28,27.0,20.697
69999.741,-1.28,26.999,20.707
69999.741,-1.28,27.0,20.707
69999.741,-1.28,27.0,20.707
69999.741,-1.28,26.998,20.697
69999.799,-0.45,27.0,20.697
69999.799,-0.45,27.0,20.707
69999.799,-0.45,26.998,20.686
69999.799,-0.45,26.999,20.707
69999.799,-0.45,26.996,20.697
69999.799,-0.45,26.999,20.707
69999.799,-0.45,27.002,20.707
69999.799,-0.45,27.0,20.697
69999.799,-0.45,26.996,20.707
69999.799,-0.45,26.998,20.686
69999.799,-0.45,27.0,20.718
69999.799,-0.45,26.999,20.686
69999.799,-0.45,27.0,20.707
69999.738,-1.33,26.999,20.697
69999.738,-1.33,26.998,20.718
69999.738,-1.33,26.996,20.697
69999.738,-1.33,27.003,20.686
69999.738,-1.33,26.998,20.697
69999.738,-1.33,27.002,20.697
69999.738,-1.33,26.999,20.707
69999.738,-1.33,26.999,20.707
69999.738,-1.33,26.998,20.718
69999.738,-1.33,27.0,20.707
69999.738,-1.33,27.002,20.697
69999.738,-1.33,27.0,20.707
69999.738,-1.33,27.002,20.707
69999.738,-1.33,26.999,20.686
69999.703,-1.83,27.002,20.707
69999.703,-1.83,27.002,20.697
69999.703,-1.83,27.002,20.707
69999.703,-1.83,26.999,20.707
69999.703,-1.83,27.0,20.718
69999.703,-1.83,27.0,20.686
69999.703,-1.83,27.0,20.707
69999.703,-1.83,27.002,20.718
69999.703,-1.83,26.999,20.686
69999.703,-1.83,27.0,20.697
69999.703,-1.83,27.002,20.697
69999.703,-1.83,27.002,20.707
69999.703,-1.83,26.993,20.697
69999.751,-1.14,26.993,20.697
69999.751,-1.14,26.992,20.718
69999.751,-1.14,26.977,20.718
69999.751,-1.14,26.95,20.729
69999.751,-1.14,26.938,20.697
69999.751,-1.14,26.918,20.697
69999.751,-1.14,26.914,20.697
69999.751,-1.14,26.913,20.686
69999.751,-1.14,26.906,20.697
69999.751,-1.14,26.87,20.697
69999.751,-1.14,26.859,20.707
69999.751,-1.14,26.839,20.697
69999.751,-1.14,26.827,20.707
69999.751,-1.14,26.824,20.697
69999.738,-1.33,26.821,20.707
69999.738,-1.33,26.805,20.697
69999.738,-1.33,26.778,20.697
69999.738,-1.33,26.753,20.707
69999.738,-1.33,26.741,20.718
69999.738,-1.33,26.737,20.707
69999.738,-1.33,26.737,20.697
69999.738,-1.33,26.724,20.697
69999.738,-1.33,26.708,20.697
69999.738,-1.33,26.687,20.675
69999.738,-1.33,26.665,20.707
69999.738,-1.33,26.654,20.707
69999.738,-1.33,26.648,20.697
69999.744,-1.24,26.648,20.707
69999.744,-1.24,26.647,20.686
69999.744,-1.24,26.63,20.707
69999.744,-1.24,26.609,20.707
69999.744,-1.24,26.586,20.697
69999.744,-1.24,26.583,20.697
69999.744,-1.24,26.562,20.707
69999.744,-1.24,26.562,20.707
69999.744,-1.24,26.561,20.707
69999.744,-1.24,26.56,20.686
69999.744,-1.24,26.554,20.697
69999.744,-1.24,26.539,20.697
69999.744,-1.24,26.528,20.718
69999.779,-0.74,26.515,20.686
69999.779,-0.74,26.489,20.697
69999.779,-0.74,26.485,20.686
69999.779,-0.74,26.473,20.697
69999.779,-0.74,26.473,20.707
69999.779,-0.74,26.471,20.718
69999.779,-0.74,26.47,20.686
69999.779,-0.74,26.464,20.686
69999.779,-0.74,26.455,20.697
69999.779,-0.74,26.438,20.718
69999.779,-0.74,26.424,20.697
69999.779,-0.74,26.409,20.707
69999.779,-0.74,26.398,20.707
69999.779,-0.74,26.387,20.697
69999.774,-0.81,26.384,20.707
69999.774,-0.81,26.384,20.697
69999.774,-0.81,26.384,20.697
69999.774,-0.81,26.379,20.697
69999.774,-0.81,26.373,20.729
69999.774,-0.81,26.361,20.707
69999.774,-0.81,26.362,20.697
69999.774,-0.81,26.352,20.686
69999.774,-0.81,26.333,20.718
69999.774,-0.81,26.312,20.697
69999.774,-0.81,26.305,20.697
69999.774,-0.81,26.301,20.697
69999.774,-0.81,26.296,20.697
69999.761,-1.00,26.296,20.718
69999.761,-1.00,26.296,20.707
69999.761,-1.00,26.294,20.697
69999.761,-1.00,26.292,20.697
69999.761,-1.00,26.286,20.707
69999.761,-1.00,26.282,20.707
69999.761,-1.00,26.271,20.697
69999.761,-1.00,26.27,20.686
69999.761,-1.00,26.243,20.707
69999.761,-1.00,26.238,20.707
69999.761,-1.00,26.234,20.697
69999.761,-1.00,26.223,20.707
69999.761,-1.00,26.209,20.707
69999.761,-1.00,26.21,20.697
69999.738,-1.33,26.208,20.697
69999.738,-1.33,26.208,20.707
69999.738,-1.33,26.206,20.697
69999.738,-1.33,26.206,20.697
69999.738,-1.33,26.199,20.707
69999.738,-1.33,26.199,20.707
69999.738,-1.33,26.185,20.697
69999.738,-1.33,26.18,20.729
69999.738,-1.33,26.163,20.697
69999.738,-1.33,26.155,20.697
69999.738,-1.33,26.15,20.707
69999.738,-1.33,26.139,20.697
69999.738,-1.33,26.137,20.686
69999.744,-1.24,26.126,20.697
69999.744,-1.24,26.119,20.686
69999.744,-1.24,26.119,20.707
69999.744,-1.24,26.118,20.697
69999.744,-1.24,26.119,20.697
69999.744,-1.24,26.119,20.686
69999.744,-1.24,26.115,20.697
69999.744,-1.24,26.108,20.697
69999.744,-1.24,26.103,20.697
69999.744,-1.24,26.1,20.697
69999.744,-1.24,26.093,20.697
69999.744,-1.24,26.081,20.707
69999.744,-1.24,26.067,20.729
69999.746,-1.21,26.049,20.686
69999.746,-1.21,26.048,20.707
69999.746,-1.21,26.044,20.718
69999.746,-1.21,26.042,20.697
69999.746,-1.21,26.035,20.718
69999.746,-1.21,26.033,20.707
69999.746,-1.21,26.031,20.707
69999.746,-1.21,26.031,20.697
69999.746,-1.21,26.03,20.707
69999.746,-1.21,26.03,20.707
69999.746,-1.21,26.023,20.697
69999.746,-1.21,26.017,20.697
69999.746,-1.21,26.016,20.707
69999.746,-1.21,26.006,20.707
69999.787,-0.63,25.993,20.697
69999.787,-0.63,25.987,20.707
69999.787,-0.63,25.98,20.686
69999.787,-0.63,25.975,20.718
69999.787,-0.63,25.965,20.697
69999.787,-0.63,25.966,20.697
69999.787,-0.63,25.957,20.729
69999.787,-0.63,25.955,20.707
69999.787,-0.63,25.954,20.707
69999.787,-0.63,25.958,20.697
69999.787,-0.63,25.955,20.697
69999.787,-0.63,25.961,20.718
69999.787,-0.63,25.947,20.718
69999.777,-0.77,25.957,20.729
69999.777,-0.77,25.944,20.718
69999.777,-0.77,25.957,20.718
69999.777,-0.77,25.951,20.707
69999.777,-0.77,25.957,20.718
69999.777,-0.77,25.96,20.707
69999.777,-0.77,25.961,20.697
69999.777,-0.77,25.957,20.707
69999.777,-0.77,25.964,20.718
69999.777,-0.77,25.965,20.718
69999.777,-0.77,25.973,20.707
69999.777,-0.77,25.968,20.718
69999.777,-0.77,25.978,20.729
69999.777,-0.77,25.971,20.718
69999.807,-0.34,25.968,20.707
69999.807,-0.34,25.975,20.707
69999.807,-0.34,25.961,20.718
69999.807,-0.34,25.964,20.697
69999.807,-0.34,25.966,20.718
69999.807,-0.34,25.955,20.718
69999.807,-0.34,25.969,20.707
69999.807,-0.34,25.957,20.697
69999.807,-0.34,25.973,20.718
69999.807,-0.34,25.957,20.697
69999.807,-0.34,25.954,20.707
69999.807,-0.34,25.966,20.697
69999.807,-0.34,25.964,20.74
69999.766,-0.93,25.968,20.697
69999.766,-0.93,25.966,20.707
69999.766,-0.93,25.962,20.718
69999.766,-0.93,25.971,20.718
69999.766,-0.93,25.954,20.707
69999.766,-0.93,25.972,20.697
69999.766,-0.93,25.96,20.707
69999.766,-0.93,25.96,20.697
69999.766,-0.93,25.961,20.697
69999.766,-0.93,25.962,20.718
69999.766,-0.93,25.954,20.718
69999.766,-0.93,25.966,20.697
69999.766,-0.93,25.961,20.718
69999.766,-0.93,25.971,20.707
69999.766,-0.93,25.966,20.707
69999.766,-0.93,25.969,20.718
69999.766,-0.93,25.966,20.707
69999.766,-0.93,25.968,20.697
69999.766,-0.93,25.962,20.707
69999.766,-0.93,25.968,20.718
69999.766,-0.93,25.965,20.729
69999.766,-0.93,25.96,20.718
69999.766,-0.93,25.962,20.718
69999.766,-0.93,25.962,20.707
69999.766,-0.93,25.962,20.718
69999.766,-0.93,25.964,20.707
69999.766,-0.93,25.958,20.718
69999.744,-1.24,25.966,20.697
69999.744,-1.24,25.955,20.697
69999.744,-1.24,25.962,20.697
69999.744,-1.24,25.964,20.707
69999.744,-1.24,25.961,20.697
69999.744,-1.24,25.958,20.718
69999.744,-1.24,25.968,20.707
69999.744,-1.24,25.96,20.729
69999.744,-1.24,25.961,20.697
69999.744,-1.24,25.962,20.718
69999.744,-1.24,25.965,20.697
69999.744,-1.24,25.968,20.707
69999.744,-1.24,25.975,20.718
69999.817,-0.20,25.965,20.697
69999.817,-0.20,25.966,20.718
69999.817,-0.20,25.968,20.707
69999.817,-0.20,25.962,20.697
69999.817,-0.20,25.965,20.707
69999.817,-0.20,25.966,20.718
69999.817,-0.20,25.964,20.697
69999.817,-0.20,25.972,20.729
69999.817,-0.20,25.976,20.718
69999.817,-0.20,25.975,20.718
69999.817,-0.20,25.975,20.697
69999.817,-0.20,25.969,20.707
69999.817,-0.20,25.966,20.718
69999.817,-0.20,25.968,20.718
69999.832,0.02,25.968,20.707
69999.832,0.02,25.973,20.74
69999.832,0.02,25.969,20.718
69999.832,0.02,25.972,20.697
69999.832,0.02,25.969,20.707
69999.832,0.02,25.969,20.718
69999.832,0.02,25.969,20.697
69999.832,0.02,25.964,20.718
69999.832,0.02,25.972,20.707
69999.832,0.02,25.971,20.697
69999.832,0.02,25.966,20.707
69999.832,0.02,25.972,20.707
69999.832,0.02,25.953,20.707
69999.774,-0.81,25.968,20.707
69999.774,-0.81,25.961,20.707
69999.774,-0.81,25.962,20.718
69999.774,-0.81,25.969,20.697
69999.774,-0.81,25.975,20.707
69999.774,-0.81,25.968,20.707
69999.774,-0.81,25.984,20.686
69999.774,-0.81,25.979,20.718
69999.774,-0.81,25.98,20.718
69999.774,-0.81,25.973,20.697
69999.774,-0.81,25.978,20.697
69999.774,-0.81,25.972,20.697
69999.774,-0.81,25.973,20.697
69999.736,-1.35,25.978,20.697
69999.736,-1.35,25.965,20.707
69999.736,-1.35,25.975,20.707
69999.736,-1.35,25.975,20.718
69999.736,-1.35,25.971,20.707
69999.736,-1.35,25.971,20.697
69999.736,-1.35,25.96,20.697
69999.736,-1.35,25.969,20.697
69999.736,-1.35,25.976,20.697
69999.736,-1.35,25.976,20.707
69999.736,-1.35,25.971,20.686
69999.736,-1.35,25.973,20.697
69999.736,-1.35,25.972,20.718
69999.736,-1.35,25.976,20.718
69999.779,-0.74,25.973,20.686
69999.779,-0.74,25.971,20.697
69999.779,-0.74,25.972,20.697
69999.779,-0.74,25.969,20.707
69999.779,-0.74,25.966,20.697
69999.779,-0.74,25.971,20.697
69999.779,-0.74,25.972,20.707
69999.779,-0.74,25.982,20.686
69999.779,-0.74,25.973,20.707
69999.779,-0.74,25.983,20.707
69999.779,-0.74,25.982,20.718
69999.779,-0.74,25.98,20.729
69999.779,-0.74,25.98,20.697
69999.782,-0.70,25.979,20.718
69999.782,-0.70,25.984,20.718
69999.782,-0.70,25.975,20.697
69999.782,-0.70,25.968,20.697
69999.782,-0.70,25.971,20.707
69999.782,-0.70,25.965,20.697
69999.782,-0.70,25.971,20.686
69999.782,-0.70,25.961,20.707
69999.782,-0.70,25.971,20.697
69999.782,-0.70,25.975,20.697
69999.782,-0.70,25.969,20.718
69999.782,-0.70,25.976,20.697
69999.782,-0.70,25.973,20.697
69999.782,-0.70,25.984,20.697
69999.853,0.32,25.987,20.697
69999.853,0.32,25.979,20.697
69999.853,0.32,25.983,20.707
69999.853,0.32,25.975,20.707
69999.853,0.32,25.979,20.697
69999.853,0.32,25.979,20.697
69999.853,0.32,25.991,20.697
69999.853,0.32,25.986,20.707
69999.853,0.32,25.983,20.718
69999.853,0.32,25.983,20.707
69999.853,0.32,25.982,20.697
69999.853,0.32,25.975,20.697
69999.853,0.32,25.989,20.697
69999.82,-0.15,25.975,20.707
69999.82,-0.15,25.975,20.697
69999.82,-0.15,25.976,20.697
69999.82,-0.15,25.975,20.697
69999.82,-0.15,25.983,20.718
69999.82,-0.15,25.982,20.686
69999.82,-0.15,25.975,20.697
69999.82,-0.15,25.98,20.697
69999.82,-0.15,25.968,20.697
69999.82,-0.15,25.994,20.707
69999.82,-0.15,25.987,20.697
69999.82,-0.15,25.983,20.697
69999.82,-0.15,25.975,20.686
69999.82,-0.15,25.98,20.718
69999.721,-1.57,25.969,20.697
69999.721,-1.57,25.975,20.697
69999.721,-1.57,25.972,20.686
69999.721,-1.57,25.986,20.707
69999.721,-1.57,25.976,20.697
69999.721,-1.57,25.979,20.707
69999.721,-1.57,25.979,20.697
69999.721,-1.57,25.982,20.686
69999.721,-1.57,25.987,20.697
69999.721,-1.57,25.989,20.697
69999.721,-1.57,25.983,20.697
69999.721,-1.57,25.994,20.697
69999.721,-1.57,25.987,20.697
69999.736,-1.35,25.99,20.697
69999.736,-1.35,25.973,20.686
69999.736,-1.35,25.982,20.697
69999.736,-1.35,25.982,20.697
69999.736,-1.35,25.984,20.718
69999.736,-1.35,25.983,20.707
69999.736,-1.35,25.979,20.718
69999.736,-1.35,25.979,20.686
69999.736,-1.35,25.98,20.707
69999.736,-1.35,25.983,20.697
69999.736,-1.35,25.978,20.686
69999.736,-1.35,25.976,20.718
69999.736,-1.35,25.98,20.697
69999.779,-0.74,25.983,20.697
69999.779,-0.74,25.975,20.686
69999.779,-0.74,25.976,20.697
69999.779,-0.74,25.986,20.697
69999.779,-0.74,25.979,20.697
69999.779,-0.74,25.982,20.707
69999.779,-0.74,25.984,20.697
69999.779,-0.74,26.0,20.729
69999.779,-0.74,25.99,20.697
69999.779,-0.74,25.991,20.707
69999.779,-0.74,25.994,20.697
69999.779,-0.74,25.982,20.697
69999.779,-0.74,25.987,20.697
69999.779,-0.74,25.993,20.697
69999.789,-0.60,25.991,20.697
69999.789,-0.60,25.997,20.697
69999.789,-0.60,25.993,20.697
69999.789,-0.60,25.987,20.729
69999.789,-0.60,25.982,20.686
69999.789,-0.60,25.983,20.707
69999.789,-0.60,25.986,20.697
69999.789,-0.60,25.991,20.697
69999.789,-0.60,25.991,20.697
69999.789,-0.60,25.997,20.686
69999.789,-0.60,25.991,20.707
69999.789,-0.60,25.99,20.686
69999.789,-0.60,25.982,20.697
69999.799,-0.45,25.982,20.697
69999.799,-0.45,25.98,20.675
69999.799,-0.45,25.99,20.697
69999.799,-0.45,25.982,20.697
69999.799,-0.45,25.986,20.707
69999.799,-0.45,25.979,20.675
69999.799,-0.45,25.983,20.707
69999.799,-0.45,25.984,20.707
69999.799,-0.45,25.993,20.718
69999.799,-0.45,25.978,20.697
69999.799,-0.45,25.99,20.697
69999.799,-0.45,25.983,20.697
69999.799,-0.45,25.99,20.697
69999.799,-0.45,25.975,20.686
69999.802,-0.41,25.987,20.697
69999.802,-0.41,25.986,20.697
69999.802,-0.41,25.982,20.697
69999.802,-0.41,25.991,20.686
69999.802,-0.41,25.982,20.697
69999.802,-0.41,25.993,20.707
69999.802,-0.41,25.989,20.697
69999.802,-0.41,25.994,20.718
69999.802,-0.41,25.993,20.686
69999.802,-0.41,25.993,20.697
69999.802,-0.41,25.998,20.697
69999.802,-0.41,26.002,20.686
69999.802,-0.41,25.995,20.686
69999.723,-1.54,25.987,20.707
69999.723,-1.54,25.993,20.686
69999.723,-1.54,25.991,20.686
69999.723,-1.54,25.986,20.697
69999.723,-1.54,25.987,20.697
69999.723,-1.54,26.001,20.697
69999.723,-1.54,25.99,20.697
69999.723,-1.54,25.987,20.707
69999.723,-1.54,25.993,20.686
69999.723,-1.54,25.993,20.707
69999.723,-1.54,25.984,20.686
69999.723,-1.54,25.994,20.718
69999.723,-1.54,25.986,20.686
69999.718,-1.61,25.984,20.697
69999.718,-1.61,25.979,20.697
69999.718,-1.61,25.98,20.707
69999.718,-1.61,25.986,20.697
69999.718,-1.61,25.984,20.675
69999.718,-1.61,25.978,20.697
69999.718,-1.61,25.982,20.707
69999.718,-1.61,25.99,20.729
69999.718,-1.61,26.0,20.707
69999.718,-1.61,25.989,20.697
69999.718,-1.61,25.997,20.686
69999.718,-1.61,25.994,20.707
69999.718,-1.61,25.989,20.697
69999.718,-1.61,25.993,20.697
69999.774,-0.81,25.997,20.718
69999.774,-0.81,25.994,20.707
69999.774,-0.81,26.006,20.707
69999.774,-0.81,25.987,20.686
69999.774,-0.81,25.997,20.697
69999.774,-0.81,25.991,20.686
69999.774,-0.81,25.997,20.697
69999.774,-0.81,25.99,20.707
69999.774,-0.81,26.004,20.697
69999.774,-0.81,25.987,20.697
69999.774,-0.81,25.994,20.697
69999.774,-0.81,25.984,20.707
69999.774,-0.81,25.984,20.697
69999.825,-0.08,25.986,20.697
69999.825,-0.08,25.982,20.686
69999.825,-0.08,25.979,20.718
69999.825,-0.08,25.987,20.707
69999.825,-0.08,25.987,20.686
69999.825,-0.08,25.994,20.697
69999.825,-0.08,26.005,20.697
69999.825,-0.08,26.001,20.718
69999.825,-0.08,25.995,20.686
69999.825,-0.08,25.993,20.697
69999.825,-0.08,25.995,20.707
69999.825,-0.08,26.005,20.686
69999.825,-0.08,25.998,20.697
69999.825,-0.08,25.993,20.697
69999.825,-0.08,25.998,20.686
69999.825,-0.08,26.005,20.686
69999.825,-0.08,26.0,20.697
69999.825,-0.08,25.997,20.718
69999.825,-0.08,25.995,20.729
69999.825,-0.08,25.993,20.718
69999.825,-0.08,25.993,20.707
69999.825,-0.08,25.998,20.697
69999.825,-0.08,25.994,20.718
69999.825,-0.08,26.0,20.707
69999.825,-0.08,25.99,20.697
69999.825,-0.08,25.997,20.707
69999.825,-0.08,25.98,20.697
69999.787,-0.63,25.989,20.718
69999.787,-0.63,25.98,20.729
69999.787,-0.63,25.991,20.686
69999.787,-0.63,25.986,20.718
69999.787,-0.63,25.987,20.718
69999.787,-0.63,25.991,20.707
69999.787,-0.63,25.99,20.686
69999.787,-0.63,25.989,20.697
69999.787,-0.63,26.001,20.697
69999.787,-0.63,25.99,20.718
69999.787,-0.63,26.002,20.707
69999.787,-0.63,26.002,20.707
69999.787,-0.63,26.012,20.729
69999.771,-0.85,25.994,20.718
69999.771,-0.85,26.002,20.729
69999.771,-0.85,26.004,20.718
69999.771,-0.85,26.009,20.707
69999.771,-0.85,26.002,20.707
69999.771,-0.85,26.002,20.707
69999.771,-0.85,25.994,20.718
69999.771,-0.85,25.995,20.707
69999.771,-0.85,25.994,20.697
69999.771,-0.85,25.997,20.686
69999.771,-0.85,26.0,20.707
69999.771,-0.85,25.994,20.707
69999.771,-0.85,25.984,20.74
69999.771,-0.85,25.984,20.729
69999.731,-1.43,25.991,20.707
69999.731,-1.43,25.987,20.707
69999.731,-1.43,25.989,20.74
69999.731,-1.43,25.998,20.697
69999.731,-1.43,25.989,20.718
69999.731,-1.43,25.998,20.675
69999.731,-1.43,25.994,20.697
69999.731,-1.43,26.008,20.707
69999.731,-1.43,25.99,20.718
69999.731,-1.43,26.0,20.707
69999.731,-1.43,25.997,20.697
69999.731,-1.43,25.991,20.707
69999.731,-1.43,25.997,20.707
69999.82,-0.15,26.002,20.697
69999.82,-0.15,25.994,20.718
69999.82,-0.15,25.991,20.707
69999.82,-0.15,25.993,20.718
69999.82,-0.15,25.993,20.718
69999.82,-0.15,25.982,20.697
69999.82,-0.15,25.995,20.697
69999.82,-0.15,25.995,20.697
69999.82,-0.15,25.995,20.697
69999.82,-0.15,26.0,20.707
69999.82,-0.15,25.998,20.707
69999.82,-0.15,26.0,20.697
69999.82,-0.15,26.0,20.697
69999.82,-0.15,26.001,20.707
69999.797,-0.48,25.998,20.697
69999.797,-0.48,25.997,20.686
69999.797,-0.48,26.0,20.697
69999.797,-0.48,26.001,20.697
69999.797,-0.48,26.001,20.697
69999.797,-0.48,25.994,20.697
69999.797,-0.48,25.997,20.707
69999.797,-0.48,25.995,20.686
69999.797,-0.48,25.99,20.697
69999.797,-0.48,25.983,20.718
69999.797,-0.48,25.989,20.686
69999.797,-0.48,25.987,20.707
69999.797,-0.48,25.991,20.707
69999.766,-0.93,25.993,20.697
69999.766,-0.93,26.0,20.718
69999.766,-0.93,25.989,20.697
69999.766,-0.93,25.997,20.697
69999.766,-0.93,25.993,20.707
69999.766,-0.93,26.005,20.686
69999.766,-0.93,25.997,20.707
69999.766,-0.93,26.015,20.707
69999.766,-0.93,25.998,20.697
69999.766,-0.93,26.001,20.686
69999.766,-0.93,25.997,20.707
69999.766,-0.93,26.001,20.686
69999.766,-0.93,25.997,20.686
69999.746,-1.21,26.004,20.718
69999.746,-1.21,26.001,20.697
69999.746,-1.21,26.002,20.697
69999.746,-1.21,25.99,20.707
69999.746,-1.21,25.995,20.697
69999.746,-1.21,25.99,20.697
69999.746,-1.21,25.997,20.707
69999.746,-1.21,25.994,20.707
69999.746,-1.21,25.987,20.707
69999.746,-1.21,25.993,20.707
69999.746,-1.21,25.993,20.697
69999.746,-1.21,25.995,20.697
69999.746,-1.21,25.991,20.697
69999.746,-1.21,25.994,20.707
69999.751,-1.14,25.998,20.697
69999.751,-1.14,25.995,20.718
69999.751,-1.14,26.001,20.718
69999.751,-1.14,25.995,20.697
69999.751,-1.14,25.995,20.686
69999.751,-1.14,25.998,20.718
69999.751,-1.14,25.997,20.718
69999.751,-1.14,25.993,20.718
69999.751,-1.14,25.997,20.718
69999.751,-1.14,25.995,20.718
69999.751,-1.14,26.002,20.686
69999.751,-1.14,26.004,20.697
69999.751,-1.14,25.998,20.718
69999.746,-1.21,26.004,20.697
69999.746,-1.21,26.009,20.729
69999.746,-1.21,25.998,20.707
69999.746,-1.21,26.006,20.707
69999.746,-1.21,25.986,20.707
69999.746,-1.21,26.002,20.74
69999.746,-1.21,25.99,20.707
69999.746,-1.21,25.994,20.718
69999.746,-1.21,25.997,20.718
69999.746,-1.21,25.987,20.718
69999.746,-1.21,25.979,20.729
69999.746,-1.21,26.001,20.686
69999.746,-1.21,25.995,20.707
69999.746,-1.21,25.994,20.729
69999.825,-0.08,25.991,20.707
69999.825,-0.08,25.99,20.707
69999.825,-0.08,25.991,20.707
69999.825,-0.08,25.997,20.707
69999.825,-0.08,25.993,20.718
69999.825,-0.08,25.991,20.697
69999.825,-0.08,25.993,20.707
69999.825,-0.08,26.002,20.718
69999.825,-0.08,25.997,20.718
69999.825,-0.08,26.008,20.718
69999.825,-0.08,26.0,20.707
69999.825,-0.08,26.0,20.707
69999.825,-0.08,26.008,20.729
69999.84,0.13,26.0,20.718
69999.84,0.13,26.005,20.707
69999.84,0.13,25.998,20.718
69999.84,0.13,25.995,20.707
69999.84,0.13,25.998,20.718
69999.84,0.13,25.994,20.707
69999.84,0.13,25.997,20.707
69999.84,0.13,25.993,20.729
69999.84,0.13,26.002,20.74
69999.84,0.13,25.991,20.707
69999.84,0.13,25.991,20.74
69999.84,0.13,25.987,20.729
69999.84,0.13,25.986,20.707
69999.771,-0.85,25.99,20.707
69999.771,-0.85,25.993,20.707
69999.771,-0.85,25.997,20.718
69999.771,-0.85,25.995,20.74
69999.771,-0.85,25.997,20.718
69999.771,-0.85,26.004,20.707
69999.771,-0.85,25.997,20.718
69999.771,-0.85,26.004,20.729
69999.771,-0.85,25.998,20.718
69999.771,-0.85,26.002,20.697
69999.771,-0.85,26.0,20.707
69999.771,-0.85,26.009,20.729
69999.771,-0.85,26.006,20.707
69999.771,-0.85,26.004,20.697
69999.749,-1.17,26.009,20.718
69999.749,-1.17,26.006,20.707
69999.749,-1.17,26.001,20.729
69999.749,-1.17,26.006,20.718
69999.749,-1.17,26.002,20.697
69999.749,-1.17,26.0,20.697
69999.749,-1.17,25.987,20.697
69999.749,-1.17,25.993,20.718
69999.749,-1.17,25.997,20.707
69999.749,-1.17,25.997,20.718
69999.749,-1.17,26.0,20.707
69999.749,-1.17,26.001,20.718
69999.749,-1.17,25.997,20.707
69999.761,-1.00,25.994,20.707
69999.761,-1.00,25.998,20.697
69999.761,-1.00,26.002,20.718
69999.761,-1.00,25.991,20.707
69999.761,-1.00,26.011,20.697
69999.761,-1.00,25.995,20.718
69999.761,-1.00,26.001,20.697
69999.761,-1.00,25.994,20.729
69999.761,-1.00,25.99,20.718
69999.761,-1.00,25.993,20.697
69999.761,-1.00,25.995,20.718
69999.761,-1.00,25.994,20.718
69999.761,-1.00,25.998,20.718
69999.761,-1.00,25.994,20.707
69999.769,-0.88,25.994,20.718
69999.769,-0.88,26.001,20.718
69999.769,-0.88,26.004,20.707
69999.769,-0.88,26.005,20.707
69999.769,-0.88,26.002,20.707
69999.769,-0.88,25.997,20.707
69999.769,-0.88,26.004,20.707
69999.769,-0.88,25.993,20.707
69999.769,-0.88,25.995,20.707
69999.769,-0.88,26.002,20.707
69999.769,-0.88,26.009,20.729
69999.769,-0.88,25.994,20.697
69999.769,-0.88,26.008,20.718
69999.799,-0.45,26.004,20.697
69999.799,-0.45,25.993,20.686
69999.799,-0.45,25.997,20.697
69999.799,-0.45,26.004,20.718
69999.799,-0.45,26.006,20.729
69999.799,-0.45,26.002,20.707
69999.799,-0.45,26.004,20.707
69999.799,-0.45,26.002,20.697
69999.799,-0.45,26.005,20.697
69999.799,-0.45,25.995,20.697
69999.799,-0.45,25.99,20.697
69999.799,-0.45,26.004,20.729
69999.799,-0.45,25.995,20.707
69999.799,-0.45,25.991,20.718
69999.85,0.27,25.997,20.697
69999.85,0.27,26.001,20.718
69999.85,0.27,26.0,20.697
69999.85,0.27,26.008,20.697
69999.85,0.27,25.998,20.707
69999.85,0.27,26.008,20.697
69999.85,0.27,25.997,20.718
69999.85,0.27,26.008,20.707
69999.85,0.27,25.997,20.718
69999.85,0.27,26.009,20.707
69999.85,0.27,25.993,20.707
69999.85,0.27,26.002,20.697
69999.85,0.27,25.998,20.686
69999.787,-0.63,26.006,20.697
69999.787,-0.63,26.001,20.707
69999.787,-0.63,26.0,20.697
69999.787,-0.63,26.0,20.707
69999.787,-0.63,25.998,20.697
69999.787,-0.63,26.001,20.697
69999.787,-0.63,25.994,20.707
69999.787,-0.63,25.986,20.697
69999.787,-0.63,25.995,20.729
69999.787,-0.63,25.986,20.697
69999.787,-0.63,25.994,20.697
69999.787,-0.63,26.002,20.707
69999.787,-0.63,25.994,20.697
69999.797,-0.48,26.004,20.697
69999.797,-0.48,25.993,20.697
69999.797,-0.48,25.997,20.697
69999.797,-0.48,25.997,20.686
69999.797,-0.48,26.002,20.697
69999.797,-0.48,26.0,20.675
69999.797,-0.48,26.004,20.718
69999.797,-0.48,26.002,20.707
69999.797,-0.48,25.994,20.707
69999.797,-0.48,26.013,20.686
69999.797,-0.48,25.993,20.686
69999.797,-0.48,25.997,20.697
69999.797,-0.48,26.004,20.707
69999.797,-0.48,25.99,20.707
69999.766,-0.93,26.0,20.729
69999.766,-0.93,25.998,20.686
69999.766,-0.93,26.0,20.686
69999.766,-0.93,26.002,20.707
69999.766,-0.93,26.002,20.697
69999.766,-0.93,26.008,20.707
69999.766,-0.93,25.998,20.697
69999.766,-0.93,25.998,20.697
69999.766,-0.93,25.994,20.686
