Date,Volts,Farenheit
2017-04-29 10:42:38.719972,1.100,96.62
2017-04-29 10:42:39.069710,1.101,96.71
2017-04-29 10:42:39.419994,1.102,96.80
2017-04-29 10:42:39.769760,1.104,96.98
2017-04-29 10:42:40.120029,1.105,97.08
2017-04-29 10:42:40.470471,1.106,97.17
2017-04-29 10:42:40.819925,1.107,97.26
2017-04-29 10:42:41.169800,1.108,97.35
2017-04-29 10:42:41.519686,1.108,97.35
2017-04-29 10:42:41.869833,1.108,97.35
2017-04-29 10:42:42.219568,1.108,97.35
2017-04-29 10:42:42.569843,1.108,97.35
2017-04-29 10:42:42.919573,1.108,97.35
2017-04-29 10:42:43.269429,1.108,97.35
2017-04-29 10:42:43.619655,1.108,97.35
2017-04-29 10:42:43.969874,1.108,97.35
2017-04-29 10:42:44.319638,1.108,97.35
2017-04-29 10:42:44.669477,1.108,97.35
2017-04-29 10:42:45.019582,1.108,97.35
2017-04-29 10:42:45.369728,1.108,97.35
2017-04-29 10:42:45.719685,1.107,97.26
2017-04-29 10:42:46.069753,1.107,97.26
2017-04-29 10:42:46.419932,1.107,97.26
2017-04-29 10:42:46.769821,1.107,97.26
2017-04-29 10:42:47.119727,1.107,97.26
2017-04-29 10:42:47.469432,1.106,97.17
2017-04-29 10:42:47.819730,1.106,97.17
2017-04-29 10:42:48.169478,1.106,97.17
2017-04-29 10:42:48.519984,1.106,97.17
2017-04-29 10:42:48.869508,1.106,97.17
2017-04-29 10:42:49.219278,1.105,97.08
2017-04-29 10:42:49.569513,1.105,97.08
2017-04-29 10:42:49.919282,1.105,97.08
2017-04-29 10:42:50.269472,1.105,97.08
2017-04-29 10:42:50.619309,1.104,96.98
2017-04-29 10:42:50.969443,1.104,96.98
2017-04-29 10:42:51.319302,1.104,96.98
2017-04-29 10:42:51.669456,1.104,96.98
2017-04-29 10:42:52.019343,1.103,96.89
2017-04-29 10:42:52.369092,1.103,96.89
2017-04-29 10:42:52.719374,1.103,96.89
2017-04-29 10:42:53.069113,1.103,96.89
2017-04-29 10:42:53.419628,1.102,96.80
2017-04-29 10:42:53.769508,1.102,96.80
2017-04-29 10:42:54.119264,1.102,96.80
2017-04-29 10:42:54.469137,1.102,96.80
2017-04-29 10:42:54.819256,1.101,96.71
2017-04-29 10:42:55.169169,1.101,96.71
2017-04-29 10:42:55.519302,1.101,96.71
2017-04-29 10:42:55.869185,1.100,96.62
2017-04-29 10:42:56.219332,1.100,96.62
2017-04-29 10:42:56.569150,1.100,96.62
2017-04-29 10:42:56.919269,1.100,96.62
2017-04-29 10:42:57.269199,1.099,96.52
2017-04-29 10:42:57.619399,1.099,96.52
2017-04-29 10:42:57.969042,1.099,96.52
2017-04-29 10:42:58.318989,1.098,96.43
2017-04-29 10:42:58.669498,1.098,96.43
2017-04-29 10:42:59.019386,1.098,96.43
2017-04-29 10:42:59.369069,1.097,96.34
2017-04-29 10:42:59.719073,1.097,96.34
2017-04-29 10:43:00.069126,1.097,96.34
2017-04-29 10:43:00.419062,1.096,96.25
2017-04-29 10:43:00.769121,1.096,96.25
2017-04-29 10:43:01.119085,1.096,96.25
2017-04-29 10:43:01.468725,1.095,96.15
2017-04-29 10:43:01.819095,1.095,96.15
2017-04-29 10:43:02.168764,1.095,96.15
2017-04-29 10:43:02.519145,1.094,96.06
2017-04-29 10:43:02.868777,1.094,96.06
2017-04-29 10:43:03.218705,1.094,96.06
2017-04-29 10:43:03.568755,1.094,96.06
2017-04-29 10:43:03.919361,1.093,95.97
2017-04-29 10:43:04.269444,1.093,95.97
2017-04-29 10:43:04.619421,1.093,95.97
2017-04-29 10:43:04.969072,1.092,95.88
2017-04-29 10:43:05.319347,1.092,95.88
2017-04-29 10:43:05.669106,1.092,95.88
2017-04-29 10:43:06.019113,1.092,95.88
2017-04-29 10:43:06.369223,1.093,95.97
2017-04-29 10:43:06.718763,1.094,96.06
2017-04-29 10:43:07.068446,1.095,96.15
2017-04-29 10:43:07.418641,1.096,96.25
2017-04-29 10:43:07.769388,1.097,96.34
2017-04-29 10:43:08.118977,1.098,96.43
2017-04-29 10:43:08.468924,1.099,96.52
2017-04-29 10:43:08.818688,1.100,96.62
2017-04-29 10:43:09.168857,1.102,96.80
2017-04-29 10:43:09.518700,1.103,96.89
2017-04-29 10:43:09.868806,1.104,96.98
2017-04-29 10:43:10.218802,1.105,97.08
2017-04-29 10:43:10.568824,1.106,97.17
2017-04-29 10:43:10.919087,1.107,97.26
2017-04-29 10:43:11.268844,1.108,97.35
2017-04-29 10:43:11.618701,1.108,97.35
2017-04-29 10:43:11.968890,1.108,97.35
2017-04-29 10:43:12.318778,1.108,97.35
2017-04-29 10:43:12.668869,1.108,97.35
2017-04-29 10:43:13.018694,1.108,97.35
2017-04-29 10:43:13.368883,1.108,97.35
2017-04-29 10:43:13.718669,1.108,97.35
2017-04-29 10:43:14.068858,1.108,97.35
2017-04-29 10:43:14.418712,1.108,97.35
2017-04-29 10:43:14.768554,1.108,97.35
2017-04-29 10:43:15.118760,1.108,97.35
2017-04-29 10:43:15.468784,1.108,97.35
2017-04-29 10:43:15.818737,1.107,97.26
2017-04-29 10:43:16.168498,1.107,97.26
2017-04-29 10:43:16.519112,1.107,97.26
2017-04-29 10:43:16.868786,1.107,97.26
2017-04-29 10:43:17.218812,1.107,97.26
2017-04-29 10:43:17.568448,1.106,97.17
2017-04-29 10:43:17.918790,1.106,97.17
2017-04-29 10:43:18.268520,1.106,97.17
2017-04-29 10:43:18.618683,1.106,97.17
2017-04-29 10:43:18.968564,1.106,97.17
2017-04-29 10:43:19.318387,1.106,97.17
2017-04-29 10:43:19.668521,1.105,97.08
2017-04-29 10:43:20.018300,1.105,97.08
2017-04-29 10:43:20.368551,1.105,97.08
2017-04-29 10:43:20.718277,1.104,96.98
2017-04-29 10:43:21.068581,1.104,96.98
2017-04-29 10:43:21.418250,1.104,96.98
2017-04-29 10:43:21.768598,1.104,96.98
2017-04-29 10:43:22.118367,1.104,96.98
2017-04-29 10:43:22.468259,1.103,96.89
2017-04-29 10:43:22.818381,1.103,96.89
2017-04-29 10:43:23.168144,1.103,96.89
2017-04-29 10:43:23.518718,1.102,96.80
2017-04-29 10:43:23.868572,1.102,96.80
2017-04-29 10:43:24.218414,1.102,96.80
2017-04-29 10:43:24.568588,1.102,96.80
2017-04-29 10:43:24.918316,1.102,96.80
2017-04-29 10:43:25.268574,1.101,96.71
2017-04-29 10:43:25.618357,1.101,96.71
2017-04-29 10:43:25.968220,1.100,96.62
2017-04-29 10:43:26.318118,1.100,96.62
2017-04-29 10:43:26.668202,1.100,96.62
2017-04-29 10:43:27.018363,1.100,96.62
2017-04-29 10:43:27.368158,1.099,96.52
2017-04-29 10:43:27.718397,1.099,96.52
2017-04-29 10:43:28.068037,1.099,96.52
2017-04-29 10:43:28.418048,1.098,96.43
2017-04-29 10:43:28.767920,1.098,96.43
2017-04-29 10:43:29.118445,1.098,96.43
2017-04-29 10:43:29.468125,1.097,96.34
2017-04-29 10:43:29.818059,1.097,96.34
2017-04-29 10:43:30.168160,1.097,96.34
2017-04-29 10:43:30.518182,1.097,96.34
2017-04-29 10:43:30.867824,1.096,96.25
2017-04-29 10:43:31.218092,1.096,96.25
2017-04-29 10:43:31.568222,1.096,96.25
2017-04-29 10:43:31.917831,1.095,96.15
2017-04-29 10:43:32.267888,1.095,96.15
2017-04-29 10:43:32.617769,1.095,96.15
2017-04-29 10:43:32.967893,1.094,96.06
2017-04-29 10:43:33.317665,1.094,96.06
2017-04-29 10:43:33.667920,1.094,96.06
2017-04-29 10:43:34.018416,1.093,95.97
2017-04-29 10:43:34.368523,1.093,95.97
2017-04-29 10:43:34.718408,1.093,95.97
2017-04-29 10:43:35.068876,1.092,95.88
2017-04-29 10:43:35.418298,1.092,95.88
2017-04-29 10:43:35.768209,1.092,95.88
2017-04-29 10:43:36.118094,1.092,95.88
2017-04-29 10:43:36.468194,1.093,95.97
2017-04-29 10:43:36.817705,1.094,96.06
2017-04-29 10:43:37.167952,1.094,96.06
2017-04-29 10:43:37.517737,1.095,96.15
2017-04-29 10:43:37.867905,1.096,96.25
2017-04-29 10:43:38.217992,1.098,96.43
2017-04-29 10:43:38.567480,1.099,96.52
2017-04-29 10:43:38.917624,1.100,96.62
2017-04-29 10:43:39.267938,1.101,96.71
2017-04-29 10:43:39.618021,1.102,96.80
2017-04-29 10:43:39.967943,1.104,96.98
2017-04-29 10:43:40.318052,1.105,97.08
2017-04-29 10:43:40.667809,1.106,97.17
2017-04-29 10:43:41.018097,1.107,97.26
2017-04-29 10:43:41.367580,1.107,97.26
2017-04-29 10:43:41.717683,1.108,97.35
2017-04-29 10:43:42.067908,1.108,97.35
2017-04-29 10:43:42.418113,1.108,97.35
2017-04-29 10:43:42.767526,1.108,97.35
2017-04-29 10:43:43.118160,1.108,97.35
2017-04-29 10:43:43.467506,1.108,97.35
2017-04-29 10:43:43.817639,1.108,97.35
2017-04-29 10:43:44.167924,1.108,97.35
2017-04-29 10:43:44.517654,1.108,97.35
2017-04-29 10:43:44.867507,1.108,97.35
2017-04-29 10:43:45.217550,1.108,97.35
2017-04-29 10:43:45.567557,1.107,97.26
2017-04-29 10:43:45.917303,1.107,97.26
2017-04-29 10:43:46.267577,1.107,97.26
2017-04-29 10:43:46.617678,1.107,97.26
2017-04-29 10:43:46.967805,1.107,97.26
2017-04-29 10:43:47.317689,1.107,97.26
2017-04-29 10:43:47.667437,1.106,97.17
2017-04-29 10:43:48.017368,1.106,97.17
2017-04-29 10:43:48.367503,1.106,97.17
2017-04-29 10:43:48.717723,1.106,97.17
2017-04-29 10:43:49.067509,1.106,97.17
2017-04-29 10:43:49.417411,1.106,97.17
2017-04-29 10:43:49.767531,1.105,97.08
2017-04-29 10:43:50.117378,1.105,97.08
2017-04-29 10:43:50.467549,1.105,97.08
2017-04-29 10:43:50.817323,1.104,96.98
2017-04-29 10:43:51.167562,1.104,96.98
2017-04-29 10:43:51.517318,1.104,96.98
2017-04-29 10:43:51.867226,1.104,96.98
2017-04-29 10:43:52.217339,1.104,96.98
2017-04-29 10:43:52.567244,1.103,96.89
2017-04-29 10:43:52.917362,1.103,96.89
2017-04-29 10:43:53.267203,1.103,96.89
2017-04-29 10:43:53.617698,1.102,96.80
2017-04-29 10:43:53.967455,1.102,96.80
2017-04-29 10:43:54.317401,1.102,96.80
2017-04-29 10:43:54.667150,1.102,96.80
2017-04-29 10:43:55.017305,1.102,96.80
2017-04-29 10:43:55.367539,1.101,96.71
2017-04-29 10:43:55.717353,1.101,96.71
2017-04-29 10:43:56.067215,1.101,96.71
2017-04-29 10:43:56.417441,1.100,96.62
2017-04-29 10:43:56.767195,1.100,96.62
2017-04-29 10:43:57.117409,1.100,96.62
2017-04-29 10:43:57.467203,1.099,96.52
2017-04-29 10:43:57.816919,1.099,96.52
2017-04-29 10:43:58.167119,1.099,96.52
2017-04-29 10:43:58.516857,1.098,96.43
2017-04-29 10:43:58.866880,1.098,96.43
2017-04-29 10:43:59.217355,1.098,96.43
2017-04-29 10:43:59.567154,1.098,96.43
2017-04-29 10:43:59.917011,1.097,96.34
2017-04-29 10:44:00.267149,1.097,96.34
2017-04-29 10:44:00.617032,1.097,96.34
2017-04-29 10:44:00.966848,1.096,96.25
2017-04-29 10:44:01.317044,1.096,96.25
2017-04-29 10:44:01.667222,1.096,96.25
2017-04-29 10:44:02.017068,1.095,96.15
2017-04-29 10:44:02.367617,1.095,96.15
2017-04-29 10:44:02.716701,1.095,96.15
2017-04-29 10:44:03.066889,1.094,96.06
2017-04-29 10:44:03.416731,1.094,96.06
2017-04-29 10:44:03.766906,1.094,96.06
2017-04-29 10:44:04.117353,1.093,95.97
2017-04-29 10:44:04.467651,1.093,95.97
2017-04-29 10:44:04.817390,1.093,95.97
2017-04-29 10:44:05.167148,1.092,95.88
2017-04-29 10:44:05.517191,1.092,95.88
2017-04-29 10:44:05.867138,1.092,95.88
2017-04-29 10:44:06.217033,1.092,95.88
2017-04-29 10:44:06.567173,1.093,95.97
2017-04-29 10:44:06.916628,1.094,96.06
2017-04-29 10:44:07.266861,1.094,96.06
2017-04-29 10:44:07.616643,1.095,96.15
2017-04-29 10:44:07.966895,1.096,96.25
2017-04-29 10:44:08.316659,1.098,96.43
2017-04-29 10:44:08.666861,1.099,96.52
2017-04-29 10:44:09.016939,1.100,96.62
2017-04-29 10:44:09.366877,1.101,96.71
2017-04-29 10:44:09.716927,1.102,96.80
2017-04-29 10:44:10.066979,1.104,96.98
2017-04-29 10:44:10.416970,1.105,97.08
2017-04-29 10:44:10.766970,1.106,97.17
2017-04-29 10:44:11.116751,1.107,97.26
2017-04-29 10:44:11.466567,1.107,97.26
2017-04-29 10:44:11.816592,1.108,97.35
2017-04-29 10:44:12.166852,1.108,97.35
2017-04-29 10:44:12.516581,1.108,97.35
2017-04-29 10:44:12.866448,1.108,97.35
2017-04-29 10:44:13.216601,1.108,97.35
2017-04-29 10:44:13.567052,1.108,97.35
2017-04-29 10:44:13.916627,1.108,97.35
2017-04-29 10:44:14.266878,1.108,97.35
2017-04-29 10:44:14.616603,1.108,97.35
2017-04-29 10:44:14.966493,1.108,97.35
2017-04-29 10:44:15.316679,1.108,97.35
2017-04-29 10:44:15.666545,1.108,97.35
2017-04-29 10:44:16.016299,1.107,97.26
2017-04-29 10:44:16.366510,1.107,97.26
2017-04-29 10:44:16.716813,1.107,97.26
2017-04-29 10:44:17.066930,1.107,97.26
2017-04-29 10:44:17.416667,1.107,97.26
2017-04-29 10:44:17.766596,1.106,97.17
2017-04-29 10:44:18.116321,1.106,97.17
2017-04-29 10:44:18.466477,1.106,97.17
2017-04-29 10:44:18.816729,1.106,97.17
2017-04-29 10:44:19.166452,1.106,97.17
2017-04-29 10:44:19.516347,1.106,97.17
2017-04-29 10:44:19.866472,1.105,97.08
2017-04-29 10:44:20.216355,1.105,97.08
2017-04-29 10:44:20.566495,1.105,97.08
2017-04-29 10:44:20.916338,1.104,96.98
2017-04-29 10:44:21.266476,1.104,96.98
2017-04-29 10:44:21.616234,1.104,96.98
2017-04-29 10:44:21.966181,1.104,96.98
2017-04-29 10:44:22.316281,1.104,96.98
2017-04-29 10:44:22.666031,1.103,96.89
2017-04-29 10:44:23.016287,1.103,96.89
2017-04-29 10:44:23.366206,1.103,96.89
2017-04-29 10:44:23.716644,1.102,96.80
2017-04-29 10:44:24.066439,1.102,96.80
2017-04-29 10:44:24.416361,1.102,96.80
2017-04-29 10:44:24.766097,1.102,96.80
2017-04-29 10:44:25.116338,1.101,96.71
2017-04-29 10:44:25.466105,1.101,96.71
2017-04-29 10:44:25.816368,1.101,96.71
2017-04-29 10:44:26.166149,1.100,96.62
2017-04-29 10:44:26.516379,1.100,96.62
2017-04-29 10:44:26.866130,1.100,96.62
2017-04-29 10:44:27.216286,1.100,96.62
2017-04-29 10:44:27.566183,1.099,96.52
2017-04-29 10:44:27.916049,1.099,96.52
2017-04-29 10:44:28.266134,1.099,96.52
2017-04-29 10:44:28.615935,1.098,96.43
2017-04-29 10:44:28.965832,1.098,96.43
2017-04-29 10:44:29.316317,1.098,96.43
2017-04-29 10:44:29.666862,1.098,96.43
2017-04-29 10:44:30.015951,1.097,96.34
2017-04-29 10:44:30.366196,1.097,96.34
2017-04-29 10:44:30.715908,1.096,96.25
2017-04-29 10:44:31.065814,1.096,96.25
2017-04-29 10:44:31.415678,1.096,96.25
2017-04-29 10:44:31.765939,1.096,96.25
2017-04-29 10:44:32.115972,1.095,96.15
2017-04-29 10:44:32.465709,1.095,96.15
2017-04-29 10:44:32.815647,1.095,96.15
2017-04-29 10:44:33.165716,1.094,96.06
2017-04-29 10:44:33.515584,1.094,96.06
2017-04-29 10:44:33.865795,1.094,96.06
2017-04-29 10:44:34.216256,1.093,95.97
2017-04-29 10:44:34.566381,1.093,95.97
2017-04-29 10:44:34.915794,1.092,95.88
2017-04-29 10:44:35.265834,1.092,95.88
2017-04-29 10:44:35.615820,1.092,95.88
2017-04-29 10:44:35.966064,1.092,95.88
2017-04-29 10:44:36.315934,1.092,95.88
2017-04-29 10:44:36.666022,1.093,95.97
2017-04-29 10:44:37.015607,1.094,96.06
2017-04-29 10:44:37.365754,1.094,96.06
2017-04-29 10:44:37.716024,1.096,96.25
2017-04-29 10:44:38.065743,1.097,96.34
2017-04-29 10:44:38.416003,1.098,96.43
2017-04-29 10:44:38.765760,1.099,96.52
2017-04-29 10:44:39.115908,1.100,96.62
2017-04-29 10:44:39.465754,1.101,96.71
2017-04-29 10:44:39.815878,1.102,96.80
2017-04-29 10:44:40.165431,1.104,96.98
2017-04-29 10:44:40.515602,1.105,97.08
2017-04-29 10:44:40.865777,1.106,97.17
2017-04-29 10:44:41.215915,1.107,97.26
2017-04-29 10:44:41.565503,1.108,97.35
2017-04-29 10:44:41.915599,1.108,97.35
2017-04-29 10:44:42.265724,1.109,97.45
2017-04-29 10:44:42.615653,1.109,97.45
2017-04-29 10:44:42.965735,1.109,97.45
2017-04-29 10:44:43.315651,1.109,97.45
2017-04-29 10:44:43.665739,1.109,97.45
2017-04-29 10:44:44.015653,1.109,97.45
2017-04-29 10:44:44.365766,1.109,97.45
2017-04-29 10:44:44.715699,1.108,97.35
2017-04-29 10:44:45.065797,1.108,97.35
2017-04-29 10:44:45.415531,1.108,97.35
2017-04-29 10:44:45.765443,1.108,97.35
2017-04-29 10:44:46.115324,1.108,97.35
2017-04-29 10:44:46.465452,1.108,97.35
2017-04-29 10:44:46.815596,1.108,97.35
2017-04-29 10:44:47.165468,1.107,97.26
2017-04-29 10:44:47.515254,1.107,97.26
2017-04-29 10:44:47.865727,1.107,97.26
2017-04-29 10:44:48.215606,1.107,97.26
2017-04-29 10:44:48.565519,1.107,97.26
2017-04-29 10:44:48.915645,1.106,97.17
2017-04-29 10:44:49.265378,1.106,97.17
2017-04-29 10:44:49.615302,1.106,97.17
2017-04-29 10:44:49.965386,1.106,97.17
2017-04-29 10:44:50.315309,1.106,97.17
2017-04-29 10:44:50.665426,1.105,97.08
2017-04-29 10:44:51.015325,1.105,97.08
2017-04-29 10:44:51.365411,1.105,97.08
2017-04-29 10:44:51.715285,1.105,97.08
2017-04-29 10:44:52.065427,1.104,96.98
2017-04-29 10:44:52.415087,1.104,96.98
2017-04-29 10:44:52.765018,1.104,96.98
2017-04-29 10:44:53.115178,1.104,96.98
2017-04-29 10:44:53.464983,1.103,96.89
2017-04-29 10:44:53.815054,1.103,96.89
2017-04-29 10:44:54.164782,1.103,96.89
2017-04-29 10:44:54.515243,1.102,96.80
2017-04-29 10:44:54.865315,1.102,96.80
2017-04-29 10:44:55.215250,1.102,96.80
2017-04-29 10:44:55.565015,1.102,96.80
2017-04-29 10:44:55.915253,1.101,96.71
2017-04-29 10:44:56.264985,1.101,96.71
2017-04-29 10:44:56.615304,1.101,96.71
2017-04-29 10:44:56.965813,1.100,96.62
2017-04-29 10:44:57.315206,1.100,96.62
2017-04-29 10:44:57.665016,1.100,96.62
2017-04-29 10:44:58.014958,1.100,96.62
2017-04-29 10:44:58.365069,1.099,96.52
2017-04-29 10:44:58.715151,1.099,96.52
2017-04-29 10:44:59.065075,1.099,96.52
2017-04-29 10:44:59.414854,1.098,96.43
2017-04-29 10:44:59.764741,1.098,96.43
2017-04-29 10:45:00.115223,1.098,96.43
2017-04-29 10:45:00.465086,1.098,96.43
2017-04-29 10:45:00.814844,1.097,96.34
2017-04-29 10:45:01.164757,1.097,96.34
2017-04-29 10:45:01.514907,1.096,96.25
2017-04-29 10:45:01.864769,1.096,96.25
2017-04-29 10:45:02.214951,1.096,96.25
2017-04-29 10:45:02.565038,1.096,96.25
2017-04-29 10:45:02.914868,1.095,96.15
2017-04-29 10:45:03.264689,1.095,96.15
2017-04-29 10:45:03.614961,1.094,96.06
2017-04-29 10:45:03.964677,1.094,96.06
2017-04-29 10:45:04.314655,1.094,96.06
2017-04-29 10:45:04.664321,1.094,96.06
2017-04-29 10:45:05.015608,1.093,95.97
2017-04-29 10:45:05.365097,1.093,95.97
2017-04-29 10:45:05.714960,1.092,95.88
2017-04-29 10:45:06.064985,1.092,95.88
2017-04-29 10:45:06.415011,1.092,95.88
2017-04-29 10:45:06.765002,1.092,95.88
2017-04-29 10:45:07.114952,1.092,95.88
2017-04-29 10:45:07.465019,1.092,95.88
2017-04-29 10:45:07.815265,1.093,95.97
2017-04-29 10:45:08.164395,1.094,96.06
2017-04-29 10:45:08.514592,1.095,96.15
2017-04-29 10:45:08.864431,1.096,96.25
2017-04-29 10:45:09.214582,1.097,96.34
2017-04-29 10:45:09.564227,1.098,96.43
2017-04-29 10:45:09.914593,1.099,96.52
2017-04-29 10:45:10.264600,1.101,96.71
2017-04-29 10:45:10.614628,1.102,96.80
2017-04-29 10:45:10.964338,1.103,96.89
2017-04-29 10:45:11.314500,1.104,96.98
2017-04-29 10:45:11.664271,1.105,97.08
2017-04-29 10:45:12.014609,1.106,97.17
2017-04-29 10:45:12.364742,1.107,97.26
2017-04-29 10:45:12.714505,1.108,97.35
2017-04-29 10:45:13.064635,1.108,97.35
2017-04-29 10:45:13.414458,1.108,97.35
