volts,ppm,temp_c,ambient_c
1517926985.77,69997.134,1.16,24.997,20.718
1517926986.77,69997.134,1.16,24.995,20.74
1517926987.77,69997.127,1.06,24.999,20.707
1517926988.77,69997.127,1.06,24.998,20.729
1517926989.77,69997.127,1.06,25.001,20.729
1517926990.77,69997.132,1.13,24.999,20.729
1517926991.77,69997.132,1.13,25.001,20.729
1517926992.77,69997.132,1.13,24.997,20.729
1517926993.77,69997.084,0.45,24.999,20.718
1517926994.77,69997.084,0.45,24.997,20.718
1517926995.77,69997.084,0.45,24.998,20.718
1517926996.77,69997.084,0.45,24.996,20.697
1517926997.77,69997.068,0.22,24.999,20.729
1517926998.77,69997.068,0.22,24.997,20.729
1517926999.77,69997.068,0.22,25.0,20.729
1517927000.77,69997.119,0.95,24.998,20.729
1517927001.77,69997.119,0.95,24.999,20.718
1517927002.77,69997.119,0.95,24.996,20.707
1517927003.78,69997.142,1.28,24.997,20.729
1517927004.77,69997.142,1.28,24.996,20.718
1517927005.77,69997.142,1.28,24.999,20.697
1517927006.77,69997.142,1.28,24.997,20.729
1517927007.77,69997.127,1.06,24.998,20.74
1517927008.77,69997.127,1.06,24.996,20.718
1517927009.78,69997.127,1.06,25.0,20.718
1517927010.78,69997.114,0.88,24.998,20.74
1517927011.78,69997.114,0.88,24.999,20.74
1517927012.78,69997.114,0.88,24.996,20.74
1517927013.77,69997.066,0.19,24.997,20.74
1517927014.77,69997.066,0.19,24.996,20.74
1517927015.77,69997.066,0.19,24.998,20.74
1517927016.78,69997.066,0.19,24.997,20.74
1517927017.78,69997.101,0.69,25.0,20.729
1517927018.78,69997.101,0.69,24.999,20.74
1517927019.78,69997.101,0.69,25.001,20.729
1517927020.78,69997.094,0.59,24.999,20.729
1517927021.78,69997.094,0.59,25.002,20.75
1517927022.78,69997.094,0.59,24.999,20.75
1517927023.78,69997.101,0.69,25.001,20.729
1517927024.78,69997.101,0.69,25.0,20.761
1517927025.78,69997.101,0.69,25.001,20.75
1517927026.78,69997.101,0.69,24.999,20.761
1517927027.78,69997.142,1.28,25.0,20.729
1517927028.78,69997.142,1.28,24.998,20.761
1517927029.78,69997.142,1.28,25.001,20.74
1517927030.78,69997.094,0.59,24.998,20.74
1517927031.78,69997.094,0.59,25.002,20.75
1517927032.78,69997.094,0.59,25.0,20.761
1517927033.78,69997.094,0.59,25.003,20.761
1517927034.78,69997.114,0.88,25.0,20.75
1517927035.78,69997.114,0.88,25.002,20.74
1517927036.78,69997.114,0.88,24.999,20.761
1517927037.78,69997.096,0.62,25.0,20.75
1517927038.78,69997.096,0.62,24.998,20.729
1517927039.78,69997.096,0.62,25.001,20.75
1517927040.78,69997.056,0.05,25.0,20.75
1517927041.78,69997.056,0.05,25.002,20.761
1517927042.78,69997.056,0.05,24.999,20.729
1517927043.78,69997.056,0.05,25.001,20.74
1517927044.78,69997.101,0.69,24.999,20.729
1517927045.78,69997.101,0.69,25.002,20.74
1517927046.78,69997.101,0.69,25.0,20.74
1517927047.78,69997.132,1.13,25.003,20.729
1517927048.78,69997.132,1.13,24.999,20.74
1517927049.78,69997.132,1.13,25.0,20.75
1517927050.78,69997.129,1.09,24.997,20.74
1517927051.79,69997.129,1.09,24.998,20.729
1517927052.78,69997.129,1.09,24.997,20.75
1517927053.78,69997.129,1.09,25.0,20.74
1517927054.78,69997.124,1.02,24.998,20.729
1517927055.78,69997.124,1.02,25.002,20.74
1517927056.78,69997.124,1.02,24.999,20.74
1517927057.79,69997.081,0.41,25.001,20.74
1517927058.79,69997.081,0.41,25.0,20.729
1517927059.79,69997.081,0.41,25.001,20.729
1517927060.78,69997.091,0.55,24.999,20.74
1517927061.78,69997.091,0.55,24.999,20.74
1517927062.78,69997.091,0.55,24.997,20.729
1517927063.78,69997.091,0.55,25.0,20.729
1517927064.79,69997.112,0.85,25.001,20.74
1517927065.79,69997.112,0.85,25.002,20.729
1517927066.79,69997.112,0.85,24.999,20.718
1517927067.79,69997.114,0.88,25.0,20.718
1517927068.79,69997.114,0.88,24.998,20.74
1517927069.79,69997.114,0.88,25.001,20.707
1517927070.79,69997.147,1.35,24.999,20.707
1517927071.79,69997.147,1.35,25.001,20.707
1517927072.79,69997.147,1.35,24.999,20.75
1517927073.79,69997.147,1.35,25.002,20.718
1517927074.79,69997.127,1.06,25.0,20.74
1517927075.79,69997.127,1.06,25.001,20.74
1517927076.79,69997.127,1.06,24.999,20.74
1517927077.79,69997.06,0.11,25.0,20.729
1517927078.79,69997.06,0.11,24.998,20.718
1517927079.79,69997.06,0.11,25.001,20.697
1517927080.79,69997.079,0.38,24.999,20.729
1517927081.79,69997.079,0.38,25.002,20.718
1517927082.79,69997.079,0.38,25.001,20.718
1517927083.79,69997.079,0.38,25.003,20.74
1517927084.79,69997.101,0.69,25.001,20.718
1517927085.79,69997.101,0.69,25.003,20.74
1517927086.79,69997.101,0.69,25.0,20.718
1517927087.79,69997.132,1.13,25.001,20.729
1517927088.79,69997.132,1.13,24.998,20.729
1517927089.79,69997.132,1.13,24.999,20.707
1517927090.79,69997.132,1.13,24.998,20.707
1517927091.79,69997.157,1.49,25.001,20.729
1517927092.79,69997.157,1.49,24.999,20.718
1517927093.79,69997.157,1.49,25.003,20.718
1517927094.79,69997.086,0.48,25.0,20.718
1517927095.79,69997.086,0.48,25.003,20.729
1517927096.79,69997.086,0.48,25.0,20.697
1517927097.79,69997.122,0.99,25.001,20.718
1517927098.79,69997.122,0.99,24.998,20.707
1517927099.79,69997.122,0.99,24.999,20.718
1517927100.79,69997.122,0.99,24.998,20.707
1517927101.79,69997.142,1.28,25.001,20.707
1517927102.79,69997.142,1.28,24.999,20.697
1517927103.79,69997.142,1.28,25.002,20.707
1517927104.79,69997.106,0.76,25.0,20.718
1517927105.79,69997.106,0.76,25.003,20.718
1517927106.8,69997.106,0.76,25.0,20.718
1517927107.8,69997.129,1.09,25.001,20.718
1517927108.79,69997.129,1.09,24.999,20.718
1517927109.79,69997.129,1.09,25.0,20.729
1517927110.79,69997.129,1.09,24.998,20.718
1517927111.79,69997.099,0.66,25.001,20.697
1517927112.8,69997.099,0.66,24.999,20.707
1517927113.8,69997.099,0.66,25.002,20.718
1517927114.8,69997.104,0.73,25.001,20.697
1517927115.8,69997.104,0.73,25.004,20.686
1517927116.79,69997.104,0.73,25.0,20.707
1517927117.79,69997.15,1.39,25.002,20.707
1517927118.79,69997.15,1.39,24.998,20.697
1517927119.8,69997.15,1.39,25.001,20.697
1517927120.8,69997.15,1.39,24.998,20.707
1517927121.8,69997.066,0.19,25.0,20.707
1517927122.8,69997.066,0.19,24.998,20.707
1517927123.8,69997.066,0.19,25.001,20.729
1517927124.8,69997.096,0.62,24.999,20.718
1517927125.8,69997.096,0.62,25.003,20.718
1517927126.8,69997.096,0.62,25.0,20.707
1517927127.8,69997.142,1.28,25.001,20.718
1517927128.8,69997.142,1.28,24.999,20.697
1517927129.8,69997.142,1.28,25.0,20.707
1517927130.8,69997.142,1.28,24.998,20.686
1517927131.8,69997.104,0.73,25.0,20.707
1517927132.8,69997.104,0.73,24.998,20.707
1517927133.8,69997.104,0.73,25.0,20.697
1517927134.8,69997.132,1.13,24.998,20.707
1517927135.8,69997.132,1.13,25.001,20.718
1517927136.8,69997.132,1.13,24.999,20.707
1517927137.8,69997.15,1.39,25.001,20.697
1517927138.8,69997.15,1.39,24.999,20.707
1517927139.8,69997.15,1.39,25.002,20.697
1517927140.8,69997.15,1.39,25.0,20.697
1517927141.8,69997.132,1.13,25.003,20.697
1517927142.8,69997.132,1.13,25.0,20.707
1517927143.8,69997.132,1.13,25.001,20.718
1517927144.8,69997.167,1.63,24.998,20.697
1517927145.8,69997.167,1.63,25.0,20.686
1517927146.8,69997.167,1.63,24.999,20.718
1517927147.8,69997.114,0.88,25.001,20.686
1517927148.8,69997.114,0.88,24.999,20.707
1517927149.8,69997.114,0.88,25.002,20.707
1517927150.8,69997.114,0.88,25.0,20.697
1517927151.8,69997.142,1.28,25.001,20.697
1517927152.8,69997.142,1.28,24.998,20.697
1517927153.8,69997.142,1.28,25.001,20.697
1517927154.81,69997.139,1.23,24.999,20.675
1517927155.8,69997.139,1.23,25.002,20.707
1517927156.8,69997.139,1.23,25.0,20.697
1517927157.8,69997.139,1.23,25.002,20.697
1517927158.8,69997.122,0.99,25.0,20.718
1517927159.8,69997.122,0.99,25.001,20.697
1517927160.8,69997.122,0.99,24.999,20.697
1517927161.81,69997.091,0.55,25.002,20.697
1517927162.81,69997.091,0.55,24.999,20.697
1517927163.81,69997.091,0.55,25.002,20.697
1517927164.8,69997.084,0.45,25.0,20.707
1517927165.8,69997.084,0.45,25.002,20.697
1517927166.8,69997.084,0.45,24.999,20.707
1517927167.81,69997.084,0.45,25.001,20.707
1517927168.81,69997.053,0.01,24.999,20.686
1517927169.81,69997.053,0.01,25.001,20.729
1517927170.81,69997.053,0.01,24.999,20.707
1517927171.81,69997.112,0.85,25.002,20.707
1517927172.81,69997.112,0.85,24.999,20.718
1517927173.81,69997.112,0.85,25.002,20.718
1517927174.81,69997.061,0.12,24.999,20.718
1517927175.81,69997.061,0.12,25.002,20.718
1517927176.81,69997.061,0.12,25.0,20.697
1517927177.81,69997.061,0.12,25.002,20.718
1517927178.81,69997.089,0.52,25.0,20.707
1517927179.81,69997.089,0.52,25.001,20.707
1517927180.81,69997.089,0.52,24.999,20.718
1517927181.81,69997.091,0.55,25.001,20.707
1517927182.81,69997.091,0.55,25.0,20.74
1517927183.81,69997.091,0.55,25.001,20.729
1517927184.81,69997.081,0.41,25.0,20.729
1517927185.81,69997.081,0.41,25.002,20.729
1517927186.81,69997.081,0.41,24.999,20.718
1517927187.81,69997.081,0.41,25.001,20.718
1517927188.81,69997.122,0.99,24.999,20.707
1517927189.81,69997.122,0.99,25.002,20.707
1517927190.81,69997.122,0.99,25.0,20.729
1517927191.81,69997.094,0.59,25.003,20.707
1517927192.81,69997.094,0.59,25.0,20.707
1517927193.81,69997.094,0.59,25.001,20.729
1517927194.81,69997.112,0.85,24.997,20.718
1517927195.81,69997.112,0.85,24.998,20.707
1517927196.81,69997.112,0.85,24.996,20.74
1517927197.81,69997.112,0.85,24.999,20.697
1517927198.81,69997.114,0.88,24.998,20.718
1517927199.81,69997.114,0.88,25.001,20.718
1517927200.81,69997.114,0.88,24.998,20.718
1517927201.81,69997.104,0.73,25.001,20.707
1517927202.81,69997.104,0.73,24.997,20.718
1517927203.81,69997.104,0.73,25.0,20.718
1517927204.81,69997.112,0.85,24.996,20.718
1517927205.81,69997.112,0.85,24.998,20.697
1517927206.81,69997.112,0.85,24.995,20.697
1517927207.81,69997.112,0.85,24.997,20.718
1517927208.81,69997.117,0.92,24.996,20.707
1517927209.81,69997.117,0.92,24.999,20.729
1517927210.82,69997.117,0.92,24.997,20.74
1517927211.81,69997.114,0.88,24.999,20.74
1517927212.81,69997.114,0.88,24.998,20.707
1517927213.81,69997.114,0.88,25.001,20.718
1517927214.81,69997.114,0.88,24.998,20.697
1517927215.82,69997.132,1.13,25.0,20.707
1517927216.82,69997.132,1.13,24.997,20.697
1517927217.82,69997.132,1.13,24.998,20.718
1517927218.82,69997.106,0.76,24.996,20.697
1517927219.81,69997.106,0.76,24.998,20.707
1517927220.81,69997.106,0.76,24.996,20.697
1517927221.81,69997.056,0.05,24.998,20.718
1517927222.82,69997.056,0.05,24.996,20.729
1517927223.82,69997.056,0.05,25.0,20.718
1517927224.82,69997.056,0.05,24.998,20.718
1517927225.82,69997.109,0.81,25.001,20.707
1517927226.82,69997.109,0.81,24.999,20.729
1517927227.82,69997.109,0.81,25.0,20.729
1517927228.82,69997.079,0.38,24.997,20.729
1517927229.82,69997.079,0.38,24.998,20.718
1517927230.82,69997.079,0.38,24.995,20.718
1517927231.82,69997.104,0.73,24.998,20.697
1517927232.82,69997.104,0.73,24.998,20.686
1517927233.82,69997.104,0.73,24.999,20.697
1517927234.82,69997.104,0.73,24.999,20.729
1517927235.82,69997.112,0.85,25.002,20.707
1517927236.82,69997.112,0.85,25.001,20.707
1517927237.82,69997.112,0.85,25.003,20.707
1517927238.82,69997.109,0.81,25.001,20.697
1517927239.82,69997.109,0.81,25.001,20.718
1517927240.82,69997.109,0.81,24.997,20.718
1517927241.82,69997.101,0.69,24.999,20.707
1517927242.82,69997.101,0.69,24.996,20.707
1517927243.82,69997.101,0.69,24.999,20.718
1517927244.82,69997.101,0.69,24.999,20.707
1517927245.82,69997.119,0.95,25.002,20.697
1517927246.82,69997.119,0.95,25.002,20.729
1517927247.82,69997.119,0.95,25.005,20.697
1517927248.82,69997.086,0.48,25.003,20.707
1517927249.82,69997.086,0.48,25.004,20.697
1517927250.82,69997.086,0.48,25.001,20.707
1517927251.82,69997.137,1.21,25.002,20.707
1517927252.82,69997.137,1.21,24.999,20.686
1517927253.82,69997.137,1.21,25.002,20.707
1517927254.82,69997.137,1.21,25.001,20.718
1517927255.82,69997.109,0.81,25.002,20.718
1517927256.82,69997.109,0.81,24.999,20.718
1517927257.82,69997.109,0.81,25.002,20.697
1517927258.82,69997.084,0.45,24.999,20.707
1517927259.82,69997.084,0.45,25.002,20.707
1517927260.82,69997.084,0.45,25.001,20.729
1517927261.82,69997.099,0.66,25.003,20.718
1517927262.82,69997.099,0.66,25.0,20.697
1517927263.82,69997.099,0.66,25.002,20.718
1517927264.83,69997.099,0.66,25.0,20.718
1517927265.83,69997.084,0.45,25.0,20.697
1517927266.83,69997.084,0.45,24.998,20.718
1517927267.82,69997.084,0.45,25.001,20.729
1517927268.82,69997.079,0.38,24.999,20.697
1517927269.82,69997.079,0.38,25.002,20.697
1517927270.83,69997.079,0.38,25.0,20.707
1517927271.83,69997.114,0.88,25.002,20.729
1517927272.83,69997.114,0.88,24.998,20.74
1517927273.83,69997.114,0.88,24.999,20.707
1517927274.83,69997.114,0.88,24.997,20.718
1517927275.83,69997.079,0.38,25.0,20.707
1517927276.83,69997.079,0.38,24.999,20.707
1517927277.83,69997.079,0.38,25.001,20.707
1517927278.83,69997.147,1.35,24.999,20.718
1517927279.83,69997.147,1.35,25.002,20.707
1517927280.83,69997.147,1.35,24.999,20.718
1517927281.83,69997.147,1.35,25.002,20.707
1517927282.83,69997.084,0.45,25.0,20.729
1517927283.83,69997.084,0.45,25.001,20.707
1517927284.83,69997.084,0.45,24.998,20.707
1517927285.83,69997.124,1.02,24.999,20.697
1517927286.83,69997.124,1.02,24.997,20.697
1517927287.83,69997.124,1.02,25.0,20.718
1517927288.83,69997.15,1.39,24.999,20.697
1517927289.83,69997.15,1.39,25.002,20.707
1517927290.83,69997.15,1.39,25.0,20.707
1517927291.83,69997.15,1.39,25.003,20.707
1517927292.83,69997.104,0.73,24.999,20.718
1517927293.83,69997.104,0.73,25.0,20.718
1517927294.83,69997.104,0.73,24.998,20.707
1517927295.83,69997.117,0.92,25.0,20.718
1517927296.83,69997.117,0.92,24.998,20.729
1517927297.83,69997.117,0.92,25.0,20.718
1517927298.83,69997.099,0.66,24.998,20.707
1517927299.83,69997.099,0.66,25.0,20.707
1517927300.83,69997.099,0.66,24.998,20.718
1517927301.83,69997.099,0.66,25.001,20.707
1517927302.83,69997.061,0.12,25.0,20.707
1517927303.83,69997.061,0.12,25.002,20.697
1517927304.83,69997.061,0.12,25.0,20.718
1517927305.83,69997.109,0.81,25.0,20.718
1517927306.83,69997.109,0.81,24.997,20.718
1517927307.83,69997.109,0.81,24.998,20.697
1517927308.83,69997.071,0.26,24.996,20.718
1517927309.83,69997.071,0.26,24.997,20.707
1517927310.83,69997.071,0.26,24.996,20.718
1517927311.83,69997.071,0.26,24.999,20.697
1517927312.83,69997.096,0.62,24.998,20.707
1517927313.84,69997.096,0.62,25.001,20.697
1517927314.83,69997.096,0.62,24.999,20.718
1517927315.83,69997.117,0.92,25.001,20.718
1517927316.83,69997.117,0.92,24.998,20.697
1517927317.83,69997.117,0.92,25.0,20.707
1517927318.84,69997.079,0.38,24.996,20.697
1517927319.84,69997.079,0.38,24.998,20.697
1517927320.84,69997.079,0.38,24.996,20.707
1517927321.84,69997.079,0.38,24.998,20.697
1517927322.84,69997.137,1.21,24.997,20.707
1517927323.83,69997.137,1.21,25.001,20.718
1517927324.83,69997.137,1.21,24.999,20.686
1517927325.84,69997.114,0.88,25.001,20.718
1517927326.84,69997.114,0.88,24.998,20.697
1517927327.84,69997.114,0.88,25.0,20.707
1517927328.84,69997.089,0.52,24.999,20.718
1517927329.84,69997.089,0.52,25.003,20.697
1517927330.84,69997.089,0.52,25.001,20.697
1517927331.84,69997.089,0.52,25.004,20.697
1517927332.84,69997.119,0.95,25.001,20.686
1517927333.84,69997.119,0.95,25.002,20.697
1517927334.84,69997.119,0.95,25.0,20.697
1517927335.84,69997.068,0.22,25.001,20.718
1517927336.84,69997.068,0.22,24.998,20.718
1517927337.84,69997.068,0.22,24.999,20.697
1517927338.84,69997.068,0.22,24.997,20.697
1517927339.84,69997.094,0.59,25.001,20.718
1517927340.84,69997.094,0.59,24.999,20.729
1517927341.84,69997.094,0.59,25.002,20.729
1517927342.84,69997.119,0.95,25.0,20.718
1517927343.84,69997.119,0.95,25.002,20.707
1517927344.84,69997.119,0.95,25.001,20.707
1517927345.84,69997.101,0.69,25.002,20.707
1517927346.84,69997.101,0.69,24.998,20.697
1517927347.84,69997.101,0.69,25.0,20.707
1517927348.84,69997.101,0.69,24.998,20.718
1517927349.84,69997.086,0.48,25.0,20.697
1517927350.84,69997.086,0.48,24.999,20.707
1517927351.84,69997.086,0.48,25.002,20.707
1517927352.84,69997.104,0.73,25.002,20.707
1517927353.84,69997.104,0.73,25.004,20.697
1517927354.84,69997.104,0.73,25.002,20.686
1517927355.84,69997.101,0.69,25.003,20.697
1517927356.84,69997.101,0.69,24.998,20.697
1517927357.84,69997.101,0.69,24.999,20.686
1517927358.84,69997.101,0.69,24.997,20.697
1517927359.84,69997.145,1.32,25.0,20.697
1517927360.84,69997.145,1.32,24.999,20.697
1517927361.84,69997.145,1.32,25.003,20.707
1517927362.84,69997.073,0.29,25.001,20.675
1517927363.84,69997.073,0.29,25.004,20.697
1517927364.84,69997.073,0.29,25.002,20.707
1517927365.84,69997.094,0.59,25.002,20.686
1517927366.84,69997.094,0.59,24.998,20.697
1517927367.84,69997.094,0.59,24.999,20.686
1517927368.85,69997.094,0.59,24.997,20.697
1517927369.85,69997.114,0.88,25.001,20.697
1517927370.84,69997.114,0.88,25.0,20.686
1517927371.84,69997.114,0.88,25.002,20.697
1517927372.84,69997.114,0.88,25.0,20.675
1517927373.85,69997.114,0.88,25.001,20.697
1517927374.85,69997.114,0.88,24.998,20.664
1517927375.85,69997.106,0.76,24.999,20.686
1517927376.85,69997.106,0.76,24.996,20.675
1517927377.85,69997.106,0.76,25.001,20.697
1517927378.85,69997.106,0.76,24.999,20.664
1517927379.85,69997.086,0.48,25.001,20.686
1517927380.85,69997.086,0.48,24.998,20.664
1517927381.85,69997.086,0.48,25.0,20.664
1517927382.85,69997.066,0.19,24.999,20.664
1517927383.85,69997.066,0.19,25.0,20.675
1517927384.85,69997.066,0.19,24.998,20.664
1517927385.85,69997.142,1.28,24.999,20.675
1517927386.85,69997.142,1.28,24.997,20.686
1517927387.85,69997.142,1.28,25.001,20.686
1517927388.85,69997.142,1.28,25.0,20.664
1517927389.85,69997.094,0.59,25.001,20.697
1517927390.85,69997.094,0.59,24.999,20.675
1517927391.85,69997.094,0.59,25.0,20.675
1517927392.85,69997.129,1.09,24.999,20.664
1517927393.85,69997.129,1.09,25.0,20.675
1517927394.85,69997.129,1.09,24.997,20.686
1517927395.85,69997.129,1.09,25.0,20.675
1517927396.85,69997.122,0.99,24.999,20.664
1517927397.85,69997.122,0.99,25.002,20.654
1517927398.85,69997.122,0.99,24.999,20.654
1517927399.85,69997.109,0.81,25.002,20.664
1517927400.85,69997.109,0.81,24.999,20.664
1517927401.85,69997.109,0.81,25.0,20.664
1517927402.85,69997.139,1.23,24.998,20.664
1517927403.85,69997.139,1.23,25.0,20.664
1517927404.85,69997.139,1.23,24.998,20.654
1517927405.85,69997.139,1.23,25.002,20.654
1517927406.85,69997.175,1.75,24.999,20.664
1517927407.85,69997.175,1.75,25.001,20.654
1517927408.85,69997.175,1.75,24.998,20.654
1517927409.85,69997.129,1.09,25.001,20.664
1517927410.85,69997.129,1.09,24.998,20.664
1517927411.85,69997.129,1.09,25.0,20.654
1517927412.85,69997.17,1.68,24.998,20.675
1517927413.85,69997.17,1.68,25.001,20.686
1517927414.85,69997.17,1.68,24.999,20.654
1517927415.85,69997.17,1.68,25.001,20.664
1517927416.86,69997.122,0.99,24.998,20.654
1517927417.85,69997.122,0.99,24.999,20.654
1517927418.85,69997.122,0.99,24.996,20.664
1517927419.85,69997.122,0.99,24.999,20.686
1517927420.85,69997.122,0.99,24.998,20.675
1517927421.86,69997.122,0.99,25.001,20.697
1517927422.86,69997.106,0.76,25.0,20.697
1517927423.86,69997.106,0.76,25.002,20.697
1517927424.86,69997.106,0.76,25.0,20.697
1517927425.86,69997.106,0.76,25.003,20.686
1517927426.85,69997.109,0.81,25.001,20.675
1517927427.85,69997.109,0.81,25.004,20.686
1517927428.86,69997.109,0.81,25.002,20.697
1517927429.86,69997.086,0.48,25.004,20.707
1517927430.86,69997.086,0.48,25.002,20.697
1517927431.86,69997.086,0.48,25.004,20.718
1517927432.86,69997.101,0.69,25.002,20.707
1517927433.86,69997.101,0.69,25.006,20.686
1517927434.86,69997.101,0.69,25.003,20.707
1517927435.86,69997.101,0.69,25.005,20.697
1517927436.86,69997.066,0.19,25.003,20.686
1517927437.86,69997.066,0.19,25.005,20.697
1517927438.86,69997.066,0.19,25.003,20.697
1517927439.86,69997.122,0.99,25.005,20.675
1517927440.86,69997.122,0.99,25.004,20.675
1517927441.86,69997.122,0.99,25.004,20.697
1517927442.86,69997.084,0.45,25.003,20.686
1517927443.86,69997.084,0.45,25.004,20.707
1517927444.86,69997.084,0.45,25.002,20.697
1517927445.86,69997.084,0.45,25.005,20.697
1517927446.86,69997.071,0.26,25.003,20.686
1517927447.86,69997.071,0.26,25.006,20.686
1517927448.86,69997.071,0.26,25.003,20.686
1517927449.86,69997.112,0.85,25.003,20.664
1517927450.86,69997.112,0.85,25.0,20.686
1517927451.86,69997.112,0.85,25.002,20.675
1517927452.86,69997.084,0.45,24.999,20.686
1517927453.86,69997.084,0.45,25.0,20.697
1517927454.86,69997.084,0.45,24.998,20.664
1517927455.86,69997.084,0.45,25.002,20.664
1517927456.86,69997.086,0.48,25.0,20.686
1517927457.86,69997.086,0.48,25.003,20.686
1517927458.86,69997.086,0.48,25.0,20.697
1517927459.86,69997.076,0.33,25.001,20.664
1517927460.86,69997.076,0.33,24.998,20.675
1517927461.86,69997.076,0.33,24.999,20.675
1517927462.86,69997.076,0.33,24.998,20.686
1517927463.86,69997.043,-0.14,25.0,20.707
1517927464.87,69997.043,-0.14,25.0,20.675
1517927465.86,69997.043,-0.14,25.002,20.675
1517927466.86,69997.086,0.48,24.998,20.675
1517927467.86,69997.086,0.48,25.001,20.675
1517927468.86,69997.086,0.48,24.997,20.664
1517927469.86,69997.053,0.01,24.999,20.675
1517927470.86,69997.053,0.01,24.997,20.697
1517927471.87,69997.053,0.01,24.999,20.664
1517927472.87,69997.053,0.01,24.998,20.697
1517927473.86,69997.096,0.62,25.0,20.675
1517927474.86,69997.096,0.62,25.0,20.675
1517927475.86,69997.096,0.62,25.002,20.664
1517927476.87,69997.081,0.41,24.999,20.664
1517927477.87,69997.081,0.41,25.0,20.664
1517927478.87,69997.081,0.41,24.997,20.675
1517927479.87,69997.104,0.73,24.999,20.675
1517927480.87,69997.104,0.73,24.997,20.675
1517927481.86,69997.104,0.73,25.001,20.664
1517927482.87,69997.104,0.73,24.999,20.664
1517927483.87,69997.142,1.28,25.002,20.697
1517927484.87,69997.142,1.28,25.0,20.664
1517927485.87,69997.142,1.28,25.002,20.686
1517927486.87,69997.096,0.62,24.998,20.675
1517927487.87,69997.096,0.62,24.998,20.697
1517927488.87,69997.096,0.62,24.996,20.697
1517927489.87,69997.127,1.06,24.998,20.686
1517927490.87,69997.127,1.06,24.998,20.675
1517927491.87,69997.127,1.06,25.002,20.697
1517927492.87,69997.127,1.06,24.999,20.697
1517927493.87,69997.122,0.99,25.001,20.664
1517927494.87,69997.122,0.99,24.999,20.675
1517927495.87,69997.122,0.99,25.0,20.686
1517927496.87,69997.106,0.76,24.998,20.697
1517927497.87,69997.106,0.76,24.999,20.697
1517927498.87,69997.106,0.76,24.997,20.686
1517927499.87,69997.117,0.92,24.999,20.697
1517927500.87,69997.117,0.92,24.997,20.697
1517927501.87,69997.117,0.92,25.001,20.697
1517927502.87,69997.117,0.92,24.999,20.686
1517927503.87,69997.099,0.66,25.001,20.697
1517927504.87,69997.099,0.66,24.999,20.697
1517927505.87,69997.099,0.66,25.0,20.686
1517927506.87,69997.096,0.62,24.998,20.686
1517927507.87,69997.096,0.62,25.0,20.697
1517927508.87,69997.096,0.62,24.997,20.707
1517927509.87,69997.106,0.76,24.999,20.686
1517927510.87,69997.106,0.76,24.997,20.686
1517927511.87,69997.106,0.76,25.0,20.707
1517927512.87,69997.106,0.76,24.999,20.707
1517927513.87,69997.066,0.19,25.003,20.697
1517927514.87,69997.066,0.19,25.002,20.707
1517927515.87,69997.066,0.19,25.003,20.718
1517927516.87,69997.106,0.76,25.0,20.697
1517927517.87,69997.106,0.76,25.001,20.707
1517927518.87,69997.106,0.76,24.997,20.707
1517927519.88,69997.106,0.76,24.998,20.707
1517927520.87,69997.145,1.32,24.996,20.718
1517927521.87,69997.145,1.32,25.001,20.707
1517927522.87,69997.145,1.32,25.0,20.718
1517927523.87,69997.139,1.23,25.003,20.718
1517927524.88,69997.139,1.23,25.0,20.718
1517927525.88,69997.139,1.23,25.003,20.718
1517927526.88,69997.155,1.46,24.999,20.729
1517927527.88,69997.155,1.46,25.0,20.707
1517927528.88,69997.155,1.46,24.998,20.718
1517927529.87,69997.155,1.46,24.999,20.74
1517927530.87,69997.132,1.13,24.999,20.718
1517927531.88,69997.132,1.13,25.002,20.707
1517927532.88,69997.132,1.13,25.0,20.707
1517927533.88,69997.122,0.99,25.002,20.707
1517927534.88,69997.122,0.99,24.999,20.697
1517927535.88,69997.122,0.99,25.0,20.707
1517927536.88,69997.139,1.23,24.997,20.729
1517927537.88,69997.139,1.23,24.999,20.707
1517927538.88,69997.139,1.23,24.998,20.718
1517927539.88,69997.139,1.23,25.0,20.707
1517927540.88,69997.099,0.66,25.0,20.697
1517927541.88,69997.099,0.66,25.002,20.697
1517927542.88,69997.099,0.66,24.999,20.697
1517927543.88,69997.117,0.92,24.999,20.707
1517927544.88,69997.117,0.92,24.996,20.686
1517927545.88,69997.117,0.92,24.998,20.718
1517927546.88,69997.106,0.76,24.997,20.697
1517927547.88,69997.106,0.76,24.999,20.718
1517927548.88,69997.106,0.76,24.998,20.697
1517927549.88,69997.106,0.76,25.001,20.697
1517927550.88,69997.086,0.48,24.998,20.686
1517927551.88,69997.086,0.48,25.001,20.697
1517927552.88,69997.086,0.48,24.998,20.707
1517927553.88,69997.099,0.66,25.0,20.697
1517927554.88,69997.099,0.66,24.997,20.697
1517927555.88,69997.099,0.66,24.999,20.675
1517927556.88,69997.091,0.55,24.997,20.718
1517927557.88,69997.091,0.55,25.0,20.697
1517927558.88,69997.091,0.55,24.998,20.697
1517927559.88,69997.091,0.55,25.003,20.697
1517927560.88,69997.124,1.02,25.001,20.697
1517927561.88,69997.124,1.02,25.003,20.707
1517927562.88,69997.124,1.02,24.999,20.697
1517927563.88,69997.15,1.39,25.0,20.707
1517927564.88,69997.15,1.39,24.998,20.686
1517927565.88,69997.15,1.39,25.001,20.697
1517927566.88,69997.124,1.02,25.001,20.718
